50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.584538,,,,,,,,,,,,,,,,368daa49-68ce-4bed-874b-5abacf8f1d40,38,,"[39.8, 6.8]",3829491,0,,,,,2.5040438,,Left Foot,,,"[23.6, 18.8]",,Ground Pass,,20.160357,,,Romain Thomas,3549.0,,,,,,1,From Kick Off,Yoann Andreu,3203.0,Left Back,2,Angers,145,"['74d2fa4e-98da-47fb-bf44-9715dd65e680', '8e62ee66-1e8b-4074-899e-cff0902e0b26']",18,,,,,,,,,,,,,,,,,,Angers,145,00:00:18.039,Pass,True
,,,,,,,,,,,,,,,,1.591639,,,,,,,,,,,,,,,,fb01143e-803b-4145-a84c-704ab20db693,41,,"[23.4, 21.3]",3829491,0,,,,,1.48873,,Left Foot,,,"[25.3, 44.4]",,Ground Pass,,23.178007,,,Ismaël Traoré,3045.0,,,,,,1,From Kick Off,Romain Thomas,3549.0,Left Center Back,2,Angers,145,['6733573b-4de2-4a07-9a21-1fd4cb6d494f'],20,,,,,,,,,,,,,,,,,,Angers,145,00:00:20.801,Pass,
,,,,,,,,,,,,,,,,1.46413,,,,,,,,,,,,,,,,1b0fb346-9de8-42b1-ad2d-91ca05d66202,44,,"[26.8, 47.4]",3829491,0,,,,,1.4409469,,Left Foot,,,"[30.6, 76.5]",,Ground Pass,,29.347061,,,Vincent Manceau,3431.0,,,,,,1,From Kick Off,Ismaël Traoré,3045.0,Right Center Back,2,Angers,145,['637ce2c9-d6be-4850-92ce-f523c51f2c42'],23,,,,,,,,,,,,,,,,,,Angers,145,00:00:23.633,Pass,
,,,,,,,,,,,,,,,,1.045393,,,,,,,,,,,,,,,,87832d2a-386a-46ae-a399-0271a9afacf4,47,,"[31.7, 76.5]",3829491,0,,,,,-0.11622509,,Right Foot,,,"[51.4, 74.2]",,Ground Pass,,19.833809,,,Abdoul Razzagui Camara,3078.0,,,,,,1,From Kick Off,Vincent Manceau,3431.0,Right Back,2,Angers,145,['faeeb544-48b1-4a1b-9300-40edce8c8506'],26,,,,,,,,,,,,,,,,,,Angers,145,00:00:26.077,Pass,
,,,,,,,,,,,,,,,,0.942528,,,,,,,,,,,,,,,,f61a5876-e9ef-432a-b0b8-2515e4302811,52,,"[82.6, 0.1]",3829491,0,,,,,2.375547,,,,,"[74.7, 7.7]",,Low Pass,,10.962208,,,Abdelaziz Barrada,23933.0,,,,,Throw-in,1,From Throw In,Paolo De Ceglie,401476.0,Left Back,3,Marseille,147,['6b4d4e52-341f-447b-970d-84597f9d74eb'],31,,,,,,,,,,,,,,,,,,Marseille,147,00:00:31.914,Pass,
,,,,,,,,,,,,,,,,1.160369,,,,,,,,,,,,,,,,3933326d-d6fb-4eae-8459-7963bfbff15f,55,,"[70.4, 8.7]",3829491,0,,,,,2.7110069,,Right Foot,,,"[49.5, 18.3]",,Ground Pass,,22.999348,,,Rolando Jorge Pires da Fonseca,19813.0,,,,,,1,From Throw In,Abdelaziz Barrada,23933.0,Left Center Midfield,3,Marseille,147,['e68c63d3-b3fe-4e40-8170-e559b2d63169'],35,,,,,,,,,,,,,,,,,,Marseille,147,00:00:35.306,Pass,
,,,,,,,,,,,,,,,,1.281843,,,,,,,,,,,,,,,,5fae888b-a131-4c43-9202-88a1a32ef218,58,,"[47.7, 19.0]",3829491,0,,,,,1.670465,,Right Foot,,,"[45.2, 44.0]",,Ground Pass,,25.12469,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,,,,1,From Throw In,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,3,Marseille,147,['867a17d9-f1b1-49ad-8be8-d6f105e001ce'],37,,,,,,,,,,,,,,,,,,Marseille,147,00:00:37.543,Pass,
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,5b7c615e-0e19-4c19-b52c-ede5a9844ca1,61,,"[49.7, 53.0]",3829491,0,,,,,1.4614778,,Right Foot,,,"[52.4, 77.6]",,Ground Pass,,24.747726,,,Javier Manquillo Gaitán,3075.0,,,,,,1,From Throw In,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,3,Marseille,147,['3dd51099-2644-4476-a576-c518cb550954'],40,,,,,,,,,,,,,,,,,,Marseille,147,00:00:40.825,Pass,
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,efc56c19-0dd0-4086-945d-0611b06bda33,64,,"[51.8, 76.3]",3829491,0,,,,,-2.1390173,,Right Foot,,,"[43.5, 63.3]",,Ground Pass,,15.423683,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,,,,1,From Throw In,Javier Manquillo Gaitán,3075.0,Right Back,3,Marseille,147,['489a59da-8108-46ad-9ec9-8b0e905ec833'],43,,,,,,,,,,,,,,,,,,Marseille,147,00:00:43.625,Pass,
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,00aa27d9-a07f-41ed-93e8-6c7dfda0806e,67,,"[43.5, 63.3]",3829491,0,,,,,-1.725445,,Right Foot,,,"[39.4, 37.0]",,Ground Pass,,26.617662,,,Rolando Jorge Pires da Fonseca,19813.0,,,,,,1,From Throw In,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,3,Marseille,147,['f7b43511-d8f9-4d5b-9bdc-bdf4099cf8a4'],46,,,,,,,,,,,,,,,,,,Marseille,147,00:00:46.402,Pass,
,,,,,,,,,,,,,,,,1.608331,,,,,,,,,,,,,,,,6f9ff1ff-08d9-4ecd-9735-8452a00ad981,70,,"[39.0, 34.4]",3829491,0,,,,,-0.8547313,,Right Foot,,,"[52.4, 19.0]",,Ground Pass,,20.413721,,,Paolo De Ceglie,401476.0,,,,,,1,From Throw In,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,3,Marseille,147,['3ce623d8-2fac-4fe9-967c-35629e817f09'],49,,,,,,,,,,,,,,,,,,Marseille,147,00:00:49.464,Pass,
,,,,,,,,,,,,,,,,0.898134,,,,,,,,,,,,,,,,d173626d-d8ea-4f5e-8a40-49907adb659e,72,,"[52.4, 19.0]",3829491,0,,,,,2.7946758,,Right Foot,,,"[39.4, 23.7]",,Ground Pass,,13.82353,,,Rolando Jorge Pires da Fonseca,19813.0,,,,,,1,From Throw In,Paolo De Ceglie,401476.0,Left Back,3,Marseille,147,['8a0b1f43-8bf7-4dcc-92be-2fe93016d2db'],51,,,,,,,,,,,,,,,,,,Marseille,147,00:00:51.072,Pass,
,,,,,,,,,,,,,,,,2.535211,,,,,,,,,,,,,,,,e36ae7c4-d049-43a5-a9b3-88455af38a31,75,,"[56.7, 35.0]",3829491,0,,,,,-0.6345528,,Right Foot,,,"[99.9, 3.2]",,High Pass,,53.642147,,,Rémy Cabella,3420.0,,,,,,1,From Throw In,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,3,Marseille,147,['af1919bd-8c33-4d51-9dea-749375ce6e5a'],56,,,,,,,,,,,,,,,,,,Marseille,147,00:00:56.448,Pass,
,,,,,,,,,,,,,,,,2.685858,,,,,,,,,,,,,,,,d2d29504-3a21-41d4-be29-5fc98d3a2b88,78,,"[99.9, 3.2]",3829491,0,,,,True,3.069645,,,,,"[88.8, 4.0]",,High Pass,,11.128792,,,Paolo De Ceglie,401476.0,,,,,,1,From Throw In,Rémy Cabella,3420.0,Left Wing,3,Marseille,147,"['b8f8264a-413a-4eb6-9c70-aa59cf1489f6', 'e0fff07d-56a0-4469-a1f1-00310e716375']",58,,,,,,,,,,,,,,,,,,Marseille,147,00:00:58.983,Pass,True
,,,,,,,,,,,,,,,,0.968441,,,,,,,,,,,,,,,,ca87edf3-0dca-44a1-be6d-68fe1e28a45c,81,,"[89.0, 4.0]",3829491,1,,,,True,0.29493704,,,,,"[96.9, 6.4]",,High Pass,,8.256513,Incomplete,,Abdelaziz Barrada,23933.0,,,,,,1,From Throw In,Paolo De Ceglie,401476.0,Left Back,3,Marseille,147,"['1bfcbe46-ead2-44d8-8a45-1b1cbfcab8f7', '5be95731-8bdb-4488-ba85-594f889c986d', 'd41bb7a5-3a15-4456-b8c7-336554678252']",1,,,,,,,,,,,,,,,,,,Marseille,147,00:01:01.669,Pass,True
,,,,,,,,,,,,,,,,0.430283,,,,,,,,,,,,,,,,ebe0c61b-f831-4fcb-a729-a42c027ff51b,91,,"[96.1, 15.6]",3829491,1,,,,,-1.849096,,Right Foot,,,"[92.9, 4.4]",,Ground Pass,,11.648176,,,Paolo De Ceglie,401476.0,,,,,,1,From Throw In,Abdelaziz Barrada,23933.0,Left Center Midfield,3,Marseille,147,"['a0fdd192-96ec-4aa2-b6f1-a2650e108800', 'a42fc9ae-8b4f-4a55-9196-61fbb3173100']",8,,,,,,,,,,,,,,,,,,Marseille,147,00:01:08.805,Pass,True
,,,,,,,,,,,,,,,,0.819439,,,,,,,,,,,,,,,,875e1921-47e2-4580-8a80-4c75c2515c72,95,,"[90.9, 2.9]",3829491,1,,,,,1.434799,,Left Foot,,,"[92.2, 12.4]",,Ground Pass,,9.588534,,,Rémy Cabella,3420.0,,,,,,1,From Throw In,Paolo De Ceglie,401476.0,Left Back,3,Marseille,147,"['b7094367-fd36-4a32-b496-b30df8da1010', 'eed07578-c727-41f6-bc9f-29655d29e732']",11,,,,,,,,,,,,,,,,,,Marseille,147,00:01:11.246,Pass,True
,,,,,,,,,,,,,,,,1.168809,,,,,,,,,,,,,,,,2a13193f-2e87-43e5-aa99-9994d1701e25,98,,"[88.0, 15.6]",3829491,1,,,,,1.7186457,,Right Foot,,,"[87.3, 20.3]",,Ground Pass,,4.7518415,,,Abdelaziz Barrada,23933.0,,,,,,1,From Throw In,Rémy Cabella,3420.0,Left Wing,3,Marseille,147,['71d70613-c096-485e-854e-40bd2caa98ee'],13,,,,,,,,,,,,,,,,,,Marseille,147,00:01:13.052,Pass,
,,,,,,,,,,,,,,,,2.813603,,,,,,,,,,,,,,,,d40d45e7-f5a5-4abe-8087-48e12e54d959,100,,"[87.3, 20.3]",3829491,1,,,,,0.05829962,,Right Foot,,,"[113.0, 21.8]",,Ground Pass,,25.743736,Incomplete,,Bouna Sarr,4351.0,,,,,,1,From Throw In,Abdelaziz Barrada,23933.0,Left Center Midfield,3,Marseille,147,"['0388d462-be50-4fab-b877-01484a456249', '793d2fcc-e9ba-4459-a010-2356c97a05a6']",14,,,,,,,,,,,,,,,,,,Marseille,147,00:01:14.221,Pass,
,,,,,,,,,,,,,,,,5.522844,,,,,,,,,,,,,,,,3c6c200e-ca1c-4802-b1ac-bc9dad1bb731,110,,"[6.3, 73.5]",3829491,1,,,,,-0.31641856,,Right Foot,,,"[68.3, 53.2]",,High Pass,,65.238716,Incomplete,,,,,,,,,1,Regular Play,Ismaël Traoré,3045.0,Right Center Back,4,Angers,145,"['3d212137-94e4-4e39-9e4a-8950d60becb6', '89540824-424f-4271-be3c-b794e5a971fb']",20,,,,,,,,,,,,,,,,,,Angers,145,00:01:20.773,Pass,True
,,,,,,,,,,,,,,,,2.028816,,,,,,,,,,,,,,,,9ad5ed1f-687c-4138-9fd5-c978c7658e47,113,,"[36.6, 33.3]",3829491,1,,,,,2.796842,,Right Foot,,,"[14.6, 41.2]",,Ground Pass,,23.375414,,,Steve Mandanda,3543.0,,,,,,1,Regular Play,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,5,Marseille,147,['cd180ab4-f226-4499-81e4-1005a4f6eddf'],27,,,,,,,,,,,,,,,,,,Marseille,147,00:01:27.617,Pass,
,,,,,,,,,,,,,,,,1.192942,,,,,,,,,,,,,,,,e8657a8e-4177-42b0-bbbb-6fa4cc1703d4,116,,"[16.3, 34.4]",3829491,1,,,,,1.0704148,,Right Foot,,,"[27.4, 54.7]",,Ground Pass,,23.13655,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,,,,1,Regular Play,Steve Mandanda,3543.0,Goalkeeper,5,Marseille,147,['87ba6dba-12a0-4bc6-b965-ad79f668eccc'],32,,,,,,,,,,,,,,,,,,Marseille,147,00:01:32.846,Pass,
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,d37e8fe5-d4c6-4363-a757-ad2bef20ae17,119,,"[32.1, 67.8]",3829491,1,,,,,1.0051932,,Right Foot,,,"[39.4, 79.3]",,Ground Pass,,13.621306,,,Javier Manquillo Gaitán,3075.0,,,,,,1,Regular Play,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,5,Marseille,147,['a6e34464-92c1-49ac-885d-a41c4ba82eee'],35,,,,,,,,,,,,,,,,,,Marseille,147,00:01:35.836,Pass,
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,39fc331b-0056-40b8-a2a7-111afcbd3b3f,122,,"[40.3, 79.1]",3829491,1,,,,,-2.3042932,,Right Foot,,,"[33.0, 71.0]",,Ground Pass,,10.904128,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,,,,1,Regular Play,Javier Manquillo Gaitán,3075.0,Right Back,5,Marseille,147,['0e17bc2d-eac5-4f53-9b89-d88fcb8445bb'],38,,,,,,,,,,,,,,,,,,Marseille,147,00:01:38.032,Pass,
,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,fe742899-58c2-4b71-a687-1c9ab18c4554,125,,"[35.8, 70.3]",3829491,1,,,,,-1.6735262,,Right Foot,,,"[32.8, 41.2]",,Ground Pass,,29.25423,,,Rolando Jorge Pires da Fonseca,19813.0,,,,,,1,Regular Play,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,5,Marseille,147,['222caa88-d3c5-47c7-887a-9a46a9b385a1'],40,,,,,,,,,,,,,,,,,,Marseille,147,00:01:40.432,Pass,
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,c535b638-5279-4b48-a953-a2976a2feba2,128,,"[33.0, 41.5]",3829491,1,,,,,-1.0616542,,Right Foot,,,"[46.9, 16.6]",,Ground Pass,,28.517012,,,Abdelaziz Barrada,23933.0,,,,,,1,Regular Play,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,5,Marseille,147,['b3608a83-32e0-4eb2-8385-23793cd70130'],43,,,,,,,,,,,,,,,,,,Marseille,147,00:01:43.197,Pass,
,,,,,,,,,,,,,,,,0.941721,,,,,,,,,,,,,,,,fa062ea4-8f53-47f4-ac4a-88051336aace,131,,"[51.2, 6.4]",3829491,1,,,,,0.271252,,Left Foot,,,"[68.1, 11.1]",,Ground Pass,,17.54138,,,Rémy Cabella,3420.0,,,,,,1,Regular Play,Abdelaziz Barrada,23933.0,Left Center Midfield,5,Marseille,147,['c31e0d1b-48ad-4e1d-9d62-a5a19805cd56'],45,,,,,,,,,,,,,,,,,,Marseille,147,00:01:45.616,Pass,
