50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.371667,,,,,,,,,,,,,,280cd4e0-f5e3-4c49-a34a-f196121f5cf1,23,,"[90.1, 0.1]",3829503,0,True,,,0.8894981,,,,,,"[96.1, 7.5]",,Low Pass,,9.526804,Incomplete,,Youssouf Sabaly,3404.0,,,,,Throw-in,1,From Throw In,Wilfried Moimbé,4249.0,Left Back,3,Nantes,144,"['104ab2d0-0bb2-4bbd-ad43-498df46316c7', '419d6335-3cfc-4f1d-9083-678db3e88dfc']",21,,,,,,,,,,,,,,,,,,Nantes,144,00:00:21.446,Pass,
,,,,,,,,,,,,,,,,1.170552,,,,,,,,,,,,,,8d9cf038-7262-4c43-bcd7-26acd308da80,26,,"[92.7, 0.1]",3829503,0,,,,1.6452851,,,,,,"[91.7, 13.5]",,High Pass,,13.437262,,,Adrien Thomasson,3375.0,,,,,Throw-in,1,From Throw In,Wilfried Moimbé,4249.0,Left Back,4,Nantes,144,['cc96ec39-5430-40a3-b42d-186de9931dce'],26,,,,,,,,,,,,,,,,,,Nantes,144,00:00:26.822,Pass,
,,,,,,,,,,,,,,,,0.125109,,,,,,,,,,,,,,0d3b39ca-15c2-432f-9e75-1329713af413,30,,"[94.0, 11.9]",3829503,0,,,,1.060308,,Right Foot,,,,"[95.4, 14.4]",,Ground Pass,,2.8653097,Incomplete,,Wilfried Moimbé,4249.0,,,,,,1,From Throw In,Adrien Thomasson,3375.0,Left Wing,4,Nantes,144,"['846f4b8e-ef17-4a1a-bc51-9af20163b376', '8585ff4b-267d-49ce-b051-30abf1a2fc38', 'e8cdf676-9274-4417-8c1c-505d0e6e2b4c']",28,,,,,,,,,,,,,,,,,,Nantes,144,00:00:28.815,Pass,True
,,,,,,,,,,,,,,,,0.156794,,,,,,,,,,,,,,05a8b4f8-c3e7-46d4-b2b9-d7f2fac1a8e1,35,,"[92.4, 5.2]",3829503,0,,,,0.25168997,,Left Foot,,,,"[95.9, 6.1]",,Ground Pass,,3.6138623,Incomplete,,Wilfried Moimbé,4249.0,,,,,Recovery,1,From Throw In,Adrien Thomasson,3375.0,Left Wing,4,Nantes,144,"['52e27842-8c44-4622-b0d1-7474f689e62d', 'a13188f5-c888-44d6-b17b-ca153093db55', 'f00898e8-4860-440a-a36e-6edf3e07c5cf']",30,,,,,,,,,,,,,,,,,,Nantes,144,00:00:30.680,Pass,True
,,,,,,,,,,,,,,,,0.940705,,,,,,,,,,,,,,0e0f81a6-4aea-43fe-86ac-12b6a4c62514,38,,"[100.7, 0.1]",3829503,0,,,,2.6087487,,,,,,"[89.0, 7.0]",,Low Pass,,13.583077,,,Adrien Thomasson,3375.0,,,,,Throw-in,1,From Throw In,Wilfried Moimbé,4249.0,Left Back,5,Nantes,144,['124c0684-7c19-4f5b-b645-d0ad7ec07a0d'],37,,,,,,,,,,,,,,,,,,Nantes,144,00:00:37.360,Pass,
,,,,,,,,,,,,,,,,2.95384,,,,,,,,,,,,,,d3127bb1-99a2-40e0-b700-7ef804f01bb0,41,,"[88.3, 7.5]",3829503,0,,,,0.52827054,,Right Foot,,,,"[120.0, 26.0]",,High Pass,,36.703407,Out,,Wilfried Moimbé,4249.0,,,,,,1,From Throw In,Adrien Thomasson,3375.0,Left Wing,5,Nantes,144,['ef4f8433-d6f3-41b8-a298-b7e815b69657'],40,,,,,,,,,,,,,,,,,,Nantes,144,00:00:40.758,Pass,
,,,,,,,,,,,,,,,,1.458442,,,,,,,,,,,,,,4b5d9dac-94cd-403d-96d1-02e68d1fc76b,43,,"[6.0, 44.0]",3829503,0,True,,,1.3470609,,Right Foot,,,,"[9.8, 60.7]",,Ground Pass,,17.126879,,,Dušan Veškovac,42422.0,,,,,Goal Kick,1,From Goal Kick,Denis Petrić,34953.0,Goalkeeper,6,Troyes,133,['0ffad9f9-dcce-432e-adb1-1018307bbcca'],48,,,,,,,,,,,,,,,,,,Troyes,133,00:00:48.250,Pass,
,,,,,,,,,,,,,,,,2.012794,,,,,,,,,,,,,,178a7da8-f830-4933-b374-8f5bebdc1762,45,,"[9.6, 60.7]",3829503,0,,,,-1.6850506,,Right Foot,,,,"[7.5, 42.4]",,Ground Pass,,18.420097,,,Denis Petrić,34953.0,,,,,,1,From Goal Kick,Dušan Veškovac,42422.0,Right Center Back,6,Troyes,133,['9cb75394-9ccf-4925-aab8-7f6f475a5932'],53,,,,,,,,,,,,,,,,,,Troyes,133,00:00:53.335,Pass,
,,,,,,,,,,,,,,,,1.82711,,,,,,,,,,,,,,1ad3b9b7-b247-40b4-a2af-91cc536687c7,48,,"[8.4, 41.5]",3829503,0,,,,-1.1313654,,Right Foot,,,,"[19.4, 18.1]",,Ground Pass,,25.856527,,,Chris Mavinga,18162.0,,,,,,1,From Goal Kick,Denis Petrić,34953.0,Goalkeeper,6,Troyes,133,['98e55b5c-8ff0-4308-84df-44012371a4f5'],56,,,,,,,,,,,,,,,,,,Troyes,133,00:00:56.724,Pass,
,,,,,,,,,,,,,,,,1.083936,,,,,,,,,,,,,,1167b48e-879b-4ae3-a72e-f372ca12b553,52,,"[21.5, 14.0]",3829503,0,,,,-0.8530912,,Left Foot,,,,"[32.5, 1.4]",,Ground Pass,,16.726028,,,Quentin Othon,148132.0,,,,,,1,From Goal Kick,Chris Mavinga,18162.0,Left Center Back,6,Troyes,133,['0bae429b-c370-47c3-a41f-4469b7e610df'],59,,,,,,,,,,,,,,,,,,Troyes,133,00:00:59.598,Pass,
,,,,,,,,,,,,,,,,1.457034,,,,,,,,,,,,,,bab7a289-b366-4351-bfe3-43410b85f2ed,54,,"[32.2, 1.2]",3829503,1,,,,1.4548143,,Left Foot,,,,"[33.4, 11.5]",,Ground Pass,,10.369667,,,Jessy Pi,7415.0,,,,,,1,From Goal Kick,Quentin Othon,148132.0,Left Back,6,Troyes,133,['c8ee7d91-f8be-45aa-a783-d6a5dc9af5c0'],0,,,,,,,,,,,,,,,,,,Troyes,133,00:01:00.682,Pass,
,,,,,,,,,,,,,,,,3.184627,,,,,,,,,,,,,,b18c16a9-33fa-4506-9db3-04dde51e6478,57,,"[43.9, 13.7]",3829503,1,,,,0.9978302,,Right Foot,,,,"[81.9, 72.6]",,High Pass,,70.09429,,,Jonathan Martins-Pereira,3364.0,,True,,,,1,From Goal Kick,Jessy Pi,7415.0,Center Defensive Midfield,6,Troyes,133,['25f72fb1-73e2-4132-9ebb-8b2f4e4eec61'],4,,,,,,,,,,,,,,,,,,Troyes,133,00:01:04.480,Pass,
,,,,,,,,,,,,,,,,3.180132,,,,,,,,,,,,,,e8ba2cbc-465a-445b-b5bd-7c43e9e6d499,60,,"[81.7, 72.4]",3829503,1,,,,-0.2535336,,Right Foot,,,,"[106.4, 66.0]",,Ground Pass,,25.515682,,,Lossémy Karaboué,7301.0,,,,,,1,From Goal Kick,Jonathan Martins-Pereira,3364.0,Right Back,6,Troyes,133,['f074cc13-cfe1-49cf-bd80-2a2146d9aa56'],8,,,,,,,,,,,,,,,,,,Troyes,133,00:01:08.759,Pass,
,,,,,,,,,,,,,,,,1.044581,,,,,,,,,,,,,,480fb3d4-d895-4abd-a184-18531e721302,63,,"[108.5, 66.6]",3829503,1,,,,-1.4431915,,Right Foot,True,,,"[111.9, 40.1]",,High Pass,,26.717222,Incomplete,,,,,,,,,1,From Goal Kick,Lossémy Karaboué,7301.0,Right Midfield,6,Troyes,133,['f20880cb-7919-4d34-b6a4-9f354e5512d2'],13,,,,,,,,,,,,,,,,,,Troyes,133,00:01:13.701,Pass,
,,,,,,,,,,,,,,,,1.47702,,,,,,,,,,,,,,8a2fd874-5068-4ac1-ae8b-0bbea36f51a1,66,,"[105.7, 32.3]",3829503,1,,,,0.27365932,de7d026c-a6d3-4deb-85a8-35c923f11a7a,Left Foot,,,,"[111.4, 33.9]",,High Pass,,5.920304,,,Benjamin Nivet,3002.0,True,,,,Recovery,1,From Goal Kick,Yoann Court,7376.0,Left Midfield,6,Troyes,133,['ee17884c-89a8-426b-be53-c264bf00799f'],17,,,,,,,,,,,,,,,,,,Troyes,133,00:01:17.228,Pass,
,,,,,,,,,,,,,,,,1.066066,,,,,,,,,,,,,,cb3ed7b7-f946-4f85-b56a-30eff014cb89,71,,"[40.2, 53.5]",3829503,1,,,,1.9411198,,Left Foot,,,,"[33.6, 70.5]",,Ground Pass,,18.236227,,,Jules Iloki,3151.0,,,,,Recovery,1,Regular Play,Emiliano Sala,3114.0,Center Forward,7,Nantes,144,['25da6891-eb28-4c36-b2a0-cf0a5dc2c0ae'],22,,,,,,,,,,,,,,,,,,Nantes,144,00:01:22.931,Pass,
,,,,,,,,,,,,,,,,1.056998,,,,,,,,,,,,,,06dae71a-7606-4207-8755-fc9faf85a1c3,82,,"[27.6, 67.3]",3829503,1,,,,-1.0265158,,Left Foot,,,,"[32.2, 59.7]",,Ground Pass,,8.883693,,,Yacine Bammou,3319.0,,,,,,1,Regular Play,Jules Iloki,3151.0,Right Wing,7,Nantes,144,['0de63e36-0271-4bd8-86fb-adef00d21c1f'],28,,,,,,,,,,,,,,,,,,Nantes,144,00:01:28.393,Pass,
,,,,,,,,,,,,,,,,1.219564,,,,,,,,,,,,,,a37b087c-97e7-45d7-9c2e-cb6e1c382456,84,,"[31.5, 60.4]",3829503,1,,,,1.8955142,,Right Foot,,,,"[28.1, 70.5]",,Ground Pass,,10.656922,,,Jules Iloki,3151.0,,,,,,1,Regular Play,Yacine Bammou,3319.0,Center Attacking Midfield,7,Nantes,144,['ba9362e2-484d-47bd-be6b-97657ae760db'],29,,,,,,,,,,,,,,,,,,Nantes,144,00:01:29.450,Pass,
,,,,,,,,,,,,,,,,1.26174,,,,,,,,,,,,,,13c03c6e-fbe0-418f-8f55-af71fcd9bfb2,86,,"[28.5, 70.5]",3829503,1,,,,-0.29698378,,Right Foot,,,,"[51.7, 63.4]",,Ground Pass,,24.26211,,,Yacine Bammou,3319.0,,,,,,1,Regular Play,Jules Iloki,3151.0,Right Wing,7,Nantes,144,['78a924cf-59d8-4f70-b9dc-c44ffac503c7'],30,,,,,,,,,,,,,,,,,,Nantes,144,00:01:30.669,Pass,
,,,,,,,,,,,,,,,,1.874227,,,,,,,,,,,,,,7ab0b6e3-d3e9-4abf-aa23-c0a65c645d8a,89,,"[44.3, 52.8]",3829503,1,,,,-1.8452449,,Right Foot,,,,"[35.6, 21.9]",,Ground Pass,,32.101402,,,Wilfried Moimbé,4249.0,,,,,,1,Regular Play,Yacine Bammou,3319.0,Center Attacking Midfield,7,Nantes,144,['3a756d79-8502-42b9-a862-1411c4e835ad'],34,,,,,,,,,,,,,,,,,,Nantes,144,00:01:34.320,Pass,
,,,,,,,,,,,,,,,,1.987356,,,,,,,,,,,,,,54870a33-ce7d-4e62-9323-d8c8de134c13,92,,"[35.4, 17.6]",3829503,1,,,,-0.26404577,,Left Foot,,,,"[66.1, 9.3]",,Ground Pass,,31.8022,,,Adrien Thomasson,3375.0,,,,,,1,Regular Play,Wilfried Moimbé,4249.0,Left Back,7,Nantes,144,['e85b224b-8617-4736-8c02-d939948f8e61'],37,,,,,,,,,,,,,,,,,,Nantes,144,00:01:37.212,Pass,
,,,,,,,,,,,,,,,,3.637933,,,,,,,,,,,,,,fb3061e8-43ce-4864-81fb-543f119c44f6,95,,"[77.6, 18.5]",3829503,1,,,,-0.15478039,,Right Foot,,,,"[119.9, 11.9]",,High Pass,,42.8118,,,Emiliano Sala,3114.0,,,,,,1,Regular Play,Adrien Thomasson,3375.0,Left Wing,7,Nantes,144,['a74de152-bb06-4a1b-b8a6-1927ea472079'],43,,,,,,,,,,,,,,,,,,Nantes,144,00:01:43.818,Pass,
,,,,,,,,,,,,,,,,1.888039,,,,,,,,,,,,,,4c993cde-bcac-4886-8f7c-7d23c7372d58,98,,"[6.0, 36.0]",3829503,1,True,,,-0.8139618,,Right Foot,,,,"[16.2, 25.2]",,Ground Pass,,14.855302,,,Chris Mavinga,18162.0,,,,,Goal Kick,1,From Goal Kick,Denis Petrić,34953.0,Goalkeeper,8,Troyes,133,['f624b3c5-c58f-4607-815e-6d0be8f24db4'],56,,,,,,,,,,,,,,,,,,Troyes,133,00:01:56.737,Pass,
,,,,,,,,,,,,,,,,1.055616,,,,,,,,,,,,,,ca4e3c7a-32f0-4ae4-91ad-f15d2ff03f48,100,,"[16.2, 25.2]",3829503,2,True,,,0.32420754,,Right Foot,,,,"[28.4, 29.3]",,Ground Pass,,12.870509,,,Jessy Pi,7415.0,,,,,,1,From Goal Kick,Chris Mavinga,18162.0,Left Center Back,8,Troyes,133,['218ca888-215e-4ccd-b7ec-7ce8c7433fe2'],1,,,,,,,,,,,,,,,,,,Troyes,133,00:02:01.376,Pass,
,,,,,,,,,,,,,,,,1.686993,,,,,,,,,,,,,,62b1659a-280d-4e41-842f-2bc2b1d88057,102,,"[30.0, 29.6]",3829503,2,,,,1.3911679,,Right Foot,,,,"[37.1, 68.7]",,Ground Pass,,39.739403,,,Jonathan Martins-Pereira,3364.0,,,,,,1,From Goal Kick,Jessy Pi,7415.0,Center Defensive Midfield,8,Troyes,133,['05dee7e6-1cd4-40d7-b78a-86326c5bece7'],4,,,,,,,,,,,,,,,,,,Troyes,133,00:02:04.523,Pass,
,,,,,,,,,,,,,,,,2.399787,,,,,,,,,,,,,,eb64ec09-7df1-4d28-a1c6-90653101c24e,105,,"[43.7, 71.5]",3829503,2,,,,-0.29106966,,Right Foot,,,,"[91.1, 57.3]",,High Pass,,49.481308,Incomplete,,Corentin Jean,3010.0,,,,,,1,From Goal Kick,Jonathan Martins-Pereira,3364.0,Right Back,8,Troyes,133,"['5e67a2aa-ad6e-4d85-909a-b51522cc6356', 'dd7fbe1d-b607-43cd-aa7e-c13f7413c2ac']",8,,,,,,,,,,,,,,,,,,Troyes,133,00:02:08.091,Pass,
,,,,,,,,,,,,,,,,0.921701,,,,,,,,,,,,,,98b226c7-b27a-46be-9877-0b2f6b42b213,115,,"[75.5, 50.2]",3829503,2,,,,-1.634347,,Right Foot,,,,"[74.8, 39.2]",,Ground Pass,,11.02225,,,Yoann Court,7376.0,,,,,Recovery,1,From Goal Kick,Lossémy Karaboué,7301.0,Right Midfield,8,Troyes,133,['53e75b10-7d93-4663-b035-a651609f7e52'],15,,,,,,,,,,,,,,,,,,Troyes,133,00:02:15.794,Pass,
,,,,,,,,,,,,,,,,1.886308,,,,,,,,,,,,,,ced26b40-4b07-4661-a1b8-8efee579e4d4,120,,"[80.8, 32.3]",3829503,2,,,,-1.8413402,,Right Foot,,,,"[73.7, 6.7]",,Ground Pass,,26.566332,,,Quentin Othon,148132.0,,,,,,1,From Goal Kick,Yoann Court,7376.0,Left Midfield,8,Troyes,133,"['1c9339fc-26aa-4ca8-b759-dd6722d5ad82', 'de6b3015-c3b2-4261-a8b7-4153c6c64c91']",18,,,,,,,,,,,,,,,,,,Troyes,133,00:02:18.742,Pass,True
,,,,,,,,,,,,,,,,3.673315,,,,,,,,,,,,,,bac6585a-3962-42e4-b0f7-fe3357447585,122,,"[73.7, 6.9]",3829503,2,,,,0.9369862,,Left Foot,,,,"[106.7, 51.8]",,High Pass,,55.72262,Incomplete,,,,,True,,,,1,From Goal Kick,Quentin Othon,148132.0,Left Back,8,Troyes,133,['6fbb02ab-d30a-4b23-b549-4ba80dbfff7a'],20,,,,,,,,,,,,,,,,,,Troyes,133,00:02:20.628,Pass,
,,,,,,,,,,,,,,,,1.671423,,,,,,,,,,,,,,6fbb02ab-d30a-4b23-b549-4ba80dbfff7a,123,,"[13.4, 28.3]",3829503,2,,,,0.77830607,,Head,,,,"[27.6, 42.3]",,High Pass,,19.940912,,,Birama Touré,7350.0,,,,,Recovery,1,From Goal Kick,Wilfried Moimbé,4249.0,Left Back,8,Troyes,133,"['9abc5d96-5f21-402e-9fe7-520b47d72468', 'bac6585a-3962-42e4-b0f7-fe3357447585']",24,,,,,,,,,,,,,,,,,,Nantes,144,00:02:24.302,Pass,
,,,,,,,,,,,,,,,,1.055358,,,,,,,,,,,,,,8aa7aae1-4793-428c-aadd-46f6407f14d3,125,,"[27.6, 42.3]",3829503,2,,,,-0.5251086,,Head,,,,"[40.2, 35.0]",,High Pass,,14.561936,Incomplete,,Valentin Rongier,3365.0,,,,,,1,From Goal Kick,Birama Touré,7350.0,Left Defensive Midfield,8,Troyes,133,"['460d1f83-f26b-4ada-9fae-c4f385fe312b', '599c830c-3f4a-431e-acfd-16f72c646592']",25,,,,,,,,,,,,,,,,,,Nantes,144,00:02:25.973,Pass,
