50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,3.50231,,,,,,,,,,,,,835847ac-6b2b-450b-93b7-218d5eee05c7,20,,,"[7.5, 46.3]",3901148,0,,,,0.20003757,,Right Foot,,,,"[65.7, 58.1]",,High Pass,,59.384174,Incomplete,,Jimmy Briand,3213.0,,,,,,1,From Kick Off,Jonas Lössl,3322.0,Goalkeeper,2,Guingamp,142,"['196b0410-3074-4526-afe4-ba43738d2b52', '7ce4321c-d6a7-4c8c-a75d-6bd4b9d2bb22']",8,,,,,,,,,,,,,,,,,,,Guingamp,142,00:00:08.646,Pass,
,,,,,,,,,,,,,,,,,,3.511536,,,,,,,,,,,,,7ce4321c-d6a7-4c8c-a75d-6bd4b9d2bb22,23,,,"[54.4, 22.0]",3901148,0,,,True,0.35422376,,,,,,"[88.2, 34.5]",,High Pass,,36.037342,Incomplete,,Benjamin Moukandjo Bilé,33178.0,,,,,Recovery,1,From Kick Off,Zargo Touré,7211.0,Left Center Back,2,Guingamp,142,"['4ac3af3d-1ca0-4091-88e3-632ea63fe29f', '835847ac-6b2b-450b-93b7-218d5eee05c7', '9b89e7f5-14a5-431b-bec7-d2384b1ecc35', 'c5799f76-ab03-48be-9d76-24ebbd7e701b']",12,,,,,,,,,,,,,,,,,,,Lorient,165,00:00:12.148,Pass,True
,,,,,,,,,,,,,,,,,,1.999998,,,,,,,,,,,,,16685c58-2d26-49b7-9d77-95e40387782b,28,,,"[28.6, 40.4]",3901148,0,,,,-3.0546563,,Left Foot,,,,"[6.8, 38.5]",,Ground Pass,,21.88264,,,Jonas Lössl,3322.0,,,,,,1,From Kick Off,Franck Hery,91209.0,Left Center Back,2,Guingamp,142,['1e6069c9-5ef6-4354-84dc-792370185dfa'],19,,,,,,,,,,,,,,,,,,,Guingamp,142,00:00:19.032,Pass,
,,,,,,,,,,,,,,,,,,3.043897,,,,,,,,,,,,,9fc27e25-89e4-4ba8-b2d1-8cef13dbbe02,32,,,"[8.0, 36.3]",3901148,0,,,,-0.7266424,,Right Foot,,,,"[40.4, 7.5]",,High Pass,,43.34974,,,Nicolas Benezet,3301.0,,,,,,1,From Kick Off,Jonas Lössl,3322.0,Goalkeeper,2,Guingamp,142,"['29a121c0-b5c8-4a7d-b2f3-115f5de11edc', '32ba261f-6281-4cda-8df3-1a57c693e6a9']",22,,,,,,,,,,,,,,,,,,,Guingamp,142,00:00:22.416,Pass,True
,,,,,,,,,,,,,,,,,,1.918141,,,,,,,,,,,,,5bcd1099-66d9-4776-9c2e-744b87611e5d,35,,,"[41.3, 8.9]",3901148,0,,,,2.2923086,,Right Foot,,,,"[27.4, 24.7]",,High Pass,,21.044,,,Franck Hery,91209.0,,,,,,1,From Kick Off,Nicolas Benezet,3301.0,Left Midfield,2,Guingamp,142,"['8be0af80-c990-4e0a-97f9-2d9f46603a7e', '90550d8a-edc3-4f15-9669-d6c697f5a930']",25,,,,,,,,,,,,,,,,,,,Guingamp,142,00:00:25.460,Pass,True
,,,,,,,,,,,,,,,,,,0.440847,,,,,,,,,,,,,5d17f35f-7876-4e46-985a-db0e2860adfa,37,,,"[27.2, 25.2]",3901148,0,,,,-0.06401498,,Head,,,,"[35.0, 24.7]",,Low Pass,,7.816009,,,Thibault Giresse,4434.0,,,,,,1,From Kick Off,Franck Hery,91209.0,Left Center Back,2,Guingamp,142,['a83896ea-5ee8-4596-9db0-7123668c7b2c'],27,,,,,,,,,,,,,,,,,,,Guingamp,142,00:00:27.378,Pass,
,,,,,,,,,,,,,,,,,,1.414589,,,,,,,,,,,,,d40fa7b4-a7a8-4ab1-ae66-c4a65d443324,43,,,"[77.3, 65.7]",3901148,0,,,,-2.2917676,,Right Foot,,,,"[65.7, 52.5]",,Ground Pass,,17.572706,,,Walid Mesloub,7766.0,,,,,Free Kick,1,From Free Kick,Didier Ndong Ibrahim,22587.0,Right Defensive Midfield,3,Lorient,165,['c5370bdf-99d0-4540-810b-724fc5d7b05a'],42,,,,,,,,,,,,,,,,,,,Lorient,165,00:00:42.860,Pass,
,,,,,,,,,,,,,,,,,,1.762232,,,,,,,,,,,,,72da4822-5889-4276-940f-4e514a5655b7,46,,,"[64.6, 46.3]",3901148,0,,,,-2.1967745,,Right Foot,,,,"[53.9, 31.5]",,Ground Pass,,18.262804,,,Zargo Touré,7211.0,,,,,,1,From Free Kick,Walid Mesloub,7766.0,Left Defensive Midfield,3,Lorient,165,['63e0932c-08ab-4436-b3c0-274a807777e3'],45,,,,,,,,,,,,,,,,,,,Lorient,165,00:00:45.069,Pass,
,,,,,,,,,,,,,,,,,,1.08547,,,,,,,,,,,,,2678d731-bed9-449d-8b38-b4b96f0d3096,49,,,"[55.8, 17.9]",3901148,0,,,,-1.5067813,,Right Foot,,,,"[56.8, 2.3]",,Ground Pass,,15.632018,,,Raphaël Adelino José Guerreiro,5209.0,,,,,,1,From Free Kick,Zargo Touré,7211.0,Left Center Back,3,Lorient,165,['1b5409d0-0eb1-44c0-bedc-949fcbef9817'],47,,,,,,,,,,,,,,,,,,,Lorient,165,00:00:47.876,Pass,
,,,,,,,,,,,,,,,,,,3.115837,,,,,,,,,,,,,1041ab98-dd24-47ce-ab62-b8cddf5bde66,51,,,"[56.8, 2.3]",3901148,0,,,,2.515399,,Left Foot,,,,"[15.6, 32.1]",,Low Pass,,50.847614,,,Benjamin Lecomte,3008.0,,,,,,1,From Free Kick,Raphaël Adelino José Guerreiro,5209.0,Left Back,3,Lorient,165,['c6f8bcfa-4dfe-4b21-8af3-d543eefefafc'],48,,,,,,,,,,,,,,,,,,,Lorient,165,00:00:48.962,Pass,
,,,,,,,,,,,,,,,,,,1.931133,,,,,,,,,,,,,0049eba6-5341-4fc2-a281-ffaf10f110d3,54,,,"[17.7, 28.4]",3901148,0,,,,1.1558208,,Left Foot,,,,"[30.3, 57.0]",,Ground Pass,,31.25252,,,Lindsay Rose,7346.0,,,,,,1,From Free Kick,Benjamin Lecomte,3008.0,Goalkeeper,3,Lorient,165,['0ccbdad1-9421-4895-9589-a3c5c408d739'],53,,,,,,,,,,,,,,,,,,,Lorient,165,00:00:53.502,Pass,
,,,,,,,,,,,,,,,,,,2.752149,,,,,,,,,,,,,d9590b21-02be-4964-927f-0007847717a0,57,,,"[40.2, 63.4]",3901148,0,,,,-0.067245394,,Right Foot,,,,"[89.2, 60.1]",,High Pass,,49.110996,Incomplete,,Abdul Majeed Waris,7615.0,,,,,,1,From Free Kick,Lindsay Rose,7346.0,Right Center Back,3,Lorient,165,"['38fc2d0e-eaff-4ab7-a26b-3cbfe182dc24', 'dfd8c244-af81-4d8f-8e49-1f8c8f4c3cb5']",57,,,,,,,,,,,,,,,,,,,Lorient,165,00:00:57.301,Pass,
,,,,,,,,,,,,,,,,,,1.003057,,,,,,,,,,,,,69a0c02a-02ee-4611-8504-7acd23e8ada2,61,,,"[21.0, 24.7]",3901148,1,,,,-0.39967808,,Head,,,,"[32.6, 19.8]",,High Pass,,12.592458,Incomplete,,Thibault Giresse,4434.0,,,,,Recovery,1,From Free Kick,Franck Hery,91209.0,Left Center Back,3,Lorient,165,"['9abbb7ea-0acf-410a-9b3b-044b5815a380', 'f497bb0f-f636-432f-8884-a6337bf5c8c5']",3,,,,,,,,,,,,,,,,,,,Guingamp,142,00:01:03.120,Pass,
,,,,,,,,,,,,,,,,,,1.082892,,,,,,,,,,,,,f497bb0f-f636-432f-8884-a6337bf5c8c5,63,,,"[87.5, 60.3]",3901148,1,,,,-1.226149,,Head,,,,"[90.3, 52.5]",,High Pass,,8.28734,Incomplete,,Benjamin Moukandjo Bilé,33178.0,,,,,Recovery,1,From Free Kick,Jimmy Cabot,7336.0,Right Midfield,3,Lorient,165,"['69a0c02a-02ee-4611-8504-7acd23e8ada2', 'a33a3aca-7612-4285-9493-40d0a75b9b0b', 'f2376ee9-f00a-4f04-abf4-146057438232']",4,,,,,,,,,,,,,,,,,,,Lorient,165,00:01:04.123,Pass,
,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,ca810972-3445-4c94-8ba0-d33cfbe917d0,71,,,"[31.0, 16.5]",3901148,1,,,,0.9748783,,Left Foot,,,,"[36.9, 25.2]",,Ground Pass,,10.511898,,,Thibault Giresse,4434.0,,,,,,1,Regular Play,Younousse Sankharé,3348.0,Right Defensive Midfield,4,Guingamp,142,['a28838d8-1400-430a-a200-4a5e6116f62d'],9,,,,,,,,,,,,,,,,,,,Guingamp,142,00:01:09.120,Pass,
,,,,,,,,,,,,,,,,,,0.801416,,,,,,,,,,,,,c27454b2-45c9-4fe6-add4-c9134b1aab18,74,,,"[39.9, 22.6]",3901148,1,,,,-1.0114157,,Left Foot,,,,"[47.1, 11.1]",,Ground Pass,,13.567977,,,Nicolas Benezet,3301.0,,,,,,1,Regular Play,Thibault Giresse,4434.0,Left Defensive Midfield,4,Guingamp,142,['d5858355-ab14-425b-8c3f-343a03b1c81a'],11,,,,,,,,,,,,,,,,,,,Guingamp,142,00:01:11.191,Pass,
,,,,,,,,,,,,,,,,,,1.560938,,,,,,,,,,,,,91289eeb-2693-4fa7-ba70-be3ceff22f07,78,,,"[47.1, 11.0]",3901148,1,,,,0.6314535,,Right Foot,,,,"[67.2, 25.7]",,Ground Pass,,24.901808,Incomplete,,Mevlüt Erdinç,20027.0,,,,,,1,Regular Play,Nicolas Benezet,3301.0,Left Midfield,4,Guingamp,142,"['83112dbc-ac42-4099-8d72-fa0a796084e8', '88fcb1ee-af8c-4e79-a0a5-093860b23876', 'c2b5261a-96bc-4c25-9dab-0ff26597d806']",12,,,,,,,,,,,,,,,,,,,Guingamp,142,00:01:12.042,Pass,True
,,,,,,,,,,,,,,,,,,0.7631,,,,,,,,,,,,,88fcb1ee-af8c-4e79-a0a5-093860b23876,80,,,"[52.9, 54.4]",3901148,1,,,,0.3954803,,Right Foot,,,,"[63.2, 58.7]",,Ground Pass,,11.161541,,,Walid Mesloub,7766.0,,,,,Recovery,1,Regular Play,Zargo Touré,7211.0,Left Center Back,5,Lorient,165,"['513bfe83-4b77-4b89-9082-e821881e1515', '91289eeb-2693-4fa7-ba70-be3ceff22f07']",13,,,,,,,,,,,,,,,,,,,Lorient,165,00:01:13.603,Pass,
,,,,,,,,,,,,,,,,,,1.35688,,,,,,,,,,,,,ad4cb22e-f2a0-46b9-b467-8f333be63bbc,82,,,"[63.2, 58.7]",3901148,1,,,,2.9170194,,Right Foot,,,,"[43.5, 63.2]",,Ground Pass,,20.207424,,,Lindsay Rose,7346.0,,,,,,1,Regular Play,Walid Mesloub,7766.0,Left Defensive Midfield,5,Lorient,165,['6f2f827e-2e0b-48b3-895a-c5fe4752a269'],14,,,,,,,,,,,,,,,,,,,Lorient,165,00:01:14.366,Pass,
,,,,,,,,,,,,,,,,,,2.070319,,,,,,,,,,,,,df950011-0d56-47d3-9e71-b44a47089057,85,,,"[37.8, 61.5]",3901148,1,,,,-2.6306431,,Left Foot,,,,"[18.0, 50.4]",,Ground Pass,,22.69912,,,Benjamin Lecomte,3008.0,,,,,,1,Regular Play,Lindsay Rose,7346.0,Right Center Back,5,Lorient,165,['7cc993c5-463a-470f-bec0-905d059a8c04'],16,,,,,,,,,,,,,,,,,,,Lorient,165,00:01:16.723,Pass,
,,,,,,,,,,,,,,,,,,2.141785,,,,,,,,,,,,,ea726008-7a9d-4525-bc33-04e88f7a8ba3,88,,,"[13.9, 43.1]",3901148,1,,,,0.9265583,,Left Foot,,,,"[30.2, 64.8]",,Ground Pass,,27.140007,,,Lindsay Rose,7346.0,,,,,,1,Regular Play,Benjamin Lecomte,3008.0,Goalkeeper,5,Lorient,165,['1fa12553-7af6-4836-ba29-f22b102e2317'],22,,,,,,,,,,,,,,,,,,,Lorient,165,00:01:22.060,Pass,
,,,,,,,,,,,,,,,,,,1.13399,,,,,,,,,,,,,089d8dab-3dbe-45c5-b9a7-5ff233de7bdf,91,,,"[32.2, 67.7]",3901148,1,,,,-0.99945885,,Right Foot,,,,"[37.6, 59.3]",,Ground Pass,,9.985991,,,Didier Ndong Ibrahim,22587.0,,,,,,1,Regular Play,Lindsay Rose,7346.0,Right Center Back,5,Lorient,165,['a3f53909-1336-46c2-8f07-1adc0715724a'],25,,,,,,,,,,,,,,,,,,,Lorient,165,00:01:25.168,Pass,
,,,,,,,,,,,,,,,,,,2.176039,,,,,,,,,,,,,45e3646c-e52b-4003-abd6-a932bf425ec3,94,,,"[39.3, 40.9]",3901148,1,,,,-1.3927034,,Right Foot,,,,"[44.7, 10.9]",,Ground Pass,,30.482126,,,Maxime Barthelmé,7567.0,,,,,,1,Regular Play,Didier Ndong Ibrahim,22587.0,Right Defensive Midfield,5,Lorient,165,['5247703d-1b31-4fc3-a572-4dcc4051c912'],29,,,,,,,,,,,,,,,,,,,Lorient,165,00:01:29.077,Pass,
,,,,,,,,,,,,,,,,,,1.174577,,,,,,,,,,,,,f2906c2a-418e-4c09-8416-55aa329719ab,97,,,"[55.8, 7.1]",3901148,1,,,,0.31837597,,Left Foot,,,,"[82.5, 15.9]",,Ground Pass,,28.112808,,,Walid Mesloub,7766.0,,,,,,1,Regular Play,Maxime Barthelmé,7567.0,Left Midfield,5,Lorient,165,['73cf3cbb-94e0-4159-a0bf-5fc08a48cd77'],33,,,,,,,,,,,,,,,,,,,Lorient,165,00:01:33.676,Pass,
,,,,,,,,,,,,,,,,,,1.336685,,,,,,,,,,,,,a1d4ff51-8aee-4eda-a3f1-803e02714692,100,,,"[83.5, 13.7]",3901148,1,,,,-1.4782777,,Right Foot,,,,"[84.4, 4.0]",,Ground Pass,,9.741663,,,Raphaël Adelino José Guerreiro,5209.0,,,,,,1,Regular Play,Walid Mesloub,7766.0,Left Defensive Midfield,5,Lorient,165,['465d80ed-6fb6-4288-be55-4186d9460334'],35,,,,,,,,,,,,,,,,,,,Lorient,165,00:01:35.319,Pass,
,,,,,,,,,,,,,,,,,,1.099672,,,,,,,,,,,,,952d3d6e-8a03-45d8-bc24-ed6a27ed61c0,103,,,"[95.0, 13.9]",3901148,1,,,,-0.24183896,,Left Foot,,,,"[110.0, 10.2]",,Ground Pass,,15.449595,Incomplete,,Maxime Barthelmé,7567.0,,,,,,1,Regular Play,Raphaël Adelino José Guerreiro,5209.0,Left Back,5,Lorient,165,"['3210e018-8dd1-4ed9-9e37-36c7f4d2af2f', 'fc4d29ec-31f1-47e3-8c3f-91acfa0a951f']",38,,,,,,,,,,,,,,,,,,,Lorient,165,00:01:38.994,Pass,
,,,,,,,,,,,,,,,,,,1.573641,,,,,,,,,,,,,fc4d29ec-31f1-47e3-8c3f-91acfa0a951f,105,,,"[10.1, 69.9]",3901148,1,,,,-0.087209925,,Left Foot,,,,"[28.4, 68.3]",,Low Pass,,18.369812,Incomplete,,Jimmy Briand,3213.0,,,,,Interception,1,Regular Play,Yannis Salibur,3122.0,Right Midfield,5,Lorient,165,"['079d3bc7-bc93-439a-953a-6090e982d7e3', '0f645d14-7098-4179-b593-e716a1334391', '952d3d6e-8a03-45d8-bc24-ed6a27ed61c0']",40,,,,,,,,,,,,,,,,,,,Guingamp,142,00:01:40.093,Pass,
,,,,,,,,,,,,,,,,,,0.820488,,,,,,,,,,,,,a1f1cb5d-10be-4bab-814d-12ccc5cd3f41,109,,,"[88.7, 14.0]",3901148,1,,,,-0.4636476,,Right Foot,,,,"[97.7, 9.5]",,Low Pass,,10.062305,,,Raphaël Adelino José Guerreiro,5209.0,,,,,,1,Regular Play,Walid Mesloub,7766.0,Left Defensive Midfield,5,Lorient,165,['09d029b5-07d9-45d9-b91d-bb33c82c4058'],42,,,,,,,,,,,,,,,,,,,Lorient,165,00:01:42.255,Pass,
,,,,,,,,,,,,,,,,,,2.073989,,,,,,,,,,,,,a9892f32-029f-458c-8f7d-c16aa40b251c,112,,,"[94.6, 9.4]",3901148,1,,,,3.103588,,Left Foot,,,,"[68.3, 10.4]",,Ground Pass,,26.319004,,,Zargo Touré,7211.0,,,,,,1,Regular Play,Raphaël Adelino José Guerreiro,5209.0,Left Back,5,Lorient,165,['43b4d19d-6686-413c-a4af-86b81bb04fde'],44,,,,,,,,,,,,,,,,,,,Lorient,165,00:01:44.937,Pass,
,,,,,,,,,,,,,,,,,,1.814006,,,,,,,,,,,,,b3b68235-5d0a-463a-af9d-9a5b27ad7444,115,,,"[67.2, 13.7]",3901148,1,,,,1.6559988,,Right Foot,,,,"[64.8, 41.8]",,Ground Pass,,28.202305,,,Lindsay Rose,7346.0,,,,,,1,Regular Play,Zargo Touré,7211.0,Left Center Back,5,Lorient,165,['e7f7ccc7-102e-474d-9a53-cac13db3cccb'],47,,,,,,,,,,,,,,,,,,,Lorient,165,00:01:47.549,Pass,
,,,,,,,,,,,,,,,,,,1.24199,,,,,,,,,,,,,d724af39-500c-4eea-8071-370e9054bd67,118,,,"[71.0, 47.3]",3901148,1,,,,1.6629261,,Left Foot,,,,"[69.3, 65.7]",,Ground Pass,,18.478365,,,Pape Abdou Paye,7392.0,,,,,,1,Regular Play,Lindsay Rose,7346.0,Right Center Back,5,Lorient,165,['80d86567-7e4f-4be1-9a8d-79eeaf979430'],51,,,,,,,,,,,,,,,,,,,Lorient,165,00:01:51.106,Pass,
,,,,,,,,,,,,,,,,,,0.95688,,,,,,,,,,,,,b07f6055-49dc-4be5-9537-e6d77d0fb1b4,121,,,"[69.7, 68.6]",3901148,1,,,,0.62478256,,Right Foot,,,,"[80.1, 76.1]",,Ground Pass,,12.822247,,,Jimmy Cabot,7336.0,,,,,,1,Regular Play,Pape Abdou Paye,7392.0,Right Back,5,Lorient,165,['39829917-7a37-4ab5-ae88-72d46ca2958d'],53,,,,,,,,,,,,,,,,,,,Lorient,165,00:01:53.276,Pass,
