ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.760425,,,,,,,,,,,,56dd269a-d80f-4d10-b955-60b0b8178abd,17,,"[46.3, 17.9]",3829465,0,,,,,2.7485347,,Left Foot,,,"[42.2, 19.6]",,Ground Pass,,4.438468,,,,,Jaba Kankava,46801.0,,,,,,1,From Kick Off,Antoine Devaux,7815.0,Left Defensive Midfield,2,Stade de Reims,156,"['06903923-05e6-4207-ac07-7099e7765dcb', 'b02e5163-698d-452d-9a9b-5ecff7eae1c6']",9,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:09.605,Pass,True
,,,,,,,,,,,,,,0.639889,,,,,,,,,,,,77b4a68e-e8c8-4571-96d7-ed996379f971,19,,"[42.2, 19.6]",3829465,0,,,,,1.2387369,,Left Foot,,,"[45.2, 28.3]",,Ground Pass,,9.202717,,,,,Antoine Devaux,7815.0,,,,,,1,From Kick Off,Jaba Kankava,46801.0,Right Defensive Midfield,2,Stade de Reims,156,['18566c03-1874-46df-9a9f-c80c68b80594'],10,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:10.365,Pass,
,,,,,,,,,,,,,,2.176087,,,,,,,,,,,,61a8f13f-5b39-4db8-9e08-38d4dcc1d22d,23,,"[53.5, 39.9]",3829465,0,,,,,1.6321527,,Left Foot,,,"[51.7, 69.2]",,Ground Pass,,29.355238,,,,,Hamari Traoré,3248.0,,,,,,1,From Kick Off,Antoine Devaux,7815.0,Left Defensive Midfield,2,Stade de Reims,156,"['89bfb8c4-01a2-4822-9e2d-ecf2915f6e73', 'de32cfdd-4135-4abf-8704-3f5d5e35916a']",12,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:12.091,Pass,True
,,,,,,,,,,,,,,1.422499,,,,,,,,,,,,df7b9687-b017-4032-8401-4b029b82b70e,26,,"[73.5, 73.1]",3829465,0,,,,,0.044841714,,Right Foot,,,"[89.1, 73.8]",,Ground Pass,,15.615697,,,,,Frédéric Bulot,7817.0,,,,,,1,From Kick Off,Hamari Traoré,3248.0,Right Back,2,Stade de Reims,156,['867a2600-7a7b-4741-90ac-896441215087'],17,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:17.686,Pass,
,,,,,,,,,,,,,,1.356346,,,,,,,,,,,,a845062d-86f0-4b86-b5dd-4c75a0b7906f,28,,"[89.1, 73.8]",3829465,0,,,,,0.32175055,,Left Foot,,,"[107.4, 79.9]",,Ground Pass,,19.289894,,,Out,,Prince Oniangué,4545.0,,,,,,1,From Kick Off,Frédéric Bulot,7817.0,Right Midfield,2,Stade de Reims,156,['72a413da-c0f6-4abb-aed1-22902a4a118d'],19,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:19.108,Pass,
,,,,,,,,,,,,,,0.87319,,,,,,,,,,,,fb32906a-be71-4fa1-b461-1708377574ec,30,,"[13.4, 0.1]",3829465,0,,,,,0.29977608,,,,,"[29.9, 5.2]",,Low Pass,,17.270206,,,Incomplete,,Javier Matías Pastore,4370.0,,,,,Throw-in,1,From Throw In,Layvin Kurzawa,4326.0,Left Back,3,Paris Saint-Germain,131,"['3a3a206d-e215-4c72-8493-dd048e67a84e', 'ec9fea01-6ac6-4262-b199-b3ebc7d809e5']",29,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:29.261,Pass,
,,,,,,,,,,,,,,3.425506,,,,,,,,,,,,65b3f86a-b892-4e92-9c91-ac2ec9056e05,33,,"[30.1, 0.1]",3829465,0,,True,,,1.7856117,,,,,"[22.9, 33.1]",,High Pass,,33.77632,,,,,Thiago Emiliano da Silva,3295.0,,,,,Throw-in,1,From Throw In,Layvin Kurzawa,4326.0,Left Back,4,Paris Saint-Germain,131,['18183579-9f37-4abd-88c2-23f18735198a'],37,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:37.484,Pass,
,,,,,,,,,,,,,,1.698277,,,,,,,,,,,,cab85bdf-0f7f-4e1e-990d-b8fd9b35d759,35,,"[20.3, 37.6]",3829465,0,,,,,1.1538334,,Right Foot,,,"[36.6, 74.4]",,Ground Pass,,40.248356,,,,,Gregory van der Wiel,20048.0,,,,,,1,From Throw In,Thiago Emiliano da Silva,3295.0,Right Center Back,4,Paris Saint-Germain,131,['27bce94f-4b0b-4e59-82a0-210473325ecf'],41,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:41.677,Pass,
,,,,,,,,,,,,,,1.880466,,,,,,,,,,,,81362420-d0d7-46a8-ba3f-91355359106b,38,,"[48.6, 76.7]",3829465,0,,,,,-2.5488954,,Right Foot,,,"[43.7, 73.4]",,Ground Pass,,5.9076223,,,,,Marco Verratti,3166.0,,,,,,1,From Throw In,Gregory van der Wiel,20048.0,Right Back,4,Paris Saint-Germain,131,['a864f490-fd21-4613-880c-35a83b0622a3'],46,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:46.812,Pass,
,,,,,,,,,,,,,,1.724516,,,,,,,,,,,,77ca8611-10b3-4ea0-b4e6-bd751167a741,42,,"[55.5, 66.3]",3829465,0,,,,,-2.7680955,,Right Foot,,,"[40.7, 60.5]",,Ground Pass,,15.895911,,,,,Thiago Emiliano da Silva,3295.0,,,,,,1,From Throw In,Marco Verratti,3166.0,Right Center Midfield,4,Paris Saint-Germain,131,"['7a978ca4-fd61-4bb8-83d4-4bd16d4c4ce3', '827baa4f-3ff7-4b09-99b7-b58c18b58a06']",53,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:53.757,Pass,True
,,,,,,,,,,,,,,1.704185,,,,,,,,,,,,657b08e3-681c-4489-8053-438b13278595,45,,"[41.2, 61.0]",3829465,0,,,,,-1.478601,,Right Foot,,,"[45.0, 19.9]",,Ground Pass,,41.275295,,,,,Marcos Aoás Corrêa,4372.0,,True,,,,1,From Throw In,Thiago Emiliano da Silva,3295.0,Right Center Back,4,Paris Saint-Germain,131,['7d2d9227-5756-46d8-8a79-fb191578b5a9'],57,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:57.117,Pass,
,,,,,,,,,,,,,,1.298905,,,,,,,,,,,,de8984ed-b0d3-4f82-a6a1-ad19e8dc8434,48,,"[45.3, 19.9]",3829465,1,,,,,1.702265,,Right Foot,,,"[43.7, 32.0]",,Ground Pass,,12.205327,,,,,Benjamin Stambouli,8515.0,,,,,,1,From Throw In,Marcos Aoás Corrêa,4372.0,Left Center Back,4,Paris Saint-Germain,131,['226bb5b6-2936-4d7f-94f7-fb60d94c5564'],1,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:01.900,Pass,
,,,,,,,,,,,,,,1.693504,,,,,,,,,,,,80fadb88-c873-4b38-8dbd-3b3bfc4ff719,51,,"[47.8, 39.4]",3829465,1,,,,,1.3302621,,Left Foot,,,"[54.3, 65.9]",,Ground Pass,,27.285528,,,,,Marco Verratti,3166.0,,,,,,1,From Throw In,Benjamin Stambouli,8515.0,Center Defensive Midfield,4,Paris Saint-Germain,131,['9b1875d0-f3ff-4450-a756-da9ca7f2cc3a'],5,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:05.021,Pass,
,,,,,,,,,,,,,,1.419829,,,,,,,,,,,,5af35640-9fc1-492f-9d79-812cb231d0b3,54,,"[55.8, 71.8]",3829465,1,,,,,0.24026728,,Right Foot,,,"[75.8, 76.7]",,Ground Pass,,20.591503,,,,,Gregory van der Wiel,20048.0,,,,,,1,From Throw In,Marco Verratti,3166.0,Right Center Midfield,4,Paris Saint-Germain,131,['5c812613-dead-452c-97f1-48c0c28bd422'],7,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:07.962,Pass,
,,,,,,,,,,,,,,1.263953,,,,,,,,,,,,dbdc4e99-9a48-4030-8abb-159bd1aea8ee,57,,"[77.4, 77.2]",3829465,1,,,,,-1.9797041,,Right Foot,,,"[76.1, 74.2]",,Ground Pass,,3.2695565,,,,,Marco Verratti,3166.0,,,,,,1,From Throw In,Gregory van der Wiel,20048.0,Right Back,4,Paris Saint-Germain,131,['74cb9209-878e-4fb3-949d-cc670ebc03d5'],10,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:10.745,Pass,
,,,,,,,,,,,,,,1.318946,,,,,,,,,,,,d90d554c-b6fa-41e3-9110-df30109045a1,60,,"[76.2, 74.5]",3829465,1,,,,,-2.1446428,,Right Foot,,,"[64.5, 56.4]",,Ground Pass,,21.552261,,,,,Benjamin Stambouli,8515.0,,,,,,1,From Throw In,Marco Verratti,3166.0,Right Center Midfield,4,Paris Saint-Germain,131,['67c2f2d1-23ff-41c3-9eb0-795ff7dfc752'],13,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:13.021,Pass,
,,,,,,,,,,,,,,0.918727,,,,,,,,,,,,79665cf2-ee38-4c78-972f-3e240f572719,63,,"[62.6, 59.9]",3829465,1,,,,,-2.6516354,,Right Foot,,,"[56.6, 56.7]",,Ground Pass,,6.8,,,,,Thiago Emiliano da Silva,3295.0,,,,,,1,From Throw In,Benjamin Stambouli,8515.0,Center Defensive Midfield,4,Paris Saint-Germain,131,['070963bb-d439-4589-a3f8-1e7613a67ad1'],15,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:15.254,Pass,
,,,,,,,,,,,,,,1.644404,,,,,,,,,,,,7513b3d5-3c9d-44d7-ae20-89bd9a51bc4f,66,,"[56.6, 56.7]",3829465,1,,,,,-1.3318598,,Right Foot,,,"[64.2, 25.5]",,Ground Pass,,32.112305,,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Throw In,Thiago Emiliano da Silva,3295.0,Right Center Back,4,Paris Saint-Germain,131,['0e822dc1-05f5-48d5-8441-74c2288958ca'],18,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:18.046,Pass,
,,,,,,,,,,,,,,0.733,,,,,,,,,,,,0dffa497-177f-45b7-9993-ca347df91429,69,,"[71.6, 22.9]",3829465,1,,,,,-0.027020449,,Left Foot,,,"[86.4, 22.5]",,Ground Pass,,14.805405,,,,,Javier Matías Pastore,4370.0,,,,,,1,From Throw In,Marcos Aoás Corrêa,4372.0,Left Center Back,4,Paris Saint-Germain,131,['7901b914-5235-4460-b7a0-f99ea941cdfd'],22,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:22.528,Pass,
,,,,,,,,,,,,,,0.955392,,,,,,,,,,,,924f29c6-2bc0-488c-bea0-fe10484611e5,72,,"[86.4, 22.5]",3829465,1,,,,,-1.4194208,,Right Foot,,,"[89.1, 4.8]",,Ground Pass,,17.904749,,,,,Layvin Kurzawa,4326.0,,,,,,1,From Throw In,Javier Matías Pastore,4370.0,Left Center Midfield,4,Paris Saint-Germain,131,['af2642a8-3c7e-4422-9eec-53544a3eb3ff'],23,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:23.335,Pass,
,,,,,,,,,,,,,,0.955327,,,,,,,,,,,,b9e1265a-922d-4b07-9075-8634e3b85b92,76,,"[88.9, 4.0]",3829465,1,,,,,3.009041,,Left Foot,,,"[79.9, 5.2]",,Ground Pass,,9.079648,,,,,Ezequiel Iván Lavezzi,351521.0,,,,,,1,From Throw In,Layvin Kurzawa,4326.0,Left Back,4,Paris Saint-Germain,131,"['2ac6c41b-ca22-4ece-b56f-5587def3d4c3', 'd8702d8b-ff33-4960-b95e-7b02f8281bd1']",26,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:26.859,Pass,True
,,,,,,,,,,,,,,1.231786,,,,,,,,,,,,a64f4279-79cc-48b4-98d2-69be4eb37148,79,,"[77.7, 5.5]",3829465,1,,,,,1.6902252,,Right Foot,,,"[76.2, 18.0]",,Ground Pass,,12.589679,,,,,Benjamin Stambouli,8515.0,,,,,,1,From Throw In,Ezequiel Iván Lavezzi,351521.0,Left Wing,4,Paris Saint-Germain,131,['10f67ace-f008-476c-b722-8d770114a339'],29,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:29.305,Pass,
,,,,,,,,,,,,,,0.696107,,,,,,,,,,,,8d66d818-ad47-4b47-837e-c76e4c0f4b8e,82,,"[76.2, 18.0]",3829465,1,,,,,0.43535328,,Right Foot,,,"[89.1, 24.0]",,Ground Pass,,14.227087,,,,,Zlatan Ibrahimović,3672.0,,,,,,1,From Throw In,Benjamin Stambouli,8515.0,Center Defensive Midfield,4,Paris Saint-Germain,131,['90883505-d6a8-4853-b493-2419163c58fc'],30,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:30.636,Pass,
,,,,,,,,,,,,,,1.070628,,,,,,,,,,,,fec07210-393a-4902-93c8-6be007b621bd,85,,"[89.1, 24.0]",3829465,1,,,,,-1.9742154,,Right Foot,,,"[85.6, 15.8]",,Ground Pass,,8.915716,,,,,Ezequiel Iván Lavezzi,351521.0,,,,,,1,From Throw In,Zlatan Ibrahimović,3672.0,Center Forward,4,Paris Saint-Germain,131,['3f8ab27a-a40d-4248-8fb1-bbefb641954d'],31,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:31.372,Pass,
,,,,,,,,,,,,,,2.303391,,,,,,,,,,,,54752587-e1a2-417b-add7-14427943961f,88,,"[85.6, 15.8]",3829465,1,,,,,0.74658275,,Right Foot,True,,"[107.0, 35.6]",,High Pass,,29.15476,,,Incomplete,,Javier Matías Pastore,4370.0,,,Through Ball,True,,1,From Throw In,Ezequiel Iván Lavezzi,351521.0,Left Wing,4,Paris Saint-Germain,131,"['33f071c8-5860-46ca-9111-28d14841cf33', '5d2855c9-fe00-4c0c-a471-2af1e00b76b3']",32,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:32.462,Pass,
,,,,,,,,,,,,,,2.90534,,,,,,,,,,,,0263219a-abc4-4b9f-a564-4571d8225c61,92,,"[13.4, 47.0]",3829465,1,,,,,0.1448125,,Drop Kick,,,"[85.4, 57.5]",,High Pass,,72.7616,,,,,Grejohn Kyei,7367.0,,,,,,1,From Keeper,Kossi Agassa,401454.0,Goalkeeper,5,Stade de Reims,156,['5acb7f7c-b072-4aff-80d5-a8331135e749'],45,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:45.695,Pass,
,,,,,,,,,,,,,,2.514209,,,,,,,,,,,,ee0ab121-db2f-49e9-9514-14d39444a9ae,95,,"[85.3, 57.6]",3829465,1,,,,True,1.0330188,,,,,"[98.6, 79.9]",,Low Pass,,25.964977,,,Out,,Frédéric Bulot,7817.0,,,,,,1,From Keeper,Grejohn Kyei,7367.0,Left Center Forward,5,Stade de Reims,156,"['070aa29a-e55b-4a58-8fff-7953778d1c3f', 'a4cb41fe-5b49-4c83-bf6f-bc50ab18c8bd']",48,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:48.641,Pass,True
,,,,,,,,,,,,,,1.5169,,,,,,,,,,,,ddd87b03-1aa4-46f6-bb21-62302fbadf4c,97,,"[29.6, 0.1]",3829465,1,,,,,2.5640335,,,,,"[11.8, 11.7]",,Low Pass,,21.246176,,,,,Marcos Aoás Corrêa,4372.0,,,,,Throw-in,1,From Throw In,Layvin Kurzawa,4326.0,Left Back,6,Paris Saint-Germain,131,['cf37f87a-f861-4994-b252-be3ed88dec51'],56,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:56.218,Pass,
,,,,,,,,,,,,,,1.299878,,,,,,,,,,,,e984ed3e-ce37-494e-b939-ddec3370cd51,100,,"[20.9, 21.8]",3829465,2,,,,,0.2929124,,Right Foot,,,"[27.2, 23.7]",,Ground Pass,,6.5802736,,,,,Benjamin Stambouli,8515.0,,,,,,1,From Throw In,Marcos Aoás Corrêa,4372.0,Left Center Back,6,Paris Saint-Germain,131,['11742a16-eacf-49cb-bd32-91f75b436141'],1,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:01.579,Pass,
,,,,,,,,,,,,,,1.295705,,,,,,,,,,,,783926cb-7fd9-4f90-8bde-e851d91c0143,103,,"[30.2, 28.2]",3829465,2,,,,,-1.5127221,,Right Foot,,,"[30.7, 19.6]",,Ground Pass,,8.614523,,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Throw In,Benjamin Stambouli,8515.0,Center Defensive Midfield,6,Paris Saint-Germain,131,['87e8cd46-89f6-4c35-a093-282617179666'],5,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:05.585,Pass,
,,,,,,,,,,,,,,1.372344,,,,,,,,,,,,173ca0c0-2835-4598-80aa-2711a7b9e4bf,106,,"[33.2, 12.0]",3829465,2,,,,,1.658965,,Left Foot,,,"[31.6, 30.1]",,Ground Pass,,18.17058,,,,,Benjamin Stambouli,8515.0,,,,,,1,From Throw In,Marcos Aoás Corrêa,4372.0,Left Center Back,6,Paris Saint-Germain,131,['17f41824-3cf0-4c42-8311-91a52c0ecd34'],10,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:10.157,Pass,
,,,,,,,,,,,,,,1.535225,,,,,,,,,,,,9ec4b3a1-e874-4e63-b7c9-de9611e2e4dc,109,,"[31.6, 30.1]",3829465,2,,,,,1.4946725,,Left Foot,,,"[34.3, 65.5]",,Ground Pass,,35.502815,,,,,Thiago Emiliano da Silva,3295.0,,,,,,1,From Throw In,Benjamin Stambouli,8515.0,Center Defensive Midfield,6,Paris Saint-Germain,131,['418756cf-9fdc-4a90-8921-5c22010f1c02'],13,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:13.693,Pass,
,,,,,,,,,,,,,,1.299805,,,,,,,,,,,,908c869f-ce32-4391-adf1-db411194374e,112,,"[34.3, 65.5]",3829465,2,,,,,0.5794068,,Right Foot,,,"[50.5, 76.1]",,Ground Pass,,19.359753,,,,,Gregory van der Wiel,20048.0,,,,,,1,From Throw In,Thiago Emiliano da Silva,3295.0,Right Center Back,6,Paris Saint-Germain,131,['282d6895-7925-463b-947c-329c26eb6e2c'],16,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:16.258,Pass,
