50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.106047,,,,,,,,,,,,014f76de-ba86-4074-a75e-25ebc2905ead,18,,"[46.9, 28.7]",3829422,0,,,,1.7411296,,Right Foot,,,"[42.6, 53.7]",Ground Pass,,25.367105,,,,Milan Biševac,3103.0,,,,,,,1,From Kick Off,Corentin Tolisso,5480.0,Center Defensive Midfield,2,Lyon,137,['f68cca47-719e-4d30-b9c3-58d3855ee4be'],9,,,,,,,,,,,,,,,,,,Lyon,137,00:00:09.847,Pass,
,,,,,,,,,,,,,,,,,1.43275,,,,,,,,,,,,d5991ed7-1313-44ba-81fd-f773342bd930,21,,"[42.6, 55.5]",3829422,0,,,,0.9723774,,Right Foot,,,"[53.1, 70.9]",Ground Pass,,18.638937,,,,Rafael Pereira da Silva,3156.0,,,,,,,1,From Kick Off,Milan Biševac,3103.0,Right Center Back,2,Lyon,137,['1980caec-d4be-4afd-95c4-61db0b757be8'],13,,,,,,,,,,,,,,,,,,Lyon,137,00:00:13.650,Pass,
,,,,,,,,,,,,,,,,,1.8388,,,,,,,,,,,,9f82cb04-a613-49e0-b3a0-a2fcdca6b762,24,,"[49.2, 66.8]",3829422,0,,,,-2.650429,,Right Foot,,,"[32.0, 57.6]",Ground Pass,,19.505896,,,,Milan Biševac,3103.0,,,,,,,1,From Kick Off,Rafael Pereira da Silva,3156.0,Right Back,2,Lyon,137,['2cc6125b-c70e-4bef-be58-da81fe74713d'],16,,,,,,,,,,,,,,,,,,Lyon,137,00:00:16.813,Pass,
,,,,,,,,,,,,,,,,,2.049525,,,,,,,,,,,,d601c49a-d12d-4b1a-9684-b3dc874afca4,27,,"[47.5, 59.8]",3829422,0,,,,-0.052930646,,Right Foot,,,"[92.8, 57.4]",High Pass,,45.363533,,,,Claudio Beauvue,6600.0,,,,,,,1,From Kick Off,Milan Biševac,3103.0,Right Center Back,2,Lyon,137,['c09b15f0-e2b0-41d3-9f23-3632947cc225'],22,,,,,,,,,,,,,,,,,,Lyon,137,00:00:22.667,Pass,
,,,,,,,,,,,,,,,,,1.343821,,,,,,,,,,,,dd96d77a-3af7-49e6-8a5c-68406212a8d6,30,,"[93.0, 58.0]",3829422,0,,,True,-1.6172744,,,,,"[92.2, 40.8]",High Pass,,17.218596,,,,Nabil Fekir,2948.0,,,,,,,1,From Kick Off,Claudio Beauvue,6600.0,Left Center Forward,2,Lyon,137,"['0e1a270d-8a06-4cec-835f-76108f46e860', 'bc5b98bf-2994-4560-bbb2-81b2a95b7bc4']",24,,,,,,,,,,,,,,,,,,Lyon,137,00:00:24.716,Pass,True
,,,,,,,,,,,,,,,,,2.383126,,,,,,,,,,,,3ba8f9a6-e360-49bb-af8e-49902067845a,34,,"[97.5, 46.1]",3829422,0,,,,0.3957375,,Left Foot,,,"[120.0, 55.5]",Low Pass,,24.384626,,Out,,Claudio Beauvue,6600.0,,,,,,,1,From Kick Off,Nabil Fekir,2948.0,Center Attacking Midfield,2,Lyon,137,"['aacd41f9-58a0-4bca-b28a-a5f3c6799bf8', 'b377e5be-5640-4e22-bd0c-9a329e349870']",27,,,,,,,,,,,,,,,,,,Lyon,137,00:00:27.515,Pass,True
,,,,,,,,,,,,,,,,,3.387256,,,,,,,,,,,,a6603fcf-73de-4e4e-8b52-adfd42f6cc08,36,,"[7.0, 36.1]",3829422,0,,,,-0.3005432,,Left Foot,,,"[65.4, 18.0]",High Pass,,61.140575,,Incomplete,,Benjamin Jeannot,3552.0,,,,,,Goal Kick,1,From Goal Kick,Benjamin Lecomte,3008.0,Goalkeeper,3,Lorient,165,"['21ac36fb-c231-4008-81bf-96364a0990a5', 'fa4c741c-1516-46b5-aeb5-92e38cee8e08']",50,,,,,,,,,,,,,,,,,,Lorient,165,00:00:50.088,Pass,
,,,,,,,,,,,,,,,,,1.387429,,,,,,,,,,,,21ac36fb-c231-4008-81bf-96364a0990a5,39,,"[54.7, 62.1]",3829422,0,,,True,0.0,,,,,"[68.4, 62.1]",Low Pass,,13.7,,,,Claudio Beauvue,6600.0,,,,,,Recovery,1,From Goal Kick,Corentin Tolisso,5480.0,Center Defensive Midfield,3,Lorient,165,"['05f60920-b932-4868-a178-144ec1834eea', '7e26eeea-1396-429c-a167-9b661690903e', 'a6603fcf-73de-4e4e-8b52-adfd42f6cc08']",53,,,,,,,,,,,,,,,,,,Lyon,137,00:00:53.475,Pass,True
,,,,,,,,,,,,,,,,,2.296579,,,,,,,,,,,,fdf8ad2d-4f4d-4ba1-8b30-12061f4ffb60,41,,"[68.4, 62.1]",3829422,0,,,,-0.15222235,,Head,,,"[86.0, 59.4]",Low Pass,,17.805899,,Incomplete,,Nabil Fekir,2948.0,,,,,,,1,From Goal Kick,Claudio Beauvue,6600.0,Left Center Forward,3,Lorient,165,"['3b47d65b-b8d5-48f4-bf11-e342e97e2324', '62f6e94c-3821-4187-8447-575508330d1d']",54,,,,,,,,,,,,,,,,,,Lyon,137,00:00:54.965,Pass,
,,,,,,,,,,,,,,,,,1.856361,,,,,,,,,,,,62f6e94c-3821-4187-8447-575508330d1d,43,,"[34.1, 20.7]",3829422,0,,,,2.702194,,Left Foot,,,"[12.4, 30.9]",Ground Pass,,23.977697,,,,Benjamin Lecomte,3008.0,,,,,,Recovery,1,From Goal Kick,Wesley Lautoa,3769.0,Left Center Back,3,Lorient,165,"['fa37b7b2-8b11-4251-ad73-5d7627c120be', 'fdf8ad2d-4f4d-4ba1-8b30-12061f4ffb60']",57,,,,,,,,,,,,,,,,,,Lorient,165,00:00:57.261,Pass,
,,,,,,,,,,,,,,,,,2.750046,,,,,,,,,,,,35e92d54-9230-444c-b5d0-435ec276385a,46,,"[12.4, 30.9]",3829422,1,,,,-0.18048312,271d5cf2-4800-494d-833d-44db23267664,Left Foot,,,"[68.3, 20.7]",High Pass,,56.82297,,,,Benjamin Jeannot,3552.0,True,,,,,,1,From Goal Kick,Benjamin Lecomte,3008.0,Goalkeeper,3,Lorient,165,['700d2f9f-c86c-4f8c-8a83-06257acc5231'],0,,,,,,,,,,,,,,,,,,Lorient,165,00:01:00.891,Pass,
,,,,,,,,,,,,,,,,,5.481561,,,,,,,,,,,,da108f10-2c37-4a48-b29b-34c70d5d1ab9,53,,"[9.5, 32.0]",3829422,1,True,,,-0.6801375,,Drop Kick,,,"[32.0, 13.8]",High Pass,,28.939419,,Incomplete,,,,,,,,,,1,From Keeper,Anthony Lopes,2947.0,Goalkeeper,4,Lyon,137,['3e8f4cdc-fc04-4c71-a01e-e0bf554903e1'],17,,,,,,,,,,,,,,,,,,Lyon,137,00:01:17.367,Pass,
,,,,,,,,,,,,,,,,,1.378291,,,,,,,,,,,,55f18b9d-0bc9-49b1-a6df-9abb60b2b365,58,,"[6.0, 36.0]",3829422,1,True,,,0.44694272,,Right Foot,,,"[39.8, 52.2]",Ground Pass,,37.481728,,,,Milan Biševac,3103.0,,,,,,Goal Kick,1,From Goal Kick,Anthony Lopes,2947.0,Goalkeeper,6,Lyon,137,['4c4dafb1-6ae5-4b99-9fa8-d54f9cca597d'],48,,,,,,,,,,,,,,,,,,Lyon,137,00:01:48.105,Pass,
,,,,,,,,,,,,,,,,,1.558335,,,,,,,,,,,,cc29a798-235a-4759-ab76-4e78b97ba184,60,,"[39.8, 52.2]",3829422,1,,,,0.895005,,Right Foot,,,"[58.4, 75.4]",Ground Pass,,29.7355,,,,Rafael Pereira da Silva,3156.0,,,,,,,1,From Goal Kick,Milan Biševac,3103.0,Right Center Back,6,Lyon,137,['9b6fefb8-20c1-439d-be0d-e706e09da1f2'],50,,,,,,,,,,,,,,,,,,Lyon,137,00:01:50.565,Pass,
,,,,,,,,,,,,,,,,,1.16577,,,,,,,,,,,,1154a8b5-c68f-4500-9695-f53e833ecdfa,64,,"[62.1, 78.0]",3829422,1,,,,-0.54937446,,Right Foot,,,"[76.8, 69.0]",Ground Pass,,17.2363,,Incomplete,,Claudio Beauvue,6600.0,,,,,,,1,From Goal Kick,Rafael Pereira da Silva,3156.0,Right Back,6,Lyon,137,"['208e2b3f-07ac-4f92-b7a0-ce1672e9e4b8', '6ec02612-1bb7-4c97-b637-463c828dd9a6', 'ba1a4ca9-e0c7-4b4b-9413-1ccac5432a1d']",53,,,,,,,,,,,,,,,,,,Lyon,137,00:01:53.144,Pass,True
,,,,,,,,,,,,,,,,,0.967596,,,,,,,,,,,,6ec02612-1bb7-4c97-b637-463c828dd9a6,66,,"[43.3, 11.1]",3829422,1,,,,0.30017117,,Right Foot,,,"[51.7, 13.7]",Ground Pass,,8.7931795,,,,Walid Mesloub,7766.0,,,,,,Interception,1,From Goal Kick,Raphaël Adelino José Guerreiro,5209.0,Left Midfield,6,Lyon,137,"['1154a8b5-c68f-4500-9695-f53e833ecdfa', '1307f29e-1d1c-4731-9cfc-237a3e20b370']",54,,,,,,,,,,,,,,,,,,Lorient,165,00:01:54.310,Pass,
,,,,,,,,,,,,,,,,,2.04921,,,,,,,,,,,,3c071125-c4af-4a04-9678-6cb69bae01b2,69,,"[52.1, 13.7]",3829422,1,,,,-0.92374915,,Left Foot,,,"[62.3, 0.2]",High Pass,,16.920107,,Out,,Raphaël Adelino José Guerreiro,5209.0,,,,,,,1,From Goal Kick,Walid Mesloub,7766.0,Left Defensive Midfield,6,Lyon,137,"['252c4dd4-e51c-43a6-bf00-363a683d20e2', '8463154b-7208-4353-ab37-438d3e847d72']",55,,,,,,,,,,,,,,,,,,Lorient,165,00:01:55.277,Pass,True
,,,,,,,,,,,,,,,,,1.206962,,,,,,,,,,,,7a25e24a-1835-4d57-8859-1f3db296f2dc,71,,"[57.6, 80.0]",3829422,2,True,,,-2.158799,,,,,"[51.8, 71.3]",Low Pass,,10.456099,,,,Milan Biševac,3103.0,,,,,,Throw-in,1,From Throw In,Rafael Pereira da Silva,3156.0,Right Back,7,Lyon,137,['4f724e9e-6e8b-401a-88cb-b432e362323f'],2,,,,,,,,,,,,,,,,,,Lyon,137,00:02:02.317,Pass,
,,,,,,,,,,,,,,,,,1.961373,,,,,,,,,,,,6af315a0-ae00-4a49-8f29-e73aa11b76cf,73,,"[51.8, 71.3]",3829422,2,True,,,-1.7402093,,Right Foot,,,"[49.2, 56.1]",High Pass,,15.420765,,,,Henri Bedimo Nsamè,4895.0,,,,,,,1,From Throw In,Milan Biševac,3103.0,Right Center Back,7,Lyon,137,['97a6de05-b6b8-4f4c-a955-e41064ffef20'],11,,,,,,,,,,,,,,,,,,Lyon,137,00:02:11.364,Pass,
,,,,,,,,,,,,,,,,,0.802459,,,,,,,,,,,,8b0ff4d1-2697-45fa-96c2-8ca7dbd1fde2,75,,"[68.4, 10.5]",3829422,2,True,,,-2.3561945,,Left Foot,,,"[60.2, 2.3]",Ground Pass,,11.596551,,,,Alexandre Lacazette,3451.0,,,,,,,1,From Throw In,Henri Bedimo Nsamè,4895.0,Left Back,7,Lyon,137,['1e58bb46-00f6-4081-a5f1-f25246cb3127'],13,,,,,,,,,,,,,,,,,,Lyon,137,00:02:13.421,Pass,
,,,,,,,,,,,,,,,,,1.113525,,,,,,,,,,,,243d9c6e-0ce1-456f-bc89-ed659eac2024,79,,"[64.3, 12.1]",3829422,2,,,,-1.810028,,Right Foot,,,"[62.3, 3.9]",Ground Pass,,8.440379,,,,Henri Bedimo Nsamè,4895.0,,,,,,,1,From Throw In,Alexandre Lacazette,3451.0,Right Center Forward,7,Lyon,137,"['10b8d0f7-4a93-48fc-b93f-c9e3a038be26', 'cafe5aba-c10c-4e85-86cb-34bbe3411023']",14,,,,,,,,,,,,,,,,,,Lyon,137,00:02:14.290,Pass,True
,,,,,,,,,,,,,,,,,0.992666,,,,,,,,,,,,3e5f16d6-8d21-49eb-81b1-4d551b0aa88c,82,,"[62.3, 3.9]",3829422,2,,,,2.330559,,Left Foot,,,"[54.7, 11.9]",Ground Pass,,11.034492,,,,Corentin Tolisso,5480.0,,,,,,,1,From Throw In,Henri Bedimo Nsamè,4895.0,Left Back,7,Lyon,137,['88c03313-2eaf-46d9-9d63-1623435e12c6'],16,,,,,,,,,,,,,,,,,,Lyon,137,00:02:16.490,Pass,
,,,,,,,,,,,,,,,,,1.228452,,,,,,,,,,,,7804e88a-02f2-446a-97f7-4ea0c193c14d,85,,"[54.7, 11.9]",3829422,2,,,,-0.8032534,,Right Foot,,,"[60.2, 6.2]",Ground Pass,,7.9208584,,,,Henri Bedimo Nsamè,4895.0,,,,,,,1,From Throw In,Corentin Tolisso,5480.0,Center Defensive Midfield,7,Lyon,137,['6809c651-808f-4042-888d-99c1749bd026'],17,,,,,,,,,,,,,,,,,,Lyon,137,00:02:17.879,Pass,
,,,,,,,,,,,,,,,,,1.46886,,,,,,,,,,,,4f9e6984-5383-4241-a58b-3fb6b8859eaa,87,,"[60.2, 6.2]",3829422,2,,,,2.7562163,,Left Foot,,,"[49.6, 10.5]",Ground Pass,,11.438969,,,,Corentin Tolisso,5480.0,,,,,,,1,From Throw In,Henri Bedimo Nsamè,4895.0,Left Back,7,Lyon,137,['e2004512-3ff3-4b6a-8b3b-6a5e43408e64'],19,,,,,,,,,,,,,,,,,,Lyon,137,00:02:19.107,Pass,
,,,,,,,,,,,,,,,,,2.248637,,,,,,,,,,,,3d0e0944-05e7-40aa-9ecc-365c1b0af4f0,90,,"[49.6, 10.7]",3829422,2,,,,1.6508998,,Right Foot,,,"[46.1, 54.3]",Ground Pass,,43.740257,,,,Milan Biševac,3103.0,,,True,,,,1,From Throw In,Corentin Tolisso,5480.0,Center Defensive Midfield,7,Lyon,137,['79ae9608-a4d3-4ff8-a5e4-33a0c69bc40d'],22,,,,,,,,,,,,,,,,,,Lyon,137,00:02:22.031,Pass,
,,,,,,,,,,,,,,,,,1.294426,,,,,,,,,,,,9c6a84db-bb22-4792-9a0d-3da02bb8de94,93,,"[49.2, 56.1]",3829422,2,,,,0.5989113,,Right Foot,,,"[74.4, 73.3]",Ground Pass,,30.510326,,,,Rafael Pereira da Silva,3156.0,,,,,,,1,From Throw In,Milan Biševac,3103.0,Right Center Back,7,Lyon,137,['25a9260c-952f-4f85-8247-c2465f1a5686'],25,,,,,,,,,,,,,,,,,,Lyon,137,00:02:25.918,Pass,
,,,,,,,,,,,,,,,,,0.995121,,,,,,,,,,,,1fcec9f6-dfe8-43a3-9126-075505da8d1f,97,,"[74.4, 73.3]",3829422,2,,,,-0.87255543,,Left Foot,,,"[83.8, 62.1]",Ground Pass,,14.6219015,,,,Steed Malbranque,40407.0,,,,,,,1,From Throw In,Rafael Pereira da Silva,3156.0,Right Back,7,Lyon,137,"['48112981-af77-4952-8c89-abe7a0c8ac83', '9bc34e78-0c0e-44fe-b029-aef060bc099a']",27,,,,,,,,,,,,,,,,,,Lyon,137,00:02:27.704,Pass,True
,,,,,,,,,,,,,,,,,2.224251,,,,,,,,,,,,282cded0-cbab-4e02-a445-19022ea8b8b2,100,,"[91.5, 63.3]",3829422,2,,,,-1.3108562,,Right Foot,,,"[96.5, 44.5]",Ground Pass,,19.453535,,Incomplete,,Claudio Beauvue,6600.0,,,,,,,1,From Throw In,Steed Malbranque,40407.0,Right Center Midfield,7,Lyon,137,"['43f87e0e-43e4-4849-b59f-d8bab38579b2', 'eba1c11a-41b6-4383-b75d-50e92358dc01']",30,,,,,,,,,,,,,,,,,,Lyon,137,00:02:30.748,Pass,
,,,,,,,,,,,,,,,,,1.13802,,,,,,,,,,,,43f87e0e-43e4-4849-b59f-d8bab38579b2,102,,"[23.6, 35.6]",3829422,2,,,,2.9251776,,Left Foot,,,"[9.5, 38.7]",Ground Pass,,14.436759,,,,Benjamin Lecomte,3008.0,,,,,,Recovery,1,From Throw In,Mehdi Mostefa Sbaa,10522.0,Right Defensive Midfield,7,Lyon,137,"['282cded0-cbab-4e02-a445-19022ea8b8b2', '4cb9f751-02c0-4057-9749-ab3fed3bc62e']",32,,,,,,,,,,,,,,,,,,Lorient,165,00:02:32.972,Pass,
,,,,,,,,,,,,,,,,,4.11305,,,,,,,,,,,,725207aa-f5a1-47c2-ab6f-cc8df786d759,105,,"[8.5, 38.7]",3829422,2,,,,0.1823591,,Left Foot,,,"[75.2, 51.0]",High Pass,,67.82462,,Incomplete,,Benjamin Moukandjo Bilé,33178.0,,,,,,,1,From Throw In,Benjamin Lecomte,3008.0,Goalkeeper,7,Lyon,137,"['9cefc6b4-0b17-442f-a1da-40e6f9076972', 'f36eeacc-8d92-4038-b450-9868de6921e6', 'fbcf3fbc-ff90-4881-87b0-953311f200b7']",34,,,,,,,,,,,,,,,,,,Lorient,165,00:02:34.110,Pass,True
,,,,,,,,,,,,,,,,,1.103052,,,,,,,,,,,,81ea42da-0cd9-46f6-8a47-62dcd6f93a23,109,,"[38.7, 1.7]",3829422,2,,,,0.5611634,,Right Foot,,,"[52.7, 10.5]",Ground Pass,,16.536022,,,,Jordan Ferri,3118.0,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,7,Lyon,137,['32b65a2c-8268-4dfd-80c4-d35f89fadc09'],41,,,,,,,,,,,,,,,,,,Lyon,137,00:02:41.512,Pass,
,,,,,,,,,,,,,,,,,0.840263,,,,,,,,,,,,b6ec7bd3-2ac3-413a-9544-fa1c51548410,112,,"[58.8, 8.8]",3829422,2,,,,0.3366748,,Right Foot,,,"[74.8, 14.4]",Ground Pass,,16.951696,,,,Alexandre Lacazette,3451.0,,,,,,,1,From Throw In,Jordan Ferri,3118.0,Left Center Midfield,7,Lyon,137,['889dedbd-84c5-403d-8ccf-5fad6c5dede1'],45,,,,,,,,,,,,,,,,,,Lyon,137,00:02:45.744,Pass,
