50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.856265,,,,,,,,,,,,,ed236807-09f7-4ce9-b791-9a984cba6a13,17,,"[66.5, 9.3]",3900593,0,,,,,0.30144876,,Head,,,,"[78.4, 13.0]",,High Pass,,12.461942,,,,Corentin Jean,3010.0,,,,,,1,From Kick Off,Fabien Camus,401470.0,Right Center Forward,2,Troyes,133,['2a78a6c6-766b-4322-a658-d8f9eae13da6'],11,,,,,,,,,,,,,,,,Troyes,133,00:00:11.053,Pass,
,,,,,,,,,,,,,,,,,,2.294445,,,,,,,,,,,,,4148bc92-4db9-4c08-a6ed-2baac4375a1a,22,,"[20.5, 66.0]",3900593,0,,,,,-2.055831,,Left Foot,,,,"[8.8, 43.8]",,Ground Pass,,25.094421,,,,Vincent Enyeama,40484.0,,,,,,1,Regular Play,Sébastien Corchia,6716.0,Right Back,3,Lille,143,['eae479b1-174d-44bd-8927-27d2fa93f5ba'],14,,,,,,,,,,,,,,,,Lille,143,00:00:14.608,Pass,
,,,,,,,,,,,,,,,,,,1.639631,,,,,,,,,,,,,ede580d4-2cc5-4aa2-a0a4-de0b39700c26,25,,"[8.8, 43.8]",3900593,0,,,,,-0.80485094,,Right Foot,,,,"[21.4, 30.7]",,Ground Pass,,18.176083,,,,Bakary Adama Soumaoro,3677.0,,,,,,1,Regular Play,Vincent Enyeama,40484.0,Goalkeeper,3,Lille,143,['3bd1aab5-46f4-453a-ba45-9d2f00861f45'],18,,,,,,,,,,,,,,,,Lille,143,00:00:18.149,Pass,
,,,,,,,,,,,,,,,,,,1.496335,,,,,,,,,,,,,71ae60f1-3876-47fa-81aa-dd2f47220892,28,,"[26.0, 29.8]",3900593,0,,,,,-0.38687572,,Right Foot,,,,"[39.5, 24.3]",,Ground Pass,,14.57738,,,,Mounir Obbadi,40697.0,,,,,,1,Regular Play,Bakary Adama Soumaoro,3677.0,Left Center Back,3,Lille,143,['a1f22e0b-31f8-430d-9c64-d1bc1c588c7b'],20,,,,,,,,,,,,,,,,Lille,143,00:00:20.548,Pass,
,,,,,,,,,,,,,,,,,,1.542884,,,,,,,,,,,,,847f7dc3-04f7-4e5f-9446-fd270d901950,31,,"[39.5, 24.3]",3900593,0,,,,,-1.8685515,,Right Foot,,,,"[33.7, 5.4]",,Ground Pass,,19.769926,,,,Djibril Sidibé,3446.0,,,,,,1,Regular Play,Mounir Obbadi,40697.0,Left Center Midfield,3,Lille,143,['1cdf0d28-d55e-4828-b2b8-5da7277649b2'],23,,,,,,,,,,,,,,,,Lille,143,00:00:23.115,Pass,
,,,,,,,,,,,,,,,,,,1.017961,,,,,,,,,,,,,f8185bc1-88ff-442d-8477-25e88a5a282d,34,,"[33.7, 5.4]",3900593,0,,,,,-0.007518655,,Right Foot,,,,"[47.0, 5.3]",,Ground Pass,,13.300376,,,,Sofiane Boufal,3625.0,,,,,,1,Regular Play,Djibril Sidibé,3446.0,Left Back,3,Lille,143,['40e195f7-5f87-4b7d-af2c-0dd836c9e440'],24,,,,,,,,,,,,,,,,Lille,143,00:00:24.765,Pass,
,,,,,,,,,,,,,,,,,,1.364844,,,,,,,,,,,,,2f4e8055-932d-44df-a10e-9f835e3ed2e4,36,,"[47.0, 5.3]",3900593,0,,,,,-3.1065192,,Left Foot,,,,"[35.6, 4.9]",,Ground Pass,,11.407016,,,,Djibril Sidibé,3446.0,,,,,,1,Regular Play,Sofiane Boufal,3625.0,Left Wing,3,Lille,143,['7617d5c0-5c46-4c51-a409-224de8649bb8'],25,,,,,,,,,,,,,,,,Lille,143,00:00:25.783,Pass,
,,,,,,,,,,,,,,,,,,1.805011,,,,,,,,,,,,,fd57bafe-1fb7-4f12-a385-f12eb789658a,39,,"[35.6, 4.9]",3900593,0,,,,,2.4288633,,Left Foot,,,,"[21.6, 17.0]",,Ground Pass,,18.504324,,,,Bakary Adama Soumaoro,3677.0,,,,,,1,Regular Play,Djibril Sidibé,3446.0,Left Back,3,Lille,143,['2caa371a-0c3b-46d2-b772-8d082cc957d3'],27,,,,,,,,,,,,,,,,Lille,143,00:00:27.708,Pass,
,,,,,,,,,,,,,,,,,,1.957137,,,,,,,,,,,,,a262b6db-3b60-4163-b19d-4625bad11477,42,,"[20.9, 18.4]",3900593,0,,,,,1.5337762,,Right Foot,,,,"[22.1, 50.8]",,Ground Pass,,32.422215,,,,Renato Civelli,29057.0,,,,,,1,Regular Play,Bakary Adama Soumaoro,3677.0,Left Center Back,3,Lille,143,['7b7d89e1-cb04-406a-b43c-32d2f663c87a'],31,,,,,,,,,,,,,,,,Lille,143,00:00:31.080,Pass,
,,,,,,,,,,,,,,,,,,1.183809,,,,,,,,,,,,,da58385c-0a28-456b-8f03-7ca108ecf170,45,,"[30.6, 59.8]",3900593,0,,,,,0.82810724,,Right Foot,,,,"[36.2, 65.9]",,Ground Pass,,8.280701,,,,Florent Balmont,3211.0,,,,,,1,Regular Play,Renato Civelli,29057.0,Right Center Back,3,Lille,143,['55c0b505-34c8-470d-b73f-e029b2fe1e1e'],37,,,,,,,,,,,,,,,,Lille,143,00:00:37.157,Pass,
,,,,,,,,,,,,,,,,,,1.048267,,,,,,,,,,,,,b33e91bc-a0e2-4af1-9d6d-b5c7dbe99937,48,,"[48.8, 65.5]",3900593,0,,,,,1.0012343,,Right Foot,,,,"[56.1, 76.9]",,Ground Pass,,13.536986,,,,Sébastien Corchia,6716.0,,,,,,1,Regular Play,Florent Balmont,3211.0,Right Center Midfield,3,Lille,143,['89204739-c0df-44ed-8efe-067240bf1c93'],40,,,,,,,,,,,,,,,,Lille,143,00:00:40.507,Pass,
,,,,,,,,,,,,,,,,,,1.115501,,,,,,,,,,,,,bc99f994-9f19-47e8-9b7c-eb05118dc234,50,,"[56.1, 76.9]",3900593,0,,,,,0.027020449,,Right Foot,,,,"[67.2, 77.2]",,Low Pass,,11.1040535,,,,Éric Bauthéac,40486.0,,,,,,1,Regular Play,Sébastien Corchia,6716.0,Right Back,3,Lille,143,['12a09f32-44f5-422e-845b-b04387bdbc0a'],41,,,,,,,,,,,,,,,,Lille,143,00:00:41.555,Pass,
,,,,,,,,,,,,,,,,,,0.602799,,,,,,,,,,,,,15e5a06c-aa48-4c41-bdd5-9643dca9bedf,53,,"[68.5, 78.5]",3900593,0,,,,,-2.284887,,Left Foot,,,,"[64.6, 74.0]",,Ground Pass,,5.95483,,,,Sébastien Corchia,6716.0,,,,,,1,Regular Play,Éric Bauthéac,40486.0,Right Wing,3,Lille,143,"['5ed34698-23ac-4008-b8e6-b63f06c07784', '6b84cdd8-14c4-4ac2-a551-07f4f2e8a287']",42,,,,,,,,,,,,,,,,Lille,143,00:00:42.671,Pass,True
,,,,,,,,,,,,,,,,,,1.576711,,,,,,,,,,,,,c07b8771-0459-4cbb-91f8-1d04a74f8384,60,,"[87.7, 63.4]",3900593,1,,,,,-0.9626563,,Right Foot,True,,,"[105.8, 37.4]",,High Pass,,31.679804,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Sofiane Boufal,3625.0,Left Wing,4,Lille,143,['7c9ceeb3-0920-46e1-b550-713e523dcd6f'],36,,,,,,,,,,,,,,,,Lille,143,00:01:36.178,Pass,
,,,,,,,,,,,,,,,,,,0.690332,,,,,,,,,,,,,06e8c098-8ab1-40a8-980a-a50df2701796,62,,"[91.1, 36.5]",3900593,1,,,,,0.58206207,,Head,,,,"[102.8, 44.2]",,High Pass,,14.006427,,Incomplete,,,,,,,,Recovery,1,From Free Kick,Florent Balmont,3211.0,Right Center Midfield,4,Lille,143,['9b3e08e4-4e42-4685-a98d-8399660d1172'],38,,,,,,,,,,,,,,,,Lille,143,00:01:38.717,Pass,
,,,,,,,,,,,,,,,,,,1.132469,,,,,,,,,,,,,9b3e08e4-4e42-4685-a98d-8399660d1172,63,,"[17.3, 35.9]",3900593,1,,,,,-0.7066142,,Head,,,,"[29.6, 25.4]",,Low Pass,,16.1722,,,,Corentin Jean,3010.0,,,,,Recovery,1,From Counter,Jessy Pi,7415.0,Left Defensive Midfield,5,Troyes,133,"['06e8c098-8ab1-40a8-980a-a50df2701796', '3dda5452-6c05-4707-bb13-200cdc45c63f']",39,,,,,,,,,,,,,,,,Troyes,133,00:01:39.407,Pass,
,,,,,,,,,,,,,,,,,,2.666534,,,,,,,,,,,,,6590c8e6-5b11-4874-870c-326a62238ea3,67,,"[31.9, 22.4]",3900593,1,,,,,-0.8319595,,Right Foot,,,,"[45.2, 7.8]",,Low Pass,,19.749683,,,,Jimmy Cabot,7336.0,,,,,,1,From Counter,Corentin Jean,3010.0,Left Center Forward,5,Troyes,133,"['7529e667-d991-4461-91fb-dba203ec76f5', '9f649c7b-1b8f-4dcf-8e15-c81f09370a12']",41,,,,,,,,,,,,,,,,Troyes,133,00:01:41.458,Pass,True
,,,,,,,,,,,,,,,,,,1.274419,,,,,,,,,,,,,44cf1e2d-51f3-47fe-ae96-89c438100cd6,71,,"[80.0, 11.8]",3900593,1,,,,,0.95229,,Right Foot,,,,"[91.6, 28.1]",,Ground Pass,,20.006248,,,,Fabien Camus,401470.0,,,,,,1,From Counter,Jimmy Cabot,7336.0,Left Midfield,5,Troyes,133,"['2736d954-c72b-46ab-8ac9-4f1dd3483e50', 'dd658058-00ac-4071-9a7b-305ed9d4359b']",48,,,,,,,,,,,,,,,,Troyes,133,00:01:48.876,Pass,True
,,,,,,,,,,,,,,,,,,1.627883,,,,,,,,,,,,,ffbe0fda-fdce-4907-9bed-c4ab984dd00d,74,,"[23.7, 41.3]",3900593,1,,,,,-0.28632623,,Right Foot,,,,"[43.4, 35.5]",,Low Pass,,20.536066,,,,Sofiane Boufal,3625.0,,,,,Recovery,1,Regular Play,Djibril Sidibé,3446.0,Left Back,6,Lille,143,['1d5d2514-8aff-46a7-af48-f2b7680e3362'],51,,,,,,,,,,,,,,,,Lille,143,00:01:51.652,Pass,
,,,,,,,,,,,,,,,,,,1.986959,,,,,,,,,,,,,60137c95-96ab-45aa-8ee0-3e85d3307a7c,77,,"[43.4, 35.5]",3900593,1,,,,,-2.0303118,,Right Foot,,,,"[33.8, 16.1]",,Ground Pass,,21.645323,,,,Djibril Sidibé,3446.0,,,,,,1,Regular Play,Sofiane Boufal,3625.0,Left Wing,6,Lille,143,['6b711266-bd46-4077-9df4-2f3db0e6a25a'],53,,,,,,,,,,,,,,,,Lille,143,00:01:53.861,Pass,
,,,,,,,,,,,,,,,,,,1.250982,,,,,,,,,,,,,03b9990c-ce7a-4630-9501-1b9845287d36,80,,"[53.7, 3.1]",3900593,1,,,,,-0.16336615,,Right Foot,,,,"[71.9, 0.1]",,Low Pass,,18.445595,,Out,,,,,,,,,1,Regular Play,Djibril Sidibé,3446.0,Left Back,6,Lille,143,,59,,,,,,,,,,,,,,,,Lille,143,00:01:59.023,Pass,
,,,,,,,,,,,,,,,,,,1.546182,,,,,,,,,,,,,42b1cf67-c723-40c8-964e-22f46af79dd2,81,,"[56.1, 80.0]",3900593,2,,,,,-0.5558029,,,,,,"[72.2, 70.0]",,High Pass,,18.952837,,,,Fabien Camus,401470.0,,,,,Throw-in,1,From Throw In,Lossémy Karaboué,7301.0,Right Back,7,Troyes,133,['5f58873b-324e-4b14-9905-32f17fe7929a'],13,,,,,,,,,,,,,,,,Troyes,133,00:02:13.142,Pass,
,,,,,,,,,,,,,,,,,,1.275664,,,,,,,,,,,,,89b525a3-6754-4d05-83e6-65472deeb59d,84,,"[72.2, 70.0]",3900593,2,,,,True,-2.4602945,,,,,,"[64.8, 64.0]",,Low Pass,,9.526804,,,,Aloïs Confais,4413.0,,,,,,1,From Throw In,Fabien Camus,401470.0,Right Center Forward,7,Troyes,133,"['a7ab9707-f3a0-45c9-82b5-e19a261fbd03', 'f90ab364-1ea3-47d3-a892-b10763a7c0ec']",14,,,,,,,,,,,,,,,,Troyes,133,00:02:14.688,Pass,True
,,,,,,,,,,,,,,,,,,1.993079,,,,,,,,,,,,,a7097176-7429-41b9-b131-f2e724e4d6d5,87,,"[64.2, 63.5]",3900593,2,,,,,-2.02657,,Right Foot,,,,"[59.2, 53.3]",,Ground Pass,,11.359577,,,,Jessy Pi,7415.0,,,,,,1,From Throw In,Aloïs Confais,4413.0,Right Defensive Midfield,7,Troyes,133,['efcc4c86-bea5-4e84-b7b9-cd3481a13cbb'],15,,,,,,,,,,,,,,,,Troyes,133,00:02:15.964,Pass,
,,,,,,,,,,,,,,,,,,1.821166,,,,,,,,,,,,,a958cabe-33af-4545-93de-3326e199d231,90,,"[75.6, 36.3]",3900593,2,,,,,-0.97303796,,Right Foot,,,,"[91.6, 12.8]",,Ground Pass,,28.429737,,,,Jimmy Cabot,7336.0,,,,,,1,From Throw In,Jessy Pi,7415.0,Left Defensive Midfield,7,Troyes,133,['a3e49a16-0aa6-4a60-be61-616c5b8c2c0b'],20,,,,,,,,,,,,,,,,Troyes,133,00:02:20.714,Pass,
,,,,,,,,,,,,,,,,,,1.452721,,,,,,,,,,,,,94209fe8-6aae-4253-872f-301ef0b39348,98,,"[28.5, 58.4]",3900593,2,,,,,-0.14095098,,Left Foot,,,,"[43.3, 56.3]",,Ground Pass,,14.948244,,,,Gadji Celi Carmen Junior Tallo,10330.0,,,,,,1,From Counter,Éric Bauthéac,40486.0,Right Wing,8,Lille,143,['4810f835-e1cc-4cdb-8bab-8bd4c25a793b'],27,,,,,,,,,,,,,,,,Lille,143,00:02:27.981,Pass,
,,,,,,,,,,,,,,,,,,0.814249,,,,,,,,,,,,,f00fc1c6-4166-415b-b6ab-97650fafbb9b,100,,"[43.3, 56.3]",3900593,2,,,,,1.815775,,Right Foot,,,,"[41.8, 62.3]",,Ground Pass,,6.1846585,,,,Éric Bauthéac,40486.0,,,,,,1,From Counter,Gadji Celi Carmen Junior Tallo,10330.0,Center Forward,8,Lille,143,['6a646f34-3d9f-4ced-be78-0e59da61a5a5'],29,,,,,,,,,,,,,,,,Lille,143,00:02:29.434,Pass,
,,,,,,,,,,,,,,,,,,2.549072,,,,,,,,,,,,,5531e407-363e-44c0-b475-b694078353a7,104,,"[49.5, 58.6]",3900593,2,,,,,0.9265445,,Left Foot,,,,"[65.5, 79.9]",,Ground Pass,,26.640007,,Out,,Florent Balmont,3211.0,,,,,,1,From Counter,Éric Bauthéac,40486.0,Right Wing,8,Lille,143,"['0167a18b-eb72-4265-9356-34babf24c5b7', '50624f5d-b3d3-4663-bf76-505930c33f2d']",31,,,,,,,,,,,,,,,,Lille,143,00:02:31.875,Pass,True
,,,,,,,,,,,,,,,,,,3.683704,,,,,,,,,,,,,533cdade-16e3-405e-a171-c6da9f6c67d6,106,,"[56.2, 0.1]",3900593,2,,,,,0.74599206,,,,,,"[85.2, 26.9]",,High Pass,,39.487213,,Incomplete,,Fabien Camus,401470.0,,,,,Throw-in,1,From Throw In,Charles Traoré,4390.0,Left Back,9,Troyes,133,"['11ebf3b7-f5db-4b0b-a79f-26a0257c0f0c', '7edd69a1-46d8-41d7-8201-2c3b2af1bb7d']",41,,,,,,,,,,,,,,,,Troyes,133,00:02:41.468,Pass,
,,,,,,,,,,,,,,,,,,1.858886,,,,,,,,,,,,,5f0bef6d-1375-4e2b-a72b-8f0e2d88b5f9,111,,"[32.4, 50.6]",3900593,2,,,,,-1.4750633,,Right Foot,,,,"[35.3, 20.4]",,Ground Pass,,30.338919,,,,Djibril Sidibé,3446.0,,,,,,1,Regular Play,Bakary Adama Soumaoro,3677.0,Left Center Back,10,Lille,143,['cedab73a-f28e-4c7c-b5f2-c7e6dfb53dc9'],46,,,,,,,,,,,,,,,,Lille,143,00:02:46.828,Pass,
,,,,,,,,,,,,,,,,,,1.029485,,,,,,,,,,,,,d66f2dd9-3839-48fb-88f5-bade40f4ed33,114,,"[35.3, 20.4]",3900593,2,,,,,0.5502472,,Left Foot,,,,"[47.2, 27.7]",,Ground Pass,,13.960659,,,,Mounir Obbadi,40697.0,,,,,,1,Regular Play,Djibril Sidibé,3446.0,Left Back,10,Lille,143,['9d81bc03-556b-439d-a3af-b695ba559679'],49,,,,,,,,,,,,,,,,Lille,143,00:02:49.586,Pass,
,,,,,,,,,,,,,,,,,,0.998621,,,,,,,,,,,,,51f1c762-3560-4dbe-9673-d179bc520dd0,117,,"[47.2, 27.7]",3900593,2,,,,,-2.150452,,Right Foot,,,,"[38.1, 13.8]",,Ground Pass,,16.61385,,,,Djibril Sidibé,3446.0,,,,,,1,Regular Play,Mounir Obbadi,40697.0,Left Center Midfield,10,Lille,143,['6a2cf4ad-a6c3-4204-a029-c8d4bc381d9f'],50,,,,,,,,,,,,,,,,Lille,143,00:02:50.810,Pass,
,,,,,,,,,,,,,,,,,,1.392377,,,,,,,,,,,,,aabc5e57-bf9d-47fb-9780-3082e77113f0,120,,"[36.7, 3.0]",3900593,2,,,,,1.9024476,,Left Foot,,,,"[31.5, 18.1]",,Ground Pass,,15.970284,,,,Rio Antonio Zoba Mavuba,40522.0,,,,,,1,Regular Play,Djibril Sidibé,3446.0,Left Back,10,Lille,143,['eab245dd-626f-4a0a-9d9d-56309b9a7c92'],55,,,,,,,,,,,,,,,,Lille,143,00:02:55.368,Pass,
,,,,,,,,,,,,,,,,,,1.929022,,,,,,,,,,,,,bb8f14e3-7352-4a40-9b66-7bc39cf82d98,124,,"[31.5, 18.1]",3900593,2,,,,,2.9139688,,Right Foot,,,,"[13.8, 22.2]",,Ground Pass,,18.168653,,,,Bakary Adama Soumaoro,3677.0,,,,,,1,Regular Play,Rio Antonio Zoba Mavuba,40522.0,Center Defensive Midfield,10,Lille,143,"['437a0e5e-f2ac-4bfc-9850-37f50e75d46f', '5e373442-a108-40de-9fe4-7f9b0116f4ef']",57,,,,,,,,,,,,,,,,Lille,143,00:02:57.091,Pass,True
