50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.784587,,,,,,,,,,,,,,5a0883b8-5d16-421d-ba4f-fc13dbe0588b,17,,"[22.9, 25.4]",3900541,0,,,,,0.9460804,,Right Foot,,"[36.6, 44.4]",,Ground Pass,23.424133,,,,Fábio Henrique Tavares,3247.0,,,,,,,1,From Kick Off,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,2,AS Monaco,129,['c896592c-df55-4efa-bac2-4dc8ade6931f'],8,,,,,,,,,,,,,,,,AS Monaco,129,00:00:08.964,Pass,
,,,,,,,,,,,,,,,,,,1.661622,,,,,,,,,,,,,,b98de107-2fef-4855-9a1d-ceb7cd22e313,20,,"[39.6, 49.3]",3900541,0,,,,,1.000992,,Right Foot,,"[54.4, 72.4]",,Ground Pass,27.434467,,,,Almamy Touré,3204.0,,,,,,,1,From Kick Off,Fábio Henrique Tavares,3247.0,Right Defensive Midfield,2,AS Monaco,129,['8df2ee04-f040-415a-ac10-f95a8913f891'],11,,,,,,,,,,,,,,,,AS Monaco,129,00:00:11.995,Pass,
,,,,,,,,,,,,,,,,,,0.58156,,,,,,,,,,,,,,a13f8616-f034-465d-9929-ef82d01d63d1,24,,"[54.0, 75.2]",3900541,0,,,,,-0.039978687,,Right Foot,,"[64.0, 74.8]",,Ground Pass,10.007997,,,,Nabil Dirar,5727.0,,,,,,,1,From Kick Off,Almamy Touré,3204.0,Right Back,2,AS Monaco,129,['31f8a611-6c7d-49e5-a20a-7e3e7b9941bb'],14,,,,,,,,,,,,,,,,AS Monaco,129,00:00:14.361,Pass,
,,,,,,,,,,,,,,,,,,0.635219,,,,,,,,,,,,,,95a04f67-1569-430b-aaf8-5a3ae5d0a620,28,,"[64.7, 73.9]",3900541,0,,,,,-2.1309178,,Left Foot,,"[61.0, 68.0]",,Ground Pass,6.9641943,,,,Almamy Touré,3204.0,,,,,,,1,From Kick Off,Nabil Dirar,5727.0,Right Wing,2,AS Monaco,129,"['a0f38c4f-c958-46c0-b589-65a8522aa84c', 'ba9d704e-bba0-4afc-a1ed-1ad464141f96']",15,,,,,,,,,,,,,,,,AS Monaco,129,00:00:15.103,Pass,True
,,,,,,,,,,,,,,,,,,1.817758,,,,,,,,,,,,,,8ca98d1a-d92d-4828-8826-8e3809b0261c,38,,"[57.4, 56.0]",3900541,0,,,,,0.14189705,,Left Foot,,"[79.8, 59.2]",,High Pass,22.627417,,,,Fábio Alexandre da Silva Coentrão,19047.0,,,,,,Interception,1,From Kick Off,Fábio Henrique Tavares,3247.0,Right Defensive Midfield,2,AS Monaco,129,"['62553ada-7cc5-4e4d-ae09-1dbd9382b4be', '9bcf8b8f-5ec6-4015-88c9-bfa5e966e7f2']",19,,,,,,,,,,,,,,,,AS Monaco,129,00:00:19.793,Pass,True
,,,,,,,,,,,,,,,,,,1.250918,,,,,,,,,,,,,,bb4224ec-67a9-4084-84b5-4d29e67b0cbb,42,,"[77.5, 63.5]",3900541,0,,,,,2.5050845,,Left Foot,,"[68.3, 70.3]",,High Pass,11.44028,,,,Nabil Dirar,5727.0,,,,,,,1,From Kick Off,Fábio Alexandre da Silva Coentrão,19047.0,Left Wing,2,AS Monaco,129,['566e4015-615a-4707-9101-8465475ff5e4'],21,,,,,,,,,,,,,,,,AS Monaco,129,00:00:21.651,Pass,
,,,,,,,,,,,,,,,,,,1.004202,,,,,,,,,,,,,,2bec003f-dc60-4230-9f03-4ccea380d6e0,45,,"[68.1, 70.3]",3900541,0,,,,,-1.6556981,,Right Foot,,"[67.7, 65.6]",,Low Pass,4.7169905,,,,Almamy Touré,3204.0,,,,,,,1,From Kick Off,Nabil Dirar,5727.0,Right Wing,2,AS Monaco,129,['0a37c257-9341-4aa3-8318-8892300e7ea4'],22,,,,,,,,,,,,,,,,AS Monaco,129,00:00:22.982,Pass,
,,,,,,,,,,,,,,,,,,0.863086,,,,,,,,,,,,,,fe8599bd-9cad-4629-b5b4-56c7731d6b27,60,,"[88.6, 70.9]",3900541,0,,,,,-1.3780956,,Right Foot,,"[91.8, 54.5]",,Ground Pass,16.709278,,,,Lacina Traoré,3553.0,,,,,,,1,From Kick Off,Nabil Dirar,5727.0,Right Wing,2,AS Monaco,129,['ad1ed659-9de2-4685-be7b-c446e22f049a'],29,,,,,,,,,,,,,,,,AS Monaco,129,00:00:29.835,Pass,
,,,,,,,,,,,,,,,,,,2.187467,,,,,,,,,,,,,,f45a0e48-d347-4abc-ba08-0906b33a2c7e,63,,"[93.3, 53.6]",3900541,0,,,,,0.6651754,,Right Foot,,"[110.0, 66.7]",,Ground Pass,21.224985,,,,Nabil Dirar,5727.0,,,,,,,1,From Kick Off,Lacina Traoré,3553.0,Center Forward,2,AS Monaco,129,['815447df-da7a-40aa-bca7-e73cde649d95'],30,,,,,,,,,,,,,,,,AS Monaco,129,00:00:30.778,Pass,
,,,,,,,,,,,,,,,,,,1.094056,,,,,,,,,,,,,,db61bcec-872c-4222-b251-e594c0d2b8e6,68,,"[7.0, 36.1]",3900541,0,,True,,,-1.1562895,,Right Foot,,"[16.9, 13.6]",,Ground Pass,24.581701,,,,François Modesto,401194.0,,,,,,Goal Kick,1,From Goal Kick,Jean-Louis Leca,7282.0,Goalkeeper,3,Bastia,2736,['114a2ba5-47bd-49da-873f-a1cd20cf2669'],52,,,,,,,,,,,,,,,,Bastia,2736,00:00:52.155,Pass,
,,,,,,,,,,,,,,,,,,1.579204,,,,,,,,,,,,,,98d1ad0c-46b0-4e51-969e-a6eacf452917,70,,"[16.9, 12.8]",3900541,0,,,,,0.3457755,,Right Foot,,"[33.0, 18.6]",,Ground Pass,17.11286,,,,Mehdi Mostefa Sbaa,10522.0,,,,,,,1,From Goal Kick,François Modesto,401194.0,Left Center Back,3,Bastia,2736,['cbb0d30a-e645-43d7-a825-5fc5b7c99d6d'],53,,,,,,,,,,,,,,,,Bastia,2736,00:00:53.945,Pass,
,,,,,,,,,,,,,,,,,,1.436226,,,,,,,,,,,,,,9398570c-567b-492e-b5e7-6801179189aa,73,,"[33.0, 18.6]",3900541,0,,,,,-2.4244115,,Right Foot,,"[24.4, 11.1]",,Ground Pass,11.410959,,,,François Modesto,401194.0,,,,,,,1,From Goal Kick,Mehdi Mostefa Sbaa,10522.0,Center Defensive Midfield,3,Bastia,2736,['f57aa60b-0559-4237-9319-e5a14c8b566f'],55,,,,,,,,,,,,,,,,Bastia,2736,00:00:55.608,Pass,
,,,,,,,,,,,,,,,,,,1.005067,,,,,,,,,,,,,,2805fbd8-c94b-48a5-8946-41c82b4c5707,76,,"[24.6, 8.5]",3900541,0,,,,,-0.30001485,,Right Foot,,"[38.5, 4.2]",,Ground Pass,14.549914,,,,Florian Marange,40528.0,,,,,,,1,From Goal Kick,François Modesto,401194.0,Left Center Back,3,Bastia,2736,['f73c58fa-0cab-42a5-980e-2768d1e80343'],58,,,,,,,,,,,,,,,,Bastia,2736,00:00:58.676,Pass,
,,,,,,,,,,,,,,,,,,1.091769,,,,,,,,,,,,,,7bd183ba-5d6f-4657-a60d-ae8112beed4f,79,,"[37.5, 4.9]",3900541,0,,,,,2.8127162,,Left Foot,,"[24.9, 9.2]",,Ground Pass,13.313527,,,,François Modesto,401194.0,,,,,,,1,From Goal Kick,Florian Marange,40528.0,Left Back,3,Bastia,2736,['9cafba5d-bd94-4e4f-8ca5-30b276bd619b'],59,,,,,,,,,,,,,,,,Bastia,2736,00:00:59.987,Pass,
,,,,,,,,,,,,,,,,,,1.675475,,,,,,,,,,,,,,088f358c-f6e0-49e3-a307-96ffc474bac6,83,,"[21.4, 8.5]",3900541,1,,,,,2.0055766,,Right Foot,,"[9.0, 35.2]",,Ground Pass,29.43892,,,,Jean-Louis Leca,7282.0,,,,,,,1,From Goal Kick,François Modesto,401194.0,Left Center Back,3,Bastia,2736,"['4a832b40-7050-4a82-abe5-3f4270880a33', 'cc8cae70-84fd-4c89-9e18-d9134ff81243']",2,,,,,,,,,,,,,,,,Bastia,2736,00:01:02.022,Pass,True
,,,,,,,,,,,,,,,,,,1.537139,,,,,,,,,,,,,,3cef08b2-a2c3-482b-96c7-2ab181909287,86,,"[9.2, 41.7]",3900541,1,,,,,-0.032362796,,Right Foot,,"[37.0, 40.8]",,Ground Pass,27.814564,,,,Mehdi Mostefa Sbaa,10522.0,,,,,,,1,From Goal Kick,Jean-Louis Leca,7282.0,Goalkeeper,3,Bastia,2736,['ca61f410-4b46-4144-aeee-80d78208b48b'],8,,,,,,,,,,,,,,,,Bastia,2736,00:01:08.254,Pass,
,,,,,,,,,,,,,,,,,,1.93791,,,,,,,,,,,,,,0afb1263-3c2b-467f-b191-94f33bade926,89,,"[36.8, 41.5]",3900541,1,,,,,2.1460118,,Right Foot,,"[19.1, 68.8]",,Ground Pass,32.535828,,,,Mathieu Peybernes,23850.0,,,,,,,1,From Goal Kick,Mehdi Mostefa Sbaa,10522.0,Center Defensive Midfield,3,Bastia,2736,['94f8b778-3f3d-4e61-a80e-8854a9adcfca'],10,,,,,,,,,,,,,,,,Bastia,2736,00:01:10.222,Pass,
,,,,,,,,,,,,,,,,,,2.682647,,,,,,,,,,,,,,8ab36241-f3e1-4946-ac9d-5c0574f6a2c2,92,,"[34.7, 74.2]",3900541,1,,,,,-0.39420897,,Right Foot,,"[83.5, 53.9]",,High Pass,52.853855,,,,Florian Raspentino,16271.0,,,,,,,1,From Goal Kick,Mathieu Peybernes,23850.0,Right Center Back,3,Bastia,2736,['2bcf4813-12f4-402e-823d-d4704c38b577'],15,,,,,,,,,,,,,,,,Bastia,2736,00:01:15.874,Pass,
,,,,,,,,,,,,,,,,,,1.749557,,,,,,,,,,,,,,715a7048-99d0-4908-9549-82f9941aeff1,95,,"[92.0, 54.7]",3900541,1,,,,True,-1.6539376,2008f7bd-e3a6-4fcd-9ad0-7372985264ee,,,"[90.8, 40.3]",,Low Pass,14.449913,,,,Gaël Danic,7349.0,True,,,,,,1,From Goal Kick,Florian Raspentino,16271.0,Center Forward,3,Bastia,2736,"['10dff7ec-3cf1-4e43-896a-7110ed2a8c51', 'ab3b4cd2-9cf5-4101-a528-733768227cb7']",18,,,,,,,,,,,,,,,,Bastia,2736,00:01:18.668,Pass,True
,,,,,,,,,,,,,,,,,,5.476437,,,,,,,,,,,,,,57d687fb-8661-4c9d-a87f-26cc8401ea15,100,,"[6.0, 44.0]",3900541,1,,,,,0.03540754,,Right Foot,,"[79.4, 46.6]",,High Pass,73.44604,,Incomplete,,Lacina Traoré,3553.0,,,,,,Goal Kick,1,From Goal Kick,Danijel Subašić,3444.0,Goalkeeper,4,AS Monaco,129,"['dbbf2260-1103-4237-b9ce-de703e60444f', 'f980a0b2-f365-41e9-992d-8ee1e26cbfd9']",44,,,,,,,,,,,,,,,,AS Monaco,129,00:01:44.589,Pass,
,,,,,,,,,,,,,,,,,,1.538216,,,,,,,,,,,,,,00039c7e-72f6-42b3-8c16-376a182bae19,104,,"[45.2, 33.8]",3900541,1,,,,,-0.7354398,,Right Foot,,"[55.7, 24.3]",,High Pass,14.159802,,,,Axel Ngando,29875.0,,,,,,Recovery,1,Regular Play,Mehdi Mostefa Sbaa,10522.0,Center Defensive Midfield,5,Bastia,2736,['df39028c-72e4-4ecf-bae2-eb5f1dc27f55'],50,,,,,,,,,,,,,,,,Bastia,2736,00:01:50.949,Pass,
,,,,,,,,,,,,,,,,,,1.400077,,,,,,,,,,,,,,e4e4cb24-4662-42b6-947e-b53052a535bd,107,,"[57.2, 23.3]",3900541,1,,,,,-1.8662372,,Left Foot,,"[54.4, 14.1]",,High Pass,9.6166525,,,,Julian Palmieri,4508.0,,,,,,,1,Regular Play,Axel Ngando,29875.0,Left Center Midfield,5,Bastia,2736,['6fe33bdb-3140-43e8-a91d-3fd2a92e09e8'],52,,,,,,,,,,,,,,,,Bastia,2736,00:01:52.896,Pass,
,,,,,,,,,,,,,,,,,,1.623811,,,,,,,,,,,,,,cd4c2383-639f-4f9f-a1a6-9ecadfc90cb6,111,,"[54.4, 19.6]",3900541,1,,,,,1.6951513,,Left Foot,,"[51.4, 43.6]",,Ground Pass,24.186773,,,,Yannick Cahuzac,4350.0,,,,,,,1,Regular Play,Julian Palmieri,4508.0,Left Midfield,5,Bastia,2736,"['21c7f7c6-14e9-460e-95f0-3f9de854dc9d', 'ab5fb3c1-d48b-42eb-9588-8a8e944bf7cf']",56,,,,,,,,,,,,,,,,Bastia,2736,00:01:56.537,Pass,True
,,,,,,,,,,,,,,,,,,1.487464,,,,,,,,,,,,,,c72cffe2-0dc2-42cc-8351-b07b9bea7a50,116,,"[53.1, 42.5]",3900541,1,,,,,-2.4607074,,Right Foot,,"[37.3, 29.7]",,Ground Pass,20.334208,,,,François Modesto,401194.0,,,,,,,1,Regular Play,Yannick Cahuzac,4350.0,Right Center Midfield,5,Bastia,2736,"['c8d9dec2-54b1-4103-bff8-cb86bff15918', 'e513aaf5-3024-4d3e-b1b8-11418eb92417']",59,,,,,,,,,,,,,,,,Bastia,2736,00:01:59.633,Pass,True
,,,,,,,,,,,,,,,,,,1.179313,,,,,,,,,,,,,,3b866455-b71f-4470-8f44-624c7c0882ad,119,,"[42.0, 42.1]",3900541,2,,,,,-0.028977394,,Right Foot,,"[62.7, 41.5]",,Ground Pass,20.708694,,,,Gaël Danic,7349.0,,,,,,,1,Regular Play,François Modesto,401194.0,Left Center Back,5,Bastia,2736,['bed8f4fe-6e8e-44c2-9e17-3b5ec4206d06'],4,,,,,,,,,,,,,,,,Bastia,2736,00:02:04.885,Pass,
,,,,,,,,,,,,,,,,,,2.119414,,,,,,,,,,,,,,c18ff60b-6fdc-44a9-8b48-63209d6130eb,122,,"[62.5, 41.5]",3900541,2,,,,,-1.5648084,,Left Foot,,"[62.7, 8.1]",,High Pass,33.4006,,,,Julian Palmieri,4508.0,,,,,,,1,Regular Play,Gaël Danic,7349.0,Right Midfield,5,Bastia,2736,['5a5c341b-f7a9-45e8-8ccc-a85c5eb26f16'],6,,,,,,,,,,,,,,,,Bastia,2736,00:02:06.249,Pass,
,,,,,,,,,,,,,,,,,,1.698102,,,,,,,,,,,,,,4cab5025-d6b1-4395-88db-63511d0f04fe,124,,"[62.7, 8.1]",3900541,2,,,,,0.75092906,,Head,,"[70.2, 15.1]",,Low Pass,10.259142,,Incomplete,,Axel Ngando,29875.0,,,,,,,1,Regular Play,Julian Palmieri,4508.0,Left Midfield,5,Bastia,2736,"['dc32b387-a837-430c-9cd3-d0969ba2063a', 'e70b21ee-b0a3-480b-8391-3e9be96f7118']",8,,,,,,,,,,,,,,,,Bastia,2736,00:02:08.428,Pass,
,,,,,,,,,,,,,,,,,,1.494662,,,,,,,,,,,,,,dc32b387-a837-430c-9cd3-d0969ba2063a,126,,"[49.9, 65.0]",3900541,2,,,,,1.5912017,,Right Foot,,"[49.7, 74.8]",,Ground Pass,9.802041,,,,Nabil Dirar,5727.0,,,,,,Interception,1,Regular Play,Fábio Henrique Tavares,3247.0,Right Defensive Midfield,5,Bastia,2736,"['4cab5025-d6b1-4395-88db-63511d0f04fe', '67cc393b-06df-4dad-967c-b8a641d7e5e5']",10,,,,,,,,,,,,,,,,AS Monaco,129,00:02:10.126,Pass,
,,,,,,,,,,,,,,,,,,0.852535,,,,,,,,,,,,,,0dc9fa42-9427-44bc-bf5b-08a81f602470,129,,"[55.2, 74.8]",3900541,2,,,,,3.1232462,,Right Foot,,"[44.3, 75.0]",,Ground Pass,10.9018345,,Incomplete,,Elderson Uwa Echiejile,27558.0,,,,,,,1,Regular Play,Nabil Dirar,5727.0,Right Wing,5,Bastia,2736,"['a0dec1ca-0c20-4ec0-a6f7-b54a2b0a1378', 'af4765e6-e7c5-45b1-acd9-64483c06a14c']",11,,,,,,,,,,,,,,,,AS Monaco,129,00:02:11.701,Pass,
,,,,,,,,,,,,,,,,,,0.117823,,,,,,,,,,,,,,40603ae9-9d46-48e8-9f03-18efeeb34fa3,135,,"[74.7, 3.4]",3900541,2,,,,,3.0750246,,Left Foot,,"[68.7, 3.8]",,Ground Pass,6.0133185,,Incomplete,,Julian Palmieri,4508.0,,,,,,,1,Regular Play,Gaël Danic,7349.0,Right Midfield,5,Bastia,2736,"['87059e67-ac6f-472c-a871-438331ef19b3', '9d3e13ce-540b-4839-a8ed-9c7df33dacfc']",13,,,,,,,,,,,,,,,,Bastia,2736,00:02:13.880,Pass,
,,,,,,,,,,,,,,,,,,2.087953,,,,,,,,,,,,,,b1ed2335-2ca0-4f06-87a3-a48104b47aad,141,,"[34.3, 61.3]",3900541,2,,,,,-1.7451097,,Right Foot,,"[28.7, 29.5]",,Ground Pass,32.289318,,,,Ricardo Alberto Silveira de Carvalho,10805.0,,,,,,,1,Regular Play,Nabil Dirar,5727.0,Right Wing,6,AS Monaco,129,['b71496f6-a410-44e9-8538-68be00992f82'],17,,,,,,,,,,,,,,,,AS Monaco,129,00:02:17.151,Pass,
,,,,,,,,,,,,,,,,,,2.332274,,,,,,,,,,,,,,8d123a04-116e-43a2-a17b-9c6f490f5d1a,144,,"[32.8, 28.2]",3900541,2,,,,,-0.9600704,,Right Foot,,"[47.5, 7.2]",,Ground Pass,25.633766,,,,Elderson Uwa Echiejile,27558.0,,,,,,,1,Regular Play,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,6,AS Monaco,129,['a6b5a38d-6d7a-4016-ad94-84eb2558aa63'],20,,,,,,,,,,,,,,,,AS Monaco,129,00:02:20.581,Pass,
