50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.848179,,,,,,,,,,,,,a2d80061-849c-4325-94ff-af6370d3e7ec,16,,"[40.1, 45.1]",3901207,0,,,,,-0.42439285,,Head,,,,"[53.6, 39.0]",,High Pass,,14.814182,,Incomplete,,Thievy Guivane Bifouma Koulossa,26775.0,,,,,,1,From Kick Off,Jaba Kankava,46801.0,Center Defensive Midfield,2,Nantes,144,"['1c3bc0da-7c81-474b-8060-151274837661', '8af5cea1-8a3a-4732-a0d8-1e5759124096']",8,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:08.572,Pass,
,,,,,,,,,,,,,,,,,0.301959,,,,,,,,,,,,,a23d70f3-c8ec-4cac-b1e7-6879ec72e184,21,,"[75.3, 41.5]",3901207,0,,,,,1.1341692,,Left Foot,,,,"[76.7, 44.5]",,Ground Pass,,3.310589,,Incomplete,,,,,,,,,1,From Kick Off,Guillaume Gillet,4380.0,Left Defensive Midfield,2,Nantes,144,['80e99742-fb65-4252-8fba-fe9afb91a2bb'],11,,,,,,,,,,,,,,,,Nantes,144,00:00:11.112,Pass,
,,,,,,,,,,,,,,,,,1.253616,,,,,,,,,,,,,1ae97d36-b388-451b-aadc-a589dd62e631,25,,"[41.3, 41.8]",3901207,0,,,,,1.950276,,Right Foot,,,,"[34.6, 58.6]",,Ground Pass,,18.086735,,,,Antoine Conte,131849.0,,,,,,1,Regular Play,Prince Oniangué,4545.0,Right Center Midfield,3,Stade de Reims,156,['1331cac9-194d-4b82-8eae-aeeefb35ce5c'],13,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:13.156,Pass,
,,,,,,,,,,,,,,,,,3.043582,,,,,,,,,,,,,61f9ca04-6e46-40e0-a5e3-62fc5f2050e3,28,,"[39.4, 60.9]",3901207,0,,,,,0.26569036,,Right Foot,,,,"[84.6, 73.2]",,High Pass,,46.843678,,Incomplete,,Thievy Guivane Bifouma Koulossa,26775.0,,,,,,1,Regular Play,Antoine Conte,131849.0,Right Back,3,Stade de Reims,156,"['a98b2ac3-a23d-47c3-9b73-76eb34de0d3e', 'c24540ad-1c11-4930-ab49-d75948dabd85']",15,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:15.714,Pass,
,,,,,,,,,,,,,,,,,2.328018,,,,,,,,,,,,,c85b9fb5-825e-443b-905a-7fc18556ce64,32,,"[78.1, 74.4]",3901207,0,,,,,-0.028727727,,Head,,,,"[95.5, 73.9]",,High Pass,,17.407183,,Incomplete,,Thievy Guivane Bifouma Koulossa,26775.0,,,,,Recovery,1,Regular Play,Hamari Traoré,3248.0,Right Midfield,3,Stade de Reims,156,"['0703185a-8746-47af-b76b-5f042b2a5f8e', 'e58989bf-cfbc-413f-aece-7d7b089e02d0']",20,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:20.372,Pass,
,,,,,,,,,,,,,,,,,1.71397,,,,,,,,,,,,,e58989bf-cfbc-413f-aece-7d7b089e02d0,34,,"[24.6, 6.2]",3901207,0,,,,True,0.48222134,,,,,,"[37.4, 12.9]",,Low Pass,,14.447491,,Incomplete,,Léo Dubois,3144.0,,,,,Recovery,1,Regular Play,Lorik Agim Cana,10936.0,Left Center Back,3,Stade de Reims,156,"['9eec7b8d-9da9-490e-974a-7ead8a2cd518', 'a71157fa-6682-445f-941b-19f7791b0c9b', 'c85b9fb5-825e-443b-905a-7fc18556ce64', 'c8c96efb-faa4-44f6-9b0a-6106a118ae39']",22,,,,,,,,,,,,,,,,Nantes,144,00:00:22.700,Pass,True
,,,,,,,,,,,,,,,,,1.155746,,,,,,,,,,,,,c8c96efb-faa4-44f6-9b0a-6106a118ae39,37,,"[82.7, 67.2]",3901207,0,,,,,-1.1361262,,Right Foot,,,,"[89.2, 53.2]",,Ground Pass,,15.435349,,,,Prince Oniangué,4545.0,,,,,Recovery,1,Regular Play,Hamari Traoré,3248.0,Right Midfield,3,Stade de Reims,156,"['aaef2512-f006-4b5c-b09f-baf774685ecd', 'e58989bf-cfbc-413f-aece-7d7b089e02d0']",24,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:24.414,Pass,
,,,,,,,,,,,,,,,,,3.259407,,,,,,,,,,,,,94756168-1342-4473-b522-b2b2a8705096,44,,"[25.3, 54.8]",3901207,0,,,,,0.102021165,,Right Foot,,,,"[80.0, 60.4]",,High Pass,,54.98591,,Incomplete,,Yacine Bammou,3319.0,,,,,Free Kick,1,From Free Kick,Maxime Dupé,4377.0,Goalkeeper,4,Nantes,144,"['424a452f-4054-43d3-85a4-0f9be9980aab', 'ec52d995-c8ad-4123-a4d2-30ac23c87924']",49,,,,,,,,,,,,,,,,Nantes,144,00:00:49.810,Pass,
,,,,,,,,,,,,,,,,,2.657253,,,,,,,,,,,,,424a452f-4054-43d3-85a4-0f9be9980aab,47,,"[40.1, 19.7]",3901207,0,,,,True,1.5020523,,,,,,"[42.2, 50.2]",,High Pass,,30.57221,,,,Antoine Conte,131849.0,,,,,Recovery,1,Regular Play,Jaba Kankava,46801.0,Center Defensive Midfield,5,Stade de Reims,156,"['94756168-1342-4473-b522-b2b2a8705096', '9ff70f97-ff3e-40e5-a9e5-6ddbd566b1d5', 'c5aa08fe-5544-450d-8654-ff2f374a800b']",53,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:53.069,Pass,True
,,,,,,,,,,,,,,,,,1.083951,,,,,,,,,,,,,3ab2366c-56f5-4508-a61f-22c5ea8a7bf2,57,,"[45.1, 31.9]",3901207,1,,,,,-1.0322287,,Right Foot,,,,"[54.6, 16.0]",,Ground Pass,,18.52188,,,,Nicolas de Roussel de Préville,4383.0,,,,,,1,Regular Play,Antoine Conte,131849.0,Right Back,5,Stade de Reims,156,['3fcc98b4-17c3-4fa0-8433-187f23b9285d'],0,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:00.330,Pass,
,,,,,,,,,,,,,,,,,1.228708,,,,,,,,,,,,,3fccf3c0-fdde-41be-a455-e8fc825d632e,61,,"[55.5, 13.5]",3901207,1,,,,,-2.3394363,,Right Foot,,,,"[46.7, 4.4]",,Ground Pass,,12.658989,,,,Franck Signorino,40521.0,,,,,,1,Regular Play,Nicolas de Roussel de Préville,4383.0,Left Midfield,5,Stade de Reims,156,"['9570ff25-d147-47f9-93c6-6ec330f163da', 'a679bb9b-b08d-4f24-a18c-f7cb981c36f1']",2,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:02.025,Pass,True
,,,,,,,,,,,,,,,,,0.11181,,,,,,,,,,,,,6d103290-76e7-43e7-b2a5-ae79cbe604f0,65,,"[44.3, 2.7]",3901207,1,,,,,-0.094951704,,Left Foot,,,,"[48.5, 2.3]",,Low Pass,,4.2190046,,Incomplete,,Nicolas de Roussel de Préville,4383.0,,,,,,1,Regular Play,Franck Signorino,40521.0,Left Back,5,Stade de Reims,156,"['5e2c2ad1-d166-4bc3-b219-25f5f341f344', 'd851c0e0-3902-4cf5-ab9f-542c744fd7ba']",4,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:04.398,Pass,
,,,,,,,,,,,,,,,,,2.00139,,,,,,,,,,,,,f4255d70-1ee0-4341-a392-d701009e93f7,68,,"[52.5, 0.1]",3901207,1,,,,,0.23267503,,,,,,"[73.6, 5.1]",,High Pass,,21.684326,,Incomplete,,Thievy Guivane Bifouma Koulossa,26775.0,,,,,Throw-in,1,From Throw In,Franck Signorino,40521.0,Left Back,6,Stade de Reims,156,"['d3030a97-c95e-4534-8aa6-d32a1c918a27', 'e9a47bdb-29c7-4c77-b0af-3c5a826a12ee']",25,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:25.999,Pass,
,,,,,,,,,,,,,,,,,0.665653,,,,,,,,,,,,,a1855e91-29da-4f4a-88c7-a758b4ca6c34,78,,"[60.2, 4.1]",3901207,1,,,,,0.331717,,Left Foot,,,,"[69.2, 7.2]",,Ground Pass,,9.518929,,,,Nicolas de Roussel de Préville,4383.0,,,,,Recovery,1,From Throw In,Franck Signorino,40521.0,Left Back,6,Stade de Reims,156,['59881699-6182-4b75-8a9b-1860bc5cd28e'],32,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:32.809,Pass,
,,,,,,,,,,,,,,,,,1.154157,,,,,,,,,,,,,374a1c60-7fd0-46f2-85c7-d03b54e6a240,91,,"[120.0, 0.1]",3901207,2,,,,,1.7577755,,Right Foot,,,,"[115.1, 26.0]",,High Pass,True,26.359438,,Incomplete,,,,,,Inswinging,,Corner,1,From Corner,Nicolas de Roussel de Préville,4383.0,Left Midfield,7,Stade de Reims,156,['e05fbdd6-161e-4427-9a25-2e5c0047b4b1'],11,,,,,,,,,,,,,,,,Stade de Reims,156,00:02:11.236,Pass,
,,,,,,,,,,,,,,,,,2.22017,,,,,,,,,,,,,ccb95cbe-7230-4001-b819-362214071b95,99,,"[56.2, 80.0]",3901207,2,,,,,-0.3255432,,,,,,"[79.9, 72.0]",,High Pass,,25.013796,,Incomplete,,Yacine Bammou,3319.0,,,,,Throw-in,1,From Throw In,Youssouf Sabaly,3404.0,Right Back,8,Nantes,144,"['3d3dd38b-0db2-4286-8b90-86bf8b2bfcd1', '8c8c9e93-fc9f-42f1-b860-a42dcaf63d2e']",36,,,,,,,,,,,,,,,,Nantes,144,00:02:36.720,Pass,
,,,,,,,,,,,,,,,,,0.456963,,,,,,,,,,,,,f1fbcff7-ed4c-4ffa-9d52-6a03574b5f8e,104,,"[44.3, 7.2]",3901207,2,,,,,-0.20902294,,Right Foot,,,,"[47.6, 6.5]",,Ground Pass,,3.3734255,,Incomplete,,Jaba Kankava,46801.0,,,,,,1,From Throw In,Anthony Weber,7435.0,Left Center Back,8,Nantes,144,"['5a0e677d-9a81-47c3-97d3-3811f3a8093a', 'd4efeeb1-cbdc-4672-8046-f046515d52cb', 'de89a4f5-2cd0-4f95-9a20-f2a7578642e9']",39,,,,,,,,,,,,,,,,Stade de Reims,156,00:02:39.450,Pass,True
,,,,,,,,,,,,,,,,,1.501953,,,,,,,,,,,,,078c39ac-82bb-432f-9c2e-215fbaca8534,107,,"[74.1, 74.1]",3901207,2,,,,,2.2996511,,Right Foot,,,,"[71.6, 76.9]",,Ground Pass,,3.753665,,,,Kolbeinn Sigþórsson,6284.0,,,,,Recovery,1,From Throw In,Yacine Bammou,3319.0,Center Attacking Midfield,8,Nantes,144,['9b08dd6d-1111-4387-b78e-89a084b482a2'],40,,,,,,,,,,,,,,,,Nantes,144,00:02:40.786,Pass,
,,,,,,,,,,,,,,,,,0.71976,,,,,,,,,,,,,c77a105d-2834-41d5-ac94-5ea2a6a7409f,110,,"[71.6, 76.9]",3901207,2,,,,,0.2837941,,Right Foot,,,,"[78.8, 79.0]",,Ground Pass,,7.5,,,,Adrien Thomasson,3375.0,,,,,,1,From Throw In,Kolbeinn Sigþórsson,6284.0,Center Forward,8,Nantes,144,['dafec282-dd18-4a38-9ab7-5c789ef0c9f1'],42,,,,,,,,,,,,,,,,Nantes,144,00:02:42.335,Pass,
,,,,,,,,,,,,,,,,,0.133931,,,,,,,,,,,,,9fc508e1-8742-48e6-b156-261051d26f16,113,,"[79.2, 79.0]",3901207,2,,,,,-0.7678561,,Left Foot,,,,"[82.1, 76.2]",,Ground Pass,,4.031129,,Incomplete,,Yacine Bammou,3319.0,,,,,,1,From Throw In,Adrien Thomasson,3375.0,Right Wing,8,Nantes,144,"['62a30c90-dace-4bf4-a302-a6d774c1162d', 'fe7225c8-5d16-400f-b2f3-88c2c17be30a']",44,,,,,,,,,,,,,,,,Nantes,144,00:02:44.029,Pass,
,,,,,,,,,,,,,,,,,0.856131,,,,,,,,,,,,,02812b8c-9b8d-4e22-8c23-aca50efa7dde,116,,"[35.7, 7.7]",3901207,2,,,,,-1.4164776,,Right Foot,,,,"[36.4, 3.2]",,Ground Pass,,4.554119,,,,Franck Signorino,40521.0,,,,,Recovery,1,From Throw In,Jaba Kankava,46801.0,Center Defensive Midfield,8,Nantes,144,['04e327e9-8e76-45ef-8eec-4f79459b0999'],45,,,,,,,,,,,,,,,,Stade de Reims,156,00:02:45.977,Pass,
,,,,,,,,,,,,,,,,,2.962567,,,,,,,,,,,,,f16a1ff0-934d-4833-be89-67ea993a01b7,119,,"[41.3, 2.3]",3901207,2,,,,,0.28664792,,Left Foot,,,,"[77.6, 13.0]",,High Pass,,37.844154,,Incomplete,,Thievy Guivane Bifouma Koulossa,26775.0,,,,,,1,From Throw In,Franck Signorino,40521.0,Left Back,8,Nantes,144,"['53c1d610-86fb-4b7c-9c97-a06df373b647', '6f2c1fb9-aacb-4568-b5ba-54adae697586']",47,,,,,,,,,,,,,,,,Stade de Reims,156,00:02:47.669,Pass,
,,,,,,,,,,,,,,,,,2.231776,,,,,,,,,,,,,6f2c1fb9-aacb-4568-b5ba-54adae697586,121,,"[42.5, 67.1]",3901207,2,,,,,2.2372615,,Head,,,,"[35.5, 76.0]",,Low Pass,,11.322986,,,,Oswaldo Augusto Vizcarrondo Araújo,3004.0,,,,,Recovery,1,From Throw In,Lorik Agim Cana,10936.0,Left Center Back,8,Nantes,144,"['bc8b2e9b-b2b4-4223-8b94-7f7b69372ea7', 'f16a1ff0-934d-4833-be89-67ea993a01b7']",50,,,,,,,,,,,,,,,,Nantes,144,00:02:50.632,Pass,
,,,,,,,,,,,,,,,,,1.251507,,,,,,,,,,,,,4f8c3594-e8b2-44a3-8140-fef38d1e8313,125,,"[36.2, 75.7]",3901207,2,,,,,-0.0436087,,Right Foot,,,,"[63.7, 74.5]",,High Pass,,27.526169,,Incomplete,,Kolbeinn Sigþórsson,6284.0,,,,,,1,From Throw In,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Right Center Back,8,Nantes,144,"['0746331a-1de9-4b53-b1b4-79ef950a053a', '32e0305c-92b6-4003-a467-73c80d6d92df']",55,,,,,,,,,,,,,,,,Nantes,144,00:02:55.697,Pass,
,,,,,,,,,,,,,,,,,1.516072,,,,,,,,,,,,,0746331a-1de9-4b53-b1b4-79ef950a053a,127,,"[56.4, 5.6]",3901207,2,,,,,1.9850143,,Head,,,,"[51.3, 17.2]",,High Pass,,12.671622,,Incomplete,,Jaba Kankava,46801.0,,,,,Recovery,1,From Throw In,Franck Signorino,40521.0,Left Back,8,Nantes,144,"['4f8c3594-e8b2-44a3-8140-fef38d1e8313', '582ef097-f0a7-4b22-935a-20155c094860', '7cd5e9a4-cb45-429d-ad11-af3cd8db0ab4']",56,,,,,,,,,,,,,,,,Stade de Reims,156,00:02:56.948,Pass,
,,,,,,,,,,,,,,,,,2.383681,,,,,,,,,,,,,582ef097-f0a7-4b22-935a-20155c094860,130,,"[68.8, 62.9]",3901207,2,,,,True,1.7444675,,,,,,"[65.8, 80.0]",,High Pass,,17.361164,,Out,,Adrien Thomasson,3375.0,,,,,Recovery,1,From Throw In,Yacine Bammou,3319.0,Center Attacking Midfield,8,Nantes,144,"['0746331a-1de9-4b53-b1b4-79ef950a053a', '38b0fea0-1183-4412-941c-cab7967b315d', '8a1fafe7-476f-46af-8517-9d3141ce1f12']",58,,,,,,,,,,,,,,,,Nantes,144,00:02:58.464,Pass,True
,,,,,,,,,,,,,,,,,1.359616,,,,,,,,,,,,,850e0efc-b4ff-4913-81db-4832b5857208,132,,"[57.9, 0.1]",3901207,3,,,,,0.16411562,,,,,,"[73.6, 2.7]",,Low Pass,,15.913831,,Incomplete,,Thievy Guivane Bifouma Koulossa,26775.0,,,,,Throw-in,1,From Throw In,Franck Signorino,40521.0,Left Back,9,Stade de Reims,156,"['3df582b6-d8e2-4b22-aecb-8ce18dacb36c', '7f2221e9-dc58-4075-80c6-f7c0b3b928f5']",10,,,,,,,,,,,,,,,,Stade de Reims,156,00:03:10.387,Pass,
,,,,,,,,,,,,,,,,,0.971623,,,,,,,,,,,,,494b641e-2735-4193-948a-ebf625ee8d3d,135,,"[77.6, 0.1]",3901207,3,,,,,0.7853982,,,,,,"[83.5, 6.0]",,Low Pass,,8.34386,,,,Nicolas de Roussel de Préville,4383.0,,,,,Throw-in,1,From Throw In,Franck Signorino,40521.0,Left Back,10,Stade de Reims,156,['0d5f45c2-2372-4d5a-b4ca-9768119ad990'],28,,,,,,,,,,,,,,,,Stade de Reims,156,00:03:28.617,Pass,
,,,,,,,,,,,,,,,,,0.235678,,,,,,,,,,,,,ea9a5299-8842-4fea-a02d-7e3cd008f08a,139,,"[81.8, 4.8]",3901207,3,,,,,-2.9599438,,Right Foot,,,,"[76.9, 3.9]",,Ground Pass,,4.9819674,,Incomplete,,Franck Signorino,40521.0,,,,,,1,From Throw In,Nicolas de Roussel de Préville,4383.0,Left Midfield,10,Stade de Reims,156,"['de476a16-c231-4f44-abf5-910febb6b098', 'f2df2cd3-8477-43ef-9f42-5c151dcf1d3f']",30,,,,,,,,,,,,,,,,Stade de Reims,156,00:03:30.734,Pass,
,,,,,,,,,,,,,,,,,0.353195,,,,,,,,,,,,,e4e8a91e-fab0-43dc-87b9-94220e1a5b15,144,,"[42.5, 77.4]",3901207,3,,,,,0.0,,Right Foot,,,,"[47.1, 77.4]",,Ground Pass,,4.6,,Incomplete,,,,,,,,,1,From Throw In,Birama Touré,7350.0,Right Defensive Midfield,10,Stade de Reims,156,"['8a64a50d-158e-46a7-adcf-4ac4c81fcf32', 'f8b57b16-7c1d-452f-8134-d1002dd86401']",31,,,,,,,,,,,,,,,,Nantes,144,00:03:31.928,Pass,True
