50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.891381,,,,,,,,,,,,,,2fbe8610-a853-485f-a18d-b78ad162bcb1,20,,"[78.8, 4.2]",3901244,0,,,,,-0.13197182,,Left Foot,,,,"[90.1, 2.7]",,Ground Pass,,11.399123,,,Martin Braithwaite Christensen,4447.0,,,,,,,1,From Kick Off,Jacques François Moubandje,3024.0,Left Back,2,Toulouse,130,['96bfe68f-ec79-48de-a09d-cc49c16f5814'],9,,,,,,,,,,,,,,,,Toulouse,130,00:00:09.553,Pass,
,,,,,,,,,,,,,,,,0.63762,,,,,,,,,,,,,,5d839d38-84f2-4bb6-92b0-39a7d8c7a61c,27,,"[20.8, 80.0]",3901244,0,,,,,3.1415927,,Left Foot,,,,"[16.5, 80.0]",,Ground Pass,,4.3,Incomplete,,Lossémy Karaboué,7301.0,,,,,,,1,From Kick Off,Karim Azamoum,2969.0,Right Wing,2,Toulouse,130,"['9c51306e-3e76-485f-84e0-b6aa66df7221', 'd7681d3d-d974-4e53-8c75-ace9d589b575']",12,,,,,,,,,,,,,,,,Troyes,133,00:00:12.945,Pass,
,,,,,,,,,,,,,,,,4.03288,,,,,,,,,,,,,,9281d286-b3d9-4eb5-bda7-cfd80318e61a,32,,"[117.1, 11.1]",3901244,0,,,,,1.7770346,,Left Foot,True,,,"[106.2, 63.2]",,High Pass,,53.228,Incomplete,,Wissam Ben Yedder,6723.0,,,True,,,,1,From Kick Off,Wergiton do Rosário Calmon,3030.0,Left Midfield,2,Toulouse,130,"['92f0cf43-0609-448f-9824-4211a67d641f', 'c03b72e2-4f2d-49ca-8170-12b84bd85d0e']",16,,,,,,,,,,,,,,,,Toulouse,130,00:00:16.082,Pass,
,,,,,,,,,,,,,,,,2.165355,,,,,,,,,,,,,,c03b72e2-4f2d-49ca-8170-12b84bd85d0e,35,,"[13.9, 16.9]",3901244,0,,,,,0.34387973,,Right Foot,,,,"[28.7, 22.2]",,Low Pass,,15.720369,Incomplete,,Jessy Pi,7415.0,,,,,,Recovery,1,From Kick Off,Fabien Camus,401470.0,Left Wing,2,Toulouse,130,"['21cf0403-cd41-4bb9-8fec-74828f8105aa', '9281d286-b3d9-4eb5-bda7-cfd80318e61a', 'c0ddc750-a1d9-4c29-a8c1-087cb52cafb9', 'c7df8582-2b1f-4669-9495-02f2f401aa12']",20,,,,,,,,,,,,,,,,Troyes,133,00:00:20.115,Pass,True
,,,,,,,,,,,,,,,,0.168501,,,,,,,,,,,,,,c0ddc750-a1d9-4c29-a8c1-087cb52cafb9,38,,"[91.4, 57.9]",3901244,0,,,,,0.08673834,,Right Foot,,,,"[93.7, 58.1]",,Ground Pass,,2.3086793,Incomplete,,Adrien Regattin,16418.0,,,,,,Recovery,1,From Kick Off,Étienne Didot,3189.0,Right Defensive Midfield,2,Toulouse,130,"['4245d926-09fe-4d50-9d8b-05defc741781', '5eeed149-2089-4f8a-99b9-12389496ae63', '88eb5e07-a230-4178-81e2-58678a81c5c3', 'c03b72e2-4f2d-49ca-8170-12b84bd85d0e']",22,,,,,,,,,,,,,,,,Toulouse,130,00:00:22.281,Pass,True
,,,,,,,,,,,,,,,,0.873354,,,,,,,,,,,,,,16b1973b-8826-4e18-b5f0-64e44bfe5cb5,41,,"[104.9, 80.0]",3901244,0,,,,,-1.3581514,,,,,,"[106.8, 71.2]",,Low Pass,,9.002777,,,Wissam Ben Yedder,6723.0,,,,,,Throw-in,1,From Throw In,Étienne Didot,3189.0,Right Defensive Midfield,3,Toulouse,130,['8b1c06d7-7a3f-4339-abca-4e511358af69'],29,,,,,,,,,,,,,,,,Toulouse,130,00:00:29.518,Pass,
,,,,,,,,,,,,,,,,0.623563,,,,,,,,,,,,,,e9b23f1d-253c-4352-82c4-944dc7fb0d87,44,,"[106.4, 72.4]",3901244,0,,,,,1.8224863,,Left Foot,,,,"[105.5, 75.9]",,Ground Pass,,3.6138623,,,Étienne Didot,3189.0,,,,,,,1,From Throw In,Wissam Ben Yedder,6723.0,Right Center Forward,3,Toulouse,130,"['365af5e8-173d-451a-8330-4b0722aef677', '37f284f7-f3cb-49ba-b68c-d19b4bdbaeb6']",30,,,,,,,,,,,,,,,,Toulouse,130,00:00:30.391,Pass,True
,,,,,,,,,,,,,,,,1.982226,,,,,,,,,,,,,,346268a1-f1e8-4fbc-abb7-79dc42d81c54,47,,"[105.5, 75.7]",3901244,0,,,,,-0.52912766,,Right Foot,,,,"[117.3, 68.8]",,Low Pass,,13.669309,,,Wissam Ben Yedder,6723.0,,,,,,,1,From Throw In,Étienne Didot,3189.0,Right Defensive Midfield,3,Toulouse,130,['2652e7ba-7bec-43be-96ca-8c30f6899667'],32,,,,,,,,,,,,,,,,Toulouse,130,00:00:32.399,Pass,
,,,,,,,,,,,,,,,,1.893191,,,,,,,,,,,,,,a6098dc4-60e6-4ddd-97bd-95e4daa9c71d,50,,"[118.6, 67.5]",3901244,0,,,,,-1.8410009,,Right Foot,True,,,"[110.9, 39.7]",,High Pass,,28.846664,Incomplete,,Wergiton do Rosário Calmon,3030.0,,,,,,,1,From Throw In,Wissam Ben Yedder,6723.0,Right Center Forward,3,Toulouse,130,"['2c83bc97-949c-4667-9bbe-73908661ba08', '5ff1d65a-4cf6-49fe-949a-a29c5c804bdc', 'c640a1fc-6fbe-4b64-a1a0-95b1031046a5']",34,,,,,,,,,,,,,,,,Toulouse,130,00:00:34.382,Pass,True
,,,,,,,,,,,,,,,,1.553984,,,,,,,,,,,,,,12626afc-2a52-4202-8749-21bddf7d008f,58,,"[27.8, 43.2]",3901244,1,,,,,1.0100076,,Left Foot,,,,"[38.1, 59.6]",,Ground Pass,,19.366207,,,Johan Martial,31625.0,,,,,,Free Kick,1,From Free Kick,Matthieu Dreyer,36553.0,Goalkeeper,4,Troyes,133,['4428eeac-ffbe-45b4-9804-160fef6166cc'],20,,,,,,,,,,,,,,,,Troyes,133,00:01:20.579,Pass,
,,,,,,,,,,,,,,,,0.917082,,,,,,,,,,,,,,b228418e-4611-46ff-83a4-a92d512eeff0,61,,"[40.9, 70.5]",3901244,1,,,,,0.8258385,,Right Foot,,,,"[49.2, 79.5]",,Ground Pass,,12.242957,,,Lossémy Karaboué,7301.0,,,,,,,1,From Free Kick,Johan Martial,31625.0,Right Center Back,4,Troyes,133,['32308496-eff9-480f-8048-4c773a1321ad'],23,,,,,,,,,,,,,,,,Troyes,133,00:01:23.511,Pass,
,,,,,,,,,,,,,,,,1.639519,,,,,,,,,,,,,,f66e856b-e8af-4dbb-9721-d87ae1d5c873,64,,"[48.4, 78.7]",3901244,1,,,,,-1.987235,,Right Foot,,,,"[39.2, 57.9]",,Ground Pass,,22.74379,,,Matthieu Saunier,13730.0,,,,,,,1,From Free Kick,Lossémy Karaboué,7301.0,Right Back,4,Troyes,133,['bb1d66e8-6675-4cd4-8581-5c7add6514db'],25,,,,,,,,,,,,,,,,Troyes,133,00:01:25.887,Pass,
,,,,,,,,,,,,,,,,1.712139,,,,,,,,,,,,,,d6fc0d4c-c41e-4186-b1ae-f3e491867683,66,,"[39.2, 57.9]",3901244,1,,,,,0.31263226,,Right Foot,,,,"[68.9, 67.5]",,High Pass,,31.212978,,,Karim Azamoum,2969.0,,,,,,,1,From Free Kick,Matthieu Saunier,13730.0,Left Center Back,4,Troyes,133,['42e0f225-43ae-4a64-bd4b-dcd007f8d1f8'],27,,,,,,,,,,,,,,,,Troyes,133,00:01:27.527,Pass,
,,,,,,,,,,,,,,,,1.501863,,,,,,,,,,,,,,0261ca69-f3cc-4c98-9dc2-aa377cd2a6b0,69,,"[68.9, 67.8]",3901244,1,,,,True,-0.8329813,,,,,,"[83.9, 51.3]",,High Pass,,22.299103,Incomplete,,Corentin Jean,3010.0,,,,,,,1,From Free Kick,Karim Azamoum,2969.0,Right Wing,4,Troyes,133,"['2a94e56b-11e7-41b9-91ae-304611c0f13d', '6a302f64-7944-4027-9576-5462db438b02', 'ed8838f5-f80e-48e8-a6c2-a5607721d16b']",29,,,,,,,,,,,,,,,,Troyes,133,00:01:29.239,Pass,True
,,,,,,,,,,,,,,,,2.586127,,,,,,,,,,,,,,4bc0dc2c-ab81-45fe-abab-c7c5e233912f,74,,"[34.5, 28.6]",3901244,1,,,,,-0.20516455,,Right Foot,,,,"[51.8, 25.0]",,High Pass,,17.670597,Incomplete,,Alexis Blin,3036.0,,,,,,,1,From Free Kick,Issa Diop,4349.0,Right Center Back,4,Troyes,133,"['28fcf0bb-bac4-4b0c-a450-cd67686e25f4', '845ecd2f-c723-4047-8aa3-96f8327dc1a2', 'bd4073f6-794d-4cd9-a06c-3ffb7ab9d586']",31,,,,,,,,,,,,,,,,Toulouse,130,00:01:31.246,Pass,True
,,,,,,,,,,,,,,,,1.638464,,,,,,,,,,,,,,bdaefb1e-b68b-471f-b08c-41ae2362daf3,79,,"[59.3, 31.6]",3901244,1,,,,,0.38970858,,Right Foot,,,,"[64.9, 33.9]",,Low Pass,,6.0539246,Incomplete,,Wissam Ben Yedder,6723.0,,,,,,Recovery,1,From Free Kick,Martin Braithwaite Christensen,4447.0,Left Center Forward,4,Troyes,133,"['03b04642-4b49-481c-9375-2ca17f7e0bc6', '2ee096f9-8675-4a34-bae3-e41b17412568', 'f2899a97-3662-4e30-99db-357341c8f01e']",35,,,,,,,,,,,,,,,,Toulouse,130,00:01:35.477,Pass,True
,,,,,,,,,,,,,,,,3.067598,,,,,,,,,,,,,,2ee096f9-8675-4a34-bae3-e41b17412568,81,,"[55.2, 46.2]",3901244,1,,,,,3.0456085,,Right Foot,,,,"[9.5, 50.6]",,High Pass,,45.911327,,,Matthieu Dreyer,36553.0,,,,,,Recovery,1,From Free Kick,Thiago Xavier Rodrigues Corrêa,7283.0,Right Defensive Midfield,4,Troyes,133,"['8a829534-654b-4fae-9b7b-499ee68498b5', 'bdaefb1e-b68b-471f-b08c-41ae2362daf3']",37,,,,,,,,,,,,,,,,Troyes,133,00:01:37.115,Pass,
,,,,,,,,,,,,,,,,3.277249,,,,,,,,,,,,,,571be8bb-9c52-4527-9dff-8c4e7e1667ce,84,,"[10.3, 60.1]",3901244,1,,,,,-0.06644879,,Right Foot,,,,"[65.9, 56.4]",,High Pass,,55.722977,Incomplete,,Corentin Jean,3010.0,,,,,,,1,From Free Kick,Matthieu Dreyer,36553.0,Goalkeeper,4,Troyes,133,"['576b51b8-ae20-4d88-9d21-af10968a9dea', 'f668958d-f939-461b-81a1-8166b11aa862']",43,,,,,,,,,,,,,,,,Troyes,133,00:01:43.764,Pass,
,,,,,,,,,,,,,,,,1.75246,,,,,,,,,,,,,,09baf82b-8ef5-4889-8288-9fc8c1ab55e8,96,,"[45.4, 34.0]",3901244,1,,,,,-1.3122897,,Right Foot,,,,"[50.9, 13.2]",,Ground Pass,,21.51488,,,Charles Traoré,4390.0,,,,,,,1,From Free Kick,Jessy Pi,7415.0,Left Defensive Midfield,4,Troyes,133,['c155e22f-e2f5-4569-a180-33a4228c50ee'],53,,,,,,,,,,,,,,,,Troyes,133,00:01:53.164,Pass,
,,,,,,,,,,,,,,,,1.238606,,,,,,,,,,,,,,eed2eb92-0132-4263-ac5b-f2b618b44943,98,,"[51.8, 13.4]",3901244,1,,,,,-0.6324178,,Left Foot,,,,"[64.9, 3.8]",,Ground Pass,,16.240997,,,Fabien Camus,401470.0,,,,,,,1,From Free Kick,Charles Traoré,4390.0,Left Back,4,Troyes,133,['f8e9402f-6e4f-4551-9854-8373496d3842'],54,,,,,,,,,,,,,,,,Troyes,133,00:01:54.916,Pass,
,,,,,,,,,,,,,,,,0.750413,,,,,,,,,,,,,,6133d60d-13fc-4e92-8f8f-f441be044f6d,101,,"[65.9, 3.6]",3901244,1,,,,,1.1035516,,Right Foot,,,,"[71.5, 14.7]",,Ground Pass,,12.432618,,,Benjamin Nivet,3002.0,,,,,,,1,From Free Kick,Fabien Camus,401470.0,Left Wing,4,Troyes,133,"['a908bb91-9c3f-4288-a837-f532eed66482', 'd192cde0-f6e4-4736-bd34-b7dec054d12d']",56,,,,,,,,,,,,,,,,Troyes,133,00:01:56.155,Pass,True
,,,,,,,,,,,,,,,,1.408825,,,,,,,,,,,,,,658add26-a356-4284-9328-9222c74d4391,105,,"[69.1, 16.9]",3901244,1,,,,,1.380808,,Right Foot,,,,"[71.1, 27.3]",,Ground Pass,,10.590562,,,Jessy Pi,7415.0,,,,,,,1,From Free Kick,Benjamin Nivet,3002.0,Center Attacking Midfield,4,Troyes,133,"['5bec58fa-3862-46a5-b8e9-36d1498e059e', 'e9e76cd6-71c9-4869-b9f6-c717a49df699']",58,,,,,,,,,,,,,,,,Troyes,133,00:01:58.118,Pass,True
,,,,,,,,,,,,,,,,0.745637,,,,,,,,,,,,,,d8436dfc-b60c-4d51-bb79-bce5b395bdb8,108,,"[72.6, 29.9]",3901244,2,,,,,-0.33233216,,Right Foot,,,,"[83.9, 26.0]",,High Pass,,11.954079,Incomplete,,Fabien Camus,401470.0,,,,,,,1,From Free Kick,Jessy Pi,7415.0,Left Defensive Midfield,4,Troyes,133,"['3403a8b5-389d-46db-9ff4-24f407f95179', 'b3029316-3e6a-4a98-bdb3-3db6c5413464']",0,,,,,,,,,,,,,,,,Troyes,133,00:02:00.013,Pass,
,,,,,,,,,,True,,,,,,2.129445,,,,,,,,,,,,,,3403a8b5-389d-46db-9ff4-24f407f95179,110,,"[36.2, 54.1]",3901244,2,,,,,-1.4972451,,Head,,,,"[36.9, 44.6]",,High Pass,,9.525755,,,Étienne Didot,3189.0,,,,,,Interception,1,Regular Play,Issa Diop,4349.0,Right Center Back,5,Toulouse,130,"['d8436dfc-b60c-4d51-bb79-bce5b395bdb8', 'fd99e6a8-3992-4dca-b04f-00295189a67b']",0,,,,,,,,,,,,,,,,Toulouse,130,00:02:00.759,Pass,
,,,,,,,,,,,,,,,,1.457391,,,,,,,,,,,,,,b652df1e-3c16-4a2f-8165-e7922893a0e1,113,,"[35.4, 44.6]",3901244,2,,,,,0.9017533,,Right Foot,,,,"[49.0, 61.8]",,High Pass,,21.927153,,,Adrien Regattin,16418.0,,,,,,,1,Regular Play,Étienne Didot,3189.0,Right Defensive Midfield,5,Toulouse,130,"['daf38179-1a10-4d40-9d23-26d735f28b4b', 'fc032eee-a513-45e1-ae4f-dc2aeb0eb3a7']",2,,,,,,,,,,,,,,,,Toulouse,130,00:02:02.888,Pass,True
,,,,,,,,,,,,,,,,2.490716,,,,,,,,,,,,,,698d0c22-302b-41f8-9d4f-e4ee6ab5af1a,115,,"[49.0, 61.5]",3901244,2,,,,,-1.6222531,,Head,,,,"[47.8, 38.2]",,Low Pass,,23.330881,,,Étienne Didot,3189.0,,,,,,,1,Regular Play,Adrien Regattin,16418.0,Right Midfield,5,Toulouse,130,['4cc7bb8b-d9d1-4f39-abc7-d04caf574ff6'],4,,,,,,,,,,,,,,,,Toulouse,130,00:02:04.346,Pass,
,,,,,,,,,,,,,,,,3.285512,,,,,,,,,,,,,,d62d816f-8cb7-436f-8ce9-cb2d5e3b1eaa,117,,"[49.0, 37.6]",3901244,2,,,,,0.82567865,,Left Foot,,,,"[87.1, 78.9]",,High Pass,,56.189857,Out,,Adrien Regattin,16418.0,,,True,,,,1,Regular Play,Étienne Didot,3189.0,Right Defensive Midfield,5,Toulouse,130,['5792e4ef-17cc-415f-9315-83b9693e9a65'],6,,,,,,,,,,,,,,,,Toulouse,130,00:02:06.836,Pass,
,,,,,,,,,,,,,,,,2.638567,,,,,,,,,,,,,,da4e8a5e-fdc3-4313-ac54-f1f1eb9519b7,119,,"[32.1, 0.1]",3901244,2,,,,,0.5537188,,,,,,"[67.2, 21.8]",,High Pass,,41.26621,Incomplete,,Corentin Jean,3010.0,,,,,,Throw-in,1,From Throw In,Charles Traoré,4390.0,Left Back,6,Troyes,133,"['2c3f3a66-1e57-473a-b03b-196e26e4e74c', 'b206688d-2887-4c27-a40c-a3849b9674bf']",21,,,,,,,,,,,,,,,,Troyes,133,00:02:21.619,Pass,
,,,,,,,,,,,,,,,,1.1108,,,,,,,,,,,,,,890aaf9d-5f58-4728-9486-04658fc7cef9,123,,"[54.6, 50.6]",3901244,2,,,,,1.918037,,Right Foot,,,,"[50.8, 61.1]",,Ground Pass,,11.166468,,,Issa Diop,4349.0,,,,,,,1,Regular Play,Marcel Tisserand,8677.0,Left Center Back,7,Toulouse,130,['9e815b15-f93d-4ad1-a9e8-d8c1868d7d2d'],27,,,,,,,,,,,,,,,,Toulouse,130,00:02:27.697,Pass,
,,,,,,,,,,,,,,,,2.717338,,,,,,,,,,,,,,36aaba43-b72e-419e-8d46-aaeffc8b7a2e,126,,"[60.0, 59.4]",3901244,2,,,,,-1.213754,,Right Foot,,,,"[81.3, 2.3]",,High Pass,,60.943417,,,Wergiton do Rosário Calmon,3030.0,,,True,,,,1,Regular Play,Issa Diop,4349.0,Right Center Back,7,Toulouse,130,['c29d067e-5128-4535-8e9e-c3b5bab7c2da'],33,,,,,,,,,,,,,,,,Toulouse,130,00:02:33.508,Pass,
,,,,,,,,,,,,,,,,1.407089,,,,,,,,,,,,,,c0155d58-5024-4551-ae8c-4a035f797cb7,129,,"[78.1, 4.0]",3901244,2,,,,,0.5912009,,Right Foot,,,,"[99.7, 18.5]",,Ground Pass,,26.015572,,,Jacques François Moubandje,3024.0,,,,,,,1,Regular Play,Wergiton do Rosário Calmon,3030.0,Left Midfield,7,Toulouse,130,['4acc0b34-f950-4afb-85d6-654842899433'],37,,,,,,,,,,,,,,,,Toulouse,130,00:02:37.507,Pass,
