50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,3.2781,,,,,,,,,,,,,,68f2c6be-afe6-4460-89f0-784409dc44a2,20,,"[56.7, 8.5]",3900610,0,,,,-0.17569758,,Right Foot,,,"[101.2, 0.6]",High Pass,,45.195797,,Out,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,,1,From Kick Off,Javier Manquillo Gaitán,3075.0,Left Back,2,Marseille,147,"['68d9d630-e5cc-430f-b81c-8e9dc05b8283', 'de712892-24d0-4f10-a1a6-f1b15d534dca']",10,,,,,,,,,,,,,,,,Marseille,147,00:00:10.841,Pass,True
,,,,,,,,,,,,,,,,,,1.42274,,,,,,,,,,,,,,d139b3ff-3663-4a20-9d2f-381893a45d55,22,,"[21.2, 80.0]",3900610,0,,,,-0.33690092,,,,,"[40.9, 73.1]",High Pass,,20.873428,,,,Bryan Dabo,3421.0,,,,,Throw-in,1,From Throw In,Mathieu Deplagne,2975.0,Right Back,3,Montpellier,139,['5ed93074-ae78-4e8c-998d-ab56e51e2394'],27,,,,,,,,,,,,,,,,Montpellier,139,00:00:27.270,Pass,
,,,,,,,,,,,,,,,,,,1.910831,,,,,,,,,,,,,,59720b33-5f4f-4ed1-a2f1-6b084e8751c2,25,,"[41.1, 72.9]",3900610,0,,,True,-0.15063591,,,,,"[52.3, 71.2]",High Pass,,11.328283,,,,Mustapha Yatabaré,30255.0,,,,,,1,From Throw In,Bryan Dabo,3421.0,Right Center Midfield,3,Montpellier,139,"['6e23655e-6c91-45d3-8061-e0cec8d18c47', 'b465542d-62ef-48fc-bc69-3983e6049ae6']",28,,,,,,,,,,,,,,,,Montpellier,139,00:00:28.693,Pass,True
,,,,,,,,,,,,,,,,,,1.507724,,,,,,,,,,,,,,46f01f5a-d866-4cd8-a1a0-53080b0ae45d,32,,"[42.0, 67.5]",3900610,0,,,True,-1.8387067,,,,,"[39.2, 57.3]",Low Pass,,10.577334,,,,William Jean Rémy,4669.0,,,,,Recovery,1,From Throw In,Ryad Boudebouz,6661.0,Right Midfield,3,Montpellier,139,"['2fcec89f-303b-4b37-96ef-00e793d4dcc8', 'a7358895-55b2-4645-855c-3cc71d342439']",33,,,,,,,,,,,,,,,,Montpellier,139,00:00:33.147,Pass,True
,,,,,,,,,,,,,,,,,,4.081784,,,,,,,,,,,,,,7efb75dc-d8f8-4f60-bc04-c50ed13214f5,36,,"[49.0, 52.1]",3900610,0,,,,-0.21034548,,Right Foot,,,"[103.8, 40.4]",High Pass,,56.03508,,Incomplete,,Souleymane Camara,3679.0,,,,,,1,From Throw In,William Jean Rémy,4669.0,Center Defensive Midfield,3,Montpellier,139,"['58a4bc62-1390-4417-9194-0635b8c12c31', 'c02f97b0-54af-4439-9e4f-b4cbcde5ebde']",36,,,,,,,,,,,,,,,,Montpellier,139,00:00:36.659,Pass,
,,,,,,,,,,,,,,,,,,1.357876,,,,,,,,,,,,,,67a603fa-9b50-4327-8a29-6d4cfc1489e6,40,,"[14.4, 40.6]",3900610,0,,,,-0.81077343,,Keeper Arm,,,"[24.0, 30.5]",Ground Pass,,13.934489,,,,Rolando Jorge Pires da Fonseca,19813.0,,,,,,1,Regular Play,Steve Mandanda,3543.0,Goalkeeper,4,Marseille,147,['e85b8b3a-7c1b-4907-b153-e0ac588786e8'],46,,,,,,,,,,,,,,,,Marseille,147,00:00:46.350,Pass,
,,,,,,,,,,,,,,,,,,1.34199,,,,,,,,,,,,,,16821303-ce09-43ec-8e71-332d5c7c19ea,43,,"[24.0, 30.5]",3900610,0,,,,1.6469539,,Right Foot,,,"[22.1, 55.4]",Ground Pass,,24.972385,,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,,,,1,Regular Play,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,4,Marseille,147,['f0d8165c-84c0-41fd-9664-30dd00b5236c'],50,,,,,,,,,,,,,,,,Marseille,147,00:00:50.010,Pass,
,,,,,,,,,,,,,,,,,,1.247188,,,,,,,,,,,,,,5326386f-dda8-4e94-9069-2967acd52245,46,,"[22.7, 56.9]",3900610,0,,,,1.5065573,,Left Foot,,,"[23.8, 74.0]",Ground Pass,,17.135344,,,,Brice Dja Djédjé,7857.0,,,,,,1,Regular Play,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,4,Marseille,147,['ada2b37b-ace2-47c2-bc7b-45f64dda21ee'],52,,,,,,,,,,,,,,,,Marseille,147,00:00:52.541,Pass,
,,,,,,,,,,,,,,,,,,0.285802,,,,,,,,,,,,,,5a555acb-aa76-4ce8-995a-4324df984229,49,,"[22.3, 72.7]",3900610,0,,,,-0.15188245,,Right Foot,,,"[32.1, 71.2]",High Pass,,9.914131,,Incomplete,,,,,,,,,1,Regular Play,Brice Dja Djédjé,7857.0,Right Back,4,Marseille,147,['1711a2a7-7308-4b92-a7bd-20db3427b989'],56,,,,,,,,,,,,,,,,Marseille,147,00:00:56.111,Pass,
,,,,,,,,,,,,,,,,,,2.13203,,,,,,,,,,,,,,27047f20-9bd9-4360-8be1-25257b041af5,51,,"[28.7, 80.0]",3900610,1,,,,-0.32175055,,,,,"[51.8, 72.3]",High Pass,,24.349539,,Incomplete,,Antoine Rabillard,8981.0,,,,,Throw-in,1,From Throw In,Brice Dja Djédjé,7857.0,Right Back,5,Marseille,147,"['159f4120-18b3-468d-a5b3-be3a781c0a7c', '23a799c6-2756-49ef-b641-e1730d5705b3']",10,,,,,,,,,,,,,,,,Marseille,147,00:01:10.919,Pass,
,,,,,,,,,,,,,,,,,,1.653096,,,,,,,,,,,,,,a896d1ce-fa9a-4244-a8e4-1c78672b91c0,55,,"[43.0, 80.0]",3900610,1,,,,-0.18561159,,,,,"[65.9, 75.7]",High Pass,,23.300215,,Incomplete,,Antoine Rabillard,8981.0,,,,,Throw-in,1,From Throw In,Brice Dja Djédjé,7857.0,Right Back,6,Marseille,147,"['6b9a5d65-67a0-4bf5-a378-0d8e7a588a40', 'e255c979-b3b5-441a-80c0-9699c97a6d95']",25,,,,,,,,,,,,,,,,Marseille,147,00:01:25.210,Pass,
,,,,,,,,,,,,,,,,,,0.571103,,,,,,,,,,,,,,6b9a5d65-67a0-4bf5-a378-0d8e7a588a40,57,,"[54.2, 4.4]",3900610,1,,,True,0.37372681,,,,,"[59.3, 6.4]",Low Pass,,5.4781384,,Incomplete,,Souleymane Camara,3679.0,,,,,Recovery,1,From Throw In,Ramy Bensebaini,3191.0,Left Back,6,Marseille,147,"['730df676-2113-4873-b47c-faa25479a607', '75da762c-661a-4200-ac85-1880b137311e', 'a896d1ce-fa9a-4244-a8e4-1c78672b91c0', 'cb1a6001-13ca-4352-ac0c-e5064d8fda71']",26,,,,,,,,,,,,,,,,Montpellier,139,00:01:26.863,Pass,True
,,,,,,,,,,,,,,,,,,1.46405,,,,,,,,,,,,,,77c1e9d0-9408-4aca-a34b-9f6528fa9071,66,,"[56.7, 17.3]",3900610,1,,,,2.2161772,,Right Foot,,,"[50.3, 25.8]",Ground Pass,,10.640018,,,,William Jean Rémy,4669.0,,,,,,1,Regular Play,Bryan Dabo,3421.0,Right Center Midfield,7,Montpellier,139,['eedfe64f-6877-47f8-81c7-e47a2dc2c4dc'],31,,,,,,,,,,,,,,,,Montpellier,139,00:01:31.205,Pass,
,,,,,,,,,,,,,,,,,,1.583543,,,,,,,,,,,,,,2f6e2b35-7263-418a-8f0a-d556c3043d7e,70,,"[53.3, 36.3]",3900610,1,,,,1.6720747,,Right Foot,,,"[50.8, 60.9]",Ground Pass,,24.726706,,,,Mathieu Deplagne,2975.0,,,,,,1,Regular Play,William Jean Rémy,4669.0,Center Defensive Midfield,7,Montpellier,139,['eeb40583-ab4e-4fa8-b718-76bbf7ed77af'],34,,,,,,,,,,,,,,,,Montpellier,139,00:01:34.260,Pass,
,,,,,,,,,,,,,,,,,,0.84323,,,,,,,,,,,,,,9630d496-e95c-4a87-a678-bbb4df398bf8,73,,"[59.1, 71.4]",3900610,1,,,,-0.33690092,,Right Foot,,,"[78.8, 64.5]",Low Pass,,20.873428,,Incomplete,,Mustapha Yatabaré,30255.0,,,,,,1,Regular Play,Mathieu Deplagne,2975.0,Right Back,7,Montpellier,139,"['43a2b529-e02b-4726-a844-a51f990df3ae', '8d7fca93-7135-4bcf-b65c-63cbccebcd50']",37,,,,,,,,,,,,,,,,Montpellier,139,00:01:37.744,Pass,
,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,b0139fd5-419e-45c9-b50d-e03c22c3f56b,81,,"[7.0, 36.1]",3900610,2,True,,,0.1532602,,Right Foot,,,"[19.3, 38.0]",Ground Pass,,12.445883,,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,,,Goal Kick,1,From Goal Kick,Steve Mandanda,3543.0,Goalkeeper,8,Marseille,147,['bffd6e6b-cc36-4e61-9ab0-0a2cb3411282'],3,,,,,,,,,,,,,,,,Marseille,147,00:02:03.159,Pass,
,,,,,,,,,,,,,,,,,,0.964021,,,,,,,,,,,,,,fafafcbe-a5f4-4601-8e53-284a2ccdbc45,83,,"[19.1, 52.4]",3900610,2,True,,,-1.5199926,,Right Foot,,,"[19.7, 40.6]",Ground Pass,,11.815245,,,,Mauricio Aníbal Isla Isla,18874.0,,,,,,1,From Goal Kick,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,8,Marseille,147,['e12bff5c-3cf1-4e73-a5c0-63c7fc49bdf4'],4,,,,,,,,,,,,,,,,Marseille,147,00:02:04.575,Pass,
,,,,,,,,,,,,,,,,,,3.074502,,,,,,,,,,,,,,04698b54-0e56-4414-826c-4dfb9aa8f550,85,,"[24.6, 43.2]",3900610,2,,,,-0.9594434,,Right Foot,,,"[54.6, 0.4]",High Pass,,52.267006,,Out,,Javier Manquillo Gaitán,3075.0,,True,,,,1,From Goal Kick,Mauricio Aníbal Isla Isla,18874.0,Left Defensive Midfield,8,Marseille,147,['b7140306-424d-4af4-9983-e945f8838c83'],8,,,,,,,,,,,,,,,,Marseille,147,00:02:08.044,Pass,
,,,,,,,,,,,,,,,,,,2.358936,,,,,,,,,,,,,,e548eb98-a218-4977-903a-4cb6eabd61d7,87,,"[67.2, 80.0]",3900610,2,True,,,-0.27163076,,,,,"[104.9, 69.5]",High Pass,,39.134895,,Incomplete,,Mustapha Yatabaré,30255.0,,,,,Throw-in,1,From Throw In,Mathieu Deplagne,2975.0,Right Back,9,Montpellier,139,"['b7e64ce8-d16d-4624-86ee-35d2a028adec', 'e2e9fae5-83c6-4daa-ba83-0755ebcbb394']",27,,,,,,,,,,,,,,,,Montpellier,139,00:02:27.445,Pass,
,,,,,,,,,,,,,,,,,,2.524857,,,,,,,,,,,,,,e2e9fae5-83c6-4daa-ba83-0755ebcbb394,89,,"[15.2, 10.6]",3900610,2,,,,1.9005789,,Right Foot,,,"[5.0, 40.4]",Low Pass,,31.497301,,,,Steve Mandanda,3543.0,,,,,Recovery,1,Regular Play,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,10,Marseille,147,"['6d1cf4b0-b0a1-4430-8d10-b047a604b442', 'e548eb98-a218-4977-903a-4cb6eabd61d7']",29,,,,,,,,,,,,,,,,Marseille,147,00:02:29.803,Pass,
,,,,,,,,,,,,,,,,,,3.375029,,,,,,,,,,,,,,084753f4-1d71-4f51-b419-bb084ddb9b9d,93,,"[7.1, 46.6]",3900610,2,,,,0.2803479,,Right Foot,,,"[65.1, 63.3]",High Pass,,60.356358,,Incomplete,,Bouna Sarr,4351.0,,,,,,1,Regular Play,Steve Mandanda,3543.0,Goalkeeper,10,Marseille,147,"['4f9cfa23-c4b1-4d40-98ce-f15d87789115', 'c55266bf-0dcd-4803-a687-6028b31ebf0a', 'f4a6de9e-a3a0-44ef-88b7-bb97de619ffb']",34,,,,,,,,,,,,,,,,Marseille,147,00:02:34.060,Pass,True
,,,,,,,,,,,,,,,,,,2.421764,,,,,,,,,,,,,,4f9cfa23-c4b1-4d40-98ce-f15d87789115,96,,"[55.0, 16.8]",3900610,2,,,True,-0.5017763,,,,,"[69.4, 8.9]",High Pass,,16.424677,,Incomplete,,Souleymane Camara,3679.0,,,,,Recovery,1,Regular Play,Ramy Bensebaini,3191.0,Left Back,10,Marseille,147,"['084753f4-1d71-4f51-b419-bb084ddb9b9d', '1cbc17c7-7dca-4520-8774-d9a4316ff8ff', '2e20f023-0209-4d0c-bd94-8e7111ce9fde', '8d034574-2eed-48b6-af65-6e05ee8172e2']",37,,,,,,,,,,,,,,,,Montpellier,139,00:02:37.436,Pass,True
,,,,,,,,,,,,,,,,,,1.800853,,,,,,,,,,,,,,4a9b6819-b418-42c1-bc4c-a73eb64596e5,102,,"[71.3, 0.1]",3900610,2,,,,0.465676,,,,,"[91.0, 10.0]",High Pass,,22.047676,,,,Souleymane Camara,3679.0,,,,,Throw-in,1,From Throw In,Ramy Bensebaini,3191.0,Left Back,11,Montpellier,139,['e38ca1f4-a288-4cae-a6e5-1e026dd63173'],57,,,,,,,,,,,,,,,,Montpellier,139,00:02:57.920,Pass,
,,,,,,,,,,,,,,,,,,1.38129,,,,,,,,,,,,,,b630ea72-c75f-4721-a446-0291b0f205e6,104,,"[90.8, 9.8]",3900610,2,,,,0.8192017,,Head,,,"[100.8, 20.5]",High Pass,,14.645477,,Incomplete,,Mustapha Yatabaré,30255.0,,,,,,1,From Throw In,Souleymane Camara,3679.0,Left Midfield,11,Montpellier,139,"['7aceaf3f-3474-48ac-9c65-f1f10c2bf6a4', 'e1741f4f-6ec8-4538-9cf1-75ee635a2b9c']",59,,,,,,,,,,,,,,,,Montpellier,139,00:02:59.721,Pass,
,,,,,,,,,,,,,,,,,,1.453504,,,,,,,,,,,,,,0ba92655-0eac-4d49-972f-55ff0da70496,112,,"[77.7, 36.9]",3900610,3,,,,1.8523144,,Right Foot,,,"[69.4, 65.6]",Ground Pass,,29.876078,,,,Mathieu Deplagne,2975.0,,,,,Recovery,1,From Throw In,William Jean Rémy,4669.0,Center Defensive Midfield,11,Montpellier,139,['bbde5c80-f0a5-4bee-a8e0-360b2bad4e84'],5,,,,,,,,,,,,,,,,Montpellier,139,00:03:05.337,Pass,
,,,,,,,,,,,,,,,,,,2.995819,,,,,,,,,,,,,,20b17267-406c-41c2-ab1a-e32ad333b66a,115,,"[70.6, 64.7]",3900610,3,,,,0.44208762,,Right Foot,,,"[85.6, 71.8]",Ground Pass,,16.595482,,,,Bryan Dabo,3421.0,,,,,,1,From Throw In,Mathieu Deplagne,2975.0,Right Back,11,Montpellier,139,['198c7468-0518-4315-b432-6a54b4736e63'],7,,,,,,,,,,,,,,,,Montpellier,139,00:03:07.585,Pass,
,,,,,,,,,,,,,,,,,,0.755575,,,,,,,,,,,,,,67be841b-e163-4aea-b36d-b204800da421,118,,"[91.2, 66.5]",3900610,3,,,,-0.64008814,,Right Foot,,,"[105.3, 56.0]",Ground Pass,,17.580103,,,,Ryad Boudebouz,6661.0,,,,,,1,From Throw In,Bryan Dabo,3421.0,Right Center Midfield,11,Montpellier,139,['59921a4c-9799-4cc2-a078-2eaea0cd7a3b'],12,,,,,,,,,,,,,,,,Montpellier,139,00:03:12.873,Pass,
,,,,,,,,,,,,,,,,,,0.131321,,,,,,,,,,,,,,70df7acb-56ab-49dc-bef5-531fc332c22f,122,,"[116.4, 54.9]",3900610,3,,,,-1.7393932,,Right Foot,,,"[115.6, 50.2]",Ground Pass,,4.767599,,Incomplete,,,,,,,,,1,From Throw In,Ryad Boudebouz,6661.0,Right Midfield,11,Montpellier,139,"['2e6ac05c-f90b-46d8-bd0c-e218ba8e31c5', 'fb581d5c-9cb1-4f90-8385-306e823335d3']",16,,,,,,,,,,,,,,,,Montpellier,139,00:03:16.095,Pass,True
,,,,,,,,,,,,,,,,,,1.471331,,,,,,,,,,,,,,bab69421-3286-4e4e-b4c6-8d05b523ba0b,124,,"[120.0, 80.0]",3900610,3,,,,-1.7323393,,Left Foot,,,"[113.4, 39.5]",High Pass,True,41.034252,,Incomplete,,,,,True,Inswinging,,Corner,1,From Corner,Ryad Boudebouz,6661.0,Right Midfield,12,Montpellier,139,['b676bc74-6132-4c83-bcdd-0f89537188da'],43,,,,,,,,,,,,,,,,Montpellier,139,00:03:43.871,Pass,
,,,,,,,,,,,,,,,,,,3.681261,,,,,,,,,,,,,,e5e6df4e-eee8-4a7c-bf2e-e3ccb82cb734,128,,"[48.6, 0.1]",3900610,4,,,,2.7899883,,,,,"[11.8, 13.6]",Low Pass,,39.198086,,,,Steve Mandanda,3543.0,,,,,Throw-in,1,From Throw In,Javier Manquillo Gaitán,3075.0,Left Back,13,Marseille,147,['c26d7aad-f599-4e71-95c2-e4ae93f9ebf2'],5,,,,,,,,,,,,,,,,Marseille,147,00:04:05.574,Pass,
,,,,,,,,,,,,,,,,,,1.701354,,,,,,,,,,,,,,c53d78ea-2101-476a-b913-c42877ad9f3e,131,,"[10.7, 20.9]",3900610,4,,,,1.1720836,,Right Foot,,,"[20.6, 44.4]",Ground Pass,,25.500196,,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,,,,1,From Throw In,Steve Mandanda,3543.0,Goalkeeper,13,Marseille,147,['3cde92c9-2313-471d-937f-e06a9c98d372'],11,,,,,,,,,,,,,,,,Marseille,147,00:04:11.363,Pass,
,,,,,,,,,,,,,,,,,,1.981959,,,,,,,,,,,,,,422effb4-c16f-4fe4-b580-0e6fc03ff3d4,134,,"[21.9, 51.3]",3900610,4,,,,-1.6119715,,Right Foot,,,"[20.8, 24.6]",Ground Pass,,26.722649,,,,Rolando Jorge Pires da Fonseca,19813.0,,,,,,1,From Throw In,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,13,Marseille,147,['1bc4351c-a216-4f9c-b091-9ea28890b80f'],15,,,,,,,,,,,,,,,,Marseille,147,00:04:15.823,Pass,
