ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.161077,,,,,,,,,,,,,,,7602051a-32f1-4d7e-a96e-2eb75500480f,1670,,"[78.9, 2.4]",3829466,43,,,,,2.7857645,,Left Foot,,,,"[52.8, 12.1]",Ground Pass,,27.84421,,,,,Jessy Pi,7415.0,,,,,,,1,Regular Play,Chris Mavinga,18162.0,Left Back,99,Troyes,133,['bc017171-790a-4d75-babe-cb05f0cf4dcb'],57,,,,,,,,,,,,,,,,Troyes,133,00:43:57.586,Pass,
,,,,,,,,,,,,,,1.835998,,,,,,,,,,,,,,,7e849f9f-872e-4657-96d6-788ca646f204,1673,,"[52.8, 12.1]",3829466,44,,,,,1.1674781,,Right Foot,,,,"[65.9, 42.8]",Ground Pass,,33.378136,,,,,Thomas Ayasse,7488.0,,,,,,,1,Regular Play,Jessy Pi,7415.0,Left Defensive Midfield,99,Troyes,133,['28606b32-8767-43c6-aa09-84e090e58b62'],0,,,,,,,,,,,,,,,,Troyes,133,00:44:00.553,Pass,
,,,,,,,,,,,,,,1.375778,,,,,,,,,,,,,,,14073836-99bd-4c96-88bd-9022798eecba,1677,,"[66.9, 47.6]",3829466,44,,,,,1.5988264,,Right Foot,,,,"[66.3, 69.0]",Ground Pass,,21.40841,,,,,Dušan Veškovac,42422.0,,,,,,,1,Regular Play,Thomas Ayasse,7488.0,Right Defensive Midfield,99,Troyes,133,['b41b9684-dd2d-4da2-b37a-12377e398be4'],3,,,,,,,,,,,,,,,,Troyes,133,00:44:03.719,Pass,
,,,,,,,,,,,,,,1.048654,,,,,,,,,,,,,,,815ef29a-cdcb-491f-a3e5-44ccaf6a3e8c,1679,,"[66.3, 69.8]",3829466,44,,,,,-1.8482953,,Right Foot,,,,"[61.6, 53.3]",Ground Pass,,17.15634,,,,,Thomas Ayasse,7488.0,,,,,,,1,Regular Play,Dušan Veškovac,42422.0,Right Center Back,99,Troyes,133,['fe6b90f8-2fa8-4100-a569-473e40b70363'],5,,,,,,,,,,,,,,,,Troyes,133,00:44:05.095,Pass,
,,,,,,,,,,,,,,1.608569,,,,,,,,,,,,,,,cf5572f1-6d8c-4f15-8765-84ec81ba7f24,1683,,"[75.1, 47.8]",3829466,44,,,,,0.13285337,,Right Foot,,,,"[96.8, 50.7]",High Pass,,21.892921,,,Incomplete,,Henri Bienvenu Ntsama,401471.0,,,,,,,1,Regular Play,Thomas Ayasse,7488.0,Right Defensive Midfield,99,Troyes,133,"['201171e9-aded-4c13-a209-41fcf80f112b', '78b26281-df4f-4846-afa8-be854a0a7a62', '9c635cb4-58fe-445e-a01a-e5f7ce178c07']",8,,,,,,,,,,,,,,,,Troyes,133,00:44:08.688,Pass,True
,,,,,,,,,,,,,,1.049088,,,,,,,,,,,,,,,6cfa38e9-e2fb-439e-8513-1d6b159251be,1688,,"[28.5, 25.5]",3829466,44,,,,,0.86444104,,Left Foot,,,,"[37.8, 36.4]",Ground Pass,,14.328294,,,,,Thomas Mangani,3185.0,,,,,,,1,Regular Play,Romain Thomas,3549.0,Left Center Back,100,Angers,145,"['8e5a27e8-061c-4723-98f4-f581bc33bff9', 'e9cc1075-d21f-49a9-a6ea-bd5acb8c04f7']",11,,,,,,,,,,,,,,,,Angers,145,00:44:11.780,Pass,True
,,,,,,,,,,,,,,1.102607,,,,,,,,,,,,,,,08a05835-8a78-48a7-8257-07a37a229c86,1691,,"[37.8, 36.4]",3829466,44,,,,,2.1974003,,Left Foot,,,,"[26.0, 52.7]",Ground Pass,,20.122873,,,,,Vincent Manceau,3431.0,,,,,,,1,Regular Play,Thomas Mangani,3185.0,Right Defensive Midfield,100,Angers,145,['4a0f9a39-3add-4742-8b4f-e1e8603ac46c'],13,,,,,,,,,,,,,,,,Angers,145,00:44:13.815,Pass,
,,,,,,,,,,,,,,3.851211,,,,,,,,,,,,,,,974b6fd1-877a-4d2b-b7fc-ab0b5cdf5a8a,1695,,"[25.9, 52.7]",3829466,44,,,,,-0.86657876,,Right Foot,,,,"[70.5, 0.2]",High Pass,,68.88694,,,Out,,Férébory Doré,7207.0,,,True,,,,1,Regular Play,Vincent Manceau,3431.0,Right Back,100,Angers,145,"['6af87a17-cd2a-402c-af6e-bd4923a07077', 'a888aa83-b0bc-416e-8f04-e932a42647f0']",16,,,,,,,,,,,,,,,,Angers,145,00:44:16.193,Pass,True
,,,,,,,,,,,,,,2.162171,,,,,,,,,,,,,,,9decb190-420a-465f-bb48-bb4c3781c2a1,1697,,"[53.5, 80.0]",3829466,44,,True,,,-1.895559,,,,,,"[40.1, 40.2]",Low Pass,,41.99524,,,,,Matthieu Saunier,13730.0,,,,,,Throw-in,1,From Throw In,Calvin Anele Ngcongca,401479.0,Right Back,101,Troyes,133,['73868dda-5570-41ad-81b2-c8d7ecd6c71f'],27,,,,,,,,,,,,,,,,Troyes,133,00:44:27.322,Pass,
,,,,,,,,,,,,,,1.635817,,,,,,,,,,,,,,,1f9c2408-224a-4ad2-b07b-7b061d04b022,1699,,"[40.1, 40.2]",3829466,44,,True,,,-1.2323046,,Left Foot,,,,"[47.0, 20.6]",Ground Pass,,20.779076,,,,,Jessy Pi,7415.0,,,,,,,1,From Throw In,Matthieu Saunier,13730.0,Left Center Back,101,Troyes,133,['43bd8251-ac01-41af-a9f2-6505e0f7729e'],30,,,,,,,,,,,,,,,,Troyes,133,00:44:30.049,Pass,
,,,,,,,,,,,,,,1.413593,,,,,,,,,,,,,,,d6abeb13-b1bb-4586-8d4c-665e9de4f7c5,1701,,"[47.0, 20.5]",3829466,44,,,,,-0.51059294,,Right Foot,,,,"[76.1, 4.2]",Ground Pass,,33.35416,,,,,Chris Mavinga,18162.0,,,,,,,1,From Throw In,Jessy Pi,7415.0,Left Defensive Midfield,101,Troyes,133,['500caf37-003d-4b1e-a6d8-d6b3ea016122'],33,,,,,,,,,,,,,,,,Troyes,133,00:44:33.423,Pass,
,,,,,,,,,,,,,,5.943418,,,,,,,,,,,,,,,8029b89c-9cc6-43de-a464-da718bef4e25,1704,,"[79.8, 2.2]",3829466,44,,,,,1.0375335,,Left Foot,,,,"[120.0, 70.3]",High Pass,,79.080025,,,Out,,Henri Bienvenu Ntsama,401471.0,,,True,,,,1,From Throw In,Chris Mavinga,18162.0,Left Back,101,Troyes,133,['8ecb99f5-990a-44ad-980d-90a4c880fa17'],36,,,,,,,,,,,,,,,,Troyes,133,00:44:36.661,Pass,
,,,,,,,,,,,,,,3.449018,,,,,,,,,,,,,,,87bee6e3-a946-450d-9a64-d21aa3c18d29,1706,,"[7.0, 36.1]",3829466,45,,,,,-0.082007445,,Left Foot,,,,"[72.7, 30.7]",High Pass,,65.92155,,,Incomplete,,,,,,,,,Goal Kick,1,From Goal Kick,Ludovic Butelle,4547.0,Goalkeeper,102,Angers,145,['14680046-095b-4c04-9892-6511d6f38f70'],6,,,,,,,,,,,,,,,,Angers,145,00:45:06.229,Pass,
,,,,,,,,,,,,,,1.14178,,,,,,,,,,,,,,,5ef4a64a-61ea-47d4-b88a-5dd9461919bc,1713,,"[49.9, 61.4]",3829466,45,,,,,-1.7553391,,Left Foot,,,,"[45.7, 38.9]",Ground Pass,,22.888643,,,,,Jessy Pi,7415.0,,,,,,,1,Regular Play,Yoann Court,7376.0,Left Midfield,103,Troyes,133,['2a946158-e23a-4433-b297-e0841c29dfc4'],13,,,,,,,,,,,,,,,,Troyes,133,00:45:13.285,Pass,
,,,,,,,,,,,,,,1.380778,,,,,,,,,,,,,,,32ecf190-2347-46cd-aa2f-88904cef2f75,1716,,"[55.8, 34.2]",3829466,45,,,,,-0.9800515,,Right Foot,,,,"[72.7, 9.0]",Ground Pass,,30.342215,,,,,Lossémy Karaboué,7301.0,,,,,,,1,Regular Play,Jessy Pi,7415.0,Left Defensive Midfield,103,Troyes,133,['f0761ab2-f4d3-44ea-ad13-67059183d1d9'],18,,,,,,,,,,,,,,,,Troyes,133,00:45:18.601,Pass,
,,,,,,,,,,,,,,0.846122,,,,,,,,,,,,,,,2dc9627c-b4ed-4641-b4ee-1e018bbb9707,1722,,"[80.6, 0.1]",3829466,45,,,,,2.1682549,,,,,,"[74.0, 9.8]",Low Pass,,11.732433,,,,,Jessy Pi,7415.0,,,,,,Throw-in,1,From Throw In,Chris Mavinga,18162.0,Left Back,104,Troyes,133,['bbf4d0fc-cfe3-40f3-ad0e-81600e255ecf'],34,,,,,,,,,,,,,,,,Troyes,133,00:45:34.773,Pass,
,,,,,,,,,,,,,,1.40118,,,,,,,,,,,,,,,311d59d6-5088-42eb-90fc-c8dfdf3600b4,1725,,"[73.9, 9.8]",3829466,45,,,,,2.9352686,,Right Foot,,,,"[52.4, 14.3]",Low Pass,,21.965883,,,,,Matthieu Saunier,13730.0,,,,,,,1,From Throw In,Jessy Pi,7415.0,Left Defensive Midfield,104,Troyes,133,['8b1f62fa-8e32-4241-aa41-7b09358813e7'],38,,,,,,,,,,,,,,,,Troyes,133,00:45:38.239,Pass,
,,,,,,,,,,,,,,2.279529,,,,,,,,,,,,,,,a003bfdf-8914-47a8-b624-54a9d2033621,1728,,"[53.2, 18.5]",3829466,45,,,,,1.5138011,,Right Foot,,,,"[55.1, 51.8]",Ground Pass,,33.35416,,,,,Dušan Veškovac,42422.0,,,,,,,1,From Throw In,Matthieu Saunier,13730.0,Left Center Back,104,Troyes,133,['1a4f1719-b828-4ff1-baca-b9460496c175'],41,,,,,,,,,,,,,,,,Troyes,133,00:45:41.245,Pass,
,,,,,,,,,,,,,,0.843269,,,,,,,,,,,,,,,b82896b2-acc9-4e9a-9f99-d31924fa92ba,1731,,"[67.7, 54.3]",3829466,45,,,,,-0.65543574,,Right Foot,,,,"[86.3, 40.0]",Ground Pass,,23.46167,,,,,Corentin Jean,3010.0,,,,,,,1,From Throw In,Dušan Veškovac,42422.0,Right Center Back,104,Troyes,133,['f4670717-a33f-4bca-a507-8c24307af2bf'],47,,,,,,,,,,,,,,,,Troyes,133,00:45:47.472,Pass,
,,,,,,,,,,,,,,1.933103,,,,,,,,,,,,,,,a8adeb75-a613-4e1e-bc9e-df7bc6ed84bc,1737,,"[73.5, 59.9]",3829466,46,,,,,-0.55882686,,Left Foot,,,,"[113.0, 35.2]",High Pass,,46.586906,,,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Yoann Court,7376.0,Left Midfield,105,Troyes,133,['b8ffd471-58ed-4678-9ff2-96b65c9a5820'],54,,,,,,,,,,,,,,,,Troyes,133,00:46:54.998,Pass,
,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,e208c637-9c8c-4714-a7db-84ef320e21b8,1743,,"[61.0, 40.1]",3829466,45,,True,,,-2.639884,,Right Foot,,,,"[37.3, 27.1]",Ground Pass,,27.031279,,,,,Matthieu Saunier,13730.0,,,,,,Kick Off,2,From Kick Off,Henri Bienvenu Ntsama,401471.0,Left Center Forward,107,Troyes,133,['b9e272ce-08c0-4744-9c64-21f1d05334f8'],0,,,,,,,,,,,,,,,,Troyes,133,00:00:00.100,Pass,
,,,,,,,,,,,,,,2.356258,,,,,,,,,,,,,,,63b8cb2b-0a70-4626-8bf0-edf334074ddf,1745,,"[34.8, 30.0]",3829466,45,,,,,1.3397057,,Right Foot,,,,"[40.4, 53.8]",Ground Pass,,24.44995,,,,,Thomas Ayasse,7488.0,,,,,,,2,From Kick Off,Matthieu Saunier,13730.0,Left Center Back,107,Troyes,133,['51cce686-59cc-46f5-beb7-f59e974dd935'],0,,,,,,,,,,,,,,,,Troyes,133,00:00:00.400,Pass,
,,,,,,,,,,,,,,1.756527,,,,,,,,,,,,,,,cf7a9fcc-1bd5-4852-9eaf-8bcebf9b13cd,1748,,"[44.0, 57.7]",3829466,45,,,,,2.4805496,,Left Foot,,,,"[35.0, 64.7]",Ground Pass,,11.401754,,,,,Dušan Veškovac,42422.0,,,,,,,2,From Kick Off,Thomas Ayasse,7488.0,Right Defensive Midfield,107,Troyes,133,['77b72072-b48d-4820-8b7d-ad565a39df23'],3,,,,,,,,,,,,,,,,Troyes,133,00:00:03.918,Pass,
,,,,,,,,,,,,,,1.767727,,,,,,,,,,,,,,,56ee15ec-b8b8-4615-9175-9d43133401ce,1750,,"[35.0, 63.1]",3829466,45,,,,,-1.612613,,Right Foot,,,,"[34.0, 39.2]",Ground Pass,,23.920912,,,,,Matthieu Saunier,13730.0,,,,,,,2,From Kick Off,Dušan Veškovac,42422.0,Right Center Back,107,Troyes,133,['f09aede8-686a-48ff-bff2-017488cd7e87'],5,,,,,,,,,,,,,,,,Troyes,133,00:00:05.674,Pass,
,,,,,,,,,,,,,,2.22239,,,,,,,,,,,,,,,e1dfc99b-5e0a-4c38-9e14-9e88b109e9a7,1753,,"[37.1, 33.0]",3829466,45,,,,,-1.0950097,,Right Foot,,,,"[50.6, 6.8]",Ground Pass,,29.473547,,,,,Chris Mavinga,18162.0,,,,,,,2,From Kick Off,Matthieu Saunier,13730.0,Left Center Back,107,Troyes,133,['8821de94-f5d5-4249-97da-37670f7d6a47'],8,,,,,,,,,,,,,,,,Troyes,133,00:00:08.255,Pass,
,,,,,,,,,,,,,,0.97338,,,,,,,,,,,,,,,81ad074a-3c23-4ac1-a18b-ce97ccc8fa92,1756,,"[50.3, 7.2]",3829466,45,,,,,0.90439844,,Left Foot,,,,"[58.4, 17.5]",Ground Pass,,13.103435,,,,,Yoann Court,7376.0,,,,,,,2,From Kick Off,Chris Mavinga,18162.0,Left Back,107,Troyes,133,['2510031a-d3ac-406f-805c-f0e4c35bb101'],11,,,,,,,,,,,,,,,,Troyes,133,00:00:11.265,Pass,
,,,,,,,,,,,,,,0.877813,,,,,,,,,,,,,,,4ed58733-cf77-4f7a-9252-558220da3ca6,1758,,"[58.4, 17.5]",3829466,45,,,,,-1.5707964,,Left Foot,,,,"[58.4, 8.2]",Ground Pass,,9.3,,,,,Chris Mavinga,18162.0,,,,,,,2,From Kick Off,Yoann Court,7376.0,Left Midfield,107,Troyes,133,['83bed6a5-e7a7-4b7f-a165-671ff1a53d5b'],12,,,,,,,,,,,,,,,,Troyes,133,00:00:12.238,Pass,
,,,,,,,,,,,,,,1.348777,,,,,,,,,,,,,,,cd1f6641-ed24-4d9d-b14c-8ca6c4f72791,1761,,"[56.7, 7.3]",3829466,45,,,,,2.5164251,,Left Foot,,,,"[45.2, 15.6]",Ground Pass,,14.182384,,,,,Jessy Pi,7415.0,,,,,,,2,From Kick Off,Chris Mavinga,18162.0,Left Back,107,Troyes,133,['9397571d-ab7c-478b-9add-a8e8cffa75ea'],13,,,,,,,,,,,,,,,,Troyes,133,00:00:13.837,Pass,
,,,,,,,,,,,,,,1.787691,,,,,,,,,,,,,,,5f03797b-89a1-437a-8957-7d317e1f898e,1764,,"[44.6, 21.4]",3829466,45,,,,,1.4960853,,Right Foot,,,,"[47.1, 54.8]",Ground Pass,,33.49343,,,,,Thomas Ayasse,7488.0,,,,,,,2,From Kick Off,Jessy Pi,7415.0,Left Defensive Midfield,107,Troyes,133,['019f8682-ee97-42af-a149-c94308466340'],16,,,,,,,,,,,,,,,,Troyes,133,00:00:16.844,Pass,
,,,,,,,,,,,,,,1.606225,,,,,,,,,,,,,,,9280e436-0206-4278-8c56-6fd43175a6a8,1767,,"[50.4, 56.4]",3829466,45,,,,,1.1834466,,Right Foot,,,,"[58.6, 76.5]",Ground Pass,,21.708294,,,,,Calvin Anele Ngcongca,401479.0,,,,,,,2,From Kick Off,Thomas Ayasse,7488.0,Right Defensive Midfield,107,Troyes,133,['58984ec6-e846-41e1-90fc-8889bbdfc4b8'],20,,,,,,,,,,,,,,,,Troyes,133,00:00:20.579,Pass,
,,,,,,,,,,,,,,1.764218,,,,,,,,,,,,,,,aca3e37c-027e-49db-b4fa-7bc8d5d08582,1770,,"[56.9, 76.1]",3829466,45,,,,,-3.0643275,,Right Foot,,,,"[41.4, 74.9]",Ground Pass,,15.546382,,,,,Dušan Veškovac,42422.0,,,,,,,2,From Kick Off,Calvin Anele Ngcongca,401479.0,Right Back,107,Troyes,133,['8347779e-0ebe-478f-8bc9-1e2a115947e9'],23,,,,,,,,,,,,,,,,Troyes,133,00:00:23.297,Pass,
,,,,,,,,,,,,,,2.161421,,,,,,,,,,,,,,,632afbc6-4217-4569-b7a6-146e89991ccd,1773,,"[41.1, 70.9]",3829466,45,,,,,-1.5845412,,Right Foot,,,,"[40.7, 41.8]",Ground Pass,,29.102749,,,,,Matthieu Saunier,13730.0,,,,,,,2,From Kick Off,Dušan Veškovac,42422.0,Right Center Back,107,Troyes,133,['5b18ffbc-3cee-4d5e-b51c-8fdb1077f512'],26,,,,,,,,,,,,,,,,Troyes,133,00:00:26.374,Pass,
,,,,,,,,,,,,,,1.797274,,,,,,,,,,,,,,,50ffe29d-854c-44e4-a966-5c2af0c77d5d,1776,,"[47.7, 24.7]",3829466,45,,,,,-1.3993129,,Right Foot,,,,"[50.8, 6.8]",Ground Pass,,18.166452,,,,,Yoann Court,7376.0,,,,,,,2,From Kick Off,Matthieu Saunier,13730.0,Left Center Back,107,Troyes,133,['948a0b5e-7825-4c28-971e-2729063f22a4'],31,,,,,,,,,,,,,,,,Troyes,133,00:00:31.447,Pass,
,,,,,,,,,,,,,,1.769564,,,,,,,,,,,,,,,9042c2b2-b29b-4e17-a71c-d6613dbbf5ed,1779,,"[66.4, 8.0]",3829466,45,,,,,1.6578993,,Left Foot,,,,"[63.3, 43.5]",Ground Pass,,35.635094,,,,,Thomas Ayasse,7488.0,,,,,,,2,From Kick Off,Yoann Court,7376.0,Left Midfield,107,Troyes,133,['b3499ce2-de7e-40f6-8828-f919ce0cb20a'],36,,,,,,,,,,,,,,,,Troyes,133,00:00:36.464,Pass,
,,,,,,,,,,,,,,2.075094,,,,,,,,,,,,,,,ba30b19a-0dee-479f-a47c-fbf61175646d,1782,,"[64.8, 46.3]",3829466,45,,,,,1.2996746,,Right Foot,,,,"[73.0, 75.8]",High Pass,,30.618458,,,,,Calvin Anele Ngcongca,401479.0,,,,,,,2,From Kick Off,Thomas Ayasse,7488.0,Right Defensive Midfield,107,Troyes,133,['f5e592f2-d355-4dba-874a-552409bcdceb'],39,,,,,,,,,,,,,,,,Troyes,133,00:00:39.650,Pass,
,,,,,,,,,,,,,,2.155768,,,,,,,,,,,,,,,a7383f70-4975-4dbc-a3ba-38e673e40b13,1786,,"[73.0, 76.1]",3829466,45,,,,,-2.9673479,,Right Foot,,,,"[46.3, 71.4]",Ground Pass,,27.110514,,,,,Dušan Veškovac,42422.0,,,,,,,2,From Kick Off,Calvin Anele Ngcongca,401479.0,Right Back,107,Troyes,133,['f4ef0f10-a335-471f-bb41-d540d519cdf1'],44,,,,,,,,,,,,,,,,Troyes,133,00:00:44.046,Pass,
,,,,,,,,,,,,,,2.189084,,,,,,,,,,,,,,,ae8ce78c-c85e-4abc-9d1c-f54f106b8528,1788,,"[46.5, 69.9]",3829466,45,,,,,-1.3618652,,Right Foot,,,,"[53.2, 38.3]",Ground Pass,,32.302475,,,,,Matthieu Saunier,13730.0,,,,,,,2,From Kick Off,Dušan Veškovac,42422.0,Right Center Back,107,Troyes,133,['f5b9cb5d-81ae-49d5-b5b2-c27e2aca6613'],46,,,,,,,,,,,,,,,,Troyes,133,00:00:46.202,Pass,
,,,,,,,,,,,,,,1.404872,,,,,,,,,,,,,,,a8d3f49e-1755-450d-87d0-0471b2177a83,1791,,"[53.2, 39.6]",3829466,45,,,,,0.98573923,,Right Foot,,,,"[63.6, 55.3]",Ground Pass,,18.832153,,,,,Jessy Pi,7415.0,,,,,,,2,From Kick Off,Matthieu Saunier,13730.0,Left Center Back,107,Troyes,133,['9abba838-5683-458f-9b94-51d1b1f039f9'],51,,,,,,,,,,,,,,,,Troyes,133,00:00:51.002,Pass,
,,,,,,,,,,,,,,2.708126,,,,,,,,,,,,,,,2b72ac74-1dea-4dfe-8afc-f05b8459a37a,1794,,"[64.8, 45.3]",3829466,45,,,,,-0.61654687,,Left Foot,,,,"[98.1, 21.7]",High Pass,,40.814827,,,,,Chris Mavinga,18162.0,,,,,,,2,From Kick Off,Jessy Pi,7415.0,Left Defensive Midfield,107,Troyes,133,['30b548d1-9af5-48dc-8298-276af5eb1a85'],55,,,,,,,,,,,,,,,,Troyes,133,00:00:55.291,Pass,
,,,,,,,,,,,,,,2.458021,,,,,,,,,,,,,,,8f2c1373-449b-407e-81bc-7c862d971a2c,1796,,"[98.1, 21.7]",3829466,45,,,,,0.8854094,,Head,,,,"[111.1, 37.6]",High Pass,,20.538013,,,Incomplete,,Henri Bienvenu Ntsama,401471.0,,,,,,,2,From Kick Off,Chris Mavinga,18162.0,Left Back,107,Troyes,133,"['01bf6d3f-3dbc-4b2d-9dbc-a70b9e69715b', 'dcc32eb2-99b7-4144-9382-391497d8feea']",58,,,,,,,,,,,,,,,,Troyes,133,00:00:58.000,Pass,
,,,,,,,,,,,,,,1.365296,,,,,,,,,,,,,,,57df8c0c-79d6-4cc0-b6f8-36e7a90ec134,1800,,"[12.8, 44.2]",3829466,46,,,,,1.0651023,,Keeper Arm,,,,"[26.2, 68.4]",Ground Pass,,27.662249,,,,,Vincent Manceau,3431.0,,,,,,,2,Regular Play,Ludovic Butelle,4547.0,Goalkeeper,108,Angers,145,['f5c10521-5893-4a86-8caf-9ae73f189052'],5,,,,,,,,,,,,,,,,Angers,145,00:01:05.037,Pass,
,,,,,,,,,,,,,,1.963124,,,,,,,,,,,,,,,2869a857-1fd4-4759-bd69-29b89bfcd6b2,1803,,"[29.5, 62.4]",3829466,46,,,,,-2.2871222,,Right Foot,,,,"[7.3, 36.9]",Ground Pass,,33.809612,,,,,Ludovic Butelle,4547.0,,,,,,,2,Regular Play,Vincent Manceau,3431.0,Right Back,108,Angers,145,['d8fc84ea-59ab-4e8a-b51a-43240d630334'],12,,,,,,,,,,,,,,,,Angers,145,00:01:12.791,Pass,
,,,,,,,,,,,,,,3.676015,,,,,,,,,,,,,,,7c626b40-8220-4897-b612-0b46f5ec6ce3,1807,,"[8.2, 35.7]",3829466,46,,,,,0.008695433,,Left Foot,,,,"[65.7, 36.2]",High Pass,,57.502174,,,,,Slimane Sissoko,401481.0,,,,,,,2,Regular Play,Ludovic Butelle,4547.0,Goalkeeper,108,Angers,145,"['80be2d7e-0324-42e6-9901-8aaa805db6c3', '8a9f5e89-e559-4df6-8222-d7f43e31e1fb']",15,,,,,,,,,,,,,,,,Angers,145,00:01:15.235,Pass,True
,,,,,,,,,,,,,,1.744446,,,,,,,,,,,,,,,318f9827-53c2-4b6d-b580-ec1e34c10cfc,1811,,"[55.8, 44.8]",3829466,46,,,,,3.1415927,,Right Foot,,,True,"[42.8, 44.8]",Ground Pass,,13.0,,,,,Matthieu Saunier,13730.0,,,,,,Recovery,2,Regular Play,Thomas Ayasse,7488.0,Right Defensive Midfield,109,Troyes,133,['8c8152ee-3d5d-4241-88c2-548b366194b3'],19,,,,,,,,,,,,,,,,Troyes,133,00:01:19.566,Pass,
,,,,,,,,,,,,,,0.246641,,,,,,,,,,,,,,,1748a866-b2a5-42ee-a568-92753d8d6f35,1814,,"[42.0, 44.9]",3829466,46,,,,,0.4241944,,Right Foot,,,,"[45.1, 46.3]",Low Pass,,3.4014702,,,Incomplete,,,,,,,,,,2,Regular Play,Matthieu Saunier,13730.0,Left Center Back,109,Troyes,133,['a21268bc-7f94-4ea9-9f70-edfc87a42aae'],21,,,,,,,,,,,,,,,,Troyes,133,00:01:21.310,Pass,
,,,,,,,,,,,,,,1.117565,,,,,,,,,,,,,,,82da89c0-3327-48ef-ab71-bf837070cea7,1818,,"[42.8, 26.2]",3829466,46,,,,,-0.2644036,,Right Foot,,,,"[65.7, 20.0]",Ground Pass,,23.72446,,,,,Yoann Court,7376.0,,,,,,,2,Regular Play,Matthieu Saunier,13730.0,Left Center Back,109,Troyes,133,['a64eac44-8d5d-48f8-8761-cbf7bd6373bd'],25,,,,,,,,,,,,,,,,Troyes,133,00:01:25.683,Pass,
,,,,,,,,,,,,,,0.191319,,,,,,,,,,,,,,,d2fa7471-6008-43cb-a4eb-b872440dce28,1820,,"[65.0, 21.4]",3829466,46,,,,,-0.75092906,,No Touch,,,,"[69.5, 17.2]",Ground Pass,,6.155485,,True,Incomplete,,Henri Bienvenu Ntsama,401471.0,,,,,,,2,Regular Play,Yoann Court,7376.0,Left Midfield,109,Troyes,133,"['38d1f06f-c0e5-4623-a8a1-33c3f2b64451', '9b26028f-44b8-4c84-b842-f74799d1fa13']",26,,,,,,,,,,,,,,,,Troyes,133,00:01:26.801,Pass,
,,,,,,,,,,,,,,2.788438,,,,,,,,,,,,,,,38d1f06f-c0e5-4623-a8a1-33c3f2b64451,1822,,"[50.6, 62.9]",3829466,46,,,,,-0.010675751,,Right Foot,,,,"[78.7, 62.6]",High Pass,,28.1016,,,Incomplete,,Férébory Doré,7207.0,,,,,,Recovery,2,Regular Play,Vincent Manceau,3431.0,Right Back,109,Troyes,133,"['27e2bde4-3ec9-42b1-87ea-6532a607a83d', '41379393-7662-40ac-80c7-bce8745b1615', 'd2fa7471-6008-43cb-a4eb-b872440dce28']",26,,,,,,,,,,,,,,,,Angers,145,00:01:26.992,Pass,
,,,,,,,,,,,,,,1.093868,,,,,,,,,,,,,,,bb2f0d45-98dc-4425-854b-b8301f3cfcd3,1826,,"[39.0, 18.4]",3829466,46,,,,,1.6683121,,Left Foot,,,,"[38.1, 27.6]",Ground Pass,,9.2439165,,,,,Matthieu Saunier,13730.0,,,,,,,2,Regular Play,Chris Mavinga,18162.0,Left Back,109,Troyes,133,['cf8c629d-45e3-4fad-b9be-6671fb12861c'],31,,,,,,,,,,,,,,,,Troyes,133,00:01:31.168,Pass,
,,,,,,,,,,,,,,1.761946,,,,,,,,,,,,,,,f83944fb-2009-459e-9327-3ddf8f214647,1829,,"[51.7, 24.1]",3829466,46,,,,,-1.3785686,,Right Foot,,,,"[54.6, 9.2]",Ground Pass,,15.179591,,,,,Chris Mavinga,18162.0,,,,,,,2,Regular Play,Matthieu Saunier,13730.0,Left Center Back,109,Troyes,133,['73f667da-9248-4a4d-80ce-5a0a5c12a8f2'],39,,,,,,,,,,,,,,,,Troyes,133,00:01:39.154,Pass,
