50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9598593d-63a3-4831-baab-f091efbef763,1,,,,3901144,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Bordeaux,146,,0,,,,,,,,,,,,,,,,"{'formation': 4411, 'lineup': [{'player': {'id': 7193, 'name': 'Paul Bernardoni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 4428, 'name': 'Mathieu Debuchy'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 24}, {'player': {'id': 2946, 'name': 'Frédéric Guilbert'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 26}, {'player': {'id': 3779, 'name': 'Cédric Yambéré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 21}, {'player': {'id': 4442, 'name': 'Maxime Poundjé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 29}, {'player': {'id': 7552, 'name': 'Clément Chantôme'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 11}, {'player': {'id': 3356, 'name': 'Valentín Vada'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 23}, {'player': {'id': 10448, 'name': 'Adam Ounas'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 22}, {'player': {'id': 3408, 'name': 'Thomas Touré'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 13}, {'player': {'id': 6739, 'name': 'Diego Alejandro Rolan Silva'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 9}, {'player': {'id': 7130, 'name': 'Cheick Tidiane Diabaté'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 14}]}",Bordeaux,146,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,047312a5-889e-443b-ad4d-47039fe3e898,2,,,,3901144,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Bordeaux,146,,0,,,,,,,,,,,,,,,,"{'formation': 41212, 'lineup': [{'player': {'id': 4257, 'name': 'Yoan Cardinale'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 30}, {'player': {'id': 6352, 'name': 'Ricardo Domingos Barbosa Pereira'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 23}, {'player': {'id': 4443, 'name': 'Paul Baysse'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 3229, 'name': 'Maxime Le Marchand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 20}, {'player': {'id': 4270, 'name': 'Jérémy Pied'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 29}, {'player': {'id': 4506, 'name': 'Nampalys Mendy'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 22}, {'player': {'id': 4264, 'name': 'Vincent Koziello'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 26}, {'player': {'id': 3359, 'name': 'Jean Michaël Seri'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 4373, 'name': 'Mathieu Bodmer'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 24}, {'player': {'id': 3210, 'name': 'Valère Germain'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 28}, {'player': {'id': 3230, 'name': 'Alassane Pléa'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 14}]}",OGC Nice,136,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,51c17e76-8a77-4c20-867f-d505ba786e55,3,,,,3901144,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Bordeaux,146,['9e1a2282-0aea-49bc-8afa-6dc632207206'],0,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9e1a2282-0aea-49bc-8afa-6dc632207206,4,,,,3901144,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Bordeaux,146,['51c17e76-8a77-4c20-867f-d505ba786e55'],0,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,151a6311-d400-48a0-85ac-a9abcc650d62,2077,,,,3901144,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,106,OGC Nice,136,['1844e080-eb1d-4f00-b39f-8639dba6abaa'],0,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1844e080-eb1d-4f00-b39f-8639dba6abaa,2078,,,,3901144,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,106,OGC Nice,136,['151a6311-d400-48a0-85ac-a9abcc650d62'],0,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.61083,,,,,,,,,,,,,909c507f-70a5-4d6f-b3e4-35e666804fd2,5,,,"[60.0, 40.0]",3901144,0,,,,,-2.2794225,,Right Foot,,"[58.2, 37.9]",Ground Pass,,2.7658634,,,,,Diego Alejandro Rolan Silva,6739.0,,,,,Kick Off,1,From Kick Off,Cheick Tidiane Diabaté,7130.0,Center Forward,2,Bordeaux,146,['e20c7074-c0f0-4679-b25b-5e823611de07'],1,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:01.213,Pass,
,,,,,,,,,,,,,,,,0.842512,,,,,,,,,,,,,cb0d70f0-d212-45c4-91e8-8b52952eb4ec,8,,,"[57.0, 36.9]",3901144,0,,,,,2.752276,,Right Foot,,"[49.2, 40.1]",Ground Pass,,8.430896,,,,,Clément Chantôme,7552.0,,,,,,1,From Kick Off,Diego Alejandro Rolan Silva,6739.0,Center Attacking Midfield,2,Bordeaux,146,['f693f0ac-36fc-45aa-a52a-9c47a005ef73'],2,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:02.136,Pass,
,,,,,,,,,,,,,,,,1.549499,,,,,,,,,,,,,f99cf141-5113-471e-a5f0-6462e9a30a27,11,,,"[48.8, 45.1]",3901144,0,,,,,1.9596847,,Right Foot,,"[40.4, 65.6]",Ground Pass,,22.154232,,,,,Mathieu Debuchy,4428.0,,,,,,1,From Kick Off,Clément Chantôme,7552.0,Right Defensive Midfield,2,Bordeaux,146,['e9c910a1-cf9c-4c2e-bc49-019618ff2c1e'],4,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:04.196,Pass,
,,,,,,,,,,,,,,,,1.338812,,,,,,,,,,,,,dbcdcf64-13f1-429a-8a21-17e29f861162,14,,,"[40.8, 68.6]",3901144,0,,,,,0.17219082,,Right Foot,,"[54.6, 71.0]",Ground Pass,,14.007141,,,,,Adam Ounas,10448.0,,,,,,1,From Kick Off,Mathieu Debuchy,4428.0,Right Back,2,Bordeaux,146,['cfd1f1e8-514c-4fea-aa77-c402b7217976'],6,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:06.713,Pass,
,,,,,,,,,,,,,,,,0.459573,,,,,,,,,,,,,628cd52e-8d67-4773-866b-6cbfce298e90,22,,,"[71.5, 11.3]",3901144,0,,,,,0.8728935,,Right Foot,,"[76.7, 17.5]",Ground Pass,,8.091971,,,,,Mathieu Bodmer,4373.0,,,,,,1,From Counter,Jérémy Pied,4270.0,Left Back,3,OGC Nice,136,['730de541-b13a-4449-9e54-41318ba2cb30'],10,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:10.304,Pass,
,,,,,,,,,,,,,,,,0.612482,,,,,,,,,,,,,72129f83-8dbb-4983-9ee0-e3f5bc5dc5a3,25,,,"[76.7, 17.5]",3901144,0,,,,,-1.5182133,,Right Foot,,"[76.9, 13.7]",Ground Pass,,3.8052595,,,,,Jérémy Pied,4270.0,,,,,,1,From Counter,Mathieu Bodmer,4373.0,Center Attacking Midfield,3,OGC Nice,136,['f8fb99d5-b5a0-4dac-a63a-68296631f0d5'],10,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:10.944,Pass,
,,,,,,,,,,,,,,,,4.071444,,,,,,,,,,,,,a80b70dc-b0a2-45e0-87e5-38739b111010,30,,,"[89.2, 17.7]",3901144,0,,,,,1.2788643,,Left Foot,,"[100.8, 56.3]",Ground Pass,,40.305336,,,Incomplete,,Nampalys Mendy,4506.0,,,,,,1,From Counter,Jérémy Pied,4270.0,Left Back,3,OGC Nice,136,"['5d133058-9c90-4994-8b0b-d8523cd82822', 'f5ec92e6-218d-41b4-af1e-46a606a4f4af']",12,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:12.621,Pass,
,,,,,,,,,,,,,,,,1.623865,,,,,,,,,,,,,26f924bf-1c53-444f-b8fa-163c0eba4e83,35,,,"[17.9, 22.0]",3901144,0,,,,,2.3561945,,Right Foot,,"[7.4, 32.5]",Ground Pass,,14.849242,,,,,Paul Bernardoni,7193.0,,,,,,1,Regular Play,Thomas Touré,3408.0,Left Midfield,4,Bordeaux,146,"['0ee5a453-38f3-40a0-abd1-b57843677a05', '39ad334c-d922-48fb-8716-847f1aaadad3']",17,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:17.345,Pass,True
,,,,,,,,,,,,,,,,1.630332,,,,,,,,,,,,,96da8e53-9aa3-478c-91dc-044b18a11ad8,39,,,"[9.0, 33.3]",3901144,0,,,,,-0.005025083,,Left Foot,,"[48.8, 33.1]",High Pass,,39.800503,,,Incomplete,,,,,,,,,1,Regular Play,Paul Bernardoni,7193.0,Goalkeeper,4,Bordeaux,146,['89a31799-d9ae-43bc-8cef-79e2e91b2325'],19,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:19.008,Pass,
,,,,,,,,,,,,,,,,1.681959,,,,,,,,,,,,,89a31799-d9ae-43bc-8cef-79e2e91b2325,40,,,"[71.3, 47.0]",3901144,0,,,,,-0.33563855,,Head,,"[79.9, 44.0]",Low Pass,,9.108238,,,Incomplete,,,,,,,,Recovery,1,Regular Play,Nampalys Mendy,4506.0,Center Defensive Midfield,4,Bordeaux,146,"['018c572a-ad6f-48d5-b419-ccb5e56ef68c', '96da8e53-9aa3-478c-91dc-044b18a11ad8']",20,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:20.639,Pass,
,,,,,,,,,,,,,,,,2.064992,,,,,,,,,,,,,fde353e3-0b1b-43c2-bcb5-aa1d2da6130a,45,,,"[31.5, 51.3]",3901144,0,,,,,-2.7639997,,Left Foot,,"[7.8, 41.9]",Ground Pass,,25.496078,,,,,Paul Bernardoni,7193.0,,,,,,1,Regular Play,Valentín Vada,3356.0,Left Defensive Midfield,4,Bordeaux,146,"['3f939560-c746-46b5-a299-cbed95db4112', 'fc67223e-da65-406c-bf33-466fed71aa88']",24,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:24.692,Pass,True
,,,,,,,,,,,,,,,,4.153072,,,,,,,,,,,,,8d1be88c-9a76-4171-b6dc-1aa4fd639c38,48,,,"[8.8, 42.1]",3901144,0,,,,,0.20128407,,Left Foot,,"[68.1, 54.2]",High Pass,,60.521896,,,Incomplete,,Cheick Tidiane Diabaté,7130.0,,,,,,1,Regular Play,Paul Bernardoni,7193.0,Goalkeeper,4,Bordeaux,146,"['04fc11dc-b80e-4ce8-9da7-ceb5a745f654', 'b8416d33-24c7-4837-9d48-1ce8244d5a52', 'fd634b31-7839-40e5-a8ee-2aef5cc1bcc2']",26,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:26.757,Pass,True
,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,04fc11dc-b80e-4ce8-9da7-ceb5a745f654,51,,,"[52.0, 25.9]",3901144,0,,,,True,-0.30587888,,,,"[55.8, 24.7]",High Pass,,3.9849718,,,Incomplete,,,,,,,,Recovery,1,Regular Play,Maxime Le Marchand,3229.0,Left Center Back,4,Bordeaux,146,"['219645fe-c34d-4159-8175-ad0fba30caeb', '8d1be88c-9a76-4171-b6dc-1aa4fd639c38', 'e674f039-f328-4e60-b932-7a5ef3429cda']",30,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:30.910,Pass,True
,,,,,,,,,,,,,,,,1.100014,,,,,,,,,,,,,80c03e7f-cd97-4f1a-9de8-7faac7baa350,53,,,"[63.7, 44.9]",3901144,0,,,,,-0.094951704,,Head,,"[72.1, 44.1]",Low Pass,,8.438009,,,,,Diego Alejandro Rolan Silva,6739.0,,,,,Recovery,1,Regular Play,Clément Chantôme,7552.0,Right Defensive Midfield,4,Bordeaux,146,['37b11024-dfcd-45e2-9899-6d6b00015d48'],33,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:33.002,Pass,
,,,,,,,,,,,,,,,,1.184125,,,,,,,,,,,,,efaee3a9-cc55-4ba2-8e66-f65036baf893,57,,,"[71.7, 44.5]",3901144,0,,,,True,1.5182133,,,,"[72.1, 52.1]",Low Pass,,7.610519,,,,,Cheick Tidiane Diabaté,7130.0,,,,,,1,Regular Play,Diego Alejandro Rolan Silva,6739.0,Center Attacking Midfield,4,Bordeaux,146,"['42557dad-d390-439f-a8be-0c69f2faeead', '4b18ad5d-9acf-48d1-b872-bf21a0ef1328', '934b989b-1c34-48d4-966e-525090003693']",34,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:34.102,Pass,True
,,,,,,,,,,,,,,,,1.611147,,,,,,,,,,,,,141f17e1-6efd-4dc5-a37c-39a571d817a8,62,,,"[79.9, 59.6]",3901144,0,,,,,0.96580505,,Right Foot,,"[86.4, 69.0]",Ground Pass,,11.428473,,,,,Adam Ounas,10448.0,,,,,,1,Regular Play,Cheick Tidiane Diabaté,7130.0,Center Forward,4,Bordeaux,146,"['0295606d-5f2f-42f0-b23f-b772ae72a39b', '3c46561d-fa6c-4ba6-a52e-c3bd9f8bad47']",37,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:37.881,Pass,True
,,,,,,,,,,,,,,,,0.569787,,,,,,,,,,,,,1d011f66-a682-4fdb-aa19-dc7735af5150,70,,,"[17.5, 12.3]",3901144,0,,,,,-0.36083677,,Right Foot,,"[28.1, 8.3]",Ground Pass,,11.329607,,,Incomplete,,,,,,,,,1,Regular Play,Jérémy Pied,4270.0,Left Back,4,Bordeaux,146,['84488a9d-8857-43bf-8ab7-9edd0964b7eb'],45,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:45.395,Pass,
,,,,,,,,,,,,,,,,1.442838,,,,,,,,,,,,,9740a303-5da0-4d69-9fb3-5704142065fb,72,,,"[27.1, 0.1]",3901144,0,,,,,0.5127411,,,,"[40.6, 7.7]",High Pass,,15.492256,,,,,Mathieu Bodmer,4373.0,,,,,Throw-in,1,From Throw In,Jérémy Pied,4270.0,Left Back,5,OGC Nice,136,['b00c4f63-76bd-4355-9558-f670af88d3c8'],58,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:58.235,Pass,
,,,,,,,,,,,,,,,,1.021308,,,,,,,,,,,,,cd409461-85fe-4154-b46a-d7b9f013e36b,74,,,"[42.0, 7.3]",3901144,0,,,,,0.09065989,,Head,,"[50.8, 8.1]",Low Pass,,8.836288,,,Incomplete,,Alassane Pléa,3230.0,,,,,,1,From Throw In,Mathieu Bodmer,4373.0,Center Attacking Midfield,5,OGC Nice,136,"['2e8b8f17-f5ba-4642-b04a-8407b719f6ff', 'c5a2d778-5097-45c6-9839-e59459f81993']",59,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:59.758,Pass,
,,,,,,,,,,True,,,,,,0.839625,,,,,,,,,,,,,c5a2d778-5097-45c6-9839-e59459f81993,77,,,"[69.3, 72.0]",3901144,1,,,,,-1.7731179,,Right Foot,,"[67.7, 64.2]",Low Pass,,7.962412,,,,,Clément Chantôme,7552.0,,,,,Interception,1,Regular Play,Frédéric Guilbert,2946.0,Right Center Back,6,Bordeaux,146,"['6c7e58c0-08d9-43de-8cb8-42073075c579', '72e698b9-ad7c-414c-a050-2f10a549ddd6', 'cd409461-85fe-4154-b46a-d7b9f013e36b']",0,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:00.779,Pass,True
,,,,,,,,,,,,,,,,2.861248,,,,,,,,,,,,,0ab2acd2-f33f-444d-97da-0d4957605082,81,,,"[56.2, 66.0]",3901144,1,,,,,-2.612064,,Left Foot,,"[26.3, 48.5]",Ground Pass,,34.644768,,,,,Paul Bernardoni,7193.0,,,,,,1,Regular Play,Clément Chantôme,7552.0,Right Defensive Midfield,6,Bordeaux,146,"['5db64372-5753-4265-a6e5-82dc49b22ee6', 'cac5bc39-97df-43b7-ae05-a70e925259ad']",3,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:03.432,Pass,True
,,,,,,,,,,,,,,,,1.776953,,,,,,,,,,,,,0fc56f7c-0b07-4e48-b452-4ee609b63944,84,,,"[26.1, 44.5]",3901144,1,,,,,-1.4337301,,Left Foot,,"[28.1, 30.0]",Ground Pass,,14.637281,,,,,Cédric Yambéré,3779.0,,,,,,1,Regular Play,Paul Bernardoni,7193.0,Goalkeeper,6,Bordeaux,146,['8acb0fd6-d634-4e45-9949-d53611fd92a3'],8,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:08.275,Pass,
,,,,,,,,,,,,,,,,1.710547,,,,,,,,,,,,,50c0148f-fefe-46a2-8aa6-e355959c3980,87,,,"[28.3, 23.2]",3901144,1,,,,,-1.081614,,Right Foot,,"[39.0, 3.1]",Ground Pass,,22.770596,,,,,Maxime Poundjé,4442.0,,,,,,1,Regular Play,Cédric Yambéré,3779.0,Left Center Back,6,Bordeaux,146,['a1aaf99a-2bfa-4340-b472-f2da018ffbef'],11,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:11.594,Pass,
,,,,,,,,,,,,,,,,1.10321,,,,,,,,,,,,,bbda328a-641f-4777-ac99-02ba703617e2,90,,,"[38.6, 3.5]",3901144,1,,,,,0.0,,Left Foot,,"[54.2, 3.5]",Ground Pass,,15.6,,,,,Thomas Touré,3408.0,,,,,,1,Regular Play,Maxime Poundjé,4442.0,Left Back,6,Bordeaux,146,['188f843b-59e6-4b46-9954-6ee42bdecae7'],14,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:14.462,Pass,
,,,,,,,,,,,,,,,,0.855984,,,,,,,,,,,,,4576f032-14b1-4f95-b029-18ff5b04da26,95,,,"[49.4, 7.1]",3901144,1,,,,,2.6135182,,Right Foot,,"[43.4, 10.6]",Ground Pass,,6.946222,,,,,Valentín Vada,3356.0,,,,,,1,Regular Play,Thomas Touré,3408.0,Left Midfield,6,Bordeaux,146,"['05d07b37-a475-4d40-8b05-4b8c6e8550f4', 'ea73d332-e658-4f66-b06a-07fa746aba3e', 'ecc3f7b0-99f6-4dab-a7de-36d3a8a927e3']",16,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:16.864,Pass,True
,,,,,,,,,,,,,,,,1.420067,,,,,,,,,,,,,14097a00-53d8-4146-8e90-f8a374d0c70e,98,,,"[43.0, 12.2]",3901144,1,,,,,-2.3196254,,Right Foot,,"[35.1, 3.7]",Ground Pass,,11.604309,,,,,Maxime Poundjé,4442.0,,,,,,1,Regular Play,Valentín Vada,3356.0,Left Defensive Midfield,6,Bordeaux,146,"['11f4cf40-9f2b-48d6-883f-56d960c4f29c', '17af489d-52e8-4322-a8fa-8717e82889d2']",17,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:17.720,Pass,True
,,,,,,,,,,,,,,,,2.157847,,,,,,,,,,,,,f13ee085-5d80-402c-b86f-a393d22681e8,101,,,"[34.5, 3.7]",3901144,1,,,,,2.3009005,,Left Foot,,"[21.7, 18.0]",Ground Pass,,19.191925,,,,,Cédric Yambéré,3779.0,,,,,,1,Regular Play,Maxime Poundjé,4442.0,Left Back,6,Bordeaux,146,['50144fde-4914-4fd3-b79c-b304f0eb84c1'],20,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:20.056,Pass,
,,,,,,,,,,,,,,,,1.99523,,,,,,,,,,,,,de36374f-a3d5-4fd0-b3c1-2e71169386dd,104,,,"[21.9, 22.0]",3901144,1,,,,,2.1746707,,Right Foot,,"[9.0, 40.7]",Ground Pass,,22.717834,,,,,Paul Bernardoni,7193.0,,,,,,1,Regular Play,Cédric Yambéré,3779.0,Left Center Back,6,Bordeaux,146,['7a06d016-1111-4849-9166-72e7424c5065'],26,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:26.405,Pass,
,,,,,,,,,,,,,,,,3.40811,,,,,,,,,,,,,14503087-b56f-41c1-b155-9a4cd15a419f,107,,,"[10.8, 41.7]",3901144,1,,,,,-0.051946294,,Left Foot,,"[68.5, 38.7]",High Pass,,57.77794,,,,,Cheick Tidiane Diabaté,7130.0,,,,,,1,Regular Play,Paul Bernardoni,7193.0,Goalkeeper,6,Bordeaux,146,['b633dd90-6671-4a44-8851-a672ba81b45c'],30,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:30.420,Pass,
,,,,,,,,,,,,,,,,2.715903,,,,,,,,,,,,,d001a42b-815c-4046-9b75-d1d4bd8f9704,109,,,"[68.5, 38.7]",3901144,1,,,,,-0.42301956,,Head,,"[93.6, 27.4]",High Pass,,27.526352,,,Incomplete,,Diego Alejandro Rolan Silva,6739.0,,,,,,1,Regular Play,Cheick Tidiane Diabaté,7130.0,Center Forward,6,Bordeaux,146,"['25fe8d4e-3640-4fc0-876a-43be71dd9f01', '3e82b3e9-bc21-40d8-95b9-43c28937a2bc']",33,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:33.828,Pass,
,,,,,,,,,,,,,,,,1.252853,,,,,,,,,,,,,3e82b3e9-bc21-40d8-95b9-43c28937a2bc,111,,,"[26.5, 52.7]",3901144,1,,,,,-2.723983,,Head,,"[11.4, 46.0]",Low Pass,,16.519686,,,,,Yoan Cardinale,4257.0,,,,,Recovery,1,Regular Play,Paul Baysse,4443.0,Right Center Back,7,OGC Nice,136,"['d001a42b-815c-4046-9b75-d1d4bd8f9704', 'fa711d6a-de09-4c85-a623-226b1aaca9e6']",36,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:36.544,Pass,
,,,,,,,,,,,,,,,,1.357831,,,,,,,,,,,,,fe76c658-17d7-4dd3-8227-513408d2e799,114,,,"[14.1, 47.6]",3901144,1,,,,,-0.5627372,,Keeper Arm,,"[27.1, 39.4]",Ground Pass,,15.370101,,,,,Nampalys Mendy,4506.0,,,,,,1,Regular Play,Yoan Cardinale,4257.0,Goalkeeper,7,OGC Nice,136,['35ab229e-6a3b-46ad-8ca2-aeb38b3e3676'],39,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:39.964,Pass,
,,,,,,,,,,,,,,,,0.887274,,,,,,,,,,,,,f89385df-6332-4d53-bcf6-a2bdec2f8376,117,,,"[28.1, 39.0]",3901144,1,,,,,-1.0278451,,Right Foot,,"[35.1, 27.4]",Ground Pass,,13.548431,,,,,Jean Michaël Seri,3359.0,,,,,,1,Regular Play,Nampalys Mendy,4506.0,Center Defensive Midfield,7,OGC Nice,136,['7ad0d255-82c5-4446-b2de-edd30a3ebe2c'],42,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:42.261,Pass,
