50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.294433,,,,,,,,,,,,,c571420d-cec2-4f17-9df5-169c9ce823f4,17,,,"[25.4, 61.5]",3900533,0,,,,0.40578544,,Right Foot,,,"[38.9, 67.3]",,Ground Pass,,14.693195,,,,,Fábio Henrique Tavares,3247.0,,,,,1,Regular Play,Wallace Fortuna dos Santos,8277.0,Right Center Back,3,AS Monaco,129,['ab365c0f-a3eb-40c9-ace4-2dbccca807c7'],14,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:14.540,Pass,
,,,,,,,,,,,,,,,,,0.939769,,,,,,,,,,,,,5db513be-208a-45d6-927c-62416b73111b,20,,,"[48.6, 75.9]",3900533,0,,,,-0.26674393,,Right Foot,,,"[65.8, 71.2]",,Ground Pass,,17.830591,,,,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,1,Regular Play,Fábio Henrique Tavares,3247.0,Right Defensive Midfield,3,AS Monaco,129,['1273c4b1-d7dc-4540-995d-6182c616af4d'],19,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:19.557,Pass,
,,,,,,,,,,,,,,,,,1.675103,,,,,,,,,,,,,e28c6952-2add-4153-9f33-f3b40481194b,24,,,"[64.7, 71.8]",3900533,0,,,,-1.8876208,,Left Foot,,,"[54.7, 41.3]",,Ground Pass,,32.097507,,,,,Mario Pašalić,11603.0,,,,,1,Regular Play,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Wing,3,AS Monaco,129,['a30c0aef-1e20-40b8-b5e4-b146e7ff4f71'],21,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:21.854,Pass,
,,,,,,,,,,,,,,,,,1.75496,,,,,,,,,,,,,1d6a6d47-1e9b-4a4d-8574-70c9bb606ea6,27,,,"[51.5, 29.8]",3900533,0,,,,-1.3875312,,Right Foot,,,"[55.8, 6.6]",,Ground Pass,,23.595127,,,,,Fábio Alexandre da Silva Coentrão,19047.0,,,,,1,Regular Play,Mario Pašalić,11603.0,Left Defensive Midfield,3,AS Monaco,129,['a3f86628-2fb6-4bf2-a3ac-d363f1f76c94'],24,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:24.674,Pass,
,,,,,,,,,,,,,,,,,1.771553,,,,,,,,,,,,,dbeef417-9cf2-47e3-8bc5-5e527c4a5338,30,,,"[57.0, 6.6]",3900533,0,,,,0.08662478,,Left Foot,,,"[95.0, 9.9]",,High Pass,,38.14302,,,,,Stephan El Shaarawy,6979.0,,,,,1,Regular Play,Fábio Alexandre da Silva Coentrão,19047.0,Left Back,3,AS Monaco,129,['3fb15a37-4098-41d5-bdde-39ffa6db47ea'],27,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:27.815,Pass,
,,,,,,,,,,,,,,,,,1.078624,,,,,,,,,,,,,03af8129-d291-4a2e-acdd-b0ec26b72894,33,,,"[96.9, 9.8]",3900533,0,,,,2.7074568,,Right Foot,,,"[85.9, 14.9]",,Low Pass,,12.124768,,,Incomplete,,João Filipe Iria Santos Moutinho,3168.0,,,,,1,Regular Play,Stephan El Shaarawy,6979.0,Left Wing,3,AS Monaco,129,"['3f6c46dd-6516-4405-824d-2c2e5cc13e2e', 'db4e4ea7-4f97-444c-98c3-a990ffe69061']",29,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:29.626,Pass,
,,,,,,,,,,,,,,,,,3.764735,,,,,,,,,,,,,d43bcfe1-ea2e-476a-adac-89d3f7b1afd9,37,,,"[24.5, 75.5]",3900533,0,,,,-0.8788157,,Right Foot,,,"[48.2, 46.9]",,High Pass,,37.14364,,,Incomplete,,Julien Féret,2959.0,,,,,1,Regular Play,Nicolas Seube,40698.0,Center Defensive Midfield,4,Caen,140,"['7574bb46-c9f4-4963-a92d-b02a0c982490', '95b672cd-1878-47bc-a18f-f4dbf0d72bd8']",33,,,,,,,,,,,,,,,,,,Caen,140,00:00:33.261,Pass,
,,,,,,,,,,,,,,,,,1.289167,,,,,,,,,,,,,7574bb46-c9f4-4963-a92d-b02a0c982490,39,,,"[71.9, 33.2]",3900533,0,,,True,-0.45799795,,,,,"[86.1, 26.2]",,High Pass,,15.831614,,,Incomplete,,João Filipe Iria Santos Moutinho,3168.0,,,,Recovery,1,Regular Play,Fábio Henrique Tavares,3247.0,Right Defensive Midfield,4,Caen,140,"['137ec1da-0e08-4daa-8c9f-f9ac4961955a', '5b2a1e22-391a-4b0a-91d0-25670ea70259', '8f4c5be6-1b40-4136-b1cf-a70589421a9c', 'd43bcfe1-ea2e-476a-adac-89d3f7b1afd9']",37,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:37.025,Pass,True
,,,,,,,,,,,,,,,,,2.42333,,,,,,,,,,,,,5b2a1e22-391a-4b0a-91d0-25670ea70259,42,,,"[34.0, 53.9]",3900533,0,,,,-0.039388485,,Head,,,"[54.3, 53.1]",,High Pass,,20.315758,,,Incomplete,,Andy Delort,3038.0,,,,Recovery,1,Regular Play,Dennis Appiah,22111.0,Right Back,4,Caen,140,"['71fcab3e-77f1-41df-b194-2c433ed55e42', '7574bb46-c9f4-4963-a92d-b02a0c982490', '9754ec69-f3c1-46c0-a49d-75587b01f67a']",38,,,,,,,,,,,,,,,,,,Caen,140,00:00:38.314,Pass,
,,,,,,,,,,,,,,,,,1.054916,,,,,,,,,,,,,9754ec69-f3c1-46c0-a49d-75587b01f67a,44,,,"[65.8, 27.0]",3900533,0,,,,0.22734381,,Head,,,"[79.2, 30.1]",,Low Pass,,13.753908,,,Incomplete,,João Filipe Iria Santos Moutinho,3168.0,,,,Recovery,1,Regular Play,Mario Pašalić,11603.0,Left Defensive Midfield,4,Caen,140,"['5b2a1e22-391a-4b0a-91d0-25670ea70259', '6a3ae00c-cc90-4fa9-b032-227c5785e158', 'e1919c47-336d-4d0c-8786-212f58e18b7a']",40,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:40.738,Pass,
,,,,,,,,,,,,,,,,,2.191587,,,,,,,,,,,,,e1919c47-336d-4d0c-8786-212f58e18b7a,46,,,"[40.9, 50.0]",3900533,0,,,,0.13443021,,Right Foot,,,"[65.3, 53.3]",,High Pass,,24.622145,,,,,Andy Delort,3038.0,,,,Recovery,1,Regular Play,Nicolas Seube,40698.0,Center Defensive Midfield,4,Caen,140,"['367495b5-b9c0-4ad2-ba1e-940d3b1a2e51', '9754ec69-f3c1-46c0-a49d-75587b01f67a']",41,,,,,,,,,,,,,,,,,,Caen,140,00:00:41.793,Pass,
,,,,,,,,,,,,,,,,,1.480054,,,,,,,,,,,,,30fbc583-0559-471e-a486-4249910a45a2,48,,,"[64.8, 53.3]",3900533,0,,,,-2.7143528,,Head,,,"[52.5, 47.7]",,Low Pass,,13.514807,,,,,Julien Féret,2959.0,,,,,1,Regular Play,Andy Delort,3038.0,Center Forward,4,Caen,140,['5d77bdf4-db55-46ff-9337-5b710c64b250'],43,,,,,,,,,,,,,,,,,,Caen,140,00:00:43.984,Pass,
,,,,,,,,,,,,,,,,,1.569135,,,,,,,,,,,,,ee927bb1-bf55-4f76-8c20-3c407a8d2884,50,,,"[54.5, 47.7]",3900533,0,,,,1.5253731,,Right Foot,,,"[55.7, 74.1]",,Low Pass,,26.42726,,,,,Dennis Appiah,22111.0,,,,,1,Regular Play,Julien Féret,2959.0,Left Center Midfield,4,Caen,140,['4cf954b6-76cd-413d-8d6c-d966e9f79a8c'],45,,,,,,,,,,,,,,,,,,Caen,140,00:00:45.464,Pass,
,,,,,,,,,,,,,,,,,2.108493,,,,,,,,,,,,,be305271-26b3-4bab-8fe6-99b0fe40ed92,53,,,"[67.0, 75.0]",3900533,0,,,,-2.8228908,,Left Foot,,,"[47.3, 68.5]",,Ground Pass,,20.744638,,,,,Syam Ben Youssef,5656.0,,,,,1,Regular Play,Dennis Appiah,22111.0,Right Back,4,Caen,140,['217f4d65-195a-4b47-a107-d0a679564465'],50,,,,,,,,,,,,,,,,,,Caen,140,00:00:50.607,Pass,
,,,,,,,,,,,,,,,,,1.152693,,,,,,,,,,,,,9ed0d37b-deb5-4240-bc15-b1a0347c942e,55,,,"[50.0, 71.6]",3900533,0,,,,0.3618981,,Right Foot,,,"[64.0, 76.9]",,Ground Pass,,14.969636,,,,,Dennis Appiah,22111.0,,,,,1,Regular Play,Syam Ben Youssef,5656.0,Right Center Back,4,Caen,140,['6a54c7b1-eb2b-4373-bcc8-a102388f8248'],52,,,,,,,,,,,,,,,,,,Caen,140,00:00:52.715,Pass,
,,,,,,,,,,,,,,,,,0.682371,,,,,,,,,,,,,0b2dbc5a-97fa-4e80-84d8-5787efd9ce04,59,,,"[61.7, 77.7]",3900533,0,,,,-0.87459177,,Left Foot,,,"[67.3, 71.0]",,Ground Pass,,8.732124,,,Incomplete,,Jonathan Delaplace,2979.0,,,,,1,Regular Play,Dennis Appiah,22111.0,Right Back,4,Caen,140,"['0ec562ae-c81c-46ee-a2ac-06a46d8e340e', '56c6ff7d-b56b-4d23-9804-62c6abf7197e', '61a6a170-23b2-4fdc-a97f-2e398977dc14']",54,,,,,,,,,,,,,,,,,,Caen,140,00:00:54.373,Pass,True
,,,,,,,,,,,,,,,,,1.121158,,,,,,,,,,,,,01e273e5-c74f-4d0a-b479-5e829363b620,63,,,"[64.5, 4.3]",3900533,0,,,,0.8633648,,Right Foot,,,"[70.4, 11.2]",,Ground Pass,,9.078547,,,,,Guido Marcelo Carrillo,3246.0,,,,,1,Regular Play,Mario Pašalić,11603.0,Left Defensive Midfield,5,AS Monaco,129,['a264b04a-4c41-4b82-9148-13d743150e66'],56,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:56.253,Pass,
,,,,,,,,,,,,,,,,,0.877616,,,,,,,,,,,,,103cad7a-6765-4541-95c5-6dda6c4bc1f8,67,,,"[71.7, 19.5]",3900533,0,,,,-1.180546,,Right Foot,,,"[77.5, 5.4]",,Ground Pass,,15.246311,,,,,Mario Pašalić,11603.0,,,,,1,Regular Play,Guido Marcelo Carrillo,3246.0,Center Forward,5,AS Monaco,129,"['694f07d9-9a2d-4b1f-8c2c-8d7c049e4883', 'e4a1c12f-fe04-472c-bca3-39b1f61c2f84']",57,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:57.414,Pass,True
,,,,,,,,,,,,,,,,,1.066548,,,,,,,,,,,,,9d637b54-963e-42ca-9796-6ea063154bf9,74,,,"[45.9, 80.0]",3900533,1,,,,-0.33473682,,,,,"[64.3, 73.6]",,Low Pass,,19.481274,,,,,Ronny Rodelin,2955.0,,,,Throw-in,1,From Throw In,Dennis Appiah,22111.0,Right Back,6,Caen,140,['bb97915d-e792-49d2-a757-c8226d96d0a4'],10,,,,,,,,,,,,,,,,,,Caen,140,00:01:10.166,Pass,
,,,,,,,,,,,,,,,,,0.643937,,,,,,,,,,,,,c4bb1756-9d18-475d-bf9d-468c82437304,77,,,"[62.6, 73.8]",3900533,1,,,,-2.3100734,,Right Foot,,,"[56.4, 67.0]",,Low Pass,,9.202173,,,,,Jonathan Delaplace,2979.0,,,,,1,From Throw In,Ronny Rodelin,2955.0,Right Wing,6,Caen,140,['6095e728-ddff-47ca-bdb0-d272b01fa12c'],12,,,,,,,,,,,,,,,,,,Caen,140,00:01:12.102,Pass,
,,,,,,,,,,,,,,,,,1.552067,,,,,,,,,,,,,78245cbd-b360-420b-bf0f-7ab4eb41e2ea,80,,,"[57.0, 67.0]",3900533,1,,,,0.21277896,,Right Foot,,,"[73.2, 70.5]",,Low Pass,,16.573774,,,,,Andy Delort,3038.0,,,,,1,From Throw In,Jonathan Delaplace,2979.0,Right Center Midfield,6,Caen,140,['b901bb57-61ae-48c2-a5d7-27415a9c1905'],13,,,,,,,,,,,,,,,,,,Caen,140,00:01:13.075,Pass,
,,,,,,,,,,,,,,,,,1.308773,,,,,,,,,,,,,f6b4c4b1-8c4a-4b29-95ec-5ebfd6326156,84,,,"[74.7, 72.2]",3900533,1,,,,-2.410686,,Right Foot,,,"[68.9, 67.0]",,High Pass,,7.7897367,,,,,Ronny Rodelin,2955.0,,,,,1,From Throw In,Andy Delort,3038.0,Center Forward,6,Caen,140,['42f4fefb-920b-422e-b1cd-fc8092b86111'],15,,,,,,,,,,,,,,,,,,Caen,140,00:01:15.226,Pass,
,,,,,,,,,,,,,,,,,2.778016,,,,,,,,,,,,,ee973a94-f95b-45fe-aee9-bc5cb88cd183,86,,,"[68.6, 68.1]",3900533,1,,,,0.13180712,,Head,,,"[95.0, 71.6]",,High Pass,,26.630997,,,,,Jonathan Delaplace,2979.0,,,,,1,From Throw In,Ronny Rodelin,2955.0,Right Wing,6,Caen,140,['b393a947-896b-4fe8-8848-6fb174b893ff'],16,,,,,,,,,,,,,,,,,,Caen,140,00:01:16.535,Pass,
,,,,,,,,,,,,,,,,,1.104138,,,,,,,,,,,,,ddf760cb-a908-4dbc-8edc-e5e8d1a75139,90,,,"[91.4, 58.6]",3900533,1,,,,-1.5061805,,Left Foot,,,"[92.5, 41.6]",,Ground Pass,,17.035551,,,,,Ronny Rodelin,2955.0,,,,,1,From Throw In,Jonathan Delaplace,2979.0,Right Center Midfield,6,Caen,140,"['8d964f8a-d33d-429d-9f14-d7d997e69a22', '90df009a-7308-4203-8fba-fd0bf0a6133c']",22,,,,,,,,,,,,,,,,,,Caen,140,00:01:22.924,Pass,True
,,,,,,,,,,,,,,,,,1.424332,,,,,,,,,,,,,4cc7c71c-74b0-4e6e-89c9-4c230baffe6b,94,,,"[93.1, 43.0]",3900533,1,,,,-1.172922,,Right Foot,,,"[98.9, 29.2]",,Ground Pass,,14.969302,,,Incomplete,,Vincent Bessat,2992.0,,,,,1,From Throw In,Ronny Rodelin,2955.0,Right Wing,6,Caen,140,"['1cc78d7a-f6b0-475e-bc50-da2dbca8b266', '230754f1-72ae-4dff-b944-d1c7c959f315', '9d427008-6460-4666-bd2f-fe49300bb91d']",24,,,,,,,,,,,,,,,,,,Caen,140,00:01:24.094,Pass,True
,,,,,,,,,,,,,,,,,3.13731,,,,,,,,,,,,,230754f1-72ae-4dff-b944-d1c7c959f315,96,,,"[21.2, 50.9]",3900533,1,,,,-0.25150385,,Right Foot,,,"[64.4, 39.8]",,High Pass,,44.603252,,,,,Guido Marcelo Carrillo,3246.0,,,,Recovery,1,From Throw In,Almamy Touré,3204.0,Right Back,6,Caen,140,"['3d5503a4-443d-48ef-abd9-d97320ce716b', '4cc7c71c-74b0-4e6e-89c9-4c230baffe6b']",25,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:25.519,Pass,
,,,,,,,,,,,,,,,,,2.47687,,,,,,,,,,,,,da7f30b7-8f0f-43f2-81cf-b76abbdbfc96,100,,,"[65.4, 35.8]",3900533,1,,,,-2.0325282,,Right Foot,,,"[55.0, 14.9]",,Low Pass,,23.344593,,,,,Chaker Alhadhur,7237.0,,,,Recovery,1,From Throw In,Nicolas Seube,40698.0,Center Defensive Midfield,6,Caen,140,['3f29bf4c-2d76-49cf-80b2-0ebec7a3a0de'],30,,,,,,,,,,,,,,,,,,Caen,140,00:01:30.649,Pass,
,,,,,,,,,,,,,,,,,1.401779,,,,,,,,,,,,,5288453a-4a6a-48ca-9977-e734f7df0d02,103,,,"[53.2, 11.0]",3900533,1,,,,-0.4299816,,Left Foot,,,"[68.9, 3.8]",,Ground Pass,,17.272232,,,,,Julien Féret,2959.0,,,,,1,From Throw In,Chaker Alhadhur,7237.0,Left Back,6,Caen,140,['085834bf-cdab-4c6c-8668-3a807d4f53d0'],34,,,,,,,,,,,,,,,,,,Caen,140,00:01:34.172,Pass,
,,,,,,,,,,,,,,,,,1.253898,,,,,,,,,,,,,fdee65e9-f6df-4445-abe6-7ad2d837df4a,107,,,"[75.7, 9.4]",3900533,1,,,,-0.7853982,,Right Foot,,,"[82.9, 2.2]",,Ground Pass,,10.182338,,,,,Vincent Bessat,2992.0,,,,,1,From Throw In,Julien Féret,2959.0,Left Center Midfield,6,Caen,140,['f0babacc-a1d2-450b-9296-1af64080c409'],39,,,,,,,,,,,,,,,,,,Caen,140,00:01:39.734,Pass,
,,,,,,,,,,,,,,,,,0.689098,,,,,,,,,,,,,c3e5fe15-bc96-4e0e-8400-b1b19a6992df,110,,,"[78.7, 1.1]",3900533,1,,,,1.5113426,,Left Foot,,,"[79.2, 9.5]",,Ground Pass,,8.414867,,,,,Julien Féret,2959.0,,,,,1,From Throw In,Vincent Bessat,2992.0,Left Wing,6,Caen,140,['12e9ae29-f2cc-4151-b282-e61b6936e173'],42,,,,,,,,,,,,,,,,,,Caen,140,00:01:42.808,Pass,
,,,,,,,,,,,,,,,,,1.921386,,,,,,,,,,,,,9668995f-4636-4c24-922f-988ce32781d2,113,,,"[82.5, 8.3]",3900533,1,,,,-0.33974347,,Right Foot,,,"[105.7, 0.1]",,Ground Pass,,24.606503,,,Out,,Vincent Bessat,2992.0,,,,,1,From Throw In,Julien Féret,2959.0,Left Center Midfield,6,Caen,140,['2c75dc4b-a7e7-4326-89a9-1eaafa4b6d1d'],44,,,,,,,,,,,,,,,,,,Caen,140,00:01:44.807,Pass,
,,,,,,,,,,,,,,,,,2.197368,,,,,,,,,,,,,65067279-72dd-400b-8b77-3cb486eb0f4a,115,,,"[23.3, 80.0]",3900533,1,,,,-0.10092179,,,,,"[47.0, 77.6]",,High Pass,,23.821209,,,Incomplete,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,Throw-in,1,From Throw In,Almamy Touré,3204.0,Right Back,7,AS Monaco,129,"['b6744278-2224-4b0d-8d2c-17f557b63d52', 'f42320ef-96ec-4ca8-9703-35b690322525']",59,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:59.522,Pass,
