50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.820635,,,,,,,,,,,,,37638a53-5b0a-43f9-8282-149cf7ca6a96,17,,,"[40.0, 33.1]",3829498,0,,,,,-0.58221114,,Left Foot,,,,"[52.0, 25.2]",,Ground Pass,,14.366976,,,Henri Saivet,5110.0,,,,,,,1,From Kick Off,Nicolas Pallois,3256.0,Left Center Back,2,Bordeaux,146,['a4642453-b04c-4bd5-b589-03eb4d37744f'],12,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:12.325,Pass,
,,,,,,,,,,,,,,,,,,1.287398,,,,,,,,,,,,,49acf5f2-eb4d-4aff-929b-4a1294a8215e,20,,,"[51.6, 25.0]",3829498,0,,,,,2.5406756,,Right Foot,,,,"[39.2, 33.5]",,Ground Pass,,15.033629,,,Nicolas Pallois,3256.0,,,,,,,1,From Kick Off,Henri Saivet,5110.0,Right Defensive Midfield,2,Bordeaux,146,['dcd77059-0bd1-4f67-824a-71dcaeb3ff09'],13,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:13.161,Pass,
,,,,,,,,,,,,,,,,,,1.826624,,,,,,,,,,,,,30df2769-594a-4069-807d-d68711f9c716,23,,,"[39.6, 36.1]",3829498,0,,,,,1.4950793,,Left Foot,,,,"[40.7, 50.6]",,Ground Pass,,14.541664,,,Pablo Nascimento Castro,4542.0,,,,,,,1,From Kick Off,Nicolas Pallois,3256.0,Left Center Back,2,Bordeaux,146,['8609e97a-d66e-4e3f-8753-c62dba6c73a0'],15,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:15.658,Pass,
,,,,,,,,,,,,,,,,,,1.418656,,,,,,,,,,,,,5d45728d-cae5-4cdb-b5bc-a5b63edf62b4,26,,,"[43.5, 50.9]",3829498,0,,,,,-1.77501,,Right Foot,,,,"[40.0, 34.0]",,Ground Pass,,17.258621,,,Nicolas Pallois,3256.0,,,,,,,1,From Kick Off,Pablo Nascimento Castro,4542.0,Right Center Back,2,Bordeaux,146,['0fb32625-5d15-4274-b045-f5126bf4daad'],19,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:19.627,Pass,
,,,,,,,,,,,,,,,,,,2.417827,,,,,,,,,,,,,ffd73570-c37d-45f1-bff1-0e8b56757eec,29,,,"[44.1, 31.8]",3829498,0,,,,,0.58594394,,Left Foot,,,,"[89.0, 61.6]",,High Pass,,53.889236,Incomplete,,Diego Alejandro Rolan Silva,6739.0,,,,,,,1,From Kick Off,Nicolas Pallois,3256.0,Left Center Back,2,Bordeaux,146,"['0ccccd62-2e24-4a33-9a00-b3b4ed8daefc', 'c8561cc6-0ff7-45e1-8aa3-2a71aee61efb']",22,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:22.925,Pass,
,,,,,,,,,,,,,,,,,,2.710228,,,,,,,,,,,,,82a4728a-99bf-49da-91e6-aab351d3bea6,33,,,"[31.7, 17.0]",3829498,0,,,,,-0.17707315,,Left Foot,,,,"[79.2, 8.5]",,High Pass,,48.25453,Incomplete,,Abdul Majeed Waris,7615.0,,,,,,,1,From Kick Off,Vincent Le Goff,7199.0,Left Back,2,Bordeaux,146,"['4555339b-55a2-4dd6-b64b-d316397d85cf', '5ab60017-6be6-42a9-84dd-28d9ce405444']",27,,,,,,,,,,,,,,,,,Lorient,165,00:00:27.158,Pass,
,,,,,,,,,,,,,,,,,,1.020793,,,,,,,,,,,,,b328cc47-c953-4917-99dc-b7ca18521ace,36,,,"[78.8, 0.1]",3829498,0,,,,,0.39152956,,,,,,"[89.7, 4.6]",,Low Pass,,11.792371,,,Maxime Barthelmé,7567.0,,,,,,Throw-in,1,From Throw In,Vincent Le Goff,7199.0,Left Back,3,Lorient,165,['0a6dd635-15ea-4a67-b04a-59263d4e4b65'],42,,,,,,,,,,,,,,,,,Lorient,165,00:00:42.821,Pass,
,,,,,,,,,,,,,,,,,,2.147006,,,,,,,,,,,,,2379f174-2c72-4b9f-b68a-99b687033313,46,,,"[20.4, 69.5]",3829498,0,,,,,-0.2489627,,Left Foot,,,,"[49.9, 62.0]",,High Pass,,30.438463,,,Isaac Kiese Thelin,5615.0,,,,,,,1,From Throw In,Milan Gajić,4823.0,Right Back,3,Lorient,165,"['5d61ee2e-4b02-400c-80c1-31b579bba55f', '85bb46e6-42ed-4f83-87bd-c5fc8e4110cc']",47,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:47.437,Pass,True
,,,,,,,,,,,,,,,,,,2.221319,,,,,,,,,,,,,c7a69c53-9008-4b1a-a517-082c7fba785e,49,,,"[49.9, 62.0]",3829498,0,,,,True,1.9430656,,,,,,"[45.8, 72.5]",,High Pass,,11.272089,Incomplete,,Diego Alejandro Rolan Silva,6739.0,,,,,,,1,From Throw In,Isaac Kiese Thelin,5615.0,Center Forward,3,Lorient,165,"['3c50906a-dff3-4070-b821-14df90f6a54e', '6c44738c-ddd4-451b-9b9a-5c43916cc792', 'bf571ea0-1a8c-4bea-a565-8af286d8f7dc']",49,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:49.584,Pass,True
,,,,,,,,,,,,,,,,,,1.19186,,,,,,,,,,,,,3c50906a-dff3-4070-b821-14df90f6a54e,52,,,"[74.3, 7.6]",3829498,0,,,,,-0.15482041,,Head,,,,"[91.6, 4.9]",,High Pass,,17.509426,,,Maxime Barthelmé,7567.0,,,,,,Recovery,1,From Throw In,Vincent Le Goff,7199.0,Left Back,3,Lorient,165,"['000ff52e-5d95-422f-a925-79e2c510329d', 'c7a69c53-9008-4b1a-a517-082c7fba785e']",51,,,,,,,,,,,,,,,,,Lorient,165,00:00:51.805,Pass,
,,,,,,,,,,,,,,,,,,1.44867,,,,,,,,,,,,,7f6bdda3-b7e7-4301-8989-0024a206740a,57,,,"[88.2, 3.8]",3829498,0,,,,,3.051672,,Left Foot,,,,"[76.0, 4.9]",,Ground Pass,,12.24949,,,François Bellugou,3140.0,,,,,,,1,From Throw In,Maxime Barthelmé,7567.0,Left Midfield,3,Lorient,165,['b1cdef71-1b4c-45df-b32c-dd866af9bac6'],57,,,,,,,,,,,,,,,,,Lorient,165,00:00:57.340,Pass,
,,,,,,,,,,,,,,,,,,1.315762,,,,,,,,,,,,,4c2d0b03-ea14-4d8d-bfe8-569a3b6826c0,61,,,"[77.1, 4.4]",3829498,0,,,,,0.73634195,,Left Foot,,,,"[97.4, 22.8]",,High Pass,,27.397993,Incomplete,,Abdul Majeed Waris,7615.0,,,,,,,1,From Throw In,François Bellugou,3140.0,Left Defensive Midfield,3,Lorient,165,"['2ee8204d-a416-4d12-ac00-e35c9a4a2fec', '826502d2-4625-466e-a405-31dfdfe5ccee']",58,,,,,,,,,,,,,,,,,Lorient,165,00:00:58.828,Pass,
,,,,,,,,,,,,,,,,,,1.444181,,,,,,,,,,,,,6227dfac-5330-49d9-8002-9b84073b9657,64,,,"[34.7, 53.9]",3829498,1,,,,,1.2809498,,Right Foot,,,,"[36.4, 59.6]",,Ground Pass,,5.948109,,,Henri Saivet,5110.0,,,,,,Recovery,1,Regular Play,Wahbi Khazri,3196.0,Left Wing,4,Bordeaux,146,['7767f1b2-4962-491f-845f-377f6c24f01a'],2,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:02.241,Pass,
,,,,,,,,,,,,,,,,,,2.54723,,,,,,,,,,,,,a6faf120-aff2-410d-99fe-08d94e37b91a,67,,,"[44.7, 49.2]",3829498,1,,,,,-1.6557928,,Right Foot,,,True,"[42.8, 26.9]",,Low Pass,,22.380795,,,Maxime Poundjé,4442.0,,,,,,,1,Regular Play,Henri Saivet,5110.0,Right Defensive Midfield,4,Bordeaux,146,['19b7896b-427f-4008-86cf-cce436fc014d'],4,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:04.275,Pass,
,,,,,,,,,,,,,,,,,,0.810827,,,,,,,,,,,,,90378afd-7e4c-4d1a-aea1-20859d83473c,71,,,"[37.9, 9.8]",3829498,1,,,,,-0.13742615,,Left Foot,,,,"[47.3, 8.5]",,Ground Pass,,9.489468,,,Wahbi Khazri,3196.0,,,,,,,1,Regular Play,Maxime Poundjé,4442.0,Left Back,4,Bordeaux,146,['d3bd8436-8eac-4097-aa6d-5960544f7a21'],8,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:08.500,Pass,
,,,,,,,,,,,,,,,,,,1.356722,,,,,,,,,,,,,71d2d8fa-608d-4feb-af8e-6cf2d50d293d,73,,,"[47.7, 8.3]",3829498,1,,,,,2.5272803,,Right Foot,,,,"[25.3, 24.1]",,Ground Pass,,27.411676,,,Nicolas Pallois,3256.0,,,,,,,1,Regular Play,Wahbi Khazri,3196.0,Left Wing,4,Bordeaux,146,['ba91fc8b-1cf0-4b67-9102-861cc2436b7a'],9,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:09.311,Pass,
,,,,,,,,,,,,,,,,,,1.171517,,,,,,,,,,,,,fb47c259-2418-46c3-a3d3-09c260e5c5ca,77,,,"[28.1, 26.5]",3829498,1,,,,,0.9391893,,Left Foot,,,,"[42.0, 45.5]",,Ground Pass,,23.541666,,,André Biyogo Poko,30338.0,,,,,,,1,Regular Play,Nicolas Pallois,3256.0,Left Center Back,4,Bordeaux,146,"['2f26ae11-64cd-4f68-bceb-6c17eaa5919f', 'dd174433-15b4-4aac-beba-acaa7a11d583']",12,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:12.208,Pass,True
,,,,,,,,,,,,,,,,,,4.055899,,,,,,,,,,,,,0d55e42e-d2b0-4b6f-9080-a43683ce646f,81,,,"[41.3, 47.9]",3829498,1,,,,,-2.5583844,,Right Foot,,,,"[7.5, 25.6]",,Ground Pass,,40.49358,,,Cédric Carrasso,40533.0,,,,,,,1,Regular Play,André Biyogo Poko,30338.0,Left Defensive Midfield,4,Bordeaux,146,"['98cdf459-a54b-4f53-803e-3a717b66122c', 'dd104740-9373-4693-a04b-a891f8749eca']",15,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:15.495,Pass,True
,,,,,,,,,,,,,,,,,,1.988381,,,,,,,,,,,,,b75d3e47-489e-4bad-a1d4-2052a045ad6b,84,,,"[7.7, 15.8]",3829498,1,,,,,-0.3069246,,Left Foot,,,,"[44.3, 4.2]",,High Pass,,38.39427,,,Wahbi Khazri,3196.0,,,,,,,1,Regular Play,Cédric Carrasso,40533.0,Goalkeeper,4,Bordeaux,146,['e5cae0b1-8722-4c88-b9c3-e19abfa447b9'],21,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:21.901,Pass,
,,,,,,,,,,,,,,,,,,0.953302,,,,,,,,,,,,,909c6fa7-fbcc-464c-9a39-60843d4acbdf,87,,,"[70.9, 80.0]",3829498,1,,,,,-0.607802,,,,,,"[82.4, 72.0]",,Low Pass,,14.008925,,,Yann Jouffre,3102.0,,,,,,Throw-in,1,From Throw In,Lamine Gassama,6335.0,Right Back,5,Lorient,165,['5e28673f-03f4-4498-8524-0ea9c3349277'],37,,,,,,,,,,,,,,,,,Lorient,165,00:01:37.248,Pass,
,,,,,,,,,,,,,,,,,,0.862356,,,,,,,,,,,,,ebcd27d2-e7d2-4c01-a6a4-af94ab93e749,91,,,"[80.7, 72.9]",3829498,1,,,,,2.7728968,,Right Foot,,,,"[71.9, 76.3]",,Ground Pass,,9.433981,,,Lamine Gassama,6335.0,,,,,,,1,From Throw In,Yann Jouffre,3102.0,Right Midfield,5,Lorient,165,"['99b16f80-c14d-48ab-9118-05dcc05bb9e9', 'c4ba5749-2565-4c11-ace7-fb373ef47e53']",38,,,,,,,,,,,,,,,,,Lorient,165,00:01:38.241,Pass,True
,,,,,,,,,,,,,,,,,,1.975701,,,,,,,,,,,,,7f74819f-2cdc-4f11-a530-e57d2cc4acbd,94,,,"[71.9, 76.3]",3829498,1,,,,,-0.20774326,,Right Foot,,,,"[92.3, 72.0]",,High Pass,,20.84826,Incomplete,,Benjamin Moukandjo Bilé,33178.0,,,,,,,1,From Throw In,Lamine Gassama,6335.0,Right Back,5,Lorient,165,"['29a33b4b-7c97-4535-8615-60a5c90e224b', '9e1c5512-3beb-4651-8108-493dbb9868c5']",39,,,,,,,,,,,,,,,,,Lorient,165,00:01:39.144,Pass,
,,,,,,,,,,,,,,,,,,1.041084,,,,,,,,,,,,,9e1c5512-3beb-4651-8108-493dbb9868c5,96,,,"[27.8, 8.1]",3829498,1,,,,,0.12800907,,Head,,,,"[37.9, 9.4]",,High Pass,,10.18332,,,André Biyogo Poko,30338.0,,,,,,Recovery,1,Regular Play,Maxime Poundjé,4442.0,Left Back,6,Bordeaux,146,"['31f7838c-e839-40df-9c18-a2af0bd28e3f', '7f74819f-2cdc-4f11-a530-e57d2cc4acbd']",41,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:41.119,Pass,
,,,,,,,,,,,,,,,,,,2.629158,,,,,,,,,,,,,fe73c3ef-c1a3-4e40-ba85-51e91db14a91,100,,,"[37.0, 16.9]",3829498,1,,,,,0.1711486,,Right Foot,,,,"[77.5, 23.9]",,High Pass,,41.100487,Incomplete,,Isaac Kiese Thelin,5615.0,,,,,,,1,Regular Play,André Biyogo Poko,30338.0,Left Defensive Midfield,6,Bordeaux,146,"['7445dc7b-5b3d-44ab-bf9a-17c04e531b87', 'a6afdd0e-a097-4402-a0a0-8647a86fdbaf']",43,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:43.379,Pass,
,,,,,,,,,,,,,,,,,,2.073335,,,,,,,,,,,,,40202d7f-e930-4caf-b276-560a298ccfa7,105,,,"[52.3, 71.4]",3829498,2,,True,,,-2.0641382,,Right Foot,,,,"[41.6, 51.5]",,Ground Pass,,22.594248,Incomplete,,Didier Ndong Ibrahim,22587.0,,,,,,Free Kick,1,From Free Kick,Lamine Gassama,6335.0,Right Back,7,Lorient,165,"['9b1ebbe7-b2cb-4fad-ba71-f33e75c0a2b7', 'd8b7661d-2dc9-4237-b031-95872761bc37']",0,,,,,,,,,,,,,,,,,Lorient,165,00:02:00.052,Pass,
,,,,,,,,,,,,,,,,,,0.320719,,,,,,,,,,,,,c695fe24-4487-47b1-91f2-dd7e19a57e9b,111,,,"[90.9, 22.2]",3829498,2,,,,,1.2742505,,Right Foot,,,,"[92.0, 25.8]",,Ground Pass,,3.764306,Incomplete,,Jaroslav Plašil,3150.0,,,,,,,1,From Free Kick,Isaac Kiese Thelin,5615.0,Center Forward,7,Lorient,165,"['331c1f82-7c3d-49ba-88fa-54bd4c614c67', '5a275b91-5eb7-43fa-b580-d81fdef3e60e', 'd73b8b84-d85d-4617-af89-a25076593627']",4,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:04.702,Pass,True
,,,,,,,,,,,,,,,,,,0.980798,,,,,,,,,,,,,13759e9f-2e89-4540-afd3-59abad34def8,115,,,"[21.5, 50.6]",3829498,2,,,,,0.9042385,,Right Foot,,,,"[27.4, 58.1]",,Ground Pass,,9.542537,,,Yann Jouffre,3102.0,,,,,,Recovery,1,From Free Kick,Wesley Lautoa,3769.0,Left Center Back,7,Lorient,165,"['3acd38bc-48b1-461d-b637-9d66d273840a', 'b0aaf018-93f2-484d-be6a-937ae43e29dd']",6,,,,,,,,,,,,,,,,,Lorient,165,00:02:06.422,Pass,True
,,,,,,,,,,,,,,,,,,0.728803,,,,,,,,,,,,,2cb19c4b-d47d-427d-8734-f0d3e76496a4,118,,,"[27.4, 59.4]",3829498,2,,,,,2.330559,,Left Foot,,,,"[21.7, 65.4]",,Ground Pass,,8.275868,,,Lamine Gassama,6335.0,,,,,,,1,From Free Kick,Yann Jouffre,3102.0,Right Midfield,7,Lorient,165,['ec113b49-8a45-4fd4-8cd1-c90ff1731d19'],7,,,,,,,,,,,,,,,,,Lorient,165,00:02:07.483,Pass,
,,,,,,,,,,,,,,,,,,2.600835,,,,,,,,,,,,,4de4d01a-7177-4821-a504-fb9d2f8c0443,122,,,"[27.0, 73.7]",3829498,2,,,,,-0.49079025,,Right Foot,,,,"[70.6, 50.4]",,High Pass,,49.43531,Incomplete,,Abdul Majeed Waris,7615.0,,,,,,,1,From Free Kick,Lamine Gassama,6335.0,Right Back,7,Lorient,165,"['850ed787-1648-4e2e-8879-390af7e6e8e5', '8b2a2306-a0b6-4aea-8f7f-72dd18e8f51e', 'c651a0fc-3a51-400e-b940-2165ca9572b1']",11,,,,,,,,,,,,,,,,,Lorient,165,00:02:11.254,Pass,True
,,,,,,,,,,,,,,,,,,0.951892,,,,,,,,,,,,,850ed787-1648-4e2e-8879-390af7e6e8e5,124,,,"[49.5, 29.7]",3829498,2,,,,,-0.1378485,,Head,,,,"[66.8, 27.3]",,High Pass,,17.465681,Incomplete,,Jaroslav Plašil,3150.0,,,,,,Recovery,1,From Free Kick,Nicolas Pallois,3256.0,Left Center Back,7,Lorient,165,"['4de4d01a-7177-4821-a504-fb9d2f8c0443', '761ca6e6-dfd4-42fa-a45a-9beb9d9958db', 'f76dde66-5dd7-48e7-9db9-9feed89473b7']",13,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:13.855,Pass,
,,,,,,,,,,,,,,,,,,0.389097,,,,,,,,,,,,,761ca6e6-dfd4-42fa-a45a-9beb9d9958db,126,,,"[53.3, 52.8]",3829498,2,,,,,-0.42848623,,Head,,,,"[61.4, 49.1]",,High Pass,,8.905055,Incomplete,,Benjamin Moukandjo Bilé,33178.0,,,,,,Recovery,1,From Free Kick,Didier Ndong Ibrahim,22587.0,Right Defensive Midfield,7,Lorient,165,"['666401cd-3218-4ab7-ada2-c36951bbd3b0', '850ed787-1648-4e2e-8879-390af7e6e8e5', '87d9f524-01f3-4bfa-9130-abec16acf352']",14,,,,,,,,,,,,,,,,,Lorient,165,00:02:14.807,Pass,
