50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.654615,,,,,,,,,,,,,a9f34215-8dbd-48df-8bec-a074d6916324,18,,,"[117.2, 19.8]",3829494,0,,,,,1.5707964,,Left Foot,True,,,"[117.2, 37.3]",,High Pass,,17.5,,,Incomplete,,Martin Braithwaite Christensen,4447.0,,,,,,,1,From Kick Off,Adrien Regattin,16418.0,Left Wing,2,Toulouse,130,"['205b8882-f209-498a-8faa-417f17f1367c', '621614db-a4e7-4bb1-ba80-3fdfdea99412']",10,,,,,,,,,,,,,,,,,Toulouse,130,00:00:10.909,Pass,
,,,,,,,,,,,,,,,,,,1.961155,,,,,,,,,,,,,6e5fe911-65b0-44e6-9812-c3bffe6f2598,21,,,"[13.1, 45.4]",3829494,0,,True,,,0.27511773,,Drop Kick,,,,"[58.8, 58.3]",,High Pass,,47.485786,,,,,Issiar Dia,40536.0,,,,,,,1,From Kick Off,Clément Maury,401508.0,Goalkeeper,2,Toulouse,130,['dab04353-d093-4fca-821f-0510687aa716'],27,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:27.712,Pass,
,,,,,,,,,,,,,,,,,,0.243163,,,,,,,,,,,,,7944fc2f-c38d-4de7-9921-099a70dabc69,23,,,"[66.3, 59.3]",3829494,0,,True,,,0.5252436,,Right Foot,,,,"[83.9, 69.5]",,High Pass,,20.342075,,,Incomplete,,Khalid Boutaïb,5726.0,,,,,,,1,From Kick Off,Issiar Dia,40536.0,Center Forward,2,Toulouse,130,"['6664a57d-c976-4aea-97a2-70b8fbbf1c80', 'cfc2c883-db6d-47dd-8538-b6706982e83e']",29,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:29.673,Pass,
,,,,,,,,,,,,,,,,,,0.731039,,,,,,,,,,,,,38ef1d87-da54-4593-b953-92b788c43125,33,,,"[85.4, 76.4]",3829494,0,,,,,2.9945142,,Left Foot,,,,"[80.0, 77.2]",,Ground Pass,,5.4589376,,,,,David Ducourtioux,401509.0,,,,,,,1,Regular Play,Khalid Boutaïb,5726.0,Right Wing,3,Gazélec Ajaccio,160,"['854eefc1-45f0-466a-ba8a-a9a4fbde1544', 'fb1fa7aa-c852-432c-a4b0-cdbb00ff930d']",34,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:34.373,Pass,True
,,,,,,,,,,,,,,,,,,1.154708,,,,,,,,,,,,,b236412f-d1c3-45dd-aeba-7751b5a67a19,36,,,"[79.4, 77.2]",3829494,0,,,,,-2.166581,,Right Foot,,,,"[67.4, 59.5]",,Ground Pass,,21.38434,,,,,Abdou Kader Mangane,2953.0,,,,,,,1,Regular Play,David Ducourtioux,401509.0,Right Center Midfield,3,Gazélec Ajaccio,160,['30dee2a3-49b3-4bfc-bdde-dc1bcac4b44a'],36,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:36.338,Pass,
,,,,,,,,,,,,,,,,,,3.063154,,,,,,,,,,,,,c9b20f36-75e2-4977-a880-a741bf6e55ab,39,,,"[79.2, 67.1]",3829494,0,,,,,-0.8076786,,Right Foot,,,,"[114.3, 30.4]",,High Pass,,50.78287,,,Incomplete,,Grégory Pujol,401506.0,,,,,,,1,Regular Play,Abdou Kader Mangane,2953.0,Center Defensive Midfield,3,Gazélec Ajaccio,160,"['7b7b16a8-a8f2-438d-98db-206a1ccf58da', 'ec3f4d39-b839-4816-a84d-87c38581fd1a']",39,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:39.904,Pass,
,,,,,,,,,,,,,,,,,,3.684077,,,,,,,,,,,,,b9fad82e-ee2b-4156-b34b-e86e0d2c6178,43,,,"[24.1, 48.6]",3829494,0,,,,,-0.20248458,,Right Foot,,,,"[84.5, 36.2]",,High Pass,,61.65971,,,Incomplete,,Martin Braithwaite Christensen,4447.0,,,,,,,1,Regular Play,Ali Nadhoim Ahamada,41385.0,Goalkeeper,3,Gazélec Ajaccio,160,"['ae17ed7f-1141-4d59-a688-3e21192f1ce6', 'bf532404-15e9-4768-b8df-c2e1f5ca9204']",57,,,,,,,,,,,,,,,,,Toulouse,130,00:00:57.068,Pass,
,,,,,,,,,,,,,,,,,,0.521464,,,,,,,,,,,,,ae17ed7f-1141-4d59-a688-3e21192f1ce6,46,,,"[35.6, 43.9]",3829494,1,,,,True,0.43779132,,,,,,"[45.0, 48.3]",,High Pass,,10.378824,,,,,David Ducourtioux,401509.0,,,,,,Recovery,1,Regular Play,Roderic Filippi,7808.0,Right Center Back,3,Gazélec Ajaccio,160,"['a6761e68-6deb-4316-a40d-ca0cc556dcce', 'af8118f5-386b-47d4-b80e-0238784c5283', 'b9fad82e-ee2b-4156-b34b-e86e0d2c6178']",0,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:00.752,Pass,True
,,,,,,,,,,,,,,,,,,1.206964,,,,,,,,,,,,,d7df19cb-897c-40a7-8917-16a0e839cee3,48,,,"[45.0, 48.3]",3829494,1,,,,,-0.19901107,,Head,,,,"[56.9, 45.9]",,High Pass,,12.139605,,,Incomplete,,Khalid Boutaïb,5726.0,,,,,,,1,Regular Play,David Ducourtioux,401509.0,Right Center Midfield,3,Gazélec Ajaccio,160,"['5286cdc4-30e2-40da-a160-86f4f0563206', 'd1dd14dd-d805-4cec-8e00-11075ad2b8d6']",1,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:01.390,Pass,
,,,,,,,,,,,,,,,,,,2.059206,,,,,,,,,,,,,e8b5a7d7-7b1f-4b41-96a8-7c1d940ea7ec,58,,,"[55.0, 77.2]",3829494,1,,True,,,-0.33745608,,Right Foot,,,,"[94.9, 63.2]",,High Pass,,42.284866,,,Incomplete,,Grégory Pujol,401506.0,,,,,,Free Kick,1,From Free Kick,Alexandre Coeff,7428.0,Right Back,4,Gazélec Ajaccio,160,"['32d49c9c-7c64-4898-beb0-7389511e880d', '79578fdb-dfca-4d1c-82d0-e26add50f8f9']",16,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:16.830,Pass,
,,,,,,,,,,,,,,,,,,1.558325,,,,,,,,,,,,,07574b32-9009-485b-84e2-c33ea8ca10ba,62,,,"[25.2, 18.2]",3829494,1,,,,True,-0.4048918,,,,,,"[44.8, 9.8]",,High Pass,,21.324165,,,,,Adrien Regattin,16418.0,,,,,,Recovery,1,Regular Play,Jacques François Moubandje,3024.0,Left Back,5,Toulouse,130,"['50001fc2-be20-4e50-8c5b-f9bd45c0298e', 'efdba92d-9dec-4f18-83d8-9618fd8ad915']",19,,,,,,,,,,,,,,,,,Toulouse,130,00:01:19.463,Pass,True
,,,,,,,,,,,,,,,,,,2.53242,,,,,,,,,,,,,fdbce9d9-7adc-4e06-a41f-4e04a0e6c475,65,,,"[41.5, 13.0]",3829494,1,,,,,1.6473849,,Right Foot,,,,"[38.3, 54.7]",,Ground Pass,,41.8226,,,,,Marcel Tisserand,8677.0,,,True,,,,1,Regular Play,Adrien Regattin,16418.0,Left Wing,5,Toulouse,130,['c5e9cce0-ec3c-41c1-a4b1-d4e1e30c12c1'],23,,,,,,,,,,,,,,,,,Toulouse,130,00:01:23.400,Pass,
,,,,,,,,,,,,,,,,,,1.605046,,,,,,,,,,,,,ef531fae-5628-4370-8ba7-f0215fdd25dc,68,,,"[82.3, 69.0]",3829494,1,,,,,-1.2325555,,Right Foot,,,,"[96.3, 29.2]",,High Pass,,42.19052,,,Incomplete,,Martin Braithwaite Christensen,4447.0,,,,,,,1,Regular Play,Marcel Tisserand,8677.0,Right Back,5,Toulouse,130,"['2218bd50-400a-473b-8724-295312960d9b', 'eb77ad58-e651-4a33-ad4f-cb835e5e45e3']",29,,,,,,,,,,,,,,,,,Toulouse,130,00:01:29.682,Pass,
,,,,,,,,,,,,,,,,,,2.023264,,,,,,,,,,,,,fcb79123-9259-4309-9147-15f3c5a2fe93,72,,,"[63.4, 42.9]",3829494,1,,,,,1.2802856,,Head,,,,"[69.2, 62.3]",,High Pass,,20.248457,,,,,Marcel Tisserand,8677.0,,,,,,Recovery,1,Regular Play,Étienne Didot,3189.0,Center Defensive Midfield,5,Toulouse,130,['f63661bc-0536-45c0-a2c4-fa2b9f1f258b'],33,,,,,,,,,,,,,,,,,Toulouse,130,00:01:33.701,Pass,
,,,,,,,,,,,,,,,,,,2.248847,,,,,,,,,,,,,95748a80-36af-4af7-ae89-f271420dbbad,74,,,"[69.2, 64.1]",3829494,1,,,,,-0.23783593,,Head,,,,"[92.3, 58.5]",,High Pass,,23.769098,,,Incomplete,,Aleksandar Pešić,40431.0,,,,,,,1,Regular Play,Marcel Tisserand,8677.0,Right Back,5,Toulouse,130,"['9a891c20-e329-45c3-a351-cae34f081599', 'b07148a8-7027-42d5-9c2c-a411ecb5a25a']",35,,,,,,,,,,,,,,,,,Toulouse,130,00:01:35.725,Pass,
,,,,,,,,,,,,True,,,,,,1.060617,,,,,,,,,,,,,9a891c20-e329-45c3-a351-cae34f081599,77,,,"[27.8, 21.6]",3829494,1,,,,True,0.51806855,,,,,,"[37.8, 27.3]",,Low Pass,,11.51043,,,,,Abdou Kader Mangane,2953.0,,,,,,Interception,1,Regular Play,Issiaga Sylla,4352.0,Left Back,6,Gazélec Ajaccio,160,"['4a664b1d-396f-43a1-bc96-afcbf35f4bb7', '4ef55beb-5f87-467a-a34b-b994f8b9b743', '95748a80-36af-4af7-ae89-f271420dbbad']",37,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:37.973,Pass,True
,,,,,,,,,,,,,,,,,,1.76447,,,,,,,,,,,,,26188dd2-a84e-4a34-858f-01c33e6af4a4,81,,,"[33.6, 26.5]",3829494,1,,,,,0.6043055,,Right Foot,,,,"[58.8, 43.9]",,High Pass,,30.62352,,,,,Khalid Boutaïb,5726.0,,,,,,,1,Regular Play,Abdou Kader Mangane,2953.0,Center Defensive Midfield,6,Gazélec Ajaccio,160,['5b889067-ac25-41da-8d4b-291af15be8ed'],40,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:40.933,Pass,
,,,,,,,,,,,,,,,,,,1.48318,,,,,,,,,,,,,725a34cc-b07a-455b-8280-cda187c1c3db,85,,,"[59.0, 45.1]",3829494,1,,,,,0.25854373,,Right Foot,,,,"[71.1, 48.3]",,Ground Pass,,12.515989,,,Incomplete,,Grégory Pujol,401506.0,,,,,,,1,Regular Play,Khalid Boutaïb,5726.0,Right Wing,6,Gazélec Ajaccio,160,"['005184bd-0b1e-4dc4-9866-023a6252f8de', '9f9f483d-d3d5-49ce-8305-e5c36bf6632f', 'b3d766fd-73a3-4d0e-b06a-69918441d730']",42,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:42.721,Pass,True
,,,,,,,,,,,,,,,,,,0.491373,,,,,,,,,,,,,c673346e-0e85-46e8-873b-e6cb5086a822,88,,,"[62.6, 80.0]",3829494,1,,True,,,-2.6316206,,,,,,"[50.8, 73.4]",,Low Pass,,13.520355,,,,,Abdou Kader Mangane,2953.0,,,,,,Throw-in,1,From Throw In,Alexandre Coeff,7428.0,Right Back,7,Gazélec Ajaccio,160,['a3c88ae9-83d6-4cd3-8158-fe0c00dc192e'],54,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:54.493,Pass,
,,,,,,,,,,,,,,,,,,4.218341,,,,,,,,,,,,,db4acb63-bb27-4283-86fd-623bb8d83bb5,90,,,"[47.4, 73.4]",3829494,1,,True,,,-0.06746502,,Right Foot,,,,"[84.4, 70.9]",,High Pass,,37.084362,,,Incomplete,,Khalid Boutaïb,5726.0,,,,,,,1,From Throw In,Abdou Kader Mangane,2953.0,Center Defensive Midfield,7,Gazélec Ajaccio,160,"['41c78a7c-f8d5-4c83-8839-36bf0859c35f', '7ca07a98-bfc6-4071-9b42-c748d719dfc7']",55,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:55.625,Pass,
,,,,,,,,,,,,,,,,,,0.615128,,,,,,,,,,,,,a81416a9-0cd0-4a11-9359-b3a32f9a965b,94,,,"[85.7, 80.0]",3829494,2,,True,,,-2.547696,,,,,,"[74.0, 72.1]",,Low Pass,,14.117365,,,,,Abdou Kader Mangane,2953.0,,,,,,Throw-in,1,From Throw In,Alexandre Coeff,7428.0,Right Back,8,Gazélec Ajaccio,160,['d82bab3e-cdf7-4e24-b3be-3fc5eb5a8263'],8,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:02:08.106,Pass,
,,,,,,,,,,,,,,,,,,0.761087,,,,,,,,,,,,,361ca9c5-e42c-4b73-9f0d-a4cff0419da3,97,,,"[71.8, 71.4]",3829494,2,,,,,2.3561945,,Right Foot,,,,"[65.3, 77.9]",,Ground Pass,,9.192389,,,,,Alexandre Coeff,7428.0,,,,,,,1,From Throw In,Abdou Kader Mangane,2953.0,Center Defensive Midfield,8,Gazélec Ajaccio,160,"['945064d9-f524-41c8-bfa7-0892ed7b5ef4', 'dcadb745-0b59-4356-b813-7aa775a0bb68']",9,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:02:09.280,Pass,True
,,,,,,,,,,,,,,,,,,1.310011,,,,,,,,,,,,,cdd24b4d-6cd5-42e9-9348-bba5eca2d76e,101,,,"[62.4, 77.7]",3829494,2,,,,,-1.801679,,Left Foot,,,,"[56.1, 50.9]",,Ground Pass,,27.530529,,,,,Jérémie Bréchet,7603.0,,,,,,,1,From Throw In,Alexandre Coeff,7428.0,Right Back,8,Gazélec Ajaccio,160,"['0decd598-3167-4f22-a694-37063faec34a', '5f374a81-118e-4a17-a3ae-ec498c6c8eca']",10,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:02:10.714,Pass,True
,,,,,,,,,,,,,,,,,,1.17694,,,,,,,,,,,,,d7046a39-d0b2-49b6-9fba-a776127a7bfc,104,,,"[62.4, 46.7]",3829494,2,,,,,0.56422454,,Left Foot,,,,"[83.1, 59.8]",,Ground Pass,,24.496939,,,,,Issiar Dia,40536.0,,,,,,,1,From Throw In,Jérémie Bréchet,7603.0,Left Center Back,8,Gazélec Ajaccio,160,['65858835-2b36-4c14-ad16-e19d4ca73cb1'],14,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:02:14.231,Pass,
,,,,,,,,,,,,,,,,,,2.020209,,,,,,,,,,,,,641a0f11-b9fd-4719-b544-2ac746e997ef,107,,,"[77.0, 61.9]",3829494,2,,,,,0.7378151,,Right Foot,,,,"[94.6, 77.9]",,Ground Pass,,23.78571,,,,,David Ducourtioux,401509.0,,,,,,,1,From Throw In,Issiar Dia,40536.0,Center Forward,8,Gazélec Ajaccio,160,['c9ac7e12-5415-4bd1-bd61-2e6bac02adc2'],16,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:02:16.955,Pass,
,,,,,,,,,,,,,,,,,,1.434239,,,,,,,,,,,,,1c7f1210-8675-4fc6-b1b0-c17590112776,110,,,"[96.7, 77.1]",3829494,2,,,,,-1.2466087,,Right Foot,True,,,"[109.1, 40.2]",,High Pass,,38.927753,,,,,Grégory Pujol,401506.0,,,,,,,1,From Throw In,David Ducourtioux,401509.0,Right Center Midfield,8,Gazélec Ajaccio,160,['fcd92189-c45d-42ab-8f89-c222483ae264'],19,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:02:19.982,Pass,
,,,,,,,,,,,,,,,,,,0.540152,,,,,,,,,,,,,82426259-8d30-4f6e-a0cd-8be952fe4d6d,113,,,"[109.1, 40.2]",3829494,2,,,,,0.97303796,,Left Foot,,,,"[112.3, 44.9]",,Low Pass,,5.6859474,,,,,Khalid Boutaïb,5726.0,,,,,,,1,From Throw In,Grégory Pujol,401506.0,Left Wing,8,Gazélec Ajaccio,160,['4cf2f916-a4d5-468b-a75a-506feefd0166'],21,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:02:21.474,Pass,
,,,,,,,,,,,,,,,,,,3.8824,,,,,,,,,,,,,db588a33-c4b8-4190-b256-a5340f7683ee,120,,,"[15.8, 23.2]",3829494,2,,,,,0.027056996,,Right Foot,,,,"[89.7, 25.2]",,High Pass,,73.927055,,,Incomplete,,Aleksandar Pešić,40431.0,,,,,,,1,From Throw In,Ali Nadhoim Ahamada,41385.0,Goalkeeper,8,Gazélec Ajaccio,160,"['1e6be573-2535-48a3-950c-6378c8a6e515', '3aec4243-abe5-419b-a5a8-5806c011e8da']",39,,,,,,,,,,,,,,,,,Toulouse,130,00:02:39.719,Pass,
,,,,,,,,,,,,,,,,,,0.697141,,,,,,,,,,,,,3aec4243-abe5-419b-a5a8-5806c011e8da,123,,,"[30.4, 54.9]",3829494,2,,,,True,-0.21866895,,,,,,"[40.3, 52.7]",,Low Pass,,10.141499,,,,,Abdou Kader Mangane,2953.0,,,,,,Recovery,1,From Throw In,Roderic Filippi,7808.0,Right Center Back,8,Gazélec Ajaccio,160,"['4b84799a-485f-4651-af98-df4692caaa58', '71626506-1f5e-4031-8b4b-f55984ef7347', 'db588a33-c4b8-4190-b256-a5340f7683ee']",43,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:02:43.602,Pass,True
