50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.100767,,,,,,,,,,,,,443f33be-9e20-4e8d-849c-045ff34334e2,16,,"[26.6, 18.4]",3829506,0,,,,,2.4108663,,Left Foot,,,"[5.4, 37.4]",,Ground Pass,,28.468227,,,,Vincent Enyeama,40484.0,,,,,,1,From Kick Off,Ibrahim Amadou,11332.0,Left Center Back,2,Lille,143,['c19ad1f0-cdc4-4067-a4cf-84c33578646d'],7,,,,,,,,,,,,,,,Lille,143,00:00:07.335,Pass,
,,,,,,,,,,,,,,,,3.20021,,,,,,,,,,,,,783a9d53-5f2d-49c8-a04b-d941cc3729b3,20,,"[7.8, 41.2]",3829506,0,,,,,0.19910692,,Right Foot,,,"[75.2, 54.8]",,High Pass,,68.758415,,Incomplete,,Gadji Celi Carmen Junior Tallo,10330.0,,,,,,1,From Kick Off,Vincent Enyeama,40484.0,Goalkeeper,2,Lille,143,"['2893de86-db89-4f85-8ab2-9e9e17c89777', 'afab6a10-f503-4a82-a2c7-3c31085f0d8c', 'fe841242-568f-4258-b302-e6454f345a6a']",11,,,,,,,,,,,,,,,Lille,143,00:00:11.071,Pass,True
,,,,,,,,,,,,,,,,3.668994,,,,,,,,,,,,,d5c3ed2c-85e7-4d63-a632-b6216db3ea05,24,,"[55.7, 27.1]",3829506,0,,,,,-0.16415365,,Right Foot,,,"[104.6, 19.0]",,High Pass,,49.56632,,,,Sloan Privat,4799.0,,,,,,1,Regular Play,Jérémy Sorbon,3124.0,Left Center Back,3,Guingamp,142,['06b0fecd-f25e-4f19-8d54-206de544b5ed'],16,,,,,,,,,,,,,,,Guingamp,142,00:00:16.760,Pass,
,,,,,,,,,,,,,,,,1.277225,,,,,,,,,,,,,4abf62b2-3212-433b-b272-6b837688d244,27,,"[108.9, 19.4]",3829506,0,,,,,1.5707964,,Left Foot,True,,"[108.9, 31.5]",,Ground Pass,,12.1,,Incomplete,,Marcus Coco,3363.0,,,,,,1,Regular Play,Sloan Privat,4799.0,Left Center Forward,3,Guingamp,142,"['4d47c617-7d7b-439d-9a1f-b366c9848804', '6c1b3d96-ab50-410e-9334-1b3f68ccfeee']",21,,,,,,,,,,,,,,,Guingamp,142,00:00:21.553,Pass,
,,,,,,,,,,,,,,,,1.086116,,,,,,,,,,,,,e52153bb-9f57-41bf-a9ae-09edb5ac489c,33,,"[93.1, 11.2]",3829506,0,,,,,1.184619,,Left Foot,,,"[100.5, 29.4]",,High Pass,,19.646883,,Incomplete,,Jimmy Briand,3213.0,,,,,,1,Regular Play,Yannis Salibur,3122.0,Left Midfield,3,Guingamp,142,"['0f14e3d9-3e1c-4518-8fa6-18a305dc7438', '6880e0f5-61c0-4936-bcb2-3b7e4d20be0e', 'bf7ba229-040f-4ee8-a99d-01a0310a6e7d']",26,,,,,,,,,,,,,,,Guingamp,142,00:00:26.460,Pass,True
,,,,,,,,,,,,,,,,1.962288,,,,,,,,,,,,,bf7ba229-040f-4ee8-a99d-01a0310a6e7d,35,,"[19.6, 50.7]",3829506,0,,,,,-0.8635519,,Head,,,"[34.9, 32.8]",,Low Pass,,23.547823,,,,Sofiane Boufal,3625.0,,,,,Recovery,1,Regular Play,Renato Civelli,29057.0,Center Back,4,Lille,143,"['3eba964a-befd-4cb9-9a87-1b75acd5aad7', 'e52153bb-9f57-41bf-a9ae-09edb5ac489c']",27,,,,,,,,,,,,,,,Lille,143,00:00:27.546,Pass,
,,,,,,,,,,,,,,,,1.651061,,,,,,,,,,,,,0984217a-5e7d-4acb-a20c-3b58855e5127,38,,"[33.2, 32.2]",3829506,0,,,,,-1.605993,,Left Foot,,,"[32.7, 18.0]",,Ground Pass,,14.2088,,,,Djibril Sidibé,3446.0,,,,,,1,Regular Play,Sofiane Boufal,3625.0,Left Wing,4,Lille,143,['54982ed0-6076-42cb-8d10-9b83d332cb9f'],30,,,,,,,,,,,,,,,Lille,143,00:00:30.474,Pass,
,,,,,,,,,,,,,,,,0.335261,,,,,,,,,,,,,06a6a79d-2a66-4c2b-bcdb-fe3e9d7eac16,41,,"[34.0, 16.4]",3829506,0,,,,,0.44053033,,Left Foot,,,"[41.0, 19.7]",,Ground Pass,,7.738863,,Incomplete,,Gadji Celi Carmen Junior Tallo,10330.0,,,,,,1,Regular Play,Djibril Sidibé,3446.0,Left Wing Back,4,Lille,143,"['407f39d0-d111-462d-8c1c-937e3d1af660', 'fcb1521e-56fd-4c92-a0eb-382b4bb93642']",32,,,,,,,,,,,,,,,Lille,143,00:00:32.296,Pass,
,,,,,,,,,,,,,,,,1.282325,,,,,,,,,,,,,2f491976-6698-4abc-8340-744f524a02cc,45,,"[40.1, 0.1]",3829506,0,,True,,,2.5780892,,,,,"[20.0, 12.8]",,Low Pass,,23.77604,,,,Ibrahim Amadou,11332.0,,,,,Throw-in,1,From Throw In,Djibril Sidibé,3446.0,Left Wing Back,5,Lille,143,['cffe9f1f-ff68-4cf3-b762-dea02abc8f90'],42,,,,,,,,,,,,,,,Lille,143,00:00:42.566,Pass,
,,,,,,,,,,,,,,,,2.201585,,,,,,,,,,,,,fcbc7c67-f134-4b63-b302-85ea1834ef4d,47,,"[19.8, 20.5]",3829506,0,,,,,1.380112,,Right Foot,,,"[27.0, 57.8]",,Ground Pass,,37.988552,,,,Stopilla Sunzu,23203.0,,,,,,1,From Throw In,Ibrahim Amadou,11332.0,Left Center Back,5,Lille,143,['a73d6b2d-25ab-4e09-9683-1b1ed05d0f7e'],46,,,,,,,,,,,,,,,Lille,143,00:00:46.146,Pass,
,,,,,,,,,,,,,,,,0.877652,,,,,,,,,,,,,d28cbe4c-cd6f-4fd1-b931-2409a9d3b065,50,,"[29.6, 66.4]",3829506,0,,,,,-0.8960554,,Right Foot,,,"[34.8, 59.9]",,Ground Pass,,8.324061,,,,Florent Balmont,3211.0,,,,,,1,From Throw In,Stopilla Sunzu,23203.0,Right Center Back,5,Lille,143,['6abadcdf-33c1-4ebc-bc11-a0aaf821f898'],50,,,,,,,,,,,,,,,Lille,143,00:00:50.380,Pass,
,,,,,,,,,,,,,,,,1.148831,,,,,,,,,,,,,f6a39ea8-24fa-44ea-b1b2-c35ae8013ea5,53,,"[47.7, 68.5]",3829506,0,,,,,-3.0256107,,Right Foot,,,"[37.4, 67.3]",,Ground Pass,,10.369667,,,,Stopilla Sunzu,23203.0,,,,,,1,From Throw In,Florent Balmont,3211.0,Right Defensive Midfield,5,Lille,143,['1e9d9340-c59d-4ea4-ba47-d0a95142752e'],56,,,,,,,,,,,,,,,Lille,143,00:00:56.403,Pass,
,,,,,,,,,,,,,,,,0.999015,,,,,,,,,,,,,0b758485-ab3f-4903-9a2a-211e049b31c7,56,,"[37.4, 67.3]",3829506,0,,,,,-0.90004474,,Right Foot,,,"[44.7, 58.1]",,Ground Pass,,11.74436,,,,Mounir Obbadi,40697.0,,,,,,1,From Throw In,Stopilla Sunzu,23203.0,Right Center Back,5,Lille,143,['051a8fea-43d9-4d08-be0d-97e42b7a4d8b'],57,,,,,,,,,,,,,,,Lille,143,00:00:57.884,Pass,
,,,,,,,,,,,,,,,,1.314577,,,,,,,,,,,,,cb0480c8-b5ee-4582-afa0-5ba733d6e934,59,,"[45.5, 58.1]",3829506,1,,,,,1.5243182,,Right Foot,,,"[46.1, 71.0]",,Ground Pass,,12.913946,,,,Florent Balmont,3211.0,,,,,,1,From Throw In,Mounir Obbadi,40697.0,Left Defensive Midfield,5,Lille,143,['4602e0ba-5c38-49cb-8c14-86435a1a7d22'],0,,,,,,,,,,,,,,,Lille,143,00:01:00.919,Pass,
,,,,,,,,,,,,,,,,1.976181,,,,,,,,,,,,,21900afa-dcfb-49e2-9470-ac5412b8bfb7,62,,"[50.9, 71.6]",3829506,1,,,,,0.010666262,,Right Foot,,,"[88.4, 72.0]",,High Pass,,37.502132,,,,Gadji Celi Carmen Junior Tallo,10330.0,,,,,,1,From Throw In,Florent Balmont,3211.0,Right Defensive Midfield,5,Lille,143,['640e8782-da9a-4736-bead-7eb3bda78991'],3,,,,,,,,,,,,,,,Lille,143,00:01:03.740,Pass,
,,,,,,,,,,,,,,,,2.336899,,,,,,,,,,,,,e0ffd2f0-19f0-47fa-8c44-a4fd91d7140a,67,,"[19.1, 6.9]",3829506,1,,,,,2.066433,,Right Foot,,,"[5.8, 31.5]",,Ground Pass,,27.965157,,,,Jonas Lössl,3322.0,,,,,Recovery,1,Regular Play,Jérémy Sorbon,3124.0,Left Center Back,6,Guingamp,142,"['9766770a-3978-44aa-b5dc-fdd76ceb0d68', 'fad626c6-e53e-4eda-8a3c-23da2ce78f8d']",7,,,,,,,,,,,,,,,Guingamp,142,00:01:07.444,Pass,True
,,,,,,,,,,,,,,,,3.103473,,,,,,,,,,,,,461ec732-d9e9-4a98-b7f1-4a0ed69302a8,70,,"[6.0, 31.9]",3829506,1,,,,,-0.1839051,,Right Foot,,,"[64.6, 21.0]",,High Pass,,59.605118,,Incomplete,,Sloan Privat,4799.0,,,,,,1,Regular Play,Jonas Lössl,3322.0,Goalkeeper,6,Guingamp,142,"['10af6be8-17cf-4c45-9a07-924af809094c', '3a0de237-b113-4dc1-9a0f-29adb186e539']",9,,,,,,,,,,,,,,,Guingamp,142,00:01:09.999,Pass,
,,,,,,,,,,,,,,,,3.177832,,,,,,,,,,,,,ec5339a4-7cb8-4c5b-8afc-35460df66183,76,,"[53.7, 23.4]",3829506,1,,,,,0.7414494,,Right Foot,,,"[81.0, 48.4]",,High Pass,,37.01743,,,,Marcus Coco,3363.0,,,,,,1,Regular Play,Julien Cardy,401525.0,Left Defensive Midfield,6,Guingamp,142,['c365de4e-dcb4-4c0c-b87d-160154d4f3c2'],15,,,,,,,,,,,,,,,Guingamp,142,00:01:15.741,Pass,
,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,97923641-ce73-4859-a6a4-3afb2b2d46f1,78,,"[81.8, 48.1]",3829506,1,,,,True,-0.32175055,,,,,"[82.4, 47.9]",,Low Pass,,0.6324555,,Incomplete,,Jimmy Briand,3213.0,,,,,,1,Regular Play,Marcus Coco,3363.0,Right Midfield,6,Guingamp,142,"['c9daf9b2-72ee-4946-9b5a-7b1d86c1074b', 'f9e7e1db-f1d1-486e-8d00-a12ce5858dfe', 'fb3db57f-2521-4e8a-9d72-a0d98bc3a940']",18,,,,,,,,,,,,,,,Guingamp,142,00:01:18.918,Pass,True
,,,,,,,,,,,,,,,,1.536564,,,,,,,,,,,,,88e522f5-6818-47aa-95b0-d534661ed359,82,,"[39.3, 17.5]",3829506,1,,,,,2.1625724,,Left Foot,,,"[27.0, 35.8]",,Ground Pass,,22.04949,,,,Renato Civelli,29057.0,,,,,Recovery,1,Regular Play,Djibril Sidibé,3446.0,Left Wing Back,7,Lille,143,['bd840580-3be7-48aa-94e4-6ed17b1f1bf7'],21,,,,,,,,,,,,,,,Lille,143,00:01:21.964,Pass,
,,,,,,,,,,,,,,,,0.82155,,,,,,,,,,,,,8c89678f-5afe-47ac-8e4a-1de6611443dc,85,,"[33.6, 39.6]",3829506,1,,,,,-0.072599456,,Right Foot,,,"[39.1, 39.2]",,Ground Pass,,5.5145264,,,,Florent Balmont,3211.0,,,,,,1,Regular Play,Renato Civelli,29057.0,Center Back,7,Lille,143,['8de60800-d582-46f5-b13d-13410bcc97d7'],27,,,,,,,,,,,,,,,Lille,143,00:01:27.017,Pass,
,,,,,,,,,,,,,,,,1.640816,,,,,,,,,,,,,ec6cdcbd-61bf-4ebe-9e2b-5c5c84392331,88,,"[40.1, 37.4]",3829506,1,,,,,-1.2576416,,Right Foot,,,"[50.3, 5.9]",,Ground Pass,,33.11027,,,,Djibril Sidibé,3446.0,,,,,,1,Regular Play,Florent Balmont,3211.0,Right Defensive Midfield,7,Lille,143,['eaac4f2b-2368-4641-99c9-84fb422b090f'],29,,,,,,,,,,,,,,,Lille,143,00:01:29.000,Pass,
,,,,,,,,,,,,,,,,0.75867,,,,,,,,,,,,,0a37af3b-b4d5-479c-beec-a7c7bd2e8e0d,91,,"[50.3, 5.9]",3829506,1,,,,,1.0214218,,Right Foot,,,"[56.3, 15.7]",,Ground Pass,,11.490866,,,,Sofiane Boufal,3625.0,,,,,,1,Regular Play,Djibril Sidibé,3446.0,Left Wing Back,7,Lille,143,['ff3b5f4e-3a39-4bcb-8145-4972ccee1f1d'],31,,,,,,,,,,,,,,,Lille,143,00:01:31.617,Pass,
,,,,,,,,,,,,,,,,0.786114,,,,,,,,,,,,,447b264c-cf1c-4646-8d35-ed96ebe924d1,98,,"[62.9, 15.7]",3829506,1,,,,,0.21366899,,Right Foot,,,"[73.5, 18.0]",,Ground Pass,,10.846659,,,,Mounir Obbadi,40697.0,,,,,,1,Regular Play,Sofiane Boufal,3625.0,Left Wing,7,Lille,143,['7cbff84f-2ed6-4bd6-8231-26dbc389c089'],35,,,,,,,,,,,,,,,Lille,143,00:01:35.064,Pass,
,,,,,,,,,,,,,,,,0.769241,,,,,,,,,,,,,73b6c305-38ce-4bae-9370-202b5d2f9ceb,102,,"[72.5, 16.7]",3829506,1,,,,,-0.67474097,,Left Foot,,,"[80.5, 10.3]",,Ground Pass,,10.244999,,,,Sofiane Boufal,3625.0,,,,,,1,Regular Play,Mounir Obbadi,40697.0,Left Defensive Midfield,7,Lille,143,['18469eda-0ad7-46c1-9ec3-03b0cd45c708'],36,,,,,,,,,,,,,,,Lille,143,00:01:36.986,Pass,
,,,,,,,,,,,,,,,,0.492318,,,,,,,,,,,,,9094fa87-2019-44e3-840c-e963deaed283,105,,"[84.3, 8.5]",3829506,1,,,,,1.1441689,,Left Foot,,,"[88.8, 18.4]",,Ground Pass,,10.874742,,,,Djibril Sidibé,3446.0,,,,,,1,Regular Play,Sofiane Boufal,3625.0,Left Wing,7,Lille,143,['d49ece2c-6675-412c-9e2d-d3c1217d3732'],38,,,,,,,,,,,,,,,Lille,143,00:01:38.636,Pass,
,,,,,,,,,,,,,,,,1.245407,,,,,,,,,,,,,21b0f01a-5ea7-4870-97c2-fa7702299be7,108,,"[89.1, 18.4]",3829506,1,,,,,-3.0221636,,Right Foot,,,"[86.6, 18.1]",,Ground Pass,,2.5179358,,,,Sofiane Boufal,3625.0,,,,,,1,Regular Play,Djibril Sidibé,3446.0,Left Wing Back,7,Lille,143,['ed651406-d271-4d4f-a2c6-675771d91846'],39,,,,,,,,,,,,,,,Lille,143,00:01:39.398,Pass,
,,,,,,,,,,,,,,,,0.550561,,,,,,,,,,,,,b58a1b02-ccef-48c6-8884-193760ad6396,111,,"[87.0, 18.1]",3829506,1,,,,,0.0,,Right Foot,,,"[98.3, 18.1]",,Ground Pass,,11.3,,,,Djibril Sidibé,3446.0,,,,,,1,Regular Play,Sofiane Boufal,3625.0,Left Wing,7,Lille,143,['1ba4cf7a-bd16-4dc3-9fb7-eca347f23c1a'],40,,,,,,,,,,,,,,,Lille,143,00:01:40.913,Pass,
,,,,,,,,,,,,,,,,0.420852,,,,,,,,,,,,,a2c7272c-2ec2-46ac-a711-81daa3ca5bd8,115,,"[104.8, 23.3]",3829506,1,,,,,1.5707964,,Left Foot,,,"[104.8, 27.6]",,Ground Pass,,4.3,,Incomplete,,Gadji Celi Carmen Junior Tallo,10330.0,,,,,,1,Regular Play,Djibril Sidibé,3446.0,Left Wing Back,7,Lille,143,"['8aebbf19-0cdb-4759-b6fb-6da030cffd5e', 'c8555005-d3ac-4611-87b5-02a51f1172dd']",43,,,,,,,,,,,,,,,Lille,143,00:01:43.247,Pass,
,,,,,,,,,,,,,,,,0.856935,,,,,,,,,,,,,e10dac9c-2e5d-49b4-8acc-6a94543d3e33,125,,"[21.9, 53.5]",3829506,1,,,,,0.5046269,,Right Foot,,,"[39.1, 63.0]",,Ground Pass,,19.649174,,,,Jimmy Briand,3213.0,,,,,,1,Regular Play,Brou Benjamin Angoua,40527.0,Right Center Back,7,Lille,143,['d1e3b973-866f-48fa-ab34-2d0e79a129fa'],47,,,,,,,,,,,,,,,Guingamp,142,00:01:47.443,Pass,
,,,,,,,,,,,,,,,,1.351555,,,,,,,,,,,,,def0a837-d0e9-4247-810d-d5b6fb23cd31,133,,"[69.2, 23.7]",3829506,1,,,,,3.1415927,,Right Foot,,,"[50.9, 23.7]",,Ground Pass,,18.3,,,,Renato Civelli,29057.0,,,,,,1,Regular Play,Florent Balmont,3211.0,Right Defensive Midfield,7,Lille,143,['e6b2755f-28c5-452b-bb50-ca88eff29dd7'],51,,,,,,,,,,,,,,,Lille,143,00:01:51.783,Pass,
,,,,,,,,,,,,,,,,1.154772,,,,,,,,,,,,,91a08902-7055-4df1-b8be-c95692d13a58,136,,"[50.9, 25.5]",3829506,1,,,,,-1.1913817,,Right Foot,,,"[57.2, 9.7]",,Ground Pass,,17.009703,,,,Ibrahim Amadou,11332.0,,,,,,1,Regular Play,Renato Civelli,29057.0,Center Back,7,Lille,143,['0da882e6-058c-48cd-a7a7-9d8969d0337f'],55,,,,,,,,,,,,,,,Lille,143,00:01:55.290,Pass,
,,,,,,,,,,,,,,,,1.054428,,,,,,,,,,,,,39c88def-20d6-4563-9c6c-7c02f900289d,139,,"[62.9, 10.6]",3829506,1,,,,,0.31227216,,Right Foot,,,"[75.6, 14.7]",,Ground Pass,,13.345411,,,,Djibril Sidibé,3446.0,,,,,,1,Regular Play,Ibrahim Amadou,11332.0,Left Center Back,7,Lille,143,['f06aa0d9-c7c0-4507-8c22-8ac22dd3fde2'],57,,,,,,,,,,,,,,,Lille,143,00:01:57.812,Pass,
,,,,,,,,,,,,,,,,1.505534,,,,,,,,,,,,,506afed3-c124-452f-9e36-39e85d1cff80,141,,"[74.9, 14.7]",3829506,1,,,,,-2.0626056,,Left Foot,,,"[68.9, 3.5]",,Ground Pass,,12.705904,,,,Ibrahim Amadou,11332.0,,,,,,1,Regular Play,Djibril Sidibé,3446.0,Left Wing Back,7,Lille,143,['0f407e44-bb43-45ee-82e1-9816b892ed2a'],58,,,,,,,,,,,,,,,Lille,143,00:01:58.867,Pass,
