50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.543441,,,,,,,,,,,,,19b657e1-b8dd-48b0-8826-072396b8e736,15,,,"[68.6, 9.5]",3901176,0,,,,0.27384204,,Right Foot,,,"[86.4, 14.5]",,High Pass,,18.488916,,,Incomplete,,,,,,,,,1,From Kick Off,Alexis Blin,3036.0,Left Defensive Midfield,2,Toulouse,130,['e946c8ff-9306-4c9c-b68c-a09b1d83acc8'],10,,,,,,,,,,,,,,,,,Toulouse,130,00:00:10.142,Pass,
,,,,,,,,,,,,,,,,,,3.682906,,,,,,,,,,,,,194f6da0-a5d6-4fc7-aabf-2f1d38045676,18,,,"[35.4, 65.6]",3901176,0,,,,-0.5333497,,Right Foot,,,"[73.0, 43.4]",,High Pass,,43.66463,,,Incomplete,,Malcom Filipe Silva de Oliveira,3109.0,,,,,,1,From Kick Off,Ludovic Lamine Sané,8385.0,Right Center Back,2,Toulouse,130,"['32a171f7-2c0a-46af-ab21-544ea8da7368', 'd0d40ec4-cee1-48db-bae1-756a9eb0c555']",12,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:12.727,Pass,
,,,,,,,,,,,,,,,,,,3.177943,,,,,,,,,,,,,e24ff52e-039a-4e7f-9f7e-e759fdf44e4e,23,,,"[59.1, 35.3]",3901176,0,,,,-0.20021018,,Right Foot,,,"[106.9, 25.6]",,High Pass,,48.774277,,,Incomplete,,Wissam Ben Yedder,6723.0,,,,,,1,From Kick Off,Jean-Daniel Akpa Akpro,31174.0,Right Back,2,Toulouse,130,"['63a6ffe4-cd61-46e2-a925-19df8de410d8', 'c0af4bfb-429e-4094-9502-8bdb19c0e461']",18,,,,,,,,,,,,,,,,,Toulouse,130,00:00:18.460,Pass,
,,,,,,,,,,,,,,,,,,4.85665,,,,,,,,,,,,,a80dd029-cc1f-4d59-9f16-e260150de52a,27,,,"[14.6, 46.2]",3901176,0,,,,0.0447254,,Left Foot,,,"[86.1, 49.4]",,High Pass,,71.57157,,,Incomplete,,Cheick Tidiane Diabaté,7130.0,,,,,,1,From Kick Off,Paul Bernardoni,7193.0,Goalkeeper,2,Toulouse,130,"['b3ce4a6b-cc2a-476d-911e-c2973f9d1971', 'eab73eef-1f64-47d6-aa4f-fc4634bbe585']",28,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:28.558,Pass,
,,,,,,,,,,,,,,,,,,2.053485,,,,,,,,,,,,,7f641b07-8638-44b1-babb-50af8d7cddcb,31,,,"[31.3, 28.9]",3901176,0,,,,2.9721112,,Right Foot,,,"[12.6, 32.1]",,Ground Pass,,18.97182,,,,,Alban Lafont,2981.0,,,,,,1,From Kick Off,Marcel Tisserand,8677.0,Left Center Back,2,Toulouse,130,['cc5e0724-978c-431d-b031-55677ebe7ae0'],34,,,,,,,,,,,,,,,,,Toulouse,130,00:00:34.130,Pass,
,,,,,,,,,,,,,,,,,,3.711193,,,,,,,,,,,,,f4350ed8-657b-4550-892a-73c648bba4d0,34,,,"[23.9, 37.9]",3901176,0,,,,-0.32651243,,Right Foot,,,"[86.8, 16.6]",,High Pass,,66.408585,,,Incomplete,,,,,,,,,1,From Kick Off,Alban Lafont,2981.0,Goalkeeper,2,Toulouse,130,['49051939-0458-4125-8b26-3bd0bfe91c72'],41,,,,,,,,,,,,,,,,,Toulouse,130,00:00:41.275,Pass,
,,,,,,,,,,,,,,,,,,1.800135,,,,,,,,,,,,,49051939-0458-4125-8b26-3bd0bfe91c72,35,,,"[33.3, 63.5]",3901176,0,,,,-0.2475071,,Head,,,"[51.9, 58.8]",,High Pass,,19.18463,,,Incomplete,,Cheick Tidiane Diabaté,7130.0,,,,,Recovery,1,From Kick Off,Ludovic Lamine Sané,8385.0,Right Center Back,2,Toulouse,130,"['5895dfc4-cb4b-4001-859f-8b58ee95e0ea', 'b2c6f8fd-66a8-4f8f-9c7d-48516a13802e', 'f4350ed8-657b-4550-892a-73c648bba4d0']",44,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:44.987,Pass,
,,,,,,,,,,,,,,,,,,1.699424,,,,,,,,,,,,,5895dfc4-cb4b-4001-859f-8b58ee95e0ea,37,,,"[68.2, 21.3]",3901176,0,,,,-0.23816678,,Head,,,"[85.5, 17.1]",,High Pass,,17.802528,,,Incomplete,,Tongo Hamed Doumbia,16522.0,,,,,Recovery,1,From Kick Off,Alexis Blin,3036.0,Left Defensive Midfield,2,Toulouse,130,"['49051939-0458-4125-8b26-3bd0bfe91c72', 'e60796ad-c7a5-49a9-bc9f-51bc8e197592', 'fbc1b973-4ca5-43ae-ab1f-59318f827bfc']",46,,,,,,,,,,,,,,,,,Toulouse,130,00:00:46.787,Pass,
,,,,,,,,,,,,,,,,,,2.709797,,,,,,,,,,,,,7cc0b92f-62ee-4d6d-a7be-92824bb03098,41,,,"[37.5, 62.3]",3901176,0,,,,-0.2839108,,Right Foot,,,"[70.4, 52.7]",,High Pass,,34.272,,,Unknown,,Cheick Tidiane Diabaté,7130.0,,,,,,1,From Kick Off,Ludovic Lamine Sané,8385.0,Right Center Back,2,Toulouse,130,['6d091e91-fb2a-47d7-8209-8a4440a96996'],49,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:49.155,Pass,
,,,,,,,,,,,,,,,,,,1.919902,,,,,,,,,,,,,6f8c7e9c-8ab2-4644-803d-0e49aeab78f6,46,,,"[69.7, 53.0]",3901176,1,,,,-1.0070227,,Right Foot,,,"[90.5, 20.1]",,High Pass,,38.923645,,,Incomplete,,Malcom Filipe Silva de Oliveira,3109.0,,,,,Free Kick,1,From Free Kick,Clément Chantôme,7552.0,Center Defensive Midfield,3,Bordeaux,146,"['592674a9-c178-4367-9875-68dcf446c4c5', 'fde093cf-9a18-4aa7-b2bb-d983cc4bc49f']",1,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:01.896,Pass,
,,,,,,,,,,,,,,,,,,1.812552,,,,,,,,,,,,,592674a9-c178-4367-9875-68dcf446c4c5,48,,,"[29.6, 60.0]",3901176,1,,,,-0.8488965,,Head,,,"[37.7, 50.8]",,Low Pass,,12.25765,,,,,Étienne Didot,3189.0,,,,,Recovery,1,From Free Kick,Adrien Regattin,16418.0,Right Wing,3,Bordeaux,146,"['6f8c7e9c-8ab2-4644-803d-0e49aeab78f6', 'cf5c58f4-130d-4c61-b7f3-d4cb1f73b538']",3,,,,,,,,,,,,,,,,,Toulouse,130,00:01:03.816,Pass,
,,,,,,,,,,,,,,,,,,2.328596,,,,,,,,,,,,,435605e6-593c-4602-943c-a941fa085ec7,52,,,"[38.0, 52.9]",3901176,1,,,,-0.30517748,,Left Foot,,,"[65.3, 44.3]",,High Pass,,28.622543,,,Incomplete,,Wissam Ben Yedder,6723.0,,,,,,1,From Free Kick,Étienne Didot,3189.0,Right Defensive Midfield,3,Bordeaux,146,"['217ddecd-d1e0-4901-a844-be6b4e7b2e11', '34d89990-5fa7-43e0-84b5-250e37bbbceb', '8bcd5504-017c-4493-aca7-1fb428ecc77a']",5,,,,,,,,,,,,,,,,,Toulouse,130,00:01:05.658,Pass,True
,,,,,,,,,,,,,,,,,,1.197656,,,,,,,,,,,,,217ddecd-d1e0-4901-a844-be6b4e7b2e11,55,,,"[54.8, 35.8]",3901176,1,,,True,0.15865526,,,,,"[64.8, 37.4]",,High Pass,,10.127192,,,,,Mauro Wilney Arambarri Rosa,6863.0,,,,,Recovery,1,From Free Kick,Pablo Nascimento Castro,4542.0,Left Center Back,3,Bordeaux,146,"['0a91ea1a-2fd1-4fd9-a8b8-d14475abe4c6', '435605e6-593c-4602-943c-a941fa085ec7', '6ac2a5e9-bb3c-4deb-8e09-9a3991ca80ed']",7,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:07.987,Pass,True
,,,,,,,,,,,,,,,,,,1.439684,,,,,,,,,,,,,ec2cf6d5-7e77-4815-a662-7a4f1347d010,66,,,"[71.5, 30.1]",3901176,1,,,,-2.0159764,,Right Foot,,,"[64.2, 14.8]",,Ground Pass,,16.952286,,,,,Maxime Poundjé,4442.0,,,,,,1,From Free Kick,Mauro Wilney Arambarri Rosa,6863.0,Left Center Midfield,3,Bordeaux,146,['96a713ec-461c-454c-8f3a-1edcf26a4550'],13,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:13.494,Pass,
,,,,,,,,,,,,,,,,,,1.270757,,,,,,,,,,,,,247aa0e5-18ca-4816-b823-3feead6e28b4,69,,,"[64.2, 14.8]",3901176,1,,,,-0.42007846,,Left Foot,,,"[79.2, 8.1]",,Ground Pass,,16.42833,,,,,Malcom Filipe Silva de Oliveira,3109.0,,,,,,1,From Free Kick,Maxime Poundjé,4442.0,Left Back,3,Bordeaux,146,['588cf301-b0fb-4d49-8002-d7ee3172be61'],14,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:14.964,Pass,
,,,,,,,,,,,,,,,,,,1.016882,,,,,,,,,,,,,d18bc3a9-eb4a-46e8-91ef-cf034c93f2dd,73,,,"[80.8, 7.0]",3901176,1,,,,1.4046406,,Left Foot,,,"[83.5, 23.1]",,Ground Pass,,16.324827,,,,,Mauro Wilney Arambarri Rosa,6863.0,,,,,,1,From Free Kick,Malcom Filipe Silva de Oliveira,3109.0,Left Wing,3,Bordeaux,146,"['3fe37691-cdc0-4ed3-9372-d4cbce328780', '876824b0-d6ef-451e-8aea-ea80716a0e35']",17,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:17.514,Pass,True
,,,,,,,,,,,,,,,,,,1.574432,,,,,,,,,,,,,d0ea7b91-0233-484b-8c69-5419dfef8b5d,79,,,"[83.8, 21.3]",3901176,1,,,,-1.8088017,,Right Foot,,,"[79.7, 4.4]",,Ground Pass,,17.390226,,,,,Maxime Poundjé,4442.0,,,,,,1,From Free Kick,Mauro Wilney Arambarri Rosa,6863.0,Left Center Midfield,3,Bordeaux,146,"['7707b33e-cb31-4a57-b930-87f205b0bd20', '9d4e1225-1f34-49c0-8f54-db96538a7dd4']",21,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:21.774,Pass,True
,,,,,,,,,,,,,,,,,,1.141527,,,,,,,,,,,,,980095b0-457b-4054-9729-bea543bcc511,82,,,"[80.3, 4.7]",3901176,1,,,,2.017871,,Left Foot,,,"[76.8, 12.0]",,Ground Pass,,8.095678,,,,,Mauro Wilney Arambarri Rosa,6863.0,,,,,,1,From Free Kick,Maxime Poundjé,4442.0,Left Back,3,Bordeaux,146,['d795aafb-fc24-4001-b324-4edbbd528e98'],23,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:23.676,Pass,
,,,,,,,,,,,,,,,,,,2.612222,,,,,,,,,,,,,a0a9e91f-5c0d-4044-86ed-fbf0b54a9cd4,89,,,"[58.2, 80.0]",3901176,1,,,,-0.23931071,,,,,"[87.3, 72.9]",,High Pass,,29.95363,,,Incomplete,,Tongo Hamed Doumbia,16522.0,,,,,Throw-in,1,From Throw In,Jean-Daniel Akpa Akpro,31174.0,Right Back,4,Toulouse,130,"['4b06092f-1059-4cdc-ad5a-1b44919fac13', 'f7f04714-31ba-4a56-9180-15775d08a9dd']",42,,,,,,,,,,,,,,,,,Toulouse,130,00:01:42.116,Pass,
,,,,,,,,,,,,,,,,,,2.073445,,,,,,,,,,,,,4b06092f-1059-4cdc-ad5a-1b44919fac13,91,,,"[32.8, 7.2]",3901176,1,,,,0.048572876,,Head,,,"[47.2, 7.9]",,High Pass,,14.417004,,,,,Clément Chantôme,7552.0,,,,,Recovery,1,From Throw In,Pablo Nascimento Castro,4542.0,Left Center Back,4,Toulouse,130,"['a0a9e91f-5c0d-4044-86ed-fbf0b54a9cd4', 'e599a050-26d1-4db6-bcf2-ed429fb27457']",44,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:44.728,Pass,
,,,,,,,,,,,,,,,,,,1.959802,,,,,,,,,,,,,82b2d1d6-4a8d-476a-ad09-4fe72b1c53e7,97,,,"[47.2, 8.1]",3901176,2,,,,-0.059312772,,Right Foot,,,"[89.3, 5.6]",,High Pass,,42.174164,,,Incomplete,,Malcom Filipe Silva de Oliveira,3109.0,,,,,Free Kick,1,From Free Kick,Pablo Nascimento Castro,4542.0,Left Center Back,5,Bordeaux,146,"['6c775905-9eb9-4ee9-8861-258e14babaf2', 'c0c51e3e-14fe-4b8d-8b46-b26da3d931c9']",1,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:01.922,Pass,
,,,,,,,,,,,,,,,,,,0.928451,,,,,,,,,,,,,2f92e3e8-3a44-4393-9de4-80a446b56657,101,,,"[14.9, 77.0]",3901176,2,,,,-0.027964735,,Right Foot,,,"[29.2, 76.6]",,Low Pass,,14.3055935,,,,,Adrien Regattin,16418.0,,,,,,1,Regular Play,Jean-Daniel Akpa Akpro,31174.0,Right Back,6,Toulouse,130,['98c3e6a7-99a1-4088-bba0-1c3bf9421ec5'],6,,,,,,,,,,,,,,,,,Toulouse,130,00:02:06.571,Pass,
,,,,,,,,,,,,,,,,,,1.40019,,,,,,,,,,,,,b2a3bc2e-d712-4724-ba7e-749c26b0e555,105,,,"[23.1, 74.9]",3901176,2,,,,-2.0068011,,Right Foot,,,"[14.9, 57.3]",,Ground Pass,,19.416489,,,,,Issa Diop,4349.0,,,,,,1,Regular Play,Adrien Regattin,16418.0,Right Wing,6,Toulouse,130,"['c435ea22-270f-4fff-a97b-1cd0df413185', 'ce886325-ec3f-42e5-b893-5fb85490346f']",8,,,,,,,,,,,,,,,,,Toulouse,130,00:02:08.993,Pass,True
,,,,,,,,,,,,,,,,,,2.821217,,,,,,,,,,,,,58c81cbd-b454-4182-ae7c-b0f5242d0072,107,,,"[14.9, 57.3]",3901176,2,,,,0.30529866,,Right Foot,,,"[64.4, 72.9]",,High Pass,,51.9,,,Incomplete,,Wissam Ben Yedder,6723.0,,,,,,1,Regular Play,Issa Diop,4349.0,Right Center Back,6,Toulouse,130,"['0b537eaf-cd6d-4f81-942d-8933410a54da', '15f80b04-94fc-4c54-bcae-bd4351fb45b1']",10,,,,,,,,,,,,,,,,,Toulouse,130,00:02:10.393,Pass,
,,,,,,,,,,,,,,,,,,1.361671,,,,,,,,,,,,,0b537eaf-cd6d-4f81-942d-8933410a54da,109,,,"[55.7, 7.2]",3901176,2,,,True,0.12079629,,,,,"[73.0, 9.3]",,Low Pass,,17.42699,,,Incomplete,,Mauro Wilney Arambarri Rosa,6863.0,,,,,Recovery,1,Regular Play,Pablo Nascimento Castro,4542.0,Left Center Back,6,Toulouse,130,"['05653fa2-b449-4768-b483-265d31851506', '58c81cbd-b454-4182-ae7c-b0f5242d0072', 'b798ff1b-265d-4490-94e2-7882141f09af', 'e78036e3-1bef-458d-b575-d3ae46502524']",13,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:13.214,Pass,True
,,,,,,,,,,,,,,,,,,1.059305,,,,,,,,,,,,,e78036e3-1bef-458d-b575-d3ae46502524,112,,,"[47.1, 70.8]",3901176,2,,,,1.6247978,,Other,,,"[46.9, 74.5]",,High Pass,,3.7054014,,,,,Adrien Regattin,16418.0,,,,,Recovery,1,Regular Play,Étienne Didot,3189.0,Right Defensive Midfield,6,Toulouse,130,"['0b537eaf-cd6d-4f81-942d-8933410a54da', 'f3568c8a-6de6-43c0-9a61-232b7c90fbcc']",14,,,,,,,,,,,,,,,,,Toulouse,130,00:02:14.576,Pass,
,,,,,,,,,,,,,,,,,,0.529208,,,,,,,,,,,,,76475a75-614e-4178-b07b-e9188561e187,115,,,"[48.8, 72.0]",3901176,2,,,,0.9391057,,Right Foot,,,"[51.8, 76.1]",,Ground Pass,,5.080354,,,,,Étienne Didot,3189.0,,,,,,1,Regular Play,Adrien Regattin,16418.0,Right Wing,6,Toulouse,130,['17c89139-89d1-4182-b618-947c9590e769'],17,,,,,,,,,,,,,,,,,Toulouse,130,00:02:17.368,Pass,
,,,,,,,,,,,,,,,,,,1.761412,,,,,,,,,,,,,1c86b0c2-cfaf-4ae3-b337-a1b53db57993,119,,,"[50.9, 76.4]",3901176,2,,,,0.018865686,,Right Foot,,,"[61.5, 76.6]",,Ground Pass,,10.601887,,,Incomplete,,Adrien Regattin,16418.0,,,,,,1,Regular Play,Étienne Didot,3189.0,Right Defensive Midfield,6,Toulouse,130,"['02962bc4-5c45-40bc-a88e-8beae9125ad3', '8d3e93eb-bea2-40fa-a1c7-9ab84d4d83c2', 'afa9bef5-c5a7-41e3-be20-3ef8e506fad3']",18,,,,,,,,,,,,,,,,,Toulouse,130,00:02:18.514,Pass,True
,,,,,,,,,,,,,,,,,,0.684676,,,,,,,,,,,,,26a7a87d-c75a-49a0-acb3-fa0509daad04,124,,,"[58.0, 4.0]",3901176,2,,,,-0.3103874,,Right Foot,,,"[63.3, 2.3]",,Ground Pass,,5.565968,,,,,Maxime Poundjé,4442.0,,,,,,1,Regular Play,Mauro Wilney Arambarri Rosa,6863.0,Left Center Midfield,7,Bordeaux,146,['c3b3ff5d-b684-4e7b-b87a-abb93109d1d1'],21,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:21.604,Pass,
