50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,3.172702,,,,,,,,,,,,,463ccbce-fd10-4e44-a7f2-0afa96b40922,18,,"[6.7, 21.1]",3901172,0,,,,,-0.22874123,,Left Foot,,,"[51.8, 10.6]",High Pass,,46.306156,Incomplete,,Guillaume Gillet,4380.0,,,,,,1,From Throw In,Rémy Riou,25377.0,Goalkeeper,3,Nantes,144,"['78954d4e-054c-444e-b5f3-826f9b9414cd', '7ced845e-edb8-429b-9e40-e0510c82f721', 'f720ccfc-0315-4f46-95d6-7e9a3e98981f']",21,,,,,,,,,,,,,,,,Nantes,144,00:00:21.855,Pass,True
,,,,,,,,,,,,,,,,,2.20199,,,,,,,,,,,,,f720ccfc-0315-4f46-95d6-7e9a3e98981f,21,,"[68.3, 69.5]",3901172,0,,,,True,-0.6972877,,,,,"[83.7, 56.6]",High Pass,,20.089052,Incomplete,,,,,,,,Recovery,1,From Throw In,Alexander Djiku,2989.0,Right Back,3,Nantes,144,"['463ccbce-fd10-4e44-a7f2-0afa96b40922', '4a2d5d6b-17f4-4020-a3d7-6c33d25c6a3b', 'd3c64060-5bab-4fbd-924c-5fc84b0295e8']",25,,,,,,,,,,,,,,,,Bastia,2736,00:00:25.028,Pass,True
,,,,,,,,,,,,,,,,,1.192334,,,,,,,,,,,,,b8fc9583-1ca5-4fa4-a7d3-e47ae4d0f9f9,25,,"[42.2, 30.1]",3901172,0,,,,,2.4171517,,Right Foot,,,"[30.9, 40.1]",Ground Pass,,15.0894,,,Oswaldo Augusto Vizcarrondo Araújo,3004.0,,,,,,1,From Throw In,Lorik Agim Cana,10936.0,Left Center Back,3,Nantes,144,"['9f077c35-c8f0-4a63-8434-dca75e8bc55c', 'aef60bcc-012d-4a1e-94a0-7c745b2dc573']",30,,,,,,,,,,,,,,,,Nantes,144,00:00:30.523,Pass,True
,,,,,,,,,,,,,,,,,2.400355,,,,,,,,,,,,,00f020a8-ce3f-47b9-8ed2-8a652d8bb8fc,29,,"[28.9, 48.9]",3901172,0,,,,,0.08478211,,Right Foot,,,"[64.2, 51.9]",High Pass,,35.42725,,,Yacine Bammou,3319.0,,,,,,1,From Throw In,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Right Center Back,3,Nantes,144,"['571d15d3-15a3-413e-9e58-52d5a786c3e6', 'c8013ece-2148-4956-b73a-a4737dcfe3ad']",32,,,,,,,,,,,,,,,,Nantes,144,00:00:32.965,Pass,True
,,,,,,,,,,,,,,,,,0.445436,,,,,,,,,,,,,079d7a16-aaed-429e-829f-0a7c1e73cb56,33,,"[63.2, 52.1]",3901172,0,,,,,1.0455527,,Right Foot,,,"[68.3, 60.9]",Low Pass,,10.171038,Incomplete,,Jules Iloki,3151.0,,,,,,1,From Throw In,Yacine Bammou,3319.0,Center Attacking Midfield,3,Nantes,144,"['3829cc57-1fb6-4c78-9d5b-b367b5ad979d', '47c973ab-1a8d-479b-a208-d24a1584023d', '6a28eb99-6c72-49fe-a804-410dbf1eb652']",35,,,,,,,,,,,,,,,,Nantes,144,00:00:35.405,Pass,True
,,,,,,,,,,,,,,,,,0.876493,,,,,,,,,,,,,e6362c8b-2065-4306-af4a-af7989a5fbb5,46,,"[36.4, 5.3]",3901172,0,,,,,0.6095679,,Left Foot,,,"[48.0, 13.4]",Ground Pass,,14.148145,,,Axel Ngando,29875.0,,,,,,1,Regular Play,Gaël Danic,7349.0,Left Wing,4,Bastia,2736,"['23952dc0-cdfa-4570-980f-81ba75df802e', '834b3a3f-9739-4d5b-a099-7ad60a986efe']",48,,,,,,,,,,,,,,,,Bastia,2736,00:00:48.028,Pass,True
,,,,,,,,,,,,,,,,,0.655011,,,,,,,,,,,,,6cf790c9-3e98-4461-81d8-be43429f77f4,49,,"[48.0, 13.6]",3901172,0,,,,,2.1282275,,Left Foot,,,"[43.2, 21.3]",Ground Pass,,9.073588,,,Seko Fofana,7791.0,,,,,,1,Regular Play,Axel Ngando,29875.0,Center Attacking Midfield,4,Bastia,2736,['30212afd-b048-4839-8a4a-ba34a35c467b'],49,,,,,,,,,,,,,,,,Bastia,2736,00:00:49.025,Pass,
,,,,,,,,,,,,,,,,,2.691582,,,,,,,,,,,,,08038776-c31c-4e6f-a071-748f8ac8a649,52,,"[47.7, 30.1]",3901172,0,,,,,0.83591,,Right Foot,,,"[86.2, 72.7]",High Pass,,57.419598,,,François Kamano,3405.0,,,True,,,1,Regular Play,Seko Fofana,7791.0,Left Defensive Midfield,4,Bastia,2736,['9e88e6b8-ded0-4da7-add6-3ae8f0997e2e'],51,,,,,,,,,,,,,,,,Bastia,2736,00:00:51.117,Pass,
,,,,,,,,,,,,,,,,,1.318106,,,,,,,,,,,,,49a08985-f59a-4635-8576-babbf973aae7,56,,"[27.4, 0.1]",3901172,1,,,,,0.1798535,,,,,"[43.9, 3.1]",High Pass,,16.77051,,,Adrien Thomasson,3375.0,,,,,Throw-in,1,From Throw In,Léo Dubois,3144.0,Left Back,5,Nantes,144,['0ffd71b0-8474-4837-a066-356f47333a57'],11,,,,,,,,,,,,,,,,Nantes,144,00:01:11.478,Pass,
,,,,,,,,,,,,,,,,,1.363069,,,,,,,,,,,,,e5bd4df9-72ef-4fd2-a13b-05159b354a8e,59,,"[44.6, 3.6]",3901172,1,,,,True,2.1984258,,,,,"[40.9, 8.7]",Low Pass,,6.3007936,,,Rémi Gomis,401478.0,,,,,,1,From Throw In,Adrien Thomasson,3375.0,Left Midfield,5,Nantes,144,"['8def81bf-a46d-4fba-9af8-1d346ce3041e', 'a58ea0ae-f1bf-41fe-81e3-da5338afe098']",12,,,,,,,,,,,,,,,,Nantes,144,00:01:12.836,Pass,True
,,,,,,,,,,,,,,,,,0.936672,,,,,,,,,,,,,6d971655-7c65-4674-83f4-2a1587ecaa09,63,,"[37.1, 11.3]",3901172,1,,,,,3.1108332,,Right Foot,,,"[30.6, 11.5]",Ground Pass,,6.503076,,,Lorik Agim Cana,10936.0,,,,,,1,From Throw In,Rémi Gomis,401478.0,Left Defensive Midfield,5,Nantes,144,['a4c7ba3a-0c13-4d86-af0b-40b4d8e92fdd'],14,,,,,,,,,,,,,,,,Nantes,144,00:01:14.472,Pass,
,,,,,,,,,,,,,,,,,0.887158,,,,,,,,,,,,,50c5c1af-ed0d-4feb-8e33-23d9963723e8,66,,"[31.5, 10.4]",3901172,1,,,,,-1.5954827,,Right Foot,,,"[31.3, 2.3]",Ground Pass,,8.1024685,,,Léo Dubois,3144.0,,,,,,1,From Throw In,Lorik Agim Cana,10936.0,Left Center Back,5,Nantes,144,['1d2bb77c-f0d0-4572-8cf1-9ab87557ec32'],15,,,,,,,,,,,,,,,,Nantes,144,00:01:15.489,Pass,
,,,,,,,,,,,,,,,,,3.305219,,,,,,,,,,,,,dd74891c-5837-4453-a0a4-fa1e85cbb457,69,,"[31.3, 2.5]",3901172,1,,,,,-0.074627504,,Left Foot,,,"[63.4, 0.1]",High Pass,,32.189594,Out,,,,,,,,,1,From Throw In,Léo Dubois,3144.0,Left Back,5,Nantes,144,,16,,,,,,,,,,,,,,,,Nantes,144,00:01:16.496,Pass,
,,,,,,,,,,,,,,,,,2.162565,,,,,,,,,,,,,0146f10b-6ef4-4572-b32d-f4c40dc5e122,70,,"[54.8, 80.0]",3901172,1,,,,,-2.8537612,,,,,"[24.4, 71.0]",Low Pass,,31.704258,,,François Modesto,401194.0,,,,,Throw-in,1,From Throw In,Alexander Djiku,2989.0,Right Back,6,Bastia,2736,['3e814d2b-1d66-4e38-bc8e-c4f9499d4f5a'],28,,,,,,,,,,,,,,,,Bastia,2736,00:01:28.853,Pass,
,,,,,,,,,,,,,,,,,1.668297,,,,,,,,,,,,,eee60e0a-0cbb-4ed8-95b5-bc490008cbbc,73,,"[21.4, 69.5]",3901172,1,,,,,-1.6614562,,Left Foot,,,"[19.1, 44.2]",Ground Pass,,25.404331,,,Mathieu Peybernes,23850.0,,,,,,1,From Throw In,François Modesto,401194.0,Right Center Back,6,Bastia,2736,['6f0b927a-fae3-4d4d-ad5c-a4a00359974f'],32,,,,,,,,,,,,,,,,Bastia,2736,00:01:32.022,Pass,
,,,,,,,,,,,,,,,,,1.172724,,,,,,,,,,,,,7f56c928-2751-4359-ab09-b8a7bc891946,76,,"[28.7, 23.7]",3901172,1,,,,,-1.0522357,,Right Foot,,,"[39.2, 5.3]",Ground Pass,,21.185137,,,Florian Marange,40528.0,,,,,,1,From Throw In,Mathieu Peybernes,23850.0,Left Center Back,6,Bastia,2736,['a02e5e80-f713-4e0b-8401-0dad2e8d1857'],38,,,,,,,,,,,,,,,,Bastia,2736,00:01:38.806,Pass,
,,,,,,,,,,,,,,,,,2.451678,,,,,,,,,,,,,73405d6c-5c19-4f0e-9da0-3ed7f6348cd1,80,,"[39.8, 6.2]",3901172,1,,,,,0.21350951,,Left Foot,,,"[85.0, 16.0]",High Pass,,46.25019,Incomplete,,Evaeverson Lemos da Silva Brandão,401541.0,,,,,,1,From Throw In,Florian Marange,40528.0,Left Back,6,Bastia,2736,"['1d18e722-8a18-48cb-b9df-1040cfa8558d', '30006dc9-d910-4838-8566-4e3d1a1fc60b', '8382ed82-862b-4f86-8d0b-3b8650816c4e']",41,,,,,,,,,,,,,,,,Bastia,2736,00:01:41.139,Pass,True
,,,,,,,,,,,,,,,,,0.909309,,,,,,,,,,,,,30006dc9-d910-4838-8566-4e3d1a1fc60b,83,,"[35.1, 64.1]",3901172,1,,,,True,0.02438541,,,,,"[43.3, 64.3]",Low Pass,,8.202438,Incomplete,,Guillaume Gillet,4380.0,,,,,Recovery,1,From Throw In,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Right Center Back,6,Bastia,2736,"['0f53d903-f704-4acc-8861-6471c53eef6c', '13e188d6-e46b-41a5-9cab-9f522ea7dadd', '24d953af-9e83-4234-96c1-d240d5cb5352', '73405d6c-5c19-4f0e-9da0-3ed7f6348cd1']",43,,,,,,,,,,,,,,,,Nantes,144,00:01:43.591,Pass,True
,,,,,,,,,,,,,,,,,0.823922,,,,,,,,,,,,,2f1739a4-a8a4-44e1-8093-3fcb7562e810,88,,"[78.3, 9.2]",3901172,1,,,,,2.1390831,,Right Foot,,,"[73.0, 17.5]",Ground Pass,,9.847842,,,Seko Fofana,7791.0,,,,,,1,From Throw In,Axel Ngando,29875.0,Center Attacking Midfield,6,Bastia,2736,['0fe9fc64-b576-4855-8cba-0f2a86e72725'],47,,,,,,,,,,,,,,,,Bastia,2736,00:01:47.443,Pass,
,,,,,,,,,,,,,,,,,1.292898,,,,,,,,,,,,,e619fe0d-d6b7-48c8-897f-f192c20a3074,91,,"[72.8, 17.5]",3901172,1,,,,,2.9799714,,Right Foot,,,"[54.4, 20.5]",Ground Pass,,18.642962,,,Mathieu Peybernes,23850.0,,,,,,1,From Throw In,Seko Fofana,7791.0,Left Defensive Midfield,6,Bastia,2736,['2dbbcfc6-9a96-46ea-aea8-5784fa088c47'],48,,,,,,,,,,,,,,,,Bastia,2736,00:01:48.531,Pass,
,,,,,,,,,,,,,,,,,2.326814,,,,,,,,,,,,,19fe149d-2368-4eaf-b4dd-98bb8834db3b,94,,"[53.7, 20.7]",3901172,1,,,,,-0.4084889,,Right Foot,,,"[100.6, 0.4]",High Pass,,51.104794,Out,,Gaël Danic,7349.0,,,,,,1,From Throw In,Mathieu Peybernes,23850.0,Left Center Back,6,Bastia,2736,['0fa9659a-b74f-4dbf-bb5a-7d3866c3d78e'],52,,,,,,,,,,,,,,,,Bastia,2736,00:01:52.039,Pass,
,,,,,,,,,,,,,,,,,1.262692,,,,,,,,,,,,,d54e27c7-32ea-4f55-a26a-6b29cb3a0850,96,,"[27.0, 80.0]",3901172,2,,,,,-0.48222134,,,,,"[39.8, 73.3]",High Pass,,14.447491,,,Kolbeinn Sigþórsson,6284.0,,,,,Throw-in,1,From Throw In,Youssouf Sabaly,3404.0,Right Back,7,Nantes,144,['da4e6bfb-711e-4e64-9d89-4ea415e03bf6'],9,,,,,,,,,,,,,,,,Nantes,144,00:02:09.340,Pass,
,,,,,,,,,,,,,,,,,0.700461,,,,,,,,,,,,,8444810b-d44f-42f1-a80d-309c375bcd1d,99,,"[40.9, 72.9]",3901172,2,,,,True,-0.20668322,,,,,"[47.1, 71.6]",High Pass,,6.3348246,,,Yacine Bammou,3319.0,,,,,,1,From Throw In,Kolbeinn Sigþórsson,6284.0,Center Forward,7,Nantes,144,"['1efbfe92-4ae7-4d1a-b1df-36e78c50d0b4', '44b8cfd7-962c-47b9-be4c-05dd3f00328b']",10,,,,,,,,,,,,,,,,Nantes,144,00:02:10.643,Pass,True
,,,,,,,,,,,,,,,,,0.079999,,,,,,,,,,,,,0ee1c948-006d-4d92-b34a-9732bbdef3ec,103,,"[49.0, 71.6]",3901172,2,,,,,-1.012197,,Right Foot,,,"[50.5, 69.2]",Low Pass,,2.8301942,Incomplete,,,,,,,,,1,From Throw In,Yacine Bammou,3319.0,Center Attacking Midfield,7,Nantes,144,"['2dda7a9d-d3c7-4fe5-9ae5-f2b1f4821246', 'f8a37328-f125-4b19-b0b5-093d0c58dbf3']",11,,,,,,,,,,,,,,,,Nantes,144,00:02:11.377,Pass,True
,,,,,,,,,,,,,,,,,0.51913,,,,,,,,,,,,,d0d1ab78-bdb5-4a4c-a407-0987524bfa9c,105,,"[90.3, 13.4]",3901172,2,,,,,2.819842,,Left Foot,,,"[85.2, 15.1]",Low Pass,,5.375872,Incomplete,,Axel Ngando,29875.0,,,,,Recovery,1,From Throw In,Evaeverson Lemos da Silva Brandão,401541.0,Center Forward,7,Nantes,144,"['f303dd2a-e685-450c-bdcc-f5515bfeae9f', 'fb67eba1-3c57-42fd-a639-dcebb392e968']",13,,,,,,,,,,,,,,,,Bastia,2736,00:02:13.500,Pass,
,,,,,,,,,,,,,,,,,2.200626,,,,,,,,,,,,,ac75dd3f-3c3c-4849-811b-b22a2cb493b8,109,,"[24.0, 35.4]",3901172,2,,,,,0.58868104,,Right Foot,,,"[58.0, 58.1]",High Pass,,40.881413,Incomplete,,Guillaume Gillet,4380.0,,,,,Recovery,1,From Throw In,Léo Dubois,3144.0,Left Back,7,Nantes,144,"['75257067-b621-4597-a353-9201510da03d', '80b628a6-c5e7-49f9-970c-a935475bf70a', 'c38b231d-8a91-4a03-b252-83f55f4a6a71']",16,,,,,,,,,,,,,,,,Nantes,144,00:02:16.110,Pass,True
,,,,,,,,,,,,,,,,,4.247057,,,,,,,,,,,,,75257067-b621-4597-a353-9201510da03d,111,,"[62.1, 22.0]",3901172,2,,,,,0.031412955,,Right Foot,,,"[116.2, 23.7]",High Pass,,54.1267,Incomplete,,,,,,,,Recovery,1,From Throw In,Mathieu Peybernes,23850.0,Left Center Back,7,Nantes,144,"['9c41af46-f73e-4e66-8f3f-32f19d77683a', 'ac75dd3f-3c3c-4849-811b-b22a2cb493b8']",18,,,,,,,,,,,,,,,,Bastia,2736,00:02:18.311,Pass,
,,,,,,,,,,,,,,,,,2.391439,,,,,,,,,,,,,42f176f4-02c1-42ab-aac3-c769b9dcedd2,114,,"[8.8, 52.8]",3901172,2,,,,,-1.064,,Right Foot,,,"[24.4, 24.7]",Ground Pass,,32.13985,,,Lorik Agim Cana,10936.0,,,,,,1,From Throw In,Rémy Riou,25377.0,Goalkeeper,7,Nantes,144,['184ab55b-d8ef-405c-b0b7-806a1c8e77fb'],25,,,,,,,,,,,,,,,,Nantes,144,00:02:25.587,Pass,
,,,,,,,,,,,,,,,,,2.955403,,,,,,,,,,,,,ad52d036-bc7f-4d63-b8e2-e30c03804556,117,,"[39.0, 24.7]",3901172,2,,,,,0.7200707,,Right Foot,,,"[84.6, 64.7]",High Pass,,60.65773,Incomplete,,Kolbeinn Sigþórsson,6284.0,,,True,,,1,From Throw In,Lorik Agim Cana,10936.0,Left Center Back,7,Nantes,144,"['0f741028-f9be-4ece-b370-9fbdc3a7bc05', 'bea7047c-df78-46fd-addd-5197e21dba91']",31,,,,,,,,,,,,,,,,Nantes,144,00:02:31.565,Pass,
,,,,,,,,,,,,,,,,,1.853258,,,,,,,,,,,,,0f741028-f9be-4ece-b370-9fbdc3a7bc05,119,,"[35.5, 15.4]",3901172,2,,,,,2.1070921,,Head,,,"[27.0, 29.7]",High Pass,,16.635504,,,Mathieu Peybernes,23850.0,,,,,Recovery,1,Regular Play,Florian Marange,40528.0,Left Back,8,Bastia,2736,"['61ae1b8a-85c5-4dda-9c46-fb4c555b6df2', 'ad52d036-bc7f-4d63-b8e2-e30c03804556']",34,,,,,,,,,,,,,,,,Bastia,2736,00:02:34.520,Pass,
,,,,,,,,,,,,,,,,,1.780832,,,,,,,,,,,,,e4cd8cd8-ee29-408e-9a65-94bc0ec427b0,121,,"[26.1, 29.7]",3901172,2,,,,,2.8215573,,Right Foot,,,"[8.6, 35.5]",Ground Pass,,18.436106,,,Jean-Louis Leca,7282.0,,,,,,1,Regular Play,Mathieu Peybernes,23850.0,Left Center Back,8,Bastia,2736,['ffdaf2fa-3bc5-4ee1-a858-badc5ae131cc'],36,,,,,,,,,,,,,,,,Bastia,2736,00:02:36.374,Pass,
,,,,,,,,,,,,,,,,,3.625484,,,,,,,,,,,,,59000faa-46ce-42b4-82cc-f83990d14fe5,125,,"[8.8, 34.8]",3901172,2,,,,,-0.29222757,,Right Foot,,,"[68.3, 16.9]",High Pass,,62.13421,Incomplete,,,,,,,,,1,Regular Play,Jean-Louis Leca,7282.0,Goalkeeper,8,Bastia,2736,"['457f68ac-ac22-4034-b165-385f43a61b1a', 'eba661d3-8421-43c1-b89c-629f94070eea']",38,,,,,,,,,,,,,,,,Bastia,2736,00:02:38.550,Pass,True
,,,,,,,,,,,,,,,,,3.163874,,,,,,,,,,,,,eba661d3-8421-43c1-b89c-629f94070eea,126,,"[51.8, 63.2]",3901172,2,,,,,0.0749447,,Head,,,"[81.1, 65.4]",High Pass,,29.382479,,,Kolbeinn Sigþórsson,6284.0,,,,,Recovery,1,Regular Play,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Right Center Back,8,Bastia,2736,"['053e1af6-7e7b-4563-8c38-79e0a501ae85', '59000faa-46ce-42b4-82cc-f83990d14fe5']",42,,,,,,,,,,,,,,,,Nantes,144,00:02:42.176,Pass,
