bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.662726,,,,,,,,,,,fa8e39d5-296d-457b-852d-3973fc92f25f,17,,"[32.1, 32.4]",3901261,0,,,,,1.469693,,Right Foot,,,"[34.2, 53.1]",,Ground Pass,,20.80625,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Kick Off,Thiago Emiliano da Silva,3295.0,,Left Center Back,2,Paris Saint-Germain,131,['80042b76-2103-4ff3-87b3-6da409ee4625'],5,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:05.913,Pass,
,,,,,,,,,,,,,,,,,,0.990973,,,,,,,,,,,4fff5881-3b60-4aca-a150-eb8368a878f3,20,,"[34.7, 53.1]",3901261,0,,,,,0.7086263,,Right Foot,,,"[46.6, 63.3]",,Ground Pass,,15.673225,,,,Javier Matías Pastore,4370.0,,,,,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,,Right Center Back,2,Paris Saint-Germain,131,['991914a5-0cdf-4a83-a6ff-bb7c90655795'],8,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:08.921,Pass,
,,,,,,,,,,,,,,,,,,1.275735,,,,,,,,,,,60f35cc7-6d8c-437a-a130-7515e14569e6,23,,"[46.6, 63.5]",3901261,0,,,,,-2.4937813,,Right Foot,,,"[35.5, 55.1]",,Ground Pass,,13.92013,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Kick Off,Javier Matías Pastore,4370.0,,Right Center Midfield,2,Paris Saint-Germain,131,['fd3be595-0d36-423a-a45a-465322ed3732'],10,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:10.032,Pass,
,,,,,,,,,,,,,,,,,,1.659944,,,,,,,,,,,6a94babd-a891-47d4-94cd-e71eb587f141,26,,"[33.6, 52.7]",3901261,0,,,,,-1.4484595,,Right Foot,,,"[36.6, 28.3]",,Ground Pass,,24.583735,,,,Thiago Emiliano da Silva,3295.0,,,,,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,,Right Center Back,2,Paris Saint-Germain,131,['c5adb153-e1af-448a-93e4-583f545d46a1'],12,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:12.987,Pass,
,,,,,,,,,,,,,,,,,,2.469494,,,,,,,,,,,68c24638-778b-45ea-89c2-d5465e86a016,29,,"[40.2, 27.6]",3901261,0,,,,,1.3556596,,Right Foot,,,"[46.1, 54.6]",,Ground Pass,,27.637114,,,,Thiago Motta,4325.0,,,,,,1,From Kick Off,Thiago Emiliano da Silva,3295.0,,Left Center Back,2,Paris Saint-Germain,131,['c2549899-bbcd-4f2b-8a03-2380f51ce244'],17,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:17.438,Pass,
,,,,,,,,,,,,,,,,,,1.430185,,,,,,,,,,,c6a41ef4-147c-4409-86e9-2d15428b33a7,32,,"[57.0, 57.7]",3901261,0,,,,,1.1646545,,Left Foot,,,"[65.3, 77.0]",,Ground Pass,,21.009047,,,,Gregory van der Wiel,20048.0,,,,,,1,From Kick Off,Thiago Motta,4325.0,,Center Defensive Midfield,2,Paris Saint-Germain,131,['7b165c88-bb6c-4e86-8c76-a28789d14e01'],22,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:22.307,Pass,
,,,,,,,,,,,,,,,,,,0.713678,,,,,,,,,,,c7f992d8-2f6c-4242-bbd0-7050e9a0bc63,35,,"[67.1, 77.1]",3901261,0,,,,,-0.69652396,,Right Foot,,,"[72.6, 72.5]",,Ground Pass,,7.170077,,,,Javier Matías Pastore,4370.0,,,,,,1,From Kick Off,Gregory van der Wiel,20048.0,,Right Back,2,Paris Saint-Germain,131,['dc87be11-4c5d-48fd-99a9-2c71d7cbf708'],24,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:24.671,Pass,
,,,,,,,,,,,,,,,,,,1.571419,,,,,,,,,,,90114d50-f2b4-49fa-bab3-a3dfa95a797f,38,,"[72.6, 72.5]",3901261,0,,,,,2.99013,,Left Foot,,,"[53.6, 75.4]",,Ground Pass,,19.220041,,,,Thiago Motta,4325.0,,,,,,1,From Kick Off,Javier Matías Pastore,4370.0,,Right Center Midfield,2,Paris Saint-Germain,131,['5aa50938-6795-453c-8827-b780dcf936c4'],25,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:25.424,Pass,
,,,,,,,,,,,,,,,,,,0.863376,,,,,,,,,,,1bbd9101-6dd7-4867-8929-71502984c0f6,42,,"[49.4, 75.8]",3901261,0,,,,,-2.1868477,,Left Foot,,,"[41.4, 64.5]",,Ground Pass,,13.845216,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Kick Off,Thiago Motta,4325.0,,Center Defensive Midfield,2,Paris Saint-Germain,131,['0022297f-6f3a-462d-afb5-c6fff090392f'],27,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:27.859,Pass,
,,,,,,,,,,,,,,,,,,2.080659,,,,,,,,,,,52ac082d-f719-4f36-8053-fdaadb08deaf,45,,"[46.1, 53.2]",3901261,0,,,,,-1.359703,,Right Foot,,,"[51.8, 26.6]",,Ground Pass,,27.20386,,,,Thiago Emiliano da Silva,3295.0,,,,,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,,Right Center Back,2,Paris Saint-Germain,131,['1898a5df-c4af-4396-86bb-6464b64f8af0'],31,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:31.242,Pass,
,,,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,80ff7872-30cf-4a94-954a-689e0f227205,48,,"[54.4, 25.2]",3901261,0,,,,,-0.9312478,,Right Foot,,,"[69.5, 4.9]",,Ground Pass,,25.300198,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,1,From Kick Off,Thiago Emiliano da Silva,3295.0,,Left Center Back,2,Paris Saint-Germain,131,['09d16bca-1455-4b57-bc8d-0f7917f23bf7'],34,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:34.283,Pass,
,,,,,,,,,,,,,,,,,,0.989274,,,,,,,,,,,e9a19999-f03a-471a-a260-13dd28830b4d,51,,"[68.1, 4.2]",3901261,0,,,,,2.5113022,,Left Foot,,,"[52.2, 15.8]",,Ground Pass,,19.681717,,,,Thiago Emiliano da Silva,3295.0,,,,,,1,From Kick Off,Maxwell Scherrer Cabelino Andrade,26613.0,,Left Back,2,Paris Saint-Germain,131,['989f5f2a-f0aa-42c9-bdd5-bd44fde48c6e'],37,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:37.478,Pass,
,,,,,,,,,,,,,,,,,,2.085226,,,,,,,,,,,122bb73b-6c25-4e8c-bc2b-b359c7a858d1,54,,"[51.7, 16.9]",3901261,0,,,,,1.423951,,Right Foot,,,"[56.3, 48.0]",,Ground Pass,,31.438353,,,,Javier Matías Pastore,4370.0,,,,,,1,From Kick Off,Thiago Emiliano da Silva,3295.0,,Left Center Back,2,Paris Saint-Germain,131,['b7cc7438-9eff-41df-895c-c02b20a7fd59'],39,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:39.788,Pass,
,,,,,,,,,,,,,,,,,,1.0933,,,,,,,,,,,f6b40a7f-cb6b-4325-8155-627fcbbcf26b,57,,"[56.3, 48.0]",3901261,0,,,,,-0.71289974,,Right Foot,,,"[65.9, 39.7]",,Ground Pass,,12.690548,,,,Thiago Motta,4325.0,,,,,,1,From Kick Off,Javier Matías Pastore,4370.0,,Right Center Midfield,2,Paris Saint-Germain,131,['9180ad39-b391-496c-b4c5-44a00b96f59a'],41,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:41.875,Pass,
,,,,,,,,,,,,,,,,,,0.974783,,,,,,,,,,,0dff1814-9d40-452d-889f-d61083f205f4,61,,"[70.5, 45.3]",3901261,0,,,,,2.06196,,Left Foot,,,"[65.9, 53.9]",,Ground Pass,,9.752948,,,,Javier Matías Pastore,4370.0,,,,,,1,From Kick Off,Thiago Motta,4325.0,,Center Defensive Midfield,2,Paris Saint-Germain,131,"['2245543e-9bdf-4f4a-add3-5027c2782b8f', '9719e5ad-237a-48fb-a6b6-3872e74ebc26']",44,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:44.059,Pass,True
,,,,,,,,,,,,,,,,,,1.294645,,,,,,,,,,,5a649299-2467-4d5f-8b22-d5d11c076439,64,,"[68.5, 53.9]",3901261,0,,,,,-0.15471686,,Right Foot,,,"[90.3, 50.5]",,High Pass,,22.063545,,Incomplete,,Zlatan Ibrahimović,3672.0,,,,,,1,From Kick Off,Javier Matías Pastore,4370.0,,Right Center Midfield,2,Paris Saint-Germain,131,"['98833d4b-c415-42e2-8317-195c922e2f17', 'a289dedd-cc32-476c-b87b-1f16c27e0ea0']",46,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:46.714,Pass,
,,,,,,,,,,,,,,,,,,1.819465,,,,,,,,,,,98833d4b-c415-42e2-8317-195c922e2f17,66,,"[29.8, 29.6]",3901261,0,,,,,1.5037827,,Head,,,"[30.8, 44.5]",,High Pass,,14.933519,,,,Adrien Thomasson,3375.0,,,,,Recovery,1,From Kick Off,Oswaldo Augusto Vizcarrondo Araújo,3004.0,,Left Center Back,2,Paris Saint-Germain,131,"['14b41029-8617-4af8-95df-2312fed08dca', '5a649299-2467-4d5f-8b22-d5d11c076439']",48,,,,,,,,,,,,,,,,,,,Nantes,144,00:00:48.008,Pass,
,,,,,,,,,,,,,,,,,,1.912189,,,,,,,,,,,62e34916-0dfe-48da-89d9-0f1f569bd2fb,70,,"[31.2, 45.1]",3901261,0,,,,,-0.76601,,Right Foot,,,"[49.6, 27.4]",,Ground Pass,,25.531353,,Incomplete,,Emiliano Sala,3114.0,,,,,,1,From Kick Off,Adrien Thomasson,3375.0,,Right Wing,2,Paris Saint-Germain,131,"['1f0b05b1-f0c9-4fd3-85c2-bf66dc7d1d86', '50e585aa-7a04-4f18-8e37-fdd7a48ff62e', '86b12ad8-4140-4dd8-b9fd-1eef20cc58a5']",49,,,,,,,,,,,,,,,,,,,Nantes,144,00:00:49.916,Pass,True
,,,,,,,,,,,,,,,,,,1.494789,,,,,,,,,,,1f0b05b1-f0c9-4fd3-85c2-bf66dc7d1d86,72,,"[70.5, 52.7]",3901261,0,,,,,0.8286145,,Right Foot,,,"[88.2, 72.0]",,Ground Pass,,26.1874,,,,Ángel Fabián Di María Hernández,2995.0,,,,,Recovery,1,From Kick Off,Marcos Aoás Corrêa,4372.0,,Right Center Back,2,Paris Saint-Germain,131,"['62e34916-0dfe-48da-89d9-0f1f569bd2fb', 'b349bad3-cfd5-45f4-802c-7a59036318a4']",51,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:51.828,Pass,
,,,,,,,,,,,,,,,,,,1.083902,,,,,,,,,,,9b6b5d0b-203b-4658-a2d6-fe270e339652,78,,"[100.7, 80.0]",3901261,1,,True,,,-2.9096243,,,,,"[88.0, 77.0]",,Low Pass,,13.049521,,,,Gregory van der Wiel,20048.0,,,,,Throw-in,1,From Throw In,Ángel Fabián Di María Hernández,2995.0,,Right Wing,3,Paris Saint-Germain,131,['edaa3fa7-d10c-41fc-a7f0-e1df5c12ff45'],8,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:08.084,Pass,
,,,,,,,,,,,,,,,,,,0.813524,,,,,,,,,,,2249fc0f-1641-4a62-a044-8d6400d311db,80,,"[87.9, 76.8]",3901261,1,,,,,-2.7314653,,Right Foot,,,"[78.7, 72.8]",,Ground Pass,,10.031949,,,,Thiago Motta,4325.0,,,,,,1,From Throw In,Gregory van der Wiel,20048.0,,Right Back,3,Paris Saint-Germain,131,['0327f0f8-7474-4c36-871d-a254ba362a62'],10,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:10.268,Pass,
,,,,,,,,,,,,,,,,,,1.274197,,,,,,,,,,,a3732f3e-8712-4d96-97cd-835d3a6f2ccf,83,,"[78.5, 72.6]",3901261,1,,,,,2.3097165,,Right Foot,,,"[74.4, 77.1]",,Ground Pass,,6.0876927,,,,Gregory van der Wiel,20048.0,,,,,,1,From Throw In,Thiago Motta,4325.0,,Center Defensive Midfield,3,Paris Saint-Germain,131,['63be2be0-1448-4cd7-b321-2f31c2cc7786'],11,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:11.121,Pass,
,,,,,,,,,,,,,,,,,,1.647715,,,,,,,,,,,c022d083-1bdb-4a7f-a475-2d657f380f7d,86,,"[74.4, 77.1]",3901261,1,,,,,3.1145723,,Right Foot,,,"[52.2, 77.7]",,Ground Pass,,22.208107,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Throw In,Gregory van der Wiel,20048.0,,Right Back,3,Paris Saint-Germain,131,['b1fbcfb1-ea3b-4ea3-b7a1-4a75cdff0f5a'],12,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:12.475,Pass,
,,,,,,,,,,,,,,,,,,0.873586,,,,,,,,,,,55b232d9-5fa3-4596-a475-3a2d95329af1,89,,"[50.1, 60.3]",3901261,1,,,,,-0.69165665,,Right Foot,,,"[56.5, 55.0]",,Ground Pass,,8.309633,,,,Adrien Rabiot,3026.0,,,,,,1,From Throw In,Marcos Aoás Corrêa,4372.0,,Right Center Back,3,Paris Saint-Germain,131,['83134797-981b-41e9-902a-cf087ad0f24a'],18,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:18.777,Pass,
,,,,,,,,,,,,,,,,,,1.151275,,,,,,,,,,,a014b74b-2b76-4ed2-acaf-a319bb11c7e7,92,,"[55.3, 55.8]",3901261,1,,,,,-2.6877487,,Left Foot,,,"[43.0, 49.8]",,Ground Pass,,13.685393,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Throw In,Adrien Rabiot,3026.0,,Left Center Midfield,3,Paris Saint-Germain,131,['c8ef8722-b4fb-4e8d-a253-02e6ebfc68dd'],20,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:20.442,Pass,
,,,,,,,,,,,,,,,,,,2.437284,,,,,,,,,,,f5be8d86-6206-471f-a656-c7277dd95a18,95,,"[43.0, 49.8]",3901261,1,,,,,-1.5069562,,Left Foot,,,"[44.4, 27.9]",,Ground Pass,,21.944704,,,,Thiago Emiliano da Silva,3295.0,,,,,,1,From Throw In,Marcos Aoás Corrêa,4372.0,,Right Center Back,3,Paris Saint-Germain,131,['4f28257d-0e3d-4317-a62f-d65998d4013a'],21,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:21.787,Pass,
,,,,,,,,,,,,,,,,,,1.641128,,,,,,,,,,,13d40f36-3f12-44a6-a516-794700d87ec7,98,,"[44.4, 27.9]",3901261,1,,,,,1.6569138,,Right Foot,,,"[43.2, 41.8]",,Ground Pass,,13.951702,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Throw In,Thiago Emiliano da Silva,3295.0,,Left Center Back,3,Paris Saint-Germain,131,['bbb3ae8e-52b3-4b6a-9bbe-5ba45c28dd90'],24,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:24.689,Pass,
,,,,,,,,,,,,,,,,,,1.108711,,,,,,,,,,,9f72914e-8fb9-4e97-8760-43a63f224de4,101,,"[43.3, 42.7]",3901261,1,,,,,0.9674746,,Right Foot,,,"[54.6, 59.1]",,Ground Pass,,19.916075,,,,Thiago Motta,4325.0,,,,,,1,From Throw In,Marcos Aoás Corrêa,4372.0,,Right Center Back,3,Paris Saint-Germain,131,['bf11736c-8b77-4914-a85f-6dcca93c58c8'],27,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:27.223,Pass,
,,,,,,,,,,,,,,,,,,0.745572,,,,,,,,,,,71f23bab-f704-4b4e-8a34-fb4685cfd5ef,104,,"[53.9, 54.8]",3901261,1,,,,,-0.6463022,,Left Foot,,,"[59.6, 50.5]",,Ground Pass,,7.140028,,,,Javier Matías Pastore,4370.0,,,,,,1,From Throw In,Thiago Motta,4325.0,,Center Defensive Midfield,3,Paris Saint-Germain,131,['498e38b2-a614-45ca-b2a5-0d71b5266385'],30,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:30.381,Pass,
,,,,,,,,,,,,,,,,,,1.75309,,,,,,,,,,,510a6587-232b-43e2-9658-8843a98fc5ed,107,,"[59.6, 50.5]",3901261,1,,,,,1.6971685,,Right Foot,,,"[56.5, 74.9]",,Ground Pass,,24.596138,,,,Gregory van der Wiel,20048.0,,,,,,1,From Throw In,Javier Matías Pastore,4370.0,,Right Center Midfield,3,Paris Saint-Germain,131,['810d6cab-5b2d-49aa-90e6-687cf3da44b0'],31,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:31.166,Pass,
,,,,,,,,,,,,,,,,,,0.97559,,,,,,,,,,,fcfd22b8-3360-4758-bf94-96d9085fb850,110,,"[57.5, 73.7]",3901261,1,,,,,0.30499235,,Right Foot,,,"[68.3, 77.1]",,Ground Pass,,11.322544,,,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,From Throw In,Gregory van der Wiel,20048.0,,Right Back,3,Paris Saint-Germain,131,['4891de24-6e15-4eed-bfb9-3bc37c857023'],33,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:33.040,Pass,
