50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,824491eb-49b8-4e5b-90c3-1eb4175af06b,1,,,,3900547,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Marseille,147,,0,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 3543, 'name': 'Steve Mandanda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 30}, {'player': {'id': 7857, 'name': 'Brice Dja Djédjé'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 26}, {'player': {'id': 7472, 'name': ""Nicolas Alexis Julio N'Koulou Ndoubena""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 8572, 'name': 'Karim Rekik'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 3075, 'name': 'Javier Manquillo Gaitán'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 2}, {'player': {'id': 10036, 'name': 'Jacques-Alaixys Romao'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 20}, {'player': {'id': 18874, 'name': 'Mauricio Aníbal Isla Isla'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 23933, 'name': 'Abdelaziz Barrada'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 19}, {'player': {'id': 3420, 'name': 'Rémy Cabella'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 13}, {'player': {'id': 3639, 'name': 'Georges-Kévin Nkoudou Mbida'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 14}, {'player': {'id': 3457, 'name': 'Michy Batshuayi Tunga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 22}]}",Marseille,147,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,becb507b-c01b-4dc1-ba31-2f1c408692e0,2,,,,3900547,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Marseille,147,,0,,,,,,,,,,,,,,"{'formation': 4141, 'lineup': [{'player': {'id': 40645, 'name': 'Laurent Pionnier'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 2975, 'name': 'Mathieu Deplagne'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 25}, {'player': {'id': 3674, 'name': 'Vitorino Hilton da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 3011, 'name': 'Daniel Congré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 3191, 'name': 'Ramy Bensebaini'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 15}, {'player': {'id': 4669, 'name': 'William Jean Rémy'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 3020, 'name': 'Rodrigue Casimir Ninga'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 29}, {'player': {'id': 3421, 'name': 'Bryan Dabo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 14}, {'player': {'id': 2950, 'name': 'Jonas Martin'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 3676, 'name': 'Jérôme Roussillon'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 24}, {'player': {'id': 6661, 'name': 'Ryad Boudebouz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 10}]}",Montpellier,139,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e482207e-15c6-4678-935e-89cffceaa544,3,,,,3900547,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Marseille,147,['9e88749c-610d-467d-9fa2-459426874d1d'],0,,,,,,,,,,,,,,,Montpellier,139,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9e88749c-610d-467d-9fa2-459426874d1d,4,,,,3900547,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Marseille,147,['e482207e-15c6-4678-935e-89cffceaa544'],0,,,,,,,,,,,,,,,Marseille,147,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8e180067-c33b-4efe-80a0-eb5a75d5fb75,1783,,,,3900547,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,84,Montpellier,139,['946d082a-c92d-4fcb-a058-2debaf2c877c'],0,,,,,,,,,,,,,,,Montpellier,139,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,946d082a-c92d-4fcb-a058-2debaf2c877c,1784,,,,3900547,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,84,Montpellier,139,['8e180067-c33b-4efe-80a0-eb5a75d5fb75'],0,,,,,,,,,,,,,,,Marseille,147,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.570898,,,,,,,,,,,,,6edb819b-0f6b-414c-9a39-d425b48e51a8,5,,,"[61.0, 40.1]",3900547,0,True,,,3.1415927,,Right Foot,,,"[60.0, 40.1]",,Ground Pass,,1.0,,,Rémy Cabella,3420.0,,,,,Kick Off,1,From Kick Off,Michy Batshuayi Tunga,3457.0,Center Forward,2,Marseille,147,['ffbe86c7-4b8a-436d-aee9-6888e852b93e'],0,,,,,,,,,,,,,,,Marseille,147,00:00:00.991,Pass,
,,,,,,,,,,,,,,,,0.571838,,,,,,,,,,,,,e11b3d0e-5d38-4f7a-8bf5-0895b09186a5,7,,,"[60.2, 40.1]",3900547,0,,,,1.3258177,,Right Foot,,,"[60.5, 41.3]",,Ground Pass,,1.2369317,,,Michy Batshuayi Tunga,3457.0,,,,,,1,From Kick Off,Rémy Cabella,3420.0,Center Attacking Midfield,2,Marseille,147,['576623f1-1025-4f4a-9ac7-80d73f2c3d7c'],1,,,,,,,,,,,,,,,Marseille,147,00:00:01.760,Pass,
,,,,,,,,,,,,,,,,1.590454,,,,,,,,,,,,,a4f4203b-0451-4fe1-87ff-c34f972c12f3,10,,,"[60.2, 41.6]",3900547,0,,,,-2.7314653,,Right Foot,,,"[32.6, 29.6]",,Ground Pass,,30.095846,,,Karim Rekik,8572.0,,,,,,1,From Kick Off,Michy Batshuayi Tunga,3457.0,Center Forward,2,Marseille,147,['c3ded1d3-9949-4873-bc5d-585fb0b59fa0'],2,,,,,,,,,,,,,,,Marseille,147,00:00:02.355,Pass,
,,,,,,,,,,,,,,,,1.140338,,,,,,,,,,,,,cac77607-3932-47b6-9c04-0dd460dd234a,13,,,"[32.6, 29.8]",3900547,0,,,,1.7075044,,Left Foot,,,"[30.0, 48.7]",,Ground Pass,,19.077997,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,,,,1,From Kick Off,Karim Rekik,8572.0,Left Center Back,2,Marseille,147,['b61bceab-74bb-400c-863f-ee561271e66e'],5,,,,,,,,,,,,,,,Marseille,147,00:00:05.352,Pass,
