50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.851801,,,,,,,,,,,,de7c1ffe-35b2-4022-9830-ac3c31ebd394,656,,"[71.7, 55.9]",3829424,19,,,,,-1.6086929,,Head,,,,"[70.9, 34.8]",,Low Pass,,21.11516,Incomplete,,Wahbi Khazri,3196.0,,,,,,,1,From Goal Kick,Cheick Tidiane Diabaté,7130.0,Center Forward,38,Saint-Étienne,135,"['2a54b11d-5698-4627-b4f5-db97e86769ac', 'e84981ab-0975-41bd-ac88-585a240c4470']",36,,,,,,,,,,,,,,,,,Bordeaux,146,00:19:36.012,Pass,
,,,,,,,,,,,,,,,,,,,2.012829,,,,,,,,,,,,e84981ab-0975-41bd-ac88-585a240c4470,659,,"[49.2, 45.3]",3829424,19,,,,,-0.6478114,,Left Foot,,,,"[75.1, 25.7]",,High Pass,,32.4803,Incomplete,,Nolan Roux,3179.0,,,,,,Recovery,1,From Goal Kick,Kévin Théophile-Catherine,3413.0,Right Back,38,Saint-Étienne,135,"['1b925775-fec6-4776-8dfc-ece91f2336de', '857b42bd-ed36-4173-bcc5-a663d37f1f06', 'ad5bd995-451f-4367-ba3f-a56def2d2a67', 'de7c1ffe-35b2-4022-9830-ac3c31ebd394']",37,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:19:37.864,Pass,True
,,,,,,,,,,,,,,,,,,,1.586921,,,,,,,,,,,,857b42bd-ed36-4173-bcc5-a663d37f1f06,661,,"[45.0, 54.4]",3829424,19,,,,True,-0.58206207,,,,,,"[56.7, 46.7]",,Low Pass,,14.006427,Incomplete,,Henri Saivet,5110.0,,,,,,Recovery,1,From Goal Kick,Cédric Yambéré,3779.0,Right Center Back,38,Saint-Étienne,135,"['223d384c-d78f-47ad-914c-638ba839ee6c', 'cbb5a799-c88d-42b0-b0a3-c46b49e72545', 'e6849fed-957a-4732-9b4f-4f56b1a94de0', 'e84981ab-0975-41bd-ac88-585a240c4470']",39,,,,,,,,,,,,,,,,,Bordeaux,146,00:19:39.877,Pass,True
,,,,,,,,,,,,,,,,,,,0.945542,,,,,,,,,,,,5d23df38-5d68-46cb-860c-5aa9c5efa3ff,666,,"[64.8, 23.6]",3829424,19,,,,,-2.3594098,,Right Foot,,,,"[49.2, 8.1]",,Ground Pass,,21.991135,,,Benoît Assou-Ekotto,3047.0,,,,,,,1,From Goal Kick,Ismaël Tiémoko Diomandé,3797.0,Right Center Midfield,38,Saint-Étienne,135,['47358247-d68d-40b4-a686-a2863e21a86a'],43,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:19:43.114,Pass,
,,,,,,,,,,,,,,,,,,,1.366134,,,,,,,,,,,,cc068222-73f7-4184-b64d-206cb6f05795,669,,"[49.2, 8.1]",3829424,19,,,,,2.9404044,,Left Foot,,,,"[34.0, 11.2]",,Ground Pass,,15.5128975,,,Florentin Pogba,4802.0,,,,,,,1,From Goal Kick,Benoît Assou-Ekotto,3047.0,Left Back,38,Saint-Étienne,135,['9cd3cb1f-9ac7-4fdd-8727-1ff3542e4ffb'],46,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:19:46.357,Pass,
,,,,,,,,,,,,,,,,,,,0.780932,,,,,,,,,,,,302ebfe4-1145-4359-8b21-00986268ea2b,672,,"[34.8, 13.6]",3829424,19,,,,,0.08847807,,Left Foot,,,,"[47.2, 14.7]",,Ground Pass,,12.448695,,,Jérémy Clément,7442.0,,,,,,,1,From Goal Kick,Florentin Pogba,4802.0,Left Center Back,38,Saint-Étienne,135,['a85b6636-9bce-49ab-9a35-132793c6f582'],49,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:19:49.373,Pass,
,,,,,,,,,,,,,,,,,,,0.989649,,,,,,,,,,,,150a0e43-93f4-4904-b9de-d49d94d0cc48,674,,"[47.2, 14.7]",3829424,19,,,,,3.1415927,,Left Foot,,,,"[35.4, 14.7]",,Ground Pass,,11.8,,,Florentin Pogba,4802.0,,,,,,,1,From Goal Kick,Jérémy Clément,7442.0,Center Defensive Midfield,38,Saint-Étienne,135,['9a830b6c-1666-4220-a06b-ee371698e30d'],50,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:19:50.154,Pass,
,,,,,,,,,,,,,,,,,,,1.399105,,,,,,,,,,,,6a9c4799-f70a-4b3b-b917-ff0d97fa5a6c,678,,"[36.0, 14.1]",3829424,19,,,,,-0.3674041,,Left Foot,,,,"[65.1, 2.9]",,High Pass,,31.180923,,,Jean-Christophe Bahebeck,8469.0,,,,,,,1,From Goal Kick,Florentin Pogba,4802.0,Left Center Back,38,Saint-Étienne,135,"['2f40b05d-fb0d-4c10-a8bc-e08a93e3afc6', 'a6e70862-b55c-40f3-b0e1-a5c01d44baaa']",51,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:19:51.912,Pass,True
,,,,,,,,,,,,,,,,,,,1.269495,,,,,,,,,,,,606c996d-60f5-4215-bf1d-fe86d435250b,685,,"[89.6, 7.2]",3829424,19,,,,,1.1971661,,Left Foot,,,,"[96.5, 24.8]",,Ground Pass,,18.904232,Incomplete,,Nolan Roux,3179.0,,,,,,,1,From Goal Kick,Jean-Christophe Bahebeck,8469.0,Left Wing,38,Saint-Étienne,135,"['2e221ff7-190b-4d88-86e4-7a78d1162940', 'fd2c0234-bb3d-4b53-b8b6-d8b9fe1e2aa8']",57,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:19:57.330,Pass,
,,,,,,,,,,,,,,,,,,,0.086401,,,,,,,,,,,,fef2435b-f2f2-4dc2-b592-95207a3e8567,691,,"[84.1, 23.6]",3829424,20,,,,,0.8876049,,Right Foot,,,,"[87.6, 27.9]",,Low Pass,,5.5443664,Incomplete,,Kévin Théophile-Catherine,3413.0,,,,,,,1,From Goal Kick,Fabien Lemoine,7200.0,Left Center Midfield,38,Saint-Étienne,135,"['f37aae5c-6d9f-44e8-803a-268c5dca1d28', 'fc15ad89-ba6b-4b21-b815-50b2febc9977', 'fd7c3fa5-c46f-4cf5-924f-3e4cf97996be']",2,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:20:02.095,Pass,True
,,,,,,,,,,,,,,,,,,,0.924989,,,,,,,,,,,,dc16bb6d-341b-43b7-a74b-f4864755722b,694,,"[71.7, 27.9]",3829424,20,,,,,0.5721936,,Head,,,,"[83.5, 35.5]",,Low Pass,,14.035668,Incomplete,,Ismaël Tiémoko Diomandé,3797.0,,,,,,Recovery,1,From Goal Kick,Jérémy Clément,7442.0,Center Defensive Midfield,38,Saint-Étienne,135,"['308624d0-43c3-42be-95a6-c412587fe3b6', 'bb3de94e-6ba1-4729-801b-31d974abd016']",3,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:20:03.617,Pass,
,,,,,,,,,,,,,,,,,,,0.159654,,,,,,,,,,,,8b156d1f-ccd8-49b2-b21c-64eda39b58fb,699,,"[42.0, 47.8]",3829424,20,,,,,-0.41822433,,Right Foot,,,,"[43.8, 47.0]",,Low Pass,,1.9697715,Incomplete,,Wahbi Khazri,3196.0,,,,,,,1,Regular Play,Nicolas Maurice-Belay,42430.0,Left Wing,39,Bordeaux,146,"['03023511-76b6-4daf-887a-4950b0bad221', '3d21c654-949d-4fa8-a44b-e5dd6037ade6', 'cbb52e9c-b494-4677-b925-a3291895a72a']",5,,,,,,,,,,,,,,,,,Bordeaux,146,00:20:05.766,Pass,True
,,,,,,,,,,,,,,,,,,,2.569867,,,,,,,,,,,,9ed30e3d-8f4d-40e6-8b31-1dd687992d99,704,,"[76.6, 16.4]",3829424,20,,,,,0.0060789525,,Left Foot,,,,"[109.5, 16.6]",,Ground Pass,,32.900608,Pass Offside,,Wahbi Khazri,3196.0,,,,,,,1,Regular Play,Diego Armando Valentin Contento,4628.0,Left Back,39,Bordeaux,146,['d447486b-5de6-46cd-b553-c93e9403ee95'],10,,,,,,,,,,,,,,,,,Bordeaux,146,00:20:10.795,Pass,
,,,,,,,,,,,,,,,,,,,3.495212,,,,,,,,,,,,24cddb39-6308-4e41-b72b-cc588f773d34,706,,"[14.7, 67.5]",3829424,20,,True,,,-0.218509,,Right Foot,,,,"[80.9, 52.8]",,High Pass,,67.81246,Incomplete,,Romain Hamouma,4260.0,,,,,,Free Kick,1,From Free Kick,Stéphane Ruffier,4259.0,Goalkeeper,40,Saint-Étienne,135,"['7217ab0b-c1de-4584-8a3e-4adc18e9a565', '7dba6c0b-d9a6-47f8-aed8-0ce2e4245934']",40,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:20:40.850,Pass,
,,,,,,,,,,,,,,,,,,,1.1241,,,,,,,,,,,,7217ab0b-c1de-4584-8a3e-4adc18e9a565,709,,"[39.2, 27.3]",3829424,20,,,,True,0.0,,,,,,"[54.5, 27.3]",,High Pass,,15.3,,,Wahbi Khazri,3196.0,,,,,,Recovery,1,From Free Kick,Diego Armando Valentin Contento,4628.0,Left Back,40,Saint-Étienne,135,"['24cddb39-6308-4e41-b72b-cc588f773d34', '32b4db2b-08cb-4f18-8b10-c8ba1aefa52f', '4dc5ef2f-2c7e-42c8-9ea1-e36874ed5dc1']",44,,,,,,,,,,,,,,,,,Bordeaux,146,00:20:44.345,Pass,True
,,,,,,,,,,,,,,,,,,,0.74149,,,,,,,,,,,,ed6ba517-da43-4e80-be33-075d3c311c02,713,,"[53.9, 28.8]",3829424,20,,,,,-2.3561945,,Right Foot,,,,"[48.7, 23.6]",,Low Pass,,7.3539104,Incomplete,,Henri Saivet,5110.0,,,,,,,1,From Free Kick,Wahbi Khazri,3196.0,Center Attacking Midfield,40,Saint-Étienne,135,"['15febae6-2c7a-4c2c-9ee9-1e3b80f61eb1', '6d289ce2-9787-45c8-8a11-c54e6ab2990d', '93ed5496-3704-4352-8e2b-9e5da4f591cb']",45,,,,,,,,,,,,,,,,,Bordeaux,146,00:20:45.569,Pass,True
,,,,,,,,,,,,,,,,,,,0.695659,,,,,,,,,,,,6d289ce2-9787-45c8-8a11-c54e6ab2990d,715,,"[71.4, 56.5]",3829424,20,,,,,-1.5163049,,Right Foot,,,,"[71.7, 51.0]",,Ground Pass,,5.508176,,,Fabien Lemoine,7200.0,,,,,,Recovery,1,From Free Kick,Ismaël Tiémoko Diomandé,3797.0,Right Center Midfield,40,Saint-Étienne,135,"['bc65417a-88c9-44ea-b32e-97e2b8e553f9', 'ed6ba517-da43-4e80-be33-075d3c311c02']",46,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:20:46.310,Pass,
,,,,,,,,,,,,,,,,,,,0.393163,,,,,,,,,,,,dbe3a260-19c2-4dba-a957-0c324ae7823e,718,,"[71.7, 51.0]",3829424,20,,,,,2.6642473,,Right Foot,,,,"[68.8, 52.5]",,Ground Pass,,3.2649655,,,Jérémy Clément,7442.0,,,,,,,1,From Free Kick,Fabien Lemoine,7200.0,Left Center Midfield,40,Saint-Étienne,135,['813d2bd6-3ee9-448a-886f-5af851dba97f'],47,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:20:47.289,Pass,
,,,,,,,,,,,,,,,,,,,1.006226,,,,,,,,,,,,3040cdcf-cbcf-455d-a311-3518a2ab49a6,721,,"[68.2, 52.2]",3829424,20,,,,,-1.8568478,,Left Foot,,,,"[62.2, 31.8]",,Ground Pass,,21.264053,,,Benoît Assou-Ekotto,3047.0,,,,,,,1,From Free Kick,Jérémy Clément,7442.0,Center Defensive Midfield,40,Saint-Étienne,135,['fbafbd55-2f54-43c3-aa97-04e9dec66688'],48,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:20:48.728,Pass,
,,,,,,,,,,,,,,,,,,,1.398503,,,,,,,,,,,,e1b71289-d768-48e8-bad2-cbddeffc60c6,724,,"[63.9, 27.4]",3829424,20,,,,,-1.1123122,,Left Foot,,,,"[75.4, 4.1]",,Ground Pass,,25.983456,,,Jean-Christophe Bahebeck,8469.0,,,,,,,1,From Free Kick,Benoît Assou-Ekotto,3047.0,Left Back,40,Saint-Étienne,135,['9bcaf49f-4ad6-495e-b9aa-98ab93926acd'],50,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:20:50.852,Pass,
,,,,,,,,,,,,,,,,,,,0.785038,,,,,,,,,,,,a22c9881-5b84-44fc-a2fc-4207a4e2eb05,727,,"[80.1, 6.1]",3829424,20,,,True,,-1.6207547,,Left Foot,,,,"[79.8, 0.1]",,Ground Pass,,6.0074954,Injury Clearance,,,,,,,,,,1,From Free Kick,Jean-Christophe Bahebeck,8469.0,Left Wing,40,Saint-Étienne,135,,55,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:20:55.201,Pass,
,,,,,,,,,,,,,,,,,,,1.951179,,,,,,,,,,,,484e9cec-156c-459c-aa1f-8feb58f1ccba,728,,"[40.3, 80.0]",3829424,21,,,,,-1.0595657,,,,,,"[47.2, 67.7]",,Low Pass,,14.103191,,,Clément Chantôme,7552.0,,,,,,Throw-in,1,From Throw In,Frédéric Guilbert,2946.0,Right Back,41,Bordeaux,146,['34a3682b-bf69-491c-850e-383b19c27fc7'],31,,,,,,,,,,,,,,,,,Bordeaux,146,00:21:31.876,Pass,
,,,,,,,,,,,,,,,,,,,3.734595,,,,,,,,,,,,948b404b-6e27-4122-9547-d802de37f77f,731,,"[48.7, 67.7]",3829424,21,,,,,-0.5362622,,Right Foot,,,,"[94.8, 40.3]",,Ground Pass,,53.62807,Injury Clearance,,,,,,,,,,1,From Throw In,Clément Chantôme,7552.0,Left Defensive Midfield,41,Bordeaux,146,,35,,,,,,,,,,,,,,,,,Bordeaux,146,00:21:35.747,Pass,
,,,,,,,,,,,,,,,,,,,2.420375,,,,,,,,,,,,96bd68c2-18b7-40dc-928a-b570b0278d9e,733,,"[28.8, 45.3]",3829424,21,,True,,,0.55411726,,Right Foot,,,,"[46.9, 56.5]",,Ground Pass,,21.284971,,,Moustapha Bayal Sall,401468.0,,,,,,,1,From Throw In,Stéphane Ruffier,4259.0,Goalkeeper,41,Bordeaux,146,['a785ce12-4d91-421c-8108-464bf8afe3f7'],42,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:21:42.526,Pass,
,,,,,,,,,,,,,,,,,,,2.692129,,,,,,,,,,,,4dc25213-2465-4007-b340-0e739c3a8ba3,736,,"[54.1, 56.8]",3829424,21,,,,,-0.60576355,,Right Foot,,,,"[101.6, 23.9]",,High Pass,,57.78114,Incomplete,,Jean-Christophe Bahebeck,8469.0,,,,Through Ball,True,,1,From Throw In,Moustapha Bayal Sall,401468.0,Right Center Back,41,Bordeaux,146,"['5980970c-8219-4549-9e9d-b690832167da', 'a9752f87-8120-421b-8891-996f02587b6b', 'd4b93d3e-3e3e-4f0a-8dad-c9fe813f5476']",46,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:21:46.779,Pass,True
,,,,,,,,,,,,,,,,,,,1.433793,,,,,,,,,,,,d4b93d3e-3e3e-4f0a-8dad-c9fe813f5476,738,,"[18.5, 56.2]",3829424,21,,,,,0.62707067,,Head,,,,"[32.3, 66.2]",,High Pass,,17.042301,,,André Biyogo Poko,30338.0,,,,,,Recovery,1,From Throw In,Frédéric Guilbert,2946.0,Right Back,41,Bordeaux,146,"['4dc25213-2465-4007-b340-0e739c3a8ba3', 'e69b37bd-f25c-481e-8eea-ad548702091f']",49,,,,,,,,,,,,,,,,,Bordeaux,146,00:21:49.471,Pass,
,,,,,,,,,,,,,,,,,,,0.663151,,,,,,,,,,,,a39d4dde-048f-41b9-9f37-51ae8701796b,742,,"[28.8, 62.5]",3829424,21,,,,,-1.3646181,,Left Foot,,,,"[32.0, 47.2]",,Ground Pass,,15.631059,,,Henri Saivet,5110.0,,,,,,,1,From Throw In,André Biyogo Poko,30338.0,Right Wing,41,Bordeaux,146,['9d19921b-97e9-4ece-8e14-a89084b63aeb'],53,,,,,,,,,,,,,,,,,Bordeaux,146,00:21:53.994,Pass,
,,,,,,,,,,,,,,,,,,,3.352761,,,,,,,,,,,,1e122210-0ab6-447d-8412-7a15bd0aae72,746,,"[32.0, 44.0]",3829424,21,,,,,1.1082698,,Left Foot,,,,"[49.8, 79.7]",,Low Pass,,39.89148,Out,,Wahbi Khazri,3196.0,,,,,,,1,From Throw In,Henri Saivet,5110.0,Right Defensive Midfield,41,Bordeaux,146,['f89440e8-004d-4591-9ac7-e98c17bde1da'],54,,,,,,,,,,,,,,,,,Bordeaux,146,00:21:54.697,Pass,
,,,,,,,,,,,,,,,,,,,1.872726,,,,,,,,,,,,321c69ed-705f-44b3-975f-cc31dc4a977a,748,,"[70.3, 0.1]",3829424,22,,,,,2.976444,,,,,,"[48.7, 3.7]",,Low Pass,,21.897945,,,Florentin Pogba,4802.0,,,,,,Throw-in,1,From Throw In,Benoît Assou-Ekotto,3047.0,Left Back,42,Saint-Étienne,135,['e45cd4cb-745f-4b74-a0c4-0cb4b24437ce'],6,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:22:06.920,Pass,
,,,,,,,,,,,,,,,,,,,0.844606,,,,,,,,,,,,c779dbd8-3a6c-40d1-9105-eefb94258495,751,,"[48.7, 4.1]",3829424,22,,,,,0.037482437,,Left Foot,,,,"[56.7, 4.4]",,Ground Pass,,8.005623,,,Ismaël Tiémoko Diomandé,3797.0,,,,,,,1,From Throw In,Florentin Pogba,4802.0,Left Center Back,42,Saint-Étienne,135,['1d8b9790-e876-4dc9-a48e-69aef3d0a784'],9,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:22:09.796,Pass,
,,,,,,,,,,,,,,,,,,,0.689548,,,,,,,,,,,,8074aa93-b1d8-489c-845c-61988348d04f,755,,"[52.4, 6.7]",3829424,22,,,,,-2.9736967,,Left Foot,,,,"[40.6, 4.7]",,Ground Pass,,11.968291,,,Florentin Pogba,4802.0,,,,,,,1,From Throw In,Ismaël Tiémoko Diomandé,3797.0,Right Center Midfield,42,Saint-Étienne,135,['312ca9e1-14f7-49ba-88b2-7e81087b395f'],11,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:22:11.930,Pass,
,,,,,,,,,,,,,,,,,,,4.398512,,,,,,,,,,,,c2c57257-e3ef-4d70-9a53-94a8b5f821fd,758,,"[37.7, 5.8]",3829424,22,,,,,0.21139865,,Left Foot,,,,"[104.8, 20.2]",,High Pass,,68.62776,,,Jean-Christophe Bahebeck,8469.0,,,,,,,1,From Throw In,Florentin Pogba,4802.0,Left Center Back,42,Saint-Étienne,135,['05795e0a-8018-4ee7-88ab-07c6a33276a7'],16,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:22:16.786,Pass,
,,,,,,,,,,,,,,,,,,,2.773568,,,,,,,,,,,,a52f4a0f-da9f-4b70-8cf5-b8a053429070,763,,"[14.4, 56.5]",3829424,22,,True,,,0.27112168,,Right Foot,,,,"[73.4, 72.9]",,High Pass,,61.236916,,,Cheick Tidiane Diabaté,7130.0,,,,,,Free Kick,1,From Free Kick,Jérôme Prior,4509.0,Goalkeeper,43,Bordeaux,146,['41aad348-ae61-4b83-a089-9cdbfd9b424d'],52,,,,,,,,,,,,,,,,,Bordeaux,146,00:22:52.212,Pass,
,,,,,,,,,,,,,,,,,,,2.140826,,,,,,,,,,,,f889bdfd-3179-43e0-81d2-0dbedb423cd7,765,,"[73.7, 72.9]",3829424,22,,,,,-1.2877005,,Head,,,,"[76.9, 61.9]",,High Pass,,11.456003,,,Clément Chantôme,7552.0,,,,,,,1,From Free Kick,Cheick Tidiane Diabaté,7130.0,Center Forward,43,Bordeaux,146,['593ef50c-5fe1-4e20-bc2a-66201ad3dd02'],55,,,,,,,,,,,,,,,,,Bordeaux,146,00:22:55.253,Pass,
,,,,,,,,,,,,,,,,,,,1.12524,,,,,,,,,,,,cb92d374-49e8-4604-af1f-c29ca1168c07,768,,"[76.9, 61.9]",3829424,22,,,,True,-0.4346702,,,,,,"[88.1, 56.7]",,Low Pass,,12.348279,Incomplete,,Wahbi Khazri,3196.0,,,,,,,1,From Free Kick,Clément Chantôme,7552.0,Left Defensive Midfield,43,Bordeaux,146,"['7b6f0305-c0e4-47e7-8453-5d6511210975', '9aed4fa9-9cbd-42e3-b5ef-efd76ee6943c', 'd0efa77d-9954-4063-b395-00ceacd6c82d']",57,,,,,,,,,,,,,,,,,Bordeaux,146,00:22:57.527,Pass,True
,,,,,,,,,,,,,,,,,,,1.302356,,,,,,,,,,,,9bc6d1c5-6987-4976-b4d7-93d0308999a9,771,,"[80.1, 48.3]",3829424,23,,,,True,-0.05919004,,,,,,"[93.6, 47.5]",,High Pass,,13.523683,Incomplete,,Cheick Tidiane Diabaté,7130.0,,,,,,Recovery,1,From Free Kick,Nicolas Maurice-Belay,42430.0,Left Wing,43,Bordeaux,146,"['ab51a7d2-6eec-497c-95a1-711425748056', 'd71d087e-26e5-45f8-b26a-023b8a81d47c', 'e714f053-a21f-4ff4-a1ca-c70cfe7823ce']",1,,,,,,,,,,,,,,,,,Bordeaux,146,00:23:01.300,Pass,True
,,,,,,,,,,,,,,,,,,,1.593691,,,,,,,,,,,,ca6ab96e-b646-43ee-9bd3-c18ba9cdc7c2,781,,"[53.2, 19.9]",3829424,23,,,,,-2.1485052,,Right Foot,,,,"[42.9, 4.1]",,Ground Pass,,18.860806,,,Benoît Assou-Ekotto,3047.0,,,,,,Recovery,1,Regular Play,Ismaël Tiémoko Diomandé,3797.0,Right Center Midfield,44,Saint-Étienne,135,"['bd45df0a-94d9-4bc9-a44c-3f757eea6859', 'feaeb371-e18d-442d-8902-b5a3605555c1']",12,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:23:12.448,Pass,True
,,,,,,,,,,,,,,,,,,,1.345839,,,,,,,,,,,,81a9dd81-0481-42b4-881a-d7a1b620b51b,784,,"[42.9, 4.1]",3829424,23,,,,,-0.03029376,,Left Foot,,,,"[62.7, 3.5]",,Ground Pass,,19.80909,,,Fabien Lemoine,7200.0,,,,,,,1,Regular Play,Benoît Assou-Ekotto,3047.0,Left Back,44,Saint-Étienne,135,['87aac0c4-00f0-4ccc-a9d7-1e5f4f2b5550'],14,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:23:14.202,Pass,
,,,,,,,,,,,,,,,,,,,0.731936,,,,,,,,,,,,30518566-8b97-448c-82c8-4ee0b1634ada,787,,"[63.6, 6.9]",3829424,23,,,,,1.677532,,Right Foot,,,,"[62.7, 15.3]",,Ground Pass,,8.448076,Incomplete,,Ismaël Tiémoko Diomandé,3797.0,,,,,,,1,Regular Play,Fabien Lemoine,7200.0,Left Center Midfield,44,Saint-Étienne,135,"['60d1cc48-9d53-4544-a85a-e8f132c1e10e', '984980e6-b84a-42e7-9cd4-3663a132ab21']",17,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:23:17.381,Pass,
,,,,,,,,,,,,,,,,,,,1.295762,,,,,,,,,,,,6956a63c-cd92-493a-83a8-7a1c918eca6c,791,,"[46.4, 63.4]",3829424,23,,,,,-1.2212751,,Left Foot,,,,"[54.2, 42.0]",,Ground Pass,,22.777182,,,Nicolas Maurice-Belay,42430.0,,,,,,,1,Regular Play,Henri Saivet,5110.0,Right Defensive Midfield,45,Bordeaux,146,['679954e2-d506-413e-a97e-7b43c3a3de53'],19,,,,,,,,,,,,,,,,,Bordeaux,146,00:23:19.600,Pass,
,,,,,,,,,,,,,,,,,,,1.675396,,,,,,,,,,,,b82b2147-5a97-4f91-b89a-017cc35463bb,794,,"[55.0, 32.8]",3829424,23,,,,,-0.9354806,,Left Foot,,,,"[72.4, 9.2]",,Ground Pass,,29.320982,,,Wahbi Khazri,3196.0,,,,,,,1,Regular Play,Nicolas Maurice-Belay,42430.0,Left Wing,45,Bordeaux,146,['840a2bb9-8940-4142-9104-cf92b041651f'],22,,,,,,,,,,,,,,,,,Bordeaux,146,00:23:22.352,Pass,
,,,,,,,,,,,,,,,,,,,0.793854,,,,,,,,,,,,caad06d3-6ba8-46b9-b278-bfe936d87ebe,797,,"[99.4, 21.0]",3829424,23,,,,,1.814313,,Right Foot,,,,"[95.4, 37.1]",,Ground Pass,,16.589455,,,Cheick Tidiane Diabaté,7130.0,,,,,,,1,Regular Play,Wahbi Khazri,3196.0,Center Attacking Midfield,45,Bordeaux,146,['6e4d3127-0d3c-46c2-8d93-d2d5afbc690d'],28,,,,,,,,,,,,,,,,,Bordeaux,146,00:23:28.365,Pass,
,,,,,,,,,,,,,,,,,,,4.413889,,,,,,,,,,,,94741cda-6cf4-4853-ab5a-47e1d0a1af9f,800,,"[95.4, 39.2]",3829424,23,,,,,1.8251147,,Right Foot,,,,"[85.6, 76.9]",,Ground Pass,,38.95292,Incomplete,,Henri Saivet,5110.0,,,,,,,1,Regular Play,Cheick Tidiane Diabaté,7130.0,Center Forward,45,Bordeaux,146,"['4094b33a-0c5f-447b-b3e0-7ad776e83543', '54fc27e2-dc80-4b49-adc2-82396b31c2c4']",30,,,,,,,,,,,,,,,,,Bordeaux,146,00:23:30.498,Pass,
,,,,,,,,,,,,,,,,,,,1.242979,,,,,,,,,,,,0631b3ba-e63a-4a4e-8661-fba0938bd7ff,805,,"[30.5, 3.5]",3829424,23,,,,,3.1415927,,Right Foot,,,,"[17.8, 3.5]",,Ground Pass,,12.7,,,Benoît Assou-Ekotto,3047.0,,,,,,,1,Regular Play,Jean-Christophe Bahebeck,8469.0,Left Wing,46,Saint-Étienne,135,['5e1aff7d-9c6c-4916-b839-e069491d04dc'],37,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:23:37.018,Pass,
,,,,,,,,,,,,,,,,,,,1.207397,,,,,,,,,,,,70c12c9b-22a9-4105-bf31-3b3b5cf858ad,807,,"[17.8, 3.5]",3829424,23,,,,,0.27829966,,Left Foot,,,,"[40.9, 10.1]",,Ground Pass,,24.024363,,,Fabien Lemoine,7200.0,,,,,,,1,Regular Play,Benoît Assou-Ekotto,3047.0,Left Back,46,Saint-Étienne,135,['00b5790d-33e9-49b3-b495-c6d96dd8fa39'],38,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:23:38.261,Pass,
,,,,,,,,,,,,,,,,,,,4.784565,,,,,,,,,,,,1a626bac-f936-4e2b-b929-faf8a9f70324,811,,"[59.3, 15.1]",3829424,23,,,,,0.7738823,,Right Foot,,,,"[112.0, 66.6]",,Low Pass,,73.68541,,,Romain Hamouma,4260.0,,,True,,,,1,Regular Play,Fabien Lemoine,7200.0,Left Center Midfield,46,Saint-Étienne,135,['d2f5ec44-9a46-421f-ba48-fe418bbd7174'],43,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:23:43.447,Pass,
