50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.731306,,,,,,,,,,,3b481bec-5154-4dd3-b3a5-5ad41a5ec2b3,18,,"[53.3, 75.8]",3901179,0,,,,,-1.1091813,,Left Foot,,,"[63.1, 56.1]",,Ground Pass,,22.002954,,,,Mohamed Larbi,10616.0,,,,,,1,From Kick Off,Issiaga Sylla,4352.0,Right Back,2,Gazélec Ajaccio,160,['ab69e7da-d565-49b0-b69a-0f1878f58bbf'],11,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:11.167,Pass,
,,,,,,,,,,,,,,,2.782003,,,,,,,,,,,7dac72c0-f7f4-43ab-b36d-8c16b00bc4e7,21,,"[65.0, 54.7]",3901179,0,,,,,-2.4207044,,Right Foot,,,"[44.4, 36.6]",,Low Pass,,27.422071,,,,Abdou Kader Mangane,2953.0,,,,,,1,From Kick Off,Mohamed Larbi,10616.0,Center Attacking Midfield,2,Gazélec Ajaccio,160,['7df028a2-5a4d-4b1f-b5a9-122fa621f914'],12,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:12.058,Pass,
,,,,,,,,,,,,,,,1.798325,,,,,,,,,,,bc3cbd03-ef56-4f2d-8ab1-84de3cfe32ea,24,,"[44.4, 38.1]",3901179,0,,,,,-1.1809905,,Right Foot,,,"[57.3, 6.7]",,Ground Pass,,33.946575,,,,Pablo Jean Antoine Martínez,3207.0,,,,,,1,From Kick Off,Abdou Kader Mangane,2953.0,Left Center Back,2,Gazélec Ajaccio,160,['82be6b7b-9978-4ab3-ada8-df5aef0e33af'],15,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:15.342,Pass,
,,,,,,,,,,,,,,,1.249398,,,,,,,,,,,d82fed2b-17d0-44b1-800b-71dd9dbce692,31,,"[54.3, 17.6]",3901179,0,,,,,2.9229238,,Left Foot,,,"[38.1, 21.2]",,Ground Pass,,16.59518,,,,Abdou Kader Mangane,2953.0,,,,,,1,From Kick Off,Pablo Jean Antoine Martínez,3207.0,Left Back,2,Gazélec Ajaccio,160,['b4c88409-c8b6-4021-9d4a-0abd9fee076b'],19,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:19.208,Pass,
,,,,,,,,,,,,,,,2.302959,,,,,,,,,,,e5491008-1362-4779-b1d8-77767c155c1d,35,,"[31.6, 22.1]",3901179,0,,,,,1.9407516,,Right Foot,,,"[17.6, 58.2]",,Ground Pass,,38.719635,,,,Roderic Filippi,7808.0,,,,,,1,From Kick Off,Abdou Kader Mangane,2953.0,Left Center Back,2,Gazélec Ajaccio,160,['0fbe94b9-974a-41d7-9a02-1f4a6a5d3528'],21,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:21.960,Pass,
,,,,,,,,,,,,,,,1.664246,,,,,,,,,,,8d5c88af-86fa-4004-971a-1d3a69f33eb9,38,,"[25.2, 63.6]",3901179,0,,,,,-1.4493629,,Right Foot,,,"[28.8, 34.1]",,Ground Pass,,29.71885,,,,Abdou Kader Mangane,2953.0,,,,,,1,From Kick Off,Roderic Filippi,7808.0,Right Center Back,2,Gazélec Ajaccio,160,['d6f8d4f4-08a4-45c7-9136-3c146c574f73'],29,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:29.112,Pass,
,,,,,,,,,,,,,,,2.446263,,,,,,,,,,,43d00b42-4efe-4589-a11b-087756c1257f,41,,"[36.4, 35.5]",3901179,0,,,,,-0.075015545,,Right Foot,,,"[84.3, 31.9]",,High Pass,,48.03509,,Incomplete,,,,,,,,,1,From Kick Off,Abdou Kader Mangane,2953.0,Left Center Back,2,Gazélec Ajaccio,160,['1c758814-acab-463a-8677-2c65e325af3d'],33,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:33.517,Pass,
,,,,,,,,,,,,,,,0.691968,,,,,,,,,,,7750f810-f7fd-4a87-970a-ed5b953b93fe,43,,"[81.0, 0.1]",3901179,0,,,,,0.9371633,,,,,"[84.6, 5.0]",,Low Pass,,6.080296,,,,Khalid Boutaïb,5726.0,,,,,Throw-in,1,From Throw In,Pablo Jean Antoine Martínez,3207.0,Left Back,3,Gazélec Ajaccio,160,['3447d145-0244-40a9-9557-50e20ec41180'],48,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:48.351,Pass,
,,,,,,,,,,,,,,,1.121393,,,,,,,,,,,b4f73fa6-9298-4e24-afdb-20e7c90d2952,46,,"[83.5, 4.7]",3901179,0,,,,,0.04803993,,Right Foot,,,"[93.9, 5.2]",,Low Pass,,10.412012,,,,Jacques Zoua Daogari,401505.0,,,,,,1,From Throw In,Khalid Boutaïb,5726.0,Right Center Forward,3,Gazélec Ajaccio,160,['442f879b-0f96-47c6-80d2-9b8ead5f0320'],49,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:49.163,Pass,
,,,,,,,,,,,,,,,1.375145,,,,,,,,,,,470cf948-ec63-4d4d-8bd5-58ca5d2a594f,50,,"[86.0, 18.4]",3901179,0,,,,,2.8074589,,Right Foot,,,"[66.7, 25.1]",,Ground Pass,,20.42988,,,,Jérôme Le Moigne,401507.0,,,,,,1,From Throw In,Jacques Zoua Daogari,401505.0,Left Center Forward,3,Gazélec Ajaccio,160,['6dbe95ba-d3ee-4068-985b-b42396f5276c'],53,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:53.561,Pass,
,,,,,,,,,,,,,,,0.966594,,,,,,,,,,,c36a1b43-354a-43b6-8c17-8b67fa875a83,54,,"[64.7, 26.8]",3901179,0,,,,,2.203545,,Right Foot,,,"[54.8, 40.3]",,High Pass,,16.740967,,,,Roderic Filippi,7808.0,,,,,,1,From Throw In,Jérôme Le Moigne,401507.0,Center Defensive Midfield,3,Gazélec Ajaccio,160,"['964af4ac-286a-4b0c-84f8-b0b380f2372a', 'e28bef68-1a7d-4adf-ae33-b4830af3d79f']",55,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:55.472,Pass,True
,,,,,,,,,,,,,,,2.584629,,,,,,,,,,,b0f7acd3-a66d-44d2-ba8c-fb4e682bbb58,58,,"[50.3, 49.6]",3901179,0,,,,,-2.8738139,,Left Foot,,,"[22.6, 42.0]",,Ground Pass,,28.723684,,,,Clément Maury,401508.0,,,,,,1,From Throw In,Roderic Filippi,7808.0,Right Center Back,3,Gazélec Ajaccio,160,"['13c4f72e-8560-4fea-8a6a-2521f308bb8d', 'd688ff54-0f54-4f5f-9a33-bd568433e246']",59,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:59.201,Pass,True
,,,,,,,,,,,,,,,2.939385,,,,,,,,,,,9fb9ed3c-f4c9-45c6-b3b6-1d288e27303b,61,,"[32.5, 35.2]",3901179,1,,,,,0.43642843,,Left Foot,,,"[87.6, 60.9]",,High Pass,,60.798847,,,,Khalid Boutaïb,5726.0,,,,,,1,From Throw In,Clément Maury,401508.0,Goalkeeper,3,Gazélec Ajaccio,160,['77c4a62a-5721-4013-b20c-10b58dbf6907'],5,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:05.658,Pass,
,,,,,,,,,,,,,,,0.856995,,,,,,,,,,,2388462f-229e-4f35-b93c-47d892c6cd01,63,,"[87.6, 60.9]",3901179,1,,,,,-2.6779451,,Head,,,"[79.6, 56.9]",,Low Pass,,8.944272,,,,David Ducourtioux,401509.0,,,,,,1,From Throw In,Khalid Boutaïb,5726.0,Right Center Forward,3,Gazélec Ajaccio,160,['f6bbf38b-57a0-4cfa-bf03-5d73a11b4947'],8,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:08.677,Pass,
,,,,,,,,,,,,,,,2.277021,,,,,,,,,,,72394232-1ec0-4fc7-ae8d-44c549814429,65,,"[79.6, 56.9]",3901179,1,,,,,2.5023153,,Head,,,"[64.4, 68.2]",,High Pass,,18.940168,,,,Issiaga Sylla,4352.0,,,,,,1,From Throw In,David Ducourtioux,401509.0,Right Center Midfield,3,Gazélec Ajaccio,160,['fdf5058b-676d-4981-9bbc-dafd68e0d4d3'],9,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:09.694,Pass,
,,,,,,,,,,,,,,,0.740426,,,,,,,,,,,8b0ffb07-f28f-4fee-8fa6-fd57e4370f73,68,,"[63.3, 70.5]",3901179,1,,,,,-1.6831037,,Left Foot,,,"[61.8, 57.2]",,Ground Pass,,13.384319,,,,Jérôme Le Moigne,401507.0,,,,,,1,From Throw In,Issiaga Sylla,4352.0,Right Back,3,Gazélec Ajaccio,160,['2a405f88-243a-4704-b3f5-4f96f38db069'],12,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:12.466,Pass,
,,,,,,,,,,,,,,,1.253884,,,,,,,,,,,5a61337a-2a59-45b8-b9ac-613dc3630a40,71,,"[55.4, 51.9]",3901179,1,,,,,-3.1063132,,Right Foot,,,"[38.4, 51.3]",,Ground Pass,,17.010586,,,,Roderic Filippi,7808.0,,,,,,1,From Throw In,Jérôme Le Moigne,401507.0,Center Defensive Midfield,3,Gazélec Ajaccio,160,['d227cc1f-7bcd-4c80-aa44-03600e839210'],14,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:14.163,Pass,
,,,,,,,,,,,,,,,2.56617,,,,,,,,,,,8f6f65dc-6d2b-4813-b484-06bd52baf2ba,74,,"[38.4, 51.3]",3901179,1,,,,,-1.4431752,,Right Foot,,,"[41.3, 28.7]",,Ground Pass,,22.785303,,,,Abdou Kader Mangane,2953.0,,,,,,1,From Throw In,Roderic Filippi,7808.0,Right Center Back,3,Gazélec Ajaccio,160,['145bb21d-eeb1-4457-bb68-10a12f9461eb'],17,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:17.097,Pass,
,,,,,,,,,,,,,,,2.033852,,,,,,,,,,,94d88d90-586b-42b0-b8cb-bf0404e65af1,77,,"[44.7, 28.2]",3901179,1,,,,,0.10064402,,Right Foot,,,"[85.3, 32.3]",,High Pass,,40.806496,,,,Khalid Boutaïb,5726.0,,,,,,1,From Throw In,Abdou Kader Mangane,2953.0,Left Center Back,3,Gazélec Ajaccio,160,['6945cb2f-e2da-436f-9e84-4a98830a3570'],24,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:24.669,Pass,
,,,,,,,,,,,,,,,0.965236,,,,,,,,,,,e7e7f55d-b0e2-464e-9b91-0f3a4b199c05,84,,"[90.7, 56.7]",3901179,1,,,,True,-2.8328283,,,,,"[79.1, 53.0]",,Low Pass,,12.175796,,,,Mohamed Larbi,10616.0,,,,,Recovery,1,From Throw In,David Ducourtioux,401509.0,Right Center Midfield,3,Gazélec Ajaccio,160,"['033f8fe6-7802-4244-a89d-7f9681732e94', '94ea1038-22c7-408f-800c-24b54871bd1f']",31,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:31.112,Pass,True
,,,,,,,,,,,,,,,0.722929,,,,,,,,,,,e19f7aa5-2cb2-4917-9171-638120814eb5,87,,"[81.1, 55.0]",3901179,1,,,,,0.86217004,,Right Foot,,,"[90.7, 66.2]",,Ground Pass,,14.751271,,,,David Ducourtioux,401509.0,,,,,,1,From Throw In,Mohamed Larbi,10616.0,Center Attacking Midfield,3,Gazélec Ajaccio,160,['a78f7a81-7933-41cf-94f8-2c241355e8c8'],33,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:33.271,Pass,
,,,,,,,,,,,,,,,0.810182,,,,,,,,,,,213dd077-747d-4e2f-a593-df077128a1c1,90,,"[91.5, 65.1]",3901179,1,,,,,-0.90296376,,Right Foot,,,"[97.1, 58.0]",,Low Pass,,9.042677,,,,Jacques Zoua Daogari,401505.0,,,,,,1,From Throw In,David Ducourtioux,401509.0,Right Center Midfield,3,Gazélec Ajaccio,160,['2e68becf-cb61-4d85-b052-5b7205a6f4e7'],34,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:34.164,Pass,
,,,,,,,,,,,,,,,0.004453,,,,,,,,,,,5e7347b6-4d37-452f-9e00-5dc49848b658,93,,"[97.1, 58.0]",3901179,1,,,,,0.5191461,,Right Foot,,,"[97.8, 58.4]",,Ground Pass,,0.8062258,,Incomplete,,,,,,,,,1,From Throw In,Jacques Zoua Daogari,401505.0,Left Center Forward,3,Gazélec Ajaccio,160,['b0bece05-c9a9-477a-be64-f955a29a6271'],35,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:35.014,Pass,
,,,,,,,,,,,,,,,0.609468,,,,,,,,,,,295a45d3-4743-44e1-904f-d6bd5d8e4f02,96,,"[87.3, 80.0]",3901179,1,,,,,-2.4142687,,,,,"[78.2, 71.9]",,Low Pass,,12.182775,,,,Jérôme Le Moigne,401507.0,,,,,Throw-in,1,From Throw In,Issiaga Sylla,4352.0,Right Back,4,Gazélec Ajaccio,160,['3b25ad78-834d-43a2-90b7-7e9d84ec6ec2'],42,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:42.266,Pass,
,,,,,,,,,,,,,,,1.374061,,,,,,,,,,,69dd58d9-02e9-4eeb-ae6d-8242e8c29a66,100,,"[80.8, 70.2]",3901179,1,,,,,-0.23109066,,Right Foot,,,"[97.8, 66.2]",,High Pass,,17.464249,,,,Jacques Zoua Daogari,401505.0,,,,,,1,From Throw In,Jérôme Le Moigne,401507.0,Center Defensive Midfield,4,Gazélec Ajaccio,160,['41221bb8-020b-494b-8043-ee2aab1f4cef'],43,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:43.682,Pass,
,,,,,,,,,,,,,,,0.724171,,,,,,,,,,,717c7570-84c5-4a62-9a43-a06442ed1fe8,102,,"[97.8, 66.2]",3901179,1,,,,,-0.84781694,,Head,,,"[100.8, 62.8]",,High Pass,,4.5343137,,Incomplete,,Mohamed Larbi,10616.0,,,,,,1,From Throw In,Jacques Zoua Daogari,401505.0,Left Center Forward,4,Gazélec Ajaccio,160,"['ce31a102-800e-45a6-9405-0c999c849fce', 'db30a7fc-2102-4a18-bde5-c7cd9510e315']",45,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:45.096,Pass,
,,,,,,,,,,,,,,,1.158319,,,,,,,,,,,db30a7fc-2102-4a18-bde5-c7cd9510e315,104,,"[19.3, 17.3]",3901179,1,,,,,0.31204212,,Head,,,"[28.6, 20.3]",,Low Pass,,9.771898,,,,Jordan Adéoti,7344.0,,,,,Recovery,1,From Throw In,Damien Da Silva,4386.0,Left Center Back,4,Gazélec Ajaccio,160,"['717c7570-84c5-4a62-9a43-a06442ed1fe8', '7abe4aaf-d0bd-4233-be78-67208456f1c0']",45,,,,,,,,,,,,,,,,,Caen,140,00:01:45.820,Pass,
,,,,,,,,,,,,,,,3.012554,,,,,,,,,,,29b9e408-8677-4593-af34-c6f1ed3a994c,107,,"[28.6, 20.3]",3901179,1,,,,,0.24497867,,Left Foot,,,"[70.6, 30.8]",,High Pass,,43.29261,,Incomplete,,,,,,,,,1,From Throw In,Jordan Adéoti,7344.0,Right Defensive Midfield,4,Gazélec Ajaccio,160,['e3f229ae-1ea0-4a9f-899a-ba147d9f163b'],47,,,,,,,,,,,,,,,,,Caen,140,00:01:47.058,Pass,
,,,,,,,,,,,,,,,2.651516,,,,,,,,,,,e3f229ae-1ea0-4a9f-899a-ba147d9f163b,108,,"[49.5, 49.3]",3901179,1,,,,,-0.43157306,,Head,,,"[64.7, 42.3]",,High Pass,,16.734396,,,,Damjan Đoković,31911.0,,,,,Recovery,1,From Throw In,Abdou Kader Mangane,2953.0,Left Center Back,4,Gazélec Ajaccio,160,"['29b9e408-8677-4593-af34-c6f1ed3a994c', 'a31304fd-2dc1-49c2-b235-5979d01bdbaf']",50,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:50.071,Pass,
,,,,,,,,,,,,,,,0.997639,,,,,,,,,,,be63d3d7-3d97-409f-8099-412d3b36d21d,110,,"[64.7, 42.3]",3901179,1,,,,True,2.4592762,,,,,"[59.9, 46.2]",,High Pass,,6.1846585,,Incomplete,,Jérôme Le Moigne,401507.0,,,,,,1,From Throw In,Damjan Đoković,31911.0,Left Center Midfield,4,Gazélec Ajaccio,160,"['7dec6c75-66f2-4dae-9095-9ca2cf29464e', '7e52f8a5-cb7e-4f3f-9d39-d9f83c3608aa', 'a3abeb29-575e-427f-ad82-1ab13efa3495']",52,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:52.802,Pass,True
,,,,,,,,,,,,,,,0.824718,,,,,,,,,,,7dec6c75-66f2-4dae-9095-9ca2cf29464e,114,,"[60.2, 33.9]",3901179,1,,,,True,0.40079346,,,,,"[66.1, 36.4]",,Low Pass,,6.407808,,,,Andy Delort,3038.0,,,,,Recovery,1,From Throw In,Ronny Rodelin,2955.0,Center Attacking Midfield,4,Gazélec Ajaccio,160,"['021a700c-c34c-467c-8920-474d50d898a8', '369f33b1-856c-452e-a0cb-0be833a54f80', 'be63d3d7-3d97-409f-8099-412d3b36d21d']",53,,,,,,,,,,,,,,,,,Caen,140,00:01:53.800,Pass,True
,,,,,,,,,,,,,,,1.052312,,,,,,,,,,,f3ac1ba9-ea09-4026-b27b-64da19d6e3a7,117,,"[66.1, 35.9]",3901179,1,,,,,2.3191743,,Right Foot,,,"[62.2, 40.1]",,Ground Pass,,5.731492,,Incomplete,,Michaël Jordan Nkololo,4539.0,,,,,,1,From Throw In,Andy Delort,3038.0,Center Forward,4,Gazélec Ajaccio,160,"['27503553-129c-40ae-a27c-1ca3c2a18106', '35e24bae-7b46-4366-802c-5c1056520b18', 'c984b2bd-d73a-4d99-9dad-866a41da4ed6']",54,,,,,,,,,,,,,,,,,Caen,140,00:01:54.625,Pass,True
