ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.78666,,,,,,,,,,,,,,3c84c947-0fba-4987-8c70-b4936e2faab8,814,,"[42.6, 8.5]",3901221,19,,,,,-0.30704573,,Left Foot,,,"[54.9, 4.6]",,Ground Pass,,12.903488,,,Yoann Gourcuff,4602.0,,,,,,1,Regular Play,Sylvain Armand,40699.0,Left Back,44,Rennes,134,['221066ab-2ea1-4a85-ac35-327259f39eda'],44,,,,,,,,,,,,,,,,,,,Rennes,134,00:19:44.500,Pass,
,,,,,,,,,,,,,,,,1.618075,,,,,,,,,,,,,,0c213e50-1d58-416d-934e-c6b835e0d50c,818,,"[51.6, 27.0]",3901221,19,,,,,1.9483265,,Right Foot,,,"[42.4, 50.2]",,Ground Pass,,24.957563,,,Fallou Diagne,3022.0,,,,,,1,Regular Play,Yoann Gourcuff,4602.0,Left Wing,44,Rennes,134,['23be75b8-1a8c-431f-8f3a-1e68db729def'],50,,,,,,,,,,,,,,,,,,,Rennes,134,00:19:50.811,Pass,
,,,,,,,,,,,,,,,,1.152013,,,,,,,,,,,,,,329f96d1-ef71-4ebf-81eb-af2ac3d98d04,821,,"[42.4, 52.0]",3901221,19,,,,,0.32549587,,Right Foot,,,"[58.4, 57.4]",,Ground Pass,,16.88668,,,Ousmane Dembélé,5477.0,,,,,,1,Regular Play,Fallou Diagne,3022.0,Right Center Back,44,Rennes,134,['dc28b503-0fa0-42cf-9e39-6af62ccdbd92'],53,,,,,,,,,,,,,,,,,,,Rennes,134,00:19:53.760,Pass,
,,,,,,,,,,,,,,,,1.825134,,,,,,,,,,,,,,fac23382-2332-4c3c-b67b-5c847c4b335b,824,,"[57.9, 58.0]",3901221,19,,,,,1.2052782,,Right Foot,,,"[64.1, 74.2]",,Ground Pass,,17.345892,,,Romain Danzé,4475.0,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Center Attacking Midfield,44,Rennes,134,['c47ee26c-bb3e-457a-8311-e951e0dbe5a5'],55,,,,,,,,,,,,,,,,,,,Rennes,134,00:19:55.028,Pass,
,,,,,,,,,,,,,,,,0.269892,,,,,,,,,,,,,,dbb7f786-2d9e-4ad9-9bf1-40b233c99607,827,,"[62.8, 77.1]",3901221,19,,,,,-0.670122,,Right Foot,,,"[68.1, 72.9]",,Ground Pass,,6.762396,Incomplete,,Kamil Grosicki,5667.0,,,,,,1,Regular Play,Romain Danzé,4475.0,Right Back,44,Rennes,134,"['7551319c-ad22-4d3b-97b3-94058c8f62a9', 'c5c3e795-cfa8-48c1-8e8d-99fb7cd0d966']",57,,,,,,,,,,,,,,,,,,,Rennes,134,00:19:57.761,Pass,
,,,,,,,,,,,,,,,,0.459975,,,,,,,,,,,,,,6c89e00a-9c63-40fa-8fd6-859910dcc66d,833,,"[68.5, 73.8]",3901221,19,,,,,-1.19029,,Right Foot,,,"[69.9, 70.3]",,Ground Pass,,3.7696154,Incomplete,,Ousmane Dembélé,5477.0,,,,,,1,Regular Play,Romain Danzé,4475.0,Right Back,44,Rennes,134,"['33b69c71-f9f9-449b-9ee7-695563d07ae3', '5c020d3d-d986-4246-b84a-740fc4343084', 'bc40257b-86f7-4ea8-9d22-64fe79bf1349']",59,,,,,,,,,,,,,,,,,,,Rennes,134,00:19:59.091,Pass,True
,,,,,,,,,,,,,,,,0.78334,,,,,,,,,,,,,,97c25fdc-da1e-4400-ab2e-b6c6f9dd8abd,839,,"[69.4, 12.5]",3901221,20,,,,,1.7738415,,Right Foot,,,"[68.0, 19.3]",,Ground Pass,,6.942622,,,Younousse Sankharé,3348.0,,,,,,1,Regular Play,Jimmy Briand,3213.0,Right Center Forward,44,Rennes,134,['1a772527-f03a-4678-b0dc-d2618f2db7e4'],2,,,,,,,,,,,,,,,,,,,Guingamp,142,00:20:02.116,Pass,
,,,,,,,,,,,,,,,,1.275692,,,,,,,,,,,,,,f408f994-3503-4cd1-81f1-9d2cf160cd9f,845,,"[38.7, 54.6]",3901221,20,,,,,-1.5707964,,Right Foot,,,"[38.7, 43.9]",,Low Pass,,10.7,,,Gélson da Conceição Tavares Fernandes,8672.0,,,,,Recovery,1,Regular Play,Fallou Diagne,3022.0,Right Center Back,44,Rennes,134,"['4a773d51-f7b2-4998-9ee0-6586f1287b80', '5c83c89e-c4b5-41ee-972b-b3987101f4a4']",4,,,,,,,,,,,,,,,,,,,Rennes,134,00:20:04.608,Pass,True
,,,,,,,,,,,,,,,,0.757182,,,,,,,,,,,,,,71476ed5-61e4-4d64-a36e-38670acfa003,848,,"[41.0, 54.4]",3901221,20,,,,,-0.05807416,,Right Foot,,,"[49.6, 53.9]",,Low Pass,,8.614523,Unknown,,,,,,,,,1,Regular Play,Gélson da Conceição Tavares Fernandes,8672.0,Right Defensive Midfield,44,Rennes,134,,5,,,,,,,,,,,,,,,,,,,Rennes,134,00:20:05.920,Pass,
,,,,,,,,,,,,,,,,2.148118,,,,,,,,,,,,,,4350f7bf-fa22-4f57-a316-c8d024a0c9c0,851,,"[52.3, 40.7]",3901221,20,,,,,-1.4468346,,Right Foot,,,"[56.2, 9.4]",,Ground Pass,,31.542036,,,Sylvain Armand,40699.0,,,,,,1,Regular Play,Benjamin André,2990.0,Left Defensive Midfield,44,Rennes,134,['b4050880-a094-46f7-9970-0b1586dd4ba3'],8,,,,,,,,,,,,,,,,,,,Rennes,134,00:20:08.970,Pass,
,,,,,,,,,,,,,,,,0.735156,,,,,,,,,,,,,,73bfce34-3dcb-4157-844b-a03a2bc49d2a,854,,"[75.2, 7.3]",3901221,20,,,,,-0.9964915,,Left Foot,,,"[78.5, 2.2]",,Ground Pass,,6.074537,,,Giovanni-Guy Yann Sio,3018.0,,,,,,1,Regular Play,Sylvain Armand,40699.0,Left Back,44,Rennes,134,['fe357c76-3320-40ec-ac65-74e713d97325'],14,,,,,,,,,,,,,,,,,,,Rennes,134,00:20:14.056,Pass,
,,,,,,,,,,,,,,,,0.689177,,,,,,,,,,,,,,23f9037e-caa9-4b67-bb67-b56b0337a1a6,857,,"[78.2, 12.2]",3901221,20,,,,,0.9219832,,Left Foot,,,"[87.3, 24.2]",,Ground Pass,,15.060212,Incomplete,,Yoann Gourcuff,4602.0,,,,,,1,Regular Play,Giovanni-Guy Yann Sio,3018.0,Center Forward,44,Rennes,134,"['419e035b-b8e1-49d4-93aa-2e02982e0e38', 'a64a3487-6b6d-495c-a8ec-0310ca8be3d0']",19,,,,,,,,,,,,,,,,,,,Rennes,134,00:20:19.166,Pass,
,,,,,,,,,,,,,,,,0.865481,,,,,,,,,,,,,,419e035b-b8e1-49d4-93aa-2e02982e0e38,859,,"[32.8, 55.9]",3901221,20,,,,,0.0,,Right Foot,,,"[45.3, 55.9]",,Low Pass,,12.5,,,Marcus Coco,3363.0,,,,,Interception,1,Regular Play,Younousse Sankharé,3348.0,Left Defensive Midfield,45,Guingamp,142,"['23f9037e-caa9-4b67-bb67-b56b0337a1a6', '7683b95c-4571-4b87-b031-381f51618a89']",19,,,,,,,,,,,,,,,,,,,Guingamp,142,00:20:19.855,Pass,
,,,,,,,,,,,,,,,,1.170203,,,,,,,,,,,,,,03867475-f1a9-4b73-bd8a-b85ece582732,862,,"[48.8, 51.0]",3901221,20,,,,,-1.1197267,,Right Foot,,,"[55.0, 38.2]",,Ground Pass,,14.222517,,,Jimmy Briand,3213.0,,,,,,1,Regular Play,Marcus Coco,3363.0,Left Center Forward,45,Guingamp,142,['dfb3ab84-3c61-4ace-8950-6002c76dbda4'],21,,,,,,,,,,,,,,,,,,,Guingamp,142,00:20:21.945,Pass,
,,,,,,,,,,,,,,,,2.3685,,,,,,,,,,,,,,a8fd4b36-61ad-46c4-97b7-cb5629f814b3,865,,"[71.7, 26.2]",3901221,20,,,,,-0.9025069,,Right Foot,,,"[85.2, 9.1]",,Ground Pass,,21.786694,,,Thibault Giresse,4434.0,,,,,,1,Regular Play,Jimmy Briand,3213.0,Right Center Forward,45,Guingamp,142,['5c6f739c-8296-4130-a8a9-7bc565f667fa'],26,,,,,,,,,,,,,,,,,,,Guingamp,142,00:20:26.941,Pass,
,,,,,,,,,,,,,,,,0.975884,,,,,,,,,,,,,,97242edf-3ff2-47f0-9fed-c2742e379f64,868,,"[105.8, 9.1]",3901221,20,,,,,2.9331274,,Left Foot,,,"[100.6, 10.2]",,Ground Pass,,5.315073,,,Lars Christian Jacobsen,20199.0,,,,,,1,Regular Play,Thibault Giresse,4434.0,Left Midfield,45,Guingamp,142,['b3eb5465-dfaf-4760-a306-125f7fac5a45'],33,,,,,,,,,,,,,,,,,,,Guingamp,142,00:20:33.110,Pass,
,,,,,,,,,,,,,,,,0.600988,,,,,,,,,,,,,,be6767d9-375b-4fb3-87a0-61c80d8a6b46,871,,"[101.0, 9.8]",3901221,20,,,,,-0.5732544,,Right Foot,,,"[108.9, 4.7]",,Ground Pass,,9.403191,Pass Offside,,Thibault Giresse,4434.0,,,,,,1,Regular Play,Lars Christian Jacobsen,20199.0,Left Back,45,Guingamp,142,['4dd41ebd-9edb-48e5-aec0-56c251f04c6e'],36,,,,,,,,,,,,,,,,,,,Guingamp,142,00:20:36.727,Pass,
,,,,,,,,,,,,,,,,3.566992,,,,,,,,,,,,,,dc5f0482-12bc-4c6c-b94f-a2f7aeaf292c,873,,"[19.0, 72.2]",3901221,21,,,,,-0.17105153,,Right Foot,,,"[93.1, 59.4]",,High Pass,,75.19741,Incomplete,,Giovanni-Guy Yann Sio,3018.0,,,,,Free Kick,1,From Free Kick,Benoît Guy Robert Costil,3354.0,Goalkeeper,46,Rennes,134,"['164e1e19-6d2f-461d-882d-7611e767d329', '5c3f318c-820c-4011-a082-980267b4e204']",3,,,,,,,,,,,,,,,,,,,Rennes,134,00:21:03.588,Pass,
,,,,,,,,,,,,,,,,0.711868,,,,,,,,,,,,,,a6ff22c1-7d99-4ed2-abdb-3687659daf25,877,,"[105.4, 80.0]",3901221,21,,,,,-1.4862525,,,,,"[107.4, 56.4]",,High Pass,,23.684593,Unknown,,Giovanni-Guy Yann Sio,3018.0,,,,,Throw-in,1,From Throw In,Romain Danzé,4475.0,Right Back,47,Rennes,134,['5e4d7aca-8e26-49e5-9404-e2946a051666'],16,,,,,,,,,,,,,,,,,,,Rennes,134,00:21:16.966,Pass,
,,,,,,,,,,,,,,,,3.525689,,,,,,,,,,,,,,c28f8d89-ba8b-4715-a7d0-607456bf0afc,881,,"[11.7, 26.9]",3901221,21,,,,,0.025361717,,Right Foot,,,"[86.6, 28.8]",,High Pass,,74.924095,Incomplete,,Jimmy Briand,3213.0,,,,,Free Kick,1,From Free Kick,Jonas Lössl,3322.0,Goalkeeper,48,Guingamp,142,"['8107bb62-f87d-407a-ac69-ce914abab762', '83d688ca-12b9-4100-8a92-ea9e98c70693']",44,,,,,,,,,,,,,,,,,,,Guingamp,142,00:21:44.208,Pass,
,,,,,,,,,,,,,,,,1.421044,,,,,,,,,,,,,,8107bb62-f87d-407a-ac69-ce914abab762,883,,"[33.5, 51.3]",3901221,21,,,,True,-0.07469073,,,,,"[48.2, 50.2]",,High Pass,,14.741099,Incomplete,,Ousmane Dembélé,5477.0,,,,,Recovery,1,From Free Kick,Fallou Diagne,3022.0,Right Center Back,48,Guingamp,142,"['059a29f2-0b09-415b-9417-8767464442f8', '6152137c-83ad-4cc0-957b-383ae84e0dee', 'c28f8d89-ba8b-4715-a7d0-607456bf0afc', 'c6fe7d6e-5974-4dfa-a145-22d5589ecfbf']",47,,,,,,,,,,,,,,,,,,,Rennes,134,00:21:47.734,Pass,True
,,,,,,,,,,,,,,,,0.867368,,,,,,,,,,,,,,1bd64540-9b56-45e0-8958-0aa52d0862e6,888,,"[74.3, 28.5]",3901221,21,,,,,0.42520502,,Left Foot,,,"[90.2, 35.7]",,Ground Pass,,17.454226,,,Marcus Coco,3363.0,,,,,,1,From Free Kick,Younousse Sankharé,3348.0,Left Defensive Midfield,48,Guingamp,142,['b145a12c-4406-4e18-878c-19705e4ebbce'],50,,,,,,,,,,,,,,,,,,,Guingamp,142,00:21:50.370,Pass,
,,,,,,,,,,,,,,,,0.691154,,,,,,,,,,,,,,80adbbd4-1cb3-438c-bc99-6a13d3fbea7e,891,,"[91.0, 35.7]",3901221,21,,,,,-0.851093,,Left Foot,,,"[98.1, 27.6]",,Low Pass,,10.771258,,,Jimmy Briand,3213.0,,,,,,1,From Free Kick,Marcus Coco,3363.0,Left Center Forward,48,Guingamp,142,['60dfa773-5c89-44fb-97d3-a9de0da01620'],51,,,,,,,,,,,,,,,,,,,Guingamp,142,00:21:51.317,Pass,
,,,,,,,,,,,,,,,,0.035605,,,,,,,,,,,,,,cea3c8dd-e028-462b-a2f7-1c34d88b14ea,895,,"[109.4, 27.6]",3901221,21,,,,,-1.6784862,,Left Foot,,,"[108.6, 20.2]",,Ground Pass,,7.4431176,Incomplete,,,,,,,,,1,From Free Kick,Jimmy Briand,3213.0,Right Center Forward,48,Guingamp,142,['c88c26d7-bbb4-4f9a-aba6-430ab8a51a1f'],54,,,,,,,,,,,,,,,,,,,Guingamp,142,00:21:54.009,Pass,
,,,,,,,,,,,,,,,,0.943668,,,,,,,,,,,,,,e203f2d3-890e-4d71-8859-e5ed5aa7c2c6,897,,"[110.2, 0.1]",3901221,22,,,,,1.7279066,,,,,"[108.6, 10.2]",,Low Pass,,10.225947,,,Jimmy Briand,3213.0,,,,,Throw-in,1,From Throw In,Lars Christian Jacobsen,20199.0,Left Back,49,Guingamp,142,['7412f868-d819-4d29-8538-97da0fc42bf3'],12,,,,,,,,,,,,,,,,,,,Guingamp,142,00:22:12.835,Pass,
,,,,,,,,,,,,,,,,0.421779,,,,,,,,,,,,,,ba65a910-7a1f-44bc-ba53-78f26221a81d,900,,"[108.6, 10.2]",3901221,22,,,,,-1.2679114,,Right Foot,,,"[110.6, 3.8]",,Ground Pass,,6.7052217,,,Lars Christian Jacobsen,20199.0,,,,,,1,From Throw In,Jimmy Briand,3213.0,Right Center Forward,49,Guingamp,142,['39293f3a-54d9-4edd-a154-97ca6233f6c6'],13,,,,,,,,,,,,,,,,,,,Guingamp,142,00:22:13.859,Pass,
,,,,,,,,,,,,,,,,1.119877,,,,,,,,,,,,,,429650ac-ae5a-4c00-8949-3cd2918943a4,906,,"[8.5, 80.0]",3901221,22,,,,,-0.2165503,,,,,"[28.5, 75.6]",,High Pass,,20.478281,,,Kamil Grosicki,5667.0,,,,,Throw-in,1,From Throw In,Romain Danzé,4475.0,Right Back,50,Rennes,134,['24c1e60a-3c81-4186-a1de-5593b32be5f0'],26,,,,,,,,,,,,,,,,,,,Rennes,134,00:22:26.540,Pass,
,,,,,,,,,,,,,,,,0.590729,,,,,,,,,,,,,,ea8a504b-777a-4e08-b956-0cb08525412a,908,,"[30.1, 72.7]",3901221,22,,,,,-1.2120256,,Head,,,"[31.0, 70.3]",,Low Pass,,2.5632012,Incomplete,,,,,,,,,1,From Throw In,Kamil Grosicki,5667.0,Right Wing,50,Rennes,134,['ca454346-7c2f-4299-b9cf-a2521f02120b'],27,,,,,,,,,,,,,,,,,,,Rennes,134,00:22:27.660,Pass,
,,,,,,,,,,,,,,,,1.009109,,,,,,,,,,,,,,f2d9a13f-57c3-4857-9ed9-f2a86afd8334,911,,"[90.2, 9.6]",3901221,22,,,,True,-0.27609703,,,,,"[96.2, 7.9]",,High Pass,,6.2361846,Incomplete,,Thibault Giresse,4434.0,,,,,,1,Regular Play,Lars Christian Jacobsen,20199.0,Left Back,51,Guingamp,142,"['01929dfa-3213-4b16-a102-b7ed7f9f2383', 'c66c0e41-cf11-497c-a82e-9cc5f9b4b08a', 'd0ed0e7f-b0ab-4f8f-9e5f-93a7d3e46672']",29,,,,,,,,,,,,,,,,,,,Guingamp,142,00:22:29.102,Pass,True
,,,,,,,,,,,,,,,,2.221844,,,,,,,,,,,,,,3d5476e3-38f3-43ac-b1e9-cdea44c687a4,920,,"[85.8, 0.1]",3901221,22,,,,,0.31687254,,,,,"[116.6, 10.2]",,High Pass,,32.41373,,,Jimmy Briand,3213.0,,,,,Throw-in,1,From Throw In,Lars Christian Jacobsen,20199.0,Left Back,52,Guingamp,142,['84118b6f-7f7b-40d0-9dc0-0bd70ab65dff'],38,,,,,,,,,,,,,,,,,,,Guingamp,142,00:22:38.550,Pass,
,,,,,,,,,,,,,,,,2.053844,,,,,,,,,,,,,,d4151360-fb10-4273-bd80-d59798d42ee8,926,,"[111.8, 0.1]",3901221,23,,,,,1.4402685,,,,,"[115.2, 26.0]",,High Pass,,26.122213,Incomplete,,Jimmy Briand,3213.0,,,,,Throw-in,1,From Throw In,Lars Christian Jacobsen,20199.0,Left Back,53,Guingamp,142,"['5e367750-24f3-43d1-8892-c99ada477db2', 'b723b075-7c1f-4e5f-9ae7-f8931a0d3a85']",5,,,,,,,,,,,,,,,,,,,Guingamp,142,00:23:05.620,Pass,
,,,,,,,,,,,,,,,,1.401767,,,,,,,,,,,,,,295544e3-7eaf-4131-9e5d-2b6aad51a830,932,,"[16.6, 0.1]",3901221,23,,,,,0.8679171,,,,,"[22.7, 7.3]",,High Pass,,9.436631,,,Benjamin André,2990.0,,,,,Throw-in,1,From Throw In,Sylvain Armand,40699.0,Left Back,54,Rennes,134,['6cbc1b3b-be06-4947-90ae-ef380daa7347'],26,,,,,,,,,,,,,,,,,,,Rennes,134,00:23:26.453,Pass,
,,,,,,,,,,,,,,,,1.475625,,,,,,,,,,,,,,100238f5-79dd-4f25-a329-b0075d245f9b,935,,"[23.2, 9.7]",3901221,23,,,,,0.3660565,,Right Foot,,,"[41.2, 16.6]",,High Pass,,19.27719,Incomplete,,Giovanni-Guy Yann Sio,3018.0,,,,,,1,From Throw In,Benjamin André,2990.0,Left Defensive Midfield,54,Rennes,134,"['ade5483f-5d1e-4ad8-84cb-45de19ef8a2e', 'fa414b94-7a6f-487a-9061-c34143452483']",28,,,,,,,,,,,,,,,,,,,Rennes,134,00:23:28.594,Pass,
,,,,,,,,,,,,,,,,0.759214,,,,,,,,,,,,,,03703fb0-0b07-4d91-8cc6-6a9229c86e29,939,,"[77.5, 62.3]",3901221,23,,,,,-1.0838971,,Left Foot,,,"[82.9, 52.1]",,Ground Pass,,11.54123,,,Thibault Giresse,4434.0,,,,,,1,Regular Play,Younousse Sankharé,3348.0,Left Defensive Midfield,55,Guingamp,142,['f1fed8a2-28c3-48c9-8840-fa0c1194b8ee'],31,,,,,,,,,,,,,,,,,,,Guingamp,142,00:23:31.169,Pass,
,,,,,,,,,,,,,,,,1.431793,,,,,,,,,,,,,,8f34b116-2a16-452f-b0cf-fc96381fb04e,948,,"[70.5, 19.9]",3901221,24,,,,,0.5194826,,Left Foot,,,"[102.5, 38.2]",,High Pass,,36.863125,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Thibault Giresse,4434.0,Left Midfield,56,Guingamp,142,['e9b37724-6aee-41ae-9f50-9f7cc04b6433'],22,,,,,,,,,,,,,,,,,,,Guingamp,142,00:24:22.103,Pass,
,,,,,,,,,,,,,,,,1.659263,,,,,,,,,,,,,,6dce9e4c-7667-4189-b374-7521cc06077d,950,,"[106.0, 80.0]",3901221,24,,,,,-0.7951066,,,,,"[111.1, 74.8]",,Low Pass,,7.283543,,,Marcus Coco,3363.0,,,,,Throw-in,1,From Throw In,Jonathan Martins-Pereira,3364.0,Right Back,57,Guingamp,142,['0cb60844-068f-4101-9d73-8682d5fdf1c4'],37,,,,,,,,,,,,,,,,,,,Guingamp,142,00:24:37.489,Pass,
,,,,,,,,,,,,,,,,1.115845,,,,,,,,,,,,,,bc40e009-7eeb-4810-aeb4-c0345aa06377,958,,"[115.5, 70.9]",3901221,24,,,,,-1.5050476,,Right Foot,True,,"[117.1, 46.6]",,Low Pass,,24.352617,Incomplete,,,,,,,,,1,From Throw In,Jonathan Martins-Pereira,3364.0,Right Back,57,Guingamp,142,['7c53f21d-c9ca-4d4c-bfe2-34c24aa34816'],45,,,,,,,,,,,,,,,,,,,Guingamp,142,00:24:45.229,Pass,
,,,,,,,,,,,,,,,,1.561485,,,,,,,,,,,,,,11d2d862-51a4-4dea-9259-6edc43ba6138,960,,"[103.9, 80.0]",3901221,24,,,,,-0.37349716,,,,,"[111.3, 77.1]",,Low Pass,,7.9479556,Incomplete,,Thibault Giresse,4434.0,,,,,Throw-in,1,From Throw In,Jonathan Martins-Pereira,3364.0,Right Back,58,Guingamp,142,"['1e321ab4-5377-457d-9514-1d5e54e68052', 'ff522351-77f2-4b32-b29e-ceb839d8bb59']",59,,,,,,,,,,,,,,,,,,,Guingamp,142,00:24:59.669,Pass,
,,,,,,,,,,,,,,,,0.409236,,,,,,,,,,,,,,f083be18-3cfd-44e7-aeb5-5edcfea93bed,966,,"[9.9, 5.0]",3901221,25,,,,,1.5707964,,Left Foot,,,"[9.9, 6.0]",,High Pass,,1.0,Incomplete,,,,,,,,,1,From Throw In,Sylvain Armand,40699.0,Left Back,58,Guingamp,142,"['801f2874-505f-4aed-80ce-f61ead733efd', 'a29aab61-063e-47bf-9817-ae1ce801740f']",3,,,,,,,,,,,,,,,,,,,Rennes,134,00:25:03.821,Pass,True
,,,,,,,,,,,,,,,,0.720713,,,,,,,,,,,,,,19c8e293-c528-41e1-9b4a-b802063119c2,975,,"[108.6, 70.7]",3901221,25,,,,,-1.4296948,,Left Foot,,,"[111.1, 53.1]",,Ground Pass,,17.77667,Incomplete,,Marcus Coco,3363.0,,,,,,1,From Throw In,Jimmy Briand,3213.0,Right Center Forward,58,Guingamp,142,"['03fc4b71-c66c-43ec-9eb1-9f441864ffa3', 'edaa1cba-6e1e-4bf5-889a-7066ebf351e5']",6,,,,,,,,,,,,,,,,,,,Guingamp,142,00:25:06.615,Pass,
,,,,,,,,,,,,,,,,1.671145,,,,,,,,,,,,,,03fc4b71-c66c-43ec-9eb1-9f441864ffa3,977,,"[9.0, 27.0]",3901221,25,,,,,0.06132651,,Right Foot,,,"[20.4, 27.7]",,Ground Pass,,11.421471,,,Gélson da Conceição Tavares Fernandes,8672.0,,,,,Recovery,1,Regular Play,Edson André Sitoe,3250.0,Left Center Back,59,Rennes,134,"['19c8e293-c528-41e1-9b4a-b802063119c2', '82b9d90a-510b-4e08-bf2c-2685350d0f2b']",7,,,,,,,,,,,,,,,,,,,Rennes,134,00:25:07.336,Pass,
,,,,,,,,,,,,,,,,0.572819,,,,,,,,,,,,,,d02e36af-40d7-427f-997a-aa301bcca5e8,980,,"[20.4, 27.7]",3901221,25,,,,,0.14623542,,Right Foot,,,"[33.3, 29.6]",,Low Pass,,13.039172,,,Kamil Grosicki,5667.0,,,,,,1,Regular Play,Gélson da Conceição Tavares Fernandes,8672.0,Right Defensive Midfield,59,Rennes,134,"['5f9fc434-2847-4da9-b2ea-cbe4951f8cda', 'cb2791d8-2fb2-4f2c-9525-5b0596fa1610']",9,,,,,,,,,,,,,,,,,,,Rennes,134,00:25:09.007,Pass,True
,,,,,,,,,,,,,,,,0.634631,,,,,,,,,,,,,,6d154a44-1936-4925-aa76-1f19e9a51fd4,988,,"[85.7, 4.1]",3901221,25,,,,,2.268187,,Right Foot,,,"[82.6, 7.8]",,Ground Pass,,4.8270073,,,Benjamin André,2990.0,,,,,,1,Regular Play,Yoann Gourcuff,4602.0,Left Wing,59,Rennes,134,['1da34bd1-7b61-4b81-9e0b-9d283ce1f37d'],23,,,,,,,,,,,,,,,,,,,Rennes,134,00:25:23.035,Pass,
,,,,,,,,,,,,,,,,0.645835,,,,,,,,,,,,,,5c42c963-f628-4a0b-a174-cec435cb3b79,990,,"[82.6, 7.8]",3901221,25,,,,,-1.5142529,,Right Foot,,,"[82.9, 2.5]",,Ground Pass,,5.3084836,,,Yoann Gourcuff,4602.0,,,,,,1,Regular Play,Benjamin André,2990.0,Left Defensive Midfield,59,Rennes,134,['5576d73d-eec7-4406-b0f5-1f449ad53ffb'],23,,,,,,,,,,,,,,,,,,,Rennes,134,00:25:23.670,Pass,
,,,,,,,,,,,,,,,,1.466289,,,,,,,,,,,,,,b56f0e8f-bce7-4f45-acd4-0b977131f037,993,,"[82.9, 2.5]",3901221,25,,,,,2.9796252,,Left Foot,,,"[67.6, 5.0]",,Ground Pass,,15.502903,,,Edson André Sitoe,3250.0,,,,,,1,Regular Play,Yoann Gourcuff,4602.0,Left Wing,59,Rennes,134,['4157603b-ebac-413b-bb47-d00109bf9469'],24,,,,,,,,,,,,,,,,,,,Rennes,134,00:25:24.336,Pass,
,,,,,,,,,,,,,,,,1.082876,,,,,,,,,,,,,,145f2b80-8040-475d-839c-523df6f5eb67,996,,"[67.6, 5.5]",3901221,25,,,,,-0.20805614,,Left Foot,,,"[76.6, 3.6]",,Ground Pass,,9.198369,,,Yoann Gourcuff,4602.0,,,,,,1,Regular Play,Edson André Sitoe,3250.0,Left Center Back,59,Rennes,134,['51e5dd4d-5cfa-42e8-a923-3b4e4eda34c0'],27,,,,,,,,,,,,,,,,,,,Rennes,134,00:25:27.722,Pass,
,,,,,,,,,,,,,,,,1.101369,,,,,,,,,,,,,,27484c4c-0b7d-4a2e-a287-8bdb6cb59f65,999,,"[77.6, 2.2]",3901221,25,,,,,3.0187573,,Right Foot,,,"[69.5, 3.2]",,Ground Pass,,8.161495,,,Sylvain Armand,40699.0,,,,,,1,Regular Play,Yoann Gourcuff,4602.0,Left Wing,59,Rennes,134,['c8cfeb19-b637-4bce-a191-4d54654fce2d'],30,,,,,,,,,,,,,,,,,,,Rennes,134,00:25:30.327,Pass,
,,,,,,,,,,,,,,,,0.960381,,,,,,,,,,,,,,8960d810-618f-4309-8d2b-b18fa8143efd,1002,,"[67.6, 4.6]",3901221,25,,,,,-0.09124916,,Left Foot,,,"[82.9, 3.2]",,Ground Pass,,15.363918,,,Yoann Gourcuff,4602.0,,,,,,1,Regular Play,Sylvain Armand,40699.0,Left Back,59,Rennes,134,['b3eb796c-9c6b-43b3-b149-9f5c9fdaee03'],32,,,,,,,,,,,,,,,,,,,Rennes,134,00:25:32.463,Pass,
,,,,,,,,,,,,,,,,1.367239,,,,,,,,,,,,,,fbf28bef-5e25-4995-b247-fe8a4872aa1c,1007,,"[79.9, 2.5]",3901221,25,,,,,3.1042964,,Right Foot,,,"[66.5, 3.0]",,Ground Pass,,13.409325,,,Sylvain Armand,40699.0,,,,,,1,Regular Play,Yoann Gourcuff,4602.0,Left Wing,59,Rennes,134,['08f314a3-16f8-4684-aa79-2c9030838e05'],34,,,,,,,,,,,,,,,,,,,Rennes,134,00:25:34.656,Pass,
