50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,3.031409,,,,,,,,,,,904f24d8-5e77-4f3f-9120-df0bc74e3bdd,16,,,"[74.9, 69.5]",3829438,0,,,,-0.66963893,,Right Foot,,"[113.3, 39.1]",,High Pass,,48.97673,,Incomplete,,Andy Delort,3038.0,,,,,,1,From Kick Off,Dennis Appiah,22111.0,Right Back,2,Caen,140,"['0f626532-99ce-42cc-a966-136c7f0de0c1', '76706a1f-b549-4ced-9208-a417155f8c23']",10,,,,,,,,,,,,,,,,,Caen,140,00:00:10.953,Pass,
,,,,,,,,,,,,,,,1.2,,,,,,,,,,,1ea4161e-775e-4dac-91d8-9ae021404dd6,20,,,"[12.6, 40.5]",3829438,0,,,,0.9540854,,Left Foot,,"[22.1, 53.9]",,Ground Pass,,16.425894,,,,Kévin Gomis,401474.0,,,,,,1,Regular Play,Mouez Hassen,5653.0,Goalkeeper,3,OGC Nice,136,['d2dee83c-d60f-4221-b517-11b9cdfe72c7'],20,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:20.268,Pass,
,,,,,,,,,,,,,,,1.323487,,,,,,,,,,,86c58c11-3b12-4cdf-afd2-79a1014acf9a,23,,,"[22.1, 53.9]",3829438,0,,,,0.29205632,,Right Foot,,"[37.4, 58.5]",,Ground Pass,,15.976545,,,,Vincent Koziello,4264.0,,,,,,1,Regular Play,Kévin Gomis,401474.0,Right Center Back,3,OGC Nice,136,['bba858b8-ebef-4090-ac34-0a2917df39a0'],22,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:22.624,Pass,
,,,,,,,,,,,,,,,2.292033,,,,,,,,,,,66c747d7-7e51-4d2f-a439-81e8c0736713,26,,,"[37.0, 55.3]",3829438,0,,,,-1.9166123,,Right Foot,,"[27.2, 28.1]",,Ground Pass,,28.911589,,,,Paul Baysse,4443.0,,,,,,1,Regular Play,Vincent Koziello,4264.0,Right Center Midfield,3,OGC Nice,136,['8740c202-a85c-4fc0-a22d-808e7e1f35f5'],29,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:29.064,Pass,
,,,,,,,,,,,,,,,0.869649,,,,,,,,,,,d6c7cf48-064d-4687-abfb-948d9755e5ef,29,,,"[40.1, 23.5]",3829438,0,,,,0.9710526,,Right Foot,,"[48.1, 35.2]",,Ground Pass,,14.173567,,,,Hatem Ben Arfa,16462.0,,,,,,1,Regular Play,Paul Baysse,4443.0,Left Center Back,3,OGC Nice,136,['764251d3-ca88-4c42-b910-4c757f34bf45'],34,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:34.616,Pass,
,,,,,,,,,,,,,,,0.700506,,,,,,,,,,,57ecd180-1165-47d4-906c-0213ed3f2f5b,33,,,"[54.5, 17.9]",3829438,0,,,,0.5302158,,Left Foot,,"[66.1, 24.7]",,Ground Pass,,13.446189,,,,Jean Michaël Seri,3359.0,,,,,,1,Regular Play,Hatem Ben Arfa,16462.0,Center Attacking Midfield,3,OGC Nice,136,['865832d8-5696-46a7-8609-213ddf1ec4d1'],39,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:39.343,Pass,
,,,,,,,,,,,,,,,1.041831,,,,,,,,,,,efc99413-1c10-4d97-be6a-b1e8e8a349a4,35,,,"[66.1, 24.7]",3829438,0,,,,-0.8913825,,Right Foot,,"[72.4, 16.9]",,Ground Pass,,10.026465,,Incomplete,,Jérémy Pied,4270.0,,,,,,1,Regular Play,Jean Michaël Seri,3359.0,Left Center Midfield,3,OGC Nice,136,"['d4012be0-edf5-41b1-bd6a-2e37f44bfb96', 'e220edd0-ce39-40f9-a270-fe331980d0b4']",40,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:40.044,Pass,
,,,,,,,,,,,,,,,1.142375,,,,,,,,,,,ba813371-edf1-4a58-a3eb-1fe400d8e819,40,,,"[51.3, 61.7]",3829438,0,,,,-1.6325732,,Right Foot,,"[50.1, 42.3]",,Ground Pass,,19.437078,,,,Julien Féret,2959.0,,,,,,1,Regular Play,Nicolas Seube,40698.0,Center Defensive Midfield,4,Caen,140,['293ecc04-d5fe-4699-b5fb-7d378962ec25'],42,,,,,,,,,,,,,,,,,Caen,140,00:00:42.174,Pass,
,,,,,,,,,,,,,,,0.985028,,,,,,,,,,,308a60a9-da2c-4cda-ae51-d8c4b8118133,43,,,"[50.1, 42.3]",3829438,0,,,,-1.1818395,,Right Foot,,"[57.6, 24.0]",,Ground Pass,,19.77726,,,,Vincent Bessat,2992.0,,,,,,1,Regular Play,Julien Féret,2959.0,Left Center Midfield,4,Caen,140,['9883ce11-d269-4b06-8b5c-44d893d46495'],43,,,,,,,,,,,,,,,,,Caen,140,00:00:43.389,Pass,
,,,,,,,,,,,,,,,2.243857,,,,,,,,,,,eaa4dc79-93b2-4ab7-9443-e02c10cd8eb7,46,,,"[57.6, 25.0]",3829438,0,,,,-2.2492218,,Left Foot,,"[44.3, 8.5]",,Ground Pass,,21.192923,,,,Chaker Alhadhur,7237.0,,,,,,1,Regular Play,Vincent Bessat,2992.0,Left Midfield,4,Caen,140,['d2d4a3bf-6d50-49d2-a3ba-f7caa9662e20'],44,,,,,,,,,,,,,,,,,Caen,140,00:00:44.471,Pass,
,,,,,,,,,,,,,,,1.321358,,,,,,,,,,,101823f5-828f-4cec-979a-a4b4c5b2c9cb,49,,,"[47.4, 10.9]",3829438,0,,,,2.410196,,Right Foot,,"[39.6, 17.9]",,Ground Pass,,10.480458,,,,Syam Ben Youssef,5656.0,,,,,,1,Regular Play,Chaker Alhadhur,7237.0,Left Back,4,Caen,140,['a1d9d9e3-d99a-4f3e-be87-76c39990cc20'],50,,,,,,,,,,,,,,,,,Caen,140,00:00:50.155,Pass,
,,,,,,,,,,,,,,,1.851177,,,,,,,,,,,e190be32-fbb5-46b7-b293-1b7f507efca9,52,,,"[39.1, 21.6]",3829438,0,,,,1.8269477,,Right Foot,,"[31.4, 51.0]",,Ground Pass,,30.391611,,,,Damien Da Silva,4386.0,,,,,,1,Regular Play,Syam Ben Youssef,5656.0,Left Center Back,4,Caen,140,['7475a075-9bf8-4e43-8471-92b6599a5c11'],52,,,,,,,,,,,,,,,,,Caen,140,00:00:52.746,Pass,
,,,,,,,,,,,,,,,3.359669,,,,,,,,,,,99510393-738c-48dc-9674-2bc85fd9b79e,55,,,"[42.6, 54.2]",3829438,0,,,,-0.9094741,,Right Foot,,"[81.2, 4.6]",,High Pass,,62.84998,,,,Vincent Bessat,2992.0,,True,,,,1,Regular Play,Damien Da Silva,4386.0,Right Center Back,4,Caen,140,['e201f22f-28fe-4b0c-a4b7-ddb3a79e6160'],57,,,,,,,,,,,,,,,,,Caen,140,00:00:57.324,Pass,
,,,,,,,,,,,,,,,2.161969,,,,,,,,,,,c9a9cc8f-30cc-4555-b076-991e7a8485ed,58,,,"[82.4, 4.3]",3829438,1,,,,1.7681919,,Head,,"[80.2, 15.3]",,Low Pass,,11.217843,,,,Andy Delort,3038.0,,,,,,1,Regular Play,Vincent Bessat,2992.0,Left Midfield,4,Caen,140,['e21aca7a-51ee-427b-a59a-ae984a5c69f8'],0,,,,,,,,,,,,,,,,,Caen,140,00:01:00.684,Pass,
,,,,,,,,,,,,,,,1.266829,,,,,,,,,,,28833f00-30e6-4f0b-9a66-c489eb1e8b61,62,,,"[80.2, 21.6]",3829438,1,,,,0.10673567,,Right Foot,,"[91.4, 22.8]",,Ground Pass,,11.264102,,Incomplete,,Julien Féret,2959.0,,,,,,1,Regular Play,Andy Delort,3038.0,Center Forward,4,Caen,140,"['0dc7458f-4b27-4be9-b7f6-5f61e8eda257', '9742b9f7-8899-4eeb-832a-7a24bf015f5d', 'c62470a7-2d36-4d27-8568-7d710a0b23ce']",3,,,,,,,,,,,,,,,,,Caen,140,00:01:03.605,Pass,True
,,,,,,,,,,True,,,,,0.653655,,,,,,,,,,,c62470a7-2d36-4d27-8568-7d710a0b23ce,64,,,"[28.7, 57.3]",3829438,1,,,,0.2929124,,Right Foot,,"[35.0, 59.2]",,Ground Pass,,6.5802736,,,,Vincent Koziello,4264.0,,,,,Interception,1,Regular Play,Kévin Gomis,401474.0,Right Center Back,5,OGC Nice,136,"['040540d6-6843-440e-8480-88d3d8d5f21b', '28833f00-30e6-4f0b-9a66-c489eb1e8b61']",4,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:04.872,Pass,
,,,,,,,,,,,,,,,0.712851,,,,,,,,,,,154ed2ee-faeb-45fb-bc97-b50f1506fc42,67,,,"[35.0, 59.2]",3829438,1,,,,-1.3086765,,Right Foot,,"[37.2, 51.0]",,Ground Pass,,8.489994,,,,Nampalys Mendy,4506.0,,,,,,1,Regular Play,Vincent Koziello,4264.0,Right Center Midfield,5,OGC Nice,136,"['27cb8059-c9e6-4be6-ba17-54a569e0c68e', '589dd2fd-f0ea-4368-b662-d6ef7e939e1b']",5,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:05.526,Pass,True
,,,,,,,,,,,,,,,1.829376,,,,,,,,,,,2f4f972d-57a6-4aa1-93d2-7ff2868bd9cd,70,,,"[37.2, 51.0]",3829438,1,,,,0.1746722,,Right Foot,,"[57.6, 54.6]",,Ground Pass,,20.715212,,,,Valère Germain,3210.0,,,,,,1,Regular Play,Nampalys Mendy,4506.0,Center Defensive Midfield,5,OGC Nice,136,['56c2a476-e930-46d1-9d86-a9e439271cce'],6,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:06.508,Pass,
,,,,,,,,,,,,,,,1.9623,,,,,,,,,,,7a9155b2-b241-4cca-8a36-77999f566fc6,79,,,"[63.2, 28.2]",3829438,1,,,,2.6880457,,Right Foot,,"[43.3, 37.9]",,Ground Pass,,22.138203,,,,Damien Da Silva,4386.0,,,,,,1,Regular Play,Julien Féret,2959.0,Left Center Midfield,6,Caen,140,['021ab02e-c112-42d2-baee-047ab35125aa'],11,,,,,,,,,,,,,,,,,Caen,140,00:01:11.719,Pass,
,,,,,,,,,,,,,,,3.256405,,,,,,,,,,,34a76d58-a2da-46d0-8a17-7575ee82c255,82,,,"[42.8, 41.8]",3829438,1,,,,0.46238497,,Right Foot,,"[106.2, 73.4]",,High Pass,,70.83869,,,,Lenny Nangis,7303.0,,,,,,1,Regular Play,Damien Da Silva,4386.0,Right Center Back,6,Caen,140,['b42c49fb-6af2-4da8-bb83-09244919f557'],15,,,,,,,,,,,,,,,,,Caen,140,00:01:15.957,Pass,
,,,,,,,,,,,,,,,0.922273,,,,,,,,,,,ed30a9af-bb0d-4e54-b85f-27ed33dcde43,86,,,"[97.2, 69.0]",3829438,1,,,,2.9147937,,Right Foot,,"[86.8, 71.4]",,Ground Pass,,10.673331,,,,Dennis Appiah,22111.0,,,,,,1,Regular Play,Lenny Nangis,7303.0,Right Midfield,6,Caen,140,['1d319660-b831-4f0d-bbf9-0f04fdd2b157'],24,,,,,,,,,,,,,,,,,Caen,140,00:01:24.515,Pass,
,,,,,,,,,,,,,,,1.464734,,,,,,,,,,,c00037a3-02f4-4325-837f-9a25fc4e689e,89,,,"[88.3, 70.9]",3829438,1,,,,-0.9517845,,Right Foot,True,"[110.1, 40.3]",,High Pass,,37.571266,,Incomplete,,Julien Féret,2959.0,,,,,,1,Regular Play,Dennis Appiah,22111.0,Right Back,6,Caen,140,"['4090bf61-7648-4e74-b881-8e3b83b3c228', '7fcfc9dc-0f77-4fcb-ad42-4d71a4d2070b']",27,,,,,,,,,,,,,,,,,Caen,140,00:01:27.028,Pass,
,,,,,,,,,,,,,,,1.064116,,,,,,,,,,,504498e8-2003-4c20-88f9-8b727c91aca9,94,,,"[23.1, 20.6]",3829438,1,,,,1.6387917,,Left Foot,,"[21.2, 48.5]",,Ground Pass,,27.96462,,,,Kévin Gomis,401474.0,,,,,Free Kick,1,From Free Kick,Mouez Hassen,5653.0,Goalkeeper,7,OGC Nice,136,['c148a26e-3a3e-495d-8867-be221bc867ee'],46,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:46.395,Pass,
,,,,,,,,,,,,,,,1.25108,,,,,,,,,,,5d42a16d-a053-4a7f-9b2d-e961fa3ddc3b,97,,,"[23.1, 50.2]",3829438,1,,,,0.37632814,,Right Foot,,"[35.5, 55.1]",,Ground Pass,,13.333041,,,,Vincent Koziello,4264.0,,,,,,1,From Free Kick,Kévin Gomis,401474.0,Right Center Back,7,OGC Nice,136,['1de71abf-9d59-4cc7-b98d-fff03a102cc0'],50,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:50.129,Pass,
,,,,,,,,,,,,,,,1.977058,,,,,,,,,,,7c633312-27a5-4504-9da8-67dd20937186,100,,,"[35.5, 55.1]",3829438,1,,,,-1.5419977,,Right Foot,,"[36.2, 30.8]",,Ground Pass,,24.31008,,,,Paul Baysse,4443.0,,,,,,1,From Free Kick,Vincent Koziello,4264.0,Right Center Midfield,7,OGC Nice,136,['97806f66-0101-45ea-b830-e7ce167071fd'],54,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:54.090,Pass,
,,,,,,,,,,,,,,,0.554661,,,,,,,,,,,04b5adaa-1fa7-4df4-b3e4-1470f2acd720,103,,,"[36.2, 30.8]",3829438,1,,,,-0.03682545,,Right Foot,,"[55.2, 30.1]",,Ground Pass,,19.01289,,,,Valère Germain,3210.0,,,,,,1,From Free Kick,Paul Baysse,4443.0,Left Center Back,7,OGC Nice,136,['829d6bcd-df25-4b71-919a-9e3fe2381a2d'],58,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:58.005,Pass,
,,,,,,,,,,,,,,,0.556946,,,,,,,,,,,04ef7518-8839-4119-8e8d-46ba5b089ab0,106,,,"[63.2, 43.7]",3829438,2,,,,-0.88187194,,Right Foot,,"[68.8, 36.9]",,Ground Pass,,8.809086,,,,Hatem Ben Arfa,16462.0,,,,,,1,From Free Kick,Valère Germain,3210.0,Right Center Forward,7,OGC Nice,136,['14d13fcb-494a-4b9c-8d4d-fcc730b709d8'],1,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:01.052,Pass,
,,,,,,,,,,,,,,,1.075704,,,,,,,,,,,74aa50f3-508a-4037-ba17-08998a5b2d33,108,,,"[71.5, 35.2]",3829438,2,,,,1.821799,,Right Foot,,"[69.5, 43.0]",,Ground Pass,,8.052329,,,,Valère Germain,3210.0,,,,,,1,From Free Kick,Hatem Ben Arfa,16462.0,Center Attacking Midfield,7,OGC Nice,136,['2b754669-b227-422f-a416-5cb1fdce289c'],1,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:01.609,Pass,
,,,,,,,,,,,,,,,0.864596,,,,,,,,,,,1dc9408c-a2f8-467e-8530-62592d3fc27c,112,,,"[71.0, 42.5]",3829438,2,,,,0.79615045,,Right Foot,,"[80.2, 51.9]",,Ground Pass,,13.152946,,,,Alassane Pléa,3230.0,,,,,,1,From Free Kick,Valère Germain,3210.0,Right Center Forward,7,OGC Nice,136,['c5b1a52b-af36-42b1-879e-584b3fbf98b4'],3,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:03.428,Pass,
,,,,,,,,,,,,,,,1.863744,,,,,,,,,,,ce62aab9-075d-4b52-857b-772587e346f5,115,,,"[76.8, 52.4]",3829438,2,,,,1.4732805,,Right Foot,,"[79.5, 80.0]",,Ground Pass,,27.73175,,Out,,Jean Michaël Seri,3359.0,,,,,,1,From Free Kick,Alassane Pléa,3230.0,Left Center Forward,7,OGC Nice,136,['4ae4c19a-bfb8-45a2-9916-537d25840b2f'],4,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:04.674,Pass,
,,,,,,,,,,,,,,,1.971727,,,,,,,,,,,48e78208-3fc7-420a-a60b-b8730eb61e2c,117,,,"[42.6, 0.1]",3829438,2,,,,0.1991197,,,,"[64.9, 4.6]",,High Pass,,22.749506,,,,Andy Delort,3038.0,,,,,Throw-in,1,From Throw In,Chaker Alhadhur,7237.0,Left Back,8,Caen,140,['49c810e5-91ce-4cea-aaf5-23d075785e41'],13,,,,,,,,,,,,,,,,,Caen,140,00:02:13.455,Pass,
,,,,,,,,,,,,,,,2.839346,,,,,,,,,,,f018cd3b-c178-4d03-8dac-effcf2619d2b,120,,,"[62.7, 2.9]",3829438,2,,,,1.5042281,,Right Foot,,"[63.7, 17.9]",,High Pass,,15.033297,True,Incomplete,,Vincent Bessat,2992.0,,,,,,1,From Throw In,Andy Delort,3038.0,Center Forward,8,Caen,140,"['1c1c5812-6a83-465d-9ca9-63160ba6d387', '89a7af96-aeb7-472e-a3b7-ae370689f799']",15,,,,,,,,,,,,,,,,,Caen,140,00:02:15.427,Pass,
,,,,,,,,,,,,,,,1.254172,,,,,,,,,,,40aa9bf6-8594-49f0-8d4a-b17ce880dc33,124,,,"[57.6, 60.9]",3829438,2,,,,-1.8436348,,Right Foot,,"[51.5, 39.1]",,Ground Pass,,22.637358,,,,Jean Michaël Seri,3359.0,,,,,,1,Regular Play,Nampalys Mendy,4506.0,Center Defensive Midfield,9,OGC Nice,136,['384e2a2e-efa8-4daf-be0c-f0ff4a110003'],19,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:19.572,Pass,
,,,,,,,,,,,,,,,1.402242,,,,,,,,,,,33bf1ff4-d63e-476a-ba03-798abe3632b6,127,,,"[51.5, 39.1]",3829438,2,,,,-1.9282022,,Right Foot,,"[42.5, 15.0]",,Ground Pass,,25.725668,,,,Olivier Boscagli,7323.0,,,,,,1,Regular Play,Jean Michaël Seri,3359.0,Left Center Midfield,9,OGC Nice,136,['ff141e52-1ef6-4053-94b2-d0e7154d29b5'],21,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:21.854,Pass,
,,,,,,,,,,,,,,,1.437796,,,,,,,,,,,656d8b4a-911c-4ef3-aafc-f5f4eefe90c0,129,,,"[42.5, 15.0]",3829438,2,,,,1.8150134,,Left Foot,,"[34.8, 45.9]",,Ground Pass,,31.844936,,,,Paul Baysse,4443.0,,,,,,1,Regular Play,Olivier Boscagli,7323.0,Left Back,9,OGC Nice,136,['a5d729ca-0db4-49e6-a877-0e29785a64cf'],23,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:23.256,Pass,
