50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,89eb861b-1aa4-448f-9872-7234f3e0713b,1,,,3901165,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Bordeaux,146,,0,,,,,,,,,,,,,,,,,"{'formation': 41212, 'lineup': [{'player': {'id': 7193, 'name': 'Paul Bernardoni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 2946, 'name': 'Frédéric Guilbert'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 26}, {'player': {'id': 8385, 'name': 'Ludovic Lamine Sané'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 4542, 'name': 'Pablo Nascimento Castro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 4628, 'name': 'Diego Armando Valentin Contento'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 40518, 'name': 'Abdoulaye Traoré'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 7}, {'player': {'id': 7552, 'name': 'Clément Chantôme'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 11}, {'player': {'id': 3356, 'name': 'Valentín Vada'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 23}, {'player': {'id': 401489, 'name': 'Jussiê Ferreira Vieira'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 20}, {'player': {'id': 7130, 'name': 'Cheick Tidiane Diabaté'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 14}, {'player': {'id': 6739, 'name': 'Diego Alejandro Rolan Silva'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]}",Bordeaux,146,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,d9fddb48-8e86-4ac6-95a7-175a1a560c51,2,,,3901165,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Bordeaux,146,,0,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 401508, 'name': 'Clément Maury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 90746, 'name': 'Alassane Touré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 13}, {'player': {'id': 2953, 'name': 'Abdou Kader Mangane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 7428, 'name': 'Alexandre Coeff'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 29}, {'player': {'id': 4352, 'name': 'Issiaga Sylla'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 401509, 'name': 'David Ducourtioux'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 31911, 'name': 'Damjan Đoković'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 23}, {'player': {'id': 7430, 'name': 'Kévin Mayi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 403155, 'name': 'Mohamed Amine Chermiti'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 27}, {'player': {'id': 10616, 'name': 'Mohamed Larbi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 5726, 'name': 'Khalid Boutaïb'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Gazélec Ajaccio,160,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,3787bd1e-68a4-4b39-a370-9e4fb992c786,3,,,3901165,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Bordeaux,146,['b2f33abe-4031-4da6-8933-6e3413a68104'],0,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,b2f33abe-4031-4da6-8933-6e3413a68104,4,,,3901165,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Bordeaux,146,['3787bd1e-68a4-4b39-a370-9e4fb992c786'],0,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,4516952f-5a11-47c1-bc01-3fe35ec8cbb2,1894,,,3901165,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,89,Bordeaux,146,['8082ede5-a839-4be6-b58c-573479b0a41d'],0,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,8082ede5-a839-4be6-b58c-573479b0a41d,1895,,,3901165,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,89,Bordeaux,146,['4516952f-5a11-47c1-bc01-3fe35ec8cbb2'],0,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.494917,,,,,,,,,,,,,,,,ac3084bd-cbc0-4234-a38e-270499834716,5,,"[60.0, 40.0]",3901165,0,,,,,-1.5707964,,Right Foot,,,,"[60.0, 37.8]",,Ground Pass,,2.2,,,,Diego Alejandro Rolan Silva,6739.0,,,,,Kick Off,1,From Kick Off,Cheick Tidiane Diabaté,7130.0,Right Center Forward,2,Bordeaux,146,['eab4b34a-07ee-4a37-92aa-021e00b9bf53'],0,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:00.789,Pass,
,,,,,,,,,,,,,,,,,,0.963351,,,,,,,,,,,,,,,,804a5c67-1324-4549-82e6-034e756644ba,8,,"[57.9, 37.0]",3901165,0,,,,,-3.1038747,,Right Foot,,,,"[47.3, 36.6]",,Ground Pass,,10.607545,,,,Valentín Vada,3356.0,,,,,,1,From Kick Off,Diego Alejandro Rolan Silva,6739.0,Left Center Forward,2,Bordeaux,146,['b22fd439-475a-4582-884d-614594a866ec'],1,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:01.767,Pass,
,,,,,,,,,,,,,,,,,,2.014926,,,,,,,,,,,,,,,,3a2f74e8-c7fa-490a-ba8a-3892af4ba1ae,11,,"[47.9, 37.0]",3901165,0,,,,,1.94513,,Right Foot,,,,"[38.0, 62.2]",,Ground Pass,,27.074896,,,,Ludovic Lamine Sané,8385.0,,,,,,1,From Kick Off,Valentín Vada,3356.0,Left Center Midfield,2,Bordeaux,146,['e248de99-6b8e-46a9-818e-5afe1edd3e56'],3,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:03.588,Pass,
,,,,,,,,,,,,,,,,,,0.974391,,,,,,,,,,,,,,,,ae76fe24-9acc-4d80-a333-7803c3e1d9b8,14,,"[38.0, 62.2]",3901165,0,,,,,-0.6111533,,Right Foot,,,,"[53.7, 51.2]",,Ground Pass,,19.170029,,,,Jussiê Ferreira Vieira,401489.0,,,,,,1,From Kick Off,Ludovic Lamine Sané,8385.0,Right Center Back,2,Bordeaux,146,['1acc3acc-a413-4cbf-bb54-659cd4793850'],6,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:06.744,Pass,
,,,,,,,,,,,,,,,,,,1.031169,,,,,,,,,,,,,,,,9b8b77ff-8383-4e22-b900-73634db00679,23,,"[63.9, 17.0]",3901165,0,,,,,1.6591077,,Right Foot,,,,"[62.2, 36.2]",,Ground Pass,,19.275114,,,,David Ducourtioux,401509.0,,,,,,1,Regular Play,Mohamed Larbi,10616.0,Left Wing,3,Gazélec Ajaccio,160,['daba1e25-843b-4217-8409-a2f082173aab'],12,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:12.641,Pass,
,,,,,,,,,,,,,,,,,,1.723481,,,,,,,,,,,,,,,,7ac98f3f-cdbf-4738-848d-c9015a6d9c48,26,,"[62.2, 36.2]",3901165,0,,,,,-1.4155072,,Right Foot,,,,"[67.1, 4.9]",,High Pass,,31.681225,,,,Issiaga Sylla,4352.0,,,,,,1,Regular Play,David Ducourtioux,401509.0,Right Defensive Midfield,3,Gazélec Ajaccio,160,['9810a743-6a22-4c72-8cec-6ef9e93b542b'],13,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:13.744,Pass,
,,,,,,,,,,,,,,,,,,0.559703,,,,,,,,,,,,,,,,890b77b3-d057-4dc5-baf3-c975442ba538,29,,"[92.2, 7.0]",3901165,0,,,,,1.301802,,Left Foot,,,,"[97.3, 25.5]",,Ground Pass,,19.190102,,,,Khalid Boutaïb,5726.0,,,,,,1,Regular Play,Issiaga Sylla,4352.0,Left Back,3,Gazélec Ajaccio,160,['03bc5e27-0f4a-4d23-9be4-6aab7dbcf644'],19,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:19.860,Pass,
,,,,,,,,,,,,,,,,,,0.166923,,,,,,,,,,,,,,,,643f506c-6ea0-451b-9f34-d70cf7c612f1,32,,"[96.8, 26.8]",3901165,0,,,,,-1.3550302,,Right Foot,,,,"[98.4, 19.5]",,Ground Pass,,7.4732857,,Incomplete,,Issiaga Sylla,4352.0,,,,,,1,Regular Play,Khalid Boutaïb,5726.0,Center Forward,3,Gazélec Ajaccio,160,"['34a09347-646c-4176-96c7-32e0e93a77e1', '82446e8d-85dd-4924-ad14-aa546df7fa81']",20,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:20.420,Pass,
,,,,,,,,,,,,,,,,,,1.241867,,,,,,,,,,,,,,,,874d2ada-458b-4a09-858f-aae107b1729b,35,,"[105.7, 0.1]",3901165,0,,True,,,2.566704,,,,,,"[98.6, 4.7]",,Low Pass,,8.459906,,,,Mohamed Larbi,10616.0,,,,,Throw-in,1,From Throw In,Issiaga Sylla,4352.0,Left Back,4,Gazélec Ajaccio,160,['1c5f78ed-bb74-4170-ac16-a4641910a841'],27,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:27.674,Pass,
,,,,,,,,,,,,,,,,,,1.858905,,,,,,,,,,,,,,,,b738a52a-ad76-45b3-acb9-089f41e2f378,37,,"[98.6, 5.9]",3901165,0,,,,,0.0,,Right Foot,,,,"[111.9, 5.9]",,Ground Pass,,13.3,,,,Issiaga Sylla,4352.0,,,,,,1,From Throw In,Mohamed Larbi,10616.0,Left Wing,4,Gazélec Ajaccio,160,['06f38bcc-587c-4849-a907-730d7e869740'],29,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:29.907,Pass,
,,,,,,,,,,,,,,,,,,1.236901,,,,,,,,,,,,,,,,dd43a80b-9c02-40ad-b6ad-7b605a1fd5f4,41,,"[112.5, 6.4]",3901165,0,,,,,1.6539376,,Left Foot,True,,,"[110.5, 30.4]",,High Pass,,24.083189,,Incomplete,,Khalid Boutaïb,5726.0,,,,,,1,From Throw In,Issiaga Sylla,4352.0,Left Back,4,Gazélec Ajaccio,160,"['2ca4acdf-b798-41ed-8de4-94b4bcf79f77', '9ebcfc6f-2e76-4933-98c0-7ccb900a8958', 'b0ab6e60-2bbb-4e79-8569-27457119cacc']",32,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:32.145,Pass,True
,,,,,,,,,,,,,,,,,,1.19788,,,,,,,,,,,,,,,,b6a0432f-105c-426c-a97a-4bb4f881c131,47,,"[85.9, 54.1]",3901165,0,,,,,2.5625184,,Right Foot,,,,"[75.5, 60.9]",,Ground Pass,,12.425779,,,,Alassane Touré,90746.0,,,,,,1,From Throw In,Kévin Mayi,7430.0,Right Wing,4,Gazélec Ajaccio,160,['0528427d-8f38-4c2d-b571-663ebe707d05'],37,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:37.875,Pass,
,,,,,,,,,,,,,,,,,,2.163036,,,,,,,,,,,,,,,,b90c9fa4-330c-4a36-9d97-d31bbaa75ae1,49,,"[75.5, 60.9]",3901165,0,,,,,0.77951586,,Right Foot,,,,"[92.6, 77.8]",,Ground Pass,,24.042046,,,,David Ducourtioux,401509.0,,,,,,1,From Throw In,Alassane Touré,90746.0,Right Back,4,Gazélec Ajaccio,160,['fe01a71f-9ffe-4c22-b27e-73621f57bc69'],39,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:39.073,Pass,
,,,,,,,,,,,,,,,,,,1.606494,,,,,,,,,,,,,,,,c5718b20-dccf-4f82-b1dc-0ed528c66874,52,,"[95.9, 72.6]",3901165,0,,,,,-1.2782003,,Left Foot,True,,,"[105.6, 40.4]",,High Pass,,33.629303,,Incomplete,,Khalid Boutaïb,5726.0,,,,,,1,From Throw In,David Ducourtioux,401509.0,Right Defensive Midfield,4,Gazélec Ajaccio,160,"['0a9272ad-51fd-4a92-a297-da3b2ec1a042', 'cb18161a-03fe-4cad-a202-7b94e45a961a']",44,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:44.212,Pass,
,,,,,,,,,,,,,,,,,,1.7845,,,,,,,,,,,,,,,,a65d8e16-063f-4082-94ed-24e226259c15,60,,"[16.9, 48.2]",3901165,0,,,,,0.5070985,,Right Foot,,,,"[42.1, 62.2]",,Low Pass,,28.827765,,,,Cheick Tidiane Diabaté,7130.0,,,,,Recovery,1,From Throw In,Clément Chantôme,7552.0,Right Center Midfield,4,Gazélec Ajaccio,160,['86cbe4ac-45fd-4412-bd22-58af06eed9c1'],48,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:48.796,Pass,
,,,,,,,,,,,,,,,,,,1.999902,,,,,,,,,,,,,,,,c27f15da-85d6-4a7e-9f13-230aef31b73a,71,,"[76.1, 11.6]",3901165,0,,,,,-3.098557,,Right Foot,,,,"[55.2, 10.7]",,Ground Pass,,20.919369,,,,Issiaga Sylla,4352.0,,,,,,1,From Throw In,Alexandre Coeff,7428.0,Left Center Back,4,Gazélec Ajaccio,160,['978e0cfc-d7b1-451e-9e0f-962d2ea5359d'],55,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:55.069,Pass,
,,,,,,,,,,,,,,,,,,0.779027,,,,,,,,,,,,,,,,0ad5864f-7f9c-4bbc-af54-027a4bc1199e,74,,"[53.9, 10.0]",3901165,0,,,,,1.5298835,,Left Foot,,,,"[54.6, 27.1]",,Ground Pass,,17.11432,,,,David Ducourtioux,401509.0,,,,,,1,From Throw In,Issiaga Sylla,4352.0,Left Back,4,Gazélec Ajaccio,160,['13f16126-3897-4b51-9c14-28ab6064be4b'],57,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:57.827,Pass,
,,,,,,,,,,,,,,,,,,1.004301,,,,,,,,,,,,,,,,de94df25-3184-47c7-9000-60058fdc4af3,78,,"[54.6, 27.1]",3901165,0,,,,,-0.83755964,,Right Foot,,,,"[66.4, 14.0]",,Ground Pass,,17.63094,,,,Mohamed Larbi,10616.0,,,,,,1,From Throw In,David Ducourtioux,401509.0,Right Defensive Midfield,4,Gazélec Ajaccio,160,"['2e0ac289-6a47-49c2-8992-90cacf3fd87b', 'c1e5e6fe-785f-462b-a1a9-479623ec8e6f']",59,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:59.694,Pass,True
,,,,,,,,,,,,,,,,,,1.166929,,,,,,,,,,,,,,,,a0df79de-8e94-45dd-a2b6-213dc62101d9,80,,"[66.4, 14.0]",3901165,1,,,,,1.0060453,,Right Foot,,,,"[74.7, 27.1]",,Ground Pass,,15.508062,,Incomplete,,Damjan Đoković,31911.0,,,,,,1,From Throw In,Mohamed Larbi,10616.0,Left Wing,4,Gazélec Ajaccio,160,"['4ec1a7eb-e394-429f-8504-81ae12fcd6e6', '9ef9ca3d-a1ac-4e01-acd2-08efacd566c2']",0,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:00.698,Pass,
,,,,,,,,,,,,,,,,,,1.046884,,,,,,,,,,,,,,,,af432a4d-402c-4d0b-8449-9ca1ef5e38a1,84,,"[44.6, 56.9]",3901165,1,,,,,1.6886685,,Right Foot,,,,"[42.8, 72.1]",,Ground Pass,,15.306208,,,,Frédéric Guilbert,2946.0,,,,,,1,Regular Play,Abdoulaye Traoré,40518.0,Center Defensive Midfield,5,Bordeaux,146,['85e18ce6-0eb6-4abf-ba50-b35efb2c3ff9'],2,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:02.494,Pass,
,,,,,,,,,,,,,,,,,,0.738163,,,,,,,,,,,,,,,,6a509ca8-3861-430c-91a0-4fe84b76dae9,86,,"[42.8, 72.1]",3901165,1,,,,,-2.7937043,,Right Foot,,,,"[33.7, 68.8]",,Ground Pass,,9.679876,,,,Ludovic Lamine Sané,8385.0,,,,,,1,Regular Play,Frédéric Guilbert,2946.0,Right Back,5,Bordeaux,146,['6bba251c-cf3e-4e82-aabe-b1368b763877'],3,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:03.541,Pass,
,,,,,,,,,,,,,,,,,,2.737086,,,,,,,,,,,,,,,,be456e72-db58-4710-9e04-131e52bc0c63,90,,"[34.2, 67.6]",3901165,1,,,,,0.25186455,,Right Foot,,,,"[64.9, 75.5]",,High Pass,,31.700157,,,,Cheick Tidiane Diabaté,7130.0,,,,,,1,Regular Play,Ludovic Lamine Sané,8385.0,Right Center Back,5,Bordeaux,146,"['438789e2-57e2-4870-87e3-c15a35652233', 'b6e5e5e0-cd71-48cd-86e5-a6b829886abc']",4,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:04.340,Pass,True
,,,,,,,,,,,,,,,,,,0.743864,,,,,,,,,,,,,,,,166e7d1d-1707-481b-959e-54e191962c7b,93,,"[64.9, 75.5]",3901165,1,,,,,-2.570719,,Right Foot,,,,"[54.0, 68.5]",,Low Pass,,12.95415,,Incomplete,,Clément Chantôme,7552.0,,,,,,1,Regular Play,Cheick Tidiane Diabaté,7130.0,Right Center Forward,5,Bordeaux,146,"['2aeb147f-f50e-495e-ab07-9c1900b9be27', '8b6d3d95-cf31-4e5c-a8d3-7183f39caf08']",7,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:07.241,Pass,
