ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.955553,,,,,,,,,,,,,,0db08dad-33f1-4f64-99ff-12fba07b0c16,20,,"[42.7, 4.0]",3829478,0,,,,,-0.031239834,,Head,,"[65.1, 3.3]",,High Pass,22.410934,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Jérémie Bréchet,7603.0,Left Center Back,3,Rennes,134,"['79526780-d0a6-4e7b-9679-f201e1828464', 'c6b22988-f328-4d6c-a310-7c9288e74a9e']",13,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:13.132,Pass,
,,,,,,,,,,,,,,1.41944,,,,,,,,,,,,,,c4185afc-dd4e-4d8a-8643-93b618e635ff,24,,"[55.7, 77.7]",3829478,0,,,,,-0.2814266,,Right Foot,,"[76.8, 71.6]",,Low Pass,21.964062,,,,Abdoulaye Doucouré,3292.0,,,,,,,1,Regular Play,Benjamin André,2990.0,Center Attacking Midfield,3,Rennes,134,"['63f59f13-9615-4e67-8ed2-7d96fdf2f8eb', '9502eec3-eb05-444b-a351-95bb0b6c813f']",15,,,,,,,,,,,,,,,,,,,Rennes,134,00:00:15.890,Pass,True
,,,,,,,,,,,,,,2.547615,,,,,,,,,,,,,,e1bf973b-faf2-45dc-bf7a-a19f809c967d,28,,"[28.7, 12.6]",3829478,0,,,,,2.3284237,,Right Foot,,"[7.7, 34.8]",,Ground Pass,30.558796,,,,Clément Maury,401508.0,,,,,,Recovery,1,Regular Play,Jérémie Bréchet,7603.0,Left Center Back,4,Gazélec Ajaccio,160,['9c8689ea-55b6-4c68-ab73-a5453b53ff58'],19,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:19.939,Pass,
,,,,,,,,,,,,,,2.765055,,,,,,,,,,,,,,74799d9e-ced3-4ff2-9d50-79d9677b74d4,31,,"[18.0, 26.9]",3829478,0,,,,,0.118720114,,Left Foot,,"[79.2, 34.2]",,High Pass,61.63384,,Incomplete,,Grégory Pujol,401506.0,,,,,,,1,Regular Play,Clément Maury,401508.0,Goalkeeper,4,Gazélec Ajaccio,160,"['40105948-6418-449a-9298-9b9fe77070f0', '92724b94-27de-411c-aa89-4bfb095b9e95']",28,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:28.276,Pass,
,,,,,,,,,,,,,,0.401766,,,,,,,,,,,,,,f8b51c03-892d-497e-80f2-e99e47b4580d,37,,"[35.3, 38.9]",3829478,0,,,,,0.24497867,,Right Foot,,"[37.7, 39.5]",,Low Pass,2.4738634,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Fallou Diagne,3022.0,Left Center Back,4,Gazélec Ajaccio,160,['74ab63df-7c38-4b66-ba76-eb7903a8249b'],33,,,,,,,,,,,,,,,,,,,Rennes,134,00:00:33.625,Pass,
,,,,,,,,,,,,,,2.10531,,,,,,,,,,,,,,558385d0-82f8-4c33-970b-25de0aa80df8,41,,"[82.5, 43.3]",3829478,0,,,,,0.994921,,Right Foot,,"[96.2, 64.4]",,Ground Pass,25.157503,,,,David Ducourtioux,401509.0,,,,,,,1,Regular Play,Grégory Pujol,401506.0,Center Attacking Midfield,4,Gazélec Ajaccio,160,['50cbe8d9-7fe4-4470-b8ac-e68f8e7d8c81'],36,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:36.585,Pass,
,,,,,,,,,,,,,,1.762629,,,,,,,,,,,,,,2d1e1766-2c09-41f9-852c-156c120833a2,43,,"[96.2, 64.4]",3829478,0,,,,,-1.1682013,,Right Foot,True,"[107.4, 38.1]",,High Pass,28.585485,,Incomplete,,,,,,,,,,1,Regular Play,David Ducourtioux,401509.0,Right Center Midfield,4,Gazélec Ajaccio,160,['557a6cdf-3877-49a3-8295-8099baab27c2'],38,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:38.690,Pass,
,,,,,,,,,,,,,,1.904737,,,,,,,,,,,,,,6627edce-ec48-40bd-8d6e-357837e2a19c,49,,"[44.5, 43.4]",3829478,0,,,,,-1.7795335,,Right Foot,,"[40.2, 23.1]",,Low Pass,20.750422,,,,Yacouba Sylla,29714.0,,,,,,Recovery,1,Regular Play,Abdoulaye Doucouré,3292.0,Right Center Forward,5,Rennes,134,"['37cf6f94-c1e4-42d5-8722-6a29e0183c87', 'cd37954a-c947-46c5-a0da-94a0d1336186']",45,,,,,,,,,,,,,,,,,,,Rennes,134,00:00:45.885,Pass,True
,,,,,,,,,,,,,,0.614764,,,,,,,,,,,,,,c7c69b22-dc61-4d29-b1d4-afba0bc138dd,52,,"[42.2, 31.7]",3829478,0,,,,,1.2472821,,Right Foot,,"[47.9, 48.7]",,Ground Pass,17.930141,,,,Gélson da Conceição Tavares Fernandes,8672.0,,,,,,,1,Regular Play,Yacouba Sylla,29714.0,Left Defensive Midfield,5,Rennes,134,['e070076a-3e0c-4474-8f19-4b55e5b62fac'],51,,,,,,,,,,,,,,,,,,,Rennes,134,00:00:51.013,Pass,
,,,,,,,,,,,,,,1.670958,,,,,,,,,,,,,,465e3260-897c-4195-9118-1dfc06a35040,54,,"[47.9, 48.7]",3829478,0,,,,,1.3189763,,No Touch,,"[53.2, 69.3]",,Ground Pass,21.270872,True,,,Romain Danzé,4475.0,,,,,,,1,Regular Play,Gélson da Conceição Tavares Fernandes,8672.0,Right Defensive Midfield,5,Rennes,134,['88635400-0d20-423d-9017-73d3ab0e3d6e'],51,,,,,,,,,,,,,,,,,,,Rennes,134,00:00:51.628,Pass,
,,,,,,,,,,,,,,1.290039,,,,,,,,,,,,,,3f4451f9-4395-4e2c-8de1-7ab52ab13bd6,57,,"[53.2, 69.3]",3829478,0,,,,,-1.5014098,,Right Foot,,"[55.0, 43.4]",,Ground Pass,25.962473,,,,Yacouba Sylla,29714.0,,,,,,,1,Regular Play,Romain Danzé,4475.0,Right Wing Back,5,Rennes,134,['93df356f-d103-4a02-8f0d-e4dbd5badd39'],54,,,,,,,,,,,,,,,,,,,Rennes,134,00:00:54.654,Pass,
,,,,,,,,,,,,,,1.529601,,,,,,,,,,,,,,9fe678d7-77b9-4248-b0ba-397c7ca4c7b1,60,,"[50.5, 59.2]",3829478,0,,,,,2.6146495,,Right Foot,,"[39.5, 65.6]",,Ground Pass,12.726351,,,,Pedro Filipe Teodósio Mendes,3753.0,,,,,,,1,Regular Play,Yacouba Sylla,29714.0,Left Defensive Midfield,5,Rennes,134,['834a883e-12bf-486d-aa8b-fae42505774d'],59,,,,,,,,,,,,,,,,,,,Rennes,134,00:00:59.050,Pass,
,,,,,,,,,,,,,,1.152503,,,,,,,,,,,,,,f70b9e6f-c5ca-4300-b459-c44299cf8703,63,,"[39.5, 65.6]",3829478,1,,,,,-0.9879395,,Right Foot,,"[48.4, 52.1]",,Ground Pass,16.169725,,,,Gélson da Conceição Tavares Fernandes,8672.0,,,,,,,1,Regular Play,Pedro Filipe Teodósio Mendes,3753.0,Right Center Back,5,Rennes,134,['8ea0f696-559e-44bf-a72d-e8c74b17a1b0'],1,,,,,,,,,,,,,,,,,,,Rennes,134,00:01:01.329,Pass,
,,,,,,,,,,,,,,1.047166,,,,,,,,,,,,,,0593a834-58cf-4eb4-88d1-6e26301fe54b,66,,"[48.4, 52.1]",3829478,1,,,,,1.3837097,,Right Foot,,"[53.0, 76.4]",,Ground Pass,24.731558,,,,Yacouba Sylla,29714.0,,,,,,,1,Regular Play,Gélson da Conceição Tavares Fernandes,8672.0,Right Defensive Midfield,5,Rennes,134,['ac56d4ec-f83e-48f7-9370-3762031cb62e'],3,,,,,,,,,,,,,,,,,,,Rennes,134,00:01:03.377,Pass,
,,,,,,,,,,,,,,4.510592,,,,,,,,,,,,,,e1059557-1217-4e34-ade3-4eb9e998be13,69,,"[53.0, 76.4]",3829478,1,,,,,-0.77059174,,Right Foot,,"[104.4, 26.5]",,High Pass,71.63777,,Incomplete,,Pedro Henrique Konzen Medina da Silva,16503.0,,,True,,,,1,Regular Play,Yacouba Sylla,29714.0,Left Defensive Midfield,5,Rennes,134,"['12a70b7f-d289-4419-af05-01f51ceea6b4', '569b9e4c-8aeb-4367-a7a6-109740f6e2b4']",5,,,,,,,,,,,,,,,,,,,Rennes,134,00:01:05.302,Pass,
,,,,,,,,,,,,,,1.737201,,,,,,,,,,,,,,35178dad-ae1f-4734-91ca-4db01e1afbeb,73,,"[9.7, 41.9]",3829478,1,,True,,,0.8437733,,Right Foot,,"[24.2, 58.2]",,Ground Pass,21.81605,,,,Abdou Kader Mangane,2953.0,,,,,,,1,From Keeper,Clément Maury,401508.0,Goalkeeper,6,Gazélec Ajaccio,160,['33eb5422-7df8-419d-bba0-6eeeef398aae'],15,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:15.724,Pass,
,,,,,,,,,,,,,,1.104073,,,,,,,,,,,,,,1cc5f2d1-b1d9-4d05-a7eb-62e8eedf850f,75,,"[24.2, 58.2]",3829478,1,,,,,-0.15865526,,Right Foot,,"[34.2, 56.6]",,Ground Pass,10.127192,,,,Jérôme Le Moigne,401507.0,,,,,,,1,From Keeper,Abdou Kader Mangane,2953.0,Right Center Back,6,Gazélec Ajaccio,160,['16a4225d-229b-4d42-b069-85efe45d8c1f'],24,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:24.300,Pass,
,,,,,,,,,,,,,,0.747309,,,,,,,,,,,,,,738c4232-255f-4a9f-b5c1-f71e2be5f0e5,78,,"[34.2, 56.6]",3829478,1,,,,,-3.1240506,,Right Foot,,"[22.8, 56.4]",,Ground Pass,11.401754,,,,Abdou Kader Mangane,2953.0,,,,,,,1,From Keeper,Jérôme Le Moigne,401507.0,Center Defensive Midfield,6,Gazélec Ajaccio,160,['946f337a-e1d7-47df-b4a8-4da491f319e1'],26,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:26.004,Pass,
,,,,,,,,,,,,,,1.739376,,,,,,,,,,,,,,257ef557-58fb-40ec-8e12-ea07c0ed1fe2,81,,"[45.9, 55.6]",3829478,1,,,,,0.07014235,,Right Foot,,"[88.6, 58.6]",,High Pass,42.805256,,Incomplete,,Issiar Dia,40536.0,,,,,,,1,From Keeper,Abdou Kader Mangane,2953.0,Right Center Back,6,Gazélec Ajaccio,160,"['35b794ac-a901-47aa-965c-b43a97ad1874', 'cacfd556-30eb-4117-8100-aaab18e17b0f']",34,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:34.436,Pass,
,,,,,,,,,,,,,,1.894103,,,,,,,,,,,,,,5da9594c-7123-4ccb-81a7-8de5c43b2089,86,,"[95.5, 68.2]",3829478,1,,,,,0.16859694,,Right Foot,,"[114.3, 71.4]",,Ground Pass,19.070396,,,,David Ducourtioux,401509.0,,,,,,,1,From Keeper,Grégory Pujol,401506.0,Center Attacking Midfield,6,Gazélec Ajaccio,160,['225d82d5-5bbf-441a-ae70-c49fbea407c1'],42,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:42.021,Pass,
,,,,,,,,,,,,,,4.41778,,,,,,,,,,,,,,9084e78d-33b2-4f5e-9924-81c32a0443e3,89,,"[114.3, 71.4]",3829478,1,,,,,-1.59557,,Right Foot,True,"[112.9, 14.9]",,High Pass,56.51734,,,,Mohamed Larbi,10616.0,,,True,,,,1,From Keeper,David Ducourtioux,401509.0,Right Center Midfield,6,Gazélec Ajaccio,160,['3ae43e55-68d4-4b93-9f5a-194b4fe0d785'],43,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:43.965,Pass,
,,,,,,,,,,,,,,1.943795,,,,,,,,,,,,,,c34b3398-d4c5-4dce-a249-13d26479a15f,92,,"[113.4, 13.8]",3829478,1,,,,,-2.55359,,Right Foot,,"[98.7, 4.0]",,Ground Pass,17.667202,,,,Pablo Jean Antoine Martínez,3207.0,,,,,,,1,From Keeper,Mohamed Larbi,10616.0,Left Center Midfield,6,Gazélec Ajaccio,160,"['2f92a7f2-b933-46df-8644-2b003cb6df1d', '308e3612-db3f-4db8-95fe-f186f85a135f']",48,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:48.383,Pass,True
,,,,,,,,,,,,,,0.034135,,,,,,,,,,,,,,5573dd6b-8a7d-44a3-bcde-1936558b30ca,96,,"[117.7, 8.8]",3829478,1,,,,,1.5707964,,Left Foot,,"[117.7, 10.2]",,Low Pass,1.4,,Incomplete,,,,,,,,,,1,From Keeper,Pablo Jean Antoine Martínez,3207.0,Left Back,6,Gazélec Ajaccio,160,['45a36a9e-9a0a-4ad6-95f9-7ed766f61119'],53,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:53.914,Pass,
,,,,,,,,,,,,,,1.933801,,,,,,,,,,,,,,bf256bc1-6d45-42d2-b6c8-f5c4a1dc0bfe,98,,"[120.0, 0.1]",3829478,2,,,,,1.7773739,195e0d66-7a61-48f6-83c7-30cbc3cb8bc5,Right Foot,,"[110.8, 44.0]",,High Pass,44.85365,,,,Abdou Kader Mangane,2953.0,True,True,True,Straight,,Corner,1,From Corner,Mohamed Larbi,10616.0,Left Center Midfield,7,Gazélec Ajaccio,160,['1c227b8d-f266-4500-815e-dccfbf93090b'],21,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:02:21.939,Pass,
,,,,,,,,,,,,,,3.80717,,,,,,,,,,,,,,bb258053-640e-4799-878e-aa38a2e65f06,102,,"[7.0, 44.1]",3829478,2,,,,,0.014515109,,Right Foot,,"[69.0, 45.0]",,High Pass,62.00653,,Incomplete,,Benjamin André,2990.0,,,,,,Goal Kick,1,From Goal Kick,Abdoulaye Diallo,2994.0,Goalkeeper,8,Rennes,134,"['765ac021-1e65-4b28-83e9-d27f3f41ec5d', 'b6ecd802-2761-4a32-8b01-247fe6f76da5']",51,,,,,,,,,,,,,,,,,,,Rennes,134,00:02:51.201,Pass,
,,,,,,,,,,,,,,1.452082,,,,,,,,,,,,,,765ac021-1e65-4b28-83e9-d27f3f41ec5d,105,,"[51.1, 35.1]",3829478,2,,,,True,-0.8150924,,,,"[65.8, 19.5]",,Low Pass,21.434784,,Incomplete,,Mohamed Larbi,10616.0,,,,,,Recovery,1,From Goal Kick,Jérôme Le Moigne,401507.0,Center Defensive Midfield,8,Rennes,134,"['6db6a5a9-926d-4a63-8a87-0497bd2753dd', '82acd607-7ce7-4923-bc15-db5d7cd6997c', '95920553-a6c8-4205-a428-20e2e409af10', 'bb258053-640e-4799-878e-aa38a2e65f06']",55,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:02:55.008,Pass,True
,,,,,,,,,,,,,,2.419213,,,,,,,,,,,,,,82acd607-7ce7-4923-bc15-db5d7cd6997c,107,,"[54.3, 60.6]",3829478,2,,,,,-0.58635247,,Right Foot,,"[82.3, 42.0]",,Ground Pass,33.614876,,Incomplete,,Benjamin André,2990.0,,,,,,Recovery,1,From Goal Kick,Romain Danzé,4475.0,Right Wing Back,8,Rennes,134,"['765ac021-1e65-4b28-83e9-d27f3f41ec5d', '7ca40a53-bd4f-400d-8d4e-ebe6c5dfad65', 'be88b7dc-f0f9-4fb4-8830-6ad53238bacd']",56,,,,,,,,,,,,,,,,,,,Rennes,134,00:02:56.460,Pass,
,,,,,,,,,,,,,,1.109026,,,,,,,,,,,,,,b8944b54-efa4-4574-bbb5-194752995b62,111,,"[37.4, 38.7]",3829478,2,,,,,0.81026864,,Right Foot,,"[47.2, 49.0]",,Ground Pass,14.217243,,,,David Ducourtioux,401509.0,,,,,,,1,Regular Play,Abdou Kader Mangane,2953.0,Right Center Back,9,Gazélec Ajaccio,160,['cf739f48-27fe-4f8f-ba6e-10cb268ea677'],59,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:02:59.875,Pass,
,,,,,,,,,,,,,,2.219937,,,,,,,,,,,,,,6162216e-f3cc-43cc-bbfc-8aad0afe916b,114,,"[47.3, 50.2]",3829478,3,,,,,-3.0129273,,Right Foot,,"[10.2, 45.4]",,Ground Pass,37.40922,,,,Clément Maury,401508.0,,,,,,,1,Regular Play,David Ducourtioux,401509.0,Right Center Midfield,9,Gazélec Ajaccio,160,"['060e8074-9026-4387-b559-780c3a398007', '0dcd6263-f338-4588-93a8-698265c08ec1']",0,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:03:00.984,Pass,True
,,,,,,,,,,,,,,3.716987,,,,,,,,,,,,,,ad4bfdf2-477e-41da-8ab2-9645c786bebd,117,,"[11.6, 40.8]",3829478,3,,,,,-0.53581125,,Left Foot,,"[62.8, 10.4]",,High Pass,59.54494,,Incomplete,,Jacques Zoua Daogari,401505.0,,,,,,,1,Regular Play,Clément Maury,401508.0,Goalkeeper,9,Gazélec Ajaccio,160,"['24620230-087f-477f-8c59-a39e7661fc17', '67e50fc2-a119-4f6f-81c1-aaf71c223e13']",4,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:03:04.917,Pass,
,,,,,,,,,,,,,,1.91907,,,,,,,,,,,,,,67e50fc2-a119-4f6f-81c1-aaf71c223e13,119,,"[57.3, 69.7]",3829478,3,,,,,-0.49555168,,Head,,"[75.8, 59.7]",,High Pass,21.029741,,Incomplete,,Benjamin André,2990.0,,,,,,Recovery,1,Regular Play,Romain Danzé,4475.0,Right Wing Back,9,Gazélec Ajaccio,160,"['21e000a6-a7c9-4689-a99b-d2b55fe7f5f8', 'ad4bfdf2-477e-41da-8ab2-9645c786bebd', 'df2cd6ce-4bac-49b3-bc88-1016997cb759']",8,,,,,,,,,,,,,,,,,,,Rennes,134,00:03:08.634,Pass,
