50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.432045,,,,,,,,,,,f86648df-0da9-4b14-86d6-9f356de59602,18,,"[62.9, 4.5]",3901241,0,,,,,2.6834395,,Left Foot,,,,"[41.0, 15.3]",Ground Pass,,24.41823,,,Syam Ben Youssef,5656.0,,,,,,1,From Kick Off,Vincent Bessat,2992.0,Left Back,2,Caen,140,['b29ac863-5020-46be-9612-2491d22c7eea'],9,,,,,,,,,,,,,,,,Caen,140,00:00:09.547,Pass,
,,,,,,,,,,,,,,,,,2.21364,,,,,,,,,,,ea6d818b-8f2c-4049-9d36-0cf80e1f010f,21,,"[31.7, 19.8]",3901241,0,,,,,1.4138695,,Right Foot,,,,"[36.7, 51.4]",Ground Pass,,31.993124,,,Alaeddine Yahia,7444.0,,,,,,1,From Kick Off,Syam Ben Youssef,5656.0,Left Center Back,2,Caen,140,['94af6ff3-735e-4d39-ba89-a5a488cba0f5'],12,,,,,,,,,,,,,,,,Caen,140,00:00:12.526,Pass,
,,,,,,,,,,,,,,,,,1.394643,,,,,,,,,,,4693aea1-7e54-4ffb-a11f-e52f125921bd,24,,"[41.3, 54.7]",3901241,0,,,,,1.1672614,,Right Foot,,,,"[48.9, 72.5]",Ground Pass,,19.354586,,,Dennis Appiah,22111.0,,,,,,1,From Kick Off,Alaeddine Yahia,7444.0,Right Center Back,2,Caen,140,['99d92d8f-323e-430c-b063-4cdbfb94d394'],16,,,,,,,,,,,,,,,,Caen,140,00:00:16.668,Pass,
,,,,,,,,,,,,,,,,,3.340802,,,,,,,,,,,30df776e-daaa-4416-b378-675ba5111ed1,28,,"[45.8, 75.9]",3901241,0,,,,,-0.17430013,,Right Foot,,,,"[91.8, 67.8]",High Pass,,46.707706,Incomplete,,Jeff Louis,7726.0,,,,,,1,From Kick Off,Dennis Appiah,22111.0,Right Back,2,Caen,140,"['009566be-5d20-4298-b50b-d6740bc9f02d', 'cade1f81-41be-43fe-837b-3b66877d1ee2', 'e047b0d4-77f1-4dba-a7b3-901f8d551ba2']",18,,,,,,,,,,,,,,,,Caen,140,00:00:18.758,Pass,True
,,,,,,,,,,,,,,,,,0.53725,,,,,,,,,,,5b7c3d3e-4c67-4b97-83f5-d08215a707ad,31,,"[90.3, 80.0]",3901241,0,,,,,-1.5707964,,,,,,"[90.3, 69.7]",Low Pass,,10.3,,,Jonathan Delaplace,2979.0,,,,,Throw-in,1,From Throw In,Dennis Appiah,22111.0,Right Back,3,Caen,140,['00e3d9c9-2e8f-4fcd-b2aa-c236d0aaf68f'],32,,,,,,,,,,,,,,,,Caen,140,00:00:32.166,Pass,
,,,,,,,,,,,,,,,,,0.535658,,,,,,,,,,,80799441-dbb3-4c3f-85d3-262633bc096a,35,,"[90.5, 71.6]",3901241,0,,,,,1.6216,,Right Foot,,,,"[90.2, 77.5]",Ground Pass,,5.9076223,,,Dennis Appiah,22111.0,,,,,,1,From Throw In,Jonathan Delaplace,2979.0,Right Center Midfield,3,Caen,140,['011a7e64-9508-4e43-95ea-9cf0382f142a'],34,,,,,,,,,,,,,,,,Caen,140,00:00:34.039,Pass,
,,,,,,,,,,,,,,,,,2.914254,,,,,,,,,,,d1a25260-bce9-462b-ae24-79816cd4ea5a,38,,"[90.2, 77.5]",3901241,0,,,,,-0.1916485,,Right Foot,,,,"[110.3, 73.6]",Low Pass,,20.474863,,,Jonathan Delaplace,2979.0,,,,,,1,From Throw In,Dennis Appiah,22111.0,Right Back,3,Caen,140,['843202a6-c797-431d-80bc-245b4fad2c4b'],35,,,,,,,,,,,,,,,,Caen,140,00:00:35.283,Pass,
,,,,,,,,,,,,,,,,,1.796121,,,,,,,,,,,80cc202f-ceff-4f1e-b54f-91a592bbd39e,42,,"[111.9, 74.0]",3901241,0,,,,,-1.5647904,,Right Foot,True,,,"[112.1, 40.7]",High Pass,,33.300602,Incomplete,,Andy Delort,3038.0,,,,,,1,From Throw In,Jonathan Delaplace,2979.0,Right Center Midfield,3,Caen,140,"['3528d403-2856-407a-9a56-bab6e525fdd2', 'aeef4493-bc20-44a5-8cf8-3d442134aca4']",38,,,,,,,,,,,,,,,,Caen,140,00:00:38.237,Pass,
,,,,,,,,,,,,,,,,,2.018243,,,,,,,,,,,dcfadbd9-eb35-4509-885b-576357a171c8,51,,"[48.9, 20.5]",3901241,0,,,,True,1.4288993,,,,,,"[51.2, 36.6]",Low Pass,,16.263456,,,Axel Ngando,29875.0,,,,,Recovery,1,From Throw In,Christopher Maboulou,17617.0,Center Forward,3,Caen,140,"['4ba83a62-56cf-48bc-871d-1d348ea5fcc5', 'b7da8798-7e98-438c-9a12-7ea1a646453e']",47,,,,,,,,,,,,,,,,Bastia,2736,00:00:47.806,Pass,True
,,,,,,,,,,,,,,,,,0.222159,,,,,,,,,,,6d9f0fa8-5579-48c4-aae3-403ba0276dec,54,,"[51.0, 36.3]",3901241,0,,,,,1.0516502,,Left Foot,,,,"[52.6, 39.1]",Low Pass,,3.224903,Incomplete,,François Kamano,3405.0,,,,,,1,From Throw In,Axel Ngando,29875.0,Center Attacking Midfield,3,Caen,140,"['2d8e20d8-d606-41ad-8d9e-ea91458a9127', 'f848dc35-5b22-4b5a-8235-82df463e5d03']",49,,,,,,,,,,,,,,,,Bastia,2736,00:00:49.835,Pass,
,,,,,,,,,,,,,,,,,1.383658,,,,,,,,,,,013a2da7-a20a-4d27-8422-fd31a922f319,57,,"[57.8, 47.0]",3901241,0,,,,,-2.7430701,,Right Foot,,,,"[44.5, 41.4]",Ground Pass,,14.43087,,,Syam Ben Youssef,5656.0,,,,,Recovery,1,From Throw In,Ismaël Tiémoko Diomandé,3797.0,Center Defensive Midfield,3,Caen,140,['032a7d69-471f-4755-b316-0f87cdf4a388'],52,,,,,,,,,,,,,,,,Caen,140,00:00:52.441,Pass,
,,,,,,,,,,,,,,,,,2.664015,,,,,,,,,,,3a9a2608-6d73-4491-b9f2-fe4617905b4c,60,,"[44.9, 36.7]",3901241,0,,,,,-0.6016312,,Right Foot,,,,"[90.2, 5.6]",High Pass,,54.94816,,,Ronny Rodelin,2955.0,,,,,,1,From Throw In,Syam Ben Youssef,5656.0,Left Center Back,3,Caen,140,['4bf0b2bc-401d-4893-88f7-585f0dc9ca28'],55,,,,,,,,,,,,,,,,Caen,140,00:00:55.224,Pass,
,,,,,,,,,,,,,,,,,3.075518,,,,,,,,,,,46281f8e-dacb-4d85-b1c4-0d08f9e0b7c4,66,,"[20.7, 71.2]",3901241,1,,,,,-0.20135072,,Right Foot,,,,"[79.0, 59.3]",High Pass,,59.5021,Incomplete,,Christopher Maboulou,17617.0,,,,,Free Kick,1,From Free Kick,Jean-Louis Leca,7282.0,Goalkeeper,4,Bastia,2736,"['f7b794d6-1b38-4f89-9526-1b10a837826b', 'f848a6ef-3183-4aa3-b400-104f9606e55a']",21,,,,,,,,,,,,,,,,Bastia,2736,00:01:21.710,Pass,
,,,,,,,,,,,,,,,,,2.010543,,,,,,,,,,,f848a6ef-3183-4aa3-b400-104f9606e55a,69,,"[41.1, 20.8]",3901241,1,,,,True,-0.047583103,,,,,,"[53.7, 20.2]",High Pass,,12.614278,,,Julien Féret,2959.0,,,,,Recovery,1,From Free Kick,Syam Ben Youssef,5656.0,Left Center Back,4,Bastia,2736,"['46281f8e-dacb-4d85-b1c4-0d08f9e0b7c4', '5612287d-a06d-411b-8a97-292f3f1088c0', 'd3ded2b1-8e9c-4926-ade1-50d867f2de77']",24,,,,,,,,,,,,,,,,Caen,140,00:01:24.786,Pass,True
,,,,,,,,,,,,,,,,,1.201417,,,,,,,,,,,e7277b61-6889-400d-940b-877709dd6e8a,72,,"[53.7, 21.1]",3901241,1,,,,,-0.5771922,,Other,,,,"[58.0, 18.3]",High Pass,,5.1312766,Incomplete,,Ronny Rodelin,2955.0,,,,,,1,From Free Kick,Julien Féret,2959.0,Left Center Midfield,4,Bastia,2736,"['a8d33088-2596-4e0d-976b-79e74399d435', 'b63e55de-2260-40e0-8699-4b47cdf92fd3']",26,,,,,,,,,,,,,,,,Caen,140,00:01:26.796,Pass,
,,,,,,,,,,,,,,,,,2.413922,,,,,,,,,,,a8d33088-2596-4e0d-976b-79e74399d435,75,,"[62.1, 61.8]",3901241,1,,,,,-1.0380625,,Left Foot,,,,"[72.3, 44.5]",High Pass,,20.083078,,,Gaël Danic,7349.0,,,,,Recovery,1,From Free Kick,Alexander Djiku,2989.0,Right Back,4,Bastia,2736,"['7d0c8fce-835d-476f-ac17-b4f288615e81', 'a431b482-7140-4f31-9973-03fd31fce131', 'e7277b61-6889-400d-940b-877709dd6e8a']",27,,,,,,,,,,,,,,,,Bastia,2736,00:01:27.998,Pass,True
,,,,,,,,,,,,,,,,,1.429393,,,,,,,,,,,25068848-5a0b-4059-ba7a-38eda35ad9c5,79,,"[45.8, 35.3]",3901241,1,,,,,2.1132991,,Right Foot,,,,"[37.3, 49.4]",Ground Pass,,16.4639,,,Dennis Appiah,22111.0,,,,,Recovery,1,Regular Play,Ismaël Tiémoko Diomandé,3797.0,Center Defensive Midfield,5,Caen,140,['c3227c61-64b5-483e-8f3c-77542769a41a'],31,,,,,,,,,,,,,,,,Caen,140,00:01:31.007,Pass,
,,,,,,,,,,,,,,,,,0.724892,,,,,,,,,,,9e3fcfc9-b4b6-408b-b3d8-f34dc287d4c9,81,,"[36.9, 49.4]",3901241,1,,,,,-0.9132681,,Right Foot,,,,"[49.1, 33.6]",Ground Pass,,19.961964,,,Julien Féret,2959.0,,,,,,1,Regular Play,Dennis Appiah,22111.0,Right Back,5,Caen,140,['04a6374f-9937-4aec-9d75-bcc9ea966966'],32,,,,,,,,,,,,,,,,Caen,140,00:01:32.436,Pass,
,,,,,,,,,,,,,,,,,1.601991,,,,,,,,,,,943d58c9-5fbe-4898-b19b-c62008b5decf,84,,"[47.7, 25.6]",3901241,1,,,,,-2.095592,,Right Foot,,,,"[38.9, 10.4]",Ground Pass,,17.563599,,,Vincent Bessat,2992.0,,,,,,1,Regular Play,Julien Féret,2959.0,Left Center Midfield,5,Caen,140,['bf7701fd-1713-4e9d-9b8f-41e25afd8230'],35,,,,,,,,,,,,,,,,Caen,140,00:01:35.107,Pass,
,,,,,,,,,,,,,,,,,3.364823,,,,,,,,,,,2d6d6b62-0ddf-4b06-93cf-8474824bcd1c,86,,"[39.3, 9.8]",3901241,1,,,,,-0.08901732,,Left Foot,,,,"[94.2, 4.9]",High Pass,,55.118237,,,Andy Delort,3038.0,,,,,,1,Regular Play,Vincent Bessat,2992.0,Left Back,5,Caen,140,['11aa9213-a3b3-4c26-bfbe-90734f1ad192'],36,,,,,,,,,,,,,,,,Caen,140,00:01:36.709,Pass,
,,,,,,,,,,,,,,,,,1.374218,,,,,,,,,,,ac10be03-9593-412b-a21c-5a39404d7f99,90,,"[95.6, 16.7]",3901241,1,,,,,2.0691893,5261fc1d-1eaa-47e8-84a6-89824204ac4a,Right Foot,,,,"[87.6, 31.4]",Ground Pass,,16.73589,,,Jonathan Delaplace,2979.0,True,,,,,1,Regular Play,Andy Delort,3038.0,Center Forward,5,Caen,140,['54a1de3f-0ad7-4a9f-88c6-1b2d4895cfbf'],43,,,,,,,,,,,,,,,,Caen,140,00:01:43.573,Pass,
,,,,,,,,,,,,,,,,,2.871861,,,,,,,,,,,b98722b7-87e1-46f1-b708-c110781d9c93,95,,"[6.0, 36.0]",3901241,2,,,,,-0.5903633,,Right Foot,,,,"[54.8, 3.3]",High Pass,,58.742916,,,Florian Marange,40528.0,,,,,Goal Kick,1,From Goal Kick,Jean-Louis Leca,7282.0,Goalkeeper,6,Bastia,2736,['8eeb2191-571e-490d-92c4-ac44b44dc676'],13,,,,,,,,,,,,,,,,Bastia,2736,00:02:13.877,Pass,
,,,,,,,,,,,,,,,,,1.850763,,,,,,,,,,,d3227b83-47ea-44a5-bde5-7b2e2a5c539e,97,,"[54.8, 3.3]",3901241,2,,,,,0.6019182,,Head,,,,"[66.3, 11.2]",High Pass,,13.952061,Incomplete,,Christopher Maboulou,17617.0,,,,,,1,From Goal Kick,Florian Marange,40528.0,Left Back,6,Bastia,2736,"['85f6cd5e-6a6f-4471-9d6e-22e8c1e34b69', 'e37dd46d-e997-4cb2-a06f-74349cfaf52f']",16,,,,,,,,,,,,,,,,Bastia,2736,00:02:16.749,Pass,
,,,,,,,,,,,,,,,,,0.976375,,,,,,,,,,,85f6cd5e-6a6f-4471-9d6e-22e8c1e34b69,100,,"[53.8, 68.9]",3901241,2,,,,True,1.6068168,,,,,,"[53.4, 80.0]",Low Pass,,11.107204,Out,,Dennis Appiah,22111.0,,,,,Recovery,1,From Goal Kick,Ismaël Tiémoko Diomandé,3797.0,Center Defensive Midfield,6,Bastia,2736,"['0da76015-98fe-4a24-9810-ba91896f288c', 'cb93a5c2-4461-4049-bd62-6693da9f4d94', 'd3227b83-47ea-44a5-bde5-7b2e2a5c539e']",18,,,,,,,,,,,,,,,,Caen,140,00:02:18.599,Pass,True
,,,,,,,,,,,,,,,,,1.576996,,,,,,,,,,,bedadad4-c239-46d3-835c-790b247ab36c,102,,"[76.7, 0.1]",3901241,2,,,,,1.1375961,,,,,,"[84.1, 16.1]",Low Pass,,17.628386,,,Axel Ngando,29875.0,,,,,Throw-in,1,From Throw In,Gaël Danic,7349.0,Left Wing,7,Bastia,2736,['c9f35929-4d10-42e5-9a87-03309315dbbf'],23,,,,,,,,,,,,,,,,Bastia,2736,00:02:23.333,Pass,
,,,,,,,,,,,,,,,,,2.158639,,,,,,,,,,,776404a8-492c-46c8-891a-f689a237a16d,109,,"[77.4, 13.1]",3901241,2,,,,,2.0679412,,Right Foot,,,,"[65.3, 35.4]",Ground Pass,,25.371244,,,Yannick Cahuzac,4350.0,,,,,,1,From Throw In,Axel Ngando,29875.0,Center Attacking Midfield,7,Bastia,2736,['21c698e7-014c-4194-af47-92ccdbf29745'],27,,,,,,,,,,,,,,,,Bastia,2736,00:02:27.358,Pass,
,,,,,,,,,,,,,,,,,1.556893,,,,,,,,,,,b79233d4-e05a-43a4-a389-bfa73ba169c4,113,,"[62.3, 47.0]",3901241,2,,,,,1.9785411,,Right Foot,,,,"[55.0, 63.9]",Ground Pass,,18.409237,,,Alexander Djiku,2989.0,,,,,,1,From Throw In,Yannick Cahuzac,4350.0,Right Defensive Midfield,7,Bastia,2736,"['1ba102ba-7890-4bbf-a12b-98a6cb55fdd0', '980511b7-f739-4ba5-b6f6-9f7862c296c4']",30,,,,,,,,,,,,,,,,Bastia,2736,00:02:30.784,Pass,True
,,,,,,,,,,,,,,,,,1.548009,,,,,,,,,,,05e752b1-0421-44a1-804a-e86588b01a6a,118,,"[67.2, 27.5]",3901241,2,,,,,-0.9369,,Left Foot,,,,"[78.3, 12.4]",Ground Pass,,18.740864,,,Ronny Rodelin,2955.0,,,,,Recovery,1,From Throw In,Andy Delort,3038.0,Center Forward,7,Bastia,2736,['98b77aa4-3125-4028-8204-6a7382043fbc'],36,,,,,,,,,,,,,,,,Caen,140,00:02:36.211,Pass,
,,,,,,,,,,,,,,,,,5.60537,,,,,,,,,,,c5c8bf30-6cb8-4e5e-be79-a6c28aae6cfc,125,,"[30.7, 73.2]",3901241,2,,,,,-0.2695036,,Right Foot,,,,"[87.9, 57.4]",High Pass,,59.34206,Incomplete,,Christopher Maboulou,17617.0,,,,,,1,From Throw In,Alexander Djiku,2989.0,Right Back,7,Bastia,2736,"['6a83d134-0938-4aab-ac23-5bf3f8a76e83', 'b99a7a11-7601-4aeb-9114-9d563dd4090c']",42,,,,,,,,,,,,,,,,Bastia,2736,00:02:42.170,Pass,
,,,,,,,,,,,,,,,,,3.064911,,,,,,,,,,,e018e03d-8c86-4853-bc8b-6175c72b4957,130,,"[31.0, 23.6]",3901241,2,,,,,2.5375538,,Right Foot,,,,"[6.8, 40.3]",Ground Pass,,29.402891,,,Rémy Vercoutre,2963.0,,,,,,1,From Throw In,Alaeddine Yahia,7444.0,Right Center Back,7,Bastia,2736,"['7876cc7b-2298-461d-9486-7755182a3134', 'ddb93118-1c65-47b3-8f34-8f75b0180a39']",48,,,,,,,,,,,,,,,,Caen,140,00:02:48.542,Pass,True
,,,,,,,,,,,,,,,,,3.693577,,,,,,,,,,,a072453e-75e5-476c-aba5-932fa02f1539,134,,"[7.2, 40.0]",3901241,2,,,,,-0.22562896,,Right Foot,,,,"[63.4, 27.1]",High Pass,,57.66151,Incomplete,,Julien Féret,2959.0,,,,,,1,From Throw In,Rémy Vercoutre,2963.0,Goalkeeper,7,Bastia,2736,"['584a13f3-6a05-46b6-9894-aed57561826d', '809d8ccd-d4f4-4470-9af4-d31d29957b24']",51,,,,,,,,,,,,,,,,Caen,140,00:02:51.726,Pass,
,,,,,,,,,,,,,,,,,1.89872,,,,,,,,,,,584a13f3-6a05-46b6-9894-aed57561826d,136,,"[56.7, 53.0]",3901241,2,,,,,-0.87042,,Head,,,,"[72.8, 33.9]",High Pass,,24.980392,,,Gaël Danic,7349.0,,,,,Recovery,1,From Throw In,Yannick Cahuzac,4350.0,Right Defensive Midfield,7,Bastia,2736,"['a072453e-75e5-476c-aba5-932fa02f1539', 'abd73d9c-83d3-4071-8112-5f6f1ae68561']",55,,,,,,,,,,,,,,,,Bastia,2736,00:02:55.420,Pass,
,,,,,,,,,,,,,,,,,0.89097,,,,,,,,,,,c16ec3be-6d17-41a9-8835-cb84cf9503a0,138,,"[72.8, 33.9]",3901241,2,,,,,0.37032342,,Head,,,,"[81.3, 37.2]",Low Pass,,9.1181135,Incomplete,,Christopher Maboulou,17617.0,,,,,,1,From Throw In,Gaël Danic,7349.0,Left Wing,7,Bastia,2736,"['798c2d0d-ac33-4da0-9884-0335aa0c1e02', 'cb5f25f3-2931-48a0-a25b-878447ba443e']",57,,,,,,,,,,,,,,,,Bastia,2736,00:02:57.358,Pass,
,,,,,,,,,,,,,,,,,1.734065,,,,,,,,,,,cb5f25f3-2931-48a0-a25b-878447ba443e,140,,"[38.8, 42.9]",3901241,2,,,,,-1.0013101,,Right Foot,,,,"[49.3, 26.5]",High Pass,,19.473314,,,Julien Féret,2959.0,,,,,Recovery,1,Regular Play,Alaeddine Yahia,7444.0,Right Center Back,8,Caen,140,"['3979d290-b0db-4344-8234-fab650a4d092', 'c16ec3be-6d17-41a9-8835-cb84cf9503a0']",58,,,,,,,,,,,,,,,,Caen,140,00:02:58.249,Pass,
