50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,aefbb9cd-8c70-4343-bff9-e0f5c000f849,1,,,3829418,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Nantes,144,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 25377, 'name': 'Rémy Riou'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3144, 'name': 'Léo Dubois'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 15}, {'player': {'id': 3174, 'name': 'Lévy Koffi Djidji'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 26}, {'player': {'id': 2943, 'name': 'Lucas Deaux'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 18}, {'player': {'id': 31681, 'name': 'Olivier Veigneau'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 5}, {'player': {'id': 7350, 'name': 'Birama Touré'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 3375, 'name': 'Adrien Thomasson'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 3365, 'name': 'Valentin Rongier'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 28}, {'player': {'id': 3319, 'name': 'Yacine Bammou'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 31687, 'name': 'Adryan Oliveira Tavares'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 23}, {'player': {'id': 3114, 'name': 'Emiliano Sala'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 22}]}",Nantes,144,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,63cf831a-8fa3-412f-806c-a49734a513e5,2,,,3829418,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Nantes,144,,0,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 3322, 'name': 'Jonas Lössl'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 20199, 'name': 'Lars Christian Jacobsen'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 2936, 'name': 'Christophe Kerbrat'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 29}, {'player': {'id': 3124, 'name': 'Jérémy Sorbon'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 30182, 'name': 'Dorian Lévêque'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 7}, {'player': {'id': 401512, 'name': 'Lionel Mathis'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 3348, 'name': 'Younousse Sankharé'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 13}, {'player': {'id': 23784, 'name': 'Nill De Pauw'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 12}, {'player': {'id': 4434, 'name': 'Thibault Giresse'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 26}, {'player': {'id': 3301, 'name': 'Nicolas Benezet'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 10}, {'player': {'id': 3122, 'name': 'Yannis Salibur'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 19}]}",Guingamp,142,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bc4e3477-4af1-49a1-b988-0856273cf4bd,3,,,3829418,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Nantes,144,['063bae1c-de4c-4ee0-910f-690b320bfc0a'],0,,,,,,,,,,,,,,,,,Guingamp,142,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,063bae1c-de4c-4ee0-910f-690b320bfc0a,4,,,3829418,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Nantes,144,['bc4e3477-4af1-49a1-b988-0856273cf4bd'],0,,,,,,,,,,,,,,,,,Nantes,144,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9aa5a1b7-654c-4bc0-a65e-6da60a5c676a,1739,,,3829418,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,103,Nantes,144,['0fc348b4-6c14-4829-bd93-5e707249a46a'],0,,,,,,,,,,,,,,,,,Guingamp,142,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0fc348b4-6c14-4829-bd93-5e707249a46a,1740,,,3829418,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,103,Nantes,144,['9aa5a1b7-654c-4bc0-a65e-6da60a5c676a'],0,,,,,,,,,,,,,,,,,Nantes,144,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.418561,,,,,,,,,,,,,9298eb9f-a43a-4523-b47a-cb433121f053,5,,"[60.0, 40.0]",3829418,0,,,,,2.8160968,,Right Foot,,,"[52.0, 42.7]",Ground Pass,,8.44334,,,,,Younousse Sankharé,3348.0,,,,,Kick Off,1,From Kick Off,Yannis Salibur,3122.0,Left Center Forward,2,Guingamp,142,['75eb97d2-4030-4955-9c73-68eea0a0b24b'],1,,,,,,,,,,,,,,,,,Guingamp,142,00:00:01.015,Pass,
,,,,,,,,,,,,,,,,1.863328,,,,,,,,,,,,,c2ebc2fd-cffb-42ef-a305-1f60a2a6f7a8,8,,"[46.1, 29.3]",3829418,0,,,,,-1.1956267,,Left Foot,,,"[56.3, 3.4]",Ground Pass,,27.836128,,,,,Dorian Lévêque,30182.0,,,,,,1,From Kick Off,Younousse Sankharé,3348.0,Left Defensive Midfield,2,Guingamp,142,['a12b8c00-8f1f-4a7f-84f9-8ea9515b4423'],3,,,,,,,,,,,,,,,,,Guingamp,142,00:00:03.167,Pass,
,,,,,,,,,,,,,,,,1.104764,,,,,,,,,,,,,3a52765d-c0db-4ce0-ac1a-b1ad5c1e9f59,11,,"[46.6, 5.1]",3829418,0,,,,,2.4817443,,Left Foot,,,"[35.0, 14.1]",Ground Pass,,14.681962,,,,,Jérémy Sorbon,3124.0,,,,,,1,From Kick Off,Dorian Lévêque,30182.0,Left Back,2,Guingamp,142,['42a06914-d82c-43a0-9fe3-e8ffc9ae56a7'],6,,,,,,,,,,,,,,,,,Guingamp,142,00:00:06.882,Pass,
,,,,,,,,,,,,,,,,2.186251,,,,,,,,,,,,,4e1bbd15-fa5d-4cea-aeb3-be937517091a,14,,"[35.0, 16.2]",3829418,0,,,,,1.5766613,,Right Foot,,,"[34.8, 50.3]",Ground Pass,,34.100586,,,,,Christophe Kerbrat,2936.0,,,,,,1,From Kick Off,Jérémy Sorbon,3124.0,Left Center Back,2,Guingamp,142,['443ab440-b376-4e32-a3c5-b6a3029a8935'],9,,,,,,,,,,,,,,,,,Guingamp,142,00:00:09.287,Pass,
