ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.981216,,,,,,,,,682e4321-4f35-4756-b6bd-3259394ab121,15,,,"[36.9, 57.3]",3901153,0,,,,-1.0876707,,Right Foot,,,"[43.3, 45.1]",Ground Pass,,13.776793,,,,Nampalys Mendy,4506.0,,,,,,1,From Kick Off,Paul Baysse,4443.0,Right Center Back,2,OGC Nice,136,['3ed1bf5e-f8ee-43f1-9fa8-ace38376223f'],6,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:06.881,Pass,
,,,,,,,,,,,,,,,,,1.571447,,,,,,,,,862e3e88-b742-46b3-a318-2361ddd33977,18,,,"[41.1, 30.5]",3901153,0,,,,-2.268187,,Right Foot,,,"[31.8, 19.4]",Ground Pass,,14.481022,,,,Maxime Le Marchand,3229.0,,,,,,1,From Kick Off,Nampalys Mendy,4506.0,Center Defensive Midfield,2,OGC Nice,136,['0dd2dc3b-e1bd-4903-91e4-b3bb0ce2042e'],10,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:10.600,Pass,
,,,,,,,,,,,,,,,,,2.545721,,,,,,,,,1e0b2164-c2d7-47e6-82b3-13d12dffdc13,21,,,"[33.3, 19.6]",3901153,0,,,,1.4706857,,Left Foot,,,"[37.8, 64.4]",Ground Pass,,45.025436,,,,Paul Baysse,4443.0,,True,,,,1,From Kick Off,Maxime Le Marchand,3229.0,Left Center Back,2,OGC Nice,136,['19728a68-03a7-4439-ba7a-7bd84159f589'],12,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:12.695,Pass,
,,,,,,,,,,,,,,,,,1.377604,,,,,,,,,59ccf38f-c34f-4a14-bdfb-651003b49684,24,,,"[39.6, 64.6]",3901153,0,,,,0.71883,,Right Foot,,,"[50.0, 73.7]",Ground Pass,,13.81919,,,,Vincent Koziello,4264.0,,,,,,1,From Kick Off,Paul Baysse,4443.0,Right Center Back,2,OGC Nice,136,['f1322788-a23a-4768-ae17-04c82126ed3e'],16,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:16.938,Pass,
,,,,,,,,,,,,,,,,,1.877079,,,,,,,,,5c8ed0ef-0946-4c78-97af-e516cea38c0e,28,,,"[46.6, 65.3]",3901153,0,,,,-2.9251776,,Right Foot,,,"[32.5, 62.2]",Ground Pass,,14.436759,,,,Paul Baysse,4443.0,,,,,,1,From Kick Off,Vincent Koziello,4264.0,Right Center Midfield,2,OGC Nice,136,"['1489443a-45ba-4a19-8e14-9e88ff5640f4', 'd8ad0939-e2b0-46d1-9a9c-fda3699df50a']",19,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:19.482,Pass,True
,,,,,,,,,,,,,,,,,2.164752,,,,,,,,,e639dec3-8456-4d98-b8e1-2bfc81ec5265,31,,,"[32.5, 62.2]",3901153,0,,,,-1.5707964,,Right Foot,,,"[32.5, 24.7]",Ground Pass,,37.5,,,,Maxime Le Marchand,3229.0,,,,,,1,From Kick Off,Paul Baysse,4443.0,Right Center Back,2,OGC Nice,136,['0d2d6a24-8901-4a2c-ae96-951317b64850'],22,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:22.290,Pass,
,,,,,,,,,,,,,,,,,1.079662,,,,,,,,,d3f71c09-1c5c-4ad9-b7db-c75e2284935d,34,,,"[45.1, 22.3]",3901153,0,,,,-0.9272952,,Left Foot,,,"[52.9, 11.9]",Ground Pass,,13.0,,,,Rémi Walter,3136.0,,,,,,1,From Kick Off,Maxime Le Marchand,3229.0,Left Center Back,2,OGC Nice,136,['e118585f-ca7a-46de-8ae7-7f1d15cb1672'],26,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:26.356,Pass,
,,,,,,,,,,,,,,,,,0.969251,,,,,,,,,0341a1e2-2ae6-410a-8686-670b68136b33,37,,,"[57.5, 24.3]",3901153,0,,,,2.7170312,,Left Foot,,,"[50.2, 27.6]",Ground Pass,,8.011242,,,,Nampalys Mendy,4506.0,,,,,,1,From Kick Off,Rémi Walter,3136.0,Left Center Midfield,2,OGC Nice,136,['b547509d-17d2-4632-ac3b-bc2ea4d8a9ba'],30,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:30.702,Pass,
,,,,,,,,,,,,,,,,,1.35517,,,,,,,,,0943563b-0fe2-4b63-b507-9680959856a6,40,,,"[50.2, 27.6]",3901153,0,,,,-1.7805675,,Left Foot,,,"[46.9, 12.1]",Ground Pass,,15.847397,,,,Maxime Le Marchand,3229.0,,,,,,1,From Kick Off,Nampalys Mendy,4506.0,Center Defensive Midfield,2,OGC Nice,136,['2e796942-88e6-4ef4-95f6-205fe139a06a'],32,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:32.190,Pass,
,,,,,,,,,,,,,,,,,1.222624,,,,,,,,,fc5dbd82-a738-49a8-b5f5-a123862d6c4f,43,,,"[54.9, 11.0]",3901153,0,,,,0.0,,Left Foot,,,"[70.2, 11.0]",Ground Pass,,15.3,,,,Mathieu Bodmer,4373.0,,,,,,1,From Kick Off,Maxime Le Marchand,3229.0,Left Center Back,2,OGC Nice,136,['00f04a03-9dd8-4fc6-9d8d-ef3ec25c7d5d'],39,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:39.243,Pass,
,,,,,,,,,,,,,,,,,1.446678,,,,,,,,,340b6041-5f14-496f-a506-88a4f759bc1f,48,,,"[69.7, 13.0]",3901153,0,,,,2.113986,,Left Foot,,,"[63.3, 23.6]",Ground Pass,,12.382245,,Incomplete,,Rémi Walter,3136.0,,,,,,1,From Kick Off,Mathieu Bodmer,4373.0,Center Attacking Midfield,2,OGC Nice,136,"['2123ef9e-3d76-4186-b056-42c9ff1b1478', '31a0ae74-c054-4f29-8609-3c4063e7b153', '5afd9a9b-ecd0-4f34-a44d-5d473e847724', '8c48072f-f941-44c6-8f8c-978ed95a826c']",40,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:40.978,Pass,True
,,,,,,,,,,,,,,,,,0.585758,,,,,,,,,5cccdd86-f8fd-4225-8c7a-b0e8072f307e,53,,,"[56.0, 3.2]",3901153,0,,,,1.4940244,,Right Foot,,,"[56.6, 11.0]",Ground Pass,,7.823043,,,,Mathieu Bodmer,4373.0,,,,,Recovery,1,From Kick Off,Jérémy Pied,4270.0,Left Back,2,OGC Nice,136,['94775a8f-a0cf-4220-b1bd-6f45e8199d8f'],44,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:44.699,Pass,
,,,,,,,,,,,,,,,,,1.532787,,,,,,,,,ada081e2-7627-4642-b7d5-7a9bd628a30f,55,,,"[56.6, 11.0]",3901153,0,,,,-3.0382583,,Right Foot,,,"[43.1, 9.6]",Ground Pass,,13.572398,,,,Maxime Le Marchand,3229.0,,,,,,1,From Kick Off,Mathieu Bodmer,4373.0,Center Attacking Midfield,2,OGC Nice,136,['f1be5ff2-040f-4f22-ace0-a5b57873b8b2'],45,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:45.285,Pass,
,,,,,,,,,,,,,,,,,1.342651,,,,,,,,,4c02bb74-40fe-4422-996e-bd53bc912a73,58,,,"[48.2, 7.6]",3901153,0,,,,2.4582014,,Left Foot,,,"[34.2, 19.0]",Ground Pass,,18.054363,,,,Nampalys Mendy,4506.0,,,,,,1,From Kick Off,Maxime Le Marchand,3229.0,Left Center Back,2,OGC Nice,136,['1aaf7865-0395-40e4-87ba-9e322b3dea13'],52,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:52.177,Pass,
,,,,,,,,,,,,,,,,,2.758163,,,,,,,,,444e7930-a07a-4929-b34a-b1833756c23f,61,,,"[34.0, 19.6]",3901153,0,,,,1.4943498,,Right Foot,,,"[37.6, 66.6]",Ground Pass,,47.137672,,,,Paul Baysse,4443.0,,True,,,,1,From Kick Off,Nampalys Mendy,4506.0,Center Defensive Midfield,2,OGC Nice,136,['bf7bd0e8-42aa-4463-bbd4-e962269a9742'],55,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:55.126,Pass,
,,,,,,,,,,,,,,,,,2.025082,,,,,,,,,89930625-16ed-4de0-bfb4-d807e2ea68a7,64,,,"[43.1, 68.0]",3901153,0,,,,0.039766822,,Right Foot,,,"[80.8, 69.5]",High Pass,,37.729828,,Incomplete,,Alassane Pléa,3230.0,,,,,,1,From Kick Off,Paul Baysse,4443.0,Right Center Back,2,OGC Nice,136,"['2fa3d440-e82d-4978-92eb-2f7275c31446', 'df890cb5-54e2-4d7f-84c4-b8daf80c2bc3']",59,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:59.683,Pass,
,,,,,,,,,,,,,,,,,1.780569,,,,,,,,,df890cb5-54e2-4d7f-84c4-b8daf80c2bc3,66,,,"[39.3, 10.6]",3901153,1,,,,-0.27340117,,Left Foot,,,"[58.2, 5.3]",High Pass,,19.62906,,Incomplete,,Florian Marange,40528.0,,,,,Recovery,1,From Kick Off,François Modesto,401194.0,Left Center Back,2,OGC Nice,136,"['04344d94-c8a1-4d18-a9b1-93de70c4e0fb', '8161f611-252e-421f-9b46-1361cf6ad10d', '89930625-16ed-4de0-bfb4-d807e2ea68a7']",1,,,,,,,,,,,,,,,,,Bastia,2736,00:01:01.708,Pass,
,,,,,,,,,,,,,,,,,0.768845,,,,,,,,,1acab3c8-27fc-4720-b6ae-de051a746f84,74,,,"[68.6, 56.2]",3901153,1,,,,1.8269477,,Right Foot,,,"[66.4, 64.6]",Low Pass,,8.683317,,Incomplete,,Alassane Pléa,3230.0,,,,,Recovery,1,From Kick Off,Vincent Koziello,4264.0,Right Center Midfield,2,OGC Nice,136,"['191c31d1-520a-4111-91a9-1caddc823831', 'a62a94e9-3af0-4467-a07a-ee01c59f129b']",7,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:07.224,Pass,
,,,,,,,,,,,,,,,,,0.609507,,,,,,,,,cea2ddc1-ea4e-4906-88d0-77a8eb14f70c,83,,,"[72.6, 62.6]",3901153,1,,,,-0.32175055,,Right Foot,,,"[78.6, 60.6]",Ground Pass,,6.3245554,,,,Valère Germain,3210.0,,,,,,1,From Kick Off,Vincent Koziello,4264.0,Right Center Midfield,2,OGC Nice,136,"['7138cda1-76db-46ed-a7a2-567b12771c43', 'cd345419-d497-404a-a30b-427bbb08dc2b']",10,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:10.179,Pass,True
,,,,,,,,,,,,,,,,,0.758132,,,,,,,,,08b4cb46-cc2c-4a1e-9608-a0d17e0fce41,85,,,"[78.8, 62.2]",3901153,1,,,,-1.9325255,,Right Foot,,,"[74.6, 51.1]",Ground Pass,,11.868024,,Incomplete,,Alassane Pléa,3230.0,,,,,,1,From Kick Off,Valère Germain,3210.0,Right Center Forward,2,OGC Nice,136,"['0f024335-eefa-4e3e-b25b-09b98c016b0b', 'dd07fb69-3618-4201-962d-e0c3ac0df983']",10,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:10.757,Pass,
,,,,,,,,,,,,,,,,,1.344269,,,,,,,,,d3e62620-f8c2-4af1-9cd0-9fbfa41c51f4,88,,,"[84.1, 80.0]",3901153,1,,,,-1.1594425,,,,,"[90.6, 65.1]",Low Pass,,16.256075,,,,Valère Germain,3210.0,,,,,Throw-in,1,From Throw In,Ricardo Domingos Barbosa Pereira,6352.0,Right Back,3,OGC Nice,136,['e320ad9b-0a51-494d-aa12-867f2c218133'],17,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:17.505,Pass,
,,,,,,,,,,,,,,,,,0.89933,,,,,,,,,4a37b2e3-5f16-48f2-9042-21b77fa5282e,91,,,"[90.6, 65.1]",3901153,1,,,,2.1479886,,Right Foot,,,"[85.0, 73.7]",Ground Pass,,10.262553,,,,Ricardo Domingos Barbosa Pereira,6352.0,,,,,,1,From Throw In,Valère Germain,3210.0,Right Center Forward,3,OGC Nice,136,['051e192a-6382-49c5-9bb1-b9e20b2e8d5e'],18,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:18.907,Pass,
,,,,,,,,,,,,,,,,,2.504699,,,,,,,,,9554abe1-9e87-4ef7-9824-d579f4a4e7a2,96,,,"[78.8, 57.1]",3901153,1,,,,-1.6530399,,Right Foot,,,"[75.0, 11.0]",High Pass,,46.25635,,,,Jérémy Pied,4270.0,,True,,,Recovery,1,From Throw In,Nampalys Mendy,4506.0,Center Defensive Midfield,3,OGC Nice,136,['65d10f1c-cae4-45a4-a97b-3cdad80e0d26'],23,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:23.189,Pass,
,,,,,,,,,,,,,,,,,1.915098,,,,,,,,,6d93b8b0-5a7c-455f-aa79-258377e0c932,99,,,"[72.6, 18.7]",3901153,1,,,,0.6735858,,Right Foot,,,"[104.3, 44.0]",High Pass,,40.558353,,Incomplete,,Valère Germain,3210.0,,,,,,1,From Throw In,Jérémy Pied,4270.0,Left Back,3,OGC Nice,136,"['189ec470-e96a-4189-a60e-4ea1e0cc9590', 'eda17ce1-e6f2-43b4-8dce-2a15dbcaf020']",27,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:27.688,Pass,
,,,,,,,,,,,,,,,,,1.148804,,,,,,,,,53741027-6a7a-47a3-9e66-574973e194e3,111,,,"[62.6, 32.5]",3901153,1,,,,2.1735399,,Left Foot,,,"[56.2, 41.8]",Ground Pass,,11.289375,,,,Nampalys Mendy,4506.0,,,,,,1,From Throw In,Maxime Le Marchand,3229.0,Left Center Back,3,OGC Nice,136,['eb76d645-0b5d-4339-84ed-b64085446db5'],40,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:40.988,Pass,
,,,,,,,,,,,,,,,,,1.795264,,,,,,,,,6434b973-bae3-4529-a452-b1856ca88e30,114,,,"[57.1, 41.8]",3901153,1,,,,1.8363402,,Right Foot,,,"[50.6, 65.7]",Ground Pass,,24.768126,,,,Paul Baysse,4443.0,,,,,,1,From Throw In,Nampalys Mendy,4506.0,Center Defensive Midfield,3,OGC Nice,136,['bc942e98-cc19-4d12-aa22-1ab72bdd7253'],43,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:43.009,Pass,
,,,,,,,,,,,,,,,,,1.265333,,,,,,,,,4943ca0b-9100-4ee6-8afb-cbe3406513ff,117,,,"[49.8, 67.5]",3901153,1,,,,0.15922457,,Right Foot,,,"[63.5, 69.7]",Ground Pass,,13.875518,,,,Ricardo Domingos Barbosa Pereira,6352.0,,,,,,1,From Throw In,Paul Baysse,4443.0,Right Center Back,3,OGC Nice,136,['c78a770d-2808-48e5-8f1e-6220a18c0ff5'],45,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:45.095,Pass,
,,,,,,,,,,,,,,,,,2.168774,,,,,,,,,8604c3ee-efac-4c54-b439-bc99fe630360,121,,,"[65.7, 71.9]",3901153,1,,,,-2.0074234,,Left Foot,,,"[47.5, 32.9]",Ground Pass,,43.03766,,,,Maxime Le Marchand,3229.0,,,,,,1,From Throw In,Ricardo Domingos Barbosa Pereira,6352.0,Right Back,3,OGC Nice,136,['0d4301b2-1202-43e3-8bfd-9f4aa403d31f'],49,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:49.579,Pass,
,,,,,,,,,,,,,,,,,1.047917,,,,,,,,,3196c6a8-4c1f-47aa-a3f5-82325290e8f6,124,,,"[49.1, 33.1]",3901153,1,,,,-0.5017244,,Left Foot,,,"[69.7, 21.8]",Ground Pass,,23.495745,,,,Mathieu Bodmer,4373.0,,,,,,1,From Throw In,Maxime Le Marchand,3229.0,Left Center Back,3,OGC Nice,136,['10a7e562-f14f-4430-8b6d-5726d52a7ff7'],53,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:53.611,Pass,
,,,,,,,,,,,,,,,,,0.75344,,,,,,,,,0a360d3e-ade4-4ef3-abb1-475cbd1d7d5d,128,,,"[69.9, 21.2]",3901153,1,,,,0.91736996,,Left Foot,,,"[74.8, 27.6]",Ground Pass,,8.060397,,,,Rémi Walter,3136.0,,,,,,1,From Throw In,Mathieu Bodmer,4373.0,Center Attacking Midfield,3,OGC Nice,136,['c7e416b3-2bfc-4615-a045-55e39d7bc702'],54,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:54.733,Pass,
,,,,,,,,,,,,,,,,,1.294849,,,,,,,,,6a8cf5f7-3b65-4589-b1a3-12f03c00ba74,131,,,"[94.1, 20.3]",3901153,1,,,,-0.45031506,,Left Foot,,,"[109.2, 13.0]",Ground Pass,,16.772001,,,,Jérémy Pied,4270.0,,,,,,1,From Throw In,Rémi Walter,3136.0,Left Center Midfield,3,OGC Nice,136,['f7bf4a93-3396-40d0-8b35-49e78b8b566d'],58,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:58.286,Pass,
,,,,,,,,,,,,,,,,,0.655271,,,,,,,,,0f257234-f425-4579-995c-17f36653ecea,134,,,"[109.8, 20.9]",3901153,2,,,,1.3275876,0ca88a77-76f5-4610-82dc-b34ccf1d1738,Left Foot,True,,"[113.1, 34.2]",Low Pass,,13.703284,,,,Alassane Pléa,3230.0,True,,,,,1,From Throw In,Jérémy Pied,4270.0,Left Back,3,OGC Nice,136,['df2ab982-3d8a-49a0-a668-dc35421d90bf'],0,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:00.677,Pass,
,,,,,,,,,,,,,,,,,0.925492,,,,,,,,,f5f6e0cb-6eca-4df4-930c-33195ff508dc,138,,,"[120.0, 0.1]",3901153,2,,,,1.6835239,,Right Foot,,,"[117.0, 26.6]",High Pass,True,26.669271,,,,Jérémy Pied,4270.0,,,Inswinging,,Corner,1,From Corner,Alassane Pléa,3230.0,Left Center Forward,4,OGC Nice,136,['67ea28f2-730f-4099-9e6d-22ccb6f167bf'],27,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:27.746,Pass,
,,,,,,,,,,,,,,,,,0.019681,,,,,,,,,982c60a2-9790-42c2-80e5-e86e6687547d,140,,,"[116.3, 26.3]",3901153,2,,,,1.5707964,,Head,,,"[116.3, 28.3]",High Pass,,2.0,,Incomplete,,,,,,,,,1,From Corner,Jérémy Pied,4270.0,Left Back,4,OGC Nice,136,['174302b1-4399-4531-8fb3-7889e3506875'],28,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:28.699,Pass,
