50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.50513,,,,,,,,,,,,,46103209-36f1-4343-952f-27d92227053a,16,,"[81.8, 0.1]",3901158,0,,,,1.113894,,,,"[93.5, 23.9]",,High Pass,,26.52037,,,Giovanni-Guy Yann Sio,3018.0,,,,,Throw-in,1,From Throw In,Cheikh M''Bengue,3424.0,Left Back,3,Rennes,134,['0c580e13-7a8b-4e3f-b080-0fa788e27377'],16,,,,,,,,,,,,,,,Rennes,134,00:00:16.252,Pass,
,,,,,,,,,,,,,,,1.910499,,,,,,,,,,,,,692065d4-ae1e-49f4-a66e-363008674284,23,,"[36.3, 59.7]",3901158,0,,,,-0.8450289,,Right Foot,,"[55.2, 38.4]",,Ground Pass,,28.476305,Incomplete,,Aleksandar Pešić,40431.0,,,,,,1,Regular Play,Jean-Daniel Akpa Akpro,31174.0,Right Center Midfield,4,Toulouse,130,"['5504d74a-76c3-43f3-822f-b931b12188e3', 'ff2af109-d565-403f-9e36-0d9e28b35add']",20,,,,,,,,,,,,,,,Toulouse,130,00:00:20.651,Pass,
,,,,,,,,,,,,,,,1.196752,,,,,,,,,,,,,f8a0c56b-2836-47ff-b484-6b18df4ee203,29,,"[42.8, 32.5]",3901158,0,,,,-1.6893861,,Right Foot,,"[40.0, 9.0]",,Ground Pass,,23.66622,,,Jacques François Moubandje,3024.0,,,,,,1,Regular Play,Alexis Blin,3036.0,Left Center Midfield,4,Toulouse,130,['373a034f-2b51-49c8-8ad9-3a3428a5e4b3'],24,,,,,,,,,,,,,,,Toulouse,130,00:00:24.448,Pass,
,,,,,,,,,,,,,,,2.789429,,,,,,,,,,,,,fa6eb18b-8e02-446f-914a-df4bf8068760,32,,"[40.0, 9.0]",3901158,0,,,,-0.2770333,,Left Foot,,"[71.3, 0.1]",,Low Pass,,32.540745,Out,,Aleksandar Pešić,40431.0,,,,,,1,Regular Play,Jacques François Moubandje,3024.0,Left Back,4,Toulouse,130,['ba4cb98c-bf4e-4268-bd50-f4e85503b799'],25,,,,,,,,,,,,,,,Toulouse,130,00:00:25.761,Pass,
,,,,,,,,,,,,,,,1.262387,,,,,,,,,,,,,6aa7fbc3-0c30-4c62-b022-e095309d5287,34,,"[41.2, 80.0]",3901158,0,,,,-1.3734008,,,,"[42.6, 73.0]",,Low Pass,,7.1386275,,,Gélson da Conceição Tavares Fernandes,8672.0,,,,,Throw-in,1,From Throw In,Pedro Filipe Teodósio Mendes,3753.0,Right Center Back,5,Rennes,134,['d05b04cd-cc4a-4607-a9b9-c114469d58da'],32,,,,,,,,,,,,,,,Rennes,134,00:00:32.633,Pass,
,,,,,,,,,,,,,,,1.176776,,,,,,,,,,,,,5f3df77d-67e2-4d4d-a7f2-ad8cdc73ce8e,37,,"[42.6, 73.0]",3901158,0,,,,-2.4468544,,Right Foot,,"[27.6, 60.5]",,Ground Pass,,19.525623,,,Sylvain Armand,40699.0,,,,,,1,From Throw In,Gélson da Conceição Tavares Fernandes,8672.0,Right Defensive Midfield,5,Rennes,134,['d497cb85-dc45-424c-b511-c5be43b732cb'],35,,,,,,,,,,,,,,,Rennes,134,00:00:35.003,Pass,
,,,,,,,,,,,,,,,2.187001,,,,,,,,,,,,,62260458-5e3a-41cd-8377-0c228fb82a7f,40,,"[27.6, 60.5]",3901158,0,,,,-1.3907543,,Left Foot,,"[36.1, 13.8]",,Ground Pass,,47.46725,,,Cheikh M''Bengue,3424.0,,True,,,,1,From Throw In,Sylvain Armand,40699.0,Left Center Back,5,Rennes,134,['21db57ed-204f-4cee-9377-64ca8f9ef4fa'],37,,,,,,,,,,,,,,,Rennes,134,00:00:37.738,Pass,
,,,,,,,,,,,,,,,1.27209,,,,,,,,,,,,,f554cae3-eafa-4bdc-88e6-2783f384ea8f,43,,"[40.8, 10.5]",3901158,0,,,,-0.30351046,,Left Foot,,"[59.0, 4.8]",,Ground Pass,,19.071707,,,Ludovic Baal,2985.0,,,,,,1,From Throw In,Cheikh M''Bengue,3424.0,Left Back,5,Rennes,134,['6ee2aa6a-d06c-4515-b69e-7e0ea6b9e52b'],41,,,,,,,,,,,,,,,Rennes,134,00:00:41.543,Pass,
,,,,,,,,,,,,,,,1.376842,,,,,,,,,,,,,93457c59-2a64-4d84-94e8-eee3b2503ad3,46,,"[59.8, 5.6]",3901158,0,,,,3.1093457,,Left Foot,,"[41.2, 6.2]",,Ground Pass,,18.609674,,,Cheikh M''Bengue,3424.0,,,,,,1,From Throw In,Ludovic Baal,2985.0,Left Wing,5,Rennes,134,"['07257671-5ec5-415c-a67a-b36dcf31cce3', '21abde8e-fd97-40d9-9880-59a660a22049']",42,,,,,,,,,,,,,,,Rennes,134,00:00:42.816,Pass,True
,,,,,,,,,,,,,,,0.991408,,,,,,,,,,,,,eb09b148-9197-4333-bdb3-3bfa8210e269,49,,"[35.8, 10.1]",3901158,0,,,,1.7671292,,Left Foot,,"[32.2, 28.2]",,Ground Pass,,18.454538,,,Sylvain Armand,40699.0,,,,,,1,From Throw In,Cheikh M''Bengue,3424.0,Left Back,5,Rennes,134,['89ecf421-d332-43fe-a4b3-d2135bb50683'],46,,,,,,,,,,,,,,,Rennes,134,00:00:46.147,Pass,
,,,,,,,,,,,,,,,1.445725,,,,,,,,,,,,,7a179923-fadb-4bbd-93ed-f3ef84590725,52,,"[32.2, 28.2]",3901158,0,,,,1.6249806,,Left Foot,,"[30.6, 57.7]",,Ground Pass,,29.543358,,,Pedro Filipe Teodósio Mendes,3753.0,,,,,,1,From Throw In,Sylvain Armand,40699.0,Left Center Back,5,Rennes,134,['3ddeac42-3817-4ac7-8e7a-ce0ccad7e91c'],48,,,,,,,,,,,,,,,Rennes,134,00:00:48.308,Pass,
,,,,,,,,,,,,,,,1.407542,,,,,,,,,,,,,9cd6211a-3923-43ad-93ac-dd0ba57ee1f5,55,,"[30.6, 57.7]",3901158,0,,,,1.1071488,,Right Foot,,"[40.3, 77.1]",,Ground Pass,,21.68986,,,Romain Danzé,4475.0,,,,,,1,From Throw In,Pedro Filipe Teodósio Mendes,3753.0,Right Center Back,5,Rennes,134,['872f4d96-90e1-43a9-b575-7ef4c7ff667e'],50,,,,,,,,,,,,,,,Rennes,134,00:00:50.750,Pass,
,,,,,,,,,,,,,,,1.12912,,,,,,,,,,,,,4d8d9f67-1f3b-452f-ac36-426c48420d08,58,,"[40.3, 77.1]",3901158,0,,,,-0.1764884,,Right Foot,,"[56.0, 74.3]",,Ground Pass,,15.947727,,,Pedro Henrique Konzen Medina da Silva,16503.0,,,,,,1,From Throw In,Romain Danzé,4475.0,Right Back,5,Rennes,134,['228f2210-b262-4fb8-b1b3-668113da1b03'],53,,,,,,,,,,,,,,,Rennes,134,00:00:53.303,Pass,
,,,,,,,,,,,,,,,1.244353,,,,,,,,,,,,,84243215-2115-4c5f-b75d-ba0c7e1d8e03,65,,"[57.8, 80.0]",3901158,1,,,,-0.605954,,,,"[70.5, 71.2]",,High Pass,,15.45089,,,Ousmane Dembélé,5477.0,,,,,Throw-in,1,From Throw In,Romain Danzé,4475.0,Right Back,6,Rennes,134,['e0fea619-b4c6-488e-92aa-5be22b670cb0'],3,,,,,,,,,,,,,,,Rennes,134,00:01:03.831,Pass,
,,,,,,,,,,,,,,,0.863143,,,,,,,,,,,,,4071d5d3-a510-40a3-8688-3e46f296c5c6,69,,"[71.4, 70.8]",3901158,1,,,,1.9914597,,Left Foot,,"[68.0, 78.4]",,Ground Pass,,8.325863,,,Pedro Henrique Konzen Medina da Silva,16503.0,,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Center Attacking Midfield,6,Rennes,134,"['30e47408-d89b-44dc-b04c-833dfe5e7dbf', 'e54cacf2-fd19-440b-9e7d-960a6e5f87a9']",5,,,,,,,,,,,,,,,Rennes,134,00:01:05.115,Pass,True
,,,,,,,,,,,,,,,1.701194,,,,,,,,,,,,,d4419434-0f47-45c7-9b30-7a9cad832f47,72,,"[68.1, 78.1]",3901158,1,,,,-0.66760284,,Right Foot,,"[87.0, 63.2]",,High Pass,,24.06699,Incomplete,,Giovanni-Guy Yann Sio,3018.0,,,,,,1,From Throw In,Pedro Henrique Konzen Medina da Silva,16503.0,Right Wing,6,Rennes,134,"['2bbf2e78-0cc9-4862-9748-de87d57bb07b', 'b853017f-3c2c-4787-96b8-8e36e15dd5a7']",6,,,,,,,,,,,,,,,Rennes,134,00:01:06.655,Pass,
,,,,,,,,,,,,,,,1.300218,,,,,,,,,,,,,2bbf2e78-0cc9-4862-9748-de87d57bb07b,74,,"[33.1, 16.9]",3901158,1,,,,-0.5404195,,Head,,"[44.1, 10.3]",,Low Pass,,12.8280945,,,Uroš Spajić,16430.0,,,,,Recovery,1,From Throw In,Issa Diop,4349.0,Right Center Back,6,Rennes,134,"['6e5d7e44-70ef-456b-8560-c8aa074cafd5', 'd4419434-0f47-45c7-9b30-7a9cad832f47']",8,,,,,,,,,,,,,,,Toulouse,130,00:01:08.357,Pass,
,,,,,,,,,,,,,,,1.01264,,,,,,,,,,,,,15176264-8d95-4f1a-a14e-fb4d76ceff66,78,,"[45.2, 10.4]",3901158,1,,,,0.022896761,,Right Foot,,"[58.3, 10.7]",,Ground Pass,,13.103435,Incomplete,,Óscar Guido Trejo,11540.0,,,,,,1,From Throw In,Uroš Spajić,16430.0,Left Center Back,6,Rennes,134,"['81e70c7f-b588-4587-b1d1-3338d83b1b5e', '8ac36da4-dee7-489a-a32a-fee7440c458c', 'a852e274-9855-482e-896f-a5ed1ed847fa']",10,,,,,,,,,,,,,,,Toulouse,130,00:01:10.495,Pass,True
,,,,,,,,,,,,,,,0.807764,,,,,,,,,,,,,8ac36da4-dee7-489a-a32a-fee7440c458c,80,,"[61.8, 69.4]",3901158,1,,,,0.24497867,,Left Foot,,"[69.0, 71.2]",,Ground Pass,,7.4215903,,,Ousmane Dembélé,5477.0,,,,,Recovery,1,From Throw In,Romain Danzé,4475.0,Right Back,6,Rennes,134,"['058d30ef-f846-46cf-9d92-c127f3928df0', '15176264-8d95-4f1a-a14e-fb4d76ceff66']",11,,,,,,,,,,,,,,,Rennes,134,00:01:11.508,Pass,
,,,,,,,,,,,,,,,1.969891,,,,,,,,,,,,,dd972a9f-fc62-4a1d-8a82-342a0241d154,83,,"[62.6, 72.6]",3901158,1,,,,-2.8054545,,Left Foot,,"[37.7, 63.9]",,Ground Pass,,26.376125,,,Pedro Filipe Teodósio Mendes,3753.0,,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Center Attacking Midfield,6,Rennes,134,['b4cc5863-5f60-4f2b-88ff-c786c519615d'],14,,,,,,,,,,,,,,,Rennes,134,00:01:14.401,Pass,
,,,,,,,,,,,,,,,1.407437,,,,,,,,,,,,,b7634c68-ee16-480a-aaeb-a03a9b8010d5,86,,"[37.7, 63.9]",3901158,1,,,,-1.4493498,,Right Foot,,"[40.8, 38.5]",,Ground Pass,,25.588474,,,Sylvain Armand,40699.0,,,,,,1,From Throw In,Pedro Filipe Teodósio Mendes,3753.0,Right Center Back,6,Rennes,134,['f980e5cd-47c5-4f70-ab22-36d731e2faad'],16,,,,,,,,,,,,,,,Rennes,134,00:01:16.698,Pass,
,,,,,,,,,,,,,,,0.88719,,,,,,,,,,,,,675adf23-aca0-4409-a78e-50f3e456217f,89,,"[41.9, 32.8]",3901158,1,,,,-0.16514868,,Left Foot,,"[63.5, 29.2]",,Ground Pass,,21.897945,,,Ludovic Baal,2985.0,,,,,,1,From Throw In,Sylvain Armand,40699.0,Left Center Back,6,Rennes,134,['7664582f-8f33-4e4f-bcd7-e77633a131c4'],19,,,,,,,,,,,,,,,Rennes,134,00:01:19.646,Pass,
,,,,,,,,,,,,,,,0.84588,,,,,,,,,,,,,901855ef-5513-4bbe-8389-3849b83356d4,93,,"[63.9, 29.0]",3901158,1,,,,2.4680254,,Left Foot,,"[53.5, 37.3]",,Ground Pass,,13.306014,Incomplete,,Gélson da Conceição Tavares Fernandes,8672.0,,,,,,1,From Throw In,Ludovic Baal,2985.0,Left Wing,6,Rennes,134,"['2719e4a6-475c-4784-aacd-82efb18437b8', '7ced80fa-f2bf-499f-b511-24fcd19d2b89', 'da4a3151-dece-424a-9406-aec32842d491']",21,,,,,,,,,,,,,,,Rennes,134,00:01:21.031,Pass,True
,,,,,,,,,,,,,,,0.291364,,,,,,,,,,,,,1400ad7f-c98a-4d10-9b75-daa1cd568b2a,97,,"[90.9, 17.8]",3901158,1,,,,0.72486615,,Right Foot,,"[94.4, 20.9]",,Low Pass,,4.675468,Incomplete,,Óscar Guido Trejo,11540.0,,,,,,1,Regular Play,Aleksandar Pešić,40431.0,Left Center Forward,7,Toulouse,130,"['3a152ef9-956c-4e71-9080-4863e9dd98cb', '73b019f4-6b14-42ee-9b20-0ecc783e351a']",27,,,,,,,,,,,,,,,Toulouse,130,00:01:27.119,Pass,
,,,,,,,,,,,,,,,0.690921,,,,,,,,,,,,,d5b2a844-dceb-41df-8fa1-ef6b2c706087,102,,"[91.8, 0.1]",3901158,1,True,,,0.14888994,,,,"[107.8, 2.5]",,Low Pass,,16.178999,,,Jacques François Moubandje,3024.0,,,,,Throw-in,1,From Throw In,Óscar Guido Trejo,11540.0,Center Attacking Midfield,8,Toulouse,130,['30b9e27c-cc66-4d91-b880-ca4c5cbd240f'],43,,,,,,,,,,,,,,,Toulouse,130,00:01:43.905,Pass,
,,,,,,,,,,,,,,,1.202762,,,,,,,,,,,,,dde2a73b-5cd8-4822-8ec2-5bee572a6ed6,109,,"[116.0, 0.1]",3901158,1,,,,3.0433874,,,,"[95.7, 2.1]",,Low Pass,,20.398285,,,Óscar Guido Trejo,11540.0,,,,,Throw-in,1,From Throw In,Jacques François Moubandje,3024.0,Left Back,9,Toulouse,130,['d83a797c-6003-4ab1-8cf7-d32fd117aa2e'],51,,,,,,,,,,,,,,,Toulouse,130,00:01:51.652,Pass,
,,,,,,,,,,,,,,,4.675464,,,,,,,,,,,,,32140707-b1bc-4d0b-9e94-82776969f2da,113,,"[92.2, 3.8]",3901158,1,,,,1.1121345,,Right Foot,True,"[120.0, 60.1]",,High Pass,,62.78957,Out,,Wissam Ben Yedder,6723.0,,True,,,,1,From Throw In,Óscar Guido Trejo,11540.0,Center Attacking Midfield,9,Toulouse,130,"['1d681550-d0f4-4005-a105-8ef8fe25672c', '9720ef3d-bac7-41af-991d-f5f953ed0da2']",54,,,,,,,,,,,,,,,Toulouse,130,00:01:54.222,Pass,True
,,,,,,,,,,,,,,,3.615182,,,,,,,,,,,,,3def9c8b-cc95-427d-b24b-9034c63bfa30,115,,"[7.0, 44.1]",3901158,2,,,,0.34249857,,Right Foot,,"[67.3, 65.6]",,High Pass,,64.01828,,,Pedro Henrique Konzen Medina da Silva,16503.0,,,,,Goal Kick,1,From Goal Kick,Benoît Guy Robert Costil,3354.0,Goalkeeper,10,Rennes,134,['6504b4b9-1e39-4729-9c86-fbab60e781ab'],21,,,,,,,,,,,,,,,Rennes,134,00:02:21.030,Pass,
,,,,,,,,,,,,,,,2.196459,,,,,,,,,,,,,89bee041-1640-4ddb-a4a8-65643882606a,117,,"[68.0, 66.4]",3901158,2,,,True,-0.7179331,,,,"[75.9, 59.5]",,High Pass,,10.489042,Incomplete,,Giovanni-Guy Yann Sio,3018.0,,,,,,1,From Goal Kick,Pedro Henrique Konzen Medina da Silva,16503.0,Right Wing,10,Rennes,134,"['2d48cb98-52b0-4237-9bfd-0e66e9340501', '5c8f810e-f6a3-4fea-bf23-d615f5f2aa76', 'ea62ee93-a4ac-4f67-8cd6-4a0719266217']",24,,,,,,,,,,,,,,,Rennes,134,00:02:24.645,Pass,True
,,,,,,,,,,,,,,,1.63355,,,,,,,,,,,,,5c8f810e-f6a3-4fea-bf23-d615f5f2aa76,120,,"[44.2, 20.6]",3901158,2,,,,-1.0555514,,Right Foot,,"[48.9, 12.3]",,High Pass,,9.538343,,,Alexis Blin,3036.0,,,,,Recovery,1,From Goal Kick,Yann Bodiger,2961.0,Center Defensive Midfield,10,Rennes,134,"['82f301fc-13d0-487f-bc64-528fb1e8be80', '89bee041-1640-4ddb-a4a8-65643882606a']",26,,,,,,,,,,,,,,,Toulouse,130,00:02:26.842,Pass,
,,,,,,,,,,,,,,,1.485729,,,,,,,,,,,,,9ca7909a-8444-49eb-b043-590c402203b6,124,,"[47.7, 12.7]",3901158,2,,,,0.7086263,,Right Foot,,"[66.6, 28.9]",,High Pass,,24.89277,Incomplete,,Óscar Guido Trejo,11540.0,,,,,,1,From Goal Kick,Alexis Blin,3036.0,Left Center Midfield,10,Rennes,134,"['5b72200b-6225-4efc-a4c0-07c2efc499ef', '7e4312e2-36fa-4742-a857-7ca979889010', '826179a7-33b3-498a-a706-2948217d8b2c']",28,,,,,,,,,,,,,,,Toulouse,130,00:02:28.555,Pass,True
,,,,,,,,,,,,,,,1.633813,,,,,,,,,,,,,ddbc4324-4c32-4d16-a823-200f0bd1ddab,129,,"[52.9, 51.6]",3901158,2,,,,1.2294405,,Right Foot,,"[55.6, 59.2]",,High Pass,,8.065358,,,Gélson da Conceição Tavares Fernandes,8672.0,,,,,,1,From Goal Kick,Benjamin André,2990.0,Left Defensive Midfield,10,Rennes,134,"['0e018d07-8845-45e0-80b5-ec01c3fdc4ea', '36cfdfd5-10f3-4245-98ff-48e800433a9a']",30,,,,,,,,,,,,,,,Rennes,134,00:02:30.870,Pass,True
,,,,,,,,,,,,,,,2.081457,,,,,,,,,,,,,067aac2b-cb1d-447b-9f9d-33b6a83b9f3d,132,,"[55.3, 59.6]",3901158,2,,,,2.9100153,,Head,,"[32.4, 65.0]",,High Pass,,23.528069,,,Pedro Filipe Teodósio Mendes,3753.0,,,,,,1,From Goal Kick,Gélson da Conceição Tavares Fernandes,8672.0,Right Defensive Midfield,10,Rennes,134,"['2d2b822e-a543-4fd0-80dd-75ba9819fc87', 'b5c34d14-bf92-4674-9120-c81327a4776e']",32,,,,,,,,,,,,,,,Rennes,134,00:02:32.503,Pass,True
