50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.364114,,,,,,,,,,,,,4fc14844-5d55-414c-a500-8b72fb740cbe,17,,"[30.2, 42.2]",3829471,0,,,,,1.4584509,,Left Foot,,,,"[32.4, 61.7]",,Ground Pass,,19.62371,,,,,Cédric Yambéré,3779.0,,,,,,,1,From Kick Off,Pablo Nascimento Castro,4542.0,Center Back,2,Bordeaux,146,['28b52a37-26f5-4933-83d6-f2561c9cc9c6'],7,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:07.423,Pass,
,,,,,,,,,,,,,,,,,2.047905,,,,,,,,,,,,,c4855185-f2b5-4aa4-a9ca-a9bb20e6e255,20,,"[32.3, 60.9]",3829471,0,,,,,-2.103119,,Right Foot,,,,"[23.7, 46.3]",,Ground Pass,,16.944616,,,,,Pablo Nascimento Castro,4542.0,,,,,,,1,From Kick Off,Cédric Yambéré,3779.0,Right Center Back,2,Bordeaux,146,['e2f6597d-747c-408d-94b7-04d21337ff08'],9,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:09.664,Pass,
,,,,,,,,,,,,,,,,,1.39688,,,,,,,,,,,,,46a35ac7-754c-4d54-b085-31020421d0ba,23,,"[18.8, 39.8]",3829471,0,,,,,-0.9352859,,Left Foot,,,,"[29.2, 25.7]",,Ground Pass,,17.52056,,,,,Nicolas Pallois,3256.0,,,,,,,1,From Kick Off,Pablo Nascimento Castro,4542.0,Center Back,2,Bordeaux,146,['78793a42-a4b2-47a6-8700-0f0e7f32a4f2'],12,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:12.716,Pass,
,,,,,,,,,,,,,,,,,3.132831,,,,,,,,,,,,,a1dbc6d3-6d7a-496d-95bb-72a64b899e8b,26,,"[34.1, 23.1]",3829471,0,,,,,0.5583973,,Left Foot,,,,"[78.6, 50.9]",,High Pass,,52.469894,,,,,Diego Alejandro Rolan Silva,6739.0,,,,,,,1,From Kick Off,Nicolas Pallois,3256.0,Left Center Back,2,Bordeaux,146,['1920bf5e-330f-44fc-9541-fec955d9bf74'],15,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:15.006,Pass,
,,,,,,,,,,,,,,,,,3.327525,,,,,,,,,,,,,f5b9f188-faf5-4a8d-802f-60aecfb285e6,28,,"[78.6, 50.9]",3829471,0,,,,,0.5335781,,Head,,,,"[104.5, 66.2]",,Low Pass,,30.081556,,,Incomplete,,Isaac Kiese Thelin,5615.0,,,,,,,1,From Kick Off,Diego Alejandro Rolan Silva,6739.0,Right Center Forward,2,Bordeaux,146,"['14604fda-a4f6-462b-9691-e312f117e01a', '496cc98e-cf4b-4d77-9881-7a18eea74ac6']",18,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:18.179,Pass,
,,,,,,,,,,,,,,,,,1.808996,,,,,,,,,,,,,28acef1a-41b5-4293-940a-53fe8078ecaf,33,,"[27.9, 0.1]",3829471,0,,,,,0.17748477,,,,,,"[50.2, 4.1]",,High Pass,,22.655905,,,,,Martin Braithwaite Christensen,4447.0,,,,,,Throw-in,1,From Throw In,Wergiton do Rosário Calmon,3030.0,Left Back,3,Toulouse,130,['e336457f-9e3f-4d7e-8e6d-f4411187f9ec'],36,,,,,,,,,,,,,,,,,,Toulouse,130,00:00:36.750,Pass,
,,,,,,,,,,,,,,,,,1.272817,,,,,,,,,,,,,d2e14ec9-55f9-4ce1-b270-cf836a4ed0de,37,,"[48.8, 7.7]",3829471,0,,,,,1.6425294,,Right Foot,,,,"[47.6, 24.4]",,Ground Pass,,16.74306,,,,,Jean-Daniel Akpa Akpro,31174.0,,,,,,,1,From Throw In,Martin Braithwaite Christensen,4447.0,Center Forward,3,Toulouse,130,"['d0d7a7cc-6568-419d-be4e-345f6cdf9bd6', 'db3b77e6-a329-4424-9746-918da5a308c9']",39,,,,,,,,,,,,,,,,,,Toulouse,130,00:00:39.791,Pass,True
,,,,,,,,,,,,,,,,,2.626621,,,,,,,,,,,,,116f5012-904c-480c-b498-6b1bca0ec175,40,,"[58.1, 25.3]",3829471,0,,,,,-0.7103102,,Right Foot,,,,"[87.4, 0.1]",,Ground Pass,,38.646217,,,Out,,Tongo Hamed Doumbia,16522.0,,,,,,,1,From Throw In,Jean-Daniel Akpa Akpro,31174.0,Right Center Midfield,3,Toulouse,130,['e66dc87e-e3e7-4276-ba93-4eff3c4aa20f'],43,,,,,,,,,,,,,,,,,,Toulouse,130,00:00:43.527,Pass,
,,,,,,,,,,,,,,,,,1.714734,,,,,,,,,,,,,3e9b48ca-c443-4a18-aa88-31f42ef5ee56,42,,"[22.8, 80.0]",3829471,1,,,,,-0.05919004,,,,,,"[49.8, 78.4]",,High Pass,,27.047365,,,,,Diego Alejandro Rolan Silva,6739.0,,,,,,Throw-in,1,From Throw In,Cédric Yambéré,3779.0,Right Center Back,4,Bordeaux,146,['67291d03-7321-43ef-8a0f-c7c6a62b55a6'],5,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:05.738,Pass,
,,,,,,,,,,,,,,,,,1.249125,,,,,,,,,,,,,b6035d69-5bd0-4cea-b9dd-90824de92abd,44,,"[49.1, 78.4]",3829471,1,,,,True,-0.2474539,,,,,,"[58.6, 76.0]",,High Pass,,9.79847,,,Incomplete,,Isaac Kiese Thelin,5615.0,,,,,,,1,From Throw In,Diego Alejandro Rolan Silva,6739.0,Right Center Forward,4,Bordeaux,146,"['99dbead4-aee6-4a58-a0a5-43ade6f8f926', 'bc07bdf7-ffd3-4628-af7a-941c7cd9c3e1', 'dc39fcfd-9384-4bbe-9ceb-3cb7a99e2d31']",7,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:07.572,Pass,True
,,,,,,,,,,,True,,,,,,0.823381,,,,,,,,,,,,,bc07bdf7-ffd3-4628-af7a-941c7cd9c3e1,47,,"[61.5, 4.1]",3829471,1,,,,,0.0,,Left Foot,,,,"[66.5, 4.1]",,Ground Pass,,5.0,,,,,Adrien Regattin,16418.0,,,,,,Interception,1,Regular Play,Yann Bodiger,2961.0,Center Defensive Midfield,5,Toulouse,130,"['b6035d69-5bd0-4cea-b9dd-90824de92abd', 'fdb7bf63-314e-4469-9ccc-1a384fe0b82a']",8,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:08.822,Pass,
,,,,,,,,,,,,,,,,,1.868111,,,,,,,,,,,,,f5299fa4-510b-412e-ba66-80e5329a9aef,50,,"[66.5, 4.1]",3829471,1,,,,,2.2903268,,Right Foot,,,,"[48.8, 24.3]",,Ground Pass,,26.857588,,,,,Jean-Armel Kana-Biyik,30447.0,,,,,,,1,Regular Play,Adrien Regattin,16418.0,Left Attacking Midfield,5,Toulouse,130,['2ccda315-c321-44a4-a03d-b0f11f862f99'],9,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:09.685,Pass,
,,,,,,,,,,,,,,,,,1.854359,,,,,,,,,,,,,bfe2d88c-76ac-48a2-a81b-e93917e2cdfd,54,,"[57.1, 58.2]",3829471,1,,,,,2.4521947,,Right Foot,,,,"[49.7, 64.3]",,Ground Pass,,9.590099,,,,,Marcel Tisserand,8677.0,,,,,,,1,Regular Play,Jean-Armel Kana-Biyik,30447.0,Right Center Back,5,Toulouse,130,['1d3d15b1-3ac7-46cb-9f44-bdf54b63cc08'],16,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:16.071,Pass,
,,,,,,,,,,,,,,,,,2.550906,,,,,,,,,,,,,9e3b1edb-1233-48f0-abc4-a9bc7b260706,56,,"[49.2, 64.7]",3829471,1,,,,,-2.7244508,,Right Foot,,,,"[14.9, 49.5]",,Ground Pass,,37.517063,,,,,Mauro Daniel Goicoechea Furia,22130.0,,,,,,,1,Regular Play,Marcel Tisserand,8677.0,Right Back,5,Toulouse,130,['594d68d3-82cf-42b8-8c92-63ec6d96bed9'],17,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:17.926,Pass,
,,,,,,,,,,,,,,,,,3.894875,,,,,,,,,,,,,54fc8c05-4ab6-40e9-b027-bff2fa8e9ccc,60,,"[12.5, 49.4]",3829471,1,,,,,-0.22524674,,Right Foot,,,,"[78.4, 34.3]",,High Pass,,67.60784,,,Pass Offside,,Martin Braithwaite Christensen,4447.0,,,,,,,1,Regular Play,Mauro Daniel Goicoechea Furia,22130.0,Goalkeeper,5,Toulouse,130,"['b74876b2-a2c9-4e21-a4da-679d884a504b', 'e69e305a-736d-455b-97a6-c42fccdb16cc']",20,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:20.516,Pass,True
,,,,,,,,,,,,,,,,,1.133265,,,,,,,,,,,,,defb4c4c-837a-49f0-958c-49cc858b716f,62,,"[42.7, 47.0]",3829471,1,,True,,,-1.6884612,,Right Foot,,,,"[39.0, 15.7]",,Ground Pass,,31.517931,,,,,Nicolas Pallois,3256.0,,,,,,Free Kick,1,From Free Kick,Pablo Nascimento Castro,4542.0,Center Back,6,Bordeaux,146,['9dd71458-a702-42c7-bc56-3f29253800ad'],38,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:38.942,Pass,
,,,,,,,,,,,,,,,,,1.53414,,,,,,,,,,,,,fa8ec390-c5d1-40ca-aed1-bf38930ae347,64,,"[42.5, 12.5]",3829471,1,,,,,-0.17108585,,Right Foot,,,,"[61.6, 9.2]",,Ground Pass,,19.382982,,,,,Diego Armando Valentin Contento,4628.0,,,,,,,1,From Free Kick,Nicolas Pallois,3256.0,Left Center Back,6,Bordeaux,146,['8ed43e95-5f22-4bbc-a998-efeb287f5302'],40,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:40.676,Pass,
,,,,,,,,,,,,,,,,,1.034535,,,,,,,,,,,,,7aa6b865-86d0-46a1-b1cd-77dad7a66a8f,68,,"[57.1, 6.6]",3829471,1,,,,,3.091003,,Left Foot,,,,"[41.3, 7.4]",,Ground Pass,,15.82024,,,,,Nicolas Pallois,3256.0,,,,,,,1,From Free Kick,Diego Armando Valentin Contento,4628.0,Left Wing Back,6,Bordeaux,146,['1f725ff9-29d5-4861-a720-c94ece08c453'],43,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:43.664,Pass,
,,,,,,,,,,,,,,,,,1.230486,,,,,,,,,,,,,be67cfce-db73-4798-af36-dc73a3e8ca83,71,,"[42.1, 7.0]",3829471,1,,,,,0.22240725,,Left Foot,,,,"[70.4, 13.4]",,High Pass,,29.014652,,,,,Isaac Kiese Thelin,5615.0,,,,,,,1,From Free Kick,Nicolas Pallois,3256.0,Left Center Back,6,Bordeaux,146,['e346a595-1b9b-4668-8990-9442f5b677c3'],44,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:44.808,Pass,
,,,,,,,,,,,,,,,,,1.360156,,,,,,,,,,,,,b7b1694d-ef2a-4948-96ae-60a44d3466b5,75,,"[71.4, 14.3]",3829471,1,,,,,0.88847977,,Left Foot,,,,"[77.9, 22.3]",,Low Pass,,10.307764,,,,,Diego Alejandro Rolan Silva,6739.0,,,,,,,1,From Free Kick,Isaac Kiese Thelin,5615.0,Left Center Forward,6,Bordeaux,146,['64000c18-8ba7-4d20-946a-c73bd0e84a28'],46,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:46.142,Pass,
,,,,,,,,,,,,,,,,,0.55477,,,,,,,,,,,,,ca74d9ed-dc79-4454-bbc4-cc12ac36372c,79,,"[78.1, 22.3]",3829471,1,,,,,3.1415927,,Right Foot,,,,"[74.7, 22.3]",,Low Pass,,3.4,,,,,Isaac Kiese Thelin,5615.0,,,,,,,1,From Free Kick,Diego Alejandro Rolan Silva,6739.0,Right Center Forward,6,Bordeaux,146,['d8378317-5f86-42e3-9e8d-755f7fec63a3'],47,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:47.542,Pass,
,,,,,,,,,,,,,,,,,0.731304,,,,,,,,,,,,,e9197ad9-fc3e-4cde-a96c-7c0ec776016e,82,,"[76.3, 22.3]",3829471,1,,,,,-0.03486958,,Left Foot,,,,"[84.9, 22.0]",,Ground Pass,,8.605231,,,Incomplete,,Diego Alejandro Rolan Silva,6739.0,,,,,,,1,From Free Kick,Isaac Kiese Thelin,5615.0,Left Center Forward,6,Bordeaux,146,"['7ba6c23f-6f7b-4a72-9a15-95dbee8a364c', 'bc2074be-2423-4c0c-86cd-66d31ca6ef00']",48,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:48.533,Pass,
,,,,,,,,,,,,,,,,,0.96797,,,,,,,,,,,,,7ba6c23f-6f7b-4a72-9a15-95dbee8a364c,84,,"[35.2, 58.1]",3829471,1,,,,,-0.66206044,,Right Foot,,,,"[42.0, 52.8]",,Ground Pass,,8.621485,,,Incomplete,,Yann Bodiger,2961.0,,,,,,Recovery,1,From Free Kick,Steeve Yago,3035.0,Left Center Back,6,Bordeaux,146,"['2e5d3958-f3da-4914-aef6-92cbe2aa8ce6', 'a67517d3-29ff-46c2-9305-0f68a7715a0e', 'e9197ad9-fc3e-4cde-a96c-7c0ec776016e']",49,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:49.264,Pass,
,,,,,,,,,,,,,,,,,4.209484,,,,,,,,,,,,,a67517d3-29ff-46c2-9305-0f68a7715a0e,86,,"[78.1, 27.3]",3829471,1,,,,,-0.9314718,,Left Foot,,,,"[98.1, 0.4]",,Ground Pass,,33.520294,,,Out,,Diego Armando Valentin Contento,4628.0,,,,,,Recovery,1,From Free Kick,Isaac Kiese Thelin,5615.0,Left Center Forward,6,Bordeaux,146,"['7ba6c23f-6f7b-4a72-9a15-95dbee8a364c', 'd2599f41-b3d1-4aba-a07c-9f7edab11bb9']",50,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:50.232,Pass,
,,,,,,,,,,,,,,,,,1.247514,,,,,,,,,,,,,6324cd93-2ba2-40cc-a1fb-3b18257cacee,88,,"[27.2, 80.0]",3829471,2,,,,,-0.88114965,,,,,,"[35.2, 70.3]",,Low Pass,,12.573384,,,,,Óscar Guido Trejo,11540.0,,,,,,Throw-in,1,From Throw In,Marcel Tisserand,8677.0,Right Back,7,Toulouse,130,['e989a65a-d09b-43a0-9b7c-241fdd75b7c7'],1,,,,,,,,,,,,,,,,,,Toulouse,130,00:02:01.985,Pass,
,,,,,,,,,,,,,,,,,1.226617,,,,,,,,,,,,,a22b65a3-dc65-4c70-8601-f8c8d5cae561,92,,"[30.2, 77.2]",3829471,2,,,,,-0.17933883,,Right Foot,,,,"[47.3, 74.1]",,Ground Pass,,17.378723,,,Incomplete,,Jean-Daniel Akpa Akpro,31174.0,,,,,,,1,From Throw In,Óscar Guido Trejo,11540.0,Right Attacking Midfield,7,Toulouse,130,"['7e8b1f98-4d12-4053-9417-cf812c96bbc9', 'a71185cd-268d-4b4f-95f1-5a862a434e65']",4,,,,,,,,,,,,,,,,,,Toulouse,130,00:02:04.424,Pass,
,,,,,,,,,,,,,,,,,0.746736,,,,,,,,,,,,,a71185cd-268d-4b4f-95f1-5a862a434e65,94,,"[72.8, 6.0]",3829471,2,,,,,-0.06712589,,Left Foot,,,,"[84.7, 5.2]",,Ground Pass,,11.926861,,,,,Clément Chantôme,7552.0,,,,,,Recovery,1,Regular Play,Nicolas Pallois,3256.0,Left Center Back,8,Bordeaux,146,"['a22b65a3-dc65-4c70-8601-f8c8d5cae561', 'aa9f4655-ce2e-4605-ac74-0dce472c2a80']",5,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:05.650,Pass,
,,,,,,,,,,,,,,,,,0.12912,,,,,,,,,,,,,5be0040b-bbeb-4d28-bb7d-76f50f42b6f3,98,,"[83.3, 2.1]",3829471,2,,,,,0.12832323,,Right Foot,,,,"[86.4, 2.5]",,Ground Pass,,3.1257,,,Incomplete,,Diego Alejandro Rolan Silva,6739.0,,,,,,,1,Regular Play,Clément Chantôme,7552.0,Left Defensive Midfield,8,Bordeaux,146,"['0557469d-47b0-492f-8dd6-bd122faff1ca', '33032c19-c41b-4f5b-a723-6ed4dce69ffb', 'c35541d9-8094-46b2-bcbb-986f224dd90f']",7,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:07.294,Pass,True
,,,,,,,,,,,,,,,,,0.886549,,,,,,,,,,,,,67be2b59-3c12-4272-a646-8b7ea564f88d,101,,"[91.3, 0.1]",3829471,2,,,,,0.54968804,,,,,,"[105.5, 8.8]",,Low Pass,,16.653229,,,,,Diego Alejandro Rolan Silva,6739.0,,,,,,Throw-in,1,From Throw In,Diego Armando Valentin Contento,4628.0,Left Wing Back,9,Bordeaux,146,['5365f597-0014-4412-9f24-929c425996d5'],19,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:19.115,Pass,
,,,,,,,,,,,,,,,,,1.239396,,,,,,,,,,,,,e7c07304-9b6a-48f7-88f3-4ff18854bbdb,107,,"[20.9, 80.0]",3829471,2,,,,,-0.70403314,,,,,,"[33.5, 69.3]",,Low Pass,,16.530275,,,,,Óscar Guido Trejo,11540.0,,,,,,Throw-in,1,From Throw In,Marcel Tisserand,8677.0,Right Back,10,Toulouse,130,['eda9cdc3-0795-4840-92b8-ede35a6f9c52'],33,,,,,,,,,,,,,,,,,,Toulouse,130,00:02:33.508,Pass,
