50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.21417,,,,,,,,,,,,,,37834ae8-5dae-4ab7-b241-e94c94719d29,18,,,"[56.5, 5.9]",3829442,0,,,,,2.8684049,,Left Foot,,,,"[35.8, 11.7]",Ground Pass,,21.49721,,,,,Nicolas Pallois,3256.0,,,,,1,From Kick Off,Maxime Poundjé,4442.0,Left Back,2,Bordeaux,146,['7451e44a-1af4-44d0-8231-32aec3550345'],8,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:08.638,Pass,
,,,,,,,,,,,,,,,,,,1.9276,,,,,,,,,,,,,,08de198d-fecc-4f70-8051-52e7e8e63b1e,21,,,"[35.2, 15.0]",3829442,0,,,,,1.6826161,,Left Foot,,,,"[29.9, 62.2]",Ground Pass,,47.49663,,,,,Cédric Yambéré,3779.0,,True,,,1,From Kick Off,Nicolas Pallois,3256.0,Left Center Back,2,Bordeaux,146,['496017d0-60fd-4224-b375-839fb5f8c2f4'],11,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:11.019,Pass,
,,,,,,,,,,,,,,,,,,1.11258,,,,,,,,,,,,,,fdb910fa-f4b4-44c7-80a4-0819b732a041,24,,,"[25.9, 57.4]",3829442,0,,,,,-2.0561795,,Right Foot,,,,"[11.5, 30.1]",Ground Pass,,30.865028,,,,,Jérôme Prior,4509.0,,,,,1,From Kick Off,Cédric Yambéré,3779.0,Right Center Back,2,Bordeaux,146,['24563114-b617-4d80-913d-02d404a1a116'],14,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:14.514,Pass,
,,,,,,,,,,,,,,,,,,2.583659,,,,,,,,,,,,,,70cc45b6-e0d4-4e5e-9e7d-2f04517b5359,28,,,"[11.0, 31.8]",3829442,0,,,,,-0.49139073,,Left Foot,,,,"[50.8, 10.5]",High Pass,,45.141224,,,Unknown,,Maxime Poundjé,4442.0,,,,,1,From Kick Off,Jérôme Prior,4509.0,Goalkeeper,2,Bordeaux,146,"['139b4dfc-eeba-4ac1-9497-0e4cbde95463', '624f0b0d-8930-4cf5-994f-009892fc8d23']",16,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:16.810,Pass,True
,,,,,,,,,,,,,,,,,,0.456277,,,,,,,,,,,,,,da6b7c30-e2b2-442b-9b59-f5c99603905e,32,,,"[69.3, 70.1]",3829442,0,,,,,-0.10894196,,Right Foot,,,,"[75.7, 69.4]",Ground Pass,,6.4381676,,,,,Sofiane Boufal,3625.0,,,,Free Kick,1,From Free Kick,Florent Balmont,3211.0,Right Center Midfield,3,Lille,143,['e46cf449-41c9-46a4-aeb2-af43d3a51c7b'],42,,,,,,,,,,,,,,,,,,Lille,143,00:00:42.759,Pass,
,,,,,,,,,,,,,,,,,,2.034579,,,,,,,,,,,,,,e2107c7d-f796-4207-8af6-a156bdfa61cb,35,,,"[75.9, 69.4]",3829442,0,,,,,-2.6429398,,Right Foot,,,,"[55.7, 58.4]",Ground Pass,,23.00087,,,,,Rio Antonio Zoba Mavuba,40522.0,,,,,1,From Free Kick,Sofiane Boufal,3625.0,Right Wing,3,Lille,143,['c2971650-bcaa-4957-bb30-305f202f2d38'],43,,,,,,,,,,,,,,,,,,Lille,143,00:00:43.322,Pass,
,,,,,,,,,,,,,,,,,,3.309424,,,,,,,,,,,,,,227e8a96-a4fe-4e08-9a47-441a869e1279,38,,,"[56.0, 57.5]",3829442,0,,,,,-1.8204942,,Other,,,,"[43.3, 7.7]",Ground Pass,,51.39387,,,,,Marko Baša,40523.0,,True,,,1,From Free Kick,Rio Antonio Zoba Mavuba,40522.0,Center Defensive Midfield,3,Lille,143,['21250786-198a-44d0-bad7-2ab0022e0db2'],45,,,,,,,,,,,,,,,,,,Lille,143,00:00:45.441,Pass,
,,,,,,,,,,,,,,,,,,1.947983,,,,,,,,,,,,,,6fcb557a-223c-4b77-a0a0-48945e891b20,41,,,"[43.0, 8.3]",3829442,0,,,,,1.6065753,,Right Foot,,,,"[41.4, 53.0]",Ground Pass,,44.728626,,,,,Renato Civelli,29057.0,,True,,,1,From Free Kick,Marko Baša,40523.0,Left Center Back,3,Lille,143,['717a13c9-ebab-4627-bef3-1e1534976d67'],50,,,,,,,,,,,,,,,,,,Lille,143,00:00:50.401,Pass,
,,,,,,,,,,,,,,,,,,0.729901,,,,,,,,,,,,,,a17810a6-d513-43e8-81fa-225a0f126f93,44,,,"[48.2, 59.2]",3829442,0,,,,,0.0,,Right Foot,,,,"[52.3, 59.2]",Ground Pass,,4.1,,,,,Florent Balmont,3211.0,,,,,1,From Free Kick,Renato Civelli,29057.0,Right Center Back,3,Lille,143,['bb8e8925-81aa-4201-b952-aafe6bececa0'],53,,,,,,,,,,,,,,,,,,Lille,143,00:00:53.514,Pass,
,,,,,,,,,,,,,,,,,,1.175465,,,,,,,,,,,,,,728c798f-ca49-403d-8443-07232071200e,47,,,"[56.2, 57.7]",3829442,0,,,,,-1.47804,,Right Foot,,,,"[58.6, 31.9]",Ground Pass,,25.911388,,,,,Rio Antonio Zoba Mavuba,40522.0,,,,,1,From Free Kick,Florent Balmont,3211.0,Right Center Midfield,3,Lille,143,['65b955ef-2f3f-4e52-8139-3b7df23d5e3e'],56,,,,,,,,,,,,,,,,,,Lille,143,00:00:56.585,Pass,
,,,,,,,,,,,,,,,,,,3.387778,,,,,,,,,,,,,,51853987-e2f9-4069-96ea-6bb57e28a7c0,50,,,"[58.6, 31.9]",3829442,0,,,,,-1.4469203,,No Touch,,,,"[61.8, 6.2]",Ground Pass,,25.898455,,True,,,Djibril Sidibé,3446.0,,,,,1,From Free Kick,Rio Antonio Zoba Mavuba,40522.0,Center Defensive Midfield,3,Lille,143,['31dc6045-9ea4-408e-a75a-e6fff692724a'],57,,,,,,,,,,,,,,,,,,Lille,143,00:00:57.895,Pass,
,,,,,,,,,,,,,,,,,,2.145149,,,,,,,,,,,,,,b001bf25-1770-4b44-a0a9-96d4b7a794ee,53,,,"[61.5, 3.7]",3829442,1,,,,,3.0965412,,Left Foot,,,,"[37.1, 4.8]",Ground Pass,,24.424782,,,,,Marko Baša,40523.0,,,,,1,From Free Kick,Djibril Sidibé,3446.0,Left Back,3,Lille,143,['da838be7-d628-45b5-b22c-abd586ba469e'],3,,,,,,,,,,,,,,,,,,Lille,143,00:01:03.623,Pass,
,,,,,,,,,,,,,,,,,,1.128374,,,,,,,,,,,,,,38c1394b-5423-43fa-b274-97bb8f9c0d5b,56,,,"[41.8, 13.2]",3829442,1,,,,,-1.4340407,,Right Foot,,,,"[43.3, 2.3]",Ground Pass,,11.002727,,,,,Djibril Sidibé,3446.0,,,,,1,From Free Kick,Marko Baša,40523.0,Left Center Back,3,Lille,143,['86834505-bf0b-403d-8738-d0f0dc2be0e9'],11,,,,,,,,,,,,,,,,,,Lille,143,00:01:11.795,Pass,
,,,,,,,,,,,,,,,,,,2.409373,,,,,,,,,,,,,,8ee0221a-5db2-4a5a-b210-34225f2eb336,59,,,"[44.5, 4.8]",3829442,1,,,,,0.008474373,,Right Foot,,,,"[91.7, 5.2]",High Pass,,47.201694,,,Incomplete,,Éric Bauthéac,40486.0,,,,,1,From Free Kick,Djibril Sidibé,3446.0,Left Back,3,Lille,143,"['8041da5e-0fef-4a2c-9ade-66073dd256bb', 'd74df3b8-e051-481b-9a08-b9c966f57dad']",15,,,,,,,,,,,,,,,,,,Lille,143,00:01:15.074,Pass,
,,,,,,,,,,,,,,,,,,1.380684,,,,,,,,,,,,,,33635bfa-e16a-4416-ba17-5a89ab564b25,62,,,"[120.0, 0.1]",3829442,1,,,,,1.6797383,,Left Foot,,,,"[116.5, 32.1]",High Pass,,32.190838,,,Incomplete,True,,,,,Outswinging,Corner,1,From Corner,Éric Bauthéac,40486.0,Left Wing,4,Lille,143,['4ec5b470-057b-41f0-8992-f6c77b218b22'],45,,,,,,,,,,,,,,,,,,Lille,143,00:01:45.382,Pass,
,,,,,,,,,,,,,,,,,,2.817023,,,,,,,,,,,,,,2018424c-58a6-4007-a8f3-857994533ed8,67,,,"[7.0, 36.1]",3829442,2,,True,,,0.6045561,,Right Foot,,,,"[64.9, 76.1]",High Pass,,70.37336,,,,,Thomas Touré,3408.0,,,,Goal Kick,1,From Goal Kick,Jérôme Prior,4509.0,Goalkeeper,5,Bordeaux,146,['43214568-ee6e-4a7b-9923-8706d1e2478f'],10,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:10.051,Pass,
,,,,,,,,,,,,,,,,,,1.419672,,,,,,,,,,,,,,b5be6de3-8967-42c4-9700-993e66fd9fc4,74,,,"[56.2, 3.4]",3829442,2,,,,,1.815775,,Left Foot,,,,"[55.4, 6.6]",Low Pass,,3.2984846,,,Incomplete,,,,,,,,1,From Goal Kick,Éric Bauthéac,40486.0,Left Wing,5,Bordeaux,146,"['4e14e373-ef46-4f08-a7a2-6b70959e6e66', 'b293e718-d828-4945-99a5-375b3c5fa463']",15,,,,,,,,,,,,,,,,,,Lille,143,00:02:15.962,Pass,True
,,,,,,,,,,,,,,,,,,0.477562,,,,,,,,,,,,,,b293e718-d828-4945-99a5-375b3c5fa463,75,,,"[64.7, 73.5]",3829442,2,,,,,1.8692952,,Right Foot,,,,"[63.1, 78.7]",Ground Pass,,5.440588,,,,,Thomas Touré,3408.0,,,,Recovery,1,From Goal Kick,Clément Chantôme,7552.0,Right Defensive Midfield,5,Bordeaux,146,"['b5be6de3-8967-42c4-9700-993e66fd9fc4', 'c448f381-e8f5-4047-8856-2b7f4f0bc20d']",17,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:17.381,Pass,
,,,,,,,,,,,,,,,,,,0.688953,,,,,,,,,,,,,,4e6a9338-5fe7-4409-ba63-9bf2c3623b5a,78,,,"[63.1, 78.7]",3829442,2,,,,,-1.4288993,,Right Foot,,,,"[63.7, 74.5]",Ground Pass,,4.2426405,,,Incomplete,,Kévin Soni,9897.0,,,,,1,From Goal Kick,Thomas Touré,3408.0,Right Midfield,5,Bordeaux,146,"['607dd625-ab56-42f8-a5fc-95260f6ed097', 'edd927d1-2dcc-4c51-9054-62d9e91a7041']",18,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:18.020,Pass,
,,,,,,,,,,,,,,,,,,0.45972,,,,,,,,,,,,,,28e89c90-f3ec-4da9-b235-984bc1236d20,82,,,"[56.2, 7.7]",3829442,2,,,,,-0.39276066,,Right Foot,,,,"[63.2, 4.8]",Ground Pass,,7.5769386,,,,,Éric Bauthéac,40486.0,,,,,1,Regular Play,Mounir Obbadi,40697.0,Left Center Midfield,6,Lille,143,['ca8801ea-e0ad-450c-919a-ed1de04efc46'],19,,,,,,,,,,,,,,,,,,Lille,143,00:02:19.336,Pass,
,,,,,,,,,,,,,,,,,,0.476008,,,,,,,,,,,,,,0e7b8987-b58a-47c9-8df5-f2bbf7feaab0,85,,,"[70.1, 7.4]",3829442,2,,,,,-1.6332152,,Right Foot,,,,"[69.8, 2.6]",Ground Pass,,4.8093657,,,,,Djibril Sidibé,3446.0,,,,,1,Regular Play,Éric Bauthéac,40486.0,Left Wing,6,Lille,143,['61bc95e8-2d6e-4d90-9cd2-ce6f1dbf0905'],21,,,,,,,,,,,,,,,,,,Lille,143,00:02:21.359,Pass,
,,,,,,,,,,,,,,,,,,0.990369,,,,,,,,,,,,,,49688ea3-42e0-47dc-a2ec-2c72a2715d8d,88,,,"[66.7, 3.8]",3829442,2,,,,,-3.078042,,Left Foot,,,,"[55.7, 3.1]",Ground Pass,,11.02225,,,,,Rio Antonio Zoba Mavuba,40522.0,,,,,1,Regular Play,Djibril Sidibé,3446.0,Left Back,6,Lille,143,['90c12d88-896b-4d06-8c8d-ca7872363c69'],23,,,,,,,,,,,,,,,,,,Lille,143,00:02:23.051,Pass,
,,,,,,,,,,,,,,,,,,0.197325,,,,,,,,,,,,,,e5e754c8-a62a-445a-a74d-f21521866d84,92,,,"[62.0, 4.0]",3829442,2,,,,,-0.4636476,,Right Foot,,,,"[64.2, 2.9]",Low Pass,,2.4596748,,,Incomplete,,Djibril Sidibé,3446.0,,,,,1,Regular Play,Rio Antonio Zoba Mavuba,40522.0,Center Defensive Midfield,6,Lille,143,"['4ea837a8-c332-4b93-920c-766d594e60bb', '6b8d1175-8b6d-461b-ac48-3142238623ab']",25,,,,,,,,,,,,,,,,,,Lille,143,00:02:25.484,Pass,
,,,,,,,,,,,,,,,,,,0.994661,,,,,,,,,,,,,,7a47f673-fe3b-4372-8ac5-f95c549b217b,95,,,"[51.2, 79.6]",3829442,2,,,,,-0.4048918,,Head,,,,"[56.1, 77.5]",High Pass,,5.3310413,,,,,Enzo Crivelli,3184.0,,,,Recovery,1,Regular Play,Thomas Touré,3408.0,Right Midfield,7,Bordeaux,146,['9251aa5d-ec98-454d-bddb-9afc090ee593'],26,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:26.799,Pass,
,,,,,,,,,,,,,,,,,,0.917698,,,,,,,,,,,,,,530c62a0-0cd6-4b3f-a962-80941ac24201,98,,,"[56.5, 75.8]",3829442,2,,,,True,-1.5707964,,,,,,"[56.5, 73.3]",High Pass,,2.5,,,,,Clément Chantôme,7552.0,,,,,1,Regular Play,Enzo Crivelli,3184.0,Center Forward,7,Bordeaux,146,"['6383e187-8e44-4309-84bf-77e442963372', 'ea5c47de-3411-4f4d-b40e-f8b2b308c996']",27,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:27.884,Pass,True
,,,,,,,,,,,,,,,,,,1.245939,,,,,,,,,,,,,,4a24bde7-4283-4442-854d-ae660b53fc3c,105,,,"[56.2, 18.3]",3829442,2,,,,,0.96743983,,Left Foot,,,,"[64.4, 30.2]",Ground Pass,,14.451644,,,,,Florent Balmont,3211.0,,,,,1,Regular Play,Éric Bauthéac,40486.0,Left Wing,8,Lille,143,['bb0bd37e-b9c8-408d-9d83-6fe4cac2ba41'],30,,,,,,,,,,,,,,,,,,Lille,143,00:02:30.820,Pass,
,,,,,,,,,,,,,,,,,,1.809607,,,,,,,,,,,,,,cc0a0060-eccb-4627-9994-74c6f57e8ec4,109,,,"[63.4, 32.7]",3829442,2,,,,,1.5589975,,Right Foot,,,,"[63.8, 66.6]",Ground Pass,,33.90236,,,,,Sofiane Boufal,3625.0,,,,,1,Regular Play,Florent Balmont,3211.0,Right Center Midfield,8,Lille,143,"['a4b91b08-e410-4b79-b8a7-13ff728d14bc', 'ede2878d-2264-4ad7-8748-1dda60ab2b30']",32,,,,,,,,,,,,,,,,,,Lille,143,00:02:32.378,Pass,True
,,,,,,,,,,,,,,,,,,0.856241,,,,,,,,,,,,,,1432bcc6-4c0d-42a6-b3f4-2e492653a6da,113,,,"[77.0, 60.6]",3829442,2,,,,,-1.1590501,,Left Foot,,,,"[83.9, 44.8]",Ground Pass,,17.24094,,,,,Mounir Obbadi,40697.0,,,,,1,Regular Play,Sofiane Boufal,3625.0,Right Wing,8,Lille,143,"['ae479276-478e-43f7-a72f-541838867440', 'de108781-a770-4fb5-8cbe-1e0ff54ceca4']",38,,,,,,,,,,,,,,,,,,Lille,143,00:02:38.384,Pass,True
,,,,,,,,,,,,,,,,,,0.94077,,,,,,,,,,,,,,4bf3a12b-2056-4c0f-9728-1c41ab4bffe0,116,,,"[83.7, 46.3]",3829442,2,,,,,2.098381,,Right Foot,,,,"[76.3, 59.0]",Ground Pass,,14.698639,,,,,Florent Balmont,3211.0,,,,,1,Regular Play,Mounir Obbadi,40697.0,Left Center Midfield,8,Lille,143,['9ffc878a-21e6-4541-bdcf-52d825df6fab'],40,,,,,,,,,,,,,,,,,,Lille,143,00:02:40.509,Pass,
,,,,,,,,,,,,,,,,,,1.5343,,,,,,,,,,,,,,7da6b1fb-fa5e-4424-bdbd-36c38af06367,119,,,"[83.9, 60.4]",3829442,2,,,,,0.6734759,,Right Foot,,,,"[103.2, 75.8]",Ground Pass,,24.691092,,,,,Sébastien Corchia,6716.0,,,,,1,Regular Play,Florent Balmont,3211.0,Right Center Midfield,8,Lille,143,['4c7ac947-0483-47e4-9ba5-943919ead111'],42,,,,,,,,,,,,,,,,,,Lille,143,00:02:42.622,Pass,
,,,,,,,,,,,,,,,,,,0.809814,,,,,,,,,,,,,,d140e74e-a73b-42ea-a013-68a6697df8df,126,,,"[16.9, 5.1]",3829442,2,,,,,1.3521274,,Right Foot,,,,"[17.1, 6.0]",Ground Pass,,0.92195445,,,,,Nicolas Maurice-Belay,42430.0,,,,,1,Regular Play,Maxime Poundjé,4442.0,Left Back,9,Bordeaux,146,['a270126b-3a7b-426c-83d0-93c2bb0b2209'],45,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:45.457,Pass,
,,,,,,,,,,,,,,,,,,0.942422,,,,,,,,,,,,,,44efa135-b20b-401d-8781-6e6693012440,129,,,"[21.0, 6.2]",3829442,2,,,,,1.2383701,,Left Foot,,,,"[23.9, 14.6]",Ground Pass,,8.886507,,,,,Henri Saivet,5110.0,,,,,1,Regular Play,Nicolas Maurice-Belay,42430.0,Left Midfield,9,Bordeaux,146,['266b6837-ea6a-4e56-a1ae-7a38e92803e2'],47,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:47.146,Pass,
,,,,,,,,,,,,,,,,,,0.972408,,,,,,,,,,,,,,4808c7d9-9f90-4401-ab41-c1e5ce7882f3,132,,,"[28.4, 17.5]",3829442,2,,,,,-0.7042758,,Right Foot,,,,"[41.7, 6.2]",Ground Pass,,17.45222,,,,,Nicolas Maurice-Belay,42430.0,,,,,1,Regular Play,Henri Saivet,5110.0,Left Defensive Midfield,9,Bordeaux,146,['50bc9931-7219-4a73-bb0b-de19328704ab'],49,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:49.643,Pass,
