50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.643633,,,,,,,,,,,,,11b7e0bd-11f1-4083-bb57-b4726648b041,17,,,"[42.8, 20.3]",3900576,0,,,,,0.2239045,,Right Foot,,,,"[52.9, 22.6]",Ground Pass,,10.358571,,,,Nicolas Maurice-Belay,42430.0,,,,,,1,From Kick Off,Cédric Yambéré,3779.0,Left Center Back,2,Bordeaux,146,['f53079f6-0da2-4aaa-82f1-236372af5312'],9,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:09.582,Pass,
,,,,,,,,,,,,,,,,,,1.356427,,,,,,,,,,,,,3a389d71-1d09-4bfc-a942-0ca476ef4345,21,,,"[56.0, 22.9]",3900576,0,,,,,-2.9889433,,Left Foot,,,,"[40.4, 20.5]",Ground Pass,,15.783536,,,,Cédric Yambéré,3779.0,,,,,,1,From Kick Off,Nicolas Maurice-Belay,42430.0,Left Center Midfield,2,Bordeaux,146,"['6998b34d-0b01-42c8-b1b0-d1ca01d08a7d', '95c64c47-2696-4975-9178-f1542db61112']",10,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:10.364,Pass,True
,,,,,,,,,,,,,,,,,,0.587753,,,,,,,,,,,,,d4fdf2e7-020a-4442-8336-ce1ef8d70801,24,,,"[40.9, 21.7]",3900576,0,,,,,-0.031568456,,Right Foot,,,,"[50.4, 21.4]",Ground Pass,,9.504736,,,,Nicolas Maurice-Belay,42430.0,,,,,,1,From Kick Off,Cédric Yambéré,3779.0,Left Center Back,2,Bordeaux,146,['eae62b0d-f331-41f0-be35-e85972df218d'],17,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:17.293,Pass,
,,,,,,,,,,,,,,,,,,1.368413,,,,,,,,,,,,,713acd57-d5c6-4c84-8fa1-3e9d8f8745bc,27,,,"[50.4, 21.4]",3900576,0,,,,,2.909489,,Left Foot,,,,"[39.4, 24.0]",Ground Pass,,11.303097,,,,Cédric Yambéré,3779.0,,,,,,1,From Kick Off,Nicolas Maurice-Belay,42430.0,Left Center Midfield,2,Bordeaux,146,['7485e200-bc08-4e94-a1c0-efcae012ffa1'],18,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:18.061,Pass,
,,,,,,,,,,,,,,,,,,2.300701,,,,,,,,,,,,,67b10e60-c536-4ea1-9ab6-740cafb92476,30,,,"[37.3, 27.3]",3900576,0,,,,,2.47649,,Right Foot,,,,"[11.8, 47.3]",Ground Pass,,32.407562,,,,Cédric Carrasso,40533.0,,,,,,1,From Kick Off,Cédric Yambéré,3779.0,Left Center Back,2,Bordeaux,146,['05e0cff7-72e6-4451-8c14-9d54fbfda1dc'],20,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:20.158,Pass,
,,,,,,,,,,,,,,,,,,1.761233,,,,,,,,,,,,,c7942f66-6fdf-4c8d-9125-260cba0210ef,33,,,"[13.0, 46.8]",3900576,0,,,,,-1.0765979,,Right Foot,,,,"[25.5, 23.6]",Ground Pass,,26.353178,,,,Cédric Yambéré,3779.0,,,,,,1,From Kick Off,Cédric Carrasso,40533.0,Goalkeeper,2,Bordeaux,146,['dac64ffe-3927-40ce-b310-c6320f970bf2'],24,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:24.280,Pass,
,,,,,,,,,,,,,,,,,,1.017488,,,,,,,,,,,,,c00637de-c66e-436d-806a-bad64c75767e,36,,,"[32.6, 15.6]",3900576,0,,,,,0.33845544,,Right Foot,,,,"[45.1, 20.0]",Ground Pass,,13.251792,,,,Nicolas Maurice-Belay,42430.0,,,,,,1,From Kick Off,Cédric Yambéré,3779.0,Left Center Back,2,Bordeaux,146,['8122948f-9d3d-41a6-937f-2f2582f12bf9'],27,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:27.535,Pass,
,,,,,,,,,,,,,,,,,,0.920303,,,,,,,,,,,,,73b28300-a3dc-4caf-86ad-c6ae6a85b1ec,39,,,"[50.8, 17.4]",3900576,0,,,,,0.14739487,,Left Foot,,,,"[73.7, 20.8]",Ground Pass,,23.151026,,,,Cheick Tidiane Diabaté,7130.0,,,,,,1,From Kick Off,Nicolas Maurice-Belay,42430.0,Left Center Midfield,2,Bordeaux,146,['72d705e3-4c79-4c6c-9fd6-d4e320165f91'],31,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:31.780,Pass,
,,,,,,,,,,,,,,,,,,0.917244,,,,,,,,,,,,,8e4f8cbe-5627-47d7-b4fe-cf8cf414182e,43,,,"[77.3, 21.9]",3900576,0,,,,,-2.7419856,,Right Foot,,,,"[56.7, 13.2]",Low Pass,,22.361797,,,,Diego Armando Valentin Contento,4628.0,,,,,,1,From Kick Off,Cheick Tidiane Diabaté,7130.0,Center Forward,2,Bordeaux,146,"['0e0bfd12-f5f1-4386-862c-17f08edaa8db', '7d373d50-5368-4926-815a-8d42781b4d78']",32,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:32.740,Pass,True
,,,,,,,,,,,,,,,,,,1.343962,,,,,,,,,,,,,63b29199-fdb7-4d22-b879-7bc5f5001677,46,,,"[58.6, 13.0]",3900576,0,,,,,2.5748634,,Left Foot,,,,"[45.4, 21.4]",Ground Pass,,15.646086,,,,Cédric Yambéré,3779.0,,,,,,1,From Kick Off,Diego Armando Valentin Contento,4628.0,Left Back,2,Bordeaux,146,['645f8399-b15d-42a0-bede-f5c11ed03522'],35,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:35.243,Pass,
,,,,,,,,,,,,,,,,,,2.530779,,,,,,,,,,,,,3a149ed7-b27c-46aa-9227-e7ea54458087,49,,,"[42.8, 23.8]",3900576,0,,,,,1.1876197,,Right Foot,,,,"[63.6, 75.4]",High Pass,,55.63452,,Incomplete,,André Biyogo Poko,30338.0,,True,,,,1,From Kick Off,Cédric Yambéré,3779.0,Left Center Back,2,Bordeaux,146,"['23b3c374-625d-40a3-abd9-9d2c24b070f4', 'd606adf7-a492-48e9-8ade-92884d4d5d35']",38,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:38.487,Pass,
,,,,,,,,,,,,,,,,,,2.05368,,,,,,,,,,,,,9e111c24-eb81-48a3-b38b-fbca9297ed15,52,,,"[63.6, 80.0]",3900576,0,,True,,,-0.7572366,,,,,,"[78.2, 66.2]",Low Pass,,20.089798,,,,Cheick Tidiane Diabaté,7130.0,,,,,Throw-in,1,From Throw In,André Biyogo Poko,30338.0,Right Back,3,Bordeaux,146,['0b0e2620-9b83-4bba-8117-321e67f81ef4'],51,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:51.725,Pass,
,,,,,,,,,,,,,,,,,,0.505094,,,,,,,,,,,,,4b246421-ee5f-475a-b9fa-4f49de525c41,56,,,"[77.5, 68.1]",3900576,0,,,,,-2.5959375,,Right Foot,,,,"[71.9, 64.7]",Low Pass,,6.551336,,,,Diego Alejandro Rolan Silva,6739.0,,,,,,1,From Throw In,Cheick Tidiane Diabaté,7130.0,Center Forward,3,Bordeaux,146,['5b238913-eef6-49da-8ac0-61ab3d494ad1'],54,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:54.014,Pass,
,,,,,,,,,,,,,,,,,,0.900014,,,,,,,,,,,,,d720a8b6-dcf6-4a72-b02b-7a0589929cae,59,,,"[71.9, 64.5]",3900576,0,,,,,-1.6539376,,Right Foot,,,,"[71.6, 60.9]",Ground Pass,,3.6124783,,,,Nicolas Maurice-Belay,42430.0,,,,,,1,From Throw In,Diego Alejandro Rolan Silva,6739.0,Right Wing,3,Bordeaux,146,['24468497-a2ca-4a45-a435-4f819c83d019'],54,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:54.559,Pass,
,,,,,,,,,,,,,,,,,,3.058656,,,,,,,,,,,,,834528aa-e918-480f-b416-0e140dbf618e,62,,,"[71.6, 58.8]",3900576,0,,,,,0.7223241,,Right Foot,,,,"[91.8, 76.6]",High Pass,,26.923595,,,,André Biyogo Poko,30338.0,,,,,,1,From Throw In,Nicolas Maurice-Belay,42430.0,Left Center Midfield,3,Bordeaux,146,['00072c29-981d-4cec-a968-b46eaeb0a1af'],55,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:55.499,Pass,
,,,,,,,,,,,,,,,,,,1.052007,,,,,,,,,,,,,e9c81fd5-7d5e-4845-ba71-f5c51236557d,72,,,"[27.7, 5.5]",3900576,1,,,,,-3.0540974,,Right Foot,,,,"[22.0, 5.0]",Ground Pass,,5.7218876,,Incomplete,,Jérôme Roussillon,3676.0,,,,,,1,From Throw In,Jonas Martin,2950.0,Left Defensive Midfield,3,Bordeaux,146,"['18c775cb-2461-40f5-92cd-bae997dd9041', '84e6eb3e-4247-48b3-bfc6-4919e352485f', 'd01466ce-1682-4cb8-b755-fa2803db4b50', 'f3c4d18f-7788-4d3c-8cfa-8c929c110b27']",1,,,,,,,,,,,,,,,,,,Montpellier,139,00:01:01.526,Pass,True
,,,,,,,,,,,,,,,,,,2.310983,,,,,,,,,,,,,f749bf1c-6c8a-450a-8340-37d3948ff4d6,87,,,"[29.5, 11.8]",3900576,1,,,,,1.6614562,,Left Foot,,,,"[26.7, 42.6]",Low Pass,,30.927011,,,,Vitorino Hilton da Silva,3674.0,,,,,Free Kick,1,From Free Kick,Daniel Congré,3011.0,Left Center Back,5,Montpellier,139,['4be69c8c-6820-4c77-a432-036e1c1d479e'],22,,,,,,,,,,,,,,,,,,Montpellier,139,00:01:22.542,Pass,
,,,,,,,,,,,,,,,,,,2.18769,,,,,,,,,,,,,5bfbe8ae-f605-4a17-95b2-7ce3ecb02470,90,,,"[27.9, 43.8]",3900576,1,,,,,1.3384296,,Right Foot,,,,"[34.1, 70.0]",Ground Pass,,26.923595,,,,Mathieu Deplagne,2975.0,,,,,,1,From Free Kick,Vitorino Hilton da Silva,3674.0,Right Center Back,5,Montpellier,139,['eccbd0f3-fecc-4463-8983-7e5bc2232fbe'],26,,,,,,,,,,,,,,,,,,Montpellier,139,00:01:26.249,Pass,
,,,,,,,,,,,,,,,,,,1.026478,,,,,,,,,,,,,ea31aab1-898b-45f1-8038-29eb56322fc9,92,,,"[36.0, 72.8]",3900576,1,,,,,-1.911324,,Right Foot,,,,"[31.5, 60.1]",Ground Pass,,13.473678,,,,Vitorino Hilton da Silva,3674.0,,,,,,1,From Free Kick,Mathieu Deplagne,2975.0,Right Back,5,Montpellier,139,['cb3bcebf-f5cc-48f5-b9d8-5f35a8ed429d'],28,,,,,,,,,,,,,,,,,,Montpellier,139,00:01:28.437,Pass,
,,,,,,,,,,,,,,,,,,1.305994,,,,,,,,,,,,,bcc6ff18-f3c7-4d2f-a0c0-1d626fd4ca4a,95,,,"[31.9, 59.3]",3900576,1,,,,,-0.45126435,,Right Foot,,,,"[44.9, 53.0]",Ground Pass,,14.446107,,,,William Jean Rémy,4669.0,,,,,,1,From Free Kick,Vitorino Hilton da Silva,3674.0,Right Center Back,5,Montpellier,139,['9a191668-7ce0-480c-becc-1df8a9b56dc1'],29,,,,,,,,,,,,,,,,,,Montpellier,139,00:01:29.703,Pass,
,,,,,,,,,,,,,,,,,,1.092135,,,,,,,,,,,,,2c451454-07b7-42cc-a4b1-36d61d446be8,99,,,"[40.2, 49.7]",3900576,1,,,,,1.5280873,,Right Foot,,,,"[41.2, 73.1]",Ground Pass,,23.421358,,,,Mathieu Deplagne,2975.0,,,,,,1,From Free Kick,William Jean Rémy,4669.0,Right Defensive Midfield,5,Montpellier,139,['c53b3bad-a0b5-4a2d-b81d-5da871b37bc6'],33,,,,,,,,,,,,,,,,,,Montpellier,139,00:01:33.056,Pass,
,,,,,,,,,,,,,,,,,,1.253162,,,,,,,,,,,,,2da5100f-ecaa-4b68-b732-e621c63acc9e,103,,,"[35.2, 69.5]",3900576,1,,,,,-3.1058936,,Right Foot,,,,"[15.6, 68.8]",Ground Pass,,19.612495,,,,Vitorino Hilton da Silva,3674.0,,,,,,1,From Free Kick,Mathieu Deplagne,2975.0,Right Back,5,Montpellier,139,"['a89beddd-36bb-46af-b6cf-9413b1194caf', 'df7366b1-221a-4b18-8ba0-f4ba438d8474']",38,,,,,,,,,,,,,,,,,,Montpellier,139,00:01:38.114,Pass,True
,,,,,,,,,,,,,,,,,,2.075686,,,,,,,,,,,,,d26c8b95-d72b-41fc-8f26-9516a4cf2a34,105,,,"[15.6, 68.8]",3900576,1,,,,,-0.32910937,,Right Foot,,,,"[52.2, 56.3]",High Pass,,38.6757,,Incomplete,,Ryad Boudebouz,6661.0,,,,,,1,From Free Kick,Vitorino Hilton da Silva,3674.0,Right Center Back,5,Montpellier,139,"['ab6748cf-d49c-4cb0-92e8-bfe880f4f8b0', 'd0ed4f7d-da82-4bc6-af45-8b9049a953ef']",39,,,,,,,,,,,,,,,,,,Montpellier,139,00:01:39.367,Pass,
,,,,,,,,,,,,,,,,,,2.010046,,,,,,,,,,,,,ab6748cf-d49c-4cb0-92e8-bfe880f4f8b0,107,,,"[67.9, 23.8]",3900576,1,,,,,0.43413588,,Right Foot,,,,"[89.9, 34.0]",Low Pass,,24.249537,,Incomplete,,Diego Alejandro Rolan Silva,6739.0,,,,,Recovery,1,From Free Kick,Henri Saivet,5110.0,Center Defensive Midfield,5,Montpellier,139,"['5793e503-22a2-40f0-859d-e56d76fae6a8', 'd26c8b95-d72b-41fc-8f26-9516a4cf2a34', 'e71e74c9-8ff8-436f-b56e-4889e4b19988']",41,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:41.443,Pass,
,,,,,,,,,,,,,,,,,,2.086841,,,,,,,,,,,,,7504bcfc-1b47-4ab7-951f-b1e0d5054a03,111,,,"[33.3, 61.5]",3900576,1,,,,,0.023805026,,Head,,,,"[50.1, 61.9]",High Pass,,16.804762,,,,Ryad Boudebouz,6661.0,,,,,Recovery,1,From Free Kick,Mathieu Deplagne,2975.0,Right Back,5,Montpellier,139,['faa99a4e-8f24-43a4-9b97-0cf243804f8d'],47,,,,,,,,,,,,,,,,,,Montpellier,139,00:01:47.228,Pass,
,,,,,,,,,,,,,,,,,,1.206123,,,,,,,,,,,,,0d8aecaa-ca28-47ad-baac-8ce643099fd6,114,,,"[50.1, 61.7]",3900576,1,,,,True,-0.12832323,,,,,,"[59.4, 60.5]",High Pass,,9.3771,,,,Mustapha Yatabaré,30255.0,,,,,,1,From Free Kick,Ryad Boudebouz,6661.0,Center Attacking Midfield,5,Montpellier,139,"['3277cc8e-8c2c-4942-88cd-4dc2c237f81f', 'a03e69ca-18e2-4fb1-bd60-28af2b62679b']",49,,,,,,,,,,,,,,,,,,Montpellier,139,00:01:49.355,Pass,True
,,,,,,,,,,,,,,,,,,0.167312,,,,,,,,,,,,,4ef59671-dc77-4b23-acf5-9b7fb410b829,126,,,"[70.5, 2.8]",3900576,1,,,,,1.6814536,,Right Foot,,,,"[70.0, 7.3]",Ground Pass,,4.527693,,Incomplete,,,,,,,,,1,From Free Kick,Henri Saivet,5110.0,Center Defensive Midfield,5,Montpellier,139,"['8640082d-8e93-4b1d-b0de-b24f67b38407', 'f8c62230-a497-4403-b64d-dbc0e6ce6c38']",55,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:55.909,Pass,True
,,,,,,,,,,,,,,,,,,0.160186,,,,,,,,,,,,,a52f58d3-89b9-4a9b-80c3-4942531fd137,131,,,"[43.0, 77.1]",3900576,1,,,,,-0.21866895,,Right Foot,,,,"[47.5, 76.1]",Ground Pass,,4.609772,,Incomplete,,Souleymane Camara,3679.0,,,,,,1,From Free Kick,Mustapha Yatabaré,30255.0,Center Forward,5,Montpellier,139,"['3e963911-2b99-4a4a-8b76-4c7c1344aef0', '81ec8cb8-a1a0-41c5-833d-3f93e595cd93', 'ae5b3dd1-865c-433f-b0fc-d10e66d94949']",58,,,,,,,,,,,,,,,,,,Montpellier,139,00:01:58.949,Pass,True
,,,,,,,,,,,,,,,,,,2.639076,,,,,,,,,,,,,b8af7197-1ead-45e6-90ad-a06f38437bbc,134,,,"[26.3, 76.4]",3900576,2,,,,,-2.1962814,,Left Foot,,,,"[9.4, 53.0]",Ground Pass,,28.864685,,,,Laurent Pionnier,40645.0,,,,,Recovery,1,From Free Kick,Mathieu Deplagne,2975.0,Right Back,5,Montpellier,139,['7c467b52-a0f0-421b-9681-a3291d24fd65'],2,,,,,,,,,,,,,,,,,,Montpellier,139,00:02:02.168,Pass,
,,,,,,,,,,,,,,,,,,3.26101,,,,,,,,,,,,,6f4cb47e-c096-4182-bfed-6f8b3804c142,136,,,"[9.2, 53.0]",3900576,2,,,,,0.05500662,,Right Foot,,,,"[65.5, 56.1]",High Pass,,56.38528,,Incomplete,,Mustapha Yatabaré,30255.0,,,,,,1,From Free Kick,Laurent Pionnier,40645.0,Goalkeeper,5,Montpellier,139,"['cb6246a2-083e-4d69-ab56-cc70198abc36', 'f96a30c1-53c5-44bf-89d6-c142da67740a']",4,,,,,,,,,,,,,,,,,,Montpellier,139,00:02:04.807,Pass,
,,,,,,,,,,,,,,,,,,1.594409,,,,,,,,,,,,,f96a30c1-53c5-44bf-89d6-c142da67740a,139,,,"[54.6, 24.0]",3900576,2,,,,True,0.55718625,,,,,,"[73.7, 35.9]",High Pass,,22.503777,,Incomplete,,Jaroslav Plašil,3150.0,,,,,Recovery,1,From Free Kick,Cédric Yambéré,3779.0,Left Center Back,5,Montpellier,139,"['2ca166f5-4ec1-4651-8831-f67fd9644378', '31d24fa8-d31e-477c-a170-7254fb2fd2a5', '6f4cb47e-c096-4182-bfed-6f8b3804c142', '80a013f4-d7cc-45dc-bb85-e359f9fbac8f']",8,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:08.068,Pass,True
