50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.640816,,,,,,,,,,,,108778cc-ab38-4c47-abde-734df08547a4,18,,"[7.5, 46.4]",3900545,0,,,,,-1.1029763,,Keeper Arm,,,"[22.0, 17.7]",,Ground Pass,,32.154938,,,Jérémy Morel,2983.0,,,,,,1,Regular Play,Anthony Lopes,2947.0,Goalkeeper,3,Lyon,137,['db91af65-b6e2-4e14-827e-d131138119d0'],10,,,,,,,,,,,,,,,,Lyon,137,00:00:10.054,Pass,
,,,,,,,,,,,,,,,,,1.005379,,,,,,,,,,,,3346e532-a9f8-40c6-8eee-df4dfa9a8c9d,21,,"[26.0, 17.1]",3900545,0,,,,,0.08314123,,Left Foot,,,"[45.2, 18.7]",,Ground Pass,,19.266552,,,Arnold Mvuemba,7616.0,,,,,,1,Regular Play,Jérémy Morel,2983.0,Left Center Back,3,Lyon,137,['c08019d9-44e2-4389-8dd9-1aa3c0d8c296'],14,,,,,,,,,,,,,,,,Lyon,137,00:00:14.018,Pass,
,,,,,,,,,,,,,,,,,1.552631,,,,,,,,,,,,68f09caf-3f1e-469e-a1c8-ccb480db2dfe,25,,"[46.5, 25.3]",3900545,0,,,,,1.451228,,Right Foot,,,"[49.9, 53.6]",,Ground Pass,,28.503508,,,Jordan Ferri,3118.0,,,,,,1,Regular Play,Arnold Mvuemba,7616.0,Left Center Midfield,3,Lyon,137,['1777c758-32ff-4bdb-bafe-c2b62b188fa7'],18,,,,,,,,,,,,,,,,Lyon,137,00:00:18.582,Pass,
,,,,,,,,,,,,,,,,,2.173392,,,,,,,,,,,,aa5e15fd-feab-4854-8d4d-5108d0fa3fdf,28,,"[52.9, 59.6]",3900545,0,,,,,0.6000502,,Right Foot,,,"[73.8, 73.9]",,Ground Pass,,25.323902,,,Corentin Tolisso,5480.0,,,,,,1,Regular Play,Jordan Ferri,3118.0,Right Center Midfield,3,Lyon,137,['d7539864-3653-4b37-aa14-a2e6cabdef85'],20,,,,,,,,,,,,,,,,Lyon,137,00:00:20.822,Pass,
,,,,,,,,,,,,,,,,,0.953333,,,,,,,,,,,,e4d9ac38-c852-47a8-a385-522558526fc8,31,,"[80.2, 73.5]",3900545,0,,,,,-1.6539376,,Right Foot,,,"[79.2, 61.5]",,Ground Pass,,12.0415945,,,Steed Malbranque,40407.0,,,,,,1,Regular Play,Corentin Tolisso,5480.0,Right Back,3,Lyon,137,['c2d1f75b-99cd-4209-b1eb-9eeb59d48a9a'],24,,,,,,,,,,,,,,,,Lyon,137,00:00:24.038,Pass,
,,,,,,,,,,,,,,,,,0.762604,,,,,,,,,,,,24b95fd0-dc71-4101-b798-5ac90a67d70b,34,,"[79.4, 64.3]",3900545,0,,,,,0.075328894,,Right Foot,,,"[90.0, 65.1]",,Ground Pass,,10.630146,,,Mathieu Valbuena,18868.0,,,,,,1,Regular Play,Steed Malbranque,40407.0,Center Attacking Midfield,3,Lyon,137,"['28871353-1afa-4b29-baa7-67a179c09fa7', '6538cd83-4cee-46ad-a593-e98c900427bd']",24,,,,,,,,,,,,,,,,Lyon,137,00:00:24.992,Pass,True
,,,,,,,,,,,,,,,,,1.838633,,,,,,,,,,,,c7204180-f248-4cf7-a8fa-eabf3cc3d0f6,42,,"[41.5, 11.4]",3900545,0,,,,,-0.068620615,,Left Foot,,,"[70.6, 9.4]",,High Pass,,29.168648,Incomplete,,Gilles Sunu,3111.0,,,,,,1,Regular Play,Thomas Mangani,3185.0,Left Center Midfield,3,Lyon,137,"['be884975-4142-485c-8fc0-d415d174c4d2', 'e12d62d1-76e0-4036-9665-0458aa42ebd6']",28,,,,,,,,,,,,,,,,Angers,145,00:00:28.401,Pass,
,,,,,,,,,,,,,,,,,1.34194,,,,,,,,,,,,be884975-4142-485c-8fc0-d415d174c4d2,44,,"[49.5, 70.7]",3900545,0,,,,,-0.70361376,,Head,,,"[56.1, 65.1]",,High Pass,,8.655634,,,Jordan Ferri,3118.0,,,,,Recovery,1,Regular Play,Bakary Koné,4450.0,Right Center Back,3,Lyon,137,"['aa548f17-c0db-4f02-93f9-d4224361cbda', 'c7204180-f248-4cf7-a8fa-eabf3cc3d0f6']",30,,,,,,,,,,,,,,,,Lyon,137,00:00:30.239,Pass,
,,,,,,,,,,,,,,,,,1.650563,,,,,,,,,,,,58861c6e-b471-47dd-a99d-cb2dd9c82e54,47,,"[49.1, 48.8]",3900545,0,,,,,-1.4557511,,Right Foot,,,"[51.7, 26.3]",,Ground Pass,,22.649725,,,Arnold Mvuemba,7616.0,,,,,,1,Regular Play,Jordan Ferri,3118.0,Right Center Midfield,3,Lyon,137,['f7bd8825-a748-4ad4-a88c-ea7b8c88f9e6'],34,,,,,,,,,,,,,,,,Lyon,137,00:00:34.124,Pass,
,,,,,,,,,,,,,,,,,1.266775,,,,,,,,,,,,6c910017-05eb-491f-8474-b36c29e172c6,50,,"[52.5, 17.5]",3900545,0,,,,,-0.90569365,,Right Foot,,,"[64.5, 2.2]",,Ground Pass,,19.444536,,,Henri Bedimo Nsamè,4895.0,,,,,,1,Regular Play,Arnold Mvuemba,7616.0,Left Center Midfield,3,Lyon,137,['d9bb695d-2bd1-4139-a954-571da4f77b26'],37,,,,,,,,,,,,,,,,Lyon,137,00:00:37.357,Pass,
,,,,,,,,,,,,,,,,,1.314693,,,,,,,,,,,,b13b30e3-d31f-4bc8-b5d7-5754a72c2765,54,,"[65.1, 6.7]",3900545,0,,,,,2.121472,,Left Foot,,,"[58.1, 18.1]",,Ground Pass,,13.377593,,,Arnold Mvuemba,7616.0,,,,,,1,Regular Play,Henri Bedimo Nsamè,4895.0,Left Back,3,Lyon,137,['613cb0e2-de1c-4bf9-82bd-23c608c904b7'],40,,,,,,,,,,,,,,,,Lyon,137,00:00:40.360,Pass,
,,,,,,,,,,,,,,,,,1.488152,,,,,,,,,,,,e885c44c-f098-407e-abf9-f6a1ad3043b9,57,,"[56.5, 18.9]",3900545,0,,,,,1.5855554,,Right Foot,,,"[56.1, 46.0]",,Ground Pass,,27.102951,,,Jordan Ferri,3118.0,,,,,,1,Regular Play,Arnold Mvuemba,7616.0,Left Center Midfield,3,Lyon,137,['2990d360-6bbb-485b-b6e7-9d31a7626a17'],43,,,,,,,,,,,,,,,,Lyon,137,00:00:43.546,Pass,
,,,,,,,,,,,,,,,,,1.410941,,,,,,,,,,,,f86da943-d052-42df-9d93-15170d8df7db,60,,"[55.9, 44.6]",3900545,0,,,,,1.5930974,,Right Foot,,,"[55.3, 71.5]",,Ground Pass,,26.90669,,,Corentin Tolisso,5480.0,,,,,,1,Regular Play,Jordan Ferri,3118.0,Right Center Midfield,3,Lyon,137,['ac0883dc-2b28-46fb-9bb2-67080313c6f4'],46,,,,,,,,,,,,,,,,Lyon,137,00:00:46.695,Pass,
,,,,,,,,,,,,,,,,,1.407092,,,,,,,,,,,,4d80fe62-5c69-435f-bdbe-962fa70d136a,63,,"[55.9, 71.7]",3900545,0,,,,,-2.0372372,,Right Foot,,,"[48.7, 57.4]",,Ground Pass,,16.01031,,,Jordan Ferri,3118.0,,,,,,1,Regular Play,Corentin Tolisso,5480.0,Right Back,3,Lyon,137,['1034926e-dccd-491e-9934-563617fe988b'],49,,,,,,,,,,,,,,,,Lyon,137,00:00:49.385,Pass,
,,,,,,,,,,,,,,,,,1.761502,,,,,,,,,,,,c6c95f1a-9f98-4cd7-a5cd-17ff978350a2,66,,"[46.5, 57.8]",3900545,0,,,,,-2.1460724,,Right Foot,,,"[38.2, 45.0]",,Ground Pass,,15.255491,,,Bakary Koné,4450.0,,,,,,1,Regular Play,Jordan Ferri,3118.0,Right Center Midfield,3,Lyon,137,['3537a6c3-f140-4b59-a4fa-6fff484a612f'],51,,,,,,,,,,,,,,,,Lyon,137,00:00:51.592,Pass,
,,,,,,,,,,,,,,,,,1.193089,,,,,,,,,,,,8239082c-f739-477b-8fed-44bcdf212fec,69,,"[37.6, 45.0]",3900545,0,,,,,-1.3177822,,Right Foot,,,"[44.4, 18.7]",,Ground Pass,,27.164867,,,Jérémy Morel,2983.0,,,,,,1,Regular Play,Bakary Koné,4450.0,Right Center Back,3,Lyon,137,['cd0ae602-24b9-4345-bb39-9fa056c65bc0'],54,,,,,,,,,,,,,,,,Lyon,137,00:00:54.559,Pass,
,,,,,,,,,,,,,,,,,1.081501,,,,,,,,,,,,5a0a1b05-1e5b-41f4-b257-691638cd6024,72,,"[44.4, 18.7]",3900545,0,,,,,-0.5230183,,Right Foot,,,"[55.5, 12.3]",,Ground Pass,,12.812884,,,Henri Bedimo Nsamè,4895.0,,,,,,1,Regular Play,Jérémy Morel,2983.0,Left Center Back,3,Lyon,137,['df3997eb-dbb5-4487-869f-b3d1103ef511'],57,,,,,,,,,,,,,,,,Lyon,137,00:00:57.970,Pass,
,,,,,,,,,,,,,,,,,1.157407,,,,,,,,,,,,07f54671-86af-4cc1-bdef-2927d9c26235,75,,"[60.7, 10.1]",3900545,1,,,,,1.4631065,,Left Foot,,,"[62.3, 24.9]",,Ground Pass,,14.886235,,,Arnold Mvuemba,7616.0,,,,,,1,Regular Play,Henri Bedimo Nsamè,4895.0,Left Back,3,Lyon,137,['dc0d41ce-f776-4237-8712-e623af4685e8'],0,,,,,,,,,,,,,,,,Lyon,137,00:01:00.711,Pass,
,,,,,,,,,,,,,,,,,0.688771,,,,,,,,,,,,8b547a3e-26b9-4f03-8170-e26d925822cc,79,,"[62.1, 33.0]",3900545,1,,,,,0.6794138,,Right Foot,,,"[72.5, 41.4]",,Ground Pass,,13.36862,Incomplete,,Mathieu Valbuena,18868.0,,,,,,1,Regular Play,Arnold Mvuemba,7616.0,Left Center Midfield,3,Lyon,137,"['69a2929d-d4ab-4dad-8067-48e973413e8b', '8057849a-d16b-40d2-9a50-5efc72cce4a9', 'a9b162e9-1137-48ef-802c-abf2db791f65']",3,,,,,,,,,,,,,,,,Lyon,137,00:01:03.690,Pass,True
,,,,,,,,,,,,,,,,,1.89482,,,,,,,,,,,,4ef61ca1-46dc-4055-800b-f9d7b9cb9e40,83,,"[65.2, 22.5]",3900545,1,,,,,-0.4745299,,Left Foot,,,"[98.1, 5.6]",,Ground Pass,,36.986755,,,Arnold Bouka Moutou,4906.0,,,,,,1,Regular Play,Thomas Mangani,3185.0,Left Center Midfield,3,Lyon,137,['f46a6d97-618f-43af-b641-9f929b5025c4'],9,,,,,,,,,,,,,,,,Angers,145,00:01:09.364,Pass,
,,,,,,,,,,,,,,,,,1.768323,,,,,,,,,,,,d0918a03-e36f-4fcd-b94e-a1113cea299c,86,,"[109.6, 6.4]",3900545,1,,,,,1.4107926,,Left Foot,True,,"[115.2, 41.1]",,High Pass,,35.148968,Incomplete,,Gilles Sunu,3111.0,,,,,,1,Regular Play,Arnold Bouka Moutou,4906.0,Left Midfield,3,Lyon,137,"['66c27e40-d64c-45a8-9c0a-59dd810390b6', '7395bc3d-f8c7-4e6e-86a6-f0f168476c30']",13,,,,,,,,,,,,,,,,Angers,145,00:01:13.067,Pass,
,,,,,,,,,,,,,,,,,3.063606,,,,,,,,,,,,ac444568-5c5b-4674-9cc6-602195683615,89,,"[7.1, 40.2]",3900545,1,,True,,,-0.7821514,,Keeper Arm,,,"[38.0, 9.5]",,Low Pass,,43.558006,,,Henri Bedimo Nsamè,4895.0,,,,,,1,From Keeper,Anthony Lopes,2947.0,Goalkeeper,4,Lyon,137,['3806b646-ee67-497a-aede-6369ca7474f3'],17,,,,,,,,,,,,,,,,Lyon,137,00:01:17.824,Pass,
,,,,,,,,,,,,,,,,,1.084171,,,,,,,,,,,,41bf125a-d6b2-4630-8dc2-9140f54f5750,92,,"[61.1, 3.9]",3900545,1,,,,,0.658806,,Left Foot,,,"[76.6, 15.9]",,Ground Pass,,19.602295,,,Alexandre Lacazette,3451.0,,,,,,1,From Keeper,Henri Bedimo Nsamè,4895.0,Left Back,4,Lyon,137,"['168be02b-8fa4-4668-9d4e-e8dd684882e0', 'd8720477-8c60-4392-95df-7fd03311c7df']",23,,,,,,,,,,,,,,,,Lyon,137,00:01:23.328,Pass,True
,,,,,,,,,,,,,,,,,1.093883,,,,,,,,,,,,6f7a7666-65f5-4f3b-82ba-147fd3cfdbdb,95,,"[71.5, 16.9]",3900545,1,,,,,-2.329174,,Right Foot,,,"[64.3, 9.3]",,Ground Pass,,10.469002,,,Henri Bedimo Nsamè,4895.0,,,,,,1,From Keeper,Alexandre Lacazette,3451.0,Left Center Forward,4,Lyon,137,['0d14852b-7e07-4462-a5a6-d03e0ea119af'],24,,,,,,,,,,,,,,,,Lyon,137,00:01:24.412,Pass,
,,,,,,,,,,,,,,,,,1.549662,,,,,,,,,,,,23c11fe0-59dc-42ec-8271-445cd2bd112a,98,,"[62.5, 11.5]",3900545,1,,,,,-0.19555168,,Left Foot,,,"[93.8, 5.3]",,High Pass,,31.90815,Incomplete,,Alexandre Lacazette,3451.0,,,,,,1,From Keeper,Henri Bedimo Nsamè,4895.0,Left Back,4,Lyon,137,"['1261a469-889d-4304-928e-3b92c10f5c17', '69cb342f-b1ac-4e92-b410-dd0575dedba9']",26,,,,,,,,,,,,,,,,Lyon,137,00:01:26.240,Pass,
,,,,,,,,,,,True,,,,,,1.933841,,,,,,,,,,,,69cb342f-b1ac-4e92-b410-dd0575dedba9,100,,"[26.3, 74.8]",3900545,1,,,,,-0.09184612,,Head,,,"[41.5, 73.4]",,Low Pass,,15.264338,,,Abdoul Razzagui Camara,3078.0,,,,,Interception,1,Regular Play,Gaël Angoula,401482.0,Right Back,5,Angers,145,"['23c11fe0-59dc-42ec-8271-445cd2bd112a', '56c7c34e-05c6-4299-b7e3-437471dc65c7']",27,,,,,,,,,,,,,,,,Angers,145,00:01:27.790,Pass,
,,,,,,,,,,,,,,,,,1.464086,,,,,,,,,,,,6f08181e-e08d-4660-bbc2-28f4681aa57d,103,,"[41.5, 73.4]",3900545,1,,,,,-2.2175548,,Left Foot,,,"[34.1, 63.6]",,Ground Pass,,12.280066,,,Gaël Angoula,401482.0,,,,,,1,Regular Play,Abdoul Razzagui Camara,3078.0,Right Midfield,5,Angers,145,['fc587ec4-0569-4aa1-8532-6a95aea59510'],29,,,,,,,,,,,,,,,,Angers,145,00:01:29.764,Pass,
,,,,,,,,,,,,,,,,,2.600428,,,,,,,,,,,,ee8351cb-c9f2-4e16-83a7-f3019e90883c,109,,"[30.5, 65.0]",3900545,1,,,,,-2.6017241,,Left Foot,,,"[3.8, 49.0]",,Ground Pass,,31.126997,,,Ludovic Butelle,4547.0,,,,,,1,Regular Play,Gaël Angoula,401482.0,Right Back,5,Angers,145,"['469ea156-8b19-4f7a-9cd1-1f1260f7ccee', '5b051cfe-d07e-429b-a949-65fd10e9b2e5']",34,,,,,,,,,,,,,,,,Angers,145,00:01:34.889,Pass,True
,,,,,,,,,,,,,,,,,2.937258,,,,,,,,,,,,7f0fcdc2-d3bb-4738-b55f-0500d851b285,111,,"[3.8, 49.0]",3900545,1,,,,,-0.032301687,,Right Foot,,,"[62.6, 47.1]",,High Pass,,58.83069,,,Gilles Sunu,3111.0,,,,,,1,Regular Play,Ludovic Butelle,4547.0,Goalkeeper,5,Angers,145,['67f78220-ecb5-4901-a068-136911d67098'],37,,,,,,,,,,,,,,,,Angers,145,00:01:37.490,Pass,
,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,81eb9342-f035-499c-ae50-7c061c918a4f,113,,"[63.0, 47.1]",3900545,1,,,,True,-0.058755822,,,,,"[66.4, 46.9]",,High Pass,,3.4058774,Incomplete,,,,,,,,,1,Regular Play,Gilles Sunu,3111.0,Center Forward,5,Angers,145,"['75cf7180-b654-46ff-a12f-a1545cbe382d', 'a1bacd07-b7cb-46ae-9c90-f378bb8418ce']",40,,,,,,,,,,,,,,,,Angers,145,00:01:40.427,Pass,True
,,,,,,,,,,,,,,,,,1.559905,,,,,,,,,,,,e276870f-836d-439c-b9d0-1a74e52e8847,119,,"[54.6, 45.7]",3900545,1,,,,,-1.9995743,,Left Foot,,,"[51.4, 38.7]",,Ground Pass,,7.6967525,,,Thomas Mangani,3185.0,,,,,,1,Regular Play,Cheikh N''Doye,5676.0,Right Center Midfield,5,Angers,145,"['2ff1aa5f-4478-4aec-8377-f6a893fa593c', 'cc0d5bf4-fbb4-4bea-9593-453b8f83d908']",43,,,,,,,,,,,,,,,,Angers,145,00:01:43.417,Pass,True
,,,,,,,,,,,,,,,,,2.229024,,,,,,,,,,,,716bbb38-273d-4d63-8c87-d4d6253e86e6,122,,"[52.2, 41.5]",3900545,1,,,,,-1.4740123,,Left Foot,,,"[55.2, 10.6]",,Ground Pass,,31.04529,,,Arnold Bouka Moutou,4906.0,,,,,,1,Regular Play,Thomas Mangani,3185.0,Left Center Midfield,5,Angers,145,['cf494404-7b51-4974-9bfe-b76cf6c5964f'],45,,,,,,,,,,,,,,,,Angers,145,00:01:45.157,Pass,
,,,,,,,,,,,,,,,,,2.141051,,,,,,,,,,,,86e36ddd-c506-4361-86f0-2f16f6d3e19b,125,,"[63.8, 8.8]",3900545,1,,,,,-0.2613951,,Left Foot,,,"[79.5, 4.6]",,Ground Pass,,16.252077,,,Yoann Andreu,3203.0,,,,,,1,Regular Play,Arnold Bouka Moutou,4906.0,Left Midfield,5,Angers,145,['67ba01f1-6be7-47f6-8316-79ad98b51318'],48,,,,,,,,,,,,,,,,Angers,145,00:01:48.743,Pass,
,,,,,,,,,,,,,,,,,2.471758,,,,,,,,,,,,93b5bd15-ab80-455e-adc1-2899975fd59e,128,,"[87.5, 19.8]",3900545,1,,,,,0.692283,,Right Foot,,,"[115.6, 43.1]",,High Pass,,36.503426,Incomplete,,Cheikh N''Doye,5676.0,,,,,,1,Regular Play,Yoann Andreu,3203.0,Left Back,5,Angers,145,"['3b30af34-9a9f-4d55-add5-bdc8be152499', '509467af-c213-493c-996e-38bf3112dc50']",54,,,,,,,,,,,,,,,,Angers,145,00:01:54.560,Pass,
