50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,44952d21-c365-44fc-a9e5-4ca637b85577,17,,,"[28.4, 57.4]",3900594,0,,,,,1.2490457,,Right Foot,,"[34.8, 76.6]",,Ground Pass,,20.238577,,,,,André Biyogo Poko,30338.0,,,,,,1,From Kick Off,Frédéric Guilbert,2946.0,Right Center Back,2,Bordeaux,146,['11f11d2a-f3c1-4dc5-b823-22327b8de86e'],10,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:10.357,Pass,
,,,,,,,,,,,,,,,,,1.999999,,,,,,,,,,,87a28457-91f1-448e-bf6b-70595f8bcb17,20,,,"[33.4, 75.8]",3900594,0,,,,,-2.2233777,,Right Foot,,"[22.7, 61.8]",,Ground Pass,,17.620726,,,,,Frédéric Guilbert,2946.0,,,,,,1,From Kick Off,André Biyogo Poko,30338.0,Right Back,2,Bordeaux,146,['efce9ef1-17fd-461a-9ae3-142b45d4f0fe'],12,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:12.242,Pass,
,,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,06db8838-4047-4152-9462-790dce26b49b,23,,,"[28.4, 60.2]",3900594,0,,,,,1.250822,,Right Foot,,"[34.0, 77.1]",,Ground Pass,,17.803652,,,,,André Biyogo Poko,30338.0,,,,,,1,From Kick Off,Frédéric Guilbert,2946.0,Right Center Back,2,Bordeaux,146,['8f91d8d8-f2bf-45b2-83e9-caabbd35a048'],18,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:18.642,Pass,
,,,,,,,,,,,,,,,,,2.493929,,,,,,,,,,,8111948a-51d9-49dc-9e76-1ae55470d268,26,,,"[34.2, 77.5]",3900594,0,,,,,-0.35175735,,Right Foot,,"[71.8, 63.7]",,High Pass,,40.052467,,,Incomplete,,Cheick Tidiane Diabaté,7130.0,,,,,,1,From Kick Off,André Biyogo Poko,30338.0,Right Back,2,Bordeaux,146,"['c701f831-79cc-40e7-ab98-07744bbb333f', 'f0d3019d-9ae9-4074-9e94-fec1146ec392']",21,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:21.722,Pass,
,,,,,,,,,,,,,,,,,1.038364,,,,,,,,,,,c701f831-79cc-40e7-ab98-07744bbb333f,28,,,"[48.3, 16.4]",3900594,0,,,,,0.052240007,,Head,,"[63.6, 17.2]",,Low Pass,,15.320901,,,,,Birama Touré,7350.0,,,,,Recovery,1,From Counter,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Left Center Back,3,Nantes,144,"['5413f184-09b7-4720-b6b2-3a5330de0899', '8111948a-51d9-49dc-9e76-1ae55470d268']",24,,,,,,,,,,,,,,,,,Nantes,144,00:00:24.216,Pass,
,,,,,,,,,,,,,,,,,3.386787,,,,,,,,,,,f697f85b-e564-45b7-938a-8ed6650ccccf,31,,,"[63.6, 17.2]",3900594,0,,,,,0.23966427,022ae0ae-8906-4948-9c4f-6afd32908c04,Right Foot,,"[90.2, 23.7]",True,Low Pass,,27.382658,,,,,Kolbeinn Sigþórsson,6284.0,,,,,,1,From Counter,Birama Touré,7350.0,Right Defensive Midfield,3,Nantes,144,['ca53660a-bda4-459b-a32a-74a4d4e82670'],25,,,,,,,,,,,,,,,,,Nantes,144,00:00:25.376,Pass,
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,48072efc-41a3-45f7-8bf1-c8d2540c0388,40,,,"[60.0, 40.0]",3900594,1,,True,,,1.7369158,,Right Foot,,"[57.2, 56.7]",,Ground Pass,,16.933104,,,,,Jaroslav Plašil,3150.0,,,,,Kick Off,1,From Kick Off,Cheick Tidiane Diabaté,7130.0,Center Forward,4,Bordeaux,146,['56721fda-c425-4cc6-8546-f3e2800f6566'],20,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:20.963,Pass,
,,,,,,,,,,,,,,,,,2.799999,,,,,,,,,,,4e6540cc-bf34-458e-b2e8-ec6c368359a8,42,,,"[61.9, 59.6]",3900594,1,,True,,,0.2013849,,Right Foot,,"[90.8, 65.5]",,Ground Pass,,29.496101,,,,,Wahbi Khazri,3196.0,,,,,,1,From Kick Off,Jaroslav Plašil,3150.0,Right Center Midfield,4,Bordeaux,146,['a8731de9-7147-4d9e-8bd7-0097d34c4500'],27,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:27.706,Pass,
,,,,,,,,,,,,,,,,,1.505094,,,,,,,,,,,acc9eb5d-c61c-4aeb-8006-c0574c06f768,44,,,"[93.3, 66.5]",3900594,1,,,,,-0.86217004,,Right Foot,True,"[115.5, 40.6]",,Low Pass,,34.112316,,,Incomplete,,Cheick Tidiane Diabaté,7130.0,,,,,,1,From Kick Off,Wahbi Khazri,3196.0,Left Wing,4,Bordeaux,146,"['8499eb24-3b5e-47b0-9195-b6cc16c026cf', 'd4cd3a93-1ef1-45ea-b245-e0147704373a']",32,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:32.450,Pass,
,,,,,,,,,,,,,,,,,1.780603,,,,,,,,,,,e4108c55-060c-43a2-b4b9-3cda476adffa,48,,,"[12.5, 44.7]",3900594,1,,,,,1.0316083,,Keeper Arm,,"[26.8, 68.6]",,Ground Pass,,27.85139,,,,,Léo Dubois,3144.0,,,,,,1,Regular Play,Rémy Riou,25377.0,Goalkeeper,5,Nantes,144,['40f988c1-0a83-455d-8b49-bb1da2a065f2'],37,,,,,,,,,,,,,,,,,Nantes,144,00:01:37.345,Pass,
,,,,,,,,,,,,,,,,,0.954945,,,,,,,,,,,54964b9b-d518-4760-b496-a296726e1245,51,,,"[30.6, 74.8]",3900594,1,,,,,-1.4628838,,Right Foot,,"[31.9, 62.8]",,Ground Pass,,12.070211,,,,,Guillaume Gillet,4380.0,,,,,,1,Regular Play,Léo Dubois,3144.0,Right Back,5,Nantes,144,['f4f95efa-bdd4-47a8-b412-7dbdad8c1bc0'],41,,,,,,,,,,,,,,,,,Nantes,144,00:01:41.473,Pass,
,,,,,,,,,,,,,,,,,1.174718,,,,,,,,,,,6d31032e-a331-4934-bba7-af3d33099c0c,54,,,"[30.6, 63.7]",3900594,1,,,,,0.06139814,,Right Foot,,"[55.0, 65.2]",,High Pass,,24.446064,,,Incomplete,,Alejandro Bedoya,12351.0,,,,,,1,Regular Play,Guillaume Gillet,4380.0,Left Defensive Midfield,5,Nantes,144,"['753612bc-1409-48be-a509-a8fe030c56f2', 'df389d72-fd96-488f-bf94-e68e5933f543', 'fa294e83-cad3-491e-b874-1e4e1653edd3']",42,,,,,,,,,,,,,,,,,Nantes,144,00:01:42.468,Pass,True
,,,,,,,,,,,,,,,,,1.304044,,,,,,,,,,,df389d72-fd96-488f-bf94-e68e5933f543,56,,,"[65.1, 14.9]",3900594,1,,,,,-0.07982998,,Right Foot,,"[75.1, 14.1]",,Low Pass,,10.031949,,,Incomplete,,Valentín Vada,3356.0,,,,,Recovery,1,Regular Play,Clément Chantôme,7552.0,Center Defensive Midfield,5,Nantes,144,"['6b009c8f-457f-4628-889d-24994cd993ac', '6d31032e-a331-4934-bba7-af3d33099c0c', 'ea6c587a-5836-4483-b062-ef5471876560']",43,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:43.642,Pass,
,,,,,,,,,,,,,,,,,1.317578,,,,,,,,,,,379a9057-4366-4f98-95c3-61b493a77352,61,,,"[44.8, 63.7]",3900594,1,,,,,1.6452851,,Right Foot,,"[43.8, 77.1]",,Ground Pass,,13.437262,,,,,Léo Dubois,3144.0,,,,,,1,Regular Play,Adrien Thomasson,3375.0,Right Wing,5,Nantes,144,['01d4951c-129c-46c6-b4b7-06ca3d1181e8'],48,,,,,,,,,,,,,,,,,Nantes,144,00:01:48.032,Pass,
,,,,,,,,,,,,,,,,,0.091847,,,,,,,,,,,84c813a8-7813-452f-800f-b67a380ed492,65,,,"[43.6, 77.3]",3900594,1,,,,,-0.07393904,,Right Foot,,"[46.3, 77.1]",,Low Pass,,2.7073972,,,Incomplete,,Alejandro Bedoya,12351.0,,,,,,1,Regular Play,Léo Dubois,3144.0,Right Back,5,Nantes,144,"['15c0af01-fe53-4c4f-9014-36b393858c69', '375d3c0f-efa4-475d-8a15-fb927d3bf8cd', 'e1574f67-735a-4c33-b73b-2a2e23af4fe5']",50,,,,,,,,,,,,,,,,,Nantes,144,00:01:50.307,Pass,True
,,,,,,,,,,,,,,,,,1.909359,,,,,,,,,,,a3aa8861-0142-41de-b970-a2c504101260,68,,,"[52.1, 80.0]",3900594,1,,,,,-0.299532,,,,"[72.5, 73.7]",,High Pass,,21.350643,,,,,Kolbeinn Sigþórsson,6284.0,,,,,Throw-in,1,From Throw In,Léo Dubois,3144.0,Right Back,6,Nantes,144,['9a9231da-5f5b-41d7-b592-9eedbf7d4bbb'],56,,,,,,,,,,,,,,,,,Nantes,144,00:01:56.711,Pass,
,,,,,,,,,,,,,,,,,1.046774,,,,,,,,,,,070d0dc8-7467-48dd-89a2-d895c803d60a,71,,,"[72.5, 73.7]",3900594,1,,,,True,-0.8311179,,,,"[79.8, 65.7]",,High Pass,,10.83005,,,,,Alejandro Bedoya,12351.0,,,,,,1,From Throw In,Kolbeinn Sigþórsson,6284.0,Center Forward,6,Nantes,144,"['2cb4d1bb-e2e6-429d-9639-d2227ca4eb1d', 'cfccc3a6-6c52-4efb-a372-d1171eb85b09']",58,,,,,,,,,,,,,,,,,Nantes,144,00:01:58.620,Pass,True
,,,,,,,,,,,,,,,,,1.750295,,,,,,,,,,,0ed4f5e0-b9f1-4ebe-a3ed-16bde4b75317,79,,,"[50.0, 23.2]",3900594,2,,,,,1.439969,,Right Foot,,"[52.0, 38.4]",,Ground Pass,,15.331015,,,,,Jaroslav Plašil,3150.0,,,,,,1,Regular Play,Valentín Vada,3356.0,Left Center Midfield,7,Bordeaux,146,['9a5e641b-a7c3-4c07-9145-58baa8936abd'],2,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:02.578,Pass,
,,,,,,,,,,,,,,,,,1.599998,,,,,,,,,,,c9af9606-8a0c-4834-8e83-02512b35cd4e,83,,,"[52.6, 37.6]",3900594,2,,,,,1.6850506,,Left Foot,,"[49.8, 62.0]",,Ground Pass,,24.560131,,,,,André Biyogo Poko,30338.0,,,,,,1,Regular Play,Jaroslav Plašil,3150.0,Right Center Midfield,7,Bordeaux,146,"['06964f22-c53f-4cf8-b35c-72273d3adfdc', '5a06afb4-f999-48df-b5a3-323057099ea8']",4,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:04.369,Pass,True
,,,,,,,,,,,,,,,,,2.625457,,,,,,,,,,,224fa16a-1ac9-4281-aba4-f60f77b16084,86,,,"[52.6, 70.4]",3900594,2,,,,,0.35920376,,Right Foot,,"[77.9, 79.9]",,Ground Pass,,27.024803,,,Out,,Adam Ounas,10448.0,,,,,,1,Regular Play,André Biyogo Poko,30338.0,Right Back,7,Bordeaux,146,['a7cfffb6-b90d-4c94-99c9-30a4dfb6fb6c'],7,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:07.260,Pass,
,,,,,,,,,,,,,,,,,1.94961,,,,,,,,,,,14d170bc-471d-4290-b66f-1b67cd884c19,88,,,"[40.8, 0.1]",3900594,2,,,,,0.29244298,,,,"[59.4, 5.7]",,High Pass,,19.424726,,,Incomplete,,Kolbeinn Sigþórsson,6284.0,,,,,Throw-in,1,From Throw In,Ermir Lenjani,10746.0,Left Back,8,Nantes,144,"['8f1f6de1-dd7b-4f7e-8049-316168ed836b', 'bb6d38d8-582f-4f92-9399-c2898f54f143']",23,,,,,,,,,,,,,,,,,Nantes,144,00:02:23.429,Pass,
,,,,,,,,,,,,,,,,,1.485257,,,,,,,,,,,bb6d38d8-582f-4f92-9399-c2898f54f143,91,,,"[60.7, 74.4]",3900594,2,,,,True,0.41747582,,,,"[73.1, 79.9]",,High Pass,,13.565028,,,Out,,Adam Ounas,10448.0,,,,,Recovery,1,From Throw In,Clément Chantôme,7552.0,Center Defensive Midfield,8,Nantes,144,"['14d170bc-471d-4290-b66f-1b67cd884c19', '94a0d991-05ff-4798-a2a0-f65968dff995', 'cccfd0c7-ca90-4587-95ee-a650b03a05f4']",25,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:25.379,Pass,True
,,,,,,,,,,,,,,,,,1.721963,,,,,,,,,,,bc8b198a-7a41-4502-b533-65b494b08614,93,,,"[49.7, 0.1]",3900594,2,,,,,0.1308274,,,,"[68.7, 2.6]",,High Pass,,19.163769,,,,,Kolbeinn Sigþórsson,6284.0,,,,,Throw-in,1,From Throw In,Ermir Lenjani,10746.0,Left Back,9,Nantes,144,['6d6a9cb4-31be-473b-a8dd-1cbc3f2adb22'],35,,,,,,,,,,,,,,,,,Nantes,144,00:02:35.359,Pass,
,,,,,,,,,,,,,,,,,1.265645,,,,,,,,,,,17ec7d06-1138-44f1-84f1-b6df66a847b9,95,,,"[68.7, 2.6]",3900594,2,,,,,0.59807783,,Head,,"[77.8, 8.8]",,High Pass,,11.011357,,,,,Alejandro Bedoya,12351.0,,,,,,1,From Throw In,Kolbeinn Sigþórsson,6284.0,Center Forward,9,Nantes,144,['bedd6761-3087-4cfd-ad93-02d2ba40f2f0'],37,,,,,,,,,,,,,,,,,Nantes,144,00:02:37.081,Pass,
,,,,,,,,,,,,,,,,,1.198543,,,,,,,,,,,253365dc-cece-416a-9b8b-e10b0b47209d,98,,,"[77.6, 8.8]",3900594,2,,,,True,-0.48405293,,,,"[87.3, 3.7]",,Low Pass,,10.959015,,,,,Adryan Oliveira Tavares,31687.0,,,,,,1,From Throw In,Alejandro Bedoya,12351.0,Center Attacking Midfield,9,Nantes,144,"['505be187-ea3d-41f4-889c-b4265053546f', 'c2fdcc51-d255-4435-8755-e6df6c04a223']",38,,,,,,,,,,,,,,,,,Nantes,144,00:02:38.347,Pass,True
,,,,,,,,,,,,,,,,,1.069798,,,,,,,,,,,85c51a01-4778-4f70-a47d-1ccd27a04d68,106,,,"[31.2, 76.4]",3900594,2,,,,,-0.58511245,,Right Foot,,"[39.2, 71.1]",,Ground Pass,,9.596354,,,Incomplete,,Clément Chantôme,7552.0,,,,,,1,Regular Play,André Biyogo Poko,30338.0,Right Back,10,Bordeaux,146,"['8e36bbad-12d6-4d8e-8b83-3b9caf5d6b2b', 'f76f0f87-c54a-4ef3-a312-8a80243b61f7']",45,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:45.991,Pass,
,,,,,,,,,,,,,,,,,4.095389,,,,,,,,,,,167d4744-5cbb-4ca3-ad24-7069004c1889,116,,,"[23.3, 73.8]",3900594,2,,,,,-0.65102196,,Left Foot,,"[78.3, 31.9]",,High Pass,,69.14195,,,Incomplete,,Wahbi Khazri,3196.0,,True,,,,1,Regular Play,Frédéric Guilbert,2946.0,Right Center Back,10,Bordeaux,146,"['8631c3c4-bddf-432a-9bdf-3c7e1a6354f1', 'bf95d0a5-1e01-4a25-83df-97998b6e8114']",51,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:51.786,Pass,
,,,,,,,,,,,,,,,,,2.391043,,,,,,,,,,,8631c3c4-bddf-432a-9bdf-3c7e1a6354f1,118,,,"[41.8, 48.2]",3900594,2,,,,,-2.762461,,Left Foot,,"[16.7, 38.2]",,Ground Pass,,27.018698,,,,,Rémy Riou,25377.0,,,,,Recovery,1,Regular Play,Léo Dubois,3144.0,Right Back,11,Nantes,144,"['167d4744-5cbb-4ca3-ad24-7069004c1889', '89d50c3c-ed22-4c3e-a7bc-e3168883f4a6']",55,,,,,,,,,,,,,,,,,Nantes,144,00:02:55.882,Pass,
,,,,,,,,,,,,,,,,,2.026792,,,,,,,,,,,b0e32d45-078b-4b48-83dc-6343d61026ed,121,,,"[16.7, 38.3]",3900594,2,,,,,-0.88806623,,Right Foot,,"[31.5, 20.1]",,Ground Pass,,23.458048,,,,,Lévy Koffi Djidji,3174.0,,,,,,1,Regular Play,Rémy Riou,25377.0,Goalkeeper,11,Nantes,144,['90f6cf24-87b5-47fc-96f4-da71dab7269c'],58,,,,,,,,,,,,,,,,,Nantes,144,00:02:58.296,Pass,
,,,,,,,,,,,,,,,,,1.170917,,,,,,,,,,,e4f6a088-59e0-42c0-8521-7c31e8f648dd,124,,,"[33.1, 16.8]",3900594,3,,,,,-0.6542115,,Right Foot,,"[49.4, 4.3]",,Ground Pass,,20.541178,,,,,Ermir Lenjani,10746.0,,,,,,1,Regular Play,Lévy Koffi Djidji,3174.0,Right Center Back,11,Nantes,144,['7030900e-eca7-4d45-9379-e7660bec732a'],1,,,,,,,,,,,,,,,,,Nantes,144,00:03:01.014,Pass,
,,,,,,,,,,,,,,,,,3.598268,,,,,,,,,,,6c29da36-2523-4ac0-ae93-f891d1cbb46e,130,,,"[47.4, 5.0]",3900594,3,,,,,0.65911233,,Left Foot,,"[86.9, 35.6]",,High Pass,,49.966087,,,Incomplete,,Kolbeinn Sigþórsson,6284.0,,,,,Free Kick,1,From Free Kick,Ermir Lenjani,10746.0,Left Back,12,Nantes,144,"['92fe069b-e127-4472-939b-04c6f236639e', 'a0aaf28e-2889-432e-bde7-ab74a29ab96f']",35,,,,,,,,,,,,,,,,,Nantes,144,00:03:35.494,Pass,
,,,,,,,,,,,,,,,,,3.606131,,,,,,,,,,,c57a15f1-0a50-4ec1-8eef-bc63f4ac89bf,135,,,"[90.1, 51.4]",3900594,3,,,,,0.3016899,,Right Foot,,"[118.7, 60.3]",,Low Pass,,29.952797,,,,,Kolbeinn Sigþórsson,6284.0,,,,,,1,From Free Kick,Adrien Thomasson,3375.0,Right Wing,12,Nantes,144,['05990f7f-2beb-4ef8-a10b-d29a8237a719'],41,,,,,,,,,,,,,,,,,Nantes,144,00:03:41.534,Pass,
