50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4cf9171b-dea1-464e-a73e-6cd564d84926,1,,,3900538,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Guingamp,142,,0,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 3322, 'name': 'Jonas Lössl'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 20199, 'name': 'Lars Christian Jacobsen'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 2936, 'name': 'Christophe Kerbrat'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 29}, {'player': {'id': 3124, 'name': 'Jérémy Sorbon'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 401513, 'name': 'Reynald Lemaître'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 25}, {'player': {'id': 3121, 'name': 'Moustapha Elhadji Diallo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 3348, 'name': 'Younousse Sankharé'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 13}, {'player': {'id': 3363, 'name': 'Marcus Coco'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 24}, {'player': {'id': 3122, 'name': 'Yannis Salibur'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 19}, {'player': {'id': 3213, 'name': 'Jimmy Briand'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 23}, {'player': {'id': 4799, 'name': 'Sloan Privat'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 11}]}",Guingamp,142,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2028e8d9-4159-4031-a4c3-b8764207b60a,2,,,3900538,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Guingamp,142,,0,,,,,,,,,,,,,,,,"{'formation': 4411, 'lineup': [{'player': {'id': 401454, 'name': 'Kossi Agassa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 16}, {'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 27}, {'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 23}, {'player': {'id': 7435, 'name': 'Anthony Weber'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 25}, {'player': {'id': 40521, 'name': 'Franck Signorino'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 4545, 'name': 'Prince Oniangué'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 95699, 'name': 'Alexi Peuget'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 19}, {'player': {'id': 401488, 'name': 'Odaïr Junior Lopes Fortes'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 7}, {'player': {'id': 4383, 'name': 'Nicolas de Roussel de Préville'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 12}, {'player': {'id': 7815, 'name': 'Antoine Devaux'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 6}, {'player': {'id': 401453, 'name': 'David N""Gog'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 24}]}",Stade de Reims,156,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a9fb1148-3810-431f-9f10-db02426009c6,3,,,3900538,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Guingamp,142,['18aac85d-7d85-43d5-9bd6-96820bbfd796'],0,,,,,,,,,,,,,,,,,Guingamp,142,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,18aac85d-7d85-43d5-9bd6-96820bbfd796,4,,,3900538,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Guingamp,142,['a9fb1148-3810-431f-9f10-db02426009c6'],0,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,128dc03c-332d-4f87-8a86-84d5b8f449d3,1654,,,3900538,45,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,109,Guingamp,142,['bedc0fe5-03be-4ea6-ac6b-42ef7c1873c4'],0,,,,,,,,,,,,,,,,,Guingamp,142,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bedc0fe5-03be-4ea6-ac6b-42ef7c1873c4,1655,,,3900538,45,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,109,Guingamp,142,['128dc03c-332d-4f87-8a86-84d5b8f449d3'],0,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.485478,,,,,,,,,,,,,8a08cf8e-4f60-4476-bd85-7ac9174677a8,5,,"[60.0, 40.0]",3900538,0,True,,,-0.7853982,,Right Foot,,,"[60.8, 39.2]",Ground Pass,,1.1313709,,,,Sloan Privat,4799.0,,,,,Kick Off,1,From Kick Off,Jimmy Briand,3213.0,Right Center Forward,2,Guingamp,142,['9d1c6695-647d-4b6a-9045-781530ff538d'],0,,,,,,,,,,,,,,,,,Guingamp,142,00:00:00.493,Pass,
,,,,,,,,,,,,,,,,,,1.051065,,,,,,,,,,,,,09f47930-d679-4f5a-96ab-8185d93e53fd,7,,"[60.7, 39.2]",3900538,0,True,,,2.9488919,,Left Foot,,,"[52.5, 40.8]",Ground Pass,,8.354639,,,,Younousse Sankharé,3348.0,,,,,,1,From Kick Off,Sloan Privat,4799.0,Left Center Forward,2,Guingamp,142,['c2aa4487-9ebc-42f1-9a64-6df3b94c1e92'],0,,,,,,,,,,,,,,,,,Guingamp,142,00:00:00.978,Pass,
,,,,,,,,,,,,,,,,,,1.71298,,,,,,,,,,,,,ace89755-4bf1-436f-a6c8-9804d084de22,10,,"[55.6, 39.0]",3900538,0,,,,1.0402685,,Left Foot,,,"[74.9, 71.9]",High Pass,,38.14315,,,,Marcus Coco,3363.0,,,,,,1,From Kick Off,Younousse Sankharé,3348.0,Left Defensive Midfield,2,Guingamp,142,['b307899b-29d4-405f-b2fe-ebdf6a438b3f'],3,,,,,,,,,,,,,,,,,Guingamp,142,00:00:03.720,Pass,
,,,,,,,,,,,,,,,,,,0.907881,,,,,,,,,,,,,097b0999-f63a-4c3e-ab1d-54c440938166,14,,"[75.1, 77.4]",3900538,0,,,,-2.6658974,,Left Foot,,,"[61.9, 70.6]",Ground Pass,,14.848569,,,,Lars Christian Jacobsen,20199.0,,,,,,1,From Kick Off,Marcus Coco,3363.0,Right Midfield,2,Guingamp,142,"['1e1aab54-90a9-4ae5-b9c0-550d52b050e0', 'ec79694e-ddd4-4e97-aaf5-917f27f39836']",8,,,,,,,,,,,,,,,,,Guingamp,142,00:00:08.327,Pass,True
,,,,,,,,,,,,,,,,,,2.388932,,,,,,,,,,,,,f6d0ef30-287f-4356-8b0b-2ec287c79610,20,,"[49.4, 72.8]",3900538,0,,,,0.0077119293,,Right Foot,,,"[88.3, 73.1]",High Pass,,38.901157,,Incomplete,,Jimmy Briand,3213.0,,,,,,1,From Kick Off,Christophe Kerbrat,2936.0,Right Center Back,2,Guingamp,142,"['741bea45-9e1a-4276-a652-a904035463d8', 'd86e80ea-c9a0-4ad4-ba28-d8d0abc8455f']",12,,,,,,,,,,,,,,,,,Guingamp,142,00:00:12.361,Pass,
,,,,,,,,,,,,,,,,,,0.817593,,,,,,,,,,,,,d86e80ea-c9a0-4ad4-ba28-d8d0abc8455f,22,,"[31.8, 7.0]",3900538,0,,,,0.23783593,,Head,,,"[45.0, 10.2]",High Pass,,13.582341,,,,Alexi Peuget,95699.0,,,,,Recovery,1,From Kick Off,Anthony Weber,7435.0,Left Center Back,2,Guingamp,142,"['6458f641-c9db-4c3c-aada-aa4d2802b4bf', 'f6d0ef30-287f-4356-8b0b-2ec287c79610']",14,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:14.750,Pass,
,,,,,,,,,,,,,,,,,,0.977757,,,,,,,,,,,,,5ed6c739-0677-4e1f-bb36-0f56e4f660b7,30,,"[87.8, 55.3]",3900538,0,,,,-1.47804,,Right Foot,,,"[89.0, 42.4]",Ground Pass,,12.955694,,,,Sloan Privat,4799.0,,,,,,1,From Kick Off,Jimmy Briand,3213.0,Right Center Forward,2,Guingamp,142,"['761b4865-b09b-4e0b-a33d-33144a1fb713', 'e12d92be-827d-45a8-92b6-1e958b1f7041']",19,,,,,,,,,,,,,,,,,Guingamp,142,00:00:19.933,Pass,True
,,,,,,,,,,,,,,,,,,1.408101,,,,,,,,,,,,,50fe2bfc-f6e4-4cc2-bc9b-b6ad37c4a826,34,,"[88.7, 38.8]",3900538,0,,,,-1.0880833,,Left Foot,,,"[98.5, 20.1]",Low Pass,,21.112318,,Incomplete,,Yannis Salibur,3122.0,,,,,,1,From Kick Off,Sloan Privat,4799.0,Left Center Forward,2,Guingamp,142,"['1a82decb-d88c-4f5a-b2e2-badd64a47ccb', '25a4753f-ca95-41ca-9cd4-9f12d12ddeeb']",22,,,,,,,,,,,,,,,,,Guingamp,142,00:00:22.443,Pass,
,,,,,,,,,,,,,,,,,,1.441475,,,,,,,,,,,,,18464548-6fd7-499a-9fc4-0198cda7ac3d,38,,"[34.6, 63.4]",3900538,0,,,,0.55787987,,Right Foot,,,"[47.1, 71.2]",Ground Pass,,14.733974,,,,Odaïr Junior Lopes Fortes,401488.0,,,,,,1,Regular Play,Hamari Traoré,3248.0,Right Back,3,Stade de Reims,156,['95c7823e-90d3-455b-9772-e58c7ea52d7c'],26,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:26.544,Pass,
