50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.84883,,,,,,,,,,,,,,,40b9d7bf-08b5-4a62-b3b6-46b7453e1097,25,,,"[103.3, 80.0]",3829487,0,,,,,-1.7419449,,,,"[101.9, 71.9]",,Low Pass,,8.220098,,,,,Jordan Leborgne,40701.0,,,,,Throw-in,1,From Throw In,Dennis Appiah,22111.0,Right Back,3,Caen,140,['6f75f853-9346-4720-9f2f-0089b136ebce'],18,,,,,,,,,,,,,,,,,,Caen,140,00:00:18.514,Pass,
,,,,,,,,,,,,,,,,0.885757,,,,,,,,,,,,,,,e3487b06-20e4-4e2e-aa1b-0b662147ef6b,29,,,"[101.4, 71.8]",3829487,0,,,,,1.1003921,,Right Foot,,"[104.4, 77.7]",,Low Pass,,6.618912,,,Incomplete,,Dennis Appiah,22111.0,,,,,,1,From Throw In,Jordan Leborgne,40701.0,Right Center Midfield,3,Caen,140,"['1f59a71f-9f58-491b-822f-fc4dd8d09718', 'd620dab8-c33f-4521-b865-936ab0e5e32d']",19,,,,,,,,,,,,,,,,,,Caen,140,00:00:19.465,Pass,
,,,,,,,,,,,,,,,,0.627232,,,,,,,,,,,,,,,2677e6f6-6c50-4a25-a411-c762ab4ede43,39,,,"[19.4, 7.5]",3829487,0,,,,,1.3804678,,Right Foot,,"[21.5, 18.4]",,Ground Pass,,11.1004505,,,Incomplete,,Damjan Đoković,31911.0,,,,,,1,From Throw In,Kévin Mayi,7430.0,Left Wing,3,Caen,140,"['386bfa3d-afd7-4b6f-a25f-a960ca85392c', 'c70f0f40-73d0-4ba2-863c-e0aa9dacd995', 'f5e021e2-3ed3-4d33-a774-3cc70e9ae4a9']",24,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:24.010,Pass,True
,,,,,,,,,,,,,,,,0.595656,,,,,,,,,,,,,,,cf40145c-9bf5-48d0-b741-385fcf656a22,45,,,"[92.8, 63.0]",3829487,0,,,,,-1.2607411,,Left Foot,,"[96.1, 52.7]",,Ground Pass,,10.815729,,,Incomplete,,Vincent Bessat,2992.0,,,,,,1,From Throw In,Ronny Rodelin,2955.0,Right Midfield,3,Caen,140,"['0440a44f-2345-4f83-be97-85b067600ada', '7e57e5d4-9544-45b8-b27a-2f014f5fc26d', 'd88641f3-c1b2-4889-b3a3-b3070f8824ed']",26,,,,,,,,,,,,,,,,,,Caen,140,00:00:26.746,Pass,True
,,,,,,,,,,,,,,,,0.841827,,,,,,,,,,,,,,,456508f3-76e7-40a6-b10b-71ecf7db8dfc,50,,,"[71.8, 37.0]",3829487,0,,,,,0.0,,Left Foot,,"[86.0, 37.0]",,Ground Pass,,14.2,,,,,Vincent Bessat,2992.0,,,,,,1,From Throw In,Emmanuel Imorou,4474.0,Left Back,3,Caen,140,['5ee43e6f-65c0-436b-a3ba-af0223ebe7cb'],31,,,,,,,,,,,,,,,,,,Caen,140,00:00:31.474,Pass,
,,,,,,,,,,,,,,,,0.72699,,,,,,,,,,,,,,,bfe09477-f57f-47d4-a81f-7bc8159a8069,53,,,"[86.0, 34.7]",3829487,0,,,,,-1.19029,,Right Foot,,"[87.8, 30.2]",,Ground Pass,,4.846648,,,,,Julien Féret,2959.0,,,,,,1,From Throw In,Vincent Bessat,2992.0,Left Midfield,3,Caen,140,['a86fd0e5-4471-4897-ab6f-3478576c4081'],32,,,,,,,,,,,,,,,,,,Caen,140,00:00:32.473,Pass,
,,,,,,,,,,,,,,,,2.548275,,,,,,,,,,,,,,,aba78dc3-1027-4f1a-ae92-3d4fbf5552ad,56,,,"[89.5, 30.2]",3829487,0,,,,,-0.6012615,,Right Foot,,"[110.2, 16.0]",,Ground Pass,,25.10239,,,,,Vincent Bessat,2992.0,,,,,,1,From Throw In,Julien Féret,2959.0,Left Center Midfield,3,Caen,140,['365f4b33-b25e-4add-a146-3c285a0b450e'],34,,,,,,,,,,,,,,,,,,Caen,140,00:00:34.067,Pass,
,,,,,,,,,,,,,,,,1.266531,,,,,,,,,,,,,,,f853fc24-a683-491e-8522-f545a8fa7158,58,,,"[111.6, 16.0]",3829487,0,,,,,1.3312465,,Left Foot,True,"[116.9, 37.7]",,High Pass,,22.33786,,,Incomplete,,Andy Delort,3038.0,,,,,,1,From Throw In,Vincent Bessat,2992.0,Left Midfield,3,Caen,140,"['6192b06c-d009-4c20-bf14-3f1ff61ee8a6', '86973b5a-4845-4750-ba0f-9153d4fab15b']",36,,,,,,,,,,,,,,,,,,Caen,140,00:00:36.615,Pass,
,,,,,,,,,,,,,,,,3.314431,,,,,,,,,,,,,,,f28ffd36-8660-4a77-ad92-e14d41b55870,62,,,"[15.1, 46.1]",3829487,0,,,,,0.54414093,,Drop Kick,,"[70.3, 79.5]",,High Pass,,64.51821,,,Out,,Damjan Đoković,31911.0,,,,,,1,From Throw In,Clément Maury,401508.0,Goalkeeper,3,Caen,140,['138ad8e6-c467-477a-b6dd-0d95a4c3d349'],42,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:42.532,Pass,
,,,,,,,,,,,,,,,,2.102264,,,,,,,,,,,,,,,264fa622-01d7-4819-8066-0e0147e2b753,64,,,"[52.5, 0.1]",3829487,0,,,,,0.22055218,,,,"[80.6, 6.4]",,High Pass,,28.79757,,,Unknown,,Andy Delort,3038.0,,,,,Throw-in,1,From Throw In,Emmanuel Imorou,4474.0,Left Back,4,Caen,140,['52c92482-b195-46cb-b5e5-34ed3f73d69a'],54,,,,,,,,,,,,,,,,,,Caen,140,00:00:54.515,Pass,
,,,,,,,,,,,,,,,,2.320256,,,,,,,,,,,,,,,f291c65e-bb00-40fb-af6b-b4b30d4915f8,68,,,"[35.5, 72.4]",3829487,1,,,,,-0.28766146,,Left Foot,,"[96.0, 54.5]",,High Pass,,63.092472,,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Clément Maury,401508.0,Goalkeeper,5,Gazélec Ajaccio,160,['0972d899-30f7-44dc-af2c-c6f1ab0376d1'],18,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:18.875,Pass,
,,,,,,,,,,,,,,,,1.034304,,,,,,,,,,,,,,,0972d899-30f7-44dc-af2c-c6f1ab0376d1,69,,,"[24.1, 25.6]",3829487,1,,,,,-0.31597027,,Head,,"[34.5, 22.2]",,Low Pass,,10.941664,,,,,Julien Féret,2959.0,,,,,Recovery,1,From Counter,Damien Da Silva,4386.0,Left Center Back,6,Caen,140,"['1185d353-8dd3-4942-9aba-bd626f5e8962', 'f291c65e-bb00-40fb-af6b-b4b30d4915f8']",21,,,,,,,,,,,,,,,,,,Caen,140,00:01:21.195,Pass,
,,,,,,,,,,,,,,,,1.651295,,,,,,,,,,,,,,,06a0d888-4101-4c80-86ff-454afb70e12c,73,,,"[33.6, 20.5]",3829487,1,,,,,0.18860282,,Right Foot,,"[57.7, 25.1]",,High Pass,,24.535076,,,Unknown,,Andy Delort,3038.0,,,,,,1,From Counter,Julien Féret,2959.0,Left Center Midfield,6,Caen,140,"['d892c75b-3951-4207-97d6-d07b09e9a476', 'e719bd62-a456-4494-81d7-1c1e7a2db0bc']",22,,,,,,,,,,,,,,,,,,Caen,140,00:01:22.957,Pass,True
,,,,,,,,,,,,,,,,1.764205,,,,,,,,,,,,,,,82b940a9-6a65-4f6d-ae8d-7ee13f8a599d,77,,,"[55.1, 23.1]",3829487,1,,True,,,-2.8739762,,Right Foot,,"[42.7, 19.7]",,Ground Pass,,12.857682,,,,,Damien Da Silva,4386.0,,,,,Free Kick,1,From Free Kick,Nicolas Seube,40698.0,Center Defensive Midfield,7,Caen,140,['851e50d8-4c81-4655-b3b9-eccc361d70bb'],41,,,,,,,,,,,,,,,,,,Caen,140,00:01:41.640,Pass,
,,,,,,,,,,,,,,,,1.337272,,,,,,,,,,,,,,,ff3d1565-ef5e-4a27-9352-e70f819bb454,79,,,"[44.1, 20.3]",3829487,1,,,,,-0.7542971,,Right Foot,,"[55.7, 9.4]",,Ground Pass,,15.917601,,,,,Emmanuel Imorou,4474.0,,,,,,1,From Free Kick,Damien Da Silva,4386.0,Left Center Back,7,Caen,140,['140ccda8-a9cf-48a6-854f-94b573b1702b'],43,,,,,,,,,,,,,,,,,,Caen,140,00:01:43.465,Pass,
,,,,,,,,,,,,,,,,1.106816,,,,,,,,,,,,,,,f7fd7fde-43d7-4d49-b07d-d20c96006f2e,82,,,"[55.7, 8.9]",3829487,1,,,,,2.8076475,,Left Foot,,"[41.0, 14.0]",,Ground Pass,,15.559563,,,,,Damien Da Silva,4386.0,,,,,,1,From Free Kick,Emmanuel Imorou,4474.0,Left Back,7,Caen,140,['db59e877-7234-4683-aec6-d1a4a4f3df68'],45,,,,,,,,,,,,,,,,,,Caen,140,00:01:45.416,Pass,
,,,,,,,,,,,,,,,,2.230447,,,,,,,,,,,,,,,2c804976-94ed-4929-8d92-08a06df84631,85,,,"[40.7, 14.5]",3829487,1,,,,,1.7423048,,Right Foot,,"[33.2, 57.8]",,High Pass,,43.944736,,,,,Alaeddine Yahia,7444.0,,True,,,,1,From Free Kick,Damien Da Silva,4386.0,Left Center Back,7,Caen,140,['dd88ad4e-209a-4c7f-a35e-c4262926ddbc'],47,,,,,,,,,,,,,,,,,,Caen,140,00:01:47.786,Pass,
,,,,,,,,,,,,,,,,5.36815,,,,,,,,,,,,,,,645fd3f0-bdf7-4e5d-9c8c-ecfc34b0ba99,88,,,"[45.4, 57.8]",3829487,1,,,,,-0.36778846,,Right Foot,,"[110.8, 32.6]",,High Pass,,70.08709,,,Incomplete,,Andy Delort,3038.0,,,,,,1,From Free Kick,Alaeddine Yahia,7444.0,Right Center Back,7,Caen,140,"['70075606-dc24-4bad-a691-cbb23c7b66d3', 'addde295-74ef-4692-8154-b507b5a9650d']",52,,,,,,,,,,,,,,,,,,Caen,140,00:01:52.614,Pass,
,,,,,,,,,,,,,,,,2.3694,,,,,,,,,,,,,,,fd76bffd-ae45-4406-8be9-4dcf0a3dc578,91,,,"[11.0, 45.7]",3829487,2,,True,,,-0.3619075,,Left Foot,,"[77.3, 20.6]",,High Pass,,70.89217,,,Incomplete,,Jacques Zoua Daogari,401505.0,,,,,,1,From Free Kick,Clément Maury,401508.0,Goalkeeper,7,Caen,140,"['6e8d754a-8f60-4489-9436-ff2f8b895786', 'e931759f-4342-4662-925e-9b06c295f71f']",6,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:02:06.769,Pass,
,,,,,,,,,,,,,,,,2.045549,,,,,,,,,,,,,,,e931759f-4342-4662-925e-9b06c295f71f,94,,,"[42.8, 59.5]",3829487,2,,,,True,-2.5398169,,,,"[34.5, 53.8]",,High Pass,,10.068764,,,,,Damien Da Silva,4386.0,,,,,Recovery,1,From Free Kick,Alaeddine Yahia,7444.0,Right Center Back,7,Caen,140,"['77cc36dc-9d92-42c8-a3aa-8556bb21c499', 'ad5c2fe7-511b-43fc-9456-5c6107354c9f', 'fd76bffd-ae45-4406-8be9-4dcf0a3dc578']",9,,,,,,,,,,,,,,,,,,Caen,140,00:02:09.138,Pass,True
,,,,,,,,,,,,,,,,2.180613,,,,,,,,,,,,,,,be003c11-7dfe-499f-86ab-4d10fad7d2f5,96,,,"[34.5, 53.1]",3829487,2,,,,,0.61979014,,Head,,"[55.1, 67.8]",,High Pass,,25.307114,,,,,Ronny Rodelin,2955.0,,,,,,1,From Free Kick,Damien Da Silva,4386.0,Left Center Back,7,Caen,140,['73215726-30b9-47d5-8f47-59d5ea264a11'],11,,,,,,,,,,,,,,,,,,Caen,140,00:02:11.184,Pass,
,,,,,,,,,,,,,,,,1.640472,,,,,,,,,,,,,,,d3860b28-9065-4e53-96dc-c042943800d4,102,,,"[55.1, 70.1]",3829487,2,,True,,,-1.9192241,,Right Foot,,"[46.6, 46.7]",,Ground Pass,,24.895983,,,,,Damien Da Silva,4386.0,,,,,Free Kick,1,From Free Kick,Dennis Appiah,22111.0,Right Back,8,Caen,140,['dad635f0-5a51-401d-8ce8-8bf02d50260a'],35,,,,,,,,,,,,,,,,,,Caen,140,00:02:35.007,Pass,
,,,,,,,,,,,,,,,,1.750597,,,,,,,,,,,,,,,5e36a68e-3367-4f4d-b453-75cdad01ba43,104,,,"[46.6, 43.1]",3829487,2,,,,,-0.96163285,,Right Foot,,"[55.6, 30.2]",,Ground Pass,,15.729272,,,,,Julien Féret,2959.0,,,,,,1,From Free Kick,Damien Da Silva,4386.0,Left Center Back,8,Caen,140,['6de7ccab-7186-4cb6-87df-74b445b28fa8'],37,,,,,,,,,,,,,,,,,,Caen,140,00:02:37.790,Pass,
,,,,,,,,,,,,,,,,1.684611,,,,,,,,,,,,,,,1d4f400b-fef4-47bd-8758-71d62cdaa889,107,,,"[65.2, 23.8]",3829487,2,,,,,-0.6583749,,Right Foot,,"[88.6, 5.7]",,Ground Pass,,29.583273,,,,,Emmanuel Imorou,4474.0,,,,,,1,From Free Kick,Julien Féret,2959.0,Left Center Midfield,8,Caen,140,['459067b6-8bad-476f-bb6a-99c4125ed2c9'],41,,,,,,,,,,,,,,,,,,Caen,140,00:02:41.217,Pass,
,,,,,,,,,,,,,,,,1.09115,,,,,,,,,,,,,,,0042c8bc-9fa2-4687-a1ea-ad82a6e5917d,110,,,"[89.1, 3.1]",3829487,2,,,,,1.0520521,,Left Foot,,"[104.4, 29.9]",,Low Pass,,30.859844,,,Incomplete,,Andy Delort,3038.0,,,,,,1,From Free Kick,Emmanuel Imorou,4474.0,Left Back,8,Caen,140,"['83c1785a-2c5c-4c1e-ac00-c7a79053d965', '9c16370e-c782-401b-b805-9ceff65eda20']",44,,,,,,,,,,,,,,,,,,Caen,140,00:02:44.705,Pass,
,,,,,,,,,,,,,,,,1.352185,,,,,,,,,,,,,,,2e3d2548-3608-47ae-9da2-a827b49df928,113,,,"[100.2, 0.1]",3829487,2,,,,,1.1549294,,,,"[108.9, 19.8]",,High Pass,,21.535551,,,Incomplete,,Andy Delort,3038.0,,,,,Throw-in,1,From Throw In,Emmanuel Imorou,4474.0,Left Back,9,Caen,140,"['28a8320a-adb3-46ba-a24b-ef40b6a9248d', '7e44ad0d-4363-4cf1-b923-656ca302982b']",59,,,,,,,,,,,,,,,,,,Caen,140,00:02:59.903,Pass,
,,,,,,,,,,,,,,,,1.187783,,,,,,,,,,,,,,,7e98c1d9-1e7a-4587-ba2b-fda338518b52,118,,,"[102.0, 3.8]",3829487,3,,,,,0.9983365,,Left Foot,,"[107.8, 12.8]",,High Pass,,10.707007,,,Incomplete,,Vincent Bessat,2992.0,,,,,,1,From Throw In,Emmanuel Imorou,4474.0,Left Back,9,Caen,140,"['23faf7f8-eacf-4523-9d50-639e2caafd9d', '467341dd-d270-4807-bf2a-8aa0cb3d5c14']",4,,,,,,,,,,,,,,,,,,Caen,140,00:03:04.272,Pass,
,,,,,,,,,,,,,,,,2.765921,,,,,,,,,,,,,,,59c2ab96-92d5-45e4-badc-a77078c70e2a,123,,,"[14.0, 72.9]",3829487,3,,,,,-0.22031175,,Right Foot,,"[59.1, 62.8]",,High Pass,,46.2171,,,Incomplete,,Jacques Zoua Daogari,401505.0,,,,,,1,From Throw In,Issiar Dia,40536.0,Right Wing,9,Caen,140,"['288bea0f-184e-430c-a180-6b9c9239d58c', '46e3b06e-f1c8-4d89-9697-fe1127951d44', 'a4751517-8adb-4032-888f-3a071a3ae76a']",5,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:03:05.936,Pass,True
,,,,,,,,,,,,,,,,2.244473,,,,,,,,,,,,,,,46e3b06e-f1c8-4d89-9697-fe1127951d44,126,,,"[61.0, 17.3]",3829487,3,,,,True,-0.05258306,,,,"[76.2, 16.5]",,Low Pass,,15.221038,,,,,Emmanuel Imorou,4474.0,,,,,Recovery,1,From Throw In,Damien Da Silva,4386.0,Left Center Back,9,Caen,140,"['2c9750f3-fdc8-4a10-9581-08fc13e18586', '45232a1f-14b1-49d6-9f40-50677d6df861', '59c2ab96-92d5-45e4-badc-a77078c70e2a']",8,,,,,,,,,,,,,,,,,,Caen,140,00:03:08.702,Pass,True
,,,,,,,,,,,,,,,,1.757425,,,,,,,,,,,,,,,6641bb13-7308-44b3-8ea7-e53cd6270ee7,128,,,"[76.1, 15.9]",3829487,3,,,,,-2.506007,,Head,,"[63.9, 6.9]",,Low Pass,,15.160475,,,,,Nicolas Seube,40698.0,,,,,,1,From Throw In,Emmanuel Imorou,4474.0,Left Back,9,Caen,140,['a4dd1f66-424f-45ad-8ebd-f81dbcfb6923'],10,,,,,,,,,,,,,,,,,,Caen,140,00:03:10.946,Pass,
,,,,,,,,,,,,,,,,1.288148,,,,,,,,,,,,,,,f8df2b58-d565-485e-ab49-18750d7b6aeb,132,,,"[64.1, 6.9]",3829487,3,,,,,0.17060979,,Right Foot,,"[90.8, 11.5]",,Low Pass,,27.093357,,,Incomplete,,Vincent Bessat,2992.0,,,,,,1,From Throw In,Nicolas Seube,40698.0,Center Defensive Midfield,9,Caen,140,"['48386870-ef31-40a4-a1ee-e8c9a6e6ddae', '8e741011-7d8f-4557-8223-fbaa5d349b8d', 'fe3d92c6-357f-4ef0-aad5-d7047ad27168']",12,,,,,,,,,,,,,,,,,,Caen,140,00:03:12.974,Pass,True
