50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0bf6caa8-e537-42b6-b2be-fb817a6ad521,1,,,3900512,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,,1,Montpellier,139,,0,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 40645, 'name': 'Laurent Pionnier'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3421, 'name': 'Bryan Dabo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 14}, {'player': {'id': 3674, 'name': 'Vitorino Hilton da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 3011, 'name': 'Daniel Congré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 3191, 'name': 'Ramy Bensebaini'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 15}, {'player': {'id': 4669, 'name': 'William Jean Rémy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 2950, 'name': 'Jonas Martin'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 3020, 'name': 'Rodrigue Casimir Ninga'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 29}, {'player': {'id': 6661, 'name': 'Ryad Boudebouz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 10}, {'player': {'id': 3676, 'name': 'Jérôme Roussillon'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 24}, {'player': {'id': 30255, 'name': 'Mustapha Yatabaré'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Montpellier,139,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,19966eb9-71cf-4b18-9857-2ebe20506284,2,,,3900512,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,,1,Montpellier,139,,0,,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 401454, 'name': 'Kossi Agassa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 16}, {'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 27}, {'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 23}, {'player': {'id': 7435, 'name': 'Anthony Weber'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 25}, {'player': {'id': 40521, 'name': 'Franck Signorino'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 46801, 'name': 'Jaba Kankava'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 18783, 'name': 'Omenuke Mfulu'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 26}, {'player': {'id': 7815, 'name': 'Antoine Devaux'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 7375, 'name': 'Theoson Jordan Siebatcheu'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 20}, {'player': {'id': 7363, 'name': 'Diego Rigonato Rodrigues'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 401453, 'name': 'David N""Gog'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 24}]}",Stade de Reims,156,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,6fa15750-cbb6-4937-bff6-fbd0142b00c9,3,,,3900512,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,,1,Montpellier,139,['67d0105e-e333-43dc-828e-ffab9b2d96b7'],0,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,67d0105e-e333-43dc-828e-ffab9b2d96b7,4,,,3900512,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,,1,Montpellier,139,['6fa15750-cbb6-4937-bff6-fbd0142b00c9'],0,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,73347326-6ccc-44ae-8cd7-04ef38a4e70f,1734,,,3900512,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,,103,Stade de Reims,156,['cde7b443-3ea5-4819-92ed-c51da8153fed'],0,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,cde7b443-3ea5-4819-92ed-c51da8153fed,1735,,,3900512,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,,103,Stade de Reims,156,['73347326-6ccc-44ae-8cd7-04ef38a4e70f'],0,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.454461,,,,,,,,,,,,,,8ba64012-a6f7-4eb5-a35d-07f6ec6242d1,5,,"[61.0, 40.1]",3900512,0,,,,1.5042281,,Right Foot,,,"[61.2, 43.1]",,Ground Pass,,3.0066593,,,,Omenuke Mfulu,18783.0,,,,,Kick Off,1,From Kick Off,"David N""Gog",401453.0,,Center Forward,2,Stade de Reims,156,['eff441d6-a3e2-465a-b313-1416a562bec2'],0,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:00.620,Pass,
,,,,,,,,,,,,,,,,,0.959394,,,,,,,,,,,,,,c3b0b7c4-cac4-448d-b6f8-f1c1a0ee7761,7,,"[61.7, 43.2]",3900512,0,,,,-2.8423464,,Right Foot,,,"[42.9, 37.4]",,Ground Pass,,19.674349,,,,Jaba Kankava,46801.0,,,,,,1,From Kick Off,Omenuke Mfulu,18783.0,,Right Center Midfield,2,Stade de Reims,156,['efebe092-f7d7-4fa9-ba2c-eaf99a131209'],1,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:01.075,Pass,
,,,,,,,,,,,,,,,,,2.428967,,,,,,,,,,,,,,c829a3d8-a48d-4fde-809b-eb38c6e7eb44,11,,"[40.9, 36.3]",3900512,0,,,,-1.7298195,,Left Foot,,,"[35.8, 4.5]",,Ground Pass,,32.206367,,,,Franck Signorino,40521.0,,,,,,1,From Kick Off,Jaba Kankava,46801.0,,Center Defensive Midfield,2,Stade de Reims,156,['60658f7f-d1b9-4e26-acfa-a899e37fdb7c'],3,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:03.173,Pass,
,,,,,,,,,,,,,,,,,1.886141,,,,,,,,,,,,,,c08d3a57-c288-4e62-bb4e-92dc2c354551,14,,"[43.6, 6.6]",3900512,0,,,,0.17247725,,Left Foot,,,"[87.8, 14.3]",,High Pass,,44.86569,,Incomplete,,"David N""Gog",401453.0,,,,,,1,From Kick Off,Franck Signorino,40521.0,,Left Back,2,Stade de Reims,156,"['1dbeda27-c796-4416-a584-3e12607bc3b4', 'f673fdec-abad-4753-a31d-04361d3130cf']",8,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:08.071,Pass,
,,,,,,,,,,,,,,,,,2.023771,,,,,,,,,,,,,,1dbeda27-c796-4416-a584-3e12607bc3b4,17,,"[32.3, 65.8]",3900512,0,,,True,-0.1637741,,,,,"[55.9, 61.9]",,High Pass,,23.920074,,,,Ryad Boudebouz,6661.0,,,,,Recovery,1,Regular Play,Vitorino Hilton da Silva,3674.0,,Right Center Back,3,Montpellier,139,"['598ea13d-e30b-4303-a32c-d6046f17b239', 'c08d3a57-c288-4e62-bb4e-92dc2c354551', 'f8d24baf-a305-4656-bec6-4abbd6c6518b']",9,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:09.957,Pass,True
,,,,,,,,,,,,,,,,,2.09744,,,,,,,,,,,,,,75b89cfd-35aa-40e2-8024-136f921b4e18,19,,"[55.9, 61.9]",3900512,0,,,,-1.8687419,,Head,,,"[52.0, 49.2]",,High Pass,,13.28533,,,,Jonas Martin,2950.0,,,,,,1,Regular Play,Ryad Boudebouz,6661.0,,Center Attacking Midfield,3,Montpellier,139,['3f1ca2fb-d8de-47d0-9a93-b49243456a9f'],11,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:11.981,Pass,
,,,,,,,,,,,,,,,,,0.823081,,,,,,,,,,,,,,d16b8189-3501-4178-a26f-bf7cd732bcab,22,,"[52.0, 49.2]",3900512,0,,,True,-0.51325226,,,,,"[57.5, 46.1]",,Low Pass,,6.3134775,,Incomplete,,Mustapha Yatabaré,30255.0,,,,,,1,Regular Play,Jonas Martin,2950.0,,Left Defensive Midfield,3,Montpellier,139,"['41acbb6e-45e1-44b0-8cb1-e6447714e5f5', '6d2e72a5-bc4d-45c7-ab22-e6ee39aa1486', 'c8b5f853-486e-4746-8e70-94ebd6c45f26']",14,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:14.078,Pass,True
,,,,,,,,,,,,,,,,,1.770905,,,,,,,,,,,,,,6d2e72a5-bc4d-45c7-ab22-e6ee39aa1486,24,,"[62.6, 34.0]",3900512,0,,,,0.89909256,,Right Foot,,,"[75.4, 50.1]",,High Pass,,20.56818,,Incomplete,,Theoson Jordan Siebatcheu,7375.0,,,,,Recovery,1,Regular Play,Jaba Kankava,46801.0,,Center Defensive Midfield,3,Montpellier,139,"['67cbb344-6066-4444-8d78-f1e66b4ceb07', 'bfd0e1e9-b108-4b2a-937e-df2d3e1bd715', 'd16b8189-3501-4178-a26f-bf7cd732bcab']",14,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:14.901,Pass,
,,,,,,,,,,,,,,,,,0.842249,,,,,,,,,,,,,,bfd0e1e9-b108-4b2a-937e-df2d3e1bd715,26,,"[44.7, 30.0]",3900512,0,,,,0.4024135,,Right Foot,,,"[64.2, 38.3]",,Ground Pass,,21.192923,,Incomplete,,Mustapha Yatabaré,30255.0,,,,,Recovery,1,Regular Play,Ramy Bensebaini,3191.0,,Left Back,3,Montpellier,139,"['6d2e72a5-bc4d-45c7-ab22-e6ee39aa1486', 'b3d19763-abe6-42ba-a684-01ab3dde803e', 'e8fa0be6-a6f7-49a7-9dbc-e0a9be5ea1a7']",16,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:16.672,Pass,
,,,,,,,,,,,,,,,,,2.050561,,,,,,,,,,,,,,000ba8e9-d1fe-4d3b-a76f-1fb0834c065d,31,,"[21.1, 4.5]",3900512,0,,,,0.31163284,,Left Foot,,,"[56.8, 16.0]",,High Pass,,37.506535,,Incomplete,,Mustapha Yatabaré,30255.0,,,,,,1,Regular Play,Ramy Bensebaini,3191.0,,Left Back,3,Montpellier,139,"['c000cc36-98fb-4287-9d0b-750b01853d07', 'ca42ddaa-1463-4780-9651-7758c69d5d39']",25,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:25.078,Pass,
,,,,,,,,,,,,,,,,,0.302876,,,,,,,,,,,,,,18050df6-e0f4-4b5d-8549-4bfb1daa7f8a,35,,"[63.7, 63.5]",3900512,0,,,,0.59619915,,Right Foot,,,"[66.5, 65.4]",,Ground Pass,,3.3837848,,Incomplete,,Omenuke Mfulu,18783.0,,,,,,1,Regular Play,Jaba Kankava,46801.0,,Center Defensive Midfield,3,Montpellier,139,"['820192d9-9e0c-4779-aa9a-592ea2e1a953', 'c2980c82-b7da-43f7-a737-926c91041543']",27,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:27.825,Pass,
,,,,,,,,,,,,,,,,,1.313638,,,,,,,,,,,,,,c83715f4-f350-401e-8271-fa3f97a4a9f6,39,,"[55.1, 17.4]",3900512,0,,,,-0.6968728,,Right Foot,,,"[64.3, 9.7]",,Ground Pass,,11.997083,,,,Mustapha Yatabaré,30255.0,,,,,,1,Regular Play,Jonas Martin,2950.0,,Left Defensive Midfield,3,Montpellier,139,['7eacb641-8ce5-40c2-8593-eb23fbbf8f98'],29,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:29.496,Pass,
,,,,,,,,,,,,,,,,,1.226315,,,,,,,,,,,,,,cf113cef-4935-4186-92fa-08d743af1476,42,,"[65.4, 9.5]",3900512,0,,,,-2.0158126,,Left Foot,,,"[62.3, 3.0]",,Ground Pass,,7.201389,,,,Jérôme Roussillon,3676.0,,,,,,1,Regular Play,Mustapha Yatabaré,30255.0,,Center Forward,3,Montpellier,139,"['478bd599-835f-488b-a9d1-8b8b7f1375ad', '77003637-86c2-49f2-ac85-a95c9671dbc8']",30,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:30.809,Pass,True
,,,,,,,,,,,,,,,,,1.006186,,,,,,,,,,,,,,94eb3168-63f5-49a8-b9f6-06c36f19eb08,44,,"[62.3, 3.0]",3900512,0,,,,1.1300455,,Left Foot,,,"[69.8, 18.9]",,Low Pass,,17.580103,,,,Ryad Boudebouz,6661.0,,,,,,1,Regular Play,Jérôme Roussillon,3676.0,,Left Wing,3,Montpellier,139,['5f04a05a-8d26-41fc-abfa-d7dbd648e342'],32,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:32.036,Pass,
,,,,,,,,,,,,,,,,,1.278847,,,,,,,,,,,,,,6e926236-1e91-4fa3-9e00-2b6dd8756154,48,,"[78.1, 7.7]",3900512,0,,,,-0.24146374,,Left Foot,,,"[91.5, 4.4]",,Ground Pass,,13.800363,,Incomplete,,Jérôme Roussillon,3676.0,,,,,,1,Regular Play,Ryad Boudebouz,6661.0,,Center Attacking Midfield,3,Montpellier,139,"['14bc9e81-017f-4f26-a591-cda2d7884b37', 'a62c329e-c408-48de-9384-1e730e9db01b', 'fd814a49-337d-4ab6-a9e2-9c25b55d5a92']",35,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:35.120,Pass,True
,,,,,,,,,,,,,,,,,1.162033,,,,,,,,,,,,,,35c22ada-8d82-4d50-8da3-c779ac525d03,51,,"[84.3, 0.1]",3900512,0,,,,2.9685824,,,,,"[74.0, 1.9]",,Low Pass,,10.456099,,,,Jonas Martin,2950.0,,,,,Throw-in,1,From Throw In,Ramy Bensebaini,3191.0,,Left Back,4,Montpellier,139,['3ddfd58f-2b0f-4796-b2ac-654dba3352ad'],43,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:43.512,Pass,
,,,,,,,,,,,,,,,,,2.824306,,,,,,,,,,,,,,2e6d0e83-d3e2-436d-afa0-252ba5760669,54,,"[70.0, 11.4]",3900512,0,,,,1.909288,,Right Foot,,,"[56.2, 50.6]",,Ground Pass,,41.55815,,,,Vitorino Hilton da Silva,3674.0,,,,,,1,From Throw In,Jonas Martin,2950.0,,Left Defensive Midfield,4,Montpellier,139,['d0ce2271-8ed3-400d-8be1-00b2d9f20bfa'],47,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:47.468,Pass,
,,,,,,,,,,,,,,,,,0.823776,,,,,,,,,,,,,,8c3a5526-7caa-4ec2-805c-32780f71738a,57,,"[64.7, 54.2]",3900512,0,,,,-0.2510027,,Right Foot,,,"[84.2, 49.2]",,Ground Pass,,20.130821,,,,Mustapha Yatabaré,30255.0,,,,,,1,From Throw In,Vitorino Hilton da Silva,3674.0,,Right Center Back,4,Montpellier,139,['d03a4cd8-8378-4e51-9202-8c3aa3680034'],52,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:52.210,Pass,
