50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.140221,,,,,,,,,,,,,07066e26-271b-4478-a509-7a266fc342f5,16,,"[41.2, 67.9]",3901234,0,,,,,0.3191396,,Right Foot,,,"[52.7, 71.7]",,Ground Pass,,12.111565,,,,Bryan Dabo,3421.0,,,,,,,1,From Kick Off,Mathieu Deplagne,2975.0,Right Back,2,Montpellier,139,['7a3a84ce-d305-4df1-85d9-74f0a7a5d991'],9,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:09.564,Pass,
,,,,,,,,,,,,,,,,,0.329326,,,,,,,,,,,,,f0d4af0f-b2ef-4d89-8baf-37cd4713dec8,19,,"[52.7, 71.7]",3901234,0,,,,,-0.2672591,,Left Foot,,,"[61.1, 69.4]",,Low Pass,,8.70919,,Incomplete,,Souleymane Camara,3679.0,,,,,,,1,From Kick Off,Bryan Dabo,3421.0,Right Center Midfield,2,Montpellier,139,"['e1a2e770-b9b2-4d65-8ef0-aaddfab7db55', 'e6e444bc-f9d5-4073-ba85-03955bddd475']",12,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:12.410,Pass,
,,,,,,,,,,,,,,,,,0.718274,,,,,,,,,,,,,dc3a087f-f6b3-4618-ba73-ced501cc0e0d,22,,"[67.9, 16.7]",3901234,0,,,,,-2.2915366,,Right Foot,,,"[61.4, 9.3]",,Ground Pass,,9.849365,,,,Aly Ndom,7369.0,,,,,,Recovery,1,From Kick Off,Gaëtan Charbonnier,7635.0,Left Center Forward,2,Montpellier,139,['0ed1431f-fefc-4a4b-bd20-8d3657d7d265'],13,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:13.941,Pass,
,,,,,,,,,,,,,,,,,1.331,,,,,,,,,,,,,5242754d-ba89-4b18-bca8-1db9f12b13d1,24,,"[61.4, 10.1]",3901234,0,,,,,0.37017083,,Right Foot,,,"[81.5, 17.9]",,High Pass,,21.56038,,Incomplete,,Nicolas de Roussel de Préville,4383.0,,,,,,,1,From Kick Off,Aly Ndom,7369.0,Left Center Midfield,2,Montpellier,139,"['05c94a68-abb1-4315-acc1-8b174d246644', '784dcd33-c7d1-4f4b-bd7d-89075d608684']",14,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:14.660,Pass,
,,,,,,,,,,,,,,,,,1.196289,,,,,,,,,,,,,05c94a68-abb1-4315-acc1-8b174d246644,26,,"[38.6, 62.2]",3901234,0,,,,,0.109983824,,Head,,,"[54.9, 64.0]",,High Pass,,16.399086,,,,Ryad Boudebouz,6661.0,,,,,,Recovery,1,From Kick Off,William Jean Rémy,4669.0,Right Center Back,2,Montpellier,139,"['4a2aa03b-a3da-46b6-af47-0f7e7541ac03', '5242754d-ba89-4b18-bca8-1db9f12b13d1']",15,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:15.991,Pass,
,,,,,,,,,,,,,,,,,2.196625,,,,,,,,,,,,,a720c261-0ca8-47b2-9216-fb94e112ceb5,29,,"[54.9, 64.0]",3901234,0,,,,,-1.2914591,,Left Foot,,,"[69.5, 13.1]",,Ground Pass,,52.952526,,,,Jérôme Roussillon,3676.0,,,True,,,,1,From Kick Off,Ryad Boudebouz,6661.0,Center Attacking Midfield,2,Montpellier,139,['a33d19cb-f8a0-415b-b1d1-b10c2a83bf72'],19,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:19.016,Pass,
,,,,,,,,,,,,,,,,,1.106991,,,,,,,,,,,,,bf4e91a9-f512-4ccf-bde7-77dc1c70899a,33,,"[76.1, 8.0]",3901234,0,,,,,1.9952483,,Left Foot,,,"[71.4, 18.4]",,Ground Pass,,11.412712,,,,Jonas Martin,2950.0,,,,,,,1,From Kick Off,Jérôme Roussillon,3676.0,Left Back,2,Montpellier,139,"['6460ed36-fffd-47ed-8f67-f136068fa1be', '81952115-420e-4d81-90c3-511320fcc15a']",23,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:23.892,Pass,True
,,,,,,,,,,,,,,,,,0.61109,,,,,,,,,,,,,3fc6237b-bc6d-441e-834f-63c2f3f196df,36,,"[71.4, 18.4]",3901234,0,,,,,1.0259324,,Right Foot,,,"[79.4, 31.6]",,Ground Pass,,15.435025,,,,Ryad Boudebouz,6661.0,,,,,,,1,From Kick Off,Jonas Martin,2950.0,Left Center Midfield,2,Montpellier,139,['e50ce29f-fe6c-438d-897b-5cc8f552bd8b'],26,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:26.126,Pass,
,,,,,,,,,,,,,,,,,1.203462,,,,,,,,,,,,,1bdbc4b4-d99b-4d67-a059-99c375416030,38,,"[79.1, 27.8]",3901234,0,,,,,-2.7279034,,Left Foot,,,"[66.8, 22.4]",,Ground Pass,,13.433167,,,,Jonas Martin,2950.0,,,,,,,1,From Kick Off,Ryad Boudebouz,6661.0,Center Attacking Midfield,2,Montpellier,139,['f86f5d0f-ee8e-43cd-8bdc-e3b7f97a3278'],26,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:26.737,Pass,
,,,,,,,,,,,,,,,,,1.810911,,,,,,,,,,,,,e4c0bce9-5361-4b7c-9b14-916c41eae702,42,,"[64.1, 20.3]",3901234,0,,,,,2.2949505,,Right Foot,,,"[44.2, 42.8]",,Ground Pass,,30.037643,,,,William Jean Rémy,4669.0,,,,,,,1,From Kick Off,Jonas Martin,2950.0,Left Center Midfield,2,Montpellier,139,"['0df0b4f3-c094-4d7a-a9c1-ea92c77ba721', 'e5150274-9124-4b93-be89-a3c59fc44cf8']",28,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:28.967,Pass,True
,,,,,,,,,,,,,,,,,1.592659,,,,,,,,,,,,,d134d349-a749-4ff9-a62c-8173e673e76f,45,,"[42.3, 43.9]",3901234,0,,,,,1.0759974,,Right Foot,,,"[57.3, 71.7]",,Ground Pass,,31.588606,,,,Mathieu Deplagne,2975.0,,,,,,,1,From Kick Off,William Jean Rémy,4669.0,Right Center Back,2,Montpellier,139,['e30421ac-01ac-40db-bdcf-ef6e5001fd79'],31,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:31.898,Pass,
,,,,,,,,,,,,,,,,,1.132703,,,,,,,,,,,,,b96a11d2-b45d-46d4-bb8f-e0dc84e25571,48,,"[61.4, 71.7]",3901234,0,,,,,0.13381098,,Right Foot,,,"[77.0, 73.8]",,Ground Pass,,15.740711,,,,Souleymane Camara,3679.0,,,,,,,1,From Kick Off,Mathieu Deplagne,2975.0,Right Back,2,Montpellier,139,['10bafd6f-3f87-4cb0-a1c7-a3521b369c58'],35,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:35.296,Pass,
,,,,,,,,,,,,,,,,,1.692102,,,,,,,,,,,,,4288007a-5956-4b7a-bc21-3ac67988dce2,53,,"[72.8, 73.3]",3901234,0,,,,,-2.9943151,,Right Foot,,,"[54.6, 70.6]",,Ground Pass,,18.399185,,,,Mathieu Deplagne,2975.0,,,,,,,1,From Kick Off,Souleymane Camara,3679.0,Right Center Forward,2,Montpellier,139,"['62592f0b-e7da-4acb-b3e2-a2a04fe2b612', '88afbd3d-0b37-4878-a8f0-28a1f0ff4d7c']",38,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:38.106,Pass,True
,,,,,,,,,,,,,,,,,1.771991,,,,,,,,,,,,,72fd68bf-b3b1-4093-ac15-b703bc48b272,56,,"[54.6, 70.6]",3901234,0,,,,,-2.6901395,,Right Foot,,,"[34.8, 61.0]",,Ground Pass,,22.004545,,,,William Jean Rémy,4669.0,,,,,,,1,From Kick Off,Mathieu Deplagne,2975.0,Right Back,2,Montpellier,139,['f5969038-83ea-4493-a13f-93956b9329cf'],40,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:40.469,Pass,
,,,,,,,,,,,,,,,,,2.173423,,,,,,,,,,,,,45a12822-9f99-4b81-ad2e-f1697f35642e,59,,"[34.8, 61.0]",3901234,0,,,,,-1.578315,,Right Foot,,,"[34.5, 21.1]",,Ground Pass,,39.901127,,,,Daniel Congré,3011.0,,,,,,,1,From Kick Off,William Jean Rémy,4669.0,Right Center Back,2,Montpellier,139,['80cc03c7-a0b7-4943-b281-d7b788bce4ed'],43,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:43.772,Pass,
,,,,,,,,,,,,,,,,,1.262096,,,,,,,,,,,,,94ea78c0-8724-4cf8-ba0c-5846a678a7f9,62,,"[34.8, 21.1]",3901234,0,,,,,-0.5574311,,Right Foot,,,"[57.9, 6.7]",,Ground Pass,,27.220764,,,,Jérôme Roussillon,3676.0,,,,,,,1,From Kick Off,Daniel Congré,3011.0,Left Center Back,2,Montpellier,139,['f3d0edc9-aa6c-4b91-8add-6ba7d2a289e5'],47,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:47.413,Pass,
,,,,,,,,,,,,,,,,,1.272883,,,,,,,,,,,,,b9d4dab8-00d8-426c-bac5-a9ab6f9e7b3c,65,,"[57.9, 6.7]",3901234,0,,,,,1.6682311,,Left Foot,,,"[56.6, 20.0]",,Ground Pass,,13.363382,,,,Jonas Martin,2950.0,,,,,,,1,From Kick Off,Jérôme Roussillon,3676.0,Left Back,2,Montpellier,139,['faca265d-4bbb-47e7-a2a0-f13e2ffc50db'],48,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:48.866,Pass,
,,,,,,,,,,,,,,,,,0.783347,,,,,,,,,,,,,5c0b1889-77e0-47fc-97e9-2d6563f1cbd9,68,,"[56.6, 20.0]",3901234,0,,,,,-0.24887475,,Right Foot,,,"[74.7, 15.4]",,Ground Pass,,18.675385,,,,Rodrigue Casimir Ninga,3020.0,,,,,,,1,From Kick Off,Jonas Martin,2950.0,Left Center Midfield,2,Montpellier,139,['d5aa36a6-03a6-423d-8728-8143c5dd21c8'],50,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:50.178,Pass,
,,,,,,,,,,,,,,,,,0.412968,,,,,,,,,,,,,d5e8e185-9799-47ef-9380-79f68cbf97df,70,,"[74.7, 16.7]",3901234,0,,,,,-1.4631065,,Left Foot,,,"[75.5, 9.3]",,Ground Pass,,7.4431176,,Incomplete,,Jérôme Roussillon,3676.0,,,,,,,1,From Kick Off,Rodrigue Casimir Ninga,3020.0,Left Center Forward,2,Montpellier,139,"['2b916f29-f92e-4532-a584-bf8626bffa49', 'e437bca4-0caa-4797-949e-c099a39f954a']",50,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:50.962,Pass,
,,,,,,,,,,,,,,,,,0.771308,,,,,,,,,,,,,8cc2c139-170b-4602-9653-2b9fc4022d99,75,,"[48.7, 68.8]",3901234,0,,,,,0.3137826,,Left Foot,,,"[63.8, 73.7]",,Ground Pass,,15.875137,,,,Prince Oniangué,4545.0,,,,,,,1,Regular Play,Hamari Traoré,3248.0,Right Back,3,Stade de Reims,156,"['72c1830d-ba63-40b8-a011-4ea4a0f53f81', '8678be28-5af0-47f0-a886-b23722690e28']",55,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:55.106,Pass,True
,,,,,,,,,,,,,,,,,1.911261,,,,,,,,,,,,,63bb22c4-59a9-4d54-bd3d-115992e9849c,82,,"[33.6, 17.8]",3901234,1,,,,,0.08101884,,Right Foot,,,"[57.0, 19.7]",,Low Pass,,23.47701,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Daniel Congré,3011.0,Left Center Back,3,Stade de Reims,156,['81044b97-5a24-48dd-a630-71a38684c112'],0,,,,,,,,,,,,,,,,,,Montpellier,139,00:01:00.330,Pass,
,,,,,,,,,,,,,,,,,1.5681,,,,,,,,,,,,,e71a4df0-a5d2-48ef-8c97-35fce4ca8884,88,,"[74.8, 66.4]",3901234,1,,,,,-0.0436231,,Right Foot,,,"[100.0, 65.3]",,Ground Pass,,25.223997,,Pass Offside,,Nicolas de Roussel de Préville,4383.0,,,,,,Free Kick,1,From Free Kick,Hamari Traoré,3248.0,Right Back,4,Stade de Reims,156,['22233f15-ff89-405c-9084-bf5343a14a0d'],25,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:25.065,Pass,
,,,,,,,,,,,,,,,,,3.470613,,,,,,,,,,,,,3417f657-f82b-4c83-9aa9-44809a1dea09,90,,"[21.1, 19.1]",3901234,1,,,,,-0.0051194094,,Right Foot,,,"[79.7, 18.8]",,High Pass,,58.60077,,Incomplete,,Rodrigue Casimir Ninga,3020.0,,,,,,Free Kick,1,From Free Kick,Geoffrey Jourdren,7509.0,Goalkeeper,5,Montpellier,139,"['24e14513-7478-4d95-bf3c-0ee73c2890ef', '69bbaab4-7a63-481c-8670-c8bec207945f']",49,,,,,,,,,,,,,,,,,,Montpellier,139,00:01:49.761,Pass,
,,,,,,,,,,,,,,,,,1.261664,,,,,,,,,,,,,24e14513-7478-4d95-bf3c-0ee73c2890ef,92,,"[40.4, 61.3]",3901234,1,,,,True,-0.4214192,,,,,"[49.1, 57.4]",,Low Pass,,9.534149,,Incomplete,,Hugo Rodriguez,401775.0,,,,,,Recovery,1,From Free Kick,Jaba Kankava,46801.0,Center Defensive Midfield,5,Montpellier,139,"['32355387-ae72-4eb1-a6e9-dc3b92c25976', '3417f657-f82b-4c83-9aa9-44809a1dea09', '8154f420-8ed6-4d1c-b310-fa9e1fa8c872', 'efdd70df-482e-4821-922f-1a41951dcc76']",53,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:53.232,Pass,True
,,,,,,,,,,,,,,,,,1.064579,,,,,,,,,,,,,b64a6f80-96f0-4eda-9da5-6451b4105e6b,98,,"[70.4, 19.7]",3901234,1,,,,,-1.4188241,,Left Foot,,,"[72.1, 8.6]",,Ground Pass,,11.229425,,,,Jonas Martin,2950.0,,,,,,,1,From Free Kick,Ryad Boudebouz,6661.0,Center Attacking Midfield,5,Montpellier,139,['821e45f8-3e30-400e-8561-ee305acc0af8'],55,,,,,,,,,,,,,,,,,,Montpellier,139,00:01:55.454,Pass,
,,,,,,,,,,,,,,,,,0.942997,,,,,,,,,,,,,ddabbd14-3049-49e5-b220-a82581ac2dd9,101,,"[72.1, 8.6]",3901234,1,,,,,2.95737,,Right Foot,,,"[56.0, 11.6]",,Ground Pass,,16.37712,,,,Jérôme Roussillon,3676.0,,,,,,,1,From Free Kick,Jonas Martin,2950.0,Left Center Midfield,5,Montpellier,139,['84e1efc2-23d7-475c-a082-dae4a72e19c4'],56,,,,,,,,,,,,,,,,,,Montpellier,139,00:01:56.731,Pass,
,,,,,,,,,,,,,,,,,1.357524,,,,,,,,,,,,,0ee456b7-a089-49d7-956a-704a73b69364,104,,"[56.3, 17.8]",3901234,1,,,,,1.9691682,,Left Foot,,,"[43.8, 47.5]",,Ground Pass,,32.22328,,,,William Jean Rémy,4669.0,,,,,,,1,From Free Kick,Jérôme Roussillon,3676.0,Left Back,5,Montpellier,139,['3711ef3b-a0c2-4e4c-94d9-8fdb3301518f'],58,,,,,,,,,,,,,,,,,,Montpellier,139,00:01:58.669,Pass,
,,,,,,,,,,,,,,,,,1.644999,,,,,,,,,,,,,d80dc6f7-4e25-439b-baf9-62f27af3b73b,107,,"[43.8, 47.5]",3901234,2,,,,,0.9310265,,Right Foot,,,"[63.0, 73.3]",,Ground Pass,,32.160225,,,,Mathieu Deplagne,2975.0,,,,,,,1,From Free Kick,William Jean Rémy,4669.0,Right Center Back,5,Montpellier,139,['b932cec9-996c-488f-8c69-431c70ee5998'],2,,,,,,,,,,,,,,,,,,Montpellier,139,00:02:02.216,Pass,
,,,,,,,,,,,,,,,,,0.791737,,,,,,,,,,,,,1fa47c18-e225-48f3-8ca4-c0c91be1d152,110,,"[68.4, 77.4]",3901234,2,,,,,-1.3971251,,Right Foot,,,"[70.4, 66.0]",,Ground Pass,,11.574109,,,,Souleymane Camara,3679.0,,,,,,,1,From Free Kick,Mathieu Deplagne,2975.0,Right Back,5,Montpellier,139,['96a8ef11-7b99-4e28-bb4b-bb5981298784'],5,,,,,,,,,,,,,,,,,,Montpellier,139,00:02:05.383,Pass,
,,,,,,,,,,,,,,,,,0.523582,,,,,,,,,,,,,381cd384-e98c-4191-841b-c286edc86d20,113,,"[76.7, 66.7]",3901234,2,,,,,-1.3815973,,Right Foot,,,"[79.4, 52.6]",,Ground Pass,,14.356183,,,,Ryad Boudebouz,6661.0,,,,,,,1,From Free Kick,Souleymane Camara,3679.0,Right Center Forward,5,Montpellier,139,['e08a0cc1-3282-41ab-bb77-e9ca0d5c5fb1'],8,,,,,,,,,,,,,,,,,,Montpellier,139,00:02:08.193,Pass,
,,,,,,,,,,,,,,,,,1.185367,,,,,,,,,,,,,0ffad733-8489-4ac9-8336-d41732be7b51,116,,"[80.1, 58.0]",3901234,2,,,,,1.1469287,,Left Foot,,,"[87.5, 74.4]",,Ground Pass,,17.99222,,,,Mathieu Deplagne,2975.0,,,,,,,1,From Free Kick,Ryad Boudebouz,6661.0,Center Attacking Midfield,5,Montpellier,139,['2c90ebe7-4eed-4ee5-88c4-7ccc216d731a'],11,,,,,,,,,,,,,,,,,,Montpellier,139,00:02:11.967,Pass,
,,,,,,,,,,,,,,,,,1.105977,,,,,,,,,,,,,415eb72e-230c-4d8e-bd88-fa7090e43663,119,,"[87.5, 74.4]",3901234,2,,,,,-0.86260825,,Right Foot,,,"[103.6, 55.6]",,High Pass,,24.751768,,,,Souleymane Camara,3679.0,,,,,,,1,From Free Kick,Mathieu Deplagne,2975.0,Right Back,5,Montpellier,139,['575d334f-14bf-4a2a-9487-e9a35d29154c'],15,,,,,,,,,,,,,,,,,,Montpellier,139,00:02:15.102,Pass,
