50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a63cc982-d2a8-49c1-b6bf-4b9596c629d0,1,,,,3900518,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Caen,140,,0,,,,,,,,,,,,,,,,,"{'formation': 4141, 'lineup': [{'player': {'id': 2963, 'name': 'Rémy Vercoutre'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 22111, 'name': 'Dennis Appiah'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 12}, {'player': {'id': 7444, 'name': 'Alaeddine Yahia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 4386, 'name': 'Damien Da Silva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 28}, {'player': {'id': 7237, 'name': 'Chaker Alhadhur'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 21}, {'player': {'id': 40698, 'name': 'Nicolas Seube'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 2}, {'player': {'id': 2955, 'name': 'Ronny Rodelin'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 23}, {'player': {'id': 2979, 'name': 'Jonathan Delaplace'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 2959, 'name': 'Julien Féret'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 25}, {'player': {'id': 2992, 'name': 'Vincent Bessat'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 11}, {'player': {'id': 3038, 'name': 'Andy Delort'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Caen,140,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8a0ca875-d225-49fd-ab1b-78f95a63543e,2,,,,3900518,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Caen,140,,0,,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 4547, 'name': 'Ludovic Butelle'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3431, 'name': 'Vincent Manceau'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 29}, {'player': {'id': 3045, 'name': 'Ismaël Traoré'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 8}, {'player': {'id': 3549, 'name': 'Romain Thomas'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 3203, 'name': 'Yoann Andreu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 21}, {'player': {'id': 5219, 'name': 'Romain Saïss'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 28}, {'player': {'id': 5676, 'name': ""Cheikh N''Doye""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 17}, {'player': {'id': 3185, 'name': 'Thomas Mangani'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 5}, {'player': {'id': 3111, 'name': 'Gilles Sunu'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 4906, 'name': 'Arnold Bouka Moutou'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 3}, {'player': {'id': 4441, 'name': 'Billy Ketkeophomphone'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 14}]}",Angers,145,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,801b7a02-4175-4c21-9d3d-133cd7c87f8c,3,,,,3900518,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Caen,140,['ede4a5b8-1871-4a99-9801-879ac859981e'],0,,,,,,,,,,,,,,,,,,Angers,145,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,ede4a5b8-1871-4a99-9801-879ac859981e,4,,,,3900518,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Caen,140,['801b7a02-4175-4c21-9d3d-133cd7c87f8c'],0,,,,,,,,,,,,,,,,,,Caen,140,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,9af44544-3b6f-409d-b104-ec9804734766,2042,,,,3900518,45,,,,,,,,,,,,,,,,,,,,,,2,From Corner,,,,83,Angers,145,['224c4243-720b-4f0a-8b20-a6f0e6eb119f'],0,,,,,,,,,,,,,,,,,,Caen,140,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,224c4243-720b-4f0a-8b20-a6f0e6eb119f,2043,,,,3900518,45,,,,,,,,,,,,,,,,,,,,,,2,From Corner,,,,83,Angers,145,['9af44544-3b6f-409d-b104-ec9804734766'],0,,,,,,,,,,,,,,,,,,Angers,145,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.565901,,,,,,,,,,,,,,80561112-671c-4550-a1a3-2ccc09b4e094,5,,,"[61.0, 40.1]",3900518,0,,,,2.3847582,,Right Foot,,,"[59.2, 41.8]",Ground Pass,,2.4758837,,,Thomas Mangani,3185.0,,,,,Kick Off,1,From Kick Off,Billy Ketkeophomphone,4441.0,Center Forward,2,Angers,145,['0ca37083-0b74-4c77-a850-d65c589df107'],1,,,,,,,,,,,,,,,,,,Angers,145,00:00:01.492,Pass,
,,,,,,,,,,,,,,,,,2.23943,,,,,,,,,,,,,,def8bbf4-25ec-475e-a455-86c872948a8a,8,,,"[59.0, 43.7]",3900518,0,,,,2.0624087,,Left Foot,,,"[43.9, 71.9]",Ground Pass,,31.98828,,,Vincent Manceau,3431.0,,,,,,1,From Kick Off,Thomas Mangani,3185.0,Left Center Midfield,2,Angers,145,['a659a474-d4be-4556-a120-de8a847381b2'],3,,,,,,,,,,,,,,,,,,Angers,145,00:00:03.488,Pass,
,,,,,,,,,,,,,,,,,2.182411,,,,,,,,,,,,,,4c296752-0fda-4ab5-b9d7-2ae9ba083c85,11,,,"[43.9, 71.9]",3900518,0,,,,-2.4597192,,Right Foot,,,"[26.9, 58.1]",Ground Pass,,21.896118,,,Ismaël Traoré,3045.0,,,,,,1,From Kick Off,Vincent Manceau,3431.0,Right Back,2,Angers,145,['23cf5ec0-6a16-43d4-8a23-e0bcd0d989e4'],5,,,,,,,,,,,,,,,,,,Angers,145,00:00:05.867,Pass,
,,,,,,,,,,,,,,,,,2.159355,,,,,,,,,,,,,,ed745945-756b-4369-8fa4-d4c48ee0d29a,14,,,"[28.5, 55.3]",3900518,0,,,,-1.6469201,,Right Foot,,,"[26.7, 31.7]",Ground Pass,,23.668545,,,Romain Thomas,3549.0,,,,,,1,From Kick Off,Ismaël Traoré,3045.0,Right Center Back,2,Angers,145,['e716abaa-d8e8-4f9d-846b-bae5d9509848'],9,,,,,,,,,,,,,,,,,,Angers,145,00:00:09.374,Pass,
,,,,,,,,,,,,,,,,,1.251725,,,,,,,,,,,,,,e4ed5f98-092c-4424-bcd5-e73aebb7fffe,17,,,"[28.3, 26.8]",3900518,0,,,,-1.1839206,,Left Foot,,,"[36.0, 7.9]",Ground Pass,,20.40833,,,Yoann Andreu,3203.0,,,,,,1,From Kick Off,Romain Thomas,3549.0,Left Center Back,2,Angers,145,['32b0b124-9a2e-4ce0-90ac-c2fb4941e192'],12,,,,,,,,,,,,,,,,,,Angers,145,00:00:12.585,Pass,
,,,,,,,,,,,,,,,,,0.885536,,,,,,,,,,,,,,01ebbd32-05eb-4151-b5c6-2632599950f6,20,,,"[36.5, 6.6]",3900518,0,,,,-0.24859528,,Right Foot,,,"[49.5, 3.3]",Ground Pass,,13.412308,,,Arnold Bouka Moutou,4906.0,,,,,,1,From Kick Off,Yoann Andreu,3203.0,Left Back,2,Angers,145,['630b54d0-15ce-4b1e-bb2a-070e9a47d6be'],14,,,,,,,,,,,,,,,,,,Angers,145,00:00:14.652,Pass,
,,,,,,,,,,,,,,,,,1.085502,,,,,,,,,,,,,,75dd7be8-f01c-4f78-9aa0-736a8837941c,24,,,"[45.0, 4.3]",3900518,0,,,,3.0389247,,Left Foot,,,"[28.5, 6.0]",Ground Pass,,16.587345,,,Yoann Andreu,3203.0,,,,,,1,From Kick Off,Arnold Bouka Moutou,4906.0,Left Wing,2,Angers,145,['2fa84e18-b929-48bf-95f3-bb0dc016b159'],16,,,,,,,,,,,,,,,,,,Angers,145,00:00:16.397,Pass,
,,,,,,,,,,,,,,,,,2.23516,,,,,,,,,,,,,,4b76cfdb-4a02-49be-9911-2e7eb74328f4,27,,,"[28.7, 7.2]",3900518,0,,,,2.274311,,Left Foot,,,"[13.6, 25.0]",Ground Pass,,23.342022,,,Romain Thomas,3549.0,,,,,,1,From Kick Off,Yoann Andreu,3203.0,Left Back,2,Angers,145,['b838bd69-3877-4e0a-ac93-a2be2d9b564f'],18,,,,,,,,,,,,,,,,,,Angers,145,00:00:18.702,Pass,
,,,,,,,,,,,,,,,,,2.057017,,,,,,,,,,,,,,a10e1826-1842-4cfa-977c-d36b92bc55a5,30,,,"[13.6, 25.0]",3900518,0,,,,1.3424944,,Left Foot,,,"[21.5, 59.0]",Ground Pass,,34.90573,,,Ismaël Traoré,3045.0,,,,,,1,From Kick Off,Romain Thomas,3549.0,Left Center Back,2,Angers,145,['b9859c20-fecd-4902-9ab9-3446ad793bab'],21,,,,,,,,,,,,,,,,,,Angers,145,00:00:21.119,Pass,
,,,,,,,,,,,,,,,,,0.853647,,,,,,,,,,,,,,3cb4a8f2-7439-4c71-89d0-bc5bb71fde6b,33,,,"[31.0, 74.6]",3900518,0,,,,-0.061825868,,Right Foot,,,"[52.0, 73.3]",Ground Pass,,21.0402,,,Gilles Sunu,3111.0,,,,,,1,From Kick Off,Ismaël Traoré,3045.0,Right Center Back,2,Angers,145,['963840e7-5b89-46ec-b3a4-9e05542a22b8'],27,,,,,,,,,,,,,,,,,,Angers,145,00:00:27.276,Pass,
,,,,,,,,,,,,,,,,,0.704142,,,,,,,,,,,,,,987d9f8a-84e6-4605-9dcc-a30456789e42,36,,,"[53.2, 73.8]",3900518,0,,,,1.467004,,Right Foot,,,"[53.7, 78.6]",Ground Pass,,4.8259716,,,Vincent Manceau,3431.0,,,,,,1,From Kick Off,Gilles Sunu,3111.0,Right Wing,2,Angers,145,['7a0c2479-04dc-4c31-8b2c-95f3eb68834b'],29,,,,,,,,,,,,,,,,,,Angers,145,00:00:29.523,Pass,
,,,,,,,,,,,,,,,,,1.992537,,,,,,,,,,,,,,8ab2866e-71df-4fa2-bf9b-f0ffa9b99ed0,40,,,"[50.7, 78.5]",3900518,0,,,,-2.3249547,,Right Foot,,,"[32.1, 58.7]",Ground Pass,,27.166155,,,Ismaël Traoré,3045.0,,,,,,1,From Kick Off,Vincent Manceau,3431.0,Right Back,2,Angers,145,"['6013b936-3f6a-48e7-9737-52e603128444', 'd7ef6ddf-4843-441a-be5a-4ff10dad99db']",30,,,,,,,,,,,,,,,,,,Angers,145,00:00:30.925,Pass,True
,,,,,,,,,,,,,,,,,1.736249,,,,,,,,,,,,,,94a3386e-92a0-4216-9bfb-5a762563002a,43,,,"[32.5, 56.4]",3900518,0,,,,-1.5406547,,Left Foot,,,"[33.1, 36.5]",Ground Pass,,19.909042,,,Romain Thomas,3549.0,,,,,,1,From Kick Off,Ismaël Traoré,3045.0,Right Center Back,2,Angers,145,['142c478b-938e-465c-a9c3-238ac9f8f486'],34,,,,,,,,,,,,,,,,,,Angers,145,00:00:34.254,Pass,
,,,,,,,,,,,,,,,,,1.107446,,,,,,,,,,,,,,cd29b1a9-4860-4437-ae2d-b5dac5e0582e,46,,,"[38.0, 21.1]",3900518,0,,,,-0.8224183,,Left Foot,,,"[49.7, 8.5]",Ground Pass,,17.194475,,,Thomas Mangani,3185.0,,,,,,1,From Kick Off,Romain Thomas,3549.0,Left Center Back,2,Angers,145,['098b34ba-48d5-4392-b2e1-52711881ef98'],37,,,,,,,,,,,,,,,,,,Angers,145,00:00:37.320,Pass,
,,,,,,,,,,,,,,,,,0.646083,,,,,,,,,,,,,,648fa0d8-6d6c-4581-8ec2-ab0cff0a04ce,49,,,"[47.2, 13.0]",3900518,0,,,,2.2203457,,Left Foot,,,"[41.2, 20.9]",Ground Pass,,9.920181,,,Romain Saïss,5219.0,,,,,,1,From Kick Off,Thomas Mangani,3185.0,Left Center Midfield,2,Angers,145,['fd18cf78-d027-4e40-838f-4e530225f996'],40,,,,,,,,,,,,,,,,,,Angers,145,00:00:40.636,Pass,
,,,,,,,,,,,,,,,,,0.729495,,,,,,,,,,,,,,d43327a8-b031-4c44-a289-64f99117eec5,52,,,"[41.2, 20.9]",3900518,0,,,,-0.2685222,,Left Foot,,,"[56.1, 16.8]",Ground Pass,,15.453802,,,Arnold Bouka Moutou,4906.0,,,,,,1,From Kick Off,Romain Saïss,5219.0,Center Defensive Midfield,2,Angers,145,['5608f3e9-3cbe-4b1e-9795-fabd9e6eb2ae'],41,,,,,,,,,,,,,,,,,,Angers,145,00:00:41.503,Pass,
,,,,,,,,,,,,,,,,,0.619425,,,,,,,,,,,,,,92c7b120-a5c8-4285-870a-bc287de8b055,54,,,"[56.1, 16.8]",3900518,0,,,,-2.4607074,,Left Foot,,,"[48.2, 10.4]",Ground Pass,,10.167104,,,Thomas Mangani,3185.0,,,,,,1,From Kick Off,Arnold Bouka Moutou,4906.0,Left Wing,2,Angers,145,['1ff4dfce-a348-47ba-a535-24f80a293a5e'],42,,,,,,,,,,,,,,,,,,Angers,145,00:00:42.232,Pass,
,,,,,,,,,,,,,,,,,2.151487,,,,,,,,,,,,,,80f2829e-460b-419a-8171-f32881faff0d,57,,,"[50.1, 6.6]",3900518,0,,,,0.10440261,,Left Foot,,,"[94.0, 11.2]",High Pass,,44.140343,Incomplete,,Billy Ketkeophomphone,4441.0,,,,,,1,From Kick Off,Thomas Mangani,3185.0,Left Center Midfield,2,Angers,145,"['8e61df8b-bbf0-4bf6-9128-0f2145136d44', 'b1031f3f-1057-4676-9d20-e7d398714003']",44,,,,,,,,,,,,,,,,,,Angers,145,00:00:44.191,Pass,
,,,,,,,,,,,,,,,,,0.844928,,,,,,,,,,,,,,1275b962-8b27-447c-81ea-28c0a2301fec,60,,,"[87.0, 0.1]",3900518,0,,,,1.0999025,,,,,"[92.6, 11.1]",High Pass,,12.343419,,,Billy Ketkeophomphone,4441.0,,,,,Throw-in,1,From Throw In,Yoann Andreu,3203.0,Left Back,3,Angers,145,['a523bedd-a03e-48f6-bbb8-4c15915bfa32'],53,,,,,,,,,,,,,,,,,,Angers,145,00:00:53.922,Pass,
,,,,,,,,,,,,,,,,,0.558008,,,,,,,,,,,,,,b835fabf-4f45-4eff-b718-a93ef544a09a,64,,,"[92.2, 8.5]",3900518,0,,,,-0.5743048,,Right Foot,,,"[99.0, 4.1]",Ground Pass,,8.099382,,,Arnold Bouka Moutou,4906.0,,,,,,1,From Throw In,Billy Ketkeophomphone,4441.0,Center Forward,3,Angers,145,['82859193-9a89-4692-aeab-7284917bbd19'],55,,,,,,,,,,,,,,,,,,Angers,145,00:00:55.368,Pass,
,,,,,,,,,,,,,,,,,0.203736,,,,,,,,,,,,,,662c707e-a0ea-4c82-b3ad-d898945f8ac6,67,,,"[99.0, 4.1]",3900518,0,,,,1.8766752,,Left Foot,,,"[98.4, 6.0]",Low Pass,,1.9924859,Incomplete,,Billy Ketkeophomphone,4441.0,,,,,,1,From Throw In,Arnold Bouka Moutou,4906.0,Left Wing,3,Angers,145,"['5f2f4d28-fd9e-4cbd-9309-e22d05b4814b', '869921d8-4a31-42b0-8c3b-f19fda69b9ca']",55,,,,,,,,,,,,,,,,,,Angers,145,00:00:55.933,Pass,
,,,,,,,,,,,,,,,,,1.448736,,,,,,,,,,,,,,0cb75d33-1602-4d9d-9a08-a1bb63030b17,70,,,"[94.8, 0.1]",3900518,1,,,,1.7196863,,,,,"[92.4, 16.1]",High Pass,,16.178999,,,Cheikh N''Doye,5676.0,,,,,Throw-in,1,From Throw In,Yoann Andreu,3203.0,Left Back,4,Angers,145,['0b86f612-7cc9-42c3-9eae-12352c5c05f1'],8,,,,,,,,,,,,,,,,,,Angers,145,00:01:08.098,Pass,
,,,,,,,,,,,,,,,,,2.107153,,,,,,,,,,,,,,3f14d037-4c7d-4927-b048-4020bfc63cf0,73,,,"[92.4, 16.1]",3900518,1,,,,0.4121468,,Right Foot,,,"[112.3, 24.8]",High Pass,,21.718655,Incomplete,,Thomas Mangani,3185.0,,,,,,1,From Throw In,Cheikh N''Doye,5676.0,Right Center Midfield,4,Angers,145,"['481829ad-96c4-4c37-bfe2-c7610e906b6b', 'a30aaef7-c9f0-4b51-9f71-108724a04561']",9,,,,,,,,,,,,,,,,,,Angers,145,00:01:09.637,Pass,
,,,,,,,,,,,,,,,,,1.369537,,,,,,,,,,,,,,481829ad-96c4-4c37-bfe2-c7610e906b6b,75,,,"[7.8, 55.3]",3900518,1,,,,-1.9919164,,Head,,,"[3.5, 45.7]",Low Pass,,10.519031,,,Rémy Vercoutre,2963.0,,,,,Recovery,1,Regular Play,Alaeddine Yahia,7444.0,Right Center Back,5,Caen,140,"['2f915987-35d1-4539-a504-929c2100a39c', '3f14d037-4c7d-4927-b048-4020bfc63cf0']",11,,,,,,,,,,,,,,,,,,Caen,140,00:01:11.744,Pass,
,,,,,,,,,,,,,,,,,0.582068,,,,,,,,,,,,,,1d89fba5-5120-4cb8-a959-d357b0dc5c77,77,,,"[11.4, 34.9]",3900518,1,True,,,-0.95054686,,Keeper Arm,,,"[21.9, 20.2]",Ground Pass,,18.064882,,,Damien Da Silva,4386.0,,,,,,1,Regular Play,Rémy Vercoutre,2963.0,Goalkeeper,5,Caen,140,['7824f792-f40a-4031-bc6e-dcb87003bac7'],21,,,,,,,,,,,,,,,,,,Caen,140,00:01:21.643,Pass,
,,,,,,,,,,,,,,,,,1.328322,,,,,,,,,,,,,,8c6e8c2e-9759-4068-9751-6696e63fa997,79,,,"[31.6, 15.9]",3900518,1,True,,,-0.9794324,,Right Foot,,,"[40.8, 2.2]",Ground Pass,,16.502424,,,Chaker Alhadhur,7237.0,,,,,,1,Regular Play,Damien Da Silva,4386.0,Left Center Back,5,Caen,140,['d43f50c9-08ba-42bb-97e1-ee07ef77e832'],22,,,,,,,,,,,,,,,,,,Caen,140,00:01:22.918,Pass,
,,,,,,,,,,,,,,,,,1.862251,,,,,,,,,,,,,,12070eda-d695-46d8-82cd-dc267bdba9cf,81,,,"[41.6, 3.7]",3900518,1,,,,1.4464413,,Left Foot,,,"[42.5, 10.9]",Ground Pass,,7.256032,,,Nicolas Seube,40698.0,,,,,,1,Regular Play,Chaker Alhadhur,7237.0,Left Back,5,Caen,140,['b1338d90-21ce-468b-a830-cd46dc29ec01'],24,,,,,,,,,,,,,,,,,,Caen,140,00:01:24.855,Pass,
,,,,,,,,,,,,,,,,,0.877565,,,,,,,,,,,,,,407ff172-0832-4d27-a98e-ec2ba4318d40,84,,,"[62.7, 16.7]",3900518,1,,,,-0.42190853,,Right Foot,,,"[80.3, 8.8]",Ground Pass,,19.291708,,,Julien Féret,2959.0,,,,,,1,Regular Play,Nicolas Seube,40698.0,Center Defensive Midfield,5,Caen,140,['57d6f670-6586-45b8-82ce-2a0731017044'],31,,,,,,,,,,,,,,,,,,Caen,140,00:01:31.807,Pass,
,,,,,,,,,,,,,,,,,0.727626,,,,,,,,,,,,,,df093958-483e-4b24-a9ba-73d45def717e,88,,,"[80.6, 7.8]",3900518,1,,,,-0.6435011,,Right Foot,,,"[89.0, 1.5]",Ground Pass,,10.5,,,Vincent Bessat,2992.0,,,,,,1,Regular Play,Julien Féret,2959.0,Left Center Midfield,5,Caen,140,"['4a5233da-f45c-47e4-ba7a-bdb58b5279f5', '59acc89a-0d04-4571-8276-6b58a7a98aa2']",33,,,,,,,,,,,,,,,,,,Caen,140,00:01:33.624,Pass,True
,,,,,,,,,,,,,,,,,1.578868,,,,,,,,,,,,,,555a6dcd-d64a-4734-ae8f-f60958575cc8,95,,,"[89.1, 2.7]",3900518,1,,,,1.0047166,5035f498-f90f-4a49-bb2e-4d71a4db0067,Right Foot,True,,"[108.1, 32.6]",High Pass,,35.42612,,,Andy Delort,3038.0,True,,,,,1,Regular Play,Vincent Bessat,2992.0,Left Midfield,5,Caen,140,['921305cc-bf8f-4b38-86b7-cd02c06d262d'],38,,,,,,,,,,,,,,,,,,Caen,140,00:01:38.702,Pass,
,,,,,,,,,,,,,,,,,1.510695,,,,,,,,,,,,,,7ac64a25-5fab-4d8f-8b4e-1d4cdcc8c3b1,103,,,"[81.2, 46.6]",3900518,1,,,,0.28805545,,Head,,,"[92.0, 49.8]",Low Pass,,11.264102,,,Julien Féret,2959.0,,,,,Recovery,1,Regular Play,Jonathan Delaplace,2979.0,Right Center Midfield,5,Caen,140,['dab46d6e-c46a-4cb5-b3e2-bace6ffc3379'],44,,,,,,,,,,,,,,,,,,Caen,140,00:01:44.688,Pass,
,,,,,,,,,,,,,,,,,1.69544,,,,,,,,,,,,,,4fc030df-e110-4616-9a55-eb66cb680808,107,,,"[94.7, 52.5]",3900518,1,,,,1.7884469,,Right Foot,,,"[92.4, 62.9]",Ground Pass,,10.651291,Incomplete,,Dennis Appiah,22111.0,,,,,,1,Regular Play,Julien Féret,2959.0,Left Center Midfield,5,Caen,140,"['228324e7-dfc4-453a-be6c-84622dfc4e0c', '2ff4a529-09a4-4dfc-91e3-2cbf5937c7a3', 'cc154a1a-a8ab-4e27-9645-5e3489d98b94']",46,,,,,,,,,,,,,,,,,,Caen,140,00:01:46.834,Pass,True
,,,,,,,,,,,,,,,,,2.828062,,,,,,,,,,,,,,577ea2ab-0b85-423c-a543-73c004aac1b4,111,,,"[25.9, 2.7]",3900518,1,,,,0.094020225,,Left Foot,,,"[71.5, 7.0]",High Pass,,45.80229,Incomplete,,,,,,,,,1,Regular Play,Romain Thomas,3549.0,Left Center Back,5,Caen,140,['78ec5478-090e-4c4f-8892-55e5ccd9e84d'],50,,,,,,,,,,,,,,,,,,Angers,145,00:01:50.047,Pass,
,,,,,,,,,,,,,,,,,2.635344,,,,,,,,,,,,,,1a1e7416-79e6-4e24-8897-80b46fb7cd76,114,,,"[39.7, 72.0]",3900518,1,,,,-2.5852199,,Right Foot,,,"[11.4, 54.4]",Ground Pass,,33.326416,,,Rémy Vercoutre,2963.0,,,,,,1,Regular Play,Alaeddine Yahia,7444.0,Right Center Back,5,Caen,140,['f0ea6602-2f19-4001-864d-bbf85775973a'],54,,,,,,,,,,,,,,,,,,Caen,140,00:01:54.489,Pass,
,,,,,,,,,,,,,,,,,2.222934,,,,,,,,,,,,,,efeda1a2-54a4-4b45-93c0-c994bcc12a59,117,,,"[15.5, 53.3]",3900518,1,,,,-1.206465,,Right Foot,,,"[29.0, 17.9]",Ground Pass,,37.886806,,,Damien Da Silva,4386.0,,,,,,1,Regular Play,Rémy Vercoutre,2963.0,Goalkeeper,5,Caen,140,['0dd6e524-30a9-432d-bcae-71c8c7aad3c7'],58,,,,,,,,,,,,,,,,,,Caen,140,00:01:58.578,Pass,
,,,,,,,,,,,,,,,,,1.511848,,,,,,,,,,,,,,907f1719-3b69-4a95-bd6f-fd7d917ee671,120,,,"[39.5, 14.8]",3900518,2,,,,-0.7514489,,Right Foot,,,"[53.2, 2.0]",Ground Pass,,18.749134,,,Chaker Alhadhur,7237.0,,,,,,1,Regular Play,Damien Da Silva,4386.0,Left Center Back,5,Caen,140,['b1cb2540-6354-486f-a368-28f5e27298ba'],2,,,,,,,,,,,,,,,,,,Caen,140,00:02:02.498,Pass,
,,,,,,,,,,,,,,,,,0.74025,,,,,,,,,,,,,,b8acdbeb-38d5-430f-a5c9-78bcae51d92c,123,,,"[51.6, 2.8]",3900518,2,,,,1.3944302,,Right Foot,,,"[53.4, 12.9]",Ground Pass,,10.259142,,,Vincent Bessat,2992.0,,,,,,1,Regular Play,Chaker Alhadhur,7237.0,Left Back,5,Caen,140,['a2456486-e365-474f-b3e3-a9c6b5dd64f2'],4,,,,,,,,,,,,,,,,,,Caen,140,00:02:04.739,Pass,
,,,,,,,,,,,,,,,,,1.161379,,,,,,,,,,,,,,0a762d80-7078-4471-85d2-141b88d5e5c5,126,,,"[53.8, 24.0]",3900518,2,,,,2.0946121,,Left Foot,,,"[44.5, 40.1]",Ground Pass,,18.59301,,,Nicolas Seube,40698.0,,,,,,1,Regular Play,Vincent Bessat,2992.0,Left Midfield,5,Caen,140,['c4cd40cb-a6ac-4f23-8e6e-3c82e9259b38'],8,,,,,,,,,,,,,,,,,,Caen,140,00:02:08.202,Pass,
,,,,,,,,,,,,,,,,,1.254801,,,,,,,,,,,,,,f33d4a82-9dd9-45a1-92aa-e0a23cb28587,129,,,"[45.3, 43.4]",3900518,2,,,,1.13947,,Right Foot,,,"[53.4, 61.0]",Ground Pass,,19.374468,,,Jonathan Delaplace,2979.0,,,,,,1,Regular Play,Nicolas Seube,40698.0,Center Defensive Midfield,5,Caen,140,['ba1f5732-19d3-4947-be6b-7a71560b7796'],10,,,,,,,,,,,,,,,,,,Caen,140,00:02:10.638,Pass,
,,,,,,,,,,,,,,,,,1.409998,,,,,,,,,,,,,,280dd159-1c6b-4b71-b1a5-b6b2e9e8a75e,133,,,"[52.8, 63.7]",3900518,2,,,,2.9174805,,Right Foot,,,"[39.2, 66.8]",Ground Pass,,13.948835,,,Alaeddine Yahia,7444.0,,,,,,1,Regular Play,Jonathan Delaplace,2979.0,Right Center Midfield,5,Caen,140,"['1bf6968d-2ef9-4f53-b84a-6ba9aa5ac089', '5a48c4bc-def8-478a-9567-e229df5bd636']",13,,,,,,,,,,,,,,,,,,Caen,140,00:02:13.411,Pass,True
,,,,,,,,,,,,,,,,,1.069692,,,,,,,,,,,,,,e50b2d58-7b75-4973-826a-cdda3e307dff,136,,,"[39.7, 64.6]",3900518,2,,,,-0.4667436,,Right Foot,,,"[52.6, 58.1]",Ground Pass,,14.445068,,,Nicolas Seube,40698.0,,,,,,1,Regular Play,Alaeddine Yahia,7444.0,Right Center Back,5,Caen,140,['271af70c-82ee-4c63-a74a-b043a5985a3b'],17,,,,,,,,,,,,,,,,,,Caen,140,00:02:17.880,Pass,
