50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.214799,,,,,,,,,,,,e2416417-505b-4404-a388-16b216f006fb,3629,,"[101.7, 56.1]",3900571,89,,,,,0.50230235,,Left Foot,,,"[108.8, 60.0]",,Ground Pass,,8.100617,,,,Steven Moreira,7197.0,,,,,,2,From Throw In,Ousmane Dembélé,5477.0,Right Midfield,191,Rennes,134,"['5d219ad1-b487-4d08-8693-59880e305fb5', '8c6168c9-0a8d-4f24-b6c1-f1754873bdc0']",22,,,,,,,,,,,,,,,,,Rennes,134,00:44:22.168,Pass,True
,,,,,,,,,,,,,,,,,0.131528,,,,,,,,,,,,2d9b8310-5b34-460b-bd53-da238afd9516,3632,,"[113.5, 57.5]",3900571,89,,,,,-1.5707964,,Right Foot,,,"[113.5, 52.4]",,Ground Pass,,5.1,,Incomplete,,Yoann Gourcuff,4602.0,,,,,,2,From Throw In,Steven Moreira,7197.0,Right Back,191,Rennes,134,"['98e8f6ad-0397-421f-829f-af2208715dd5', 'da1a4870-4654-449a-bfd7-b77726a33fc1']",24,,,,,,,,,,,,,,,,,Rennes,134,00:44:24.121,Pass,
,,,,,,,,,,,,,,,,,1.917222,,,,,,,,,,,,7298c8a4-74f9-4e80-b9da-663708cfe8a6,3635,,"[120.0, 80.0]",3900571,89,,,,,-1.7510954,67565194-4ede-4774-87c3-c87a9c1aa6b7,Right Foot,,,"[112.8, 40.5]",,High Pass,,40.15084,,,True,Abdoulaye Doucouré,3292.0,True,,Outswinging,,Corner,2,From Corner,Yoann Gourcuff,4602.0,Left Center Midfield,192,Rennes,134,['f6b8f66c-a661-4823-9ee3-0cfdfabefea1'],51,,,,,,,,,,,,,,,,,Rennes,134,00:44:51.780,Pass,
,,,,,,,,,,,,,,,,,1.040302,,,,,,,,,,,,564df7b3-cc05-45dd-80cd-d6b39b8af12a,3642,,"[9.0, 65.3]",3900571,89,,,,,-0.27032533,,Left Foot,,,"[17.3, 63.0]",,Ground Pass,,8.612782,,,,Valentin Lavigne,7432.0,,,,,,2,Regular Play,Raphaël Adelino José Guerreiro,5209.0,Left Midfield,193,Lorient,165,['9a3971c9-bfe7-4e76-9c16-9e4757e12ddc'],58,,,,,,,,,,,,,,,,,Lorient,165,00:44:58.583,Pass,
,,,,,,,,,,,,,,,,,0.163695,,,,,,,,,,,,1631ac7c-2a42-419a-92ab-28550a97d8d0,3644,,"[17.3, 63.1]",3900571,89,,,,,0.49642277,,Right Foot,,,"[19.7, 64.4]",,Low Pass,,2.7294688,,Incomplete,,Hamadou Karamoko,45688.0,,,,,,2,Regular Play,Valentin Lavigne,7432.0,Right Midfield,193,Lorient,165,"['5ae190c6-6501-4dec-85a9-51e935ec20d3', 'bf9df3b3-e075-4665-917a-33755d4b9994']",59,,,,,,,,,,,,,,,,,Lorient,165,00:44:59.623,Pass,
,,,,,,,,,,,,,,,,,0.520326,,,,,,,,,,,,e1b2f0fb-fe57-47e4-82a7-0a888443d049,3649,,"[83.6, 27.8]",3900571,90,,,,,-0.35595775,,Right Foot,,,"[91.4, 24.9]",,Ground Pass,,8.321658,,Incomplete,,Nicolas Janvier,4473.0,,,,,Recovery,2,Regular Play,Fallou Diagne,3022.0,Right Center Back,193,Lorient,165,"['0a079bdd-4cf2-45f0-b5a6-fa5d1c5f7eb4', '347fe5f7-0041-4bee-8d39-7c3c6cbc5c07']",3,,,,,,,,,,,,,,,,,Rennes,134,00:45:03.068,Pass,
,,,,,,,,,,,,,,,,,4.889181,,,,,,,,,,,,e9fcf257-c501-4f5f-9e5f-b2431878cd27,3656,,"[42.2, 74.7]",3900571,90,,,,,-0.22353509,,Left Foot,,,"[116.1, 57.9]",,High Pass,,75.78555,,Incomplete,,Valentin Lavigne,7432.0,,,,,Free Kick,2,From Free Kick,Benjamin Lecomte,3008.0,Goalkeeper,194,Lorient,165,"['030551fb-596e-4f2f-b670-4d6e2079f97a', '71430863-fbd9-4ad9-8e40-6a538924dbbb']",43,,,,,,,,,,,,,,,,,Lorient,165,00:45:43.611,Pass,
,,,,,,,,,,,,,,,,,1.0696,,,,,,,,,,,,9c389861-3ed7-41e8-8f66-49de081b2749,3660,,"[115.4, 80.0]",3900571,91,,,,,-1.487655,,,,,"[116.5, 66.8]",,Low Pass,,13.245754,,,,Walid Mesloub,7766.0,,,,,Throw-in,2,From Throw In,Lamine Gassama,6335.0,Right Back,195,Lorient,165,['16560011-46bf-4cb5-9ad1-7348ba117125'],11,,,,,,,,,,,,,,,,,Lorient,165,00:46:11.417,Pass,
,,,,,,,,,,,,,,,,,1.036076,,,,,,,,,,,,4b374a1b-746f-4a8d-ad9d-ad155ca656c1,3669,,"[6.7, 3.6]",3900571,91,,,,,0.16514868,,Left Foot,,,"[17.5, 5.4]",,Ground Pass,,10.948973,,,,Yoann Gourcuff,4602.0,,,,,,2,From Counter,Cheikh M''Bengue,3424.0,Left Back,196,Rennes,134,"['196cd6fd-5b9d-47e7-ac89-2431f2b0278e', '7dd2e502-ad83-46c6-ac09-f596b86d2dae']",17,,,,,,,,,,,,,,,,,Rennes,134,00:46:17.065,Pass,True
,,,,,,,,,,,,,,,,,1.279717,,,,,,,,,,,,9e6fc345-c756-4316-b9b8-e0ba47a2b5a0,3673,,"[20.5, 3.6]",3900571,91,,,,,0.13452101,,Left Foot,,,"[33.8, 5.4]",,Ground Pass,,13.421252,,,,Jeremie Boga,4909.0,,,,,,2,From Counter,Yoann Gourcuff,4602.0,Left Center Midfield,196,Rennes,134,['27c001c3-4a5c-448d-bf09-acd4157275be'],19,,,,,,,,,,,,,,,,,Rennes,134,00:46:19.402,Pass,
,,,,,,,,,,,,,,,,,0.808845,,,,,,,,,,,,995880b0-b625-4343-a8fa-a3ab0d306609,3675,,"[33.8, 5.4]",3900571,91,,,,,-1.3101939,,Right Foot,,,"[34.6, 2.4]",,Ground Pass,,3.104835,,,,Yoann Gourcuff,4602.0,,,,,,2,From Counter,Jeremie Boga,4909.0,Center Forward,196,Rennes,134,['50e6421b-3e88-4a7f-8d1d-03a9766c49c0'],20,,,,,,,,,,,,,,,,,Rennes,134,00:46:20.682,Pass,
,,,,,,,,,,,,,,,,,0.246676,,,,,,,,,,,,9865228d-8add-4d43-b3b2-a1c8ee754759,3678,,"[36.5, 3.0]",3900571,91,,,,,1.2827408,,Left Foot,,,"[37.3, 5.7]",,Ground Pass,,2.8160255,,Incomplete,,Jeremie Boga,4909.0,,,,,,2,From Counter,Yoann Gourcuff,4602.0,Left Center Midfield,196,Rennes,134,"['16c40461-71d3-4d67-b190-0b25e4d55ea6', '62def73d-62b4-4f5b-9eaf-d6ad4e120ed4', 'a0ba4d8c-027a-40af-89ef-1ca27514cf3f']",21,,,,,,,,,,,,,,,,,Rennes,134,00:46:21.490,Pass,True
,,,,,,,,,,,,,,,,,1.668249,,,,,,,,,,,,5c5df1bf-bebe-4988-a079-0a7b60b89612,3681,,"[28.6, 0.1]",3900571,91,,,,,0.65284663,,,,,"[43.9, 11.8]",,Low Pass,,19.260841,,,,Gélson da Conceição Tavares Fernandes,8672.0,,,,,Throw-in,2,From Throw In,Cheikh M''Bengue,3424.0,Left Back,197,Rennes,134,['1c50d1fa-4331-45ed-b5d7-f86869dc14e7'],25,,,,,,,,,,,,,,,,,Rennes,134,00:46:25.966,Pass,
,,,,,,,,,,,,,,,,,1.725275,,,,,,,,,,,,889eba3b-55ca-4653-8407-204f5bead9ea,3684,,"[42.7, 16.4]",3900571,91,,,,,-1.7444675,,Right Foot,,,"[40.7, 5.0]",,Ground Pass,,11.574109,,,,Cheikh M''Bengue,3424.0,,,,,,2,From Throw In,Gélson da Conceição Tavares Fernandes,8672.0,Center Defensive Midfield,197,Rennes,134,['9a182134-0a5a-48eb-a290-23de8cc97107'],27,,,,,,,,,,,,,,,,,Rennes,134,00:46:27.917,Pass,
,,,,,,,,,,,,,,,,,1.70133,,,,,,,,,,,,f1083673-9b50-4d3e-8593-eab3a765a0e5,3687,,"[41.6, 5.7]",3900571,91,,,,,2.4620473,,Left Foot,,,"[23.9, 20.0]",,Ground Pass,,22.75478,,,,Sylvain Armand,40699.0,,,,,,2,From Throw In,Cheikh M''Bengue,3424.0,Left Back,197,Rennes,134,"['80d6982d-39e2-4378-9628-82fdf56940d2', '87b8a956-25ce-4f75-a73d-fc9382e62a67']",29,,,,,,,,,,,,,,,,,Rennes,134,00:46:29.642,Pass,True
,,,,,,,,,,,,,,,,,3.063247,,,,,,,,,,,,1b7d0bfc-0d67-458d-b45d-420d49766881,3690,,"[27.8, 19.7]",3900571,91,,,,,1.0136101,,Left Foot,,,"[63.5, 77.0]",,High Pass,,67.51133,,,,Ousmane Dembélé,5477.0,,True,,,,2,From Throw In,Sylvain Armand,40699.0,Left Center Back,197,Rennes,134,['a397fcdc-d58d-4d58-9e82-289b2bf8c502'],33,,,,,,,,,,,,,,,,,Rennes,134,00:46:33.344,Pass,
,,,,,,,,,,,,,,,,,0.802698,,,,,,,,,,,,ee160244-fa0b-483d-bc9e-31c2ed1736e7,3697,,"[90.4, 53.7]",3900571,91,,,,,-0.33563855,,Left Foot,,,"[99.0, 50.7]",,Ground Pass,,9.108238,,,,Nicolas Janvier,4473.0,,,,,,2,From Throw In,Ousmane Dembélé,5477.0,Right Midfield,197,Rennes,134,['73de15cf-4b52-4e35-bc62-2f97fcc4cc0e'],41,,,,,,,,,,,,,,,,,Rennes,134,00:46:41.974,Pass,
,,,,,,,,,,,,,,,,,1.163084,,,,,,,,,,,,ad91fad9-b3fe-4a3a-b4c0-795af219e7e0,3699,,"[99.0, 50.7]",3900571,91,,,,,-1.8176268,,Right Foot,,,"[95.8, 38.0]",,Ground Pass,,13.096946,,,,Ousmane Dembélé,5477.0,,,,,,2,From Throw In,Nicolas Janvier,4473.0,Left Midfield,197,Rennes,134,['943a9a53-870a-4cb2-ad85-703fc137b397'],42,,,,,,,,,,,,,,,,,Rennes,134,00:46:42.777,Pass,
,,,,,,,,,,,,,,,,,2.931774,,,,,,,,,,,,0acd895d-733b-4324-a8a1-38b2d8e584c5,3723,,"[99.4, 27.8]",3900571,91,,,,,-0.6360176,,Left Foot,,,"[116.6, 15.1]",,Ground Pass,,21.380598,,,,Jeremie Boga,4909.0,,,,,,2,From Throw In,Cheikh M''Bengue,3424.0,Left Back,197,Rennes,134,['19f0de9a-9e50-4cd7-a8ca-b80506d9571b'],54,,,,,,,,,,,,,,,,,Rennes,134,00:46:54.997,Pass,
,,,,,,,,,,,,,,,,,0.81297,,,,,,,,,,,,2a9e0b8f-8a1e-4946-9db9-2315236daa56,3728,,"[112.0, 14.1]",3900571,92,,,,,1.5444866,,Right Foot,,,"[112.3, 25.5]",,Ground Pass,,11.403947,,,,Cheikh M''Bengue,3424.0,,,,,,2,From Throw In,Jeremie Boga,4909.0,Center Forward,197,Rennes,134,['483ce651-1685-497a-b86f-42636903bc0e'],4,,,,,,,,,,,,,,,,,Rennes,134,00:47:04.586,Pass,
,,,,,,,,,,,,,,,,,1.417566,,,,,,,,,,,,7b1ebfbc-ecfc-4d3b-a600-543832950010,3742,,"[90.1, 40.5]",3900571,92,,,,,1.2351577,28d79d2b-591d-4424-bdc1-fd7cf19a4fa8,Right Foot,,,"[96.1, 57.7]",,Ground Pass,,18.216476,,,,Steven Moreira,7197.0,True,,,,,2,From Throw In,Yoann Gourcuff,4602.0,Left Center Midfield,197,Rennes,134,['a6eea5d0-a111-4179-b40f-c8fc8529aacb'],11,,,,,,,,,,,,,,,,,Rennes,134,00:47:11.651,Pass,
,,,,,,,,,,,,,,,,,1.574114,,,,,,,,,,,,52a9d23b-9ea3-4efe-9b15-0838da071965,3748,,"[70.1, 74.2]",3900571,92,,,,,-2.1711223,,Left Foot,,,"[61.2, 61.2]",,Ground Pass,,15.754682,,,,Fallou Diagne,3022.0,,,,,Recovery,2,From Throw In,Nicolas Janvier,4473.0,Left Midfield,197,Rennes,134,['477c5281-4885-4dce-8a0a-2d50f4e3f394'],18,,,,,,,,,,,,,,,,,Rennes,134,00:47:18.998,Pass,
,,,,,,,,,,,,,,,,,0.67054,,,,,,,,,,,,c29180db-7265-4a0f-9257-3933bf643363,3751,,"[62.1, 54.7]",3900571,92,,,,,-0.3386981,,Right Foot,,,"[70.9, 51.6]",,Ground Pass,,9.330059,,,,Gélson da Conceição Tavares Fernandes,8672.0,,,,,,2,From Throw In,Fallou Diagne,3022.0,Right Center Back,197,Rennes,134,['a81d0858-62e0-4350-b3a0-c334b5947b58'],22,,,,,,,,,,,,,,,,,Rennes,134,00:47:22.673,Pass,
,,,,,,,,,,,,,,,,,2.133394,,,,,,,,,,,,7614b92a-5460-46c8-8692-47a54258e6f1,3754,,"[70.9, 53.4]",3900571,92,,,,,1.4680665,,Right Foot,,,"[72.9, 72.8]",,Ground Pass,,19.502821,,,,Nicolas Janvier,4473.0,,,,,,2,From Throw In,Gélson da Conceição Tavares Fernandes,8672.0,Center Defensive Midfield,197,Rennes,134,['cf5c106e-cf67-4da3-a754-5379bd3931bf'],24,,,,,,,,,,,,,,,,,Rennes,134,00:47:24.337,Pass,
,,,,,,,,,,,,,,,,,1.458948,,,,,,,,,,,,85126c50-3a1f-469c-abbc-e27fd777f20e,3757,,"[83.0, 72.1]",3900571,92,,,,,0.15394467,,Left Foot,,,"[100.4, 74.8]",,Ground Pass,,17.608236,,,,Steven Moreira,7197.0,,,,,,2,From Throw In,Nicolas Janvier,4473.0,Left Midfield,197,Rennes,134,['fc972bd0-f671-4fd0-b7a8-39d374b31690'],27,,,,,,,,,,,,,,,,,Rennes,134,00:47:27.977,Pass,
,,,,,,,,,,,,,,,,,1.065117,,,,,,,,,,,,c4044de9-c8c2-4e18-a4a9-d5ec1df388ce,3760,,"[100.9, 71.5]",3900571,92,,,,,-2.1045046,,Right Foot,,,"[95.7, 62.7]",,Ground Pass,,10.221546,,,,Abdoulaye Doucouré,3292.0,,,,,,2,From Throw In,Steven Moreira,7197.0,Right Back,197,Rennes,134,['c1278fd9-dba1-4a2f-804a-af1cd6ebad2b'],30,,,,,,,,,,,,,,,,,Rennes,134,00:47:30.232,Pass,
,,,,,,,,,,,,,,,,,2.034003,,,,,,,,,,,,ccddfb52-7f23-4d82-ab82-ace5d5de2f1d,3764,,"[97.4, 62.2]",3900571,92,,,,,0.6318057,,Right Foot,,,"[111.2, 72.3]",,Ground Pass,,17.10117,,,,Nicolas Janvier,4473.0,,,,,,2,From Throw In,Abdoulaye Doucouré,3292.0,Right Center Midfield,197,Rennes,134,"['51d7acdc-d5a8-436f-b1eb-921f6fc90958', 'c0f9f9c6-30d3-406d-af0f-107113017ba7']",31,,,,,,,,,,,,,,,,,Rennes,134,00:47:31.877,Pass,True
,,,,,,,,,,,,,,,,,1.687569,,,,,,,,,,,,7b33f316-2ebd-4ee4-9887-0267ce30c6ed,3767,,"[111.2, 72.3]",3900571,92,,,,,-1.6556437,,Right Foot,True,,"[107.9, 33.5]",,High Pass,,38.940083,,Incomplete,,Jeremie Boga,4909.0,,,,,,2,From Throw In,Nicolas Janvier,4473.0,Left Midfield,197,Rennes,134,"['0051d84d-db70-4804-b07c-ee25a094c067', 'd593a5bb-072c-4489-a2d6-0b362a3a45a5']",33,,,,,,,,,,,,,,,,,Rennes,134,00:47:33.951,Pass,
,,,,,,,,,,,,,,,,,5.683302,,,,,,,,,,,,4178a96d-8801-4475-8c6a-c79ba98903fd,3770,,"[20.2, 52.0]",3900571,92,,True,,,0.92823154,,Right Foot,,,"[33.0, 69.1]",,Ground Pass,,21.36001,,,,Valentin Lavigne,7432.0,,,,,,2,Regular Play,Lamine Gassama,6335.0,Right Back,198,Lorient,165,['6e59d215-c6c9-4140-adf1-7cbe559ffa27'],39,,,,,,,,,,,,,,,,,Lorient,165,00:47:39.329,Pass,
,,,,,,,,,,,,,,,,,2.634358,,,,,,,,,,,,bdecdb82-10ca-492e-8640-1a70dec0a533,3772,,"[50.9, 76.7]",3900571,92,,True,,,-1.1630645,,Right Foot,,,"[67.4, 38.5]",,High Pass,,41.611176,,Incomplete,,Benjamin Jeannot,3552.0,,,,,,2,Regular Play,Valentin Lavigne,7432.0,Right Midfield,198,Lorient,165,"['7f0d5f35-fb98-46db-92e5-408508033707', 'c82279f4-30db-4260-b5b1-03527aba5c54']",45,,,,,,,,,,,,,,,,,Lorient,165,00:47:45.013,Pass,
,,,,,,,,,,,,,,,,,1.273329,,,,,,,,,,,,7f0d5f35-fb98-46db-92e5-408508033707,3774,,"[52.7, 41.6]",3900571,92,,,,,-0.61824816,,Head,,,"[66.9, 31.5]",,High Pass,,17.425556,,Incomplete,,Abdoulaye Doucouré,3292.0,,,,,Recovery,2,Regular Play,Fallou Diagne,3022.0,Right Center Back,198,Lorient,165,"['16f35727-37a7-4f23-bb72-0511ef5ff154', 'bdecdb82-10ca-492e-8640-1a70dec0a533', 'c5f6c340-98ce-4bc9-ac1c-e659ff8fda11']",47,,,,,,,,,,,,,,,,,Rennes,134,00:47:47.647,Pass,
,,,,,,,,,,,,,,,,,0.726476,,,,,,,,,,,,c5f6c340-98ce-4bc9-ac1c-e659ff8fda11,3776,,"[53.2, 48.6]",3900571,92,,,,,-1.0646212,,Right Foot,,,"[58.3, 39.4]",,Ground Pass,,10.519031,,,,Benjamin Jeannot,3552.0,,,,,Interception,2,Regular Play,Didier Ndong Ibrahim,22587.0,Right Defensive Midfield,198,Lorient,165,"['78022741-fad9-4dc4-9065-c17abbcdd191', '7f0d5f35-fb98-46db-92e5-408508033707']",48,,,,,,,,,,,,,,,,,Lorient,165,00:47:48.920,Pass,
,,,,,,,,,,,,,,,,,2.639733,,,,,,,,,,,,ace38e37-a6b2-43d8-9361-22cbe9703022,3779,,"[83.1, 32.7]",3900571,92,,,,,-0.35877067,,Right Foot,,,"[104.7, 24.6]",,High Pass,,23.06881,,Incomplete,,Walid Mesloub,7766.0,,,,,,2,Regular Play,Benjamin Jeannot,3552.0,Center Forward,198,Lorient,165,"['41a8d847-4732-4ba1-bc20-b9f7c42be3d8', 'e58d38bb-d6de-4bbf-9e85-e885ce720fe2']",54,,,,,,,,,,,,,,,,,Lorient,165,00:47:54.257,Pass,
,,,,,,,,,,,,,,,,,2.865157,,,,,,,,,,,,597d37e0-863f-4e19-bbcb-ff8bc487f8b4,3783,,"[109.8, 0.1]",3900571,93,,,,,3.1093457,,,,,"[78.8, 1.1]",,High Pass,,31.016125,,,,Vincent Le Goff,7199.0,,,,,Throw-in,2,From Throw In,Walid Mesloub,7766.0,Center Attacking Midfield,199,Lorient,165,['f241fc79-91b7-402e-93a0-5fea4c1289d2'],6,,,,,,,,,,,,,,,,,Lorient,165,00:48:06.130,Pass,
,,,,,,,,,,,,,,,,,0.877815,,,,,,,,,,,,6a8ed05f-9ec7-45c5-818d-0dada1e44e12,3786,,"[84.2, 2.6]",3900571,93,,,,,0.49798524,,Left Foot,,,"[94.5, 8.2]",,Ground Pass,,11.723907,,,,Raphaël Adelino José Guerreiro,5209.0,,,,,,2,From Throw In,Vincent Le Goff,7199.0,Left Back,199,Lorient,165,['ffdf4fac-511f-41f7-8e00-059e1cb7f22d'],10,,,,,,,,,,,,,,,,,Lorient,165,00:48:10.675,Pass,
,,,,,,,,,,,,,,,,,0.948071,,,,,,,,,,,,d568b163-4bbe-4be7-bd3f-95c0fd877852,3789,,"[94.5, 8.2]",3900571,93,,,,,-1.6155425,,Left Foot,,,"[94.2, 1.5]",,Ground Pass,,6.706713,,,,Walid Mesloub,7766.0,,,,,,2,From Throw In,Raphaël Adelino José Guerreiro,5209.0,Left Midfield,199,Lorient,165,['79b1bf52-00f1-4101-b0a9-bdaf7988a26b'],11,,,,,,,,,,,,,,,,,Lorient,165,00:48:11.583,Pass,
,,,,,,,,,,,,,,,,,0.948629,,,,,,,,,,,,30077927-66b4-4c47-a85a-fdbcf75c1964,3792,,"[94.2, 1.5]",3900571,93,,,,,2.617413,,Right Foot,,,"[87.8, 5.2]",,Ground Pass,,7.392564,,,,Vincent Le Goff,7199.0,,,,,,2,From Throw In,Walid Mesloub,7766.0,Center Attacking Midfield,199,Lorient,165,['c189a02e-c0ee-447c-be43-e133d0e32e01'],12,,,,,,,,,,,,,,,,,Lorient,165,00:48:12.578,Pass,
,,,,,,,,,,,,,,,,,0.674492,,,,,,,,,,,,8d01efba-0cae-4607-8ed7-d613d7966a53,3795,,"[87.8, 5.2]",3900571,93,,,,,0.8453263,,Left Foot,,,"[92.5, 10.5]",,Ground Pass,,7.083784,,,,Raphaël Adelino José Guerreiro,5209.0,,,,,,2,From Throw In,Vincent Le Goff,7199.0,Left Back,199,Lorient,165,['7efccbb9-ac8f-4364-b406-139127892078'],14,,,,,,,,,,,,,,,,,Lorient,165,00:48:14.127,Pass,
,,,,,,,,,,,,,,,,,0.063373,,,,,,,,,,,,b3010a13-578c-433d-845f-d056733239cb,3803,,"[12.7, 72.9]",3900571,93,,,,,-0.23109066,,Right Foot,,,"[16.1, 72.1]",,Low Pass,,3.4928498,,Incomplete,,Nicolas Janvier,4473.0,,,,,,2,From Throw In,Steven Moreira,7197.0,Right Back,199,Lorient,165,"['40b0ef69-effd-4c2b-9687-9ffe83f4d68f', '48e49907-af3a-4cf9-abfd-f649d1bd2d96', '76158b81-d38e-464a-adc1-08e600531640']",21,,,,,,,,,,,,,,,,,Rennes,134,00:48:21.898,Pass,True
,,,,,,,,,,,,,,,,,1.985176,,,,,,,,,,,,23620aa8-0546-4d2c-aba5-4145aaee3988,3806,,"[23.4, 80.0]",3900571,93,,True,,,-0.08979007,,,,,"[54.5, 77.2]",,High Pass,,31.22579,,,,Ousmane Dembélé,5477.0,,,,,Throw-in,2,From Throw In,Steven Moreira,7197.0,Right Back,200,Rennes,134,['bfa97f68-d20a-4f37-a1af-a1b5c1b3175d'],28,,,,,,,,,,,,,,,,,Rennes,134,00:48:28.918,Pass,
,,,,,,,,,,,,,,,,,2.056038,,,,,,,,,,,,7c2b8444-b132-48f2-80aa-e3a5aa0fdbe4,3812,,"[12.7, 0.1]",3900571,94,,True,,,0.10683802,,,,,"[47.2, 3.8]",,High Pass,,34.697838,,Unknown,,,,,,,,Throw-in,2,From Throw In,Vincent Le Goff,7199.0,Left Back,201,Lorient,165,,15,,,,,,,,,,,,,,,,,Lorient,165,00:49:15.891,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9c2e509-043d-49d0-afba-07e9e4ddd6e7,6,,"[60.2, 43.4]",3900571,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Benjamin André,2990.0,Left Center Midfield,2,Rennes,134,['c0cc621d-0119-4e31-8582-3a10eb2ee5d6'],0,,,,,,,,,,,,,,,,,Rennes,134,00:00:00.772,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f768e50c-e74b-48f9-b4f0-bfe360047346,8,,"[46.7, 35.7]",3900571,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gélson da Conceição Tavares Fernandes,8672.0,Center Defensive Midfield,2,Rennes,134,['65f832d2-4aa7-4ae2-a9b1-4e7139be19f9'],2,,,,,,,,,,,,,,,,,Rennes,134,00:00:02.313,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6952e797-a63b-4a09-85ba-aa34eec648ae,11,,"[39.3, 7.0]",3900571,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Cheikh M''Bengue,3424.0,Left Back,2,Rennes,134,['41f88025-6eb7-4a18-9b8c-fae580f2761d'],4,,,,,,,,,,,,,,,,,Rennes,134,00:00:04.649,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9bd93c9e-2351-47a9-9e64-b1173dc5bb41,14,,"[24.4, 16.6]",3900571,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sylvain Armand,40699.0,Left Center Back,2,Rennes,134,['9cee32e7-cf98-4bff-9892-73c62f5d3c04'],7,,,,,,,,,,,,,,,,,Rennes,134,00:00:07.338,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,043ffd62-0022-4c3e-9394-edfd79c8a372,17,,"[34.0, 26.5]",3900571,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gélson da Conceição Tavares Fernandes,8672.0,Center Defensive Midfield,2,Rennes,134,['1aad0968-bb7a-417d-9067-09938d4d2505'],9,,,,,,,,,,,,,,,,,Rennes,134,00:00:09.937,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4dd24eed-c29e-4950-b7b7-72037742d3cb,20,,"[37.7, 10.9]",3900571,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Cheikh M''Bengue,3424.0,Left Back,2,Rennes,134,['b3a39cf7-6991-484e-b1bb-38ad7790a2c5'],13,,,,,,,,,,,,,,,,,Rennes,134,00:00:13.306,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7db1d5fd-91ff-45f0-be19-169d41bfa059,23,,"[23.0, 24.8]",3900571,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sylvain Armand,40699.0,Left Center Back,2,Rennes,134,['cb0a9e84-a876-43a8-955c-8163a2cc1e07'],17,,,,,,,,,,,,,,,,,Rennes,134,00:00:17.446,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee001c68-dc18-43d6-91f4-184efb967a20,25,,"[25.8, 56.3]",3900571,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Fallou Diagne,3022.0,Right Center Back,2,Rennes,134,['c969cc48-dc3b-4578-bd34-9fca29ab4749'],20,,,,,,,,,,,,,,,,,Rennes,134,00:00:20.001,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a916704-bc70-45dc-8fa8-bae87dca8844,28,,"[68.6, 50.2]",3900571,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Giovanni-Guy Yann Sio,3018.0,Center Forward,2,Rennes,134,['e1b09191-0eb6-4a56-a550-bd545ea373ed'],23,,,,,,,,,,,,,,,,,Rennes,134,00:00:23.074,Ball Receipt*,
