50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.262574,,,,,,,,,,,,,,,538883bf-d07f-4b34-b938-7020d2beb3dc,3234,,"[95.7, 16.9]",3900549,81,,,,,-0.86217004,,Right Foot,,,"[98.1, 14.1]",,Low Pass,,3.6878178,,Unknown,,Jeremie Boga,4909.0,,,,,Recovery,2,From Throw In,Benjamin André,2990.0,Left Center Midfield,170,Rennes,134,['2d7584d5-0bbf-49b8-a867-6bb10b7e2932'],51,,,,,,,,,,,,,,,,Rennes,134,00:36:51.134,Pass,
,,,,,,,,,,,,,,,,0.635318,,,,,,,,,,,,,,,7886d735-d274-4303-94f2-f1eb4be7a419,3238,,"[92.2, 17.8]",3900549,82,,,,,0.67170376,,Left Foot,True,,"[108.3, 30.6]",,High Pass,,20.56818,,Incomplete,,Romain Danzé,4475.0,,,,,Free Kick,2,From Free Kick,Juan Fernando Quintero Paniagua,5692.0,Right Center Midfield,171,Rennes,134,"['23a38b8b-7381-45df-b6ef-c6c47a6c49ac', 'e28f6d02-0186-484a-a9b0-b3e1cee87454']",59,,,,,,,,,,,,,,,,Rennes,134,00:37:59.257,Pass,
,,,,,,,,,,,,,,,,1.040751,,,,,,,,,,,,,,,fd4b2dca-c745-4b9a-850d-cb06253be9b6,3242,,"[95.7, 0.1]",3900549,84,,True,,,1.706324,,,,,"[93.9, 13.3]",,Low Pass,,13.322162,,,,Cheikh M''Bengue,3424.0,,,,,Throw-in,2,From Throw In,Jeremie Boga,4909.0,Left Midfield,172,Rennes,134,['1c5d45ab-d1a0-405a-94f5-2d3878a9bd5a'],9,,,,,,,,,,,,,,,,Rennes,134,00:39:09.007,Pass,
,,,,,,,,,,,,,,,,0.952325,,,,,,,,,,,,,,,8e5b73e3-1596-4d2f-8155-6c535b18c9f7,3244,,"[93.0, 13.5]",3900549,84,,True,,,2.815461,,Right Foot,,,"[38.3, 32.0]",,Ground Pass,,57.743744,,,,Benoît Guy Robert Costil,3354.0,,,,,,2,From Throw In,Cheikh M''Bengue,3424.0,Left Back,172,Rennes,134,['c3855a1c-e736-462d-9d84-a54b97fa0ed8'],10,,,,,,,,,,,,,,,,Rennes,134,00:39:10.957,Pass,
,,,,,,,,,,,,,,,,2.086289,,,,,,,,,,,,,,,49974701-ba36-4284-9bc2-c7e597529198,3246,,"[20.9, 38.9]",3900549,84,,True,,,-1.033165,,Right Foot,,,"[39.8, 7.2]",,Ground Pass,,36.90664,,,,Sylvain Armand,40699.0,,,,,,2,From Throw In,Benoît Guy Robert Costil,3354.0,Goalkeeper,172,Rennes,134,['dd175507-2759-40d6-96ea-35662b25b523'],11,,,,,,,,,,,,,,,,Rennes,134,00:39:11.909,Pass,
,,,,,,,,,,,,,,,,2.78017,,,,,,,,,,,,,,,c9ca6a08-9d02-43a6-9ed1-39dc52b45594,3248,,"[46.3, 5.2]",3900549,84,,,,,0.88688874,,Right Foot,,,"[82.9, 50.1]",,High Pass,,57.92728,,Incomplete,,Giovanni-Guy Yann Sio,3018.0,,True,,,,2,From Throw In,Sylvain Armand,40699.0,Left Center Back,172,Rennes,134,"['05be53d4-a421-4924-881e-c6fc53460376', '903ff0b8-9052-4986-b250-d2d872190f40']",16,,,,,,,,,,,,,,,,Rennes,134,00:39:16.318,Pass,
,,,,,,,,,,,,,,,,1.051242,,,,,,,,,,,,,,,335ffb56-d13b-4fe0-be9f-63a51debf200,3256,,"[47.4, 36.9]",3900549,84,,,,,0.96770865,,Left Foot,,,"[54.7, 47.5]",,Low Pass,,12.870509,,,,Fabien Lemoine,7200.0,,,,,,2,Regular Play,Pierre-Yves Polomat,7347.0,Left Back,173,Saint-Étienne,135,"['2a78e181-48d7-440e-87e3-1490fefc676c', '85b0ea55-d298-4da1-95fe-3eaa943272a3']",20,,,,,,,,,,,,,,,,Saint-Étienne,135,00:39:20.535,Pass,True
,,,,,,,,,,,,,,,,1.726714,,,,,,,,,,,,,,,71292a83-a07c-440e-a783-772e685f8dcf,3259,,"[83.2, 48.6]",3900549,84,,,,,-1.1680714,3290ffba-1d38-498d-a8bd-73ce94f46b88,Right Foot,,,"[92.7, 26.3]",,Ground Pass,,24.239223,,,,Pierre-Yves Polomat,7347.0,True,,,,,2,Regular Play,Fabien Lemoine,7200.0,Right Defensive Midfield,173,Saint-Étienne,135,['39768df6-69ef-48f1-903a-6298c4723a56'],26,,,,,,,,,,,,,,,,Saint-Étienne,135,00:39:26.549,Pass,
,,,,,,,,,,,,,,,,4.331098,,,,,,,,,,,,,,,a4a663cf-1b4b-4bb4-9ca3-044f6522a248,3264,,"[6.0, 44.0]",3900549,84,,,,,0.48745263,,Left Foot,,,"[72.4, 79.2]",,High Pass,,75.153175,,Out,,Ousmane Dembélé,5477.0,,,,,Goal Kick,2,From Goal Kick,Benoît Guy Robert Costil,3354.0,Goalkeeper,174,Rennes,134,['03c5c31a-b5b1-4b40-a5c5-06d960917964'],51,,,,,,,,,,,,,,,,Rennes,134,00:39:51.630,Pass,
,,,,,,,,,,,,,,,,1.048708,,,,,,,,,,,,,,,69d5bcb1-3f23-4870-a076-b8f4d9c399c0,3266,,"[45.8, 0.1]",3900549,85,,,,,2.586911,,,,,"[27.4, 11.5]",,Low Pass,,21.645323,,,,Loïc Perrin,4263.0,,,,,Throw-in,2,From Throw In,Pierre-Yves Polomat,7347.0,Left Back,175,Saint-Étienne,135,['e667c5c3-d0a6-4fd3-9319-e88eff2c99d0'],0,,,,,,,,,,,,,,,,Saint-Étienne,135,00:40:00.988,Pass,
,,,,,,,,,,,,,,,,1.80453,,,,,,,,,,,,,,,036c5bd1-5418-4fed-891c-cc3171e8fd0c,3268,,"[27.4, 13.1]",3900549,85,,True,,,2.0918133,,Right Foot,,,"[14.2, 36.1]",,Ground Pass,,26.518673,,,,Stéphane Ruffier,4259.0,,,,,,2,From Throw In,Loïc Perrin,4263.0,Left Center Back,175,Saint-Étienne,135,['a9ead6ea-ef98-41d4-b371-3aab11f24cbe'],4,,,,,,,,,,,,,,,,Saint-Étienne,135,00:40:04.011,Pass,
,,,,,,,,,,,,,,,,3.362274,,,,,,,,,,,,,,,168e0862-c012-4d56-850c-cb57b000c3a0,3271,,"[14.7, 45.4]",3900549,85,,,,,0.3754623,,Right Foot,,,"[69.5, 67.0]",,High Pass,,58.90331,,Incomplete,,Romain Hamouma,4260.0,,,,,,2,From Throw In,Stéphane Ruffier,4259.0,Goalkeeper,175,Saint-Étienne,135,"['7f3e46da-7613-4bf1-9e65-2d0596fc447c', '9bd9bf92-3bef-4b72-85e3-38b9b56eb45d', 'e713a28a-725a-4300-8bae-e61da8cd3d04']",8,,,,,,,,,,,,,,,,Saint-Étienne,135,00:40:08.143,Pass,True
,,,,,,,,,,,,,,,,1.642521,,,,,,,,,,,,,,,7f3e46da-7613-4bf1-9e65-2d0596fc447c,3273,,"[50.6, 13.1]",3900549,85,,,,True,0.4751745,,,,,"[64.4, 20.2]",,High Pass,,15.519342,,Incomplete,,Jeremie Boga,4909.0,,,,,Recovery,2,From Throw In,Cheikh M''Bengue,3424.0,Left Back,175,Saint-Étienne,135,"['168e0862-c012-4d56-850c-cb57b000c3a0', '1dc29e99-af1c-4806-bb8d-f0cf032f359f', 'd93675e9-496f-441c-9d88-0dde1924975d', 'dddb2f5e-359d-4a38-b744-4dc0800dd376']",11,,,,,,,,,,,,,,,,Rennes,134,00:40:11.505,Pass,True
,,,,,,,,,,,,,,,,0.843344,,,,,,,,,,,,,,,d93675e9-496f-441c-9d88-0dde1924975d,3276,,"[55.7, 59.9]",3900549,85,,,,,0.6310794,,Head,,,"[63.5, 65.6]",,Low Pass,,9.660746,,,,Romain Hamouma,4260.0,,,,,Recovery,2,From Throw In,Fabien Lemoine,7200.0,Right Defensive Midfield,175,Saint-Étienne,135,"['0b1971cb-2d14-4ccd-b23f-7dd35559af5f', '7f3e46da-7613-4bf1-9e65-2d0596fc447c']",13,,,,,,,,,,,,,,,,Saint-Étienne,135,00:40:13.148,Pass,
,,,,,,,,,,,,,,,,1.165499,,,,,,,,,,,,,,,69f77e60-78af-4bc6-a64e-b40643b4948c,3280,,"[62.9, 68.7]",3900549,85,,,,,1.217806,,Right Foot,,,"[65.7, 76.3]",,Ground Pass,,8.099382,,,,Kévin Malcuit,4382.0,,,,,,2,From Throw In,Romain Hamouma,4260.0,Right Wing,175,Saint-Étienne,135,"['3b56f3d5-1ddc-404a-9a02-ed10dc4a33db', '62b4196b-1723-4e20-8e5a-14878864be94']",15,,,,,,,,,,,,,,,,Saint-Étienne,135,00:40:15.390,Pass,True
,,,,,,,,,,,,,,,,2.233697,,,,,,,,,,,,,,,651db9a0-9ce4-48ff-929c-bf60f884bca9,3286,,"[72.4, 72.5]",3900549,85,,,,,-0.650149,,Right Foot,,,"[117.9, 37.9]",,High Pass,,57.161263,,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Valentin Eysseric,4254.0,Left Wing,176,Saint-Étienne,135,['5ffbc6dc-f93a-4e04-aced-96210667da88'],58,,,,,,,,,,,,,,,,Saint-Étienne,135,00:40:58.653,Pass,
,,,,,,,,,,,,,,,,0.581509,,,,,,,,,,,,,,,8d2d7dea-3f24-42d8-a594-f77565cdd6a1,3291,,"[82.1, 0.1]",3900549,87,,True,,,2.6779451,,,,,"[68.3, 7.0]",,Low Pass,,15.428869,,,,Loïc Perrin,4263.0,,,,,Throw-in,2,From Throw In,Pierre-Yves Polomat,7347.0,Left Back,177,Saint-Étienne,135,['2508c31f-36b7-43d0-af3a-6b9c620bac1b'],24,,,,,,,,,,,,,,,,Saint-Étienne,135,00:42:24.373,Pass,
,,,,,,,,,,,,,,,,0.651577,,,,,,,,,,,,,,,8891734c-09cd-4ae1-a571-05113a04bc7f,3293,,"[67.3, 7.0]",3900549,87,,True,,,2.5330968,,Left Foot,,,"[25.1, 36.4]",,Ground Pass,,51.431507,,,,Stéphane Ruffier,4259.0,,,,,,2,From Throw In,Loïc Perrin,4263.0,Left Center Back,177,Saint-Étienne,135,['6f640a1e-6ede-4365-854c-672fc9374db3'],25,,,,,,,,,,,,,,,,Saint-Étienne,135,00:42:25.530,Pass,
,,,,,,,,,,,,,,,,3.265482,,,,,,,,,,,,,,,c9edc3fc-9172-4a58-a20f-812d6986e2eb,3295,,"[32.0, 49.9]",3900549,87,,,,,0.07976239,,Right Foot,,,"[90.8, 54.6]",,High Pass,,58.98754,,Incomplete,,Romain Hamouma,4260.0,,,,,,2,From Throw In,Stéphane Ruffier,4259.0,Goalkeeper,177,Saint-Étienne,135,"['0a0447d0-b003-4279-b78f-db9a515254df', 'aa32e983-fb61-48ab-918b-1955c21de8da']",38,,,,,,,,,,,,,,,,Saint-Étienne,135,00:42:38.206,Pass,
,,,,,,,,,,,,,,,,1.61878,,,,,,,,,,,,,,,0a0447d0-b003-4279-b78f-db9a515254df,3297,,"[29.3, 25.5]",3900549,87,,,,,-1.0510521,,Head,,,"[39.6, 7.5]",,High Pass,,20.738611,,,,Jeremie Boga,4909.0,,,,,Recovery,2,From Throw In,Sylvain Armand,40699.0,Left Center Back,177,Saint-Étienne,135,"['291b0e83-8bbf-49ad-8f9c-9a1ddbc5a27f', 'c9edc3fc-9172-4a58-a20f-812d6986e2eb']",41,,,,,,,,,,,,,,,,Rennes,134,00:42:41.472,Pass,
,,,,,,,,,,,,,,,,2.005462,,,,,,,,,,,,,,,3d9d3271-d74c-4f0b-afa1-e57c09493a28,3299,,"[39.6, 7.5]",3900549,87,,,,,0.8748143,,Head,,,"[52.8, 23.3]",,High Pass,,20.588346,,Incomplete,,Giovanni-Guy Yann Sio,3018.0,,,,,,2,From Throw In,Jeremie Boga,4909.0,Left Midfield,177,Saint-Étienne,135,"['77cdd7ed-0f0e-478a-a1b1-0a0c6c25858d', 'aa755693-c566-46ea-b8cb-0ec869dbf050']",43,,,,,,,,,,,,,,,,Rennes,134,00:42:43.206,Pass,
,,,,,,,,,,,,,,,,0.980467,,,,,,,,,,,,,,,19ae8d82-7fce-489c-94b6-a3fdcee34647,3303,,"[67.3, 54.4]",3900549,87,,,,,-0.9063009,,Right Foot,,,"[76.7, 42.4]",,Ground Pass,,15.24336,,,,Vincent Pajot,3414.0,,,,,,2,From Throw In,Moustapha Bayal Sall,401468.0,Right Center Back,177,Saint-Étienne,135,['accbc58b-135e-47a2-9b09-24c960d847aa'],45,,,,,,,,,,,,,,,,Saint-Étienne,135,00:42:45.957,Pass,
,,,,,,,,,,,,,,,,1.62762,,,,,,,,,,,,,,,2cdb22e3-f952-4680-9927-3a94eccaec99,3307,,"[79.1, 43.3]",3900549,87,,,,,-0.23893644,,Right Foot,,,"[86.9, 41.4]",,Ground Pass,,8.028076,,,,Neal Maupay,4766.0,,,,,,2,From Throw In,Vincent Pajot,3414.0,Left Defensive Midfield,177,Saint-Étienne,135,"['3cdcffcd-210f-4584-ab37-08a9193f6c32', '687c01bb-00b2-45a7-9312-09acace90104']",47,,,,,,,,,,,,,,,,Saint-Étienne,135,00:42:47.060,Pass,True
,,,,,,,,,,,,,,,,1.450158,,,,,,,,,,,,,,,62f66b86-fdb9-4aa3-9c61-43a94c197b64,3310,,"[85.8, 39.7]",3900549,87,,,,,-1.6113147,,Right Foot,,,"[84.6, 10.1]",,Ground Pass,,29.624315,,,,Valentin Eysseric,4254.0,,,,,,2,From Throw In,Neal Maupay,4766.0,Center Forward,177,Saint-Étienne,135,['df42c134-a7a9-48a2-8b24-bbaad23a4d58'],48,,,,,,,,,,,,,,,,Saint-Étienne,135,00:42:48.857,Pass,
,,,,,,,,,,,,,,,,0.621848,,,,,,,,,,,,,,,179826ea-c3f1-432d-ab70-fcaa12685b7e,3318,,"[97.8, 10.5]",3900549,87,,,,,2.3864882,,Left Foot,,,"[92.7, 15.3]",,Ground Pass,,7.0035706,,,,Valentin Eysseric,4254.0,,,,,,2,From Throw In,Pierre-Yves Polomat,7347.0,Left Back,177,Saint-Étienne,135,['c31b28c5-410a-4252-9fb4-95179f2a5286'],55,,,,,,,,,,,,,,,,Saint-Étienne,135,00:42:55.184,Pass,
,,,,,,,,,,,,,,,,2.495418,,,,,,,,,,,,,,,999b99c4-6482-46ac-a671-e4bcff8421d0,3320,,"[92.7, 15.3]",3900549,87,,,,,-0.34678215,,Left Foot,,,"[112.9, 8.0]",,Ground Pass,,21.478594,,,,Pierre-Yves Polomat,7347.0,,,,,,2,From Throw In,Valentin Eysseric,4254.0,Left Wing,177,Saint-Étienne,135,['68aa49aa-5419-429f-8378-9bb9dd24bc80'],55,,,,,,,,,,,,,,,,Saint-Étienne,135,00:42:55.806,Pass,
,,,,,,,,,,,,,,,,3.682996,,,,,,,,,,,,,,,133ab59a-116b-47b8-b865-03b7483594ef,3326,,"[6.0, 44.0]",3900549,88,,,,,0.35210177,,Right Foot,,,"[68.6, 67.0]",,High Pass,,66.69153,,Incomplete,,Benjamin André,2990.0,,,,,Goal Kick,2,From Goal Kick,Benoît Guy Robert Costil,3354.0,Goalkeeper,178,Rennes,134,"['2e922f0f-d088-45d9-b3cd-d58d367173f0', 'a64e1dc6-f9b7-4a51-aab9-bd9058562333']",27,,,,,,,,,,,,,,,,Rennes,134,00:43:27.237,Pass,
,,,,,,,,,,,,,,,,1.275412,,,,,,,,,,,,,,,8fcc83d1-a785-4fac-9fa8-2e9591b791e3,3330,,"[73.3, 80.0]",3900549,88,,,,,-0.40861848,,,,,"[83.0, 75.8]",,High Pass,,10.570241,,,,Ousmane Dembélé,5477.0,,,,,Throw-in,2,From Throw In,Romain Danzé,4475.0,Right Back,179,Rennes,134,['050006e4-95dc-4808-b5b4-28a1265d01e6'],43,,,,,,,,,,,,,,,,Rennes,134,00:43:43.229,Pass,
,,,,,,,,,,,,,,,,0.17946,,,,,,,,,,,,,,,1b4dd88a-f5a3-409e-a56a-0aa523e3ff55,3332,,"[86.1, 74.5]",3900549,88,,,,,-0.35470566,,Head,,,"[88.8, 73.5]",,Low Pass,,2.879236,,Incomplete,,Giovanni-Guy Yann Sio,3018.0,,,,,,2,From Throw In,Ousmane Dembélé,5477.0,Right Midfield,179,Rennes,134,"['1d3588de-df66-46f9-96c6-b294fc5af795', 'ebb682a2-005e-4eb0-8b2f-f363b1e68622']",44,,,,,,,,,,,,,,,,Rennes,134,00:43:44.505,Pass,
,,,,,,,,,,,,,,,,2.916006,,,,,,,,,,,,,,,c4fb9216-e333-4fcc-9dae-e4c910b95629,3336,,"[30.7, 6.6]",3900549,88,,,,,0.32611734,,Left Foot,,,"[65.0, 18.2]",,High Pass,,36.208424,,,,Neal Maupay,4766.0,,,,,,2,From Throw In,Pierre-Yves Polomat,7347.0,Left Back,179,Rennes,134,['0154fbcc-ca7f-44b5-b19d-e1250a64be12'],45,,,,,,,,,,,,,,,,Saint-Étienne,135,00:43:45.958,Pass,
,,,,,,,,,,,,,,,,0.222777,,,,,,,,,,,,,,,bdfb8674-4fe7-406a-a1f4-4142d8126a39,3344,,"[55.6, 73.7]",3900549,88,,,,,-0.20539539,,Right Foot,,,"[58.0, 73.2]",,Ground Pass,,2.4515302,,Incomplete,,Giovanni-Guy Yann Sio,3018.0,,,,,,2,From Throw In,Romain Danzé,4475.0,Right Back,179,Rennes,134,"['20b99b9e-c5ab-4fe6-97d2-a21cfa8ecb74', '4c878fe8-d804-42ac-801a-e433cfcd6b75', 'ca03574b-b71b-4e52-93e5-26d24a2eb039']",50,,,,,,,,,,,,,,,,Rennes,134,00:43:50.607,Pass,True
,,,,,,,,,,,,,,,,4.982065,,,,,,,,,,,,,,,dd2fee89-7104-4461-860d-61e089a84af6,3349,,"[43.2, 74.1]",3900549,88,,,,,-0.12187361,,Right Foot,,,"[107.7, 66.2]",,High Pass,,64.981995,,Incomplete,,Ousmane Dembélé,5477.0,,,,,,2,From Throw In,Pedro Filipe Teodósio Mendes,3753.0,Right Center Back,179,Rennes,134,"['7feac93d-fa9a-47c8-85b3-55e03aa53e27', 'ea5cf7b9-bef4-4cb2-8f14-5495e721aa94']",53,,,,,,,,,,,,,,,,Rennes,134,00:43:53.112,Pass,
,,,,,,,,,,,,,,,,0.213237,,,,,,,,,,,,,,,980d86f3-9935-4f38-b503-b4be0b5bd21d,3353,,"[39.9, 10.3]",3900549,89,,,,,-0.348771,,Head,,,"[43.2, 9.1]",,Low Pass,,3.51141,,Incomplete,,Valentin Eysseric,4254.0,,,,,Recovery,2,From Throw In,Vincent Pajot,3414.0,Left Defensive Midfield,179,Rennes,134,"['5758f87d-4922-4416-a5fa-3693cd0e291c', '8546e145-8ef6-4ef4-aee2-d7bb5d17f278']",1,,,,,,,,,,,,,,,,Saint-Étienne,135,00:44:01.628,Pass,
,,,,,,,,,,,,,,,,1.257252,,,,,,,,,,,,,,,f7a3424f-0652-4f4e-b483-5e09a3b13f90,3356,,"[69.5, 70.7]",3900549,89,,,,,-0.4636476,,Head,,,"[82.3, 64.3]",,High Pass,,14.310835,,Incomplete,,Giovanni-Guy Yann Sio,3018.0,,,,,Recovery,2,From Throw In,Romain Danzé,4475.0,Right Back,179,Rennes,134,"['515ee677-a44c-4f44-87d4-1af69c8bbf3d', 'f93347bf-8a06-4cd1-ad9c-6b863f30738c']",2,,,,,,,,,,,,,,,,Rennes,134,00:44:02.795,Pass,
,,,,,,,,,,,,,,,,2.571354,,,,,,,,,,,,,,,199c6d50-70af-4a67-9152-2bfed68130fb,3360,,"[36.8, 17.6]",3900549,89,,,,,2.2123191,,Right Foot,,,"[24.7, 33.8]",,Low Pass,,20.22004,,,,Moustapha Bayal Sall,401468.0,,,,,,2,Regular Play,Fabien Lemoine,7200.0,Right Defensive Midfield,180,Saint-Étienne,135,['e7404eae-8ce8-48ca-93d9-705c050ff0fb'],4,,,,,,,,,,,,,,,,Saint-Étienne,135,00:44:04.790,Pass,
,,,,,,,,,,,,,,,,2.474764,,,,,,,,,,,,,,,d7007933-c5bb-492d-af9d-4892bcc02ba1,3363,,"[22.3, 40.2]",3900549,89,,,,,2.7744188,,Right Foot,,,"[8.0, 45.7]",,Ground Pass,,15.321227,,,,Stéphane Ruffier,4259.0,,,,,,2,Regular Play,Moustapha Bayal Sall,401468.0,Right Center Back,180,Saint-Étienne,135,['b0709b18-d9ff-4c06-8876-b88a6ad6d0ae'],7,,,,,,,,,,,,,,,,Saint-Étienne,135,00:44:07.715,Pass,
,,,,,,,,,,,,,,,,3.054466,,,,,,,,,,,,,,,79aafb8d-3cd6-46e4-8b6e-a27b0c154025,3366,,"[12.8, 50.7]",3900549,89,,,,,0.16842951,,Right Foot,,,"[62.2, 59.1]",,High Pass,,50.10908,,Incomplete,,Romain Hamouma,4260.0,,,,,,2,Regular Play,Stéphane Ruffier,4259.0,Goalkeeper,180,Saint-Étienne,135,"['5f7396f7-46a7-4843-a230-4bf7f3ca80c7', '72ddadc8-3228-4bf8-90d8-d304e42c4164']",10,,,,,,,,,,,,,,,,Saint-Étienne,135,00:44:10.350,Pass,
,,,,,,,,,,,,,,,,2.104465,,,,,,,,,,,,,,,c1f54b1c-c825-413d-924b-311bda821908,3373,,"[53.4, 4.2]",3900549,89,,,,,0.02207843,,Left Foot,,,"[85.1, 4.9]",,High Pass,,31.707727,,,,Cheikh M''Bengue,3424.0,,,,,Free Kick,2,From Free Kick,Sylvain Armand,40699.0,Left Center Back,182,Rennes,134,['3e34cdf4-5023-4a22-8aec-1e4d225e0bb7'],39,,,,,,,,,,,,,,,,Rennes,134,00:44:39.314,Pass,
,,,,,,,,,,,,,,,,0.177808,,,,,,,,,,,,,,,52b06ed9-73dd-45fb-9e37-5e0bc175ebf1,3376,,"[86.5, 5.8]",3900549,89,,,,True,1.7126933,,,,,"[86.1, 8.6]",,Low Pass,,2.828427,,Incomplete,,Benjamin André,2990.0,,,,,,2,From Free Kick,Cheikh M''Bengue,3424.0,Left Back,182,Rennes,134,"['70465805-bcc9-40aa-bad1-48c74d95cbbb', 'a710fbc6-13a4-4306-a910-e92cf28c4e10', 'a9af34d4-d8d5-47a4-8ff2-ac647fa347aa']",41,,,,,,,,,,,,,,,,Rennes,134,00:44:41.241,Pass,True
,,,,,,,,,,,,,,,,1.131683,,,,,,,,,,,,,,,ed103399-a72d-46fd-9c85-778bd7994f90,3380,,"[34.3, 80.0]",3900549,90,,,,,-0.19868588,,,,,"[49.2, 77.0]",,High Pass,,15.199013,,,,Romain Hamouma,4260.0,,,,,Throw-in,2,From Throw In,Kévin Malcuit,4382.0,Right Back,183,Saint-Étienne,135,['675a127e-bac6-4de6-bd0b-ab22aca65a08'],2,,,,,,,,,,,,,,,,Saint-Étienne,135,00:45:02.799,Pass,
,,,,,,,,,,,,,,,,1.440526,,,,,,,,,,,,,,,f07b7888-3474-4461-a7ec-e046fab804c2,3382,,"[49.2, 77.0]",3900549,90,,,,,-0.23003209,,Head,,,"[65.0, 73.3]",,Low Pass,,16.227446,,,,Neal Maupay,4766.0,,,,,,2,From Throw In,Romain Hamouma,4260.0,Right Wing,183,Saint-Étienne,135,['b14d18a4-4add-41c7-b5e6-b9b04e864d63'],3,,,,,,,,,,,,,,,,Saint-Étienne,135,00:45:03.971,Pass,
,,,,,,,,,,,,,,,,0.841756,,,,,,,,,,,,,,,12ef4ee8-83ea-41b6-b184-0aa3b88c6600,3386,,"[63.6, 74.0]",3900549,90,,,,,-1.8212395,,Other,,,"[62.5, 69.7]",,Low Pass,,4.438468,,,,Benjamin Corgnet,2944.0,,,,,,2,From Throw In,Neal Maupay,4766.0,Center Forward,183,Saint-Étienne,135,['6d0bb005-2d23-4f3a-a0e9-65c38e64097a'],5,,,,,,,,,,,,,,,,Saint-Étienne,135,00:45:05.467,Pass,
,,,,,,,,,,,,,,,,3.157637,,,,,,,,,,,,,,,550cf940-7e7b-4f76-9327-6c8e761c2174,3400,,"[51.3, 66.1]",3900549,90,,,,,-2.7880177,,Left Foot,,,"[19.6, 54.4]",,Ground Pass,,33.790234,,,,Stéphane Ruffier,4259.0,,,,,,2,From Throw In,Fabien Lemoine,7200.0,Right Defensive Midfield,183,Saint-Étienne,135,['6a72cc92-c6f5-401c-9c4d-f400a37936d2'],14,,,,,,,,,,,,,,,,Saint-Étienne,135,00:45:14.981,Pass,
,,,,,,,,,,,,,,,,5.029974,,,,,,,,,,,,,,,ddaf1d5a-40b3-4327-981a-20d7f83d42bb,3404,,"[22.6, 56.0]",3900549,90,,,,,-0.17369208,,Right Foot,,,"[104.1, 41.7]",,High Pass,,82.74503,,Incomplete,,Neal Maupay,4766.0,,,,,,2,From Throw In,Stéphane Ruffier,4259.0,Goalkeeper,183,Saint-Étienne,135,"['422ced7e-6ab3-4778-9278-3d418bd0bfdb', 'eaf7ed8a-0d7c-4ae3-9722-86060329222c']",18,,,,,,,,,,,,,,,,Saint-Étienne,135,00:45:18.179,Pass,
,,,,,,,,,,,,,,,,4.333912,,,,,,,,,,,,,,,8b31f4cc-5f83-4e91-bb52-6be220438b8a,3408,,"[10.5, 41.9]",3900549,90,,,,,0.07304057,,Drop Kick,,,"[84.3, 47.3]",,High Pass,,73.9973,,Incomplete,,Giovanni-Guy Yann Sio,3018.0,,,,,,2,Regular Play,Benoît Guy Robert Costil,3354.0,Goalkeeper,184,Rennes,134,"['48e6eb37-444e-4ee7-be84-bf90b57a15ea', '57c8981b-e5d8-41f0-ac36-4d77fad1683c']",34,,,,,,,,,,,,,,,,Rennes,134,00:45:34.205,Pass,
,,,,,,,,,,,,,,,,2.047467,,,,,,,,,,,,,,,61dee125-8a09-4339-9417-b08223c1c816,3412,,"[45.0, 33.7]",3900549,90,,,,,-0.96408844,,Head,,,"[54.3, 20.3]",,High Pass,,16.311039,,Incomplete,,Valentin Eysseric,4254.0,,,,,Recovery,2,Regular Play,Fabien Lemoine,7200.0,Right Defensive Midfield,184,Rennes,134,"['32f11ceb-a545-437b-8a0d-917e835c01ab', 'b7e3f3f8-85eb-4bb2-babf-e8d5ffc69b94']",39,,,,,,,,,,,,,,,,Saint-Étienne,135,00:45:39.887,Pass,
,,,,,,,,,,,,,,,,1.702593,,,,,,,,,,,,,,,32f11ceb-a545-437b-8a0d-917e835c01ab,3414,,"[65.8, 59.8]",3900549,90,,,,,0.46022296,,Head,,,"[77.5, 65.6]",,High Pass,,13.058714,,,,Benjamin André,2990.0,,,,,Recovery,2,Regular Play,Romain Danzé,4475.0,Right Back,184,Rennes,134,"['61dee125-8a09-4339-9417-b08223c1c816', '6633a17a-bc90-4c6f-9867-2ba3491a80c4']",41,,,,,,,,,,,,,,,,Rennes,134,00:45:41.935,Pass,
