50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,,,,072d18d8-7819-419a-9ead-441d7ddae44f,31,,,"[16.7, 5.5]",3900608,0,,,,-1.3481354,,Left Foot,,,,"[17.9, 0.2]",,Low Pass,,5.434151,,Out,,,,,,,,,1,From Goal Kick,Maxime Le Marchand,3229.0,Left Center Back,3,Caen,140,,53,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:53.394,Pass,
,,,,,,,,,,,,,,,,,,0.832203,,,,,,,,,,,,,,b8088cb0-b5c2-4f37-a382-05794934774f,32,,,"[105.1, 80.0]",3900608,1,,,,-1.6884325,,,,,,"[103.8, 69.0]",,Low Pass,,11.076551,,,,Andy Delort,3038.0,,,,,Throw-in,1,From Throw In,Dennis Appiah,22111.0,Right Back,4,Caen,140,['40cb51b7-315e-4bac-ac36-66f22085c5ba'],6,,,,,,,,,,,,,,,,,Caen,140,00:01:06.525,Pass,
,,,,,,,,,,,,,,,,,,0.497986,,,,,,,,,,,,,,24042a99-bc9e-488e-917f-f284f336a1f4,34,,,"[104.0, 68.7]",3900608,1,,,,-1.731559,,Right Foot,,,,"[103.4, 65.0]",,Ground Pass,,3.748333,,,,Julien Féret,2959.0,,,,,,1,From Throw In,Andy Delort,3038.0,Center Forward,4,Caen,140,['51faad45-c8b0-4def-98f1-9145d57249b7'],7,,,,,,,,,,,,,,,,,Caen,140,00:01:07.358,Pass,
,,,,,,,,,,,,,,,,,,0.8625,,,,,,,,,,,,,,65b1e6af-093b-4959-9306-6b147e976686,39,,,"[117.3, 74.5]",3900608,1,,,,-1.4722158,,Right Foot,True,,,"[120.0, 47.2]",,High Pass,,27.433191,,Out,,,,,,,,,1,From Throw In,Julien Féret,2959.0,Right Center Midfield,4,Caen,140,,12,,,,,,,,,,,,,,,,,Caen,140,00:01:12.191,Pass,
,,,,,,,,,,,,,,,,,,1.749327,,,,,,,,,,,,,,34520ffb-caec-4709-870a-adcf65b41bb7,40,,,"[7.0, 44.1]",3900608,1,,,,1.1258382,,Right Foot,,,,"[17.3, 65.7]",,Ground Pass,,23.930107,,,,Mathieu Bodmer,4373.0,,,,,Goal Kick,1,From Goal Kick,Yoan Cardinale,4257.0,Goalkeeper,5,OGC Nice,136,['f608b48b-f718-47f7-bb1e-580c429fd1d6'],30,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:30.943,Pass,
,,,,,,,,,,,,,,,,,,1.333928,,,,,,,,,,,,,,b6ac83b0-f321-49ba-a08b-40d7d86dc391,43,,,"[25.8, 64.8]",3900608,1,,,,-0.75808257,,Right Foot,,,,"[35.2, 55.9]",,Ground Pass,,12.944883,,,,Nampalys Mendy,4506.0,,,,,,1,From Goal Kick,Mathieu Bodmer,4373.0,Right Center Back,5,OGC Nice,136,['0c930d7e-4505-4e14-8652-10e5356b2476'],35,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:35.988,Pass,
,,,,,,,,,,,,,,,,,,1.323047,,,,,,,,,,,,,,fcb3f551-c0c8-4783-922a-1e9496bf4f5e,46,,,"[33.7, 57.9]",3900608,1,,,,-1.2045407,,Right Foot,,,,"[39.3, 43.3]",,Ground Pass,,15.6371355,,,,Jean Michaël Seri,3359.0,,,,,,1,From Goal Kick,Nampalys Mendy,4506.0,Center Defensive Midfield,5,OGC Nice,136,['f3609fdf-917a-48b6-8960-8144c23a7485'],39,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:39.136,Pass,
,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,94b81ab6-a462-4641-a51e-3056d2c76b58,50,,,"[41.2, 42.7]",3900608,1,,,,2.454146,,Right Foot,,,,"[31.7, 50.5]",,Ground Pass,,12.291867,,,,Nampalys Mendy,4506.0,,,,,,1,From Goal Kick,Jean Michaël Seri,3359.0,Left Center Midfield,5,OGC Nice,136,"['2a3954ac-ad15-4479-9f93-06314ed541fc', '6836a60d-0158-468b-b7c4-8aff6cbe1399']",41,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:41.204,Pass,True
,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,377a3561-5cf9-49da-8e62-eba8073a46da,53,,,"[31.7, 50.5]",3900608,1,,,,-1.5707964,,Right Foot,,,,"[31.7, 32.2]",,Ground Pass,,18.3,,,,Maxime Le Marchand,3229.0,,,,,,1,From Goal Kick,Nampalys Mendy,4506.0,Center Defensive Midfield,5,OGC Nice,136,['83d168d5-0790-48a4-8459-e01cc3c69dba'],42,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:42.695,Pass,
,,,,,,,,,,,,,,,,,,1.419046,,,,,,,,,,,,,,bf54b01b-af88-401d-a402-782c6e59d131,56,,,"[33.1, 25.9]",3900608,1,,,,-1.1638255,,Left Foot,,,,"[40.6, 8.5]",,Ground Pass,,18.94756,,,,Ricardo Domingos Barbosa Pereira,6352.0,,,,,,1,From Goal Kick,Maxime Le Marchand,3229.0,Left Center Back,5,OGC Nice,136,['f053903c-e3a4-4e59-9e8b-0efd8b041e39'],45,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:45.334,Pass,
,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,2180c1a6-b805-4bb3-86ec-bd3b7a57a50e,59,,,"[38.9, 9.3]",3900608,1,,,,2.2602556,,Right Foot,,,,"[28.1, 22.4]",,Ground Pass,,16.977926,,,,Maxime Le Marchand,3229.0,,,,,,1,From Goal Kick,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,5,OGC Nice,136,['4fd661bc-4218-4be9-8084-0cbb98229b2b'],47,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:47.553,Pass,
,,,,,,,,,,,,,,,,,,1.717844,,,,,,,,,,,,,,08465544-7d42-4a8c-bb63-c080a9758692,62,,,"[28.0, 23.6]",3900608,1,,,,1.5632964,,Left Foot,,,,"[28.3, 63.6]",,Ground Pass,,40.001125,,,,Mathieu Bodmer,4373.0,,True,,,,1,From Goal Kick,Maxime Le Marchand,3229.0,Left Center Back,5,OGC Nice,136,['21d4cfa3-49b0-4804-a0cc-2bd8ea8db515'],51,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:51.053,Pass,
,,,,,,,,,,,,,,,,,,0.526145,,,,,,,,,,,,,,07844812-d6dd-4c69-9fb1-d344230c1267,65,,,"[28.3, 63.6]",3900608,1,,,,-0.44501624,,Right Foot,,,,"[41.3, 57.4]",,Ground Pass,,14.402778,,,,Vincent Koziello,4264.0,,,,,,1,From Goal Kick,Mathieu Bodmer,4373.0,Right Center Back,5,OGC Nice,136,['aaaebf3b-dd81-45d9-a3e5-6c8b2fec217d'],57,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:57.011,Pass,
,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,5b68ac36-7513-43a6-b542-7cb541c15c87,68,,,"[44.5, 57.8]",3900608,1,,,,-0.84781694,,Right Foot,,,,"[52.0, 49.3]",,Ground Pass,,11.335784,,,,Nampalys Mendy,4506.0,,,,,,1,From Goal Kick,Vincent Koziello,4264.0,Right Center Midfield,5,OGC Nice,136,['cb71129c-b8ce-4193-8881-bfe35801ca3d'],58,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:58.272,Pass,
,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,1a026a63-4d1f-4583-9c1c-4e92a2d8f8ac,71,,,"[55.3, 49.1]",3900608,1,,,,-1.4355327,,Right Foot,,,,"[57.6, 32.2]",,Ground Pass,,17.05579,,,,Jean Michaël Seri,3359.0,,,,,,1,From Goal Kick,Nampalys Mendy,4506.0,Center Defensive Midfield,5,OGC Nice,136,['def1988d-f969-4a03-bad4-15ad1878acab'],59,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:59.686,Pass,
,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,6cb5f1bb-7f74-41ce-ba8e-04be49e5f5f6,74,,,"[54.3, 29.8]",3900608,2,,,,-1.4646395,,Right Foot,,,,"[56.9, 5.4]",,Ground Pass,,24.538134,,,,Ricardo Domingos Barbosa Pereira,6352.0,,,,,,1,From Goal Kick,Jean Michaël Seri,3359.0,Left Center Midfield,5,OGC Nice,136,['68011545-1f73-4228-9a62-ec96d883979b'],1,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:01.457,Pass,
,,,,,,,,,,,,,,,,,,1.764503,,,,,,,,,,,,,,a79eeb41-8f27-476a-8dd2-d5dca5820f09,77,,,"[67.7, 10.0]",3900608,2,,,,0.7366563,,Right Foot,,,,"[76.3, 17.8]",,Ground Pass,,11.61034,,,,Jean Michaël Seri,3359.0,,,,,,1,From Goal Kick,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,5,OGC Nice,136,['26ad48e5-684c-48c0-ac5b-30d1b31b3f07'],4,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:04.294,Pass,
,,,,,,,,,,,,,,,,,,1.44758,,,,,,,,,,,,,,3943417f-688b-4c74-8be3-f23f5706615f,81,,,"[76.5, 18.0]",3900608,2,,,,-0.7011536,,Right Foot,,,,"[88.7, 7.7]",,Ground Pass,,15.966528,,,,Ricardo Domingos Barbosa Pereira,6352.0,,,,,,1,From Goal Kick,Jean Michaël Seri,3359.0,Left Center Midfield,5,OGC Nice,136,['0b7ffe38-042b-4a8c-b60a-5e90b433761a'],6,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:06.416,Pass,
,,,,,,,,,,,,,,,,,,0.93691,,,,,,,,,,,,,,e03033a4-de4d-4718-a291-0c1e67467850,87,,,"[93.7, 0.1]",3900608,2,,,,1.5116549,,,,,,"[94.6, 15.3]",,High Pass,,15.226622,,,,Valère Germain,3210.0,,,,,Throw-in,1,From Throw In,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,6,OGC Nice,136,['3983e0ec-7b43-48ae-9ccf-9247d8fafdb2'],19,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:19.172,Pass,
,,,,,,,,,,,,,,,,,,0.711171,,,,,,,,,,,,,,6bb646a7-d805-42fe-a274-7dc470de54d2,89,,,"[94.6, 15.3]",3900608,2,,,,-1.7738415,,Right Foot,,,,"[93.2, 8.5]",,Low Pass,,6.942622,,Incomplete,,Ricardo Domingos Barbosa Pereira,6352.0,,,,,,1,From Throw In,Valère Germain,3210.0,Left Center Forward,6,OGC Nice,136,"['2f0d53e7-caaa-4897-92e2-03199c8c1009', '94485b57-1620-4ac0-9a0f-f79f9e7aa018']",20,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:20.109,Pass,
,,,,,,,,,,,,,,,,,,2.066948,,,,,,,,,,,,,,1a332aac-dea3-4266-90f1-aacaf0e6806b,94,,,"[25.1, 72.9]",3900608,2,,,,-0.19118446,,Right Foot,,,,"[49.9, 68.1]",,High Pass,,25.260246,,Incomplete,,,,,,,,,1,From Throw In,Dennis Appiah,22111.0,Right Back,6,OGC Nice,136,['b38437e4-a0ae-4d0f-a56a-ca40cc37d0b7'],21,,,,,,,,,,,,,,,,,Caen,140,00:02:21.314,Pass,
,,,,,,,,,,,,,,,,,,1.898612,,,,,,,,,,,,,,b38437e4-a0ae-4d0f-a56a-ca40cc37d0b7,95,,,"[70.2, 12.0]",3900608,2,,,,1.8485339,,Left Foot,,,,"[63.5, 35.5]",,Ground Pass,,24.43645,,,,Mathieu Bodmer,4373.0,,,,,Recovery,1,From Throw In,Maxime Le Marchand,3229.0,Left Center Back,6,OGC Nice,136,"['1a332aac-dea3-4266-90f1-aacaf0e6806b', '9fd72ca3-3a4e-4363-bf23-e27520dcb994']",23,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:23.381,Pass,
,,,,,,,,,,,,,,,,,,0.912078,,,,,,,,,,,,,,b2e95f1e-19a0-4d51-995f-2c553ba12b57,97,,,"[63.5, 35.5]",3900608,2,,,,-0.13003138,,Right Foot,,,,"[76.5, 33.8]",,Ground Pass,,13.1106825,,,,Jean Michaël Seri,3359.0,,,,,,1,From Throw In,Mathieu Bodmer,4373.0,Right Center Back,6,OGC Nice,136,['9919bcf5-d57c-4f37-83e4-f5c1b7e7c324'],25,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:25.280,Pass,
,,,,,,,,,,,,,,,,,,3.717146,,,,,,,,,,,,,,dd60c27c-4580-4bd2-b31b-b2f56e16295c,101,,,"[76.5, 32.4]",3900608,2,,,,1.8111762,,Right Foot,,,,"[65.2, 78.5]",,Low Pass,,47.464725,,,,Jérémy Pied,4270.0,,True,,,,1,From Throw In,Jean Michaël Seri,3359.0,Left Center Midfield,6,OGC Nice,136,['a2c9aac3-35ea-4b55-bbc3-8ec274c51e36'],27,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:27.318,Pass,
,,,,,,,,,,,,,,,,,,0.597098,,,,,,,,,,,,,,04ce98d6-c6f5-4706-ac60-be5b7eb7fd18,104,,,"[66.9, 76.3]",3900608,2,,,,-0.3581583,,Right Foot,,,,"[84.8, 69.6]",,Ground Pass,,19.112823,,Incomplete,,,,,,,,,1,From Throw In,Jérémy Pied,4270.0,Right Back,6,OGC Nice,136,['cec30d5c-3894-4df6-9471-4d65312c24a9'],32,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:32.238,Pass,
,,,,,,,,,,,,,,,,,,3.862573,,,,,,,,,,,,,,0e7abcad-be2f-4525-93de-c7760bedc260,108,,,"[63.9, 69.4]",3900608,2,,,,-0.5421377,,Right Foot,,,,"[115.2, 38.5]",,High Pass,,59.887394,,Incomplete,,Dorian Caddy,7595.0,,,,,,1,From Throw In,Mathieu Bodmer,4373.0,Right Center Back,6,OGC Nice,136,"['550db497-625c-4684-ac84-6eba3295db06', 'dc7684db-73ef-4499-beb9-545172bea90f']",38,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:38.570,Pass,
,,,,,,,,,,,,,,,,,,3.477425,,,,,,,,,,,,,,ea13dded-7a63-4408-b402-72d1eb513fe0,112,,,"[26.2, 55.3]",3900608,2,,,,0.050509926,,Right Foot,,,,"[89.5, 58.5]",,High Pass,,63.380833,,Incomplete,,,,,,,,,1,Regular Play,Rémy Vercoutre,2963.0,Goalkeeper,7,Caen,140,['9f091ca5-13a2-49a6-91ec-edeccdfabb52'],56,,,,,,,,,,,,,,,,,Caen,140,00:02:56.929,Pass,
,,,,,,,,,,,,,,,,,,1.091045,,,,,,,,,,,,,,2bbb1fe3-883e-4b2b-8c67-b9042a6d497a,118,,,"[110.6, 80.0]",3900608,3,,,,-1.3702757,,,,,,"[113.1, 67.7]",,Low Pass,,12.551494,,,,Ronny Rodelin,2955.0,,,,,Throw-in,1,From Throw In,Dennis Appiah,22111.0,Right Back,8,Caen,140,['254ac79a-e41e-443b-9cfe-a86b05ba75b1'],19,,,,,,,,,,,,,,,,,Caen,140,00:03:19.524,Pass,
