50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.82666,,,,,,,,,,,,,58df2704-15c9-4683-88bb-e95cb5e3db78,17,,"[19.9, 31.6]",3900498,0,,,,,1.4666,,Right Foot,,,"[23.1, 62.2]",Ground Pass,,30.766865,,,,Andrea Raggi,3374.0,,,,,1,From Kick Off,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,2,AS Monaco,129,['33a3e101-29c8-42e4-b653-fe54acb35e11'],7,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:07.692,Pass,
,,,,,,,,,,,,,,,,,,,1.727677,,,,,,,,,,,,,6114edac-ba38-43c3-bb27-7259dd378adf,20,,"[23.1, 62.2]",3900498,0,,,,,-1.6375982,,Right Foot,,,"[21.2, 33.8]",Ground Pass,,28.463486,,,,Ricardo Alberto Silveira de Carvalho,10805.0,,,,,1,From Kick Off,Andrea Raggi,3374.0,Right Center Back,2,AS Monaco,129,['2eed2533-3241-4930-95f9-13f378acac04'],13,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:13.324,Pass,
,,,,,,,,,,,,,,,,,,,1.19375,,,,,,,,,,,,,fc4573ff-1c90-4f9f-a753-86fa46f49ddd,23,,"[26.1, 30.5]",3900498,0,,,,,-0.2234766,,Right Foot,,,"[43.7, 26.5]",Ground Pass,,18.048822,,,,Stephan El Shaarawy,6979.0,,,,,1,From Kick Off,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,2,AS Monaco,129,['f7d84c48-3226-4baf-8cdf-55f7671e216a'],17,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:17.120,Pass,
,,,,,,,,,,,,,,,,,,,1.419887,,,,,,,,,,,,,de247229-5d4c-43d5-b8e3-93c5135c77fb,26,,"[43.7, 26.5]",3900498,0,,,,,3.026946,,Right Foot,,,"[27.2, 28.4]",Ground Pass,,16.609034,,,,Ricardo Alberto Silveira de Carvalho,10805.0,,,,,1,From Kick Off,Stephan El Shaarawy,6979.0,Left Wing,2,AS Monaco,129,['f85580b6-ac64-4bee-a062-ebbada0d3754'],18,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:18.493,Pass,
,,,,,,,,,,,,,,,,,,,1.772062,,,,,,,,,,,,,3c5bc9c1-613a-40a0-b122-084328676845,29,,"[27.2, 28.4]",3900498,0,,,,,1.4891369,,Right Foot,,,"[30.4, 67.5]",Ground Pass,,39.23073,,,,Andrea Raggi,3374.0,,,,,1,From Kick Off,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,2,AS Monaco,129,['2acaa3a0-8bd6-400b-9a7c-83bf664981d6'],21,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:21.011,Pass,
,,,,,,,,,,,,,,,,,,,1.125195,,,,,,,,,,,,,ce5ab276-7b3c-458d-ab3a-a21450330485,32,,"[34.9, 68.8]",3900498,0,,,,,0.5473518,,Right Foot,,,"[51.8, 79.1]",Ground Pass,,19.791412,,,,Fábio Henrique Tavares,3247.0,,,,,1,From Kick Off,Andrea Raggi,3374.0,Right Center Back,2,AS Monaco,129,['d9445410-0383-42f1-886a-4da0bf9a89c7'],24,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:24.347,Pass,
,,,,,,,,,,,,,,,,,,,1.465385,,,,,,,,,,,,,a44070d0-86b9-4765-b81f-70e0b795b6ba,34,,"[51.8, 79.1]",3900498,0,,,,,-2.6902902,,Right Foot,,,"[35.5, 71.2]",Ground Pass,,18.113531,,,,Andrea Raggi,3374.0,,,,,1,From Kick Off,Fábio Henrique Tavares,3247.0,Right Back,2,AS Monaco,129,['860b2625-5b1b-44a9-a854-3f6f7f363894'],25,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:25.472,Pass,
,,,,,,,,,,,,,,,,,,,2.076089,,,,,,,,,,,,,dacbb253-6776-4d97-87de-efd8c435c115,37,,"[43.7, 70.8]",3900498,0,,,,,-0.5372087,,Right Foot,,,"[85.0, 46.2]",High Pass,,48.0713,,,,Lacina Traoré,3553.0,,,,,1,From Kick Off,Andrea Raggi,3374.0,Right Center Back,2,AS Monaco,129,['97060359-66e3-4a7d-8e55-297951387804'],28,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:28.774,Pass,
,,,,,,,,,,,,,,,,,,,2.062154,,,,,,,,,,,,,01938618-c304-443b-897d-07823443fc59,39,,"[85.0, 46.2]",3900498,0,,,,True,-0.26137063,,,,,"[109.3, 39.7]",Low Pass,,25.154324,,Incomplete,,Stephan El Shaarawy,6979.0,,,,,1,From Kick Off,Lacina Traoré,3553.0,Center Forward,2,AS Monaco,129,"['86d1acf5-98fb-4861-ae81-bede03c07111', 'aaa80950-78e2-445c-aae6-d80990a62980', 'ee713045-105b-4d5f-89fa-46cfddd628f7']",30,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:30.850,Pass,True
,,,,,,,,,,,,,,,,,,,1.605641,,,,,,,,,,,,,19868d26-20bc-43b8-b262-897dc8b79f36,44,,"[14.0, 40.4]",3900498,0,,,,,0.57133746,,Keeper Arm,,,"[21.0, 44.9]",Ground Pass,,8.321658,,,,Ismaël Traoré,3045.0,,,,,1,Regular Play,Ludovic Butelle,4547.0,Goalkeeper,3,Angers,145,['802bddc5-938e-48c7-8c7c-acfced40553f'],37,,,,,,,,,,,,,,,,,,,Angers,145,00:00:37.529,Pass,
,,,,,,,,,,,,,,,,,,,0.9983,,,,,,,,,,,,,20338ef4-3457-4977-9479-853f56ba6361,47,,"[23.4, 44.9]",3900498,0,,,,,-0.6539295,,Right Foot,,,"[37.1, 34.4]",Ground Pass,,17.260939,,,,Romain Saïss,5219.0,,,,,1,Regular Play,Ismaël Traoré,3045.0,Right Center Back,3,Angers,145,['f1032777-c650-4081-8e3d-79406cbc6484'],40,,,,,,,,,,,,,,,,,,,Angers,145,00:00:40.117,Pass,
,,,,,,,,,,,,,,,,,,,1.163087,,,,,,,,,,,,,869254b0-8696-4459-91c5-9fb96bd7c282,50,,"[36.6, 35.4]",3900498,0,,,,,2.4352746,,Left Foot,,,"[22.3, 47.6]",Ground Pass,,18.797073,,,,Ismaël Traoré,3045.0,,,,,1,Regular Play,Romain Saïss,5219.0,Center Defensive Midfield,3,Angers,145,"['4ead7a67-bd0b-42c2-8f49-658317ea3f70', 'e8ef944b-e7e1-44c3-81bf-274dba1cc001']",41,,,,,,,,,,,,,,,,,,,Angers,145,00:00:41.115,Pass,True
,,,,,,,,,,,,,,,,,,,1.122782,,,,,,,,,,,,,3d744428-7b12-495f-b62a-f00b50cf5fee,56,,"[45.2, 69.0]",3900498,0,,True,,,-1.7565495,,Right Foot,,,"[42.4, 54.1]",Ground Pass,,15.160805,,,,Thomas Mangani,3185.0,,,,Free Kick,1,From Free Kick,Vincent Manceau,3431.0,Right Back,4,Angers,145,['2d0e67cc-3d71-4d65-bec3-719165a7797a'],59,,,,,,,,,,,,,,,,,,,Angers,145,00:00:59.395,Pass,
,,,,,,,,,,,,,,,,,,,1.227058,,,,,,,,,,,,,d7cb47ad-9a3e-4b30-a72b-aa3e05f398a7,58,,"[42.4, 54.1]",3900498,1,,True,,,1.9974238,,Left Foot,,,"[36.9, 66.2]",Ground Pass,,13.29135,,,,Vincent Manceau,3431.0,,,,,1,From Free Kick,Thomas Mangani,3185.0,Left Center Midfield,4,Angers,145,['c111fe22-f0cb-4603-bd37-17f66c831dc8'],0,,,,,,,,,,,,,,,,,,,Angers,145,00:01:00.604,Pass,
,,,,,,,,,,,,,,,,,,,0.76511,,,,,,,,,,,,,4a91fb49-6e09-44e8-ba84-e7d814c22080,60,,"[40.1, 70.7]",3900498,1,,,,,-0.32175055,,Right Foot,,,"[57.2, 65.0]",Ground Pass,,18.024982,,,,Cheikh N''Doye,5676.0,,,,,1,From Free Kick,Vincent Manceau,3431.0,Right Back,4,Angers,145,['0ec2f6bc-7ba7-4bc6-aa5b-ec4b8acf15bc'],2,,,,,,,,,,,,,,,,,,,Angers,145,00:01:02.792,Pass,
,,,,,,,,,,,,,,,,,,,1.013416,,,,,,,,,,,,,fdf8f5b7-7d33-4d90-9196-234bc9fa2ef4,62,,"[57.2, 65.0]",3900498,1,,,,,-1.7188283,,Left Foot,,,"[55.5, 53.6]",Ground Pass,,11.526057,,Incomplete,,Thomas Mangani,3185.0,,,,,1,From Free Kick,Cheikh N''Doye,5676.0,Right Center Midfield,4,Angers,145,"['271c1b20-0fd4-4b11-934e-b18303a3c175', 'e8163145-ff08-46e2-bdce-00b444843a78']",3,,,,,,,,,,,,,,,,,,,Angers,145,00:01:03.557,Pass,
,,,,,,,,,,,,,,,,,,,1.098289,,,,,,,,,,,,,271c1b20-0fd4-4b11-934e-b18303a3c175,64,,"[64.6, 26.5]",3900498,1,,,,,-1.3751339,,Left Foot,,,"[66.8, 15.4]",Ground Pass,,11.315918,,,,Stephan El Shaarawy,6979.0,,,,Recovery,1,Regular Play,Mario Pašalić,11603.0,Right Center Midfield,5,AS Monaco,129,"['bc8b3e98-f9ff-460b-bd00-a1a8e79a53fa', 'fdf8f5b7-7d33-4d90-9196-234bc9fa2ef4']",4,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:04.571,Pass,
,,,,,,,,,,,,,,,,,,,0.424813,,,,,,,,,,,,,a2f929ef-1f45-403d-837f-5b58d1e0fe97,66,,"[66.8, 15.4]",3900498,1,,,,,0.70991164,,Right Foot,,,"[73.2, 20.9]",Low Pass,,8.4386015,,,,João Filipe Iria Santos Moutinho,3168.0,,,,,1,Regular Play,Stephan El Shaarawy,6979.0,Left Wing,5,AS Monaco,129,['f17648f7-b0a9-4524-a443-241d754f04de'],5,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:05.669,Pass,
,,,,,,,,,,,,,,,,,,,0.721277,,,,,,,,,,,,,92e10577-93f5-4458-885e-8cbdc4dba13c,73,,"[3.1, 65.8]",3900498,1,,,,,-1.3734008,,Right Foot,,,"[3.7, 62.8]",Low Pass,,3.0594118,,Out,,Vincent Manceau,3431.0,,,,,1,Regular Play,Thomas Mangani,3185.0,Left Center Midfield,5,AS Monaco,129,"['2da8c1b9-d2ac-4423-8c2e-553174c4f6c9', '31e36c60-521f-46ce-9b9b-4a4287ac8394']",14,,,,,,,,,,,,,,,,,,,Angers,145,00:01:14.336,Pass,True
,,,,,,,,,,,,,,,,,,,0.912654,,,,,,,,,,,,,491eaf61-b360-46f1-9c05-7abcd28ac325,75,,"[111.3, 0.1]",3900498,1,,,,,1.3045443,,,,,"[114.3, 11.1]",Low Pass,,11.401754,,,,Stephan El Shaarawy,6979.0,,,,Throw-in,1,From Throw In,João Filipe Iria Santos Moutinho,3168.0,Left Center Midfield,6,AS Monaco,129,['d5aca4f6-397b-4d9d-996a-0f7338178664'],17,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:17.467,Pass,
,,,,,,,,,,,,,,,,,,,0.994056,,,,,,,,,,,,,549c9541-cd5d-4a83-9ff4-a456514b5e53,78,,"[114.3, 7.9]",3900498,1,,,,,3.0363925,,Right Foot,,,"[98.2, 9.6]",Ground Pass,,16.189503,,,,Jérémy Toulalan,3406.0,,,,,1,From Throw In,Stephan El Shaarawy,6979.0,Left Wing,6,AS Monaco,129,['87869c9a-ec7d-4434-9950-bb9d554c07b2'],19,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:19.880,Pass,
,,,,,,,,,,,,,,,,,,,2.722493,,,,,,,,,,,,,bc2d47f3-fd09-49d4-b10b-5c2a3ca74e93,82,,"[83.0, 6.8]",3900498,1,,,,,0.90709597,,Left Foot,,,"[107.4, 38.0]",High Pass,,39.60808,,Incomplete,,Lacina Traoré,3553.0,,,,Recovery,1,From Throw In,Elderson Uwa Echiejile,27558.0,Left Back,6,AS Monaco,129,"['9c676418-9b3c-4a0a-8ca4-66363476840f', 'a7c4a290-2bc7-4668-82b5-1a99dfedc45d']",23,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:23.083,Pass,
,,,,,,,,,,,,,,,,,,,2.304412,,,,,,,,,,,,,46ae36a3-d0a6-44e7-b29d-ba1036fb5ba8,85,,"[44.8, 56.4]",3900498,1,,,,,1.2132305,,Head,,,"[51.6, 74.6]",High Pass,,19.428844,,,,Gilles Sunu,3111.0,,,,Recovery,1,From Throw In,Billy Ketkeophomphone,4441.0,Center Forward,6,AS Monaco,129,['3fa25e9b-bf45-4d4d-a95b-819d1bf9131f'],29,,,,,,,,,,,,,,,,,,,Angers,145,00:01:29.012,Pass,
,,,,,,,,,,,,,,,,,,,0.571678,,,,,,,,,,,,,dce97b6e-be34-498f-b94c-682bb1b6faed,93,,"[56.5, 7.2]",3900498,1,,,,,1.5402714,,Left Foot,,,"[56.9, 20.3]",Ground Pass,,13.106106,,,,João Filipe Iria Santos Moutinho,3168.0,,,,,1,From Throw In,Elderson Uwa Echiejile,27558.0,Left Back,6,AS Monaco,129,['43e7506a-fad9-4828-9104-4f77f87282ed'],38,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:38.424,Pass,
,,,,,,,,,,,,,,,,,,,0.601409,,,,,,,,,,,,,81195800-68c7-4a45-9243-28a331efafa8,95,,"[56.9, 20.3]",3900498,1,,,,,-1.7681919,,Right Foot,,,"[54.8, 9.8]",Ground Pass,,10.707941,,,,Jérémy Toulalan,3406.0,,,,,1,From Throw In,João Filipe Iria Santos Moutinho,3168.0,Left Center Midfield,6,AS Monaco,129,['56016598-a661-4136-8758-4e137f4bf347'],38,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:38.996,Pass,
,,,,,,,,,,,,,,,,,,,1.055145,,,,,,,,,,,,,09d5398b-60dc-4128-a269-1807ba2306f2,98,,"[50.1, 6.6]",3900498,1,,,,,2.725154,,Right Foot,,,"[29.3, 15.8]",Ground Pass,,22.74379,,,,Ricardo Alberto Silveira de Carvalho,10805.0,,,,,1,From Throw In,Jérémy Toulalan,3406.0,Center Defensive Midfield,6,AS Monaco,129,['aefd654b-4024-4626-9c1b-f1331fc8c4ff'],40,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:40.718,Pass,
,,,,,,,,,,,,,,,,,,,2.089954,,,,,,,,,,,,,6f8af696-ce87-4eda-b612-8d14bda811b6,101,,"[34.3, 16.6]",3900498,1,,,,,1.7290071,,Left Foot,,,"[28.7, 51.7]",Ground Pass,,35.543915,,,,Andrea Raggi,3374.0,,,,,1,From Throw In,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,6,AS Monaco,129,['a02b98b7-9e7f-4d5e-a73f-de39e2506f6e'],43,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:43.045,Pass,
,,,,,,,,,,,,,,,,,,,1.537489,,,,,,,,,,,,,8f7309ef-0496-4695-b598-28fb6cb95209,104,,"[34.3, 62.8]",3900498,1,,,,,0.8234421,,Right Foot,,,"[48.2, 77.8]",Ground Pass,,20.450184,,,,Fábio Henrique Tavares,3247.0,,,,,1,From Throw In,Andrea Raggi,3374.0,Right Center Back,6,AS Monaco,129,['84bca3e5-55f3-4fb3-81dd-966b4f26954b'],47,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:47.136,Pass,
,,,,,,,,,,,,,,,,,,,1.663086,,,,,,,,,,,,,74f80150-9623-41a8-af33-59e065b5c830,107,,"[48.2, 77.8]",3900498,1,,,,,-2.825854,,Right Foot,,,"[33.2, 72.9]",Ground Pass,,15.78005,,,,Andrea Raggi,3374.0,,,,,1,From Throw In,Fábio Henrique Tavares,3247.0,Right Back,6,AS Monaco,129,['a6a96cce-a53a-4bdb-9443-5e157f7e8d73'],50,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:50.433,Pass,
,,,,,,,,,,,,,,,,,,,2.3421,,,,,,,,,,,,,ea6649fa-1fb3-482a-ab8a-ea6d64bbc192,110,,"[29.6, 71.8]",3900498,1,,,,,-1.5304382,,Right Foot,,,"[31.3, 29.7]",Ground Pass,,42.134308,,,,Ricardo Alberto Silveira de Carvalho,10805.0,,True,,,1,From Throw In,Andrea Raggi,3374.0,Right Center Back,6,AS Monaco,129,['3e92317d-007b-45b2-b602-b2e802abe5b3'],53,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:53.287,Pass,
,,,,,,,,,,,,,,,,,,,1.372606,,,,,,,,,,,,,391809a2-64a6-4502-8ada-fe638203939c,112,,"[31.7, 29.7]",3900498,1,,,,,-0.44684246,,Right Foot,,,"[50.9, 20.5]",Ground Pass,,21.290373,,,,João Filipe Iria Santos Moutinho,3168.0,,,,,1,From Throw In,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,6,AS Monaco,129,['64e43784-4b8f-4a28-997b-0a1cfdd48c4c'],55,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:55.629,Pass,
,,,,,,,,,,,,,,,,,,,0.937871,,,,,,,,,,,,,217847c4-c5de-483d-bf8f-d50c70ae43c2,115,,"[64.6, 19.8]",3900498,1,,,,,-0.305125,,Right Foot,,,"[77.3, 15.8]",Ground Pass,,13.315029,,,,Stephan El Shaarawy,6979.0,,,,,1,From Throw In,João Filipe Iria Santos Moutinho,3168.0,Left Center Midfield,6,AS Monaco,129,['55f60d94-a534-484d-a5e7-59ed8866fb43'],59,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:59.555,Pass,
