50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.69967,,,,,,,,,,,,,61a9cd49-6238-4b5d-a14b-81ec27ff7ff6,16,,"[28.4, 26.7]",3901218,0,,,,1.7724618,,Right Foot,,"[23.8, 49.2]",,Ground Pass,,22.965408,,,,,Frédéric Guilbert,2946.0,,,,,,1,From Kick Off,Pablo Nascimento Castro,4542.0,Left Center Back,2,Bordeaux,146,['9c62821c-4117-48f1-b081-cbca3b0c7c92'],12,,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:12.205,Pass,
,,,,,,,,,,,,,,,,,1.026904,,,,,,,,,,,,,43a0a1ea-d91d-46e2-b1b8-12ab460b6f31,19,,"[51.9, 66.3]",3901218,0,,,,-0.022218565,,Right Foot,,"[74.4, 65.8]",,Ground Pass,,22.505554,,,,,Diego Alejandro Rolan Silva,6739.0,,,,,,1,From Kick Off,Frédéric Guilbert,2946.0,Right Center Back,2,Bordeaux,146,['76d88d1b-9a57-48e2-b993-a8264c1ebcd2'],18,,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:18.645,Pass,
,,,,,,,,,,,,,,,,,0.977007,,,,,,,,,,,,,df690857-c514-48bc-a8be-96551039f12e,23,,"[69.3, 51.2]",3901218,0,,,,-2.1540258,,Right Foot,,"[62.9, 41.5]",,Ground Pass,,11.621101,,,,,Cédric Yambéré,3779.0,,,,,,1,From Kick Off,Diego Alejandro Rolan Silva,6739.0,Right Wing,2,Bordeaux,146,"['4013e270-c0ea-4907-83c1-2462881280b6', '9feb074f-e5ba-4151-93f4-5bf657f7071d']",21,,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:21.841,Pass,True
,,,,,,,,,,,,,,,,,1.335671,,,,,,,,,,,,,d69637af-6a74-4e71-906e-69d4f37f027a,26,,"[63.4, 39.0]",3901218,0,,,,-0.6813977,,Right Foot,,"[79.8, 25.7]",,Ground Pass,,21.11516,,,,,Thomas Touré,3408.0,,,,,,1,From Kick Off,Cédric Yambéré,3779.0,Right Defensive Midfield,2,Bordeaux,146,['57a27011-c4c1-4991-88bd-468957be8ddd'],24,,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:24.190,Pass,
,,,,,,,,,,,,,,,,,0.127,,,,,,,,,,,,,d1cf95e5-bdc2-4950-8549-fe2502c2cdaf,30,,"[85.6, 26.2]",3901218,0,,,,-1.6575347,,Right Foot,,"[85.4, 23.9]",,Ground Pass,,2.3086793,,,Incomplete,,Diego Armando Valentin Contento,4628.0,,,,,,1,From Kick Off,Thomas Touré,3408.0,Left Wing,2,Bordeaux,146,"['2228c5ca-1255-4182-b52f-ed7ed4cbf568', '2924c534-ad0a-4c16-867f-4c803cccc1ff', 'ef122d28-beb3-4173-b2f7-0eb454de655e']",26,,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:26.397,Pass,True
,,,,,,,,,,,,,,,,,1.655596,,,,,,,,,,,,,03e130ef-3987-4125-b0c7-6c72394b3327,36,,"[33.2, 64.7]",3901218,0,,,,0.114720404,,Right Foot,,"[57.5, 67.5]",,Ground Pass,,24.460785,,,Incomplete,,Cheikh N''Doye,5676.0,,,,,,1,From Kick Off,Yoann Andreu,3203.0,Right Back,2,Bordeaux,146,"['49fe26d2-ee19-4d75-82ad-ce54df3cc175', 'd3734099-ae1a-4951-a6f6-d84e6bbe4f77']",30,,,,,,,,,,,,,,,,,,,,Angers,145,00:00:30.021,Pass,
,,,,,,,,,,,,,,,,,1.387908,,,,,,,,,,,,,d3734099-ae1a-4951-a6f6-d84e6bbe4f77,39,,"[62.6, 12.6]",3901218,0,,,,2.395722,,Right Foot,,"[53.4, 21.1]",,Ground Pass,,12.525574,,,,,Cédric Yambéré,3779.0,,,,,Recovery,1,From Kick Off,Diego Armando Valentin Contento,4628.0,Left Back,2,Bordeaux,146,"['03e130ef-3987-4125-b0c7-6c72394b3327', '2d839c71-f2d3-413d-a2ff-7a05acb42356', 'bab14c53-c4c4-4919-b64b-f85f35210de9']",31,,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:31.677,Pass,True
,,,,,,,,,,,,,,,,,1.651136,,,,,,,,,,,,,08e7b9df-6e82-477d-b08b-bca0c733e601,43,,"[54.2, 21.8]",3901218,0,,,,2.540138,,Left Foot,,"[38.9, 32.3]",,Ground Pass,,18.5564,,,,,Pablo Nascimento Castro,4542.0,,,,,,1,From Kick Off,Cédric Yambéré,3779.0,Right Defensive Midfield,2,Bordeaux,146,"['b5ba6da5-a0b5-4999-9c43-f8d1cd15f0b5', 'dbcf6033-dc2d-460e-bb16-e303d0f9aedf']",33,,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:33.952,Pass,True
,,,,,,,,,,,,,,,,,1.827166,,,,,,,,,,,,,77e5d201-6f1a-4693-bcdb-565c1a63153e,46,,"[38.9, 32.3]",3901218,0,,,,1.5984391,,Right Foot,,"[38.3, 54.0]",,Ground Pass,,21.708294,,,,,Frédéric Guilbert,2946.0,,,,,,1,From Kick Off,Pablo Nascimento Castro,4542.0,Left Center Back,2,Bordeaux,146,['d2d15d54-603a-47db-a0ce-efc517af98ad'],35,,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:35.840,Pass,
,,,,,,,,,,,,,,,,,1.483021,,,,,,,,,,,,,56a44089-1b2c-4863-a6f0-d37c580c2c05,48,,"[38.3, 54.5]",3901218,0,,,,-1.6751281,,Right Foot,,"[36.3, 35.4]",,Ground Pass,,19.204426,,,,,Pablo Nascimento Castro,4542.0,,,,,,1,From Kick Off,Frédéric Guilbert,2946.0,Right Center Back,2,Bordeaux,146,['2c8346d3-1596-46b0-92c6-a2027c78d6e5'],37,,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:37.667,Pass,
,,,,,,,,,,,,,,,,,1.09283,,,,,,,,,,,,,bd84d7e0-8b76-4e83-9654-5d8b61f86f5e,51,,"[36.3, 35.4]",3901218,0,,,,-0.63040143,,Right Foot,,"[43.7, 30.0]",,Ground Pass,,9.160786,,,,,Jaroslav Plašil,3150.0,,,,,,1,From Kick Off,Pablo Nascimento Castro,4542.0,Left Center Back,2,Bordeaux,146,['19f4acda-43aa-499f-bfc5-b0781130566e'],39,,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:39.778,Pass,
,,,,,,,,,,,,,,,,,1.446523,,,,,,,,,,,,,9515d681-97e3-45b3-aa5d-e92524f0652d,54,,"[56.5, 18.2]",3901218,0,,,,-0.8576406,,Left Foot,,"[70.6, 1.9]",,Ground Pass,,21.552261,,,,,Diego Armando Valentin Contento,4628.0,,,,,,1,From Kick Off,Jaroslav Plašil,3150.0,Left Defensive Midfield,2,Bordeaux,146,['e7111c82-517e-4e04-99f6-76e2e6eaf34c'],44,,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:44.716,Pass,
,,,,,,,,,,,,,,,,,1.017773,,,,,,,,,,,,,9da6b4f6-7e0d-4954-9e45-de8343d7ba75,57,,"[72.9, 2.7]",3901218,0,,,,2.5032728,,Left Foot,,"[63.6, 9.6]",,Ground Pass,,11.580155,,,,,Jaroslav Plašil,3150.0,,,,,,1,From Kick Off,Diego Armando Valentin Contento,4628.0,Left Back,2,Bordeaux,146,['96a1b927-e6b9-49b4-8569-e48c85993775'],47,,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:47.030,Pass,
,,,,,,,,,,,,,,,,,0.283394,,,,,,,,,,,,,35988fa5-3d37-4497-aa58-8acdcc7d8ca9,60,,"[64.2, 10.1]",3901218,0,,,,0.72097135,,Right Foot,,"[70.8, 15.9]",,Low Pass,,8.786353,,,Incomplete,,Jussiê Ferreira Vieira,401489.0,,,,,,1,From Kick Off,Jaroslav Plašil,3150.0,Left Defensive Midfield,2,Bordeaux,146,"['ab7eb326-fb67-4bb6-8de1-69f03b3113c3', 'ddcee916-a8aa-4578-9171-e4b56db2ed18']",49,,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:49.841,Pass,
,,,,,,,,,,,,,,,,,1.934027,,,,,,,,,,,,,1a6a2d83-f2c2-49d0-a8e7-71b6f4297a32,65,,"[55.5, 14.2]",3901218,0,,,,1.6945841,,Right Foot,,"[50.1, 57.6]",,High Pass,,43.734653,,,,,Frédéric Guilbert,2946.0,,True,,,,1,From Kick Off,Jaroslav Plašil,3150.0,Left Defensive Midfield,2,Bordeaux,146,['d1a8a33a-293a-49fe-88d6-7069369c207d'],54,,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:54.258,Pass,
,,,,,,,,,,,,,,,,,1.249773,,,,,,,,,,,,,fc9490d5-553d-4c00-b87b-d281dd165457,68,,"[55.5, 63.5]",3901218,0,,,,-0.094951704,,Right Foot,,"[74.4, 61.7]",,Ground Pass,,18.985521,,,,,Diego Alejandro Rolan Silva,6739.0,,,,,,1,From Kick Off,Frédéric Guilbert,2946.0,Right Center Back,2,Bordeaux,146,['0e68a9fd-ec59-42d1-8ae4-22397c5c3982'],58,,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:58.087,Pass,
,,,,,,,,,,,,,,,,,1.540014,,,,,,,,,,,,,173fa22d-540d-4541-8f4f-442f01b2aa91,71,,"[74.4, 62.0]",3901218,0,,,,1.1590501,,Right Foot,,"[81.3, 77.8]",,Ground Pass,,17.24094,,,,,Mathieu Debuchy,4428.0,,,,,,1,From Kick Off,Diego Alejandro Rolan Silva,6739.0,Right Wing,2,Bordeaux,146,['64644fcb-bd73-4877-9409-0409fff51dea'],59,,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:59.892,Pass,
,,,,,,,,,,,,,,,,,1.748536,,,,,,,,,,,,,5cbf3968-56c5-4be9-8ca5-a3c857337ef1,74,,"[82.3, 77.6]",3901218,1,,,,-2.9340963,,Right Foot,,"[65.2, 74.0]",,Ground Pass,,17.474838,,,,,Frédéric Guilbert,2946.0,,,,,,1,From Kick Off,Mathieu Debuchy,4428.0,Right Back,2,Bordeaux,146,['1dfea6b6-e140-47ba-96d8-ada2adfeb550'],2,,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:02.478,Pass,
,,,,,,,,,,,,,,,,,1.146629,,,,,,,,,,,,,054e6aed-1b2d-49e8-9901-839854239e31,76,,"[66.2, 74.0]",3901218,1,,,,-1.3026075,,Right Foot,,"[69.8, 60.9]",,Ground Pass,,13.585654,,,,,Cédric Yambéré,3779.0,,,,,,1,From Kick Off,Frédéric Guilbert,2946.0,Right Center Back,2,Bordeaux,146,['fda87dce-99ff-40c6-ae14-10f70b0b4945'],4,,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:04.227,Pass,
,,,,,,,,,,,,,,,,,1.270631,,,,,,,,,,,,,7718cd97-89b5-45a0-a60d-df8f521af213,78,,"[69.8, 60.9]",3901218,1,,,,2.0530176,,Right Foot,,"[63.1, 73.7]",,Ground Pass,,14.447491,,,,,Frédéric Guilbert,2946.0,,,,,,1,From Kick Off,Cédric Yambéré,3779.0,Right Defensive Midfield,2,Bordeaux,146,['2d6cc92f-81bc-4670-8c47-d5ec3c716e6c'],5,,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:05.374,Pass,
,,,,,,,,,,,,,,,,,2.923175,,,,,,,,,,,,,182368cb-f39c-42f8-bb56-d4e936a8f664,82,,"[68.8, 73.7]",3901218,1,,,,-0.39257014,,Right Foot,,"[120.0, 52.5]",,High Pass,,55.41552,,,Out,,Jussiê Ferreira Vieira,401489.0,,,,,,1,From Kick Off,Frédéric Guilbert,2946.0,Right Center Back,2,Bordeaux,146,"['26a95d25-1743-45a1-bdf6-b2c71fc3d272', '43c6a20e-5fd0-4b8a-8f08-cf2e4c80a355']",7,,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:07.712,Pass,True
,,,,,,,,,,,,,,,,,2.273672,,,,,,,,,,,,,4302e420-25bd-439b-99dd-e325ed98a6c0,84,,"[7.0, 36.1]",3901218,1,,,,-0.9884434,,Right Foot,,"[17.8, 19.7]",,Ground Pass,,19.6367,,,,,Romain Thomas,3549.0,,,,,Goal Kick,1,From Goal Kick,Alexandre Letellier,3432.0,Goalkeeper,3,Angers,145,['2dd19938-1b12-4ad6-8840-3ef3153afb12'],18,,,,,,,,,,,,,,,,,,,,Angers,145,00:01:18.731,Pass,
,,,,,,,,,,,,,,,,,1.191621,,,,,,,,,,,,,2e53709a-e788-4f6d-8c2c-f82a43f56873,87,,"[19.6, 16.6]",3901218,1,,,,-0.62307596,,Left Foot,,"[36.3, 4.6]",,Ground Pass,,20.56429,,,,,Arnold Bouka Moutou,4906.0,,,,,,1,From Goal Kick,Romain Thomas,3549.0,Left Center Back,3,Angers,145,['e5ff32f9-0d8d-4e39-a99e-66f1e35505ff'],21,,,,,,,,,,,,,,,,,,,,Angers,145,00:01:21.524,Pass,
,,,,,,,,,,,,,,,,,1.463538,,,,,,,,,,,,,3456bcb8-eaa4-44de-a0aa-9709e51c3079,89,,"[36.3, 4.6]",3901218,1,,,,2.5782764,,Left Foot,,"[23.0, 13.0]",,Ground Pass,,15.730543,,,,,Romain Thomas,3549.0,,,,,,1,From Goal Kick,Arnold Bouka Moutou,4906.0,Left Back,3,Angers,145,['81bca259-a949-4b0c-abd0-2c435d25791d'],22,,,,,,,,,,,,,,,,,,,,Angers,145,00:01:22.716,Pass,
,,,,,,,,,,,,,,,,,1.451781,,,,,,,,,,,,,676164d1-0fca-4de3-ba79-86c21f50ea55,92,,"[38.3, 19.7]",3901218,1,,,,-0.5802055,,Left Foot,,"[62.1, 4.1]",,Ground Pass,,28.456985,,,,,Arnold Bouka Moutou,4906.0,,,,,,1,From Goal Kick,Romain Thomas,3549.0,Left Center Back,3,Angers,145,['074e6fd4-9c26-4e5c-bad1-07306b3d8b6c'],29,,,,,,,,,,,,,,,,,,,,Angers,145,00:01:29.433,Pass,
,,,,,,,,,,,,,,,,,0.556718,,,,,,,,,,,,,e71324d0-735c-45a7-8b34-efd3fea66d92,95,,"[69.2, 2.5]",3901218,1,,,,0.95173025,,Left Foot,,"[74.9, 10.5]",,Ground Pass,,9.822932,,,Incomplete,,Thomas Mangani,3185.0,,,,,,1,From Goal Kick,Arnold Bouka Moutou,4906.0,Left Back,3,Angers,145,"['52d13218-46a7-4b4d-9080-cfc2cbab6cc5', 'ecd50da8-c4d1-4e93-a6b3-5e28907aa091']",32,,,,,,,,,,,,,,,,,,,,Angers,145,00:01:32.486,Pass,
,,,,,,,,,,,,,,,,,0.744077,,,,,,,,,,,,,78aebbb4-4310-45c8-acdb-8fab9e9247b7,100,,"[70.8, 2.5]",3901218,1,,,,0.3872936,,Left Foot,,"[78.4, 5.6]",,Ground Pass,,8.207923,,,,,Thomas Mangani,3185.0,,,,,,1,From Goal Kick,Pierrick Capelle,3071.0,Left Midfield,3,Angers,145,['e72bce81-2957-4379-8f54-0c970f9fcd78'],35,,,,,,,,,,,,,,,,,,,,Angers,145,00:01:35.044,Pass,
,,,,,,,,,,,,,,,,,1.397875,,,,,,,,,,,,,34121750-c96f-487a-812a-51cd8976c6d6,104,,"[77.7, 4.3]",3901218,1,,,,-1.1571071,,Left Foot,,"[79.5, 0.2]",,Ground Pass,,4.4777226,,,Out,,Pierrick Capelle,3071.0,,,,,,1,From Goal Kick,Thomas Mangani,3185.0,Left Center Midfield,3,Angers,145,"['19157b10-7c25-47fd-bae1-512db25cfe79', '8815a682-cf42-47f4-94a2-62174004c9ac']",36,,,,,,,,,,,,,,,,,,,,Angers,145,00:01:36.046,Pass,True
,,,,,,,,,,,,,,,,,1.556777,,,,,,,,,,,,,dd30595a-7f84-4bfd-b286-f00499775f44,106,,"[46.8, 80.0]",3901218,1,True,,,-1.4711276,,,,"[48.3, 65.0]",,Low Pass,,15.074814,,,,,Cédric Yambéré,3779.0,,,,,Throw-in,1,From Throw In,Mathieu Debuchy,4428.0,Right Back,4,Bordeaux,146,['4450d103-a460-4e3a-abd8-8b1b3876586a'],42,,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:42.325,Pass,
,,,,,,,,,,,,,,,,,0.966909,,,,,,,,,,,,,4b291fce-01be-4970-9732-05131c943055,111,,"[54.7, 59.7]",3901218,1,,,,-1.7858112,,Right Foot,,"[50.9, 42.3]",,Ground Pass,,17.81011,,,,,Jaroslav Plašil,3150.0,,,,,,1,From Throw In,Cédric Yambéré,3779.0,Right Defensive Midfield,4,Bordeaux,146,['1e64803c-edd8-4b18-a653-011ffa99a676'],46,,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:46.075,Pass,
,,,,,,,,,,,,,,,,,1.104507,,,,,,,,,,,,,09066523-26dd-42e8-84c9-0c76dcb05030,114,,"[56.7, 25.1]",3901218,1,,,,-0.4669479,,Left Foot,,"[68.8, 19.0]",,Ground Pass,,13.550646,,,,,Thomas Touré,3408.0,,,,,,1,From Throw In,Jaroslav Plašil,3150.0,Left Defensive Midfield,4,Bordeaux,146,['34b386f9-c86e-4a22-8c10-aae8212cd07a'],49,,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:49.879,Pass,
,,,,,,,,,,,,,,,,,0.859347,,,,,,,,,,,,,65d84fea-8fb7-42d2-95f7-770e694f1fb5,116,,"[69.5, 18.5]",3901218,1,,,,-2.7693233,,Right Foot,,"[59.0, 14.4]",,Ground Pass,,11.272089,,,,,Jaroslav Plašil,3150.0,,,,,,1,From Throw In,Thomas Touré,3408.0,Left Wing,4,Bordeaux,146,['747a9cf8-e641-4621-a7e8-48f481917d73'],50,,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:50.983,Pass,
