50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.399565,,,,,,,,,,,,,,55d8c41d-0d1f-4cdd-80c4-0f1eb84e31ff,15,,,"[38.0, 0.1]",3901156,0,,True,,,0.25988272,,,,,"[55.3, 4.7]",,High Pass,,17.901117,,,,Sloan Privat,4799.0,,,,,Throw-in,1,From Throw In,Lars Christian Jacobsen,20199.0,Left Back,4,Guingamp,142,['e7ce42b0-509d-4421-b3bd-4f37693510a7'],27,,,,,,,,,,,,,,,,,,Guingamp,142,00:00:27.738,Pass,
,,,,,,,,,,,,,,,1.035932,,,,,,,,,,,,,,9d76cce8-9c4a-4db1-a7df-4a2cf9526c2d,20,,,"[55.0, 4.7]",3901156,0,,,,,2.6779451,,Left Foot,,,"[45.2, 9.6]",,High Pass,,10.956733,,,,Younousse Sankharé,3348.0,,,,,,1,From Throw In,Sloan Privat,4799.0,Right Center Forward,4,Guingamp,142,['6d15f408-ba1c-4ce2-a76e-63d8534fd5e1'],30,,,,,,,,,,,,,,,,,,Guingamp,142,00:00:30.204,Pass,
,,,,,,,,,,,,,,,3.564516,,,,,,,,,,,,,,ac47a098-733b-4ee6-a31b-57f9333b2f75,24,,,"[73.1, 73.9]",3901156,0,,,,,-0.73085463,,Right Foot,,,"[109.8, 41.0]",,High Pass,,49.28793,,Incomplete,,Billy Ketkeophomphone,4441.0,,,,,Recovery,1,From Throw In,Cheikh N''Doye,5676.0,Right Center Midfield,4,Guingamp,142,"['43d7b9d2-8b18-4040-8c31-e6083b46d41f', 'd7fe7c5c-8bbb-4d7d-ae81-ce4b526d3bc8']",32,,,,,,,,,,,,,,,,,,Angers,145,00:00:32.118,Pass,
,,,,,,,,,,,,,,,1.503862,,,,,,,,,,,,,,0873fedc-002f-49fc-9f49-112d32298e2d,28,,,"[13.2, 47.3]",3901156,0,,,,,0.2519553,,Keeper Arm,,,"[23.3, 49.9]",,Ground Pass,,10.429286,,,,Christophe Kerbrat,2936.0,,,,,,1,From Throw In,Jonas Lössl,3322.0,Goalkeeper,4,Guingamp,142,['a44c1385-76a1-4558-8991-4a66e7c95310'],37,,,,,,,,,,,,,,,,,,Guingamp,142,00:00:37.715,Pass,
,,,,,,,,,,,,,,,1.199998,,,,,,,,,,,,,,ba4cdbad-0a01-4706-bab7-e65101ed3fa3,31,,,"[25.3, 49.9]",3901156,0,,,,,-1.4509357,,Right Foot,,,"[28.6, 22.5]",,Ground Pass,,27.598007,,,,Brou Benjamin Angoua,40527.0,,,,,,1,From Throw In,Christophe Kerbrat,2936.0,Right Center Back,4,Guingamp,142,['54c9e01e-dc7b-49ff-8c68-1e886e95e319'],41,,,,,,,,,,,,,,,,,,Guingamp,142,00:00:41.240,Pass,
,,,,,,,,,,,,,,,1.239999,,,,,,,,,,,,,,226f22ac-7ee4-4eff-8f21-5d6f9e5d141f,34,,,"[28.6, 20.4]",3901156,0,,,,,-1.022605,,Right Foot,,,"[35.5, 9.1]",,Ground Pass,,13.24009,,,,Younousse Sankharé,3348.0,,,,,,1,From Throw In,Brou Benjamin Angoua,40527.0,Left Center Back,4,Guingamp,142,['e1ce50c8-7ddd-4043-b5f5-39b0953e5cfc'],44,,,,,,,,,,,,,,,,,,Guingamp,142,00:00:44.533,Pass,
,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,,,,35004587-84c8-4fcd-8e07-258c3fcdd59e,36,,,"[35.5, 9.1]",3901156,0,,,,,2.3467607,,Left Foot,,,"[25.0, 19.8]",,Ground Pass,,14.991331,,,,Brou Benjamin Angoua,40527.0,,,,,,1,From Throw In,Younousse Sankharé,3348.0,Left Defensive Midfield,4,Guingamp,142,['a0c7c591-20e0-40ee-b644-564c93b68da4'],45,,,,,,,,,,,,,,,,,,Guingamp,142,00:00:45.773,Pass,
,,,,,,,,,,,,,,,1.718064,,,,,,,,,,,,,,5dac1470-b2dc-44b5-98f6-455e7e2b3c99,39,,,"[21.5, 21.2]",3901156,0,,,,,1.5880857,,Right Foot,,,"[20.9, 55.9]",,Ground Pass,,34.70519,,,,Christophe Kerbrat,2936.0,,,,,,1,From Throw In,Brou Benjamin Angoua,40527.0,Left Center Back,4,Guingamp,142,['6a91c589-1138-4563-a0d4-ec4b74b1d755'],47,,,,,,,,,,,,,,,,,,Guingamp,142,00:00:47.883,Pass,
,,,,,,,,,,,,,,,0.839999,,,,,,,,,,,,,,19eb6c4a-48c2-4fb6-a64b-71fb184ba27b,42,,,"[40.2, 54.5]",3901156,0,,,,,-0.2551824,,Right Foot,,,"[54.0, 50.9]",,Ground Pass,,14.261837,,,,Ludovic Blas,3235.0,,,,,,1,From Throw In,Christophe Kerbrat,2936.0,Right Center Back,4,Guingamp,142,['1ee68cdd-3849-475f-9b25-879adf7ddcef'],52,,,,,,,,,,,,,,,,,,Guingamp,142,00:00:52.908,Pass,
,,,,,,,,,,,,,,,1.277598,,,,,,,,,,,,,,6bf69677-ea61-40b1-9baf-323881ab9b45,46,,,"[57.9, 44.9]",3901156,0,,,,,-2.192323,,Left Foot,,,"[52.6, 37.5]",,Ground Pass,,9.102198,,,,Younousse Sankharé,3348.0,,,,,,1,From Throw In,Ludovic Blas,3235.0,Right Defensive Midfield,4,Guingamp,142,['f07d4b38-1c25-4153-9c27-dfad317ab686'],56,,,,,,,,,,,,,,,,,,Guingamp,142,00:00:56.760,Pass,
,,,,,,,,,,,,,,,0.963125,,,,,,,,,,,,,,794eab3f-10bc-4fc5-8eca-f8752a9170a7,49,,,"[52.6, 37.5]",3901156,0,,,,,-1.0998139,,Left Foot,,,"[60.9, 21.2]",,Ground Pass,,18.291529,,,,Thibault Giresse,4434.0,,,,,,1,From Throw In,Younousse Sankharé,3348.0,Left Defensive Midfield,4,Guingamp,142,['a11e743f-557e-4011-ac85-5442a02a3f15'],58,,,,,,,,,,,,,,,,,,Guingamp,142,00:00:58.525,Pass,
,,,,,,,,,,,,,,,2.108466,,,,,,,,,,,,,,f9626b4d-3901-4d62-91ff-a9f3dfc4da66,52,,,"[60.9, 21.2]",3901156,0,,,,,2.9960134,,Left Foot,,,"[34.3, 25.1]",,High Pass,,26.884382,,,,Brou Benjamin Angoua,40527.0,,,,,,1,From Throw In,Thibault Giresse,4434.0,Left Midfield,4,Guingamp,142,['92fe7c31-f713-436e-975d-cd2c73e8452c'],59,,,,,,,,,,,,,,,,,,Guingamp,142,00:00:59.715,Pass,
,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,ca995fc6-91c6-49ec-ade1-1a44ad555828,55,,,"[38.0, 18.6]",3901156,1,,,,,-0.82384074,,Right Foot,,,"[40.5, 15.9]",,Ground Pass,,3.679674,,,,Younousse Sankharé,3348.0,,,,,,1,From Throw In,Brou Benjamin Angoua,40527.0,Left Center Back,4,Guingamp,142,['2b41a285-7d59-4c6c-b9ee-0b446f01aebc'],3,,,,,,,,,,,,,,,,,,Guingamp,142,00:01:03.617,Pass,
,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,57dae418-d9b0-4f87-80d4-aa13803b14e6,58,,,"[40.5, 15.9]",3901156,1,,,,,2.2053492,,Left Foot,,,"[35.2, 23.1]",,Ground Pass,,8.940358,,,,Brou Benjamin Angoua,40527.0,,,,,,1,From Throw In,Younousse Sankharé,3348.0,Left Defensive Midfield,4,Guingamp,142,['a1cc96a9-152a-411d-8eb3-2bbf16b682ae'],4,,,,,,,,,,,,,,,,,,Guingamp,142,00:01:04.721,Pass,
,,,,,,,,,,,,,,,2.553577,,,,,,,,,,,,,,74ee06eb-af24-43d1-bb53-27431ccfea20,61,,,"[38.7, 21.8]",3901156,1,,,,,1.3853445,,Right Foot,,,"[49.6, 79.9]",,Ground Pass,,59.11362,,Out,,Jonathan Martins-Pereira,3364.0,,True,,,,1,From Throw In,Brou Benjamin Angoua,40527.0,Left Center Back,4,Guingamp,142,['4d0a7b0e-cccd-4ac5-88ba-26f413e4e192'],10,,,,,,,,,,,,,,,,,,Guingamp,142,00:01:10.106,Pass,
,,,,,,,,,,,,,,,1.56195,,,,,,,,,,,,,,daad3f8e-2e5a-4c8a-90b2-7d15a2b3cf66,63,,,"[70.5, 0.1]",3901156,1,,True,,,1.6431336,,,,,"[69.5, 13.9]",,Low Pass,,13.8361845,,,,Pierrick Capelle,3071.0,,,,,Throw-in,1,From Throw In,Yoann Andreu,3203.0,Left Back,5,Angers,145,['cd30e495-75ea-452f-a6f3-cf7207123ddb'],25,,,,,,,,,,,,,,,,,,Angers,145,00:01:25.413,Pass,
,,,,,,,,,,,,,,,0.725251,,,,,,,,,,,,,,7fe1040d-569f-4695-b085-cf8c5698fec3,65,,,"[76.4, 17.1]",3901156,1,,,,,-1.6187595,,Left Foot,,,"[75.8, 4.6]",,Ground Pass,,12.514392,,,,Yoann Andreu,3203.0,,,,,,1,From Throw In,Pierrick Capelle,3071.0,Left Midfield,5,Angers,145,['0de5709c-dffa-46cf-9f69-ab532368fe06'],27,,,,,,,,,,,,,,,,,,Angers,145,00:01:27.110,Pass,
,,,,,,,,,,,,,,,0.610492,,,,,,,,,,,,,,807b9894-d7ef-49c8-9c98-607118fefb8c,69,,,"[72.8, 7.3]",3901156,1,,,,,1.6211739,,Right Foot,,,"[72.2, 19.2]",,Ground Pass,,11.915116,,,,Pierrick Capelle,3071.0,,,,,,1,From Throw In,Yoann Andreu,3203.0,Left Back,5,Angers,145,"['cf1b14a5-3b77-45be-9b28-dc0299fc0cfa', 'eb039217-5527-473a-a2ba-684754f8f475']",28,,,,,,,,,,,,,,,,,,Angers,145,00:01:28.647,Pass,True
,,,,,,,,,,,,,,,0.705735,,,,,,,,,,,,,,4b4fc9bd-9cf9-44d9-8454-02a440189bfa,71,,,"[72.2, 15.6]",3901156,1,,,,,-0.97658265,,Left Foot,,,"[77.2, 8.2]",,High Pass,,8.930845,,Incomplete,,Thomas Mangani,3185.0,,,,,,1,From Throw In,Pierrick Capelle,3071.0,Left Midfield,5,Angers,145,"['59864bf8-15ae-46ad-9761-aa681113aad3', 'b9a45992-2e20-4d3a-b65c-743848126a61']",29,,,,,,,,,,,,,,,,,,Angers,145,00:01:29.257,Pass,
,,,,,,,,,,,,,,,1.261777,,,,,,,,,,,,,,59864bf8-15ae-46ad-9761-aa681113aad3,73,,,"[42.9, 71.9]",3901156,1,,,,,-0.7612093,,Head,,,"[55.6, 59.8]",,High Pass,,17.54138,,,,Sloan Privat,4799.0,,,,,Recovery,1,From Counter,Yannis Salibur,3122.0,Right Midfield,6,Guingamp,142,"['4b4fc9bd-9cf9-44d9-8454-02a440189bfa', 'a95276cd-0909-429c-bce3-49e2df1c14a4']",29,,,,,,,,,,,,,,,,,,Guingamp,142,00:01:29.963,Pass,
,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,f1e1fd6e-c6f1-4ae7-b71e-8d09330be30d,80,,,"[55.9, 59.8]",3901156,1,,,,,-0.5050985,,Other,,,"[64.4, 55.1]",,Low Pass,,9.712878,,,,Jimmy Briand,3213.0,,,,,,1,From Counter,Sloan Privat,4799.0,Right Center Forward,6,Guingamp,142,['9d6f56c7-745a-42d2-b657-dc9ca9eb65db'],31,,,,,,,,,,,,,,,,,,Guingamp,142,00:01:31.461,Pass,
,,,,,,,,,,,,,,,1.479532,,,,,,,,,,,,,,02e18591-3a65-4ff3-b70d-0e9f54e4ebd8,83,,,"[72.7, 49.6]",3901156,1,,,,,-1.4928297,,Right Foot,,,"[75.2, 17.6]",,Ground Pass,,32.097507,,Incomplete,,Sloan Privat,4799.0,,,,,,1,From Counter,Jimmy Briand,3213.0,Left Center Forward,6,Guingamp,142,"['408f5f0f-37d8-406e-b08c-25511fd6df88', '94c89c6b-dd9c-4339-9e29-d16a240581b7']",34,,,,,,,,,,,,,,,,,,Guingamp,142,00:01:34.464,Pass,
,,,,,,,,,True,,,,,,0.870615,,,,,,,,,,,,,,408f5f0f-37d8-406e-b08c-25511fd6df88,85,,,"[44.9, 62.5]",3901156,1,,,,,-1.046877,,Right Foot,,,"[50.1, 53.5]",,Ground Pass,,10.394229,,,,Cheikh N''Doye,5676.0,,,,,Interception,1,Regular Play,Vincent Manceau,3431.0,Right Back,7,Angers,145,"['02e18591-3a65-4ff3-b70d-0e9f54e4ebd8', '0dc604cc-ca87-403f-a6b5-f565bf38e277']",35,,,,,,,,,,,,,,,,,,Angers,145,00:01:35.943,Pass,
,,,,,,,,,,,,,,,1.849009,,,,,,,,,,,,,,7230323c-4e90-4ef5-9edd-034ec8ed37b6,87,,,"[57.7, 57.0]",3901156,1,,True,,,1.6187595,,Right Foot,,,"[57.1, 69.5]",,Ground Pass,,12.514392,,,,Vincent Manceau,3431.0,,,,,,1,Regular Play,Cheikh N''Doye,5676.0,Right Center Midfield,7,Angers,145,['dbd6390a-ff8f-44ca-aea5-96fc3cb52121'],39,,,,,,,,,,,,,,,,,,Angers,145,00:01:39.007,Pass,
,,,,,,,,,,,,,,,0.778414,,,,,,,,,,,,,,bfc02253-53f6-4dcd-912d-20b073229c79,89,,,"[67.2, 72.7]",3901156,1,,,,,0.69473827,,Right Foot,,,"[70.8, 75.7]",,Ground Pass,,4.6861496,,,,Gilles Sunu,3111.0,,,,,,1,Regular Play,Vincent Manceau,3431.0,Right Back,7,Angers,145,['581bcf29-5327-429b-ae60-fc3e3cbde57d'],42,,,,,,,,,,,,,,,,,,Angers,145,00:01:42.257,Pass,
,,,,,,,,,,,,,,,5.565965,,,,,,,,,,,,,,017d160c-a95a-4fdd-8662-56ad0863cdb1,97,,,"[45.2, 7.7]",3901156,2,,,,,0.44610554,,Left Foot,,,"[102.7, 35.2]",,High Pass,,63.737743,,Injury Clearance,,,,,,,,,1,Other,Thibault Giresse,4434.0,Left Midfield,9,Guingamp,142,,21,,,,,,,,,,,,,,,,,,Guingamp,142,00:02:21.396,Pass,
,,,,,,,,,,,,,,,1.496063,,,,,,,,,,,,,,26df328e-4798-476c-b06a-7950a477a460,100,,,"[19.0, 40.8]",3901156,2,,,,,-1.1263771,,Right Foot,,,"[29.0, 19.8]",,Ground Pass,,23.259407,,,,Romain Thomas,3549.0,,,,,,1,Regular Play,Alexandre Letellier,3432.0,Goalkeeper,10,Angers,145,['b700df60-0a18-47b6-aada-f3e674f3dbac'],28,,,,,,,,,,,,,,,,,,Angers,145,00:02:28.236,Pass,
,,,,,,,,,,,,,,,2.676115,,,,,,,,,,,,,,fbc0b889-1344-4708-b39c-5a3cbbb34c42,103,,,"[27.5, 21.9]",3901156,2,,,,,-0.08095476,,Left Foot,,,"[80.5, 17.6]",,High Pass,,53.17415,,,,Pierrick Capelle,3071.0,,,,,,1,Regular Play,Romain Thomas,3549.0,Left Center Back,10,Angers,145,['e1d8878a-8151-4fbc-beda-c8a1bf43c3b7'],31,,,,,,,,,,,,,,,,,,Angers,145,00:02:31.814,Pass,
,,,,,,,,,,,,,,,1.611517,,,,,,,,,,,,,,349fe076-c991-4d3b-a2fc-cbe8040956b0,106,,,"[80.5, 17.6]",3901156,2,,,,True,0.8704637,,,,,"[92.3, 31.6]",,High Pass,,18.30956,,Incomplete,,Billy Ketkeophomphone,4441.0,,,,,,1,Regular Play,Pierrick Capelle,3071.0,Left Midfield,10,Angers,145,"['ca062706-af71-414b-bf26-520ef09c3f70', 'e3de36f8-94cd-4e8f-8ae7-ff30253126b8', 'e5e2395b-1386-4235-a495-9476604c1bd8']",34,,,,,,,,,,,,,,,,,,Angers,145,00:02:34.490,Pass,True
,,,,,,,,,,,,,,,1.810243,,,,,,,,,,,,,,e3de36f8-94cd-4e8f-8ae7-ff30253126b8,108,,,"[27.8, 48.5]",3901156,2,,,,,0.082886584,,Right Foot,,,"[60.3, 51.2]",,High Pass,,32.61196,,Incomplete,,Sloan Privat,4799.0,,,,,Recovery,1,Regular Play,Brou Benjamin Angoua,40527.0,Left Center Back,10,Angers,145,"['349fe076-c991-4d3b-a2fc-cbe8040956b0', '6ab894fb-f71c-4d31-ba47-85adcb9dc5cb', '8212aa20-1725-4fff-8491-6fc784213a54']",36,,,,,,,,,,,,,,,,,,Guingamp,142,00:02:36.101,Pass,
,,,,,,,,,,,,,,,1.153842,,,,,,,,,,,,,,8212aa20-1725-4fff-8491-6fc784213a54,110,,,"[59.8, 28.9]",3901156,2,,,,,-0.076123804,,Head,,,"[71.6, 28.0]",,Low Pass,,11.834272,,Incomplete,,Thomas Mangani,3185.0,,,,,Recovery,1,Regular Play,Romain Saïss,5219.0,Center Defensive Midfield,10,Angers,145,"['1b49b522-b155-40c3-b3db-cb4a292d55ca', 'e3de36f8-94cd-4e8f-8ae7-ff30253126b8', 'fe67d491-41ed-487c-90b8-a60a5fd54d0c']",37,,,,,,,,,,,,,,,,,,Angers,145,00:02:37.912,Pass,
,,,,,,,,,,,,,,,2.690462,,,,,,,,,,,,,,fe67d491-41ed-487c-90b8-a60a5fd54d0c,112,,,"[48.5, 52.1]",3901156,2,,,,,-0.8428063,,Left Foot,,,"[56.7, 42.9]",,High Pass,,12.32396,,Incomplete,,Jimmy Briand,3213.0,,,,,Recovery,1,Regular Play,Ludovic Blas,3235.0,Right Defensive Midfield,10,Angers,145,"['8212aa20-1725-4fff-8491-6fc784213a54', 'dac986d2-e633-4d51-8e0e-5de136162d19', 'fad5f86d-6f39-4618-a28c-92de8ec7abe4']",39,,,,,,,,,,,,,,,,,,Guingamp,142,00:02:39.065,Pass,
