50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.028887,,,,,,,,,,,c55035c9-6f4c-416a-97a1-f325307dea20,1590,,"[55.8, 38.4]",3900624,38,,,,,-1.6899476,,Right Foot,,,,"[54.1, 24.2]",,Ground Pass,,14.301398,,,Corentin Tolisso,5480.0,,,,,,1,From Throw In,Mathieu Valbuena,18868.0,Left Wing,73,Lyon,137,['ee8ab21f-8df8-41db-a98d-84fbd008215f'],18,,,,,,,,,,,,,,,,,Lyon,137,00:38:18.372,Pass,
,,,,,,,,,,,,,,,,,2.2192,,,,,,,,,,,2cee65b8-7d09-4184-ab7d-67d68cbcac81,1593,,"[53.8, 24.1]",3900624,38,,,,,1.6733762,,Right Foot,,,,"[50.3, 58.1]",,Ground Pass,,34.179672,,,Mapou Yanga-Mbiwa,4463.0,,,,,,1,From Throw In,Corentin Tolisso,5480.0,Left Center Midfield,73,Lyon,137,['9040597e-27cc-4296-91c9-b057f7c2bac3'],20,,,,,,,,,,,,,,,,,Lyon,137,00:38:20.559,Pass,
,,,,,,,,,,,,,,,,,1.487679,,,,,,,,,,,51db540a-d3ad-4bd0-8e8e-c7a47757f482,1595,,"[50.3, 58.1]",3900624,38,,,,,1.3503922,,Right Foot,,,,"[54.4, 76.4]",,Ground Pass,,18.753666,,,Christophe Jallet,4410.0,,,,,,1,From Throw In,Mapou Yanga-Mbiwa,4463.0,Right Center Back,73,Lyon,137,['9159cd98-688b-4536-a69c-3d842c449c0a'],22,,,,,,,,,,,,,,,,,Lyon,137,00:38:22.778,Pass,
,,,,,,,,,,,,,,,,,0.978672,,,,,,,,,,,4ce53161-c5bd-4eb8-8014-de0cd70dc2d2,1598,,"[55.2, 75.7]",3900624,38,,,,,-0.82537687,,Right Foot,,,,"[64.8, 65.3]",,Ground Pass,,14.153445,,,Clément Grenier,3361.0,,,,,,1,From Throw In,Christophe Jallet,4410.0,Right Back,73,Lyon,137,['60c9c090-3ecb-4ed1-988e-13934cdc15fe'],25,,,,,,,,,,,,,,,,,Lyon,137,00:38:25.791,Pass,
,,,,,,,,,,,,,,,,,0.991376,,,,,,,,,,,72c5be3f-591a-40d5-8ce2-e1f62b599885,1600,,"[65.8, 65.3]",3900624,38,,,,,0.90837,,Right Foot,,,,"[73.6, 75.3]",,High Pass,,12.682271,Incomplete,,Rachid Ghezzal,3372.0,,,,,,1,From Throw In,Clément Grenier,3361.0,Right Center Midfield,73,Lyon,137,"['3b420ed5-9910-4dc2-a86c-c3b654e57eb3', '3c6f12df-7f16-45e8-8e60-a0522a82fe78']",26,,,,,,,,,,,,,,,,,Lyon,137,00:38:26.770,Pass,
,,,,,,,,,,,,,,,,,0.45564,,,,,,,,,,,f0bb8ab4-6428-49a0-82f6-474f7735bafa,1604,,"[54.7, 5.6]",3900624,38,,,,,-0.12532398,,Right Foot,,,,"[67.4, 4.0]",,Ground Pass,,12.80039,,,Billy Ketkeophomphone,4441.0,,,,,,1,From Throw In,Yoann Andreu,3203.0,Left Back,73,Lyon,137,['2331a3ee-f7ff-4873-918b-a3a360b4f9d5'],30,,,,,,,,,,,,,,,,,Angers,145,00:38:30.710,Pass,
,,,,,,,,,,,,,,,,,0.38166,,,,,,,,,,,b032edbb-6c33-4f9c-ac09-041eb9369978,1608,,"[68.2, 4.5]",3900624,38,,,,,1.9277083,,Right Foot,,,,"[66.0, 10.4]",,Ground Pass,,6.2968245,Incomplete,,Yoann Andreu,3203.0,,,,,,1,From Throw In,Billy Ketkeophomphone,4441.0,Left Midfield,73,Lyon,137,"['0f6e263d-e3dc-401c-bc60-d8d53a3a9dd2', '246f94b1-bc02-431d-9dae-a9a6688dc286', '632e93b2-56ed-4f50-87a6-8b5df9fe0646']",31,,,,,,,,,,,,,,,,,Angers,145,00:38:31.416,Pass,True
,,,,,,,,,,,,,,,,,2.79046,,,,,,,,,,,45a9a628-49df-49a5-9016-3c5974ef672f,1612,,"[54.4, 71.9]",3900624,38,,,,,-0.4514531,,Right Foot,,,,"[67.6, 65.5]",,Ground Pass,,14.669697,Incomplete,,Mathieu Valbuena,18868.0,,,,,,1,From Throw In,Clément Grenier,3361.0,Right Center Midfield,73,Lyon,137,"['260ade21-87cd-483e-940e-6caacdd93cda', '575c313f-cc3e-46a5-8755-6d9d8c0cae2f']",32,,,,,,,,,,,,,,,,,Lyon,137,00:38:32.840,Pass,
,,,,,,,,,,,,,,,,,1.511152,,,,,,,,,,,fd76e9d5-9c68-420d-a41a-07c9fa947ec9,1621,,"[66.3, 29.9]",3900624,38,,,,,-1.8215055,,Right Foot,,,,"[62.1, 13.5]",,Ground Pass,,16.929264,Incomplete,,Billy Ketkeophomphone,4441.0,,,,,Recovery,1,From Throw In,Cheikh N''Doye,5676.0,Left Center Midfield,73,Lyon,137,"['65737dde-6820-4007-b576-609ff3cc0d91', 'b2f225e3-a8e3-4229-a4fd-cbead7e06e6a', 'bb94bb23-979c-475b-809d-db2fd4fb8a0e']",40,,,,,,,,,,,,,,,,,Angers,145,00:38:40.806,Pass,True
,,,,,,,,,,,,,,,,,2.356557,,,,,,,,,,,f9bb6b24-d860-4eb2-b65f-77131f8a3bd4,1626,,"[73.8, 54.6]",3900624,38,,,,,-0.40220672,,Left Foot,,,,"[105.3, 41.2]",,Ground Pass,,34.231712,Incomplete,,Alexandre Lacazette,3451.0,,,Through Ball,True,,1,From Throw In,Rachid Ghezzal,3372.0,Right Wing,73,Lyon,137,"['72aa5cc7-218e-404b-aaf9-884ab8a75547', 'bd9f4915-9221-41aa-8c4b-215443cfaec0']",45,,,,,,,,,,,,,,,,,Lyon,137,00:38:45.459,Pass,
,,,,,,,,,,,,,,,,,2.179199,,,,,,,,,,,166b08eb-24e9-4d05-a564-b9dcf36e64bd,1630,,"[12.0, 38.9]",3900624,38,,,,,-1.043574,,Keeper Arm,,,,"[29.0, 9.7]",,High Pass,,33.788162,,,Yoann Andreu,3203.0,,,,,,1,Regular Play,Alexandre Letellier,3432.0,Goalkeeper,74,Angers,145,['682e4559-5c20-4fe6-9ac9-5e2478fa7671'],48,,,,,,,,,,,,,,,,,Angers,145,00:38:48.877,Pass,
,,,,,,,,,,,,,,,,,1.691743,,,,,,,,,,,9740e306-0623-421b-9b16-6427084e59d2,1633,,"[33.6, 7.0]",3900624,38,,,,,2.1885521,,Left Foot,,,,"[28.2, 14.6]",,Ground Pass,,9.32309,,,Romain Saïss,5219.0,,,,,,1,Regular Play,Yoann Andreu,3203.0,Left Back,74,Angers,145,['4c686f69-8952-4640-b480-ab480b770d40'],52,,,,,,,,,,,,,,,,,Angers,145,00:38:52.517,Pass,
,,,,,,,,,,,,,,,,,0.839644,,,,,,,,,,,217c1a05-63ff-4cf8-9ad4-24d360b6a86c,1636,,"[33.7, 15.7]",3900624,38,,,,,-0.09295171,,Left Foot,,,,"[57.3, 13.5]",,Ground Pass,,23.70232,,,Billy Ketkeophomphone,4441.0,,,,,,1,Regular Play,Romain Saïss,5219.0,Right Center Midfield,74,Angers,145,['95893bed-25d7-474f-9b09-dc9e4f273c6d'],57,,,,,,,,,,,,,,,,,Angers,145,00:38:57.127,Pass,
,,,,,,,,,,,,,,,,,2.205098,,,,,,,,,,,754c758d-c335-4c79-ae6c-0697aee4115e,1641,,"[55.6, 65.8]",3900624,38,,,,,-1.5448282,,Right Foot,,,,"[55.8, 58.1]",,Low Pass,,7.702597,,,Maxime Gonalons,6982.0,,,,,Recovery,1,Regular Play,Christophe Jallet,4410.0,Right Back,75,Lyon,137,"['050e7cc0-3ed4-4688-acf6-3bc209851f9f', 'ce4614be-b403-4b6b-9a34-ee17b80ff115']",59,,,,,,,,,,,,,,,,,Lyon,137,00:38:59.284,Pass,True
,,,,,,,,,,,,,,,,,0.885854,,,,,,,,,,,07ae2488-2e4c-4046-be75-7ce955858103,1644,,"[50.8, 39.7]",3900624,39,,,,,0.21608497,,Right Foot,,,,"[54.9, 40.6]",,Ground Pass,,4.1976185,,,Corentin Tolisso,5480.0,,,,,,1,Regular Play,Maxime Gonalons,6982.0,Center Defensive Midfield,75,Lyon,137,['5365baf1-e536-4c69-b2cf-0f58a97a273d'],4,,,,,,,,,,,,,,,,,Lyon,137,00:39:04.563,Pass,
,,,,,,,,,,,,,,,,,0.731181,,,,,,,,,,,874d36ef-eb48-4766-b48f-e94a107b55ad,1646,,"[54.9, 40.6]",3900624,39,,,,,-2.961739,,Right Foot,,,,"[51.6, 40.0]",,Ground Pass,,3.354102,,,Maxime Gonalons,6982.0,,,,,,1,Regular Play,Corentin Tolisso,5480.0,Left Center Midfield,75,Lyon,137,['88616da6-cac6-49f2-a57d-1696349e3e78'],5,,,,,,,,,,,,,,,,,Lyon,137,00:39:05.448,Pass,
,,,,,,,,,,,,,,,,,0.636516,,,,,,,,,,,5ab51176-f849-4b71-97dc-7c5c563e93d6,1648,,"[52.0, 40.0]",3900624,39,,,,,0.057628427,,Right Foot,,,,"[57.2, 40.3]",,Ground Pass,,5.208647,,,Corentin Tolisso,5480.0,,,,,,1,Regular Play,Maxime Gonalons,6982.0,Center Defensive Midfield,75,Lyon,137,['680680c3-9c0f-466e-8132-1087d085ec22'],6,,,,,,,,,,,,,,,,,Lyon,137,00:39:06.180,Pass,
,,,,,,,,,,,,,,,,,0.876235,,,,,,,,,,,7256a185-962d-43c0-9efb-4b6336b3d6d9,1651,,"[55.4, 40.3]",3900624,39,,,,,-0.98279375,,Right Foot,,,,"[55.6, 40.0]",,Ground Pass,,0.36055514,,,Maxime Gonalons,6982.0,,,,,,1,Regular Play,Corentin Tolisso,5480.0,Left Center Midfield,75,Lyon,137,['781692db-a348-45c8-8738-c13d51005c62'],6,,,,,,,,,,,,,,,,,Lyon,137,00:39:06.876,Pass,
,,,,,,,,,,,,,,,,,1.303111,,,,,,,,,,,3271c557-e67d-4108-a7e7-e9a2be318227,1654,,"[55.4, 39.2]",3900624,39,,,,,2.2851844,,Right Foot,,,,"[44.3, 52.0]",,Ground Pass,,16.94255,,,Mapou Yanga-Mbiwa,4463.0,,,,,,1,Regular Play,Maxime Gonalons,6982.0,Center Defensive Midfield,75,Lyon,137,['a92b8877-61fb-4107-a6a4-15f6ffbb9dd0'],8,,,,,,,,,,,,,,,,,Lyon,137,00:39:08.804,Pass,
,,,,,,,,,,,,,,,,,1.085273,,,,,,,,,,,365273c4-d421-4fd1-b4c4-d4703e41d15f,1657,,"[44.3, 52.0]",3900624,39,,,,,-1.6255361,,Right Foot,,,,"[43.1, 30.1]",,Ground Pass,,21.932852,,,Samuel Yves Umtiti,5492.0,,,,,,1,Regular Play,Mapou Yanga-Mbiwa,4463.0,Right Center Back,75,Lyon,137,['7a96ce4b-7649-4cda-8412-ee840749c16c'],10,,,,,,,,,,,,,,,,,Lyon,137,00:39:10.734,Pass,
,,,,,,,,,,,,,,,,,0.934994,,,,,,,,,,,34b7c9f7-3c3f-4ac8-ac48-3f965064de1c,1660,,"[43.1, 30.1]",3900624,39,,,,,1.2913486,,Left Foot,,,,"[46.4, 41.6]",,Ground Pass,,11.964113,,,Maxime Gonalons,6982.0,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,75,Lyon,137,['a165cf55-6ae4-4cb2-a6be-39a290237172'],12,,,,,,,,,,,,,,,,,Lyon,137,00:39:12.381,Pass,
,,,,,,,,,,,,,,,,,1.523938,,,,,,,,,,,8cc801f0-d6be-4745-a95c-bcbc9f55fe43,1663,,"[46.8, 41.2]",3900624,39,,,,,1.2955239,,Right Foot,,,,"[50.5, 54.3]",,Ground Pass,,13.612494,,,Mapou Yanga-Mbiwa,4463.0,,,,,,1,Regular Play,Maxime Gonalons,6982.0,Center Defensive Midfield,75,Lyon,137,['6655afd2-d77c-4c83-957f-5fd27d780a94'],14,,,,,,,,,,,,,,,,,Lyon,137,00:39:14.258,Pass,
,,,,,,,,,,,,,,,,,0.821229,,,,,,,,,,,b07db8f5-377d-4e06-a59f-a8634bcd6ae5,1666,,"[51.1, 55.4]",3900624,39,,,,,1.5538487,,Right Foot,,,,"[51.4, 73.1]",,Ground Pass,,17.702541,,,Christophe Jallet,4410.0,,,,,,1,Regular Play,Mapou Yanga-Mbiwa,4463.0,Right Center Back,75,Lyon,137,['940ef0f2-1725-4950-8f01-5d171f6dd290'],17,,,,,,,,,,,,,,,,,Lyon,137,00:39:17.464,Pass,
,,,,,,,,,,,,,,,,,1.180906,,,,,,,,,,,aaf68804-e14d-4ed0-8cf5-d59ec840d7de,1669,,"[67.2, 77.0]",3900624,39,,,,,-1.1071488,,Right Foot,,,,"[69.8, 71.8]",,Ground Pass,,5.813777,,,Mathieu Valbuena,18868.0,,,,,,1,Regular Play,Christophe Jallet,4410.0,Right Back,75,Lyon,137,['d6934590-dea6-4787-9a29-3663a33e266f'],20,,,,,,,,,,,,,,,,,Lyon,137,00:39:20.460,Pass,
,,,,,,,,,,,,,,,,,1.405026,,,,,,,,,,,c2c59270-2be0-4595-a5e5-8b33e533c612,1672,,"[69.5, 69.6]",3900624,39,,,,,2.4363146,,Right Foot,,,,"[62.1, 75.9]",,Ground Pass,,9.718539,,,Christophe Jallet,4410.0,,,,,,1,Regular Play,Mathieu Valbuena,18868.0,Left Wing,75,Lyon,137,['b3e6b27b-8064-49bc-842c-65fa5ba1fcda'],23,,,,,,,,,,,,,,,,,Lyon,137,00:39:23.115,Pass,
,,,,,,,,,,,,,,,,,0.973018,,,,,,,,,,,0a3a88ca-c5a6-44a6-8f0b-98abc16b2140,1674,,"[62.1, 75.9]",3900624,39,,,,,-0.5028432,,Right Foot,,,,"[68.1, 72.6]",,Ground Pass,,6.847627,,,Clément Grenier,3361.0,,,,,,1,Regular Play,Christophe Jallet,4410.0,Right Back,75,Lyon,137,['4b9dd81e-ee71-4f07-a023-bcbb9e85d3b0'],24,,,,,,,,,,,,,,,,,Lyon,137,00:39:24.520,Pass,
,,,,,,,,,,,,,,,,,1.423307,,,,,,,,,,,d75aa8ac-28a7-4ebb-89e0-28c030610947,1676,,"[68.9, 72.3]",3900624,39,,,,,0.09295171,,Right Foot,,,,"[80.7, 73.4]",,Ground Pass,,11.85116,,,Mathieu Valbuena,18868.0,,,,,,1,Regular Play,Clément Grenier,3361.0,Right Center Midfield,75,Lyon,137,['e8f9cb78-854c-4ec1-8ab4-2693e5c8527d'],25,,,,,,,,,,,,,,,,,Lyon,137,00:39:25.493,Pass,
,,,,,,,,,,,,,,,,,1.144501,,,,,,,,,,,15f05d8e-fb5b-4800-89c6-9e1836b67fd6,1679,,"[81.5, 75.7]",3900624,39,,,,,2.1353657,,Right Foot,,,,"[79.6, 78.7]",,Ground Pass,,3.5510561,,,Rachid Ghezzal,3372.0,,,,,,1,Regular Play,Mathieu Valbuena,18868.0,Left Wing,75,Lyon,137,"['ae8aa307-c864-4466-9715-e8f3abe2cf1a', 'd1e06731-bb5e-4a65-b695-bdd7a063e1bc']",26,,,,,,,,,,,,,,,,,Lyon,137,00:39:26.916,Pass,True
,,,,,,,,,,,,,,,,,0.90187,,,,,,,,,,,bb709294-e311-48f6-b6d7-1d62e74f82fe,1682,,"[79.3, 77.5]",3900624,39,,,,,-0.7811429,,Left Foot,,,,"[91.1, 65.8]",,Ground Pass,,16.617159,,,Alexandre Lacazette,3451.0,,,,,,1,Regular Play,Rachid Ghezzal,3372.0,Right Wing,75,Lyon,137,['0099211b-760e-4924-8768-c9846b9a547e'],28,,,,,,,,,,,,,,,,,Lyon,137,00:39:28.808,Pass,
,,,,,,,,,,,,,,,,,1.186217,,,,,,,,,,,aa7671b9-b045-4f45-a088-509914d89dd5,1684,,"[93.3, 61.1]",3900624,39,,,,,2.5244012,,Right Foot,,,,"[87.1, 65.5]",,Ground Pass,,7.602631,,,Rachid Ghezzal,3372.0,,,,,,1,Regular Play,Alexandre Lacazette,3451.0,Center Forward,75,Lyon,137,['fb874acb-43cc-49fd-a0f1-245c4c6deed3'],29,,,,,,,,,,,,,,,,,Lyon,137,00:39:29.710,Pass,
,,,,,,,,,,,,,,,,,3.205863,,,,,,,,,,,58a98417-3d02-4f23-8012-e28d98792604,1688,,"[88.7, 59.4]",3900624,39,,,,,-0.9780628,,Left Foot,,,,"[114.9, 20.5]",,High Pass,,46.900425,,,Jérémy Morel,2983.0,,,,,,1,Regular Play,Rachid Ghezzal,3372.0,Right Wing,75,Lyon,137,['f80aea63-895a-46d6-84ed-49e1a6321701'],33,,,,,,,,,,,,,,,,,Lyon,137,00:39:33.920,Pass,
,,,,,,,,,,,,,,,,,0.09057,,,,,,,,,,,fd39f11b-0184-4a03-b5a8-ba4486dbc89c,1691,,"[114.6, 22.3]",3900624,39,,,,,1.9956285,,Left Foot,,True,,"[112.7, 26.5]",,Ground Pass,,4.609772,Incomplete,,Corentin Tolisso,5480.0,,,,,,1,Regular Play,Jérémy Morel,2983.0,Left Back,75,Lyon,137,"['31331bba-3f17-4916-8883-f1e34d09c662', 'bd4fe896-8375-4c88-b52d-65d9f62ef34a', 'e64b4c55-45fc-4b2f-a419-86e6ead10715']",37,,,,,,,,,,,,,,,,,Lyon,137,00:39:37.126,Pass,True
,,,,,,,,,,,,,,,,,1.613517,,,,,,,,,,,2dcdfd29-de83-4f27-ba57-97be37941490,1694,,"[120.0, 0.1]",3900624,40,,,,,1.6932573,,Right Foot,,,,"[114.4, 45.6]",,High Pass,True,45.84332,Incomplete,,Samuel Yves Umtiti,5492.0,,True,Inswinging,,Corner,1,From Corner,Mathieu Valbuena,18868.0,Left Wing,76,Lyon,137,"['398128b2-4107-4429-9de5-d232bf4c239b', 'cf9b101e-6182-4d13-a1d0-a378583bdf32']",2,,,,,,,,,,,,,,,,,Lyon,137,00:40:02.680,Pass,
,,,,,,,,,,,,,,,,,3.308234,,,,,,,,,,,19d69cc3-e496-470f-9a0b-e7f0d16a7658,1698,,"[14.5, 39.5]",3900624,40,,,,,0.48336568,,Drop Kick,,,,"[62.7, 64.8]",,High Pass,,54.436478,,,Cheikh N''Doye,5676.0,,,,,,1,From Keeper,Alexandre Letellier,3432.0,Goalkeeper,77,Angers,145,['b1df5b5e-2e44-43bf-89b9-3a4d5d06953a'],16,,,,,,,,,,,,,,,,,Angers,145,00:40:16.029,Pass,
,,,,,,,,,,,,,,,,,0.188189,,,,,,,,,,,9b9547b7-0e83-41af-8acf-f629485b9f55,1701,,"[63.7, 64.8]",3900624,40,,,,True,-0.32175055,,,,,,"[64.3, 64.6]",,Low Pass,,0.6324555,Incomplete,,Mohamed Lamine Yattara,7337.0,,,,,,1,From Keeper,Cheikh N''Doye,5676.0,Left Center Midfield,77,Angers,145,"['3e23c8a2-921f-41b7-8753-482f8663b942', '82064a5f-4a72-4749-aae1-50e96e0beaae', 'ace118e8-260d-4396-8cd6-665d7a89a6d3']",19,,,,,,,,,,,,,,,,,Angers,145,00:40:19.337,Pass,True
,,,,,,,,,,,,,,,,,0.787413,,,,,,,,,,,7ac9e462-4a07-42ec-8f98-43bc6a18bfdf,1705,,"[53.6, 22.8]",3900624,40,,,,,0.1821683,,Left Foot,,,,"[61.2, 24.2]",,Ground Pass,,7.7278714,,,Clément Grenier,3361.0,,,,,Recovery,1,Regular Play,Maxime Gonalons,6982.0,Center Defensive Midfield,78,Lyon,137,"['1a2f0be3-24d7-4d04-83ff-c93316696a38', 'd48c7c16-6acb-4f61-af4e-9d896f8e700a']",21,,,,,,,,,,,,,,,,,Lyon,137,00:40:21.520,Pass,True
,,,,,,,,,,,,,,,,,1.190097,,,,,,,,,,,33dca2ab-2bb1-4d14-9ced-ef0591118ce0,1709,,"[53.4, 26.5]",3900624,40,,,,,1.6678927,,Right Foot,,,,"[51.9, 41.9]",,Ground Pass,,15.472879,,,Corentin Tolisso,5480.0,,,,,,1,Regular Play,Clément Grenier,3361.0,Right Center Midfield,78,Lyon,137,['24e0b115-0e7c-4267-b5a7-4f8475dd4e28'],23,,,,,,,,,,,,,,,,,Lyon,137,00:40:23.668,Pass,
,,,,,,,,,,,,,,,,,2.263321,,,,,,,,,,,57cb7e3a-2d16-417a-bfcb-c522e5f890eb,1712,,"[52.4, 41.6]",3900624,40,,,,,1.8840001,,Right Foot,,,,"[46.7, 59.2]",,Ground Pass,,18.5,,,Mapou Yanga-Mbiwa,4463.0,,,,,,1,Regular Play,Corentin Tolisso,5480.0,Left Center Midfield,78,Lyon,137,['3b92c7c3-b016-4f37-96a0-f15ef218e54a'],25,,,,,,,,,,,,,,,,,Lyon,137,00:40:25.395,Pass,
,,,,,,,,,,,,,,,,,2.259706,,,,,,,,,,,b54ca851-9ba4-494e-907a-3ffa05210aa9,1715,,"[48.2, 59.5]",3900624,40,,,,,0.8571701,,Right Foot,,,,"[62.4, 75.9]",,Ground Pass,,21.693317,,,Christophe Jallet,4410.0,,,,,,1,Regular Play,Mapou Yanga-Mbiwa,4463.0,Right Center Back,78,Lyon,137,['79224dea-545d-4cf0-a6bb-d6d5aadc6f20'],27,,,,,,,,,,,,,,,,,Lyon,137,00:40:27.698,Pass,
,,,,,,,,,,,,,,,,,6.529016,,,,,,,,,,,f32cc22e-e02d-41ab-af31-2db3d7bd3031,1718,,"[66.8, 74.5]",3900624,40,,,,,-0.8370456,,Right Foot,,,,"[120.0, 15.5]",,High Pass,,79.44331,Out,,Mathieu Valbuena,18868.0,,True,,,,1,Regular Play,Christophe Jallet,4410.0,Right Back,78,Lyon,137,['da979382-8fa8-4212-94ff-44195e976d80'],32,,,,,,,,,,,,,,,,,Lyon,137,00:40:32.372,Pass,
,,,,,,,,,,,,,,,,,2.348064,,,,,,,,,,,7e9a8a7c-1f53-48ce-bfd7-36b47fb44c01,1720,,"[6.0, 36.0]",3900624,40,,,,,-0.9590694,,Right Foot,,,,"[10.7, 29.3]",,Ground Pass,,8.184131,,,Romain Thomas,3549.0,,,,,Goal Kick,1,From Goal Kick,Alexandre Letellier,3432.0,Goalkeeper,79,Angers,145,['62c7c667-f80a-4c1a-8e08-83df631b6017'],45,,,,,,,,,,,,,,,,,Angers,145,00:40:45.131,Pass,
,,,,,,,,,,,,,,,,,2.09253,,,,,,,,,,,26af6a92-d8ae-47a3-9adb-121bf8a7f704,1723,,"[15.4, 24.1]",3900624,40,,,,,-0.68482125,,Right Foot,,,,"[39.4, 4.5]",,Ground Pass,,30.986448,,,Yoann Andreu,3203.0,,,,,,1,From Goal Kick,Romain Thomas,3549.0,Left Center Back,79,Angers,145,['618a3e6f-8b17-46b1-bd95-2ae691116933'],48,,,,,,,,,,,,,,,,,Angers,145,00:40:48.362,Pass,
,,,,,,,,,,,,,,,,,1.749832,,,,,,,,,,,db234e07-4805-457b-9ebc-e30d8ec7f96d,1726,,"[38.0, 6.7]",3900624,40,,,,,1.5426347,,Right Foot,,,,"[38.6, 28.0]",,Ground Pass,,21.308449,,,Romain Saïss,5219.0,,,,,,1,From Goal Kick,Yoann Andreu,3203.0,Left Back,79,Angers,145,"['28e91a5e-b807-46df-b9f8-16ab2be35096', '70674a14-4d1c-4b75-8e2d-93e7a24b2450']",51,,,,,,,,,,,,,,,,,Angers,145,00:40:51.080,Pass,True
,,,,,,,,,,,,,,,,,1.751008,,,,,,,,,,,14479aaa-41d8-4619-b337-8de32280018f,1728,,"[39.7, 29.5]",3900624,40,,,,,2.7802358,,Left Foot,,,,"[27.0, 34.3]",,Ground Pass,,13.576818,,,Ismaël Traoré,3045.0,,,,,,1,From Goal Kick,Romain Saïss,5219.0,Right Center Midfield,79,Angers,145,['ed553bcc-708e-43f7-a2af-804ddf8dca3c'],52,,,,,,,,,,,,,,,,,Angers,145,00:40:52.829,Pass,
,,,,,,,,,,,,,,,,,1.344855,,,,,,,,,,,70dde70d-75e6-4f6d-bb1b-c8aad5f104aa,1731,,"[31.2, 35.3]",3900624,40,,,,,1.1703556,,Right Foot,,,,"[38.1, 51.6]",,Ground Pass,,17.700283,,,Gilles Sunu,3111.0,,,,,,1,From Goal Kick,Ismaël Traoré,3045.0,Right Center Back,79,Angers,145,['6f7bb45f-3791-4389-b4bf-5bf2ddf6d1f7'],56,,,,,,,,,,,,,,,,,Angers,145,00:40:56.435,Pass,
,,,,,,,,,,,,,,,,,5.130287,,,,,,,,,,,48841a55-f3a9-4025-a01c-61fa6b58db5e,1734,,"[38.6, 51.6]",3900624,41,,,,,-0.10247142,,Right Foot,,,,"[105.7, 44.7]",,High Pass,,67.453835,Incomplete,,Mohamed Lamine Yattara,7337.0,,,,,,1,From Goal Kick,Gilles Sunu,3111.0,Right Midfield,79,Angers,145,"['0ff46824-1b1c-4eb4-9cd4-2d755ea0ff35', '3535e65d-e537-4f62-a3b4-ca2b699f2694']",2,,,,,,,,,,,,,,,,,Angers,145,00:41:02.917,Pass,
,,,,,,,,,,,,,,,,,1.623069,,,,,,,,,,,ecf38c5a-40a9-4f20-8f7d-3a534a54b52f,1739,,"[20.5, 11.5]",3900624,41,,,,,-0.06680186,,Left Foot,,,,"[48.9, 9.6]",,High Pass,,28.463486,,,Clément Grenier,3361.0,,,,,,1,From Goal Kick,Samuel Yves Umtiti,5492.0,Left Center Back,79,Angers,145,['67e2b46b-22e0-4fce-b175-01514d754412'],11,,,,,,,,,,,,,,,,,Lyon,137,00:41:11.893,Pass,
,,,,,,,,,,,,,,,,,2.16293,,,,,,,,,,,964841ad-9ccb-4086-8f1a-783b2b786ade,1742,,"[49.0, 10.2]",3900624,41,,,,True,-0.7853982,,,,,,"[58.6, 0.6]",,High Pass,,13.57645,Out,,Mathieu Valbuena,18868.0,,,,,,1,From Goal Kick,Clément Grenier,3361.0,Right Center Midfield,79,Angers,145,"['267e65c6-e318-4f33-904e-2c093b900464', '3e2e57f4-3ed9-40ba-ab26-c39e9e1595dc']",13,,,,,,,,,,,,,,,,,Lyon,137,00:41:13.516,Pass,True
,,,,,,,,,,,,,,,,,1.203144,,,,,,,,,,,92d5f6bc-be5e-4197-bf69-344a7c972687,1744,,"[61.9, 80.0]",3900624,41,,True,,,-0.3496071,,,,,,"[71.5, 76.5]",,Low Pass,,10.218122,,,Gilles Sunu,3111.0,,,,,Throw-in,1,From Throw In,Gaël Angoula,401482.0,Right Back,80,Angers,145,['031e3392-c0c2-427e-8ea4-666040a53fc4'],18,,,,,,,,,,,,,,,,,Angers,145,00:41:18.502,Pass,
