bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,cf2f17d3-4ff4-4a1b-a523-939291b302ed,1,,,3900601,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Gazélec Ajaccio,160,,0,,,,,,,,,,,,,,,"{'formation': 41212, 'lineup': [{'player': {'id': 401508, 'name': 'Clément Maury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 90746, 'name': 'Alassane Touré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 13}, {'player': {'id': 7808, 'name': 'Roderic Filippi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 7603, 'name': 'Jérémie Bréchet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 3207, 'name': 'Pablo Jean Antoine Martínez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 21}, {'player': {'id': 401507, 'name': 'Jérôme Le Moigne'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 401509, 'name': 'David Ducourtioux'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 31911, 'name': 'Damjan Đoković'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 23}, {'player': {'id': 10616, 'name': 'Mohamed Larbi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 10}, {'player': {'id': 5726, 'name': 'Khalid Boutaïb'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 401505, 'name': 'Jacques Zoua Daogari'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 19}]}",Gazélec Ajaccio,160,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,3b422426-e586-4e29-b7f8-27603f316515,2,,,3900601,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Gazélec Ajaccio,160,,0,,,,,,,,,,,,,,,"{'formation': 41212, 'lineup': [{'player': {'id': 40645, 'name': 'Laurent Pionnier'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 2975, 'name': 'Mathieu Deplagne'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 25}, {'player': {'id': 3674, 'name': 'Vitorino Hilton da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 3011, 'name': 'Daniel Congré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 3676, 'name': 'Jérôme Roussillon'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 24}, {'player': {'id': 4669, 'name': 'William Jean Rémy'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 3421, 'name': 'Bryan Dabo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 14}, {'player': {'id': 2950, 'name': 'Jonas Martin'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 6661, 'name': 'Ryad Boudebouz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 10}, {'player': {'id': 30255, 'name': 'Mustapha Yatabaré'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 3679, 'name': 'Souleymane Camara'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 19}]}",Montpellier,139,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,ce256fb1-27c6-4eff-8a93-08a7eddd376f,3,,,3900601,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Gazélec Ajaccio,160,['d980bf0a-ad2e-4ae5-9d75-4f943019face'],0,,,,,,,,,,,,,,,,Montpellier,139,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,d980bf0a-ad2e-4ae5-9d75-4f943019face,4,,,3900601,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Gazélec Ajaccio,160,['ce256fb1-27c6-4eff-8a93-08a7eddd376f'],0,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,eef16740-6063-47ab-85fd-39d9b9c100d1,1531,,,3900601,45,,,,,,,,,,,,,,,,,,,,,,,,2,Other,,,,103,Montpellier,139,['7a759b10-dc28-4ffd-9a7f-812b32fe981a'],0,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,7a759b10-dc28-4ffd-9a7f-812b32fe981a,1532,,,3900601,45,,,,,,,,,,,,,,,,,,,,,,,,2,Other,,,,103,Montpellier,139,['eef16740-6063-47ab-85fd-39d9b9c100d1'],0,,,,,,,,,,,,,,,,Montpellier,139,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.699974,,,,,,,,,,,,,,,,f0427fbc-d571-4636-ba90-28338e0d63a7,5,,"[60.0, 40.0]",3900601,0,,True,,,1.8788491,,Right Foot,,,"[59.3, 42.2]",,Ground Pass,,2.3086793,,,Khalid Boutaïb,5726.0,,,,,Kick Off,1,From Kick Off,Jacques Zoua Daogari,401505.0,Left Center Forward,2,Gazélec Ajaccio,160,['2b0ba0b6-141a-485f-98e1-8b80172171c3'],0,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:00.484,Pass,
,,,,,,,,,,,,,,,,,2.317957,,,,,,,,,,,,,,,,091a8bda-6f9a-4a93-9119-de2b659c3569,7,,"[59.5, 41.8]",3900601,0,,,,,-2.704566,,Right Foot,,,"[32.1, 29.0]",,Ground Pass,,30.242355,,,Jérémie Bréchet,7603.0,,,,,,1,From Kick Off,Khalid Boutaïb,5726.0,Right Center Forward,2,Gazélec Ajaccio,160,['7ec6531b-527e-49f3-adbc-733539f7483c'],1,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:01.242,Pass,
,,,,,,,,,,,,,,,,,2.300973,,,,,,,,,,,,,,,,5c9a0044-8876-49fd-9ced-211bb0ffcf74,11,,"[34.3, 28.8]",3900601,0,,,,,0.39430133,,Left Foot,,,"[77.8, 46.9]",,High Pass,,47.11539,Incomplete,,Khalid Boutaïb,5726.0,,,,,,1,From Kick Off,Jérémie Bréchet,7603.0,Left Center Back,2,Gazélec Ajaccio,160,"['127829aa-dafe-4033-aeef-587992e36e77', 'a46a47b1-4399-4fd8-971b-db577de6b7b3', 'a7245195-6bd5-46fc-8996-eec45d305468']",6,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:06.823,Pass,True
,,,,,,,,,,,,,,,,,0.794776,,,,,,,,,,,,,,,,cca23b35-d109-430c-aef5-2ab726b20b37,15,,"[66.4, 37.9]",3900601,0,,,,,-0.03029376,,Head,,,"[79.6, 37.5]",,Low Pass,,13.206059,,,Jacques Zoua Daogari,401505.0,,,,,Recovery,1,From Kick Off,Jérôme Le Moigne,401507.0,Center Defensive Midfield,2,Gazélec Ajaccio,160,['6329f87b-51f8-4a71-aedf-974c51e44722'],10,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:10.426,Pass,
