ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.523041,,,,,,,,,,,,8fd59603-4244-4d3a-82e1-5ccfa4314d68,21,,,"[42.0, 36.2]",3901247,0,,,,1.5444866,,Right Foot,,,,"[42.2, 43.8]",,Ground Pass,7.602631,,,,,Benjamin Stambouli,8515.0,,,,,,,1,Regular Play,Christopher Nkunku,3025.0,Left Center Midfield,3,Paris Saint-Germain,131,['6b68918f-fc66-4547-8d49-351921fc5443'],14,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:14.055,Pass,
,,,,,,,,,,,,,,,,1.190504,,,,,,,,,,,,174c9a33-37bc-4fc7-8912-bc77df4267a7,23,,,"[41.2, 44.6]",3901247,0,,,,-0.7717004,,Left Foot,,,,"[48.6, 37.4]",,Ground Pass,10.324728,,,,,Ángel Fabián Di María Hernández,2995.0,,,,,,,1,Regular Play,Benjamin Stambouli,8515.0,Right Center Midfield,3,Paris Saint-Germain,131,['6c69c522-53e0-498a-9d9c-c460ccdb3072'],14,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:14.578,Pass,
,,,,,,,,,,,,,,,,2.396378,,,,,,,,,,,,d968c863-1434-4a6e-a401-26b6cc83864b,30,,,"[67.3, 33.5]",3901247,0,,,,2.102984,,Right Foot,,,,"[45.1, 71.2]",,High Pass,43.75077,,,,,Marcos Aoás Corrêa,4372.0,,,,,,Recovery,1,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,3,Paris Saint-Germain,131,['156de0bc-7a05-460d-aab7-40c6f1ec7bfd'],18,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:18.359,Pass,
,,,,,,,,,,,,,,,,1.430191,,,,,,,,,,,,9c2d9277-a4c0-4289-8881-24ebf387df16,33,,,"[45.7, 71.8]",3901247,0,,,,-2.3424966,,Right Foot,,,,"[34.9, 60.7]",,Ground Pass,15.487091,,,,,Thiago Emiliano da Silva,3295.0,,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Back,3,Paris Saint-Germain,131,['79e063ea-a7c1-45bd-ad6a-8a43d60b94e8'],22,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:22.413,Pass,
,,,,,,,,,,,,,,,,2.244582,,,,,,,,,,,,cefde173-53c2-4fcb-857c-5817af450da7,36,,,"[34.8, 59.8]",3901247,0,,,,-1.4060689,,Right Foot,,,,"[41.2, 21.3]",,Ground Pass,39.028324,,,,,David Luiz Moreira Marinho,3956.0,,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Right Center Back,3,Paris Saint-Germain,131,['ee722a17-a863-4822-9b66-830132593bc6'],25,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:25.744,Pass,
,,,,,,,,,,,,,,,,1.861397,,,,,,,,,,,,ddfbdc75-83e4-4172-ba46-6755f7a06110,39,,,"[42.0, 16.5]",3901247,0,,,,-0.83682334,,Right Foot,,,,"[54.9, 2.2]",,Ground Pass,19.258764,,,,,Layvin Kurzawa,4326.0,,,,,,,1,Regular Play,David Luiz Moreira Marinho,3956.0,Left Center Back,3,Paris Saint-Germain,131,['f526eb3a-5374-4331-b38b-9ac21cf37e3b'],29,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:29.616,Pass,
,,,,,,,,,,,,,,,,1.02789,,,,,,,,,,,,a03c967f-d322-4017-b3b2-2151d5ef13db,42,,,"[54.0, 3.8]",3901247,0,,,,2.167973,,Left Foot,,,,"[45.5, 16.3]",,Ground Pass,15.116217,,,,,David Luiz Moreira Marinho,3956.0,,,,,,,1,Regular Play,Layvin Kurzawa,4326.0,Left Back,3,Paris Saint-Germain,131,['4694a9da-bf50-4f11-a620-80f082be7937'],32,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:32.296,Pass,
,,,,,,,,,,,,,,,,2.467164,,,,,,,,,,,,7135f9cd-9ede-4435-8dcf-31df36271fa4,45,,,"[46.8, 21.4]",3901247,0,,,,1.4203385,,Right Foot,,,,"[52.0, 55.7]",,Ground Pass,34.69193,,,,,Thiago Emiliano da Silva,3295.0,,,,,,,1,Regular Play,David Luiz Moreira Marinho,3956.0,Left Center Back,3,Paris Saint-Germain,131,['ac108f10-7e80-434f-bf52-afaf37a0a783'],36,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:36.249,Pass,
,,,,,,,,,,,,,,,,2.612301,,,,,,,,,,,,0dc8a3f9-de49-4292-82d2-86a91e75b7f1,48,,,"[56.2, 52.0]",3901247,0,,,,-1.69142,,Right Foot,,,,"[52.2, 19.0]",,Ground Pass,33.24154,,,,,David Luiz Moreira Marinho,3956.0,,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Right Center Back,3,Paris Saint-Germain,131,['c1f04647-cc03-43d7-b2ec-25e4c684087c'],41,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:41.467,Pass,
,,,,,,,,,,,,,,,,2.012773,,,,,,,,,,,,26a5b827-986f-4c77-aa32-440bdb41cbad,51,,,"[56.1, 18.8]",3901247,0,,,,1.4801364,,Left Foot,,,,"[58.6, 46.3]",,Ground Pass,27.613403,,,,,Thiago Emiliano da Silva,3295.0,,,,,,,1,Regular Play,David Luiz Moreira Marinho,3956.0,Left Center Back,3,Paris Saint-Germain,131,['832994a6-5757-4109-bc7e-e0add22ccfba'],48,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:48.760,Pass,
,,,,,,,,,,,,,,,,1.381252,,,,,,,,,,,,9f735ee3-1066-4ae4-b197-50285f98cb9a,54,,,"[56.2, 45.7]",3901247,0,,,,1.1118656,,Right Foot,,,,"[64.6, 62.7]",,Ground Pass,18.962067,,,,,Ángel Fabián Di María Hernández,2995.0,,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Right Center Back,3,Paris Saint-Germain,131,['92bae7d8-e75c-4c96-a5ee-6e286823702d'],51,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:51.577,Pass,
,,,,,,,,,,,,,,,,2.09339,,,,,,,,,,,,e6084e12-c3fd-480d-96c2-42fda0735178,57,,,"[72.1, 55.9]",3901247,0,,,,-0.638635,,Left Foot,,,,"[105.1, 31.4]",,High Pass,41.100487,,,,,Zlatan Ibrahimović,3672.0,,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,Right Wing,3,Paris Saint-Germain,131,['db16f76a-7fd4-4f56-914e-7fc46b5b0573'],56,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:56.121,Pass,
,,,,,,,,,,,,,,,,0.988965,,,,,,,,,,,,23fd2bc5-0ae4-4cbd-997c-93556b4ac0fc,59,,,"[105.1, 31.8]",3901247,0,,,True,1.5291537,,,,,,"[105.6, 43.8]",,Low Pass,12.010412,,,Incomplete,,Benjamin Stambouli,8515.0,,,,,,,1,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,3,Paris Saint-Germain,131,"['1ca0494f-66fc-4d96-b3f9-2dae90630b25', '7711de4c-65b7-4c38-a249-68f515b60a26', 'a795f26b-4e9e-4915-a025-d74ed172c35f']",58,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:58.214,Pass,True
,,,,,,,,,,,,,,,,1.386518,,,,,,,,,,,,f9606207-c917-4eb1-881a-8eb167a07e9e,68,,,"[45.7, 41.1]",3901247,1,True,,,-1.4838367,,Right Foot,,,,"[47.4, 21.6]",,Ground Pass,19.573963,,,,,Pablo Jean Antoine Martínez,3207.0,,,,,,Free Kick,1,From Free Kick,Jérôme Le Moigne,401507.0,Center Defensive Midfield,5,Gazélec Ajaccio,160,['27c5327f-9548-4c82-89e7-1bbd16f9c1af'],8,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:08.984,Pass,
,,,,,,,,,,,,,,,,1.149805,,,,,,,,,,,,c215b092-8df9-46c3-8286-3c41edb0cadf,70,,,"[45.7, 11.6]",3901247,1,,,,-0.39317626,,Left Foot,,,,"[63.3, 4.3]",,Ground Pass,19.053871,,,,,Issiaga Sylla,4352.0,,,,,,,1,From Free Kick,Pablo Jean Antoine Martínez,3207.0,Left Back,5,Gazélec Ajaccio,160,['b3755a43-a6b6-4e96-9590-11154252428d'],12,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:12.263,Pass,
,,,,,,,,,,,,,,,,0.864187,,,,,,,,,,,,ef68d54a-c6f7-4d10-934a-d5a0c092bd1a,73,,,"[79.3, 3.7]",3901247,1,,,,1.128143,,Left Foot,,,,"[86.6, 19.1]",,Ground Pass,17.042593,,,,,Jacques Zoua Daogari,401505.0,,,,,,,1,From Free Kick,Issiaga Sylla,4352.0,Left Midfield,5,Gazélec Ajaccio,160,['d4790d6f-1941-4d2a-a3c8-2c7ee1c1345c'],15,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:15.792,Pass,
,,,,,,,,,,,,,,,,0.946204,,,,,,,,,,,,4c87d3b5-6359-463a-a053-262959918a2a,77,,,"[83.1, 19.1]",3901247,1,,,,2.617908,,Right Foot,,,,"[76.0, 23.2]",,Ground Pass,8.19878,,,,,David Ducourtioux,401509.0,,,,,,,1,From Free Kick,Jacques Zoua Daogari,401505.0,Center Forward,5,Gazélec Ajaccio,160,['2822d352-9233-4e2c-a65d-d16039595180'],18,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:18.890,Pass,
,,,,,,,,,,,,,,,,4.164089,,,,,,,,,,,,2594aab5-3458-457c-b37f-499e4930e7f8,81,,,"[77.9, 25.3]",3901247,1,,,,2.133965,,Right Foot,,,,"[45.7, 76.3]",,Low Pass,60.31451,,,,,Alassane Touré,90746.0,,,True,,,,1,From Free Kick,David Ducourtioux,401509.0,Left Center Midfield,5,Gazélec Ajaccio,160,"['21e50518-7e68-4cb4-b5bc-18d95730088d', '23805f8f-5a94-49ae-8de3-ba844cd4f668']",20,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:20.917,Pass,True
,,,,,,,,,,,,,,,,3.468161,,,,,,,,,,,,6a298407-4b97-4be2-81db-b43680eff1c4,84,,,"[38.5, 75.5]",3901247,1,,,,-2.2353225,,Left Foot,,,,"[12.1, 41.8]",,Ground Pass,42.80946,,,,,Clément Maury,401508.0,,,,,,,1,From Free Kick,Alassane Touré,90746.0,Right Back,5,Gazélec Ajaccio,160,['271e7f5a-d313-458f-beda-6cc8b8fb6224'],25,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:25.121,Pass,
,,,,,,,,,,,,,,,,3.2841,,,,,,,,,,,,89d0b98a-f98f-471e-b45b-4b80f57c25e4,87,,,"[19.3, 38.7]",3901247,1,,,,-0.16056709,,Left Foot,,,,"[86.6, 27.8]",,High Pass,68.17698,,,,,Jacques Zoua Daogari,401505.0,,,,,,,1,From Free Kick,Clément Maury,401508.0,Goalkeeper,5,Gazélec Ajaccio,160,['378c6dd7-c116-493d-b283-8ed094ff45ef'],30,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:30.567,Pass,
,,,,,,,,,,,,,,,,3.103986,,,,,,,,,,,,202c37cf-4a4f-4ca9-b050-d1ce48282b75,89,,,"[86.1, 27.6]",3901247,1,,,,-1.5532542,,Head,,,,"[86.4, 10.5]",,High Pass,17.10263,,,,,Issiaga Sylla,4352.0,,,,,,,1,From Free Kick,Jacques Zoua Daogari,401505.0,Center Forward,5,Gazélec Ajaccio,160,['01385679-f5d2-4a57-bd9b-d37cad6140ec'],33,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:33.851,Pass,
,,,,,,,,,,,,,,,,2.278155,,,,,,,,,,,,4e009716-565b-4d34-9954-8775fefff7c4,92,,,"[86.4, 10.5]",3901247,1,,,True,2.5779216,,,,,,"[75.8, 17.2]",,High Pass,12.539936,,,,,David Ducourtioux,401509.0,,,,,,,1,From Free Kick,Issiaga Sylla,4352.0,Left Midfield,5,Gazélec Ajaccio,160,"['4d530878-971f-4b7d-b0db-972f27795961', 'a3b8ca6c-e1a0-4a2f-9903-fee7f29f38f0']",36,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:36.955,Pass,True
,,,,,,,,,,,,,,,,1.637987,,,,,,,,,,,,e3cd3301-ce8d-460d-94ff-13fb21f3b777,94,,,"[75.4, 17.2]",3901247,1,,,,2.4245808,,Head,,,,"[67.6, 24.0]",,Low Pass,10.347947,,,,,Jérôme Le Moigne,401507.0,,,,,,,1,From Free Kick,David Ducourtioux,401509.0,Left Center Midfield,5,Gazélec Ajaccio,160,['771cc19b-e90a-451e-b2fd-50e7fac0861d'],39,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:39.234,Pass,
,,,,,,,,,,,,,,,,1.572556,,,,,,,,,,,,d372eba1-fafa-40f1-80c2-d9dbb64c415c,97,,,"[49.7, 28.8]",3901247,1,,,,-1.0963964,,Right Foot,,,,"[61.1, 6.6]",,Ground Pass,24.955961,,,,,Pablo Jean Antoine Martínez,3207.0,,,,,,,1,From Free Kick,Jérôme Le Moigne,401507.0,Center Defensive Midfield,5,Gazélec Ajaccio,160,['dd674d79-44cc-466d-a4d5-2e87fa984b72'],43,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:43.743,Pass,
,,,,,,,,,,,,,,,,1.16215,,,,,,,,,,,,932a9449-fce2-4b69-b946-b13b21f29679,99,,,"[60.2, 6.4]",3901247,1,,,,1.9800422,,Left Foot,,,,"[53.0, 23.0]",,Low Pass,18.094198,,,,,Jérôme Le Moigne,401507.0,,,,,,,1,From Free Kick,Pablo Jean Antoine Martínez,3207.0,Left Back,5,Gazélec Ajaccio,160,['55c11c73-a4f4-4d66-8414-07dbfe692ca7'],45,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:45.315,Pass,
,,,,,,,,,,,,,,,,1.743228,,,,,,,,,,,,2385c7c7-df70-4944-9082-b67b5a42ba9d,103,,,"[54.6, 40.4]",3901247,1,,,,1.9138203,,Right Foot,,,,"[46.6, 62.8]",,Ground Pass,23.78571,,,,,Roderic Filippi,7808.0,,,,,,,1,From Free Kick,Jérôme Le Moigne,401507.0,Center Defensive Midfield,5,Gazélec Ajaccio,160,"['01d41f16-ee87-43a8-b7ca-78a947008772', '860fc731-57c3-47f1-97d8-84356afb76da']",50,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:50.667,Pass,True
,,,,,,,,,,,,,,,,1.15074,,,,,,,,,,,,a8e648d5-e651-4cc1-bd38-aca1960912df,107,,,"[42.8, 66.8]",3901247,1,,,,1.091277,,Right Foot,,,,"[48.0, 76.8]",,Ground Pass,11.271202,,,,,Alassane Touré,90746.0,,,,,,,1,From Free Kick,Roderic Filippi,7808.0,Right Center Back,5,Gazélec Ajaccio,160,"['4ed34a2f-3aa6-4cfe-8c83-30c138504f9b', '9583035d-a20b-49cf-8430-e5bc16f55991']",53,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:53.681,Pass,True
,,,,,,,,,,,,,,,,1.131187,,,,,,,,,,,,8c89eb3b-cc5c-49e9-ab32-4177602979ea,111,,,"[57.4, 79.8]",3901247,1,,,,-0.08604897,,Right Foot,,,,"[120.0, 74.4]",,High Pass,62.832478,,,Out,,Khalid Boutaïb,5726.0,,,,,,,1,From Free Kick,Alassane Touré,90746.0,Right Back,5,Gazélec Ajaccio,160,"['4c956687-67c2-4dac-94e4-1d4de1443d8c', 'ca0ebdb5-76b1-4275-9757-15b05c29b7a2']",56,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:56.783,Pass,True
,,,,,,,,,,,,,,,,1.472431,,,,,,,,,,,,893fd8d9-12a4-4789-920a-7d76261e3e89,113,,,"[6.0, 36.0]",3901247,2,True,,,-0.96408844,,Right Foot,,,,"[24.6, 9.2]",,Ground Pass,32.622078,,,,,David Luiz Moreira Marinho,3956.0,,,,,,Goal Kick,1,From Goal Kick,Kevin Trapp,4440.0,Goalkeeper,6,Paris Saint-Germain,131,['28f70530-a900-4ff9-b62e-b83870aeba64'],7,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:07.723,Pass,
,,,,,,,,,,,,,,,,1.70666,,,,,,,,,,,,65a52b8f-f6dd-4d96-a32f-714c7f9e5b8b,115,,,"[25.5, 5.9]",3901247,2,True,,,1.4847349,,Right Foot,,,,"[27.7, 31.4]",,Ground Pass,25.594727,,,,,Thiago Emiliano da Silva,3295.0,,,,,,,1,From Goal Kick,David Luiz Moreira Marinho,3956.0,Left Center Back,6,Paris Saint-Germain,131,['404e54d0-aafd-4573-beda-a661c9f42e26'],9,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:09.222,Pass,
