bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,3.545453,,,,,,,,,,,,,a5edf9a4-568d-4d7c-9bde-47d797194f71,17,,"[72.6, 75.7]",3829440,0,,,,True,-0.21214375,,,,,"[98.6, 70.1]",,Low Pass,,26.596241,Incomplete,,Nolan Roux,3179.0,,,,,,1,From Kick Off,Romain Hamouma,4260.0,Right Wing,2,Saint-Étienne,135,"['46fdb520-e25e-416f-9b1d-83e5915b1e20', '8325cb29-3ab3-40e0-96fb-24bba9f38496', 'b36c5783-d111-42c7-950b-3f16ab738925']",7,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:07.130,Pass,True
,,,,,,,,,,,,,,,,,1.494572,,,,,,,,,,,,,46fdb520-e25e-416f-9b1d-83e5915b1e20,20,,"[21.5, 10.0]",3829440,0,,,,,2.3561945,,Right Foot,,,"[9.6, 21.9]",,Ground Pass,,16.829142,,,Benjamin Lecomte,3008.0,,,,,Recovery,1,From Kick Off,Wesley Lautoa,3769.0,Left Center Back,2,Saint-Étienne,135,"['a5edf9a4-568d-4d7c-9bde-47d797194f71', 'f566184b-8bbb-4e56-847f-db401797ad18', 'fb8a4b54-1f1d-4994-8d2e-3bcecb4d0fe6']",10,,,,,,,,,,,,,,,,Lorient,165,00:00:10.676,Pass,True
,,,,,,,,,,,,,,,,,4.530579,,,,,,,,,,,,,8f6409f5-cfee-4b0e-8c8a-9cfd1602d298,22,,"[9.9, 21.6]",3829440,0,,,,,-0.17439492,,Left Foot,,,"[92.2, 7.1]",,High Pass,,83.56758,Incomplete,,,,,,,,,1,From Kick Off,Benjamin Lecomte,3008.0,Goalkeeper,2,Saint-Étienne,135,"['be5d3d4b-805f-49a7-96e4-4404225ef4e7', 'fb8a4b54-1f1d-4994-8d2e-3bcecb4d0fe6']",12,,,,,,,,,,,,,,,,Lorient,165,00:00:12.170,Pass,True
,,,,,,,,,,,,,,,,,1.827447,,,,,,,,,,,,,6b15be28-613e-4265-bd56-8a5cf609c426,24,,"[8.2, 70.1]",3829440,0,,,,,-1.8082676,,Right Foot,,,"[4.4, 54.4]",,Ground Pass,,16.153328,,,Stéphane Ruffier,4259.0,,,,,,1,Regular Play,Moustapha Bayal Sall,401468.0,Right Center Back,3,Saint-Étienne,135,['59ecd634-c016-4472-bf09-30b75562ec6c'],20,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:20.308,Pass,
,,,,,,,,,,,,,,,,,2.486471,,,,,,,,,,,,,ca0d8b8f-7292-4b40-a78d-63d8675a8efb,27,,"[3.5, 52.7]",3829440,0,,,,,0.14465187,,Right Foot,,,"[54.3, 60.1]",,High Pass,,51.336147,,,Valentin Eysseric,4254.0,,,,,,1,Regular Play,Stéphane Ruffier,4259.0,Goalkeeper,3,Saint-Étienne,135,['95f2eb1d-1fa4-49ad-a088-19ddb5cb366c'],22,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:22.256,Pass,
,,,,,,,,,,,,,,,,,0.432658,,,,,,,,,,,,,20d34e11-428e-4db1-addf-4c77795fe79e,30,,"[53.9, 59.5]",3829440,0,,,,,-2.5296903,,Right Foot,,,"[48.2, 55.5]",,Ground Pass,,6.963476,,,Jérémy Clément,7442.0,,,,,,1,Regular Play,Valentin Eysseric,4254.0,Center Attacking Midfield,3,Saint-Étienne,135,['7b13841f-4ff4-4e05-8b28-a5acad8df06f'],25,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:25.529,Pass,
,,,,,,,,,,,,,,,,,2.031758,,,,,,,,,,,,,932907d8-c17f-4fb5-b423-d025edbd92ba,32,,"[48.2, 55.5]",3829440,0,,,,,1.3336388,,Left Foot,,,"[53.3, 76.6]",,Ground Pass,,21.707602,,,Fabien Lemoine,7200.0,,,,,,1,Regular Play,Jérémy Clément,7442.0,Left Defensive Midfield,3,Saint-Étienne,135,['c0921864-948b-445a-abc1-e7e6a25a997d'],25,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:25.962,Pass,
,,,,,,,,,,,,,,,,,3.684111,,,,,,,,,,,,,1066f0e2-b07b-4798-940d-7a64582decbd,35,,"[56.4, 78.1]",3829440,0,,,,,-0.4109657,,Right Foot,,,"[100.0, 59.1]",,High Pass,,47.560066,Incomplete,,Romain Hamouma,4260.0,,,,,,1,Regular Play,Fabien Lemoine,7200.0,Right Defensive Midfield,3,Saint-Étienne,135,"['6c7ffe8a-eb41-4c83-afe7-78a8ccf84537', '7c543693-0c97-429d-8104-ef304b232a5e']",28,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:28.208,Pass,
,,,,,,,,,,,,,,,,,1.449534,,,,,,,,,,,,,9f5b1cc5-b177-4e81-9742-fc9e481372bc,44,,"[120.0, 0.1]",3829440,3,,,,,1.6062424,,Right Foot,,,"[118.5, 42.4]",,High Pass,True,42.326588,Incomplete,,,,,True,Inswinging,,Corner,1,From Corner,Valentin Eysseric,4254.0,Center Attacking Midfield,5,Saint-Étienne,135,['9f579f27-3cbc-4b86-ae27-5ded3fc23f58'],34,,,,,,,,,,,,,,,,Saint-Étienne,135,00:03:34.750,Pass,
,,,,,,,,,,,,,,,,,2.48445,,,,,,,,,,,,,a07b3f4e-53b5-43c7-8e1e-365b47454575,46,,"[3.4, 37.3]",3829440,3,,True,,,-0.05009995,,Drop Kick,,,"[109.1, 32.0]",,High Pass,,105.832794,Incomplete,,,,,,,,,1,From Keeper,Florent Chaigneau,401467.0,Goalkeeper,6,Lorient,165,['4d248a7a-20f4-4f41-ac64-ddd3e8649da7'],51,,,,,,,,,,,,,,,,Lorient,165,00:03:51.462,Pass,
,,,,,,,,,,,,,,,,,1.675642,,,,,,,,,,,,,82e92a13-0241-4526-9231-1030e71dce5f,48,,"[14.0, 47.5]",3829440,3,,,,,0.818465,,Keeper Arm,,,"[33.0, 67.8]",,Ground Pass,,27.804497,,,Fabien Lemoine,7200.0,,,,,,1,Regular Play,Stéphane Ruffier,4259.0,Goalkeeper,7,Saint-Étienne,135,['14a360f1-a444-4f8a-9dc7-078f6c3bd798'],59,,,,,,,,,,,,,,,,Saint-Étienne,135,00:03:59.915,Pass,
,,,,,,,,,,,,,,,,,1.051056,,,,,,,,,,,,,bc7609a0-6b1c-43c3-9d54-12d4aa1375d9,51,,"[36.4, 68.4]",3829440,4,,,,,-1.6283244,,Right Foot,,,"[35.3, 49.3]",,Ground Pass,,19.131649,,,Jérémy Clément,7442.0,,,,,,1,Regular Play,Fabien Lemoine,7200.0,Right Defensive Midfield,7,Saint-Étienne,135,['65aa6cc3-4bc5-4c7f-89b9-8773488885f5'],3,,,,,,,,,,,,,,,,Saint-Étienne,135,00:04:03.449,Pass,
,,,,,,,,,,,,,,,,,1.188751,,,,,,,,,,,,,cd22bcce-cff3-4df2-86a0-e9bc612c6708,54,,"[43.3, 33.3]",3829440,4,,,,,0.9293236,,Left Foot,,,"[55.1, 49.1]",,Ground Pass,,19.720041,,,Fabien Lemoine,7200.0,,,,,,1,Regular Play,Jérémy Clément,7442.0,Left Defensive Midfield,7,Saint-Étienne,135,['0ec873a3-1025-414c-95d3-eac31abf2833'],6,,,,,,,,,,,,,,,,Saint-Étienne,135,00:04:06.893,Pass,
,,,,,,,,,,,,,,,,,0.726749,,,,,,,,,,,,,216e5c5b-134b-4bef-bcd3-0e5b9e98ff9a,57,,"[58.0, 53.7]",3829440,4,,,,,0.15115605,,Right Foot,,,"[73.1, 56.0]",,Ground Pass,,15.274161,,,Valentin Eysseric,4254.0,,,,,,1,Regular Play,Fabien Lemoine,7200.0,Right Defensive Midfield,7,Saint-Étienne,135,['157325f4-4233-4987-9027-85c636baa1d1'],9,,,,,,,,,,,,,,,,Saint-Étienne,135,00:04:09.707,Pass,
,,,,,,,,,,,,,,,,,0.091559,,,,,,,,,,,,,ced3209f-13ba-4fed-8284-5a56c03bde69,60,,"[78.4, 64.2]",3829440,4,,,,,0.4154921,,Right Foot,,,"[81.8, 65.7]",,Ground Pass,,3.7161808,Incomplete,,Kévin Théophile-Catherine,3413.0,,,,,,1,Regular Play,Valentin Eysseric,4254.0,Center Attacking Midfield,7,Saint-Étienne,135,"['093831f7-1eee-425a-8b87-f53ad9e18722', '986c4f15-a105-4616-a77f-81e0afb7516d']",11,,,,,,,,,,,,,,,,Saint-Étienne,135,00:04:11.086,Pass,
,,,,,,,,,,,,,,,,,0.93991,,,,,,,,,,,,,d98f7c8f-ab58-4954-b260-8e0429ddb35a,63,,"[70.0, 80.0]",3829440,4,,,,,-2.8019068,,,,,"[56.7, 75.3]",,Low Pass,,14.106027,,,Fabien Lemoine,7200.0,,,,,Throw-in,1,From Throw In,Valentin Eysseric,4254.0,Center Attacking Midfield,8,Saint-Étienne,135,['eb4e5a05-16a9-448e-8266-3d6accc7e368'],16,,,,,,,,,,,,,,,,Saint-Étienne,135,00:04:16.375,Pass,
,,,,,,,,,,,,,,,,,1.551649,,,,,,,,,,,,,d447d00b-6f3e-407c-9674-23c33e677879,67,,"[64.3, 74.9]",3829440,4,,,,,-2.4211915,,Right Foot,,,"[46.3, 59.1]",,Ground Pass,,23.950783,,,Moustapha Bayal Sall,401468.0,,,,,,1,From Throw In,Fabien Lemoine,7200.0,Right Defensive Midfield,8,Saint-Étienne,135,"['13fa15b2-7528-4b8d-baa5-66452be36ed3', 'e72d93d6-941a-41df-b83e-55f7b4c7a260']",20,,,,,,,,,,,,,,,,Saint-Étienne,135,00:04:20.928,Pass,True
,,,,,,,,,,,,,,,,,1.044929,,,,,,,,,,,,,654628f2-42ea-422f-a2ec-d64597b750d7,71,,"[45.1, 57.4]",3829440,4,,,,,-0.081216305,,Right Foot,,,"[53.7, 56.7]",,Ground Pass,,8.628442,,,Jérémy Clément,7442.0,,,,,,1,From Throw In,Moustapha Bayal Sall,401468.0,Right Center Back,8,Saint-Étienne,135,['f8fdb058-a81b-489e-9356-b08635dc262c'],25,,,,,,,,,,,,,,,,Saint-Étienne,135,00:04:25.659,Pass,
,,,,,,,,,,,,,,,,,0.877089,,,,,,,,,,,,,5fb27786-a96c-42fd-9ef7-32081e1c7133,74,,"[56.0, 55.4]",3829440,4,,,,,0.32603014,,Left Foot,,,"[77.0, 62.5]",,Ground Pass,,22.167768,,,Romain Hamouma,4260.0,,,,,,1,From Throw In,Jérémy Clément,7442.0,Left Defensive Midfield,8,Saint-Étienne,135,['dcc686cf-42ba-4e60-8e7d-045474fe6d82'],28,,,,,,,,,,,,,,,,Saint-Étienne,135,00:04:28.283,Pass,
,,,,,,,,,,,,,,,,,1.397666,,,,,,,,,,,,,e6bdf1d6-2276-44c2-ad74-7e8a8162028a,80,,"[83.2, 61.5]",3829440,5,,,,,-0.55200917,,Right Foot,,,"[114.7, 42.1]",,High Pass,,36.994728,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Valentin Eysseric,4254.0,Center Attacking Midfield,9,Saint-Étienne,135,['d3403315-0f44-4c57-abc3-7bbd03684316'],14,,,,,,,,,,,,,,,,Saint-Étienne,135,00:05:14.708,Pass,
,,,,,,,,,,,,,,,,,2.327593,,,,,,,,,,,,,a9dea4b2-01e2-403a-b7c2-b861819b802a,83,,"[10.3, 41.6]",3829440,5,,,,,-1.0692778,,Keeper Arm,,,"[26.2, 12.6]",,High Pass,,33.0728,,,Walid Mesloub,7766.0,,,,,,1,Regular Play,Florent Chaigneau,401467.0,Goalkeeper,10,Lorient,165,['a1113559-9af3-4572-b506-61e4432ba9bb'],18,,,,,,,,,,,,,,,,Lorient,165,00:05:18.399,Pass,
,,,,,,,,,,,,,,,,,0.557821,,,,,,,,,,,,,c39b0127-4bdb-48f8-a552-09ce5ab979ba,86,,"[25.2, 8.6]",3829440,5,,,,,-2.9113731,,Right Foot,,,"[18.8, 7.1]",,Ground Pass,,6.5734315,,,Vincent Le Goff,7199.0,,,,,,1,Regular Play,Walid Mesloub,7766.0,Left Defensive Midfield,10,Lorient,165,"['32772b78-8901-46cc-822c-f0f25114e4dd', 'f41f3e53-e941-4cd5-aa56-006ee9df9e19']",20,,,,,,,,,,,,,,,,Lorient,165,00:05:20.726,Pass,True
,,,,,,,,,,,,,,,,,1.244143,,,,,,,,,,,,,78c932e5-70cf-43a7-983c-205dfff1abde,89,,"[21.0, 2.6]",3829440,5,,,,,0.016127633,,Right Foot,,,"[33.4, 2.8]",,High Pass,,12.401613,,,Walid Mesloub,7766.0,,,,,,1,Regular Play,Vincent Le Goff,7199.0,Left Back,10,Lorient,165,"['32772b78-8901-46cc-822c-f0f25114e4dd', '44e9e65e-24eb-43b2-bf4e-4d25c6bd5ab3']",21,,,,,,,,,,,,,,,,Lorient,165,00:05:21.404,Pass,True
,,,,,,,,,,,,,,,,,0.78705,,,,,,,,,,,,,a2663930-a666-4e89-81a0-e31b5d5cd09c,92,,"[43.3, 10.8]",3829440,5,,,,,2.0640962,,Right Foot,,,"[38.3, 20.1]",,Ground Pass,,10.558883,,,François Bellugou,3140.0,,,,,,1,Regular Play,Walid Mesloub,7766.0,Left Defensive Midfield,10,Lorient,165,['6f01866e-1a67-4a77-afe4-4d923f2ac936'],25,,,,,,,,,,,,,,,,Lorient,165,00:05:25.269,Pass,
,,,,,,,,,,,,,,,,,1.698134,,,,,,,,,,,,,bbda3998-6452-4707-9eb8-b99ccd6fcbc5,96,,"[43.0, 23.1]",3829440,5,,,,,1.3439975,,Left Foot,,,"[51.7, 60.8]",,High Pass,,38.690826,,,Lamine Gassama,6335.0,,,,,,1,Regular Play,François Bellugou,3140.0,Right Defensive Midfield,10,Lorient,165,['64856f47-2483-4388-b905-7d1fed58bba7'],27,,,,,,,,,,,,,,,,Lorient,165,00:05:27.263,Pass,
,,,,,,,,,,,,,,,,,1.09637,,,,,,,,,,,,,d5250a9a-3d36-452d-86b6-6e8ce4f59420,99,,"[52.5, 61.8]",3829440,5,,,,,0.6307494,,Right Foot,,,"[67.7, 72.9]",,Ground Pass,,18.82153,,,Didier Ndong Ibrahim,22587.0,,,,,,1,Regular Play,Lamine Gassama,6335.0,Right Back,10,Lorient,165,['c6bc0e24-8f84-414f-b3f7-9ac03fffd1a2'],30,,,,,,,,,,,,,,,,Lorient,165,00:05:30.812,Pass,
,,,,,,,,,,,,,,,,,0.34699,,,,,,,,,,,,,eca83b1c-15fb-4653-8c08-667b65177424,103,,"[68.2, 73.4]",3829440,5,,,,,-1.8600674,,Right Foot,,,"[65.7, 65.0]",,Ground Pass,,8.764132,Unknown,,Lamine Gassama,6335.0,,,,,,1,Regular Play,Didier Ndong Ibrahim,22587.0,Right Midfield,10,Lorient,165,"['afefd3d4-9f38-4c31-ac4a-b50754e18175', 'f19e2e7b-9001-4381-bfc1-711ad12ebe40']",32,,,,,,,,,,,,,,,,Lorient,165,00:05:32.159,Pass,True
,,,,,,,,,,,,,,,,,2.084286,,,,,,,,,,,,,e49a4e74-43ca-4e5c-aaec-419aa8dfde58,107,,"[68.7, 60.6]",3829440,5,,,,,0.2168024,,Right Foot,,,"[91.4, 65.6]",,Ground Pass,,23.244139,,,Didier Ndong Ibrahim,22587.0,,,,,Free Kick,1,From Free Kick,Walid Mesloub,7766.0,Left Defensive Midfield,11,Lorient,165,['c3e68196-fa71-4556-9be9-3b77eecbbe9d'],36,,,,,,,,,,,,,,,,Lorient,165,00:05:36.615,Pass,
,,,,,,,,,,,,,,,,,1.232921,,,,,,,,,,,,,2ec3aa78-5a5f-429f-9a6e-c1b0f4f5de68,120,,"[6.0, 32.1]",3829440,5,,,,,1.127348,,Right Foot,,,"[15.5, 52.1]",,Ground Pass,,22.14159,,,Moustapha Bayal Sall,401468.0,,,,,,1,Regular Play,Stéphane Ruffier,4259.0,Goalkeeper,12,Saint-Étienne,135,['617b791f-4851-4480-9d95-aede1c2d51bb'],51,,,,,,,,,,,,,,,,Saint-Étienne,135,00:05:51.362,Pass,
,,,,,,,,,,,,,,,,,0.956559,,,,,,,,,,,,,eb09209c-2d6b-4b31-b8dc-deba30e5f70b,123,,"[19.6, 52.4]",3829440,5,,,,,-0.7303358,,Right Foot,,,"[26.3, 46.4]",,Ground Pass,,8.993887,,,Jérémy Clément,7442.0,,,,,,1,Regular Play,Moustapha Bayal Sall,401468.0,Right Center Back,12,Saint-Étienne,135,['77021bf4-9cea-434c-afdf-e4b2d9522f63'],54,,,,,,,,,,,,,,,,Saint-Étienne,135,00:05:54.764,Pass,
,,,,,,,,,,,,,,,,,1.085825,,,,,,,,,,,,,0fa10792-f2fc-4ac3-bc8d-5ed8a3f9215b,126,,"[35.5, 48.0]",3829440,5,,,,,1.1327841,,Left Foot,,,"[42.9, 63.8]",,Ground Pass,,17.447063,,,Fabien Lemoine,7200.0,,,,,,1,Regular Play,Jérémy Clément,7442.0,Left Defensive Midfield,12,Saint-Étienne,135,['75f66f48-eb4d-4341-b8c8-689019f0ba94'],58,,,,,,,,,,,,,,,,Saint-Étienne,135,00:05:58.027,Pass,
,,,,,,,,,,,,,,,,,1.355682,,,,,,,,,,,,,e15a9fa0-2696-4210-9a22-e63d265ae643,129,,"[53.4, 56.8]",3829440,6,,,,,-0.67474097,,Right Foot,,,"[84.9, 31.6]",,High Pass,,40.339684,Unknown,,Kévin Monnet-Paquet,4431.0,,,,,,1,Regular Play,Fabien Lemoine,7200.0,Right Defensive Midfield,12,Saint-Étienne,135,['7c752251-a40d-42f4-9fbf-28ff60a3e499'],1,,,,,,,,,,,,,,,,Saint-Étienne,135,00:06:01.734,Pass,
,,,,,,,,,,,,,,,,,2.438595,,,,,,,,,,,,,d12f9fda-b54a-4ca9-ae95-df2348a90bfb,133,,"[35.2, 48.5]",3829440,6,,,,,-0.15895297,,Right Foot,,,"[87.6, 40.1]",,High Pass,,53.06901,Incomplete,,Benjamin Moukandjo Bilé,33178.0,,,,,Free Kick,1,From Free Kick,Lamine Koné,13286.0,Right Center Back,13,Lorient,165,"['2f17f42d-6076-42bd-922a-6c3e2f2c7e07', '78267dbc-b1c9-4ea8-87e2-5ce6e316ce22']",23,,,,,,,,,,,,,,,,Lorient,165,00:06:23.252,Pass,
