50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.362231,,,,,,,,,,,,3d5aa98c-cb21-433f-8aa7-cd6623527de1,17,,,"[27.6, 0.1]",3829508,0,,,,,0.21765062,,,,,,"[38.0, 2.4]",,High Pass,,10.651291,,,Incomplete,Frédéric Bulot,7817.0,,,,,Throw-in,1,From Throw In,Franck Signorino,40521.0,Left Back,3,Stade de Reims,156,"['3babeaf8-f5f1-4a51-ba8f-2761fdbd9993', 'bc8cf105-9dc6-4c6a-96d5-f1b938c6860e']",26,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:26.153,Pass,
,,,,,,,,,,,,,,,,,,,2.870776,,,,,,,,,,,,3babeaf8-f5f1-4a51-ba8f-2761fdbd9993,20,,,"[82.1, 77.7]",3829508,0,,,,True,-0.505728,,,,,,"[100.7, 67.4]",,High Pass,,21.261467,,,Unknown,Andy Delort,3038.0,,,,,Recovery,1,From Throw In,Jordan Leborgne,40701.0,Right Back,3,Stade de Reims,156,"['0b048e88-2520-42ea-8df8-8d80b934d4a9', '3d5aa98c-cb21-433f-8aa7-cd6623527de1', '63085e7f-7a57-42c4-9a6d-efb457a19a4b']",27,,,,,,,,,,,,,,,,,,Caen,140,00:00:27.515,Pass,True
,,,,,,,,,,,,,,,,,,,3.069361,,,,,,,,,,,,9f208939-7ec5-4992-8c61-b1fc8d1f9093,24,,,"[21.5, 13.7]",3829508,0,,,,,0.11870534,,Right Foot,,,,"[76.0, 20.2]",,High Pass,,54.886246,,,Incomplete,Nicolas de Roussel de Préville,4383.0,,,,,Free Kick,1,From Free Kick,Johny Placide,3980.0,Goalkeeper,4,Stade de Reims,156,"['4bd1fab2-c80e-4970-8b8b-92595bfaf4bf', 'a9b82b55-3f99-4b65-abc5-f4e37de4ef99']",50,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:50.400,Pass,
,,,,,,,,,,,,,,,,,,,1.34499,,,,,,,,,,,,a9b82b55-3f99-4b65-abc5-f4e37de4ef99,26,,,"[44.1, 59.9]",3829508,0,,,,,0.056120783,,Head,,,,"[61.9, 60.9]",,High Pass,,17.828068,,,,Andy Delort,3038.0,,,,,Recovery,1,From Free Kick,Alaeddine Yahia,7444.0,Right Center Back,4,Stade de Reims,156,"['9f208939-7ec5-4992-8c61-b1fc8d1f9093', 'd49ffad0-89ef-4474-b6a6-b75d794edf17']",53,,,,,,,,,,,,,,,,,,Caen,140,00:00:53.469,Pass,
,,,,,,,,,,,,,,,,,,,1.39095,,,,,,,,,,,,c4fbe5bd-9777-4956-891e-6a5af4289fa0,32,,,"[73.0, 0.1]",3829508,1,,,,,0.33427227,,,,,,"[89.7, 5.9]",,High Pass,,17.678518,,,Incomplete,Frédéric Bulot,7817.0,,,,,Throw-in,1,From Throw In,Franck Signorino,40521.0,Left Back,5,Stade de Reims,156,"['4effe713-d702-4dde-ad1b-f6e7cb78395f', 'f5957dfa-2b46-41f1-bb04-1bdc1babe692']",13,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:13.945,Pass,
,,,,,,,,,,,,,,,,,,,1.710709,,,,,,,,,,,,53459bc7-949c-494c-b12f-832880789649,36,,,"[36.2, 75.0]",3829508,1,,,,,-0.1579649,,Head,,,,"[47.5, 73.2]",,High Pass,,11.442465,,,Incomplete,Andy Delort,3038.0,,,,,Recovery,1,From Throw In,Nicolas Seube,40698.0,Right Center Midfield,5,Stade de Reims,156,"['5c1b5acf-9c42-40d4-b383-81a2564bc6e9', 'a6b3e4d9-7105-40a6-868f-67e890b9788f', 'ad7e02f6-dc52-43a2-9d3e-f1a86d148108']",16,,,,,,,,,,,,,,,,,,Caen,140,00:01:16.778,Pass,True
,,,,,,,,,,,,,,,,,,,1.956651,,,,,,,,,,,,9ff9b439-0f54-437e-b264-f02f6e302314,41,,,"[76.1, 8.5]",3829508,1,,,,,0.51693046,,Left Foot,,,,"[90.7, 16.8]",,High Pass,,16.794344,,,Incomplete,Grejohn Kyei,7367.0,,,,,,1,From Throw In,Franck Signorino,40521.0,Left Back,5,Stade de Reims,156,"['3f759f58-bf85-45bd-9798-926ec302b9f3', '70667c4a-b986-4022-86a8-6219c7db0ad6', 'e43abd84-8178-450b-88ad-d32a8df74ba2']",19,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:19.202,Pass,True
,,,,,,,,,,,,,,,,,,,1.734399,,,,,,,,,,,,70667c4a-b986-4022-86a8-6219c7db0ad6,43,,,"[29.4, 63.3]",3829508,1,,,,,-0.69865984,,Head,,,,"[36.9, 57.0]",,Low Pass,,9.794897,,,,Julien Féret,2959.0,,,,,Recovery,1,From Counter,Alaeddine Yahia,7444.0,Right Center Back,6,Caen,140,"['4e509228-05ef-42d2-8d54-c972c57c81e7', '9ff9b439-0f54-437e-b264-f02f6e302314']",21,,,,,,,,,,,,,,,,,,Caen,140,00:01:21.159,Pass,
,,,,,,,,,,,,,,,,,,,3.35261,,,,,,,,,,,,53de222e-9dbf-4da1-ae19-ae109b7359a9,47,,,"[45.0, 58.0]",3829508,1,,,,,0.24497867,,Right Foot,,,,"[85.8, 68.2]",,High Pass,,42.055676,,,,Andy Delort,3038.0,,,,,,1,From Counter,Julien Féret,2959.0,Left Center Midfield,6,Caen,140,['4426a591-3629-4a96-be09-340670442bb5'],25,,,,,,,,,,,,,,,,,,Caen,140,00:01:25.599,Pass,
,,,,,,,,,,,,,,,,,,,0.162559,,,,,,,,,,,,42edd211-e411-4f97-8629-2dfab42ee32c,51,,,"[117.4, 59.6]",3829508,1,,,,,-1.6845883,,Right Foot,,,,"[117.0, 56.1]",,Ground Pass,,3.522783,,,Incomplete,Vincent Bessat,2992.0,,,,,,1,From Counter,Andy Delort,3038.0,Center Forward,6,Caen,140,"['57276bb9-a4b3-4549-ab0d-9d6fe06e621c', 'c16a09e0-9649-404a-aaa0-7ea86033733d', 'd0391052-b165-4a1d-b1a0-ed4076541859']",32,,,,,,,,,,,,,,,,,,Caen,140,00:01:32.748,Pass,True
,,,,,,,,,,,,,,,,,,,1.241337,,,,,,,,,,,,0646b948-1245-4ddb-b1f3-55a6b3353c0b,54,,,"[120.0, 80.0]",3829508,2,,,,,-1.6853092,07e42c60-97b4-4785-89b9-47f7f5c3e631,Left Foot,,,,"[116.4, 48.7]",,High Pass,True,31.506348,,,,Ronny Rodelin,2955.0,True,,Inswinging,,Corner,1,From Corner,Vincent Bessat,2992.0,Left Wing,7,Caen,140,['e45dd03e-9804-4d67-ad3d-45c3a3d869b1'],18,,,,,,,,,,,,,,,,,,Caen,140,00:02:18.280,Pass,
,,,,,,,,,,,,,,,,,,,0.76509,,,,,,,,,,,,c2df6fbf-1a09-45a3-b5bf-fba5826fbe0a,67,,,"[77.6, 5.6]",3829508,2,,,,,1.1615504,,Right Foot,,,,"[81.2, 13.9]",,Ground Pass,,9.047099,,,,Alaeddine Yahia,7444.0,,,,,,1,From Corner,Jordan Adéoti,7344.0,Center Defensive Midfield,7,Caen,140,['86302453-24a6-43f8-84cf-96c98ee79242'],31,,,,,,,,,,,,,,,,,,Caen,140,00:02:31.689,Pass,
,,,,,,,,,,,,,,,,,,,1.263678,,,,,,,,,,,,59ce566c-d784-42ec-83b5-9eda80f13ead,76,,,"[88.9, 13.7]",3829508,4,,,,,0.94226205,,Right Foot,True,,,"[105.4, 36.4]",,High Pass,,28.063143,,,Incomplete,,,,,,,Free Kick,1,From Free Kick,Julien Féret,2959.0,Left Center Midfield,8,Caen,140,['a4338023-abbf-4564-8d62-d22e0440f2df'],34,,,,,,,,,,,,,,,,,,Caen,140,00:04:34.688,Pass,
,,,,,,,,,,,,,,,,,,,1.11652,,,,,,,,,,,,66ecb365-83e7-478a-a99a-93f682fd9611,80,,,"[96.5, 59.3]",3829508,4,,,,,-0.8119406,,Right Foot,,,,"[107.5, 47.7]",,High Pass,,15.986244,,,Incomplete,Alaeddine Yahia,7444.0,,,,,,1,From Free Kick,Jordan Leborgne,40701.0,Right Back,8,Caen,140,"['44c21f2e-9452-4736-b5a6-c3fb4dad00f3', 'f443e88f-b14b-4f6e-b6eb-be07d3b403d1']",39,,,,,,,,,,,,,,,,,,Caen,140,00:04:39.387,Pass,
,,,,,,,,,,,,,,,,,,,1.308127,,,,,,,,,,,,a5a33779-6e87-4993-abef-e025ceca2921,83,,,"[18.7, 18.5]",3829508,4,,,,,-0.6779005,,Right Foot,,,,"[34.1, 6.1]",,Ground Pass,,19.771696,,,,Franck Signorino,40521.0,,,,,Recovery,1,Regular Play,Antoine Devaux,7815.0,Left Defensive Midfield,9,Stade de Reims,156,['acb29f22-6112-449a-86c2-94fd979a6829'],42,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:04:42.004,Pass,
,,,,,,,,,,,,,,,,,,,1.56154,,,,,,,,,,,,54d8b06a-dbcf-40ee-a2ec-5216d59ba270,86,,,"[64.3, 5.8]",3829508,4,,,,,-0.11065722,,Left Foot,,,,"[83.2, 3.7]",,Ground Pass,,19.01631,,,,Nicolas de Roussel de Préville,4383.0,,,,,,1,Regular Play,Franck Signorino,40521.0,Left Back,9,Stade de Reims,156,['b1494889-9d76-47ad-91fb-1d35e8622dbf'],47,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:04:47.452,Pass,
,,,,,,,,,,,,,,,,,,,0.173789,,,,,,,,,,,,aadedae7-b525-4afd-b264-bd3b61efc27d,89,,,"[90.0, 3.7]",3829508,4,,,,,1.0415496,,Left Foot,,,,"[93.1, 9.0]",,Low Pass,,6.140033,,,Incomplete,,,,,,,,1,Regular Play,Nicolas de Roussel de Préville,4383.0,Left Midfield,9,Stade de Reims,156,['582918ed-eb9a-4501-8eb9-2ffaecf08566'],50,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:04:50.148,Pass,
,,,,,,,,,,,,,,,,,,,0.992493,,,,,,,,,,,,f8979975-0566-43a9-8d3c-77070b2ae368,94,,,"[97.3, 2.2]",3829508,4,,,,,3.1237373,,Right Foot,,,,"[86.1, 2.4]",,Ground Pass,,11.201786,,,,Antoine Devaux,7815.0,,,,,,1,Regular Play,Nicolas de Roussel de Préville,4383.0,Left Midfield,9,Stade de Reims,156,['29a330fe-20b9-4b09-a812-02eb61dbbeb3'],55,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:04:55.516,Pass,
,,,,,,,,,,,,,,,,,,,2.803037,,,,,,,,,,,,44015749-dfe3-45d1-9919-95ac3ac9a70b,97,,,"[89.0, 14.0]",3829508,4,,,,,0.34364486,,Right Foot,,,,"[109.4, 21.3]",,Ground Pass,,21.666796,,,,Grejohn Kyei,7367.0,,,,,,1,Regular Play,Antoine Devaux,7815.0,Left Defensive Midfield,9,Stade de Reims,156,['f343867c-3e62-4dbd-b562-7f9ee9c8a862'],59,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:04:59.377,Pass,
,,,,,,,,,,,,,,,,,,,1.582415,,,,,,,,,,,,1211542b-fede-4bf6-be27-feffad53cbaf,100,,,"[113.6, 13.5]",3829508,5,,,,,-1.3674603,,Right Foot,,,,"[115.6, 3.8]",,Ground Pass,,9.904039,,,,Franck Signorino,40521.0,,,,,,1,Regular Play,Grejohn Kyei,7367.0,Center Forward,9,Stade de Reims,156,['66c4b012-89e1-4e35-8e63-75c93004e8a9'],3,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:05:03.286,Pass,
,,,,,,,,,,,,,,,,,,,1.704898,,,,,,,,,,,,9ecd0859-e76e-4d51-8800-06bf8f805eec,102,,,"[115.7, 3.7]",3829508,5,,,,,1.7771202,f84fead9-3051-456e-860f-d443e254f676,Left Foot,True,,,"[109.4, 33.8]",,High Pass,,30.752235,,,,Nicolas de Roussel de Préville,4383.0,True,,,,,1,Regular Play,Franck Signorino,40521.0,Left Back,9,Stade de Reims,156,['d7145799-eb05-49a2-a686-e1ee679d03dc'],4,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:05:04.868,Pass,
,,,,,,,,,,,,,,,,,,,0.479582,,,,,,,,,,,,2e7dcbe4-1de7-46b2-8db0-8959288dde2f,107,,,"[10.5, 40.1]",3829508,5,,True,,,-0.1429575,,Keeper Arm,,,,"[50.1, 34.4]",,Ground Pass,,40.008125,,,,Jordan Adéoti,7344.0,,,,,,1,From Keeper,Rémy Vercoutre,2963.0,Goalkeeper,11,Caen,140,['fb330c86-14c2-4e2e-b9d4-2a37ff4890b0'],19,,,,,,,,,,,,,,,,,,Caen,140,00:05:19.330,Pass,
,,,,,,,,,,,,,,,,,,,1.483211,,,,,,,,,,,,97727085-40c4-4297-9000-a4692dd9dca7,109,,,"[51.7, 32.6]",3829508,5,,True,,,-2.6546934,,Right Foot,,,,"[39.8, 26.3]",,Ground Pass,,13.464768,,,,Vincent Bessat,2992.0,,,,,,1,From Keeper,Jordan Adéoti,7344.0,Center Defensive Midfield,11,Caen,140,['398cea88-d5e2-449a-b5bf-dad095226a7c'],19,,,,,,,,,,,,,,,,,,Caen,140,00:05:19.809,Pass,
,,,,,,,,,,,,,,,,,,,2.259476,,,,,,,,,,,,1703316f-ee89-4282-8a50-6612815f654c,111,,,"[47.9, 20.8]",3829508,5,,,,,0.45139974,,Left Foot,,,,"[93.9, 43.1]",,High Pass,,51.12035,,,Incomplete,Ronny Rodelin,2955.0,,,,,,1,From Keeper,Vincent Bessat,2992.0,Left Wing,11,Caen,140,"['0623619b-e8da-47ae-81b2-04e410f3d5c7', 'f552001f-7ae4-4efd-abcb-45adca7e6200']",24,,,,,,,,,,,,,,,,,,Caen,140,00:05:24.444,Pass,
,,,,,,,,,,,,,,,,,,,3.907625,,,,,,,,,,,,0623619b-e8da-47ae-81b2-04e410f3d5c7,113,,,"[26.2, 37.0]",3829508,5,,,,,-1.5233743,,Head,,,,"[27.6, 7.5]",,High Pass,,29.533201,,,,Franck Signorino,40521.0,,,,,Recovery,1,Regular Play,Prince Oniangué,4545.0,Left Center Back,12,Stade de Reims,156,"['1703316f-ee89-4282-8a50-6612815f654c', 'cf2b1c0e-9b1d-441b-91ed-5e622174d805']",26,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:05:26.703,Pass,
,,,,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,ee5f00a2-6224-4f75-8827-e4d8eff0ec15,115,,,"[28.0, 10.8]",3829508,5,,,,,-0.260956,,Left Foot,,,,"[45.6, 6.1]",,Ground Pass,,18.216751,,,,Nicolas de Roussel de Préville,4383.0,,,,,,1,Regular Play,Franck Signorino,40521.0,Left Back,12,Stade de Reims,156,['21106f02-29d1-4655-9603-a7a4f9c7fc27'],30,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:05:30.611,Pass,
,,,,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,32f67fe4-8c1b-4336-aa9d-88bbd4761e94,118,,,"[47.4, 9.6]",3829508,5,,,,,2.0690212,,Right Foot,,,,"[40.6, 22.1]",,Ground Pass,,14.229898,,,,Antoine Devaux,7815.0,,,,,,1,Regular Play,Nicolas de Roussel de Préville,4383.0,Left Midfield,12,Stade de Reims,156,['f3c45d74-34e5-41ee-93c6-e0440ad3c9a6'],33,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:05:33.400,Pass,
,,,,,,,,,,,,,,,,,,,0.890901,,,,,,,,,,,,e6d8ae55-17f5-4ba8-85ca-e03a3d538702,122,,,"[39.8, 26.6]",3829508,5,,,,,0.40987512,,Right Foot,,,,"[54.3, 32.9]",,Ground Pass,,15.809491,,,,Frédéric Bulot,7817.0,,,,,,1,Regular Play,Antoine Devaux,7815.0,Left Defensive Midfield,12,Stade de Reims,156,['bda1e52a-a485-4e7c-bdb5-9e914959732a'],35,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:05:35.835,Pass,
,,,,,,,,,,,,,,,,,,,1.030145,,,,,,,,,,,,28b3a76b-27d5-4051-94e1-a54245fae72c,125,,,"[54.8, 34.4]",3829508,5,,,,,3.1415927,,Left Foot,,,,"[44.9, 34.4]",,Ground Pass,,9.9,,,,Alexi Peuget,95699.0,,,,,,1,Regular Play,Frédéric Bulot,7817.0,Center Attacking Midfield,12,Stade de Reims,156,['25345b67-6bc4-452a-a852-19adb5d7f8bb'],36,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:05:36.806,Pass,
,,,,,,,,,,,,,,,,,,,1.999998,,,,,,,,,,,,8ea97812-2432-4b47-b456-167343f94f11,127,,,"[44.4, 35.0]",3829508,5,,,,,-1.7828082,,Right Foot,,,,"[39.6, 12.7]",,Ground Pass,,22.810743,,,,Prince Oniangué,4545.0,,,,,,1,Regular Play,Alexi Peuget,95699.0,Right Defensive Midfield,12,Stade de Reims,156,['3488d663-fc65-44fc-ad1c-88c1e2a40d23'],37,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:05:37.836,Pass,
,,,,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,984ba968-12a2-49bc-ba7d-56dd18c99c5b,130,,,"[39.6, 11.1]",3829508,5,,,,,2.0027542,,Right Foot,,,,"[33.1, 25.2]",,Ground Pass,,15.526107,,,,Mickaël Tacalfred,7498.0,,,,,,1,Regular Play,Prince Oniangué,4545.0,Left Center Back,12,Stade de Reims,156,['6ca02ed6-9d79-4145-9d7d-bc87a68b65a1'],42,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:05:42.659,Pass,
,,,,,,,,,,,,,,,,,,,2.399998,,,,,,,,,,,,ae93aa36-f7f9-4e1b-9fe7-8a9008ef06dd,133,,,"[33.3, 25.5]",3829508,5,,,,,1.879499,,Right Foot,,,,"[25.2, 50.9]",,Ground Pass,,26.66027,,,,Omenuke Mfulu,18783.0,,,,,,1,Regular Play,Mickaël Tacalfred,7498.0,Right Center Back,12,Stade de Reims,156,['6712f582-273e-440a-a5fe-f9a491a7478e'],46,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:05:46.952,Pass,
