50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,aa192cb8-183d-46c1-abc1-537a07115d9d,1,,,3900629,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Marseille,147,,0,,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 3543, 'name': 'Steve Mandanda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 30}, {'player': {'id': 7857, 'name': 'Brice Dja Djédjé'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 26}, {'player': {'id': 7472, 'name': ""Nicolas Alexis Julio N'Koulou Ndoubena""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 19813, 'name': 'Rolando Jorge Pires da Fonseca'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 3075, 'name': 'Javier Manquillo Gaitán'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 2}, {'player': {'id': 18874, 'name': 'Mauricio Aníbal Isla Isla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 3181, 'name': 'Lassana Diarra'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 23933, 'name': 'Abdelaziz Barrada'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 19}, {'player': {'id': 3420, 'name': 'Rémy Cabella'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 13}, {'player': {'id': 3639, 'name': 'Georges-Kévin Nkoudou Mbida'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 14}, {'player': {'id': 3457, 'name': 'Michy Batshuayi Tunga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 22}]}",Marseille,147,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b7dac2c0-e757-4439-90b3-90ca1b5f2417,2,,,3900629,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Marseille,147,,0,,,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 4440, 'name': 'Kevin Trapp'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3481, 'name': 'Serge Aurier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 3295, 'name': 'Thiago Emiliano da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 3956, 'name': 'David Luiz Moreira Marinho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 32}, {'player': {'id': 26613, 'name': 'Maxwell Scherrer Cabelino Andrade'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 17}, {'player': {'id': 4325, 'name': 'Thiago Motta'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 3026, 'name': 'Adrien Rabiot'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 25}, {'player': {'id': 4375, 'name': 'Blaise Matuidi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 14}, {'player': {'id': 2995, 'name': 'Ángel Fabián Di María Hernández'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 3745, 'name': 'Lucas Rodrigues Moura da Silva'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 3672, 'name': 'Zlatan Ibrahimović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 10}]}",Paris Saint-Germain,131,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,88aa47d8-4aa2-4257-97b7-d3172b87fdb3,3,,,3900629,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Marseille,147,['e258d7c2-0d2a-4d92-90e2-540c596bccba'],0,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e258d7c2-0d2a-4d92-90e2-540c596bccba,4,,,3900629,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Marseille,147,['88aa47d8-4aa2-4257-97b7-d3172b87fdb3'],0,,,,,,,,,,,,,,,,,,,Marseille,147,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1d13412e-f0af-44e9-acb6-5b59bffb1236,2211,,,3900629,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,96,Marseille,147,['1e03590d-1417-447c-824e-92a62a2d1a74'],0,,,,,,,,,,,,,,,,,,,Marseille,147,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1e03590d-1417-447c-824e-92a62a2d1a74,2212,,,3900629,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,96,Marseille,147,['1d13412e-f0af-44e9-acb6-5b59bffb1236'],0,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.332122,,,,,,,,,,,,,c9c9c7d1-8455-4e78-8468-6435eb1acad5,5,,"[61.0, 40.1]",3900629,0,,,,1.6814536,,Right Foot,,,,"[60.8, 41.9]",,Ground Pass,,1.811077,,,,Blaise Matuidi,4375.0,,,,,Kick Off,1,From Kick Off,Zlatan Ibrahimović,3672.0,Center Forward,2,Paris Saint-Germain,131,['4c328edd-ec9c-40f2-9ea1-4927aaaa4dc0'],1,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:01.036,Pass,
,,,,,,,,,,,,,,,,,,1.056552,,,,,,,,,,,,,1c348c85-a133-4478-9fa3-25fcb7cc1b76,8,,"[60.8, 41.5]",3900629,0,,,,3.112699,,Left Foot,,,,"[43.5, 42.0]",,Ground Pass,,17.307224,,,,Thiago Motta,4325.0,,,,,,1,From Kick Off,Blaise Matuidi,4375.0,Left Center Midfield,2,Paris Saint-Germain,131,['f1c5a0e4-f0bd-40c4-ba6e-0f710954d7a7'],1,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:01.488,Pass,
,,,,,,,,,,,,,,,,,,2.196595,,,,,,,,,,,,,dd1c00a5-1394-4c89-b30e-56b709fa1115,11,,"[42.8, 41.9]",3900629,0,,,,-1.6098644,,Left Foot,,,,"[41.6, 11.2]",,Ground Pass,,30.723444,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,1,From Kick Off,Thiago Motta,4325.0,Center Defensive Midfield,2,Paris Saint-Germain,131,['7ce7727c-56b9-4d83-b134-604d64c13524'],3,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:03.669,Pass,
,,,,,,,,,,,,,,,,,,2.252319,,,,,,,,,,,,,b9956119-aa0d-4916-bc2b-dbe739c30c53,14,,"[41.9, 17.0]",3900629,0,,,,2.8336856,,Left Foot,,,,"[13.6, 26.0]",,Ground Pass,,29.696632,,,,David Luiz Moreira Marinho,3956.0,,,,,,1,From Kick Off,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,2,Paris Saint-Germain,131,['ec358b4c-8211-4837-bf24-1630f4a5d662'],7,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:07.305,Pass,
,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,5ad540a2-094d-4b4e-8f88-de09e921ff13,18,,"[13.2, 25.0]",3900629,0,,,,1.9696381,,Right Foot,,,,"[7.3, 39.0]",,Ground Pass,,15.192432,,,,Kevin Trapp,4440.0,,,,,,1,From Kick Off,David Luiz Moreira Marinho,3956.0,Left Center Back,2,Paris Saint-Germain,131,"['41377725-233c-4a39-aed8-51b0fe3bfe9a', 'f5fe12f4-7812-424a-8932-7ca3bd33bf72']",10,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:10.111,Pass,True
,,,,,,,,,,,,,,,,,,2.910502,,,,,,,,,,,,,7baa0a8f-9261-4167-b1ce-8813f209c370,22,,"[8.7, 38.5]",3900629,0,,,,-0.17333324,,Right Foot,,,,"[64.1, 28.8]",,High Pass,,56.24278,,Incomplete,,,,,,,,,1,From Kick Off,Kevin Trapp,4440.0,Goalkeeper,2,Paris Saint-Germain,131,"['820edf6a-3c8d-4a4e-b138-9fc25a9a5bb3', '8a2d6480-d7de-454f-8350-71b2af9b6908']",11,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:11.791,Pass,True
,,,,,,,,,,,,,,,,,,1.945261,,,,,,,,,,,,,8a2d6480-d7de-454f-8350-71b2af9b6908,23,,"[56.0, 51.3]",3900629,0,,,,0.044985708,,Right Foot,,,,"[87.1, 52.7]",,High Pass,,31.131495,,Incomplete,,Abdelaziz Barrada,23933.0,,,,,Recovery,1,From Kick Off,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,2,Paris Saint-Germain,131,"['38d17909-a693-4982-933e-2b5a7eabdcd4', '7baa0a8f-9261-4167-b1ce-8813f209c370', 'c4ab1b0b-1ef2-470a-8194-bf5736beda0e']",14,,,,,,,,,,,,,,,,,,,Marseille,147,00:00:14.702,Pass,
,,,,,,,,,,,,,,,,,,1.421596,,,,,,,,,,,,,c4ab1b0b-1ef2-470a-8194-bf5736beda0e,25,,"[33.0, 27.4]",3900629,0,,,,-0.9151007,,Other,,,,"[40.0, 18.3]",,Low Pass,,11.480854,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,Recovery,1,From Kick Off,David Luiz Moreira Marinho,3956.0,Left Center Back,2,Paris Saint-Germain,131,"['8a2d6480-d7de-454f-8350-71b2af9b6908', '90dc867e-da71-4914-ab56-220cb683c196']",16,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:16.647,Pass,
,,,,,,,,,,,,,,,,,,2.013382,,,,,,,,,,,,,a2670165-889c-4179-bf79-9ec33dc48d49,29,,"[38.6, 17.0]",3900629,0,,,,0.6788078,,Right Foot,,,,"[65.5, 38.7]",,High Pass,,34.56154,,,,Zlatan Ibrahimović,3672.0,,,,,,1,From Kick Off,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,2,Paris Saint-Germain,131,"['a01f6bf4-714f-45e4-8dc3-a84e9dc1bbc2', 'fa0048dd-4057-44bb-97aa-1d607b8bfb81']",18,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:18.148,Pass,True
,,,,,,,,,,,,,,,,,,1.017734,,,,,,,,,,,,,3fbeed98-8875-4d09-8ab1-644d9f69c1cc,31,,"[65.5, 38.7]",3900629,0,,,,1.0303768,,Head,,,,"[69.7, 45.7]",,High Pass,,8.163333,,Incomplete,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,From Kick Off,Zlatan Ibrahimović,3672.0,Center Forward,2,Paris Saint-Germain,131,"['b071ebc6-9101-4290-971e-b4be3d32431f', 'dbb4f719-cc1f-47af-a46d-37550c59520d']",20,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:20.202,Pass,
,,,,,,,,,,,,,,,,,,1.630705,,,,,,,,,,,,,b071ebc6-9101-4290-971e-b4be3d32431f,33,,"[50.4, 34.4]",3900629,0,,,,1.4668776,,Head,,,,"[52.1, 50.7]",,Low Pass,,16.38841,,,,Mauricio Aníbal Isla Isla,18874.0,,,,,Recovery,1,Regular Play,Javier Manquillo Gaitán,3075.0,Left Back,3,Marseille,147,"['1b04dac3-3a96-4d66-b671-e029f937fbc0', '3fbeed98-8875-4d09-8ab1-644d9f69c1cc']",21,,,,,,,,,,,,,,,,,,,Marseille,147,00:00:21.220,Pass,
,,,,,,,,,,,,,,,,,,1.098541,,,,,,,,,,,,,8d3d2410-b661-45db-9b9a-6d90a3a88bc7,37,,"[52.1, 51.1]",3900629,0,,,,-3.0396743,,Left Foot,,,,"[34.5, 49.3]",,Ground Pass,,17.691807,,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,,,,1,Regular Play,Mauricio Aníbal Isla Isla,18874.0,Right Defensive Midfield,3,Marseille,147,['36cf19cc-e031-49a3-aa4a-09eae1d1d86c'],22,,,,,,,,,,,,,,,,,,,Marseille,147,00:00:22.890,Pass,
,,,,,,,,,,,,,,,,,,1.759602,,,,,,,,,,,,,b8e053e0-7339-438d-adcc-5b84a6167289,40,,"[28.0, 50.6]",3900629,0,,,,-2.783384,,Left Foot,,,,"[8.5, 43.3]",,Ground Pass,,20.821623,,,,Steve Mandanda,3543.0,,,,,,1,Regular Play,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,3,Marseille,147,['1d19edd4-ed15-43f8-9c78-10c2b16b5a53'],25,,,,,,,,,,,,,,,,,,,Marseille,147,00:00:25.089,Pass,
,,,,,,,,,,,,,,,,,,3.007994,,,,,,,,,,,,,7820c0a9-23cf-4752-acfd-cbfc6ebb3d70,42,,"[9.9, 43.5]",3900629,0,,,,-0.116141625,,Right Foot,,,,"[75.9, 35.8]",,High Pass,,66.44765,,Incomplete,,Michy Batshuayi Tunga,3457.0,,,,,,1,Regular Play,Steve Mandanda,3543.0,Goalkeeper,3,Marseille,147,"['250db237-5691-4bcf-9f5c-327b5d56dcc0', 'b0c669a9-2eb5-4c08-8df7-df90a5d0e6ae']",26,,,,,,,,,,,,,,,,,,,Marseille,147,00:00:26.849,Pass,
,,,,,,,,,,,,,,,,,,2.675303,,,,,,,,,,,,,250db237-5691-4bcf-9f5c-327b5d56dcc0,44,,"[44.2, 44.3]",3900629,0,,,,3.0851157,,Head,,,,"[15.9, 45.9]",,Low Pass,,28.345194,,,,Kevin Trapp,4440.0,,,,,Recovery,1,Regular Play,Thiago Emiliano da Silva,3295.0,Right Center Back,4,Paris Saint-Germain,131,"['7820c0a9-23cf-4752-acfd-cbfc6ebb3d70', 'cef2fa89-8a2b-4ddc-884d-7e0afd036d1b']",29,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:29.857,Pass,
,,,,,,,,,,,,,,,,,,1.497016,,,,,,,,,,,,,a4e24736-aa30-4244-81d2-ad28a6f3f0ce,47,,"[14.0, 44.7]",3900629,0,,,,0.50466937,,Right Foot,,,,"[24.5, 50.5]",,Ground Pass,,11.995416,,,,Thiago Emiliano da Silva,3295.0,,,,,,1,Regular Play,Kevin Trapp,4440.0,Goalkeeper,4,Paris Saint-Germain,131,['5b80f67d-704f-4fa6-bf52-1cc47edeb8d2'],33,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:33.816,Pass,
,,,,,,,,,,,,,,,,,,1.999999,,,,,,,,,,,,,7b2f2498-c792-482c-b13f-6e1cce005304,50,,"[27.0, 50.7]",3900629,0,,,,-1.5308176,,Right Foot,,,,"[27.7, 33.2]",,Ground Pass,,17.513994,,,,David Luiz Moreira Marinho,3956.0,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Right Center Back,4,Paris Saint-Germain,131,['3b1174db-000c-4de8-8e77-d6b7cd482b44'],36,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:36.411,Pass,
,,,,,,,,,,,,,,,,,,1.669616,,,,,,,,,,,,,33b77d51-df70-463a-98f7-77061488a2b0,53,,"[29.4, 27.1]",3900629,0,,,,-0.7970526,,Right Foot,,,,"[50.6, 5.4]",,Ground Pass,,30.33694,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,1,Regular Play,David Luiz Moreira Marinho,3956.0,Left Center Back,4,Paris Saint-Germain,131,['959c6ee1-3a17-4c15-bcf5-4b59c31ffc4a'],39,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:39.491,Pass,
,,,,,,,,,,,,,,,,,,1.221567,,,,,,,,,,,,,173b8f26-a3d3-4f7e-9f8a-5102c066fc73,56,,"[50.6, 5.4]",3900629,0,,,,0.6426067,,Left Foot,,,,"[68.5, 18.8]",,Ground Pass,,22.360008,,Incomplete,,Lucas Rodrigues Moura da Silva,3745.0,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,4,Paris Saint-Germain,131,"['35d59015-15b5-4d6b-ad86-8a7589d500c5', '3c11162d-73bd-450d-82e5-d4ec9513d5f1']",42,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:42.507,Pass,
,,,,,,,,,,,,,,,,,,0.957222,,,,,,,,,,,,,6cee368d-7ff6-4796-a771-b164a55eb1d4,61,,"[57.0, 61.8]",3900629,0,,,,0.844154,,Right Foot,,,,"[63.4, 69.0]",,Ground Pass,,9.633276,,,,Abdelaziz Barrada,23933.0,,,,,,1,Regular Play,Brice Dja Djédjé,7857.0,Right Back,5,Marseille,147,"['bb52c15a-8818-4a31-8817-4d37873c0ce1', 'c008d479-8d22-4b60-9573-0a1b68e38620']",44,,,,,,,,,,,,,,,,,,,Marseille,147,00:00:44.770,Pass,True
,,,,,,,,,,,,,,,,,,1.255111,,,,,,,,,,,,,21a36091-86f5-463c-af60-e61880a93af8,64,,"[69.5, 70.5]",3900629,0,,,,-0.82424784,,Right Foot,,,True,"[83.1, 55.8]",,Ground Pass,,20.026234,,,,Michy Batshuayi Tunga,3457.0,,,,,,1,Regular Play,Abdelaziz Barrada,23933.0,Right Wing,5,Marseille,147,['e4e6c7e7-351c-4761-b110-3fd18a262ee6'],47,,,,,,,,,,,,,,,,,,,Marseille,147,00:00:47.410,Pass,
,,,,,,,,,,,,,,,,,,1.569162,,,,,,,,,,,,,cd47c035-d7c8-4bb3-8422-aef892d21562,69,,"[89.6, 53.2]",3900629,0,,,,-0.08413824,,Right Foot,,,,"[97.9, 52.5]",,Ground Pass,,8.329466,,Incomplete,,Brice Dja Djédjé,7857.0,,,,,,1,Regular Play,Michy Batshuayi Tunga,3457.0,Center Forward,5,Marseille,147,"['74ac98f1-8b9c-4840-81b4-08a2219c4163', 'e1273fcc-e42f-41be-a4ee-5b854c301976', 'ec5b8674-5cc7-442a-90f0-8bdb5f5f1ad8']",49,,,,,,,,,,,,,,,,,,,Marseille,147,00:00:49.245,Pass,True
,,,,,,,,,,,,,,,,,,3.986663,,,,,,,,,,,,,e1273fcc-e42f-41be-a4ee-5b854c301976,71,,"[22.2, 27.6]",3900629,0,,,,0.84285253,,Right Foot,,,,"[68.9, 80.0]",,Ground Pass,,70.1901,,Out,,Ángel Fabián Di María Hernández,2995.0,,True,,,Recovery,1,Regular Play,David Luiz Moreira Marinho,3956.0,Left Center Back,5,Marseille,147,"['35f1cec6-f3cd-497c-8395-066eb6328ea0', 'cd47c035-d7c8-4bb3-8422-aef892d21562']",50,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:50.814,Pass,
,,,,,,,,,,,,,,,,,,0.959131,,,,,,,,,,,,,ec42bd17-ee9d-469f-8653-ef141befcd79,73,,"[47.9, 0.1]",3900629,1,True,,,0.49030796,,,,,,"[62.7, 8.0]",,High Pass,,16.776472,,,,Rémy Cabella,3420.0,,,,,Throw-in,1,From Throw In,Javier Manquillo Gaitán,3075.0,Left Back,6,Marseille,147,['95e48d54-2e6c-4d26-b31b-1cf511ea7fdf'],7,,,,,,,,,,,,,,,,,,,Marseille,147,00:01:07.588,Pass,
,,,,,,,,,,,,,,,,,,0.847745,,,,,,,,,,,,,7907c0f3-46cd-4eb0-9c89-872de82c6a64,75,,"[61.8, 8.5]",3900629,1,,,,-0.3468349,,Right Foot,,,,"[70.1, 5.5]",,High Pass,,8.825531,,Incomplete,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,,1,From Throw In,Rémy Cabella,3420.0,Center Attacking Midfield,6,Marseille,147,"['0dfae972-987c-48f3-a445-71c42fca9d53', '6f27099d-c7d6-42f5-9d11-6a53c7b907ac']",8,,,,,,,,,,,,,,,,,,,Marseille,147,00:01:08.587,Pass,
,,,,,,,,,,,,,,,,,,0.551381,,,,,,,,,,,,,53a519ca-86af-47a2-b076-5b5c39c77aec,82,,"[45.3, 77.4]",3900629,1,,,,-0.06484403,,Left Foot,,,,"[53.0, 76.9]",,Ground Pass,,7.7162166,,,,Thiago Motta,4325.0,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,Right Wing,7,Paris Saint-Germain,131,['d3651bb8-79b2-4550-8e68-7c82a5c09aac'],12,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:12.930,Pass,
,,,,,,,,,,,,,,,,,,0.726226,,,,,,,,,,,,,fe2a349c-011d-4fbb-bc73-447105bb20e2,85,,"[52.7, 75.5]",3900629,1,,,,-3.0875912,,Left Foot,,,,"[45.3, 75.1]",,Ground Pass,,7.410803,,,,Blaise Matuidi,4375.0,,,,,,1,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,7,Paris Saint-Germain,131,['138c693b-2985-4149-8c6b-e09557a84d14'],13,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:13.561,Pass,
,,,,,,,,,,,,,,,,,,0.850688,,,,,,,,,,,,,a32e27aa-9703-4a30-a7b8-631dc2ef736a,89,,"[45.3, 74.6]",3900629,1,,,,-1.9777671,,Right Foot,,,,"[42.8, 68.8]",,Ground Pass,,6.315853,,,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,Regular Play,Blaise Matuidi,4375.0,Left Center Midfield,7,Paris Saint-Germain,131,['e0d42e9f-27dd-41d2-966f-4ac648e89084'],14,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:14.368,Pass,
,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,e066ec5f-f33d-452b-ae25-5cb2a7b49cb6,93,,"[58.0, 38.7]",3900629,1,,,,-2.0684865,,Left Foot,,,,"[51.1, 26.0]",,Ground Pass,,14.453373,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,Right Wing,7,Paris Saint-Germain,131,['9cc83154-616b-4b0b-af98-ff3808d5faa6'],19,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:19.314,Pass,
,,,,,,,,,,,,,,,,,,1.016987,,,,,,,,,,,,,1034f4f9-96b8-4dc1-9fb5-1b51db6d4476,96,,"[51.1, 25.0]",3900629,1,,,,0.9707461,,Left Foot,,,,"[64.1, 44.0]",,Ground Pass,,23.021729,,,,Blaise Matuidi,4375.0,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,7,Paris Saint-Germain,131,['81124b64-0869-4335-9121-78a680e82d05'],22,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:22.197,Pass,
,,,,,,,,,,,,,,,,,,0.796297,,,,,,,,,,,,,09e0f9fc-74d7-44dd-a81b-e1558fb86375,99,,"[60.8, 44.7]",3900629,1,,,,0.79581445,,Right Foot,,,,"[70.3, 54.4]",,Ground Pass,,13.577187,,,,Adrien Rabiot,3026.0,,,,,,1,Regular Play,Blaise Matuidi,4375.0,Left Center Midfield,7,Paris Saint-Germain,131,['56ae61bf-e07e-4aff-a51f-3f29590ea1f6'],24,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:24.551,Pass,
,,,,,,,,,,,,,,,,,,0.442511,,,,,,,,,,,,,20ff1a81-3e6e-4915-9915-16460ad481af,102,,"[70.3, 54.4]",3900629,1,,,,-1.2904967,,Left Foot,,,,"[72.2, 47.8]",,Ground Pass,,6.868042,,Incomplete,,Zlatan Ibrahimović,3672.0,,,,,,1,Regular Play,Adrien Rabiot,3026.0,Right Center Midfield,7,Paris Saint-Germain,131,"['294f66ae-813a-48f2-bb01-1613f73578df', 'e3eb8481-b2fb-4529-bc53-bcace1bb7a93']",25,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:25.428,Pass,
,,,,,,,,,,,,,,,,,,2.05528,,,,,,,,,,,,,298235bc-261c-45a8-bf99-90a3e49d0187,110,,"[67.8, 40.1]",3900629,1,,,,-1.1850164,,Right Foot,,,,"[78.4, 14.0]",,Ground Pass,,28.170374,,,,Lucas Rodrigues Moura da Silva,3745.0,,,,,,1,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,7,Paris Saint-Germain,131,['f0dd8267-93d0-477d-80de-fc5960f0c110'],29,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:29.469,Pass,
,,,,,,,,,,,,,,,,,,1.527501,,,,,,,,,,,,,9c9648b2-24ce-42b6-bd44-7fa6fec42dbf,113,,"[85.2, 18.3]",3900629,1,,,,2.8130395,,Right Foot,,,,"[76.4, 21.3]",,Ground Pass,,9.297312,,,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,Regular Play,Lucas Rodrigues Moura da Silva,3745.0,Left Wing,7,Paris Saint-Germain,131,['e1219ffb-65e0-42cc-9457-d72f01293d85'],34,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:34.534,Pass,
,,,,,,,,,,,,,,,,,,1.900241,,,,,,,,,,,,,0f38e0d9-4355-493c-8fae-cf50f8b46310,117,,"[81.5, 31.5]",3900629,1,,,,2.167973,,Left Foot,,,,"[76.4, 39.0]",,Ground Pass,,9.06973,,,,Adrien Rabiot,3026.0,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,Right Wing,7,Paris Saint-Germain,131,"['9a698143-4c3d-4857-8b1c-b94160a60c9c', 'a5ca4c15-6b3c-4cc9-88c0-945f565bf342']",39,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:39.395,Pass,True
,,,,,,,,,,,,,,,,,,2.502989,,,,,,,,,,,,,ef6added-a486-42de-a157-4f17571101bd,120,,"[76.4, 40.6]",3900629,1,,,,2.1330245,,Left Foot,,,,"[65.5, 57.9]",,Ground Pass,,20.447495,,,,Thiago Emiliano da Silva,3295.0,,,,,,1,Regular Play,Adrien Rabiot,3026.0,Right Center Midfield,7,Paris Saint-Germain,131,['4e3996dd-b6ea-440d-96ca-56de109bafe7'],41,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:41.569,Pass,
