50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.435712,,,,,,,,,,,,,,da85c898-96f0-4db6-b0c2-b363d090065e,17,,,"[35.0, 60.1]",3900581,0,,,,,0.9342881,,Right Foot,,,"[45.2, 73.9]",,Ground Pass,,17.16042,,,,André Biyogo Poko,30338.0,,,,,,1,From Kick Off,Frédéric Guilbert,2946.0,Right Center Back,2,Bordeaux,146,['e69198a4-8469-4632-ae88-ebdcea15d178'],9,,,,,,,,,,,,,,,,Bordeaux,146,00:00:09.295,Pass,
,,,,,,,,,,,,,,,,,3.790723,,,,,,,,,,,,,,f19da91c-3c18-4441-a78e-824f820148d6,21,,,"[44.4, 77.6]",3900581,0,,,,,-0.047134873,,Right Foot,,,"[86.8, 75.6]",,High Pass,,42.447144,,Incomplete,,Diego Alejandro Rolan Silva,6739.0,,,,,,1,From Kick Off,André Biyogo Poko,30338.0,Right Back,2,Bordeaux,146,"['8a7c9013-cf2f-40f0-ae0e-6247ea8771c1', '997b6b4d-9aa2-4b31-8242-da9a08a16051', 'e268d5cb-5e33-438e-b7a9-f1a31b31fe00']",11,,,,,,,,,,,,,,,,Bordeaux,146,00:00:11.675,Pass,True
,,,,,,,,,,,,,,,,,0.808503,,,,,,,,,,,,,,462a5f77-5212-4014-9317-b0aac3d6bd33,25,,,"[86.8, 80.0]",3900581,0,,,,,-2.093735,,,,,"[81.9, 71.5]",,Low Pass,,9.811218,,,,Jaroslav Plašil,3150.0,,,,,Throw-in,1,From Throw In,André Biyogo Poko,30338.0,Right Back,3,Bordeaux,146,['df3cca32-0530-497a-917d-6d42b038e973'],27,,,,,,,,,,,,,,,,Bordeaux,146,00:00:27.597,Pass,
,,,,,,,,,,,,,,,,,1.132739,,,,,,,,,,,,,,adaa23ab-28a4-44ba-8279-573e4f593a3b,28,,,"[82.5, 71.9]",3900581,0,,,,,0.11665544,,Right Foot,,,"[95.3, 73.4]",,Low Pass,,12.887591,,,,Diego Alejandro Rolan Silva,6739.0,,,,,,1,From Throw In,Jaroslav Plašil,3150.0,Right Center Midfield,3,Bordeaux,146,['3d9a3092-4bc2-4077-a08e-7bae586dc1ef'],28,,,,,,,,,,,,,,,,Bordeaux,146,00:00:28.446,Pass,
,,,,,,,,,,,,,,,,,0.642772,,,,,,,,,,,,,,a1850833-0208-4f1c-8247-ddd40a662ef1,33,,,"[17.3, 12.2]",3900581,0,,,,,-0.21866895,,Left Foot,,,"[29.9, 9.4]",,Low Pass,,12.907362,,Incomplete,,Gadji Celi Carmen Junior Tallo,10330.0,,,,,Recovery,1,From Throw In,Rio Antonio Zoba Mavuba,40522.0,Center Defensive Midfield,3,Bordeaux,146,"['47d6b57e-a79c-4cb9-832f-778da38fcb43', 'd11ba081-96a6-4660-8e24-54e23e2052da']",31,,,,,,,,,,,,,,,,Lille,143,00:00:31.182,Pass,
,,,,,,,,,,,,,,,,,3.186857,,,,,,,,,,,,,,d11ba081-96a6-4660-8e24-54e23e2052da,35,,,"[90.2, 70.7]",3900581,0,,,,,-0.46090412,,Left Foot,,,"[119.4, 56.2]",,High Pass,,32.601994,,Out,,Diego Alejandro Rolan Silva,6739.0,,,,,Recovery,1,From Throw In,André Biyogo Poko,30338.0,Right Back,3,Bordeaux,146,"['1d68bd87-597b-416f-9f63-e2d2c4f01d2c', 'a1850833-0208-4f1c-8247-ddd40a662ef1']",31,,,,,,,,,,,,,,,,Bordeaux,146,00:00:31.825,Pass,
,,,,,,,,,,,,,,,,,2.002883,,,,,,,,,,,,,,a5addd1a-b301-4608-839f-6c269995c1ee,37,,,"[7.0, 36.1]",3900581,0,,,,,0.11710875,,Right Foot,,,"[24.0, 38.1]",,Ground Pass,,17.117243,,,,Rio Antonio Zoba Mavuba,40522.0,,,,,Goal Kick,1,From Goal Kick,Vincent Enyeama,40484.0,Goalkeeper,4,Lille,143,['fee920cf-f52e-471e-948d-265dd681ceba'],49,,,,,,,,,,,,,,,,Lille,143,00:00:49.128,Pass,
,,,,,,,,,,,,,,,,,0.588482,,,,,,,,,,,,,,a511a95e-1dec-49d1-8b8f-6cafac4e3e6d,39,,,"[24.7, 38.5]",3900581,0,,,,,-3.1088176,,Right Foot,,,"[6.4, 37.9]",,Ground Pass,,18.309834,,,,Vincent Enyeama,40484.0,,,,,,1,From Goal Kick,Rio Antonio Zoba Mavuba,40522.0,Center Defensive Midfield,4,Lille,143,['9dbe58e5-20d2-4dc9-a59a-125c2b793457'],51,,,,,,,,,,,,,,,,Lille,143,00:00:51.131,Pass,
,,,,,,,,,,,,,,,,,2.605004,,,,,,,,,,,,,,4ff021af-0607-475b-9c15-cff74b465f8e,43,,,"[10.1, 35.1]",3900581,0,,,,,-0.5025501,,Left Foot,,,"[49.4, 13.5]",,High Pass,,44.84473,,Incomplete,,Djibril Sidibé,3446.0,,,,,,1,From Goal Kick,Vincent Enyeama,40484.0,Goalkeeper,4,Lille,143,"['13bf9506-36a4-4e02-881c-a40343f9fd7d', '15691b17-73ac-471c-b8e1-8fd7988f7d53', '9442c410-57ea-4381-b3f7-6de53e095e01']",53,,,,,,,,,,,,,,,,Lille,143,00:00:53.504,Pass,True
,,,,,,,,,,,,,,,,,2.035726,,,,,,,,,,,,,,13bf9506-36a4-4e02-881c-a40343f9fd7d,46,,,"[70.7, 66.6]",3900581,0,,,,True,0.5404195,,,,,"[75.2, 69.3]",,High Pass,,5.2478566,,,,Diego Alejandro Rolan Silva,6739.0,,,,,Recovery,1,Regular Play,Jaroslav Plašil,3150.0,Right Center Midfield,5,Bordeaux,146,"['4ff021af-0607-475b-9c15-cff74b465f8e', '8192da32-ec5b-4215-b300-930e84300588', 'f81b6d0e-48d7-4ae7-8685-7b9d06f25ab8']",56,,,,,,,,,,,,,,,,Bordeaux,146,00:00:56.109,Pass,True
,,,,,,,,,,,,,,,,,0.884548,,,,,,,,,,,,,,5f4098f6-642f-473c-b1a2-ebce77e553c2,53,,,"[78.1, 60.1]",3900581,0,,,,,0.13255154,,Right Foot,,,"[88.6, 61.5]",,Low Pass,,10.592922,,,,Nicolas Maurice-Belay,42430.0,,,,,Recovery,1,Regular Play,Diego Alejandro Rolan Silva,6739.0,Right Wing,5,Bordeaux,146,"['45ea20f1-0fdd-469c-8de7-b4c99b5df6ea', 'c27426c7-f018-48e9-87eb-f02770b876fc']",59,,,,,,,,,,,,,,,,Bordeaux,146,00:00:59.824,Pass,True
,,,,,,,,,,,,,,,,,0.686489,,,,,,,,,,,,,,43a31550-f563-4155-83e9-083fa4b8c4a6,56,,,"[89.8, 60.2]",3900581,1,,,,,-1.8884317,,Left Foot,,,"[87.4, 52.9]",,Ground Pass,,7.6843996,,,,Diego Alejandro Rolan Silva,6739.0,,,,,,1,Regular Play,Nicolas Maurice-Belay,42430.0,Left Center Midfield,5,Bordeaux,146,['8382bdc4-9732-42cb-8231-b7724f2d9b52'],0,,,,,,,,,,,,,,,,Bordeaux,146,00:01:00.789,Pass,
,,,,,,,,,,,,,,,,,1.565848,,,,,,,,,,,,,,97714b89-a896-45e9-8b65-b784343b762d,58,,,"[88.7, 52.2]",3900581,1,,,,,0.874902,,Right Foot,,,"[95.8, 60.7]",,Ground Pass,,11.075197,,,,Nicolas Maurice-Belay,42430.0,,,,,,1,Regular Play,Diego Alejandro Rolan Silva,6739.0,Right Wing,5,Bordeaux,146,['94c2bf37-1863-4a7b-9bd8-18e678bb409e'],1,,,,,,,,,,,,,,,,Bordeaux,146,00:01:01.475,Pass,
,,,,,,,,,,,,,,,,,0.653317,,,,,,,,,,,,,,3021240e-9bd2-4fdc-b43d-e0fb10940993,62,,,"[101.3, 58.5]",3900581,1,,,,,-1.3134726,,Right Foot,,,"[104.8, 45.2]",,Low Pass,,13.752818,,,,Diego Alejandro Rolan Silva,6739.0,,,,,,1,Regular Play,Nicolas Maurice-Belay,42430.0,Left Center Midfield,5,Bordeaux,146,['75d380df-ad55-4ae9-8698-121bcc79e1b8'],3,,,,,,,,,,,,,,,,Bordeaux,146,00:01:03.392,Pass,
,,,,,,,,,,,,,,,,,2.772564,,,,,,,,,,,,,,0809aa01-0fe4-40db-bf05-dfc276d90a2a,67,,,"[27.8, 43.3]",3900581,1,,,,,-0.0039138743,,Right Foot,,,"[78.9, 43.1]",,High Pass,,51.10039,,Incomplete,,Gadji Celi Carmen Junior Tallo,10330.0,,,,,,1,Regular Play,Renato Civelli,29057.0,Right Center Back,5,Bordeaux,146,"['73d55294-c224-4788-b04b-b20134d3a6b7', 'b89b4bd1-aa77-4a98-8398-748fb03176c0']",7,,,,,,,,,,,,,,,,Lille,143,00:01:07.348,Pass,
,,,,,,,,,,,,,,,,,2.360666,,,,,,,,,,,,,,2fc38a96-8c80-49eb-86e2-d9f1fd1cce4a,72,,,"[37.3, 31.8]",3900581,1,,,,,0.040793683,,Left Foot,,,"[56.9, 32.6]",,Ground Pass,,19.61632,,Incomplete,,Clément Chantôme,7552.0,,,,,,1,Regular Play,Frédéric Guilbert,2946.0,Right Center Back,5,Bordeaux,146,"['b27916aa-08a4-4b97-8b06-32686b89379c', 'cdfe5205-5f98-4219-b27d-ae61aa906bfe', 'f767c9cc-96a7-45ee-a009-29001c4dce62']",11,,,,,,,,,,,,,,,,Bordeaux,146,00:01:11.558,Pass,True
,,,,,,,,,,,,,,,,,1.664156,,,,,,,,,,,,,,d8d8dcde-b801-4ae5-9716-459a231b28fb,76,,,"[64.5, 48.5]",3900581,1,,,,,1.3241956,,Right Foot,,,"[71.8, 77.5]",,Ground Pass,,29.904682,,,,Sofiane Boufal,3625.0,,,,,,1,Regular Play,Benjamin Pavard,5476.0,Right Center Midfield,6,Lille,143,['20012444-300e-49b3-b3e0-f1b025789892'],14,,,,,,,,,,,,,,,,Lille,143,00:01:14.753,Pass,
,,,,,,,,,,,,,,,,,0.972855,,,,,,,,,,,,,,ab6eace5-9271-43dd-8dbb-ca748f23b999,79,,,"[78.6, 76.9]",3900581,1,,,,,-0.844154,,Right Foot,,,"[93.0, 60.7]",,Ground Pass,,21.67487,,,,Gadji Celi Carmen Junior Tallo,10330.0,,,,,,1,Regular Play,Sofiane Boufal,3625.0,Right Wing,6,Lille,143,['5f310237-7578-4268-be62-fb75a19798d3'],18,,,,,,,,,,,,,,,,Lille,143,00:01:18.899,Pass,
,,,,,,,,,,,,,,,,,0.98134,,,,,,,,,,,,,,611aef11-324b-4887-bd57-bed9d1abfdd9,83,,,"[91.0, 54.4]",3900581,1,,,,,2.8879185,,Right Foot,,,"[80.2, 57.2]",,Ground Pass,,11.157061,,,,Benjamin Pavard,5476.0,,,,,,1,Regular Play,Gadji Celi Carmen Junior Tallo,10330.0,Center Forward,6,Lille,143,"['bc1b535d-7575-4ef0-9421-5ced38af3301', 'cbff371f-13f4-4d57-91b3-37a3e238a5c9']",21,,,,,,,,,,,,,,,,Lille,143,00:01:21.068,Pass,True
,,,,,,,,,,,,,,,,,1.216365,,,,,,,,,,,,,,dd977175-7aac-40d1-bbf4-c414e30dba2d,85,,,"[80.0, 56.5]",3900581,1,,,,,-1.698104,,Right Foot,,,"[78.4, 44.0]",,Ground Pass,,12.601984,,Incomplete,,Mounir Obbadi,40697.0,,,,,,1,Regular Play,Benjamin Pavard,5476.0,Right Center Midfield,6,Lille,143,"['263145dd-43e5-4b16-9f35-47960da62677', 'c3bbce89-77b4-426f-a634-b7258288c85d']",22,,,,,,,,,,,,,,,,Lille,143,00:01:22.050,Pass,
,,,,,,,,,,True,,,,,,,0.949373,,,,,,,,,,,,,,c3bbce89-77b4-426f-a634-b7258288c85d,87,,,"[41.7, 36.1]",3900581,1,,,,,-2.0472639,,Left Foot,,,"[38.5, 29.9]",,Ground Pass,,6.9771056,,,,Jaroslav Plašil,3150.0,,,,,Interception,1,Regular Play,Nicolas Maurice-Belay,42430.0,Left Center Midfield,7,Bordeaux,146,"['429a866a-bce2-4a63-a4a0-aaa7650f2502', 'dd977175-7aac-40d1-bbf4-c414e30dba2d']",23,,,,,,,,,,,,,,,,Bordeaux,146,00:01:23.266,Pass,
,,,,,,,,,,,,,,,,,1.897255,,,,,,,,,,,,,,fc42c3fc-4081-44e3-b2b2-e6d7eb69efe4,91,,,"[41.2, 24.2]",3900581,1,,,,,-2.2788582,,Right Foot,,,"[28.7, 9.6]",,Ground Pass,,19.220041,,,,Diego Armando Valentin Contento,4628.0,,,,,,1,Regular Play,Jaroslav Plašil,3150.0,Right Center Midfield,7,Bordeaux,146,['b8eaf2d5-5aff-4b76-8e2f-8c32c0cf4b1f'],26,,,,,,,,,,,,,,,,Bordeaux,146,00:01:26.956,Pass,
,,,,,,,,,,,,,,,,,1.404359,,,,,,,,,,,,,,95e5db7a-ad59-4572-9c86-9b4d875de26b,94,,,"[26.5, 1.5]",3900581,1,,,,,0.24776676,,Left Foot,,,"[51.8, 7.9]",,High Pass,,26.096935,,Incomplete,,Wahbi Khazri,3196.0,,,,,,1,Regular Play,Diego Armando Valentin Contento,4628.0,Left Back,7,Bordeaux,146,"['4c49d29e-4928-43cc-89c4-a8e86567f291', 'd6c70de1-3ce6-4724-8917-ed7d5a4f5549']",30,,,,,,,,,,,,,,,,Bordeaux,146,00:01:30.003,Pass,
,,,,,,,,,,,,,,,,,2.928266,,,,,,,,,,,,,,4c49d29e-4928-43cc-89c4-a8e86567f291,96,,,"[68.3, 72.2]",3900581,1,,,,,-0.007751783,,Head,,,"[94.1, 72.0]",,Low Pass,,25.800776,,Incomplete,,Sofiane Boufal,3625.0,,,,,Recovery,1,Regular Play,Benjamin Pavard,5476.0,Right Center Midfield,7,Bordeaux,146,"['39421584-266a-4807-8c46-129b864503b4', '52d2a7f0-2202-4563-9441-311776212baf', '95e5db7a-ad59-4572-9c86-9b4d875de26b']",31,,,,,,,,,,,,,,,,Lille,143,00:01:31.407,Pass,
,,,,,,,,,,,,,,,,,3.192905,,,,,,,,,,,,,,f5f06f6c-00e8-4d3a-a70a-4f230adb2242,101,,,"[11.0, 3.7]",3900581,1,,,,,-0.029117981,,Left Foot,,,"[41.9, 2.8]",,Low Pass,,30.913103,,,,Wahbi Khazri,3196.0,,,,,,1,Regular Play,Diego Armando Valentin Contento,4628.0,Left Back,7,Bordeaux,146,"['56a5e84e-35f7-4c9a-a6e5-58cd9e87ed83', 'cb61aa17-d2ba-4e63-8145-239d006fc373']",37,,,,,,,,,,,,,,,,Bordeaux,146,00:01:37.256,Pass,True
,,,,,,,,,,,,,,,,,0.726677,,,,,,,,,,,,,,16fd5773-569d-4751-ba3e-24eb40a47242,105,,,"[36.2, 10.8]",3900581,1,,,,,1.8662372,,Right Foot,,,"[33.4, 20.0]",,Ground Pass,,9.6166525,,,,Jaroslav Plašil,3150.0,,,,,,1,Regular Play,Wahbi Khazri,3196.0,Left Wing,7,Bordeaux,146,['6431f1b9-eabd-462b-847b-dffe2fcca359'],42,,,,,,,,,,,,,,,,Bordeaux,146,00:01:42.453,Pass,
,,,,,,,,,,,,,,,,,2.124196,,,,,,,,,,,,,,18714360-acc3-4e63-a6ea-ef96b9679e81,108,,,"[51.6, 51.1]",3900581,1,,,,,1.2647513,,Left Foot,,,"[60.7, 79.9]",,Ground Pass,,30.203476,,Out,,André Biyogo Poko,30338.0,,,,,,1,Regular Play,Jaroslav Plašil,3150.0,Right Center Midfield,7,Bordeaux,146,['a5ec2ed5-9379-404c-944c-cc73d1aa2244'],47,,,,,,,,,,,,,,,,Bordeaux,146,00:01:47.568,Pass,
,,,,,,,,,,,,,,,,,2.37676,,,,,,,,,,,,,,fcf87aea-0310-4928-b65e-6d7b3587afe8,110,,,"[52.1, 0.1]",3900581,1,,True,,,2.9037566,,,,,"[29.0, 5.7]",,Low Pass,,23.769098,,,,Bakary Adama Soumaoro,3677.0,,,,,Throw-in,1,From Throw In,Djibril Sidibé,3446.0,Left Back,8,Lille,143,['7e00ebaf-4a0b-4c5b-a278-8c559fb26f67'],58,,,,,,,,,,,,,,,,Lille,143,00:01:58.379,Pass,
,,,,,,,,,,,,,,,,,1.002889,,,,,,,,,,,,,,80e377af-7496-4434-ab21-3ab429a7488f,112,,,"[35.2, 18.1]",3900581,2,,,,,0.45830005,,Right Foot,,,"[42.7, 21.8]",,Ground Pass,,8.363014,,,,Mounir Obbadi,40697.0,,,,,,1,From Throw In,Bakary Adama Soumaoro,3677.0,Left Center Back,8,Lille,143,['46c0d47c-9a40-4a31-91bb-5e9cdf44087d'],5,,,,,,,,,,,,,,,,Lille,143,00:02:05.510,Pass,
,,,,,,,,,,,,,,,,,1.779465,,,,,,,,,,,,,,b13451e4-a953-4eae-a0bf-3080d2b073b0,115,,,"[43.1, 27.6]",3900581,2,,,,,2.8605719,,Right Foot,,,"[14.0, 36.0]",,Ground Pass,,30.288116,,,,Vincent Enyeama,40484.0,,,,,,1,From Throw In,Mounir Obbadi,40697.0,Left Center Midfield,8,Lille,143,"['24ff3bbc-e9dc-4cde-89dd-bfc478fa4417', 'a4a75bba-e289-4205-85c0-993a3044c760']",6,,,,,,,,,,,,,,,,Lille,143,00:02:06.513,Pass,True
,,,,,,,,,,,,,,,,,2.98732,,,,,,,,,,,,,,0c2152d0-29ed-48b0-bc3f-4ff42e60ed46,118,,,"[12.3, 37.5]",3900581,2,,,,,-0.08608116,,Right Foot,,,"[71.4, 32.4]",,High Pass,,59.31964,,,,Gadji Celi Carmen Junior Tallo,10330.0,,,,,,1,From Throw In,Vincent Enyeama,40484.0,Goalkeeper,8,Lille,143,['4e119669-6b5e-4b11-bc51-cd206649b7ba'],11,,,,,,,,,,,,,,,,Lille,143,00:02:11.415,Pass,
