50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c3da226f-8164-4997-b3f2-29725576c7e9,1,,,,3829458,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Toulouse,130,,0,,,,,,,,,,,,,,,"{'formation': 41212, 'lineup': [{'player': {'id': 22130, 'name': 'Mauro Daniel Goicoechea Furia'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 8677, 'name': 'Marcel Tisserand'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 26}, {'player': {'id': 30447, 'name': 'Jean-Armel Kana-Biyik'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 3035, 'name': 'Steeve Yago'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 20}, {'player': {'id': 3030, 'name': 'Wergiton do Rosário Calmon'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 19}, {'player': {'id': 3189, 'name': 'Étienne Didot'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 16522, 'name': 'Tongo Hamed Doumbia'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 31174, 'name': 'Jean-Daniel Akpa Akpro'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 7}, {'player': {'id': 11540, 'name': 'Óscar Guido Trejo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 18}, {'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 6723, 'name': 'Wissam Ben Yedder'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 10}]}",Toulouse,130,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,df45faa4-96aa-43b3-9fc7-47756e13c33d,2,,,,3829458,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Toulouse,130,,0,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 401454, 'name': 'Kossi Agassa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 16}, {'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 27}, {'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 23}, {'player': {'id': 7435, 'name': 'Anthony Weber'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 25}, {'player': {'id': 40521, 'name': 'Franck Signorino'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 7815, 'name': 'Antoine Devaux'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 95699, 'name': 'Alexi Peuget'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 19}, {'player': {'id': 4383, 'name': 'Nicolas de Roussel de Préville'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 12}, {'player': {'id': 4545, 'name': 'Prince Oniangué'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 8}, {'player': {'id': 30291, 'name': 'Atila Turan'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 15}, {'player': {'id': 7367, 'name': 'Grejohn Kyei'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 29}]}",Stade de Reims,156,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,81a4b2bb-ceae-45e3-b7ca-981e785a4a2d,3,,,,3829458,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Toulouse,130,['1835a0b0-9c78-421d-8f2f-8c9a5634fcde'],0,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1835a0b0-9c78-421d-8f2f-8c9a5634fcde,4,,,,3829458,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Toulouse,130,['81a4b2bb-ceae-45e3-b7ca-981e785a4a2d'],0,,,,,,,,,,,,,,,,Toulouse,130,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8533c181-a8ca-438b-9cd4-f063e1a60ec3,2107,,,,3829458,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,96,Toulouse,130,['3f49f091-04db-45da-8859-22226e1aa435'],0,,,,,,,,,,,,,,,,Toulouse,130,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3f49f091-04db-45da-8859-22226e1aa435,2108,,,,3829458,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,96,Toulouse,130,['8533c181-a8ca-438b-9cd4-f063e1a60ec3'],0,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,1.378827,,,,,,,,,,,,fb138343-c5ba-4f04-9b4a-74f26e7b71de,5,,,"[61.0, 40.1]",3829458,0,,,,,-2.9927027,,Right Foot,,,"[43.0, 37.4]",,Ground Pass,,18.201374,,Alexi Peuget,95699.0,,,,,,Kick Off,1,From Kick Off,Grejohn Kyei,7367.0,Center Forward,2,Stade de Reims,156,['fac1fb23-e3f5-43c1-b5db-99755bac043b'],1,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:01.373,Pass,
,,,,,,,,,,,,,,,2.028363,,,,,,,,,,,,a28924bf-4093-4c20-9619-19bafffe5b76,8,,,"[40.9, 31.8]",3829458,0,,,,,-1.7900406,,Right Foot,,,"[36.8, 13.4]",,Ground Pass,,18.85126,,Franck Signorino,40521.0,,,,,,,1,From Kick Off,Alexi Peuget,95699.0,Left Defensive Midfield,2,Stade de Reims,156,['294ba889-97a5-40a0-a0c4-5f7173cbddf2'],2,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:02.949,Pass,
,,,,,,,,,,,,,,,1.684552,,,,,,,,,,,,871fa0b0-78a7-4c54-9649-955c2a5ce902,11,,,"[38.5, 11.1]",3829458,0,,,,,2.577395,,Left Foot,,,"[25.7, 19.2]",,Ground Pass,,15.147607,,Anthony Weber,7435.0,,,,,,,1,From Kick Off,Franck Signorino,40521.0,Left Back,2,Stade de Reims,156,['a0c55a73-c540-4605-9ca9-b3de7a1203f1'],5,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:05.168,Pass,
,,,,,,,,,,,,,,,1.846473,,,,,,,,,,,,7c434b67-bb20-4aea-9e25-4d8ddf9d3d42,14,,,"[25.3, 21.1]",3829458,0,,,,,2.1553977,,Right Foot,,,"[11.8, 41.5]",,Ground Pass,,24.46242,,Kossi Agassa,401454.0,,,,,,,1,From Kick Off,Anthony Weber,7435.0,Left Center Back,2,Stade de Reims,156,['828df2c2-960b-4cf2-90ca-11a0e439b0ca'],7,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:07.877,Pass,
