50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,325c8e98-c617-48ca-b5bb-be9d53e01a70,1,,,3900513,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Troyes,133,,0,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 7193, 'name': 'Paul Bernardoni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 40}, {'player': {'id': 3364, 'name': 'Jonathan Martins-Pereira'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 6}, {'player': {'id': 42422, 'name': 'Dušan Veškovac'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 32}, {'player': {'id': 13730, 'name': 'Matthieu Saunier'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 26752, 'name': 'Mouhamadou Dabo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 35}, {'player': {'id': 7488, 'name': 'Thomas Ayasse'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 7415, 'name': 'Jessy Pi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 25}, {'player': {'id': 2993, 'name': 'Stéphane Darbion'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 8}, {'player': {'id': 3002, 'name': 'Benjamin Nivet'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 10}, {'player': {'id': 7376, 'name': 'Yoann Court'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 3010, 'name': 'Corentin Jean'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 27}]}",Troyes,133,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2412aa4b-70bb-47d3-abb6-ec9501dd30f2,2,,,3900513,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Troyes,133,,0,,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 40484, 'name': 'Vincent Enyeama'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6716, 'name': 'Sébastien Corchia'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 29057, 'name': 'Renato Civelli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 40523, 'name': 'Marko Baša'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 25}, {'player': {'id': 3446, 'name': 'Djibril Sidibé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 19}, {'player': {'id': 40522, 'name': 'Rio Antonio Zoba Mavuba'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 24}, {'player': {'id': 3211, 'name': 'Florent Balmont'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 7443, 'name': 'Nolan Mbemba'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 33}, {'player': {'id': 3673, 'name': 'Yassine Benzia'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 9}, {'player': {'id': 40486, 'name': 'Éric Bauthéac'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 9102, 'name': 'Serhou Guirassy'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 12}]}",Lille,143,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,47ea2455-d825-41cd-924e-fab2af7db2f4,3,,,3900513,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Troyes,133,['9e200fd4-702f-4f9e-a266-dd6fa01cdc44'],0,,,,,,,,,,,,,,,,,,Lille,143,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,9e200fd4-702f-4f9e-a266-dd6fa01cdc44,4,,,3900513,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Troyes,133,['47ea2455-d825-41cd-924e-fab2af7db2f4'],0,,,,,,,,,,,,,,,,,,Troyes,133,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,9abdca22-9fc9-47df-a391-096a9d5df424,1861,,,3900513,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,109,Troyes,133,['c18ad68f-3928-4220-b7c4-d8f0bcb3f615'],0,,,,,,,,,,,,,,,,,,Lille,143,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c18ad68f-3928-4220-b7c4-d8f0bcb3f615,1862,,,3900513,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,109,Troyes,133,['9abdca22-9fc9-47df-a391-096a9d5df424'],0,,,,,,,,,,,,,,,,,,Troyes,133,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,,0.298405,,,,,,,,,,,,,,e146aa63-d0ea-4721-b78f-72319b3c7baa,5,,"[60.0, 40.0]",3900513,0,,,,,2.228685,,Right Foot,,,,"[58.3, 42.2]",,Ground Pass,,2.7802877,,,,,Yassine Benzia,3673.0,,,,,Kick Off,1,From Kick Off,Serhou Guirassy,9102.0,Center Forward,2,Lille,143,['05649a20-c974-4e22-8fc0-757c61947629'],0,,,,,,,,,,,,,,,,,,Lille,143,00:00:00.666,Pass,
,,,,,,,,,,,,,,,,,,,,1.085982,,,,,,,,,,,,,,ccce2ded-003b-4ac1-8405-9a64ac12e37c,7,,"[57.9, 42.3]",3900513,0,,,,,-2.3343003,,Right Foot,,,,"[51.2, 35.3]",,Ground Pass,,9.689685,,,,,Nolan Mbemba,7443.0,,,,,,1,From Kick Off,Yassine Benzia,3673.0,Right Wing,2,Lille,143,['fd853aea-d544-43fe-9894-99b40a2f165c'],0,,,,,,,,,,,,,,,,,,Lille,143,00:00:00.964,Pass,
,,,,,,,,,,,,,,,,,,,,0.952619,,,,,,,,,,,,,,d34b9f73-02db-4aca-ac79-4f24f740fe42,10,,"[51.0, 35.3]",3900513,0,,,,,2.2244322,,Right Foot,,,,"[40.2, 49.4]",,Ground Pass,,17.760912,,,,,Florent Balmont,3211.0,,,,,,1,From Kick Off,Nolan Mbemba,7443.0,Left Center Midfield,2,Lille,143,['00503aa4-7fd5-45eb-b9d8-da0214b3e33a'],2,,,,,,,,,,,,,,,,,,Lille,143,00:00:02.946,Pass,
,,,,,,,,,,,,,,,,,,,,3.835331,,,,,,,,,,,,,,74fa1568-b21b-45af-9541-dcd87fcb4994,13,,"[49.9, 62.4]",3900513,0,,,,,0.27277017,,Right Foot,,,,"[112.1, 79.8]",,High Pass,,64.58792,,,Out,,,,,,,,,1,From Kick Off,Florent Balmont,3211.0,Right Center Midfield,2,Lille,143,,9,,,,,,,,,,,,,,,,,,Lille,143,00:00:09.451,Pass,
