50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.801542,,,,,,,,,,,,,9b465d32-5ff4-4fe9-b657-c73c0dc5772d,24,,,"[58.5, 49.7]",3900639,0,,,,,-1.099158,,Left Foot,,,,"[76.3, 14.8]",,Low Pass,,39.177162,,,,Kévin Monnet-Paquet,4431.0,,,,,,1,Regular Play,Oussama Tannane,4265.0,Right Wing,3,Saint-Étienne,135,['3a659491-ddfe-43b0-9c02-f49ba71ba211'],13,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:13.535,Pass,
,,,,,,,,,,,,,,,,3.454955,,,,,,,,,,,,,4b0879d5-8fe5-4598-bb14-3acbb98cc06e,31,,,"[115.9, 17.9]",3900639,0,,,,,1.740368,,Left Foot,True,,,"[109.0, 58.2]",,High Pass,,40.88643,,Incomplete,,Ronaël Pierre-Gabriel,4258.0,,True,,,,1,Regular Play,Kévin Monnet-Paquet,4431.0,Left Wing,3,Saint-Étienne,135,"['53a57157-bc46-4896-8033-08a9e3f14119', 'c8075926-3687-4ec2-9fd1-d2f16dcc14f7']",25,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:25.622,Pass,
,,,,,,,,,,,,,,,,0.823151,,,,,,,,,,,,,9a53cf25-8808-4002-84e6-d0ed78715690,38,,,"[5.4, 16.5]",3900639,0,,,,,1.9108934,,Right Foot,,,,"[3.1, 23.0]",,Ground Pass,,6.8949256,,,,Elderson Uwa Echiejile,27558.0,,,,,Recovery,1,Regular Play,Thomas Lemar,3245.0,Left Wing,4,AS Monaco,129,['1de042dc-f2e9-4782-9443-911d47a25f07'],30,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:30.665,Pass,
,,,,,,,,,,,,,,,,0.224232,,,,,,,,,,,,,b8b13cd9-07b9-4759-bce5-5c6824601460,40,,,"[3.1, 23.0]",3900639,0,,,,,-1.5707964,,Right Foot,,,,"[3.1, 19.6]",,Ground Pass,,3.4,,Incomplete,,Thomas Lemar,3245.0,,,,,,1,Regular Play,Elderson Uwa Echiejile,27558.0,Left Back,4,AS Monaco,129,"['67eb6a5c-a55b-4b33-b6aa-a03d529277f0', 'fc3e51e7-1a4d-42da-a59f-31c24e43f46d']",31,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:31.488,Pass,
,,,,,,,,,,,,,,,,1.81576,,,,,,,,,,,,,7165490f-7c57-4020-b0fa-735d22593b25,43,,,"[7.0, 36.1]",3900639,1,,,,,-0.47815248,,Right Foot,,,,"[50.8, 13.4]",,High Pass,,49.332848,,,,Elderson Uwa Echiejile,27558.0,,,,,Goal Kick,1,From Goal Kick,Danijel Subašić,3444.0,Goalkeeper,5,AS Monaco,129,['5de7447d-6061-4551-bc1d-af2267913b3c'],2,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:02.150,Pass,
,,,,,,,,,,,,,,,,1.778451,,,,,,,,,,,,,85c01eaf-43f2-4b5a-b469-2950d6b32259,45,,,"[50.8, 13.4]",3900639,1,,,,,-0.25564492,,Head,,,,"[68.4, 8.8]",,Low Pass,,18.191206,,Incomplete,,Thomas Lemar,3245.0,,,,,,1,From Goal Kick,Elderson Uwa Echiejile,27558.0,Left Back,5,AS Monaco,129,"['8725213d-f142-47be-b8a6-deea6eb4042f', '9bf116ce-c379-4507-9af0-3533959d4921']",4,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:04.006,Pass,
,,,,,,,,,,,,,,,,0.989285,,,,,,,,,,,,,9bf116ce-c379-4507-9af0-3533959d4921,47,,,"[51.7, 71.3]",3900639,1,,,,,-0.22423474,,Head,,,,"[63.1, 68.7]",,Low Pass,,11.692733,,,,Oussama Tannane,4265.0,,,,,Recovery,1,Regular Play,Ronaël Pierre-Gabriel,4258.0,Right Back,6,Saint-Étienne,135,"['85c01eaf-43f2-4b5a-b469-2950d6b32259', '93d1aa7f-6f9e-4328-a8f4-b275e7b287de']",5,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:05.784,Pass,
,,,,,,,,,,,,,,,,2.032694,,,,,,,,,,,,,79dd3ffd-da8e-4682-9234-e6fa5d0b780e,49,,,"[63.1, 68.7]",3900639,1,,,,,-2.1319597,,Right Foot,,,,"[56.5, 58.2]",,High Pass,,12.402016,,,,Renaud Cohade,3200.0,,,,,,1,Regular Play,Oussama Tannane,4265.0,Right Wing,6,Saint-Étienne,135,['76bf4722-b9a8-48c0-808c-8c926c1bdf67'],6,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:06.774,Pass,
,,,,,,,,,,,,,,,,0.816292,,,,,,,,,,,,,e173c822-ebaa-4cba-8e61-efd14e03a802,51,,,"[56.5, 58.2]",3900639,1,,,,,-2.9602728,,Right Foot,,,,"[50.5, 57.1]",,Low Pass,,6.1,,Incomplete,,Jérémy Clément,7442.0,,,,,,1,Regular Play,Renaud Cohade,3200.0,Right Center Midfield,6,Saint-Étienne,135,"['0cea21f4-a785-43a4-acf2-8c581eea9fc9', '3ecb4fff-e8f3-4a7a-b20a-c6fae30fae17']",8,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:08.806,Pass,
,,,,,,,,,,,,,,,,4.629419,,,,,,,,,,,,,1b2aecbc-4e3f-40fd-85f3-a9a1f9839d4f,60,,,"[47.7, 61.9]",3900639,1,,,,,0.06484403,,Right Foot,,,,"[109.3, 65.9]",,High Pass,,61.729733,,Incomplete,,Oussama Tannane,4265.0,,,,,,1,Regular Play,Kévin Théophile-Catherine,3413.0,Right Center Back,6,Saint-Étienne,135,"['7bd1326d-0bef-47d4-956d-b8343fd59434', 'b32cff0d-d0b4-4173-8f14-4d03b1925e19']",12,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:12.850,Pass,
,,,,,,,,,,,,,,,,5.207822,,,,,,,,,,,,,70df0629-ff02-4a8e-ad65-61f1f3d86c91,67,,,"[13.0, 15.6]",3900639,1,,,,,0.29598114,,Right Foot,,,,"[94.0, 40.3]",,High Pass,,84.68229,,Incomplete,,Hélder Wander Sousa Azevedo Costa,9931.0,,,,,Free Kick,1,From Free Kick,Danijel Subašić,3444.0,Goalkeeper,7,AS Monaco,129,"['4de8b00e-e273-4383-bd3a-668fdf40b81d', '89206e62-c159-4f9f-b268-46cc0b2d9c52']",45,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:45.647,Pass,
,,,,,,,,,,,,,,,,1.843026,,,,,,,,,,,,,4de8b00e-e273-4383-bd3a-668fdf40b81d,70,,,"[26.1, 39.8]",3900639,1,,,,True,0.87317204,,,,,,"[31.8, 46.6]",,High Pass,,8.8729925,,,,Jérémy Clément,7442.0,,,,,Recovery,1,Regular Play,Franck Tabanou,3220.0,Left Back,8,Saint-Étienne,135,"['583583f4-55db-417a-aff9-d0b8b6be3217', '70df0629-ff02-4a8e-ad65-61f1f3d86c91', 'd09be135-d895-4ce4-9a05-cf574f0b7de3']",50,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:50.855,Pass,True
,,,,,,,,,,,,,,,,1.488182,,,,,,,,,,,,,1ac1508a-8292-495e-a1a7-b1a15a662afd,73,,,"[31.8, 46.6]",3900639,1,,,,True,-0.4466038,,,,,,"[38.9, 43.2]",,High Pass,,7.8721027,,,,Vincent Pajot,3414.0,,,,,,1,Regular Play,Jérémy Clément,7442.0,Center Defensive Midfield,8,Saint-Étienne,135,"['0b2a3118-b198-4c02-89e5-80c9b4fbfe6b', 'd20c9185-cc8a-4fbd-aba7-7aef6d99b398']",52,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:52.698,Pass,True
,,,,,,,,,,,,,,,,1.23122,,,,,,,,,,,,,a2ca37a8-048a-4f4a-a66d-c3ec403b34e4,75,,,"[38.9, 43.2]",3900639,1,,,,,0.3234256,,Head,,,,"[56.8, 49.2]",,High Pass,,18.878824,,Incomplete,,Alexander Toft Søderlund,3423.0,,,,,,1,Regular Play,Vincent Pajot,3414.0,Left Center Midfield,8,Saint-Étienne,135,"['6029bd98-7a34-4c98-8ba9-e40cbc6cb268', 'c8c055a6-558c-41cc-beef-ebef42b7a948']",54,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:54.186,Pass,
,,,,,,,,,,,,,,,,1.245601,,,,,,,,,,,,,c8c055a6-558c-41cc-beef-ebef42b7a948,78,,,"[63.3, 30.9]",3900639,1,,,,True,-0.13880746,,,,,,"[76.9, 29.0]",,Low Pass,,13.7320795,,Incomplete,,João Filipe Iria Santos Moutinho,3168.0,,,,,Recovery,1,Regular Play,Wallace Fortuna dos Santos,8277.0,Left Center Back,8,Saint-Étienne,135,"['a2ca37a8-048a-4f4a-a66d-c3ec403b34e4', 'ac74e280-cbf9-4e49-9d4f-e24747f4f1ea', 'cf785300-928e-4558-98fc-e03d982f5397', 'fac77c9a-2cb8-4883-8b27-9e19bfdf52cf']",55,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:55.417,Pass,True
,,,,,,,,,,,,,,,,1.471971,,,,,,,,,,,,,34db4bf6-1a01-4295-80d7-539282ec36d7,81,,,"[69.6, 0.1]",3900639,2,,,,,0.21234608,,,,,,"[91.4, 4.8]",,High Pass,,22.300898,,Incomplete,,Thomas Lemar,3245.0,,,,,Throw-in,1,From Throw In,Elderson Uwa Echiejile,27558.0,Left Back,9,AS Monaco,129,"['d36f7ea8-e476-4d76-bc6a-f78eaebacbf7', 'ef6737b6-55bd-4a9a-a132-bba37b30474b']",5,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:05.668,Pass,
,,,,,,,,,,,,,,,,3.910334,,,,,,,,,,,,,b9f15cb6-014b-4307-a07d-eb4cb76f3d05,85,,,"[89.8, 0.1]",3900639,2,,,,,0.2340898,,,,,,"[115.8, 6.3]",,Low Pass,,26.72901,,,,Vágner Silva de Souza,18953.0,,,,,Throw-in,1,From Throw In,Elderson Uwa Echiejile,27558.0,Left Back,10,AS Monaco,129,['f2044438-30cd-4d08-8308-3f09e9574a5c'],16,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:16.615,Pass,
,,,,,,,,,,,,,,,,1.035799,,,,,,,,,,,,,a38e8393-6b0e-482d-a0ac-35dcc58a0570,87,,,"[119.3, 9.6]",3900639,2,,,,,2.211905,,Left Foot,,True,,"[109.3, 23.0]",,Ground Pass,,16.720047,,,,Thomas Lemar,3245.0,,,,,,1,From Throw In,Vágner Silva de Souza,18953.0,Center Forward,10,AS Monaco,129,['4ac5cf0e-97ba-44fb-acfb-52b722e37977'],20,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:20.525,Pass,
,,,,,,,,,,,,,,,,1.671391,,,,,,,,,,,,,2d19cbc1-b92b-45d2-9257-42dfd8211355,91,,,"[109.1, 15.9]",3900639,2,,,,,-0.72846496,,Left Foot,,,,"[119.3, 6.8]",,Ground Pass,,13.669309,,,,Elderson Uwa Echiejile,27558.0,,,,,,1,From Throw In,Thomas Lemar,3245.0,Left Wing,10,AS Monaco,129,['c6bd3655-2aba-4b9a-bf3f-5325e582d9ff'],25,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:25.536,Pass,
,,,,,,,,,,,,,,,,0.483347,,,,,,,,,,,,,8b23ff31-958b-4160-a912-a313278398a4,94,,,"[119.3, 6.8]",3900639,2,,,,,1.5323538,,Left Foot,,,,"[120.0, 25.0]",,High Pass,,18.213457,,Out,,,,,,,,,1,From Throw In,Elderson Uwa Echiejile,27558.0,Left Back,10,AS Monaco,129,,27,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:27.288,Pass,
,,,,,,,,,,,,,,,,3.565198,,,,,,,,,,,,,b2589e3b-a2bf-4c44-9d96-b3ecc7d01e2e,95,,,"[6.0, 44.0]",3900639,3,,,,,0.31218868,,Right Foot,,,,"[65.8, 63.3]",,High Pass,,62.83733,,,,Renaud Cohade,3200.0,,,,,Goal Kick,1,From Goal Kick,Stéphane Ruffier,4259.0,Goalkeeper,11,Saint-Étienne,135,['a200c5e7-dda1-4ea2-9a6c-0fcc25dcf59e'],0,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:03:00.645,Pass,
,,,,,,,,,,,,,,,,0.953096,,,,,,,,,,,,,02832f6a-d16e-4547-8e58-e78b5bc12a0d,98,,,"[65.8, 63.3]",3900639,3,,,,True,-0.5529616,,,,,,"[78.6, 55.4]",,Low Pass,,15.041609,,,,Alexander Toft Søderlund,3423.0,,,,,,1,From Goal Kick,Renaud Cohade,3200.0,Right Center Midfield,11,Saint-Étienne,135,"['df0b423e-46ef-49f0-a449-013545f7fccf', 'f1133d83-35e0-4cc1-a6cb-8380d94850d3']",4,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:03:04.210,Pass,True
,,,,,,,,,,,,,,,,0.762483,,,,,,,,,,,,,60652764-9095-4334-ae9d-61a1ee32b313,101,,,"[78.6, 55.4]",3900639,3,,,,,-2.148236,,Right Foot,,,,"[74.3, 48.8]",,Ground Pass,,7.877182,,,,Vincent Pajot,3414.0,,,,,,1,From Goal Kick,Alexander Toft Søderlund,3423.0,Center Forward,11,Saint-Étienne,135,['c8837a70-86d0-4afe-a835-7277747fc058'],6,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:03:06.333,Pass,
,,,,,,,,,,,,,,,,1.028911,,,,,,,,,,,,,dacc696f-a73d-4dd5-92e7-f349d9878be2,104,,,"[74.3, 51.1]",3900639,3,,,,,1.9895064,,Right Foot,,,,"[65.8, 70.2]",,Ground Pass,,20.90598,,,,Ronaël Pierre-Gabriel,4258.0,,,,,,1,From Goal Kick,Vincent Pajot,3414.0,Left Center Midfield,11,Saint-Étienne,135,['625f4ade-b2a6-4304-b968-920f841047ee'],8,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:03:08.440,Pass,
,,,,,,,,,,,,,,,,1.440877,,,,,,,,,,,,,75f903d0-8550-45a5-88ae-9849725eb65b,108,,,"[67.6, 66.2]",3900639,3,,,,,-2.6779451,,Right Foot,,,,"[44.8, 54.8]",,Ground Pass,,25.491175,,,,Kévin Théophile-Catherine,3413.0,,,,,,1,From Goal Kick,Ronaël Pierre-Gabriel,4258.0,Right Back,11,Saint-Étienne,135,['f0df38ca-f72d-4ac0-a689-e4a694e7a522'],10,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:03:10.886,Pass,
,,,,,,,,,,,,,,,,1.458661,,,,,,,,,,,,,a10900b4-5d45-4029-b869-b907aee1ba9e,111,,,"[44.8, 54.8]",3900639,3,,,,,-1.3963428,,Right Foot,,,,"[49.4, 28.7]",,Ground Pass,,26.502264,,,,Moustapha Bayal Sall,401468.0,,,,,,1,From Goal Kick,Kévin Théophile-Catherine,3413.0,Right Center Back,11,Saint-Étienne,135,['f49fc9df-04c7-405e-af5b-3430256c9548'],13,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:03:13.256,Pass,
,,,,,,,,,,,,,,,,2.55979,,,,,,,,,,,,,a8b416bc-7f21-4d84-bff7-5af539cfdc94,114,,,"[51.9, 31.5]",3900639,3,,,,,-0.26046968,,Right Foot,,,,"[98.8, 19.0]",,High Pass,,48.5372,,Incomplete,,Kévin Monnet-Paquet,4431.0,,,,,,1,From Goal Kick,Moustapha Bayal Sall,401468.0,Left Center Back,11,Saint-Étienne,135,"['3df34e62-9237-49a6-9a93-e08fe3501c21', '70c65e05-9fba-4309-a956-709b54ccb786']",17,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:03:17.815,Pass,
,,,,,,,,,,,,,,,,1.545995,,,,,,,,,,,,,7d8fdab8-ad56-4542-a46d-dc88d71aa025,121,,,"[96.2, 46.1]",3900639,3,,,,,1.2654377,,Right Foot,,,,"[102.0, 64.5]",,Ground Pass,,19.292486,,,,Oussama Tannane,4265.0,,,,,,1,From Goal Kick,Vincent Pajot,3414.0,Left Center Midfield,11,Saint-Étienne,135,"['35fba92d-58de-44c9-8e30-27bc1e34a848', '648b905a-1cc6-4059-a18c-83a47ed9e3a2']",24,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:03:24.467,Pass,True
,,,,,,,,,,,,,,,,0.197848,,,,,,,,,,,,,23f34ec3-deac-4682-a60c-40a8bfcef4cb,124,,,"[111.6, 58.2]",3900639,3,,,,,-1.5707964,,Right Foot,,,,"[111.6, 54.6]",,Low Pass,,3.6,,Incomplete,,Alexander Toft Søderlund,3423.0,,,,,,1,From Goal Kick,Oussama Tannane,4265.0,Right Wing,11,Saint-Étienne,135,"['54677cc6-abb4-4fb4-a42a-1e04a583a961', 'b2f38421-3f0e-4fe2-bfdc-b4673c613262']",29,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:03:29.071,Pass,
,,,,,,,,,,,,,,,,1.598181,,,,,,,,,,,,,368265ea-ec4a-442b-b7f9-5b03fe7e3ca1,127,,,"[120.0, 0.1]",3900639,3,,,,,1.7217021,,Right Foot,,,,"[114.1, 38.9]",,High Pass,True,39.246017,,Incomplete,,Kévin Théophile-Catherine,3413.0,,,Inswinging,,Corner,1,From Corner,Renaud Cohade,3200.0,Right Center Midfield,12,Saint-Étienne,135,"['77370399-048f-4bea-a2cf-c07a8d18a75f', '965eca14-deb9-4b46-a18e-b1a521fa6d35']",58,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:03:58.151,Pass,
