50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,638807ea-6c0d-4156-8c43-5b63ec15a902,1,,,3900565,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Lorient,165,,0,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 3008, 'name': 'Benjamin Lecomte'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 40}, {'player': {'id': 7392, 'name': 'Pape Abdou Paye'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 29}, {'player': {'id': 13286, 'name': 'Lamine Koné'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 7211, 'name': 'Zargo Touré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 14}, {'player': {'id': 7766, 'name': 'Walid Mesloub'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 17}, {'player': {'id': 22587, 'name': 'Didier Ndong Ibrahim'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 7}, {'player': {'id': 3102, 'name': 'Yann Jouffre'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 8}, {'player': {'id': 7338, 'name': 'Romain Philippoteaux'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 19}, {'player': {'id': 7615, 'name': 'Abdul Majeed Waris'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 33178, 'name': 'Benjamin Moukandjo Bilé'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 12}]}",Lorient,165,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,15b62f4b-17c5-4211-aa22-c4067becdab0,2,,,3900565,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Lorient,165,,0,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 25377, 'name': 'Rémy Riou'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3144, 'name': 'Léo Dubois'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 15}, {'player': {'id': 3174, 'name': 'Lévy Koffi Djidji'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 26}, {'player': {'id': 3004, 'name': 'Oswaldo Augusto Vizcarrondo Araújo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 10746, 'name': 'Ermir Lenjani'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 3375, 'name': 'Adrien Thomasson'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 2943, 'name': 'Lucas Deaux'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 12351, 'name': 'Alejandro Bedoya'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 3319, 'name': 'Yacine Bammou'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 10}, {'player': {'id': 401477, 'name': 'Johan Audel'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 21}, {'player': {'id': 3114, 'name': 'Emiliano Sala'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 22}]}",Nantes,144,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5747e096-3f09-4633-9a73-71f70d7e4209,3,,,3900565,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Lorient,165,['d5f68d46-f957-45ee-9091-7f881a980ee4'],0,,,,,,,,,,,,,,,,,Lorient,165,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d5f68d46-f957-45ee-9091-7f881a980ee4,4,,,3900565,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Lorient,165,['5747e096-3f09-4633-9a73-71f70d7e4209'],0,,,,,,,,,,,,,,,,,Nantes,144,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ff9f4ea0-50d4-47ed-9afe-2ced95cb17ac,1915,,,3900565,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,104,Lorient,165,['a557181e-ae7e-4ac9-818b-18c552e71f27'],0,,,,,,,,,,,,,,,,,Lorient,165,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a557181e-ae7e-4ac9-818b-18c552e71f27,1916,,,3900565,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,104,Lorient,165,['ff9f4ea0-50d4-47ed-9afe-2ced95cb17ac'],0,,,,,,,,,,,,,,,,,Nantes,144,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.417744,,,,,,,,,,,,,35e26bb4-0c09-4d63-924d-746367f47bde,5,,"[61.0, 40.1]",3900565,0,,,,,2.001935,,Right Foot,,,"[58.7, 45.1]",Ground Pass,,5.503635,,,,Emiliano Sala,3114.0,,,,,Kick Off,1,From Kick Off,Alejandro Bedoya,12351.0,Right Wing,2,Nantes,144,['ee0e8621-81f6-41b5-9fb8-1fc75b157647'],0,,,,,,,,,,,,,,,,,Nantes,144,00:00:00.683,Pass,
,,,,,,,,,,,,,,,,,1.864014,,,,,,,,,,,,,f9631c1f-9a4e-4014-865d-970497825a88,8,,"[59.7, 43.8]",3900565,0,,,,,-2.9111903,,Right Foot,,,"[43.5, 40.0]",Ground Pass,,16.639711,,,,Lucas Deaux,2943.0,,,,,,1,From Kick Off,Emiliano Sala,3114.0,Center Forward,2,Nantes,144,['7e875482-0097-4cea-aaa2-26ec58a2f179'],1,,,,,,,,,,,,,,,,,Nantes,144,00:00:01.168,Pass,
,,,,,,,,,,,,,,,,,1.130702,,,,,,,,,,,,,218018f0-2c86-4d0f-a7d2-5f528bdbfdb4,11,,"[43.5, 40.0]",3900565,0,,,,,-0.2340222,,Right Foot,,,"[75.8, 32.3]",High Pass,,33.20512,,,,Yacine Bammou,3319.0,,,,,,1,From Kick Off,Lucas Deaux,2943.0,Left Defensive Midfield,2,Nantes,144,['9596065d-73f4-45c4-87e1-6ff61d9ea72b'],3,,,,,,,,,,,,,,,,,Nantes,144,00:00:03.908,Pass,
,,,,,,,,,,,,,,,,,4.266923,,,,,,,,,,,,,30c56ad7-24ed-4a86-8fd8-c93a7a7b5c92,13,,"[75.8, 32.3]",3900565,0,,,,,-0.9683751,,Head,,,"[97.6, 0.6]",High Pass,,38.472458,,Out,,Johan Audel,401477.0,,,,,,1,From Kick Off,Yacine Bammou,3319.0,Center Attacking Midfield,2,Nantes,144,['f6f465c9-e0cd-4e4d-9ae3-adae82cec8ef'],5,,,,,,,,,,,,,,,,,Nantes,144,00:00:05.038,Pass,
