50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ca3adb09-83f7-4ed3-b867-93b6ed6216f1,1,,,3900536,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Montpellier,139,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 40645, 'name': 'Laurent Pionnier'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3421, 'name': 'Bryan Dabo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 14}, {'player': {'id': 3674, 'name': 'Vitorino Hilton da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 3011, 'name': 'Daniel Congré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 3676, 'name': 'Jérôme Roussillon'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 24}, {'player': {'id': 4669, 'name': 'William Jean Rémy'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 3546, 'name': 'Morgan Sanson'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 20}, {'player': {'id': 2950, 'name': 'Jonas Martin'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 6661, 'name': 'Ryad Boudebouz'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 3020, 'name': 'Rodrigue Casimir Ninga'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 29}, {'player': {'id': 30255, 'name': 'Mustapha Yatabaré'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Montpellier,139,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8eb654d4-e47f-4f41-b006-7d86e93aca4d,2,,,3900536,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Montpellier,139,,0,,,,,,,,,,,,,,,,"{'formation': 41212, 'lineup': [{'player': {'id': 7515, 'name': 'Jules Goda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 30}, {'player': {'id': 7428, 'name': 'Alexandre Coeff'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 29}, {'player': {'id': 7808, 'name': 'Roderic Filippi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 2953, 'name': 'Abdou Kader Mangane'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 4352, 'name': 'Issiaga Sylla'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 401507, 'name': 'Jérôme Le Moigne'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 310534, 'name': 'Louis Poggi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 20}, {'player': {'id': 7389, 'name': 'Amos Youga'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 18}, {'player': {'id': 10616, 'name': 'Mohamed Larbi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 10}, {'player': {'id': 40536, 'name': 'Issiar Dia'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 22}, {'player': {'id': 401505, 'name': 'Jacques Zoua Daogari'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 19}]}",Gazélec Ajaccio,160,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,cc9f4054-3775-41ea-8dd2-9d725b030b03,3,,,3900536,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Montpellier,139,['71990edd-d872-40c3-bdb5-149974e796c4'],0,,,,,,,,,,,,,,,,,Montpellier,139,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,71990edd-d872-40c3-bdb5-149974e796c4,4,,,3900536,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Montpellier,139,['cc9f4054-3775-41ea-8dd2-9d725b030b03'],0,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6e285fc4-5685-423f-a0a9-847f5c50c597,1718,,,3900536,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,,,,107,Montpellier,139,['389acb48-d306-4c77-ae98-f492d617490a'],0,,,,,,,,,,,,,,,,,Montpellier,139,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,389acb48-d306-4c77-ae98-f492d617490a,1719,,,3900536,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,,,,107,Montpellier,139,['6e285fc4-5685-423f-a0a9-847f5c50c597'],0,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.435358,,,,,,,,,,,,21414f59-75cf-46fc-9f52-e819c5c27fc2,5,,"[61.0, 40.1]",3900536,0,,,,,1.5243182,,Right Foot,,,,"[61.2, 44.4]",,Ground Pass,,4.304649,,,,Jacques Zoua Daogari,401505.0,,,,Kick Off,1,From Kick Off,Issiar Dia,40536.0,Right Center Forward,2,Gazélec Ajaccio,160,['aa554e64-9f62-48df-ae0e-07087adf8835'],0,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:00.771,Pass,
,,,,,,,,,,,,,,,,1.903649,,,,,,,,,,,,6e80da2b-d191-4126-8f0c-c4ebc20f1aaa,8,,"[57.1, 43.9]",3900536,0,,,,,-2.5801513,,Right Foot,,,,"[35.0, 30.0]",,Ground Pass,,26.107853,,,,Abdou Kader Mangane,2953.0,,,,,1,From Kick Off,Jacques Zoua Daogari,401505.0,Left Center Forward,2,Gazélec Ajaccio,160,['9baeba22-44f3-4f37-b96c-0a9ac9fd42f0'],1,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:01.573,Pass,
,,,,,,,,,,,,,,,,3.321262,,,,,,,,,,,,6a2e73f2-449a-4903-9b8e-8930182b074d,11,,"[36.2, 35.5]",3900536,0,,,,,0.0450302,,Right Foot,,,,"[93.9, 38.1]",,High Pass,,57.75855,,Incomplete,,Issiar Dia,40536.0,,,,,1,From Kick Off,Abdou Kader Mangane,2953.0,Left Center Back,2,Gazélec Ajaccio,160,"['749abcff-f8be-4249-81c2-57a946226de1', 'af8f1095-9265-4517-a544-82d1303da16d']",4,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:04.948,Pass,
,,,,,,,,,,,,,,,,0.539266,,,,,,,,,,,,1bb5a387-7c7a-49b2-97b9-991e267eb27a,16,,"[24.2, 54.2]",3900536,0,,,,,1.2068174,,Right Foot,,,,"[27.4, 62.6]",,Ground Pass,,8.988882,,,,Bryan Dabo,3421.0,,,,,1,Regular Play,Daniel Congré,3011.0,Left Center Back,3,Montpellier,139,['50a47480-1019-4d75-a216-d1d63be89c0f'],10,,,,,,,,,,,,,,,,,Montpellier,139,00:00:10.286,Pass,
,,,,,,,,,,,,,,,,1.883883,,,,,,,,,,,,f1261138-9a71-4afa-be58-e9f8adb733d6,18,,"[27.1, 63.9]",3900536,0,,,,,3.1237373,,Right Foot,,,,"[15.9, 64.1]",,Ground Pass,,11.201786,,,,Vitorino Hilton da Silva,3674.0,,,,,1,Regular Play,Bryan Dabo,3421.0,Right Back,3,Montpellier,139,['a643bb4a-dfba-41c4-a5ac-b36980b37692'],10,,,,,,,,,,,,,,,,,Montpellier,139,00:00:10.825,Pass,
,,,,,,,,,,,,,,,,2.314194,,,,,,,,,,,,b142de16-6071-4ad9-8226-4aa57f11dac9,22,,"[14.7, 64.8]",3900536,0,,,,,0.07084896,,Right Foot,,,,"[61.2, 68.1]",,High Pass,,46.61695,,Incomplete,,Mustapha Yatabaré,30255.0,,,,,1,Regular Play,Vitorino Hilton da Silva,3674.0,Right Center Back,3,Montpellier,139,"['c3f41934-6806-4124-b07d-cfb5d0252074', 'cad1c94a-fab3-4324-aca3-711b58d8c18e']",12,,,,,,,,,,,,,,,,,Montpellier,139,00:00:12.839,Pass,
,,,,,,,,,,,,,,,,0.942423,,,,,,,,,,,,cb07082f-5471-4d30-b762-a9b336070b18,30,,"[78.1, 68.6]",3900536,0,,,,,-2.060328,,Right Foot,,,,"[71.6, 56.4]",,Ground Pass,,13.82353,,,,Ryad Boudebouz,6661.0,,,,,1,Regular Play,Mustapha Yatabaré,30255.0,Center Forward,3,Montpellier,139,['c7384a04-a70c-4a99-9a52-3b6717bab1bb'],20,,,,,,,,,,,,,,,,,Montpellier,139,00:00:20.238,Pass,
,,,,,,,,,,,,,,,,1.990355,,,,,,,,,,,,04052390-33a6-4ffc-bd78-91b9f6bd46f0,34,,"[68.9, 56.4]",3900536,0,,,,,-1.5756862,,Left Foot,,,,"[68.7, 15.5]",,Low Pass,,40.90049,,,,Jérôme Roussillon,3676.0,,True,,,1,Regular Play,Ryad Boudebouz,6661.0,Right Wing,3,Montpellier,139,['1fe5ad67-465d-4c8d-b199-08efee02b031'],23,,,,,,,,,,,,,,,,,Montpellier,139,00:00:23.164,Pass,
,,,,,,,,,,,,,,,,1.289227,,,,,,,,,,,,9d810546-39fc-4845-a80d-a19c558e4eca,37,,"[76.7, 15.1]",3900536,0,,,,,-0.7500147,,Left Foot,,,,"[88.4, 4.2]",,Ground Pass,,15.9906225,,,,Rodrigue Casimir Ninga,3020.0,,,,,1,Regular Play,Jérôme Roussillon,3676.0,Left Back,3,Montpellier,139,['73361fdc-b988-489e-a888-8c089b4b3ac8'],27,,,,,,,,,,,,,,,,,Montpellier,139,00:00:27.728,Pass,
,,,,,,,,,,,,,,,,1.045315,,,,,,,,,,,,1c60f108-d8ea-4bdc-9b3c-4e57e9093d7f,47,,"[120.0, 0.1]",3900536,1,,,,,1.8324023,,Left Foot,,,,"[111.7, 31.1]",,Low Pass,,32.0919,,,True,Daniel Congré,3011.0,,,Outswinging,Corner,1,From Corner,Ryad Boudebouz,6661.0,Right Wing,4,Montpellier,139,['0259be11-88ba-40d4-a029-f1163d3209e2'],2,,,,,,,,,,,,,,,,,Montpellier,139,00:01:02.419,Pass,
,,,,,,,,,,,,,,,,0.311783,,,,,,,,,,,,b442b475-48bf-433a-9bae-cb63ba5edb18,50,,"[111.7, 29.0]",3900536,1,,,,,1.1695676,,Right Foot,,,,"[113.1, 32.3]",,Low Pass,,3.5846896,,Incomplete,,Mustapha Yatabaré,30255.0,,,,,1,From Corner,Daniel Congré,3011.0,Left Center Back,4,Montpellier,139,"['7b5b992f-fe69-43f7-80c3-ba2f599da3b9', 'cfd0959c-159f-40a2-acf1-b50975b39da5', 'e1908ae7-0ee8-4820-818d-500bc9356661']",3,,,,,,,,,,,,,,,,,Montpellier,139,00:01:03.464,Pass,True
,,,,,,,,,,,,,,,,1.643915,,,,,,,,,,,,f47127d4-c405-4d50-9710-04b46698f993,54,,"[112.7, 23.0]",3900536,1,,,,,-1.6753857,,Left Foot,,,,"[110.8, 4.9]",,Ground Pass,,18.199451,,,,Ryad Boudebouz,6661.0,,,,Recovery,1,From Corner,Daniel Congré,3011.0,Left Center Back,4,Montpellier,139,"['bc22a47e-eea6-451d-8e7c-83d57ed12bc8', 'cf3852c0-0643-4f20-a9cb-3c06428d235f']",4,,,,,,,,,,,,,,,,,Montpellier,139,00:01:04.696,Pass,True
,,,,,,,,,,,,,,,,1.430993,,,,,,,,,,,,db152128-b66b-4c87-8ee0-52f800bf6c64,58,,"[110.3, 6.6]",3900536,1,,,,,2.6113768,,Left Foot,,,,"[101.6, 11.7]",,Ground Pass,,10.084641,,,,Daniel Congré,3011.0,,,,,1,From Corner,Ryad Boudebouz,6661.0,Right Wing,4,Montpellier,139,['1050cb1d-41e1-4d88-b659-cbefcc08012a'],6,,,,,,,,,,,,,,,,,Montpellier,139,00:01:06.682,Pass,
,,,,,,,,,,,,,,,,0.579105,,,,,,,,,,,,6aad07a6-e797-4f57-b5c9-093dc2fb4506,61,,"[97.3, 12.0]",3900536,1,,,,,1.0213068,,Right Foot,,,,"[105.2, 24.9]",,Low Pass,,15.126798,,Incomplete,,Mustapha Yatabaré,30255.0,,,,,1,From Corner,Daniel Congré,3011.0,Left Center Back,4,Montpellier,139,"['09d794ab-4309-4e33-8ba2-3a3d8eb27f65', 'a526a679-3edf-4abb-aeed-a0cbf254092b']",9,,,,,,,,,,,,,,,,,Montpellier,139,00:01:09.375,Pass,
,,,,,,,,,,,,,,,,5.023819,,,,,,,,,,,,58e328ee-bcdb-45e6-851e-edc503b8dd30,64,,"[23.5, 50.6]",3900536,1,,,,,0.3365826,,Right Foot,,,,"[71.8, 67.5]",,High Pass,,51.17128,,Incomplete,,Issiar Dia,40536.0,,,,Recovery,1,From Corner,Louis Poggi,310534.0,Right Center Midfield,4,Montpellier,139,"['9beb5eaf-f92d-4d0c-97df-54d757d39289', 'e3454178-4790-402f-993c-f3ff3fd981d6']",10,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:10.871,Pass,
,,,,,,,,,,,,,,,,0.915151,,,,,,,,,,,,1d346d75-9cfb-43d6-8d51-ec57c843881d,72,,"[48.8, 6.0]",3900536,1,,,,,0.8960554,,Left Foot,,,,"[57.2, 16.5]",,Ground Pass,,13.446561,,,,Jonas Martin,2950.0,,,,,1,From Corner,Jérôme Roussillon,3676.0,Left Back,4,Montpellier,139,['8cfc6248-6d33-46c5-b6bf-539bb13b1d27'],18,,,,,,,,,,,,,,,,,Montpellier,139,00:01:18.953,Pass,
,,,,,,,,,,,,,,,,1.172498,,,,,,,,,,,,9165809c-0eb1-49a4-b33f-9255b3764a09,75,,"[58.1, 14.1]",3900536,1,,,,,-1.164962,,Right Foot,,,,"[63.6, 1.3]",,Ground Pass,,13.931619,,,,Jérôme Roussillon,3676.0,,,,,1,From Corner,Jonas Martin,2950.0,Left Center Midfield,4,Montpellier,139,['50c14a37-6c4b-41cd-bc68-6e0933094c51'],20,,,,,,,,,,,,,,,,,Montpellier,139,00:01:20.213,Pass,
,,,,,,,,,,,,,,,,1.155617,,,,,,,,,,,,1f61c695-bfd7-4e72-a504-c040a9083330,78,,"[63.6, 1.3]",3900536,1,,,,,0.1923956,,Left Foot,,,,"[71.3, 2.8]",,Ground Pass,,7.8447433,,,,Ryad Boudebouz,6661.0,,,,,1,From Corner,Jérôme Roussillon,3676.0,Left Back,4,Montpellier,139,['c83310ad-40e0-438c-97da-cc0f55a50378'],21,,,,,,,,,,,,,,,,,Montpellier,139,00:01:21.858,Pass,
,,,,,,,,,,,,,,,,1.503804,,,,,,,,,,,,2f407967-12b8-46a8-9c09-3560e382c6ad,81,,"[74.7, 4.5]",3900536,1,,,,,0.1637741,,Left Foot,,,,"[98.3, 8.4]",,Ground Pass,,23.920074,,,,Jérôme Roussillon,3676.0,,,,,1,From Corner,Ryad Boudebouz,6661.0,Right Wing,4,Montpellier,139,['6e8e30e6-756f-46e3-86ee-d363167c987b'],25,,,,,,,,,,,,,,,,,Montpellier,139,00:01:25.493,Pass,
,,,,,,,,,,,,,,,,4.176021,,,,,,,,,,,,fe8f4dfd-3ef8-4cd2-9db3-b86078e10b33,84,,"[110.3, 18.7]",3900536,1,,,,,1.5300515,,Left Foot,True,,,"[112.0, 60.4]",,Ground Pass,,41.73464,,Incomplete,,Mustapha Yatabaré,30255.0,,True,,,1,From Corner,Jérôme Roussillon,3676.0,Left Back,4,Montpellier,139,"['0d8aee64-86a5-4bbb-9b03-a97a77a9498c', 'ae061ca2-b93e-43d8-8984-515f1c952d72']",28,,,,,,,,,,,,,,,,,Montpellier,139,00:01:28.611,Pass,
,,,,,,,,,,,,,,,,3.595445,,,,,,,,,,,,92283d2f-20c4-40bb-8dc6-9a4f4692cd8e,88,,"[8.4, 17.0]",3900536,1,,,,,0.41380584,,Left Foot,,,,"[61.0, 40.1]",,High Pass,,57.448845,,,,Issiar Dia,40536.0,,,,,1,Regular Play,Issiaga Sylla,4352.0,Left Back,5,Gazélec Ajaccio,160,['6427c3c0-4385-4888-abdd-bf690b3e34b0'],33,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:33.943,Pass,
,,,,,,,,,,,,,,,,1.124111,,,,,,,,,,,,dfb87fca-a9da-4dad-9eeb-b136c870e342,91,,"[63.7, 23.5]",3900536,1,,,,,-1.1856388,,Left Foot,,,,"[68.2, 12.4]",,Ground Pass,,11.977479,,,,Jacques Zoua Daogari,401505.0,,,,,1,Regular Play,Issiar Dia,40536.0,Right Center Forward,5,Gazélec Ajaccio,160,['39b68ac0-f6b6-41f8-a3b8-64ed82e87f31'],40,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:40.989,Pass,
,,,,,,,,,,,,,,,,1.856795,,,,,,,,,,,,5f96069f-57a3-476b-9f48-5e7926f86271,94,,"[65.6, 9.5]",3900536,1,,,,,-2.9894443,,Right Foot,,,,"[50.6, 7.2]",,Ground Pass,,15.175309,,,,Issiaga Sylla,4352.0,,,,,1,Regular Play,Jacques Zoua Daogari,401505.0,Left Center Forward,5,Gazélec Ajaccio,160,['6ffa8070-ed0f-43c1-8183-6bc875599515'],44,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:44.049,Pass,
,,,,,,,,,,,,,,,,1.17884,,,,,,,,,,,,72ea0f43-5b49-4f86-9d06-af06c75c74a7,97,,"[57.1, 8.4]",3900536,1,,,,,0.3893167,,Left Foot,,,,"[80.5, 18.0]",,Low Pass,,25.292686,,Incomplete,,,,,,,,1,Regular Play,Issiaga Sylla,4352.0,Left Back,5,Gazélec Ajaccio,160,['78e7c53a-9982-479c-9c84-c4f7f923ef17'],47,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:47.203,Pass,
,,,,,,,,,,,,,,,,1.417257,,,,,,,,,,,,cd4de8d7-9750-4dcf-8172-7c4b811834af,101,,"[41.6, 62.4]",3900536,1,,,,,-0.9713438,,Right Foot,,,,"[49.8, 50.4]",,Ground Pass,,14.534098,,,,Jonas Martin,2950.0,,,,,1,Regular Play,Vitorino Hilton da Silva,3674.0,Right Center Back,6,Montpellier,139,"['21f0ea8e-1a82-49a5-a74d-6e9f77bd63e5', '9e5ef823-a0ef-4672-a3f6-a849b49d9bff']",49,,,,,,,,,,,,,,,,,Montpellier,139,00:01:49.479,Pass,True
,,,,,,,,,,,,,,,,1.709259,,,,,,,,,,,,06c5edd5-7fc2-42e6-9509-848f4f3a4e5e,104,,"[47.8, 39.5]",3900536,1,,,,,-1.2755069,,Right Foot,,,,"[55.8, 13.2]",,Ground Pass,,27.489817,,,,Rodrigue Casimir Ninga,3020.0,,,,,1,Regular Play,Jonas Martin,2950.0,Left Center Midfield,6,Montpellier,139,['93012c47-a706-4a57-b854-bcf6f81aad06'],52,,,,,,,,,,,,,,,,,Montpellier,139,00:01:52.256,Pass,
,,,,,,,,,,,,,,,,1.115704,,,,,,,,,,,,a5ebf339-6a72-40b6-9936-b6818024b00e,107,,"[55.5, 10.0]",3900536,1,,,,,1.5388923,,Right Foot,,,,"[55.8, 19.4]",,Ground Pass,,9.404786,,,,Jonas Martin,2950.0,,,,,1,Regular Play,Rodrigue Casimir Ninga,3020.0,Left Wing,6,Montpellier,139,['237343fd-ce46-4e03-b1cb-965a92ca78d8'],55,,,,,,,,,,,,,,,,,Montpellier,139,00:01:55.240,Pass,
,,,,,,,,,,,,,,,,0.947047,,,,,,,,,,,,8ae30a4c-729e-420c-b077-ec21274ea050,110,,"[60.6, 17.4]",3900536,1,,,,,-0.87929165,,Right Foot,,,,"[70.7, 5.2]",,Ground Pass,,15.838244,,,,Rodrigue Casimir Ninga,3020.0,,,,,1,Regular Play,Jonas Martin,2950.0,Left Center Midfield,6,Montpellier,139,['aad35d7e-92f8-4386-bc30-a4742e57d969'],59,,,,,,,,,,,,,,,,,Montpellier,139,00:01:59.196,Pass,
,,,,,,,,,,,,,,,,0.766229,,,,,,,,,,,,9db598cb-1010-4549-9c7d-4db3463f34ee,114,,"[69.4, 5.9]",3900536,2,,,,,-3.0697167,,Right Foot,,,,"[56.9, 5.0]",,Ground Pass,,12.532358,,,,Jonas Martin,2950.0,,,,,1,Regular Play,Rodrigue Casimir Ninga,3020.0,Left Wing,6,Montpellier,139,['ac224ecd-3b2e-4fd9-838b-bfbf4872cc71'],2,,,,,,,,,,,,,,,,,Montpellier,139,00:02:02.368,Pass,
,,,,,,,,,,,,,,,,3.156845,,,,,,,,,,,,e060d482-012a-49d6-b270-70c449e7f41a,118,,"[55.5, 4.2]",3900536,2,,,,,2.088625,,Right Foot,,,,"[32.2, 45.1]",,High Pass,,47.071224,,,,Vitorino Hilton da Silva,3674.0,,True,,,1,Regular Play,Jonas Martin,2950.0,Left Center Midfield,6,Montpellier,139,['5dd80048-35d4-4877-b169-923290badfa4'],4,,,,,,,,,,,,,,,,,Montpellier,139,00:02:04.755,Pass,
,,,,,,,,,,,,,,,,2.125377,,,,,,,,,,,,4f49033c-a2e8-4754-bfcc-8dc8ce1c86da,121,,"[31.9, 48.4]",3900536,2,,,,,1.2199061,,Right Foot,,,,"[41.6, 74.9]",,Ground Pass,,28.219498,,,,Bryan Dabo,3421.0,,,,,1,Regular Play,Vitorino Hilton da Silva,3674.0,Right Center Back,6,Montpellier,139,['2f1fb742-1492-46bb-84ee-4c5d04d688fa'],9,,,,,,,,,,,,,,,,,Montpellier,139,00:02:09.580,Pass,
,,,,,,,,,,,,,,,,1.344191,,,,,,,,,,,,bfa8e6df-f06a-4e09-84ab-05f637dc84af,124,,"[57.0, 69.1]",3900536,2,,,,,-1.5382874,,Right Foot,,,,"[57.4, 56.8]",,Ground Pass,,12.306502,,,,Morgan Sanson,3546.0,,,,,1,Regular Play,Bryan Dabo,3421.0,Right Back,6,Montpellier,139,['1e091a58-0b8f-4a7b-985d-cc49f14e6bf3'],13,,,,,,,,,,,,,,,,,Montpellier,139,00:02:13.961,Pass,
,,,,,,,,,,,,,,,,3.358441,,,,,,,,,,,,0c116b5e-9643-45b7-8ff5-507942e3a4e1,128,,"[57.4, 58.5]",3900536,2,,,,,-1.3306253,,Left Foot,,,,"[63.4, 34.0]",,Ground Pass,,25.223997,,Incomplete,,Jonas Martin,2950.0,,,,,1,Regular Play,Morgan Sanson,3546.0,Right Center Midfield,6,Montpellier,139,"['35d69477-4305-43dd-bdeb-3e5ef5f0be7c', '6f39b5e4-711e-4275-9eb0-be9a7e6c8a64', 'bf9a711e-d441-4527-b381-43786299bfc6']",15,,,,,,,,,,,,,,,,,Montpellier,139,00:02:15.345,Pass,True
,,,,,,,,,,,,,,,,0.988841,,,,,,,,,,,,16134964-4260-44bd-85b7-97f0e8253717,132,,"[87.4, 72.2]",3900536,2,,,,,-1.7818897,,Right Foot,,,,"[85.3, 62.4]",,Ground Pass,,10.022474,,,,Jacques Zoua Daogari,401505.0,,,,,1,Regular Play,Louis Poggi,310534.0,Right Center Midfield,7,Gazélec Ajaccio,160,['c95c384e-8003-43b5-88ec-386cbf2df9c6'],23,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:02:23.812,Pass,
,,,,,,,,,,,,,,,,2.04568,,,,,,,,,,,,e61e4d58-e939-4c27-ad34-546329f1c1c9,135,,"[87.9, 60.9]",3900536,2,,,,,-0.069755636,,Right Foot,,,,"[110.8, 59.3]",,Ground Pass,,22.955828,,,,Issiar Dia,40536.0,,,,,1,Regular Play,Jacques Zoua Daogari,401505.0,Left Center Forward,7,Gazélec Ajaccio,160,['661c92bd-7f12-442b-8b5b-dcbee62aca7d'],27,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:02:27.328,Pass,
,,,,,,,,,,,,,,,,2.040246,,,,,,,,,,,,54df4543-a09b-4817-b9cf-b1801a990d21,139,,"[111.9, 59.3]",3900536,2,,,,,-1.3032912,,Right Foot,True,,,"[115.6, 45.8]",,Ground Pass,,13.997857,,Incomplete,,Jacques Zoua Daogari,401505.0,,,,,1,Regular Play,Issiar Dia,40536.0,Right Center Forward,7,Gazélec Ajaccio,160,"['09ec5f23-67cb-44ed-9562-0133e7532229', 'b81b82cb-79bd-4a49-91af-ce0ec974cb5b']",29,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:02:29.761,Pass,
,,,,,,,,,,,,,,,,5.519854,,,,,,,,,,,,bad77f45-6d78-4c8e-b645-d0f9cb4862ed,143,,"[6.0, 40.0]",3900536,2,,,,,0.29617658,,Drop Kick,,,,"[81.7, 63.1]",,High Pass,,79.146065,,Incomplete,,Mustapha Yatabaré,30255.0,,,,,1,Regular Play,Laurent Pionnier,40645.0,Goalkeeper,7,Gazélec Ajaccio,160,"['6adc06d7-a375-4812-9e8e-0e94fce0c74b', 'aab53567-e150-40ce-ad2b-5ad22a33f429']",42,,,,,,,,,,,,,,,,,Montpellier,139,00:02:42.900,Pass,
,,,,,,,,,,,,,,,,0.864559,,,,,,,,,,,,6adc06d7-a375-4812-9e8e-0e94fce0c74b,145,,"[38.4, 17.0]",3900536,2,,,,,0.25988272,,Left Foot,,,,"[55.7, 21.6]",,Ground Pass,,17.901117,,,,Amos Youga,7389.0,,,,Recovery,1,Regular Play,Abdou Kader Mangane,2953.0,Left Center Back,7,Gazélec Ajaccio,160,"['68f2fe50-b091-4e60-b2c5-e536d5fa3939', 'bad77f45-6d78-4c8e-b645-d0f9cb4862ed']",48,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:02:48.420,Pass,
,,,,,,,,,,,,,,,,1.59374,,,,,,,,,,,,882c501c-16ce-41ac-ab3f-5bfb57627f39,149,,"[36.0, 80.0]",3900536,3,,,,,-0.40257967,,,,,,"[56.9, 71.1]",,High Pass,,22.716074,,Unknown,,Mustapha Yatabaré,30255.0,,,,Throw-in,1,From Throw In,Bryan Dabo,3421.0,Right Back,8,Montpellier,139,['b99e5cb5-3c38-45ef-a1ba-fd129c1e8bd0'],1,,,,,,,,,,,,,,,,,Montpellier,139,00:03:01.018,Pass,
