50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7982d23-9a27-4457-a47a-d9414e88a393,138,,,"[95.4, 6.7]",3900535,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Nolan Roux,3179.0,Center Forward,8,Saint-Étienne,135,['38e4e708-7d5a-4da9-a0cb-026e954bfebe'],40,,,,,,,,,,,,,,,,Saint-Étienne,135,00:02:40.653,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f09f8fd-2d64-4cc7-b8ba-7a5b12412027,141,,,"[48.6, 73.4]",3900535,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gadji Celi Carmen Junior Tallo,10330.0,Center Forward,9,Lille,143,"['0cbebe12-4c7f-48e2-a3a2-f44b83795297', 'bd7016fb-a87a-4074-aace-d503b5a6399a']",56,,,,,,,,,,,,,,,,Lille,143,00:02:56.741,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66c0d72c-8998-4aaf-9196-7db1651d1f98,150,,,"[48.1, 75.6]",3900535,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yassine Benzia,3673.0,Right Wing,9,Lille,143,['3a1cc5d9-d6de-400f-88b5-ea65e934a745'],0,,,,,,,,,,,,,,,,Lille,143,00:03:00.732,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f941a316-3f25-4e83-ac92-c816c92db873,160,,,"[22.2, 21.4]",3900535,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Florentin Pogba,4802.0,Left Center Back,10,Saint-Étienne,135,['c361d33e-181f-44c3-909a-fd16071747f5'],8,,,,,,,,,,,,,,,,Saint-Étienne,135,00:03:08.725,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464f4edd-f1c5-4230-b456-1b75b5df2c33,163,,,"[21.8, 57.3]",3900535,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Loïc Perrin,4263.0,Right Center Back,10,Saint-Étienne,135,['1a37a7f5-22da-48c7-8466-bdfec61f022f'],14,,,,,,,,,,,,,,,,Saint-Étienne,135,00:03:14.859,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2aca266-be8e-45bf-b508-c8651da28654,166,,,"[24.6, 24.1]",3900535,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Florentin Pogba,4802.0,Left Center Back,10,Saint-Étienne,135,['ac644127-4d55-4833-b9d8-8a1a871fc147'],18,,,,,,,,,,,,,,,,Saint-Étienne,135,00:03:18.544,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ed8a6af-2e63-4ac2-a6b2-af9fb229cc60,169,,,"[30.1, 60.9]",3900535,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Loïc Perrin,4263.0,Right Center Back,10,Saint-Étienne,135,['3bd37095-c678-4a42-8437-c4d523735e50'],22,,,,,,,,,,,,,,,,Saint-Étienne,135,00:03:22.231,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3812d934-7eaf-42e9-8223-2ce80eb763c9,172,,,"[41.6, 54.0]",3900535,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Clément,7442.0,Left Defensive Midfield,10,Saint-Étienne,135,['3a3092f6-378f-4811-ac14-3caaaa195091'],24,,,,,,,,,,,,,,,,Saint-Étienne,135,00:03:24.052,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98fa11a1-0a67-4516-9333-873ea44d8508,175,,,"[36.3, 78.7]",3900535,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,François Clerc,7707.0,Right Back,10,Saint-Étienne,135,['5b959c2f-f5fb-4072-a72f-0cfa2cd817d8'],25,,,,,,,,,,,,,,,,Saint-Étienne,135,00:03:25.865,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f585c9f-4859-4578-a18d-b0575a1d6eb5,178,,,"[69.7, 73.2]",3900535,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Valentin Eysseric,4254.0,Center Attacking Midfield,10,Saint-Étienne,135,['5f21d66b-fb4d-485a-8113-973854cae49e'],29,,,,,,,,,,,,,,,,Saint-Étienne,135,00:03:29.243,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77e73be3-8fee-431d-962f-3a88aefdc5ed,184,,,"[40.5, 59.8]",3900535,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Stopilla Sunzu,23203.0,Right Center Back,11,Lille,143,['eab8e469-b6a4-4169-8e09-410cba89c7ab'],48,,,,,,,,,,,,,,,,Lille,143,00:03:48.844,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2fa6d1c-bb61-4d06-8774-0a25ab68ee6c,186,,,"[42.1, 16.4]",3900535,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bakary Adama Soumaoro,3677.0,Left Center Back,11,Lille,143,['5ad83f1d-86c8-4ec8-be1a-7fc0f9ce58df'],53,,,,,,,,,,,,,,,,Lille,143,00:03:53.348,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4e10150-4626-4f0a-997a-70b6306b9bed,189,,,"[54.3, 14.4]",3900535,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marvin Martin,7441.0,Left Center Midfield,11,Lille,143,['32df6ee5-0fce-4091-9030-047d4f1c0b30'],55,,,,,,,,,,,,,,,,Lille,143,00:03:55.689,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e5e791c-cf98-48ba-9bde-2f3a23debe57,192,,,"[39.7, 18.6]",3900535,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bakary Adama Soumaoro,3677.0,Left Center Back,11,Lille,143,['e2d3680e-eb81-470e-9d06-aac568d20326'],56,,,,,,,,,,,,,,,,Lille,143,00:03:56.984,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943577ef-dc46-4fd6-bce3-ffcb66148808,195,,,"[51.4, 60.3]",3900535,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Florent Balmont,3211.0,Right Center Midfield,11,Lille,143,['e7627b61-bf44-42b9-8bf2-578c1d18a1f8'],0,,,,,,,,,,,,,,,,Lille,143,00:04:00.396,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce0cc3ce-fd38-4919-8f34-65485ac2aef8,199,,,"[117.6, 67.6]",3900535,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sébastien Corchia,6716.0,Right Back,11,Lille,143,['99782490-063c-49c4-95a7-fcec1f667ea6'],6,,,,,,,,,,,,,,,,Lille,143,00:04:06.813,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce5fac0d-63e4-4bfd-8c6e-a554a8ce79cb,201,,,"[26.2, 21.7]",3900535,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Florentin Pogba,4802.0,Left Center Back,12,Saint-Étienne,135,['a53fde95-ab74-450c-b22f-896d4a1c2119'],39,,,,,,,,,,,,,,,,Saint-Étienne,135,00:04:39.558,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28d43f01-9ef4-433b-81f1-19030d3812a9,204,,,"[14.7, 46.9]",3900535,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Stéphane Ruffier,4259.0,Goalkeeper,12,Saint-Étienne,135,['39585d71-4708-482a-bac8-ed88714f61eb'],44,,,,,,,,,,,,,,,,Saint-Étienne,135,00:04:44.587,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2435deaf-7a38-4b94-abcd-cf70d5e9e948,207,,,"[23.6, 67.0]",3900535,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Loïc Perrin,4263.0,Right Center Back,12,Saint-Étienne,135,['d58a21d2-bb97-4cb9-b242-843185aaff87'],46,,,,,,,,,,,,,,,,Saint-Étienne,135,00:04:46.422,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d852bd51-b2f5-40c1-8ebe-6038ea5559b5,210,,,"[41.4, 69.0]",3900535,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Vincent Pajot,3414.0,Right Defensive Midfield,12,Saint-Étienne,135,['cbe7a5c8-76c7-4f6f-bab1-bc456a532ff1'],53,,,,,,,,,,,,,,,,Saint-Étienne,135,00:04:53.547,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b3d2392-f6b5-4966-ad66-f325adfa7ee2,213,,,"[13.7, 41.5]",3900535,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Stéphane Ruffier,4259.0,Goalkeeper,12,Saint-Étienne,135,['0139fd30-481d-4a1b-a9e2-7d10b84acd95'],56,,,,,,,,,,,,,,,,Saint-Étienne,135,00:04:56.682,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac64db0f-d8b4-476d-80a2-ccf7e781b910,216,,,"[29.7, 25.1]",3900535,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Florentin Pogba,4802.0,Left Center Back,12,Saint-Étienne,135,['393044c4-4267-43bb-9bef-591d9ecf6a90'],59,,,,,,,,,,,,,,,,Saint-Étienne,135,00:04:59.017,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1726d539-adf8-41fe-a4bf-4360d5a924fd,220,,,"[86.9, 25.3]",3900535,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nolan Roux,3179.0,Center Forward,12,Saint-Étienne,135,['8a6b377b-e07a-40b7-b6a8-bd82952df392'],7,,,,,,,,,,,,,,,,Saint-Étienne,135,00:05:07.458,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e818310f-7636-45db-95fc-19de8fafb9ae,224,,,"[17.0, 40.6]",3900535,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bakary Adama Soumaoro,3677.0,Left Center Back,13,Lille,143,['a6d87f3f-d6b0-44ad-a2a8-019edc58f8bc'],9,,,,,,,,,,,,,,,,Lille,143,00:05:09.907,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e049c94-a26d-4d7e-b4a4-17c9f8f41cac,227,,,"[6.9, 43.6]",3900535,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vincent Enyeama,40484.0,Goalkeeper,13,Lille,143,['16e6a1f2-10de-47af-9db0-29374da4e15e'],11,,,,,,,,,,,,,,,,Lille,143,00:05:11.483,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207fe205-ee80-4258-b0ba-1d9b49d68c29,230,,,"[52.0, 7.3]",3900535,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Éric Bauthéac,40486.0,Left Wing,13,Lille,143,['ea57f1ed-364c-42ef-81f9-cabe0332d3cb'],16,,,,,,,,,,,,,,,,Lille,143,00:05:16.338,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405a1632-6e2d-40ef-af9a-344f0361761a,232,,,"[80.9, 73.9]",3900535,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Bamba,4256.0,Right Wing,14,Saint-Étienne,135,['d159b849-ea20-4812-8da2-42615c498665'],28,,,,,,,,,,,,,,,,Saint-Étienne,135,00:05:28.566,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53f1a64b-26ca-4b45-8f0d-bb0218cf6cde,235,,,"[80.0, 49.3]",3900535,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nolan Roux,3179.0,Center Forward,14,Saint-Étienne,135,['8fb3371a-995e-410d-9f55-1a4a21d27c87'],32,,,,,,,,,,,,,,,,Saint-Étienne,135,00:05:32.479,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d305a073-deee-4710-b51a-4057137101a3,240,,,"[47.2, 69.5]",3900535,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sébastien Corchia,6716.0,Right Back,14,Saint-Étienne,135,['cd9c1bc8-a71f-480a-948e-19b24a7c9663'],35,,,,,,,,,,,,,,,,Lille,143,00:05:35.493,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e2c8c40-4d9a-4bed-be76-353d909e304f,243,,,"[93.5, 62.0]",3900535,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yassine Benzia,3673.0,Right Wing,14,Saint-Étienne,135,['ee938df9-615c-4d55-9dd3-e98232c8eb5c'],38,,,,,,,,,,,,,,,,Lille,143,00:05:38.897,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334ad75b-d81e-430b-9f9e-a5ae08d8b5cf,249,,,"[49.7, 5.5]",3900535,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kévin Monnet-Paquet,4431.0,Left Wing,14,Saint-Étienne,135,['3c3fcd47-be9c-43a9-b88d-72c40b88e18f'],42,,,,,,,,,,,,,,,,Saint-Étienne,135,00:05:42.546,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472531ef-8c81-428b-8f16-d165d7387d9f,251,,,"[110.5, 65.8]",3900535,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gadji Celi Carmen Junior Tallo,10330.0,Center Forward,15,Lille,143,['42ae4b73-6170-4bb5-a6f7-0a60a63dbbb3'],55,,,,,,,,,,,,,,,,Lille,143,00:05:55.546,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb6dcf34-168a-4efe-8d65-d5ae15c41cfa,256,,,"[30.3, 3.9]",3900535,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kévin Monnet-Paquet,4431.0,Left Wing,15,Lille,143,['f7f2a916-c638-4d21-8b39-5d6e8411f0e5'],58,,,,,,,,,,,,,,,,Saint-Étienne,135,00:05:58.718,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a111dc2-fc12-4a33-bc78-ef3afe06e62c,258,,,"[90.0, 67.6]",3900535,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Florent Balmont,3211.0,Right Center Midfield,16,Lille,143,['0e322e9b-2f80-463e-a23e-540d436826a0'],3,,,,,,,,,,,,,,,,Lille,143,00:06:03.092,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d59ed41-91e4-4b08-981e-bbd73f2580b8,261,,,"[105.9, 66.0]",3900535,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yassine Benzia,3673.0,Right Wing,16,Lille,143,['64523e40-9725-4c44-a02c-f7b99260d12d'],4,,,,,,,,,,,,,,,,Lille,143,00:06:04.322,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe10dd0a-97e5-41d2-b138-8fccf7f13258,265,,,"[105.6, 78.0]",3900535,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sébastien Corchia,6716.0,Right Back,16,Lille,143,['feffcb26-c10c-4c74-9078-9fd9b54e24e6'],6,,,,,,,,,,,,,,,,Lille,143,00:06:06.112,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10afbedc-4b55-4bca-8b9c-19db262b4d18,268,,,"[109.7, 20.6]",3900535,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Éric Bauthéac,40486.0,Left Wing,16,Lille,143,['757ccd2d-f3f2-4b20-845a-8de607f0c740'],8,,,,,,,,,,,,,,,,Lille,143,00:06:08.997,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3020b55-0fe8-4543-8271-8390ccbdc6f2,274,,,"[48.8, 21.4]",3900535,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bakary Adama Soumaoro,3677.0,Left Center Back,16,Lille,143,['fe8f2888-837e-4606-9000-54b39b398c42'],15,,,,,,,,,,,,,,,,Lille,143,00:06:15.871,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39006876-4f65-4be2-a7bb-67f67b4fd375,277,,,"[19.3, 43.4]",3900535,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vincent Enyeama,40484.0,Goalkeeper,16,Lille,143,['0a35fb64-715b-483d-9328-995732ea1592'],20,,,,,,,,,,,,,,,,Lille,143,00:06:20.319,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c4bdbf0-7120-498d-a3bb-8647d321bc92,280,,,"[30.8, 14.2]",3900535,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bakary Adama Soumaoro,3677.0,Left Center Back,16,Lille,143,['182657f4-9379-473b-9399-22cf2ee9af53'],24,,,,,,,,,,,,,,,,Lille,143,00:06:24.808,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70a851c8-53cb-4294-af73-7875fd2852bc,283,,,"[44.8, 13.1]",3900535,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rio Antonio Zoba Mavuba,40522.0,Center Defensive Midfield,16,Lille,143,['624681ca-4d5e-4005-b6ad-1804221ae970'],26,,,,,,,,,,,,,,,,Lille,143,00:06:26.883,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89fa66d9-c0f8-46a3-80c4-1e5c0d591b4b,286,,,"[96.1, 5.6]",3900535,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Djibril Sidibé,3446.0,Left Back,16,Lille,143,['0acafc17-aca5-455e-8907-8b5f5d97b529'],31,,,,,,,,,,,,,,,,Lille,143,00:06:31.479,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a278aee-8ff0-4a79-8294-74c29665f1fd,293,,,"[88.4, 29.1]",3900535,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marvin Martin,7441.0,Left Center Midfield,16,Lille,143,['86bfd64b-6603-4036-b77a-273d0f1064c2'],36,,,,,,,,,,,,,,,,Lille,143,00:06:36.891,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ac9712a-525b-487d-928b-abfe42eadf97,297,,,"[100.1, 19.7]",3900535,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Djibril Sidibé,3446.0,Left Back,16,Lille,143,['3bfda110-6b3d-49bc-a849-0123da2c8095'],38,,,,,,,,,,,,,,,,Lille,143,00:06:38.187,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb71a393-cfa6-438f-b117-a5828d11e486,300,,,"[99.5, 29.1]",3900535,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gadji Celi Carmen Junior Tallo,10330.0,Center Forward,16,Lille,143,['2190ebe1-199a-4ed0-abed-2942e000163b'],38,,,,,,,,,,,,,,,,Lille,143,00:06:38.565,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b32df3d-5220-4b25-a657-cc1d4cf78606,303,,,"[110.3, 21.0]",3900535,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Éric Bauthéac,40486.0,Left Wing,16,Lille,143,['deaac97e-bbcc-4978-a548-ff47d0823f0e'],40,,,,,,,,,,,,,,,,Lille,143,00:06:40.914,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd8645c4-9622-433c-a9e7-faad9266cd14,307,,,"[117.9, 38.6]",3900535,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gadji Celi Carmen Junior Tallo,10330.0,Center Forward,17,Lille,143,['5731f13a-10bc-4f7e-b7f9-7e5f571cf1a1'],11,,,,,,,,,,,,,,,,Lille,143,00:07:11.868,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc236bdc-29b7-4de9-9d16-5635f42aea55,311,,,"[79.0, 67.4]",3900535,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jonathan Bamba,4256.0,Right Wing,18,Saint-Étienne,135,['f72198ce-5de9-41b4-99df-533e9372a80a'],31,,,,,,,,,,,,,,,,Saint-Étienne,135,00:07:31.412,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d82fc8ed-9c35-4009-b0a7-e5401f489f1b,316,,,"[119.4, 66.8]",3900535,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Valentin Eysseric,4254.0,Center Attacking Midfield,19,Saint-Étienne,135,"['7c1a70c1-6c69-48f3-9e64-0466303915ff', 'ccba013f-6e4a-484a-a858-a9f6ba6c1751']",47,,,,,,,,,,,,,,,,Saint-Étienne,135,00:07:47.413,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb583f9c-a495-471c-b6e1-77c990408fc9,318,,,"[109.0, 65.5]",3900535,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Bamba,4256.0,Right Wing,19,Saint-Étienne,135,['15e16971-6151-40c2-b241-a02059195a9a'],49,,,,,,,,,,,,,,,,Saint-Étienne,135,00:07:49.165,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aaa01d30-c307-4135-a4da-b56753992743,322,,,"[5.1, 3.6]",3900535,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Djibril Sidibé,3446.0,Left Back,20,Lille,143,['a1950f59-70bf-4382-96d4-b09eca9d9e19'],50,,,,,,,,,,,,,,,,Lille,143,00:07:50.674,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edd861a1-ddb4-455c-9919-93404b6642cf,325,,,"[16.2, 1.4]",3900535,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marvin Martin,7441.0,Left Center Midfield,20,Lille,143,['bbb729e6-1125-4f43-bcdc-76203097e105'],51,,,,,,,,,,,,,,,,Lille,143,00:07:51.814,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2bf090c-fe72-4f5f-ae55-c7c139941fa3,330,,,"[45.5, 6.9]",3900535,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Éric Bauthéac,40486.0,Left Wing,20,Lille,143,"['8df1cfa9-def3-48f0-a635-9db6a5c18ed5', 'bb49b261-8cfe-42ed-88d6-116cbf098efb']",54,,,,,,,,,,,,,,,,Lille,143,00:07:54.886,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91608b8f-ce98-47b9-93ef-4d143b011bb1,335,,,"[39.0, 7.3]",3900535,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bakary Adama Soumaoro,3677.0,Left Center Back,21,Lille,143,['8d73a3bf-2cf0-40ef-9640-ee2c5654145e'],5,,,,,,,,,,,,,,,,Lille,143,00:08:05.560,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5cdb6b5-513b-4fa6-a41c-9b972cd0d302,337,,,"[21.9, 53.4]",3900535,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stopilla Sunzu,23203.0,Right Center Back,21,Lille,143,['ef28f20b-3c58-4e0d-bb62-2f42d3856464'],10,,,,,,,,,,,,,,,,Lille,143,00:08:10.342,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a92a124f-c2d5-4d7b-bfd2-91cefddc0d64,340,,,"[38.6, 35.2]",3900535,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rio Antonio Zoba Mavuba,40522.0,Center Defensive Midfield,21,Lille,143,['7ef73f18-4d7c-40e3-a726-3100389ddba7'],14,,,,,,,,,,,,,,,,Lille,143,00:08:14.892,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02924db4-c037-4e82-9ff6-c9b2fb5cde01,343,,,"[45.7, 12.4]",3900535,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marvin Martin,7441.0,Left Center Midfield,21,Lille,143,['86124792-3eac-45c9-ad19-02097ce20175'],18,,,,,,,,,,,,,,,,Lille,143,00:08:18.295,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6c4b116-c5ae-4f3d-8c51-c0cd9f91864b,347,,,"[33.0, 15.3]",3900535,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bakary Adama Soumaoro,3677.0,Left Center Back,21,Lille,143,['073bb48e-4514-4be0-a9ba-559c40b47f80'],23,,,,,,,,,,,,,,,,Lille,143,00:08:23.014,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75a07ef0-33c6-4cca-ba62-f170636b507b,350,,,"[41.5, 62.1]",3900535,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Florent Balmont,3211.0,Right Center Midfield,21,Lille,143,['bce90c79-b850-4012-9592-2166c96b74a0'],25,,,,,,,,,,,,,,,,Lille,143,00:08:25.628,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdc3dc55-4b68-42e7-819f-5b510efefe32,357,,,"[84.7, 3.3]",3900535,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nolan Roux,3179.0,Center Forward,21,Lille,143,['5078f382-4ff1-46f2-9827-31977980b98f'],37,,,,,,,,,,,,,,,,Saint-Étienne,135,00:08:37.850,Ball Receipt*,
