50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.031308,,,,,,,,,,,,,,,eaac0320-0747-4347-925c-06bb9659c08c,1126,,"[95.1, 1.8]",3900572,28,,,,,1.8588518,,Left Foot,,,"[94.3, 4.5]",,Ground Pass,,2.8160255,Incomplete,,Khalid Boutaïb,5726.0,,,,,,1,From Free Kick,Issiaga Sylla,4352.0,Left Back,60,Gazélec Ajaccio,160,"['421fe748-1fa1-4c25-a689-15b9e154f9b1', '616411d0-2262-49b6-aee6-5a1677b39e2a', 'd65d5e22-bd53-4b70-8e05-b0e3b7bc6888']",25,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:28:25.319,Pass,True
,,,,,,,,,,,,,,,,,,3.659756,,,,,,,,,,,,,,,d5e6330f-4450-4c9d-b044-c5f5f76f2135,1130,,"[25.0, 80.0]",3900572,28,,True,,,-2.020227,,,,,"[20.9, 71.5]",,Low Pass,,9.4371605,,,Ricardo Alberto Silveira de Carvalho,10805.0,,,,,Throw-in,1,From Throw In,Fábio Henrique Tavares,3247.0,Right Back,61,AS Monaco,129,['96228fb7-dab0-4b8d-a506-20d78148a561'],35,,,,,,,,,,,,,,,,,,AS Monaco,129,00:28:35.617,Pass,
,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,,41d3d9af-f931-45f7-be14-897c26413f18,1132,,"[24.5, 45.4]",3900572,28,,,,,-1.3580872,,Right Foot,,,"[31.8, 11.6]",,Ground Pass,,34.57933,,,Fábio Alexandre da Silva Coentrão,19047.0,,,,,,1,From Throw In,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,61,AS Monaco,129,['4b8ae3d8-2f55-40da-a585-291a57fedb6d'],39,,,,,,,,,,,,,,,,,,AS Monaco,129,00:28:39.445,Pass,
,,,,,,,,,,,,,,,,,,1.115001,,,,,,,,,,,,,,,3e334fad-8d9a-4f22-ac0b-eef8f0fb9f99,1135,,"[34.7, 4.0]",3900572,28,,,,,-0.19968389,,Left Foot,,,"[43.1, 2.3]",,Ground Pass,,8.570297,,,Hélder Wander Sousa Azevedo Costa,9931.0,,,,,,1,From Throw In,Fábio Alexandre da Silva Coentrão,19047.0,Left Back,61,AS Monaco,129,['247b36f0-133a-46b4-a120-7e0812123151'],43,,,,,,,,,,,,,,,,,,AS Monaco,129,00:28:43.006,Pass,
,,,,,,,,,,,,,,,,,,1.214434,,,,,,,,,,,,,,,24c26327-ff5f-4641-87ff-54f2b3cab73b,1138,,"[43.1, 2.3]",3900572,28,,,,,2.332943,,Right Foot,,,"[36.8, 8.9]",,Ground Pass,,9.124144,,,João Filipe Iria Santos Moutinho,3168.0,,,,,,1,From Throw In,Hélder Wander Sousa Azevedo Costa,9931.0,Left Wing,61,AS Monaco,129,['97cc3cdc-2359-43f8-9681-51c958f19638'],45,,,,,,,,,,,,,,,,,,AS Monaco,129,00:28:45.768,Pass,
,,,,,,,,,,,,,,,,,,1.106444,,,,,,,,,,,,,,,545315bc-4ccc-479c-b953-4c7c4d88af8f,1141,,"[36.8, 9.1]",3900572,28,,,,,2.970444,,Right Foot,,,"[28.7, 10.5]",,Ground Pass,,8.220098,,,Ricardo Alberto Silveira de Carvalho,10805.0,,,,,,1,From Throw In,João Filipe Iria Santos Moutinho,3168.0,Left Defensive Midfield,61,AS Monaco,129,['81ae96a3-22a1-4b41-be28-e2c004294fad'],47,,,,,,,,,,,,,,,,,,AS Monaco,129,00:28:47.022,Pass,
,,,,,,,,,,,,,,,,,,1.640375,,,,,,,,,,,,,,,62545231-b637-4383-9cb8-df05b1156bf9,1144,,"[29.9, 17.3]",3900572,28,,,,,1.5328997,,Right Foot,,,"[30.7, 38.4]",,Ground Pass,,21.11516,,,Wallace Fortuna dos Santos,8277.0,,,,,,1,From Throw In,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,61,AS Monaco,129,['966266d9-ad43-4233-a5a1-4cd5beaacf10'],49,,,,,,,,,,,,,,,,,,AS Monaco,129,00:28:49.417,Pass,
,,,,,,,,,,,,,,,,,,2.824683,,,,,,,,,,,,,,,6ad4d762-a2e4-4d52-a3bd-c72bb9ef11c5,1147,,"[42.3, 48.6]",3900572,28,,,,,-0.4444192,,Right Foot,,,"[96.9, 22.6]",,High Pass,,60.474457,Incomplete,,Fábio Alexandre da Silva Coentrão,19047.0,,,,,,1,From Throw In,Wallace Fortuna dos Santos,8277.0,Right Center Back,61,AS Monaco,129,"['9772d601-b884-45a0-bd56-cea75c111186', 'd367fc86-9e82-475d-a646-143bb1555b46']",55,,,,,,,,,,,,,,,,,,AS Monaco,129,00:28:55.235,Pass,
,,,,,,,,,,,,,,,,,,2.30945,,,,,,,,,,,,,,,c4257644-f445-453b-ae7c-af8b6fa35682,1152,,"[16.8, 75.6]",3900572,29,,,,,-0.013760599,,Right Foot,,,"[38.6, 75.3]",,Low Pass,,21.802065,,,John Tshibumbu,7721.0,,,,,,1,Regular Play,Alexandre Coeff,7428.0,Right Back,62,Gazélec Ajaccio,160,"['4280f055-d9fe-4307-a2d3-80f711a8fc8b', '922f8cc0-8ebc-4312-afa1-fcd75b37ce30']",2,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:29:02.446,Pass,True
,,,,,,,,,,,,,,,,,,0.758456,,,,,,,,,,,,,,,ebb21813-7bff-4686-9ab3-fed8f0497b8f,1155,,"[35.6, 75.3]",3900572,29,,,,,3.024484,,Right Foot,,,"[28.8, 76.1]",,Ground Pass,,6.846897,,,Alexandre Coeff,7428.0,,,,,,1,Regular Play,John Tshibumbu,7721.0,Left Center Forward,62,Gazélec Ajaccio,160,['1afdf4d9-d15b-4357-95c1-e01f5d5a6f91'],5,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:29:05.251,Pass,
,,,,,,,,,,,,,,,,,,0.653239,,,,,,,,,,,,,,,9de58225-bbdf-4610-87d6-1e2f9037f096,1159,,"[28.8, 76.1]",3900572,29,,,,,-0.7413091,,Right Foot,,,"[35.9, 69.6]",,Ground Pass,,9.626006,,,David Ducourtioux,401509.0,,,,,,1,Regular Play,Alexandre Coeff,7428.0,Right Back,62,Gazélec Ajaccio,160,['f87b051d-dca4-4f4c-854c-f23e033c8404'],6,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:29:06.925,Pass,
,,,,,,,,,,,,,,,,,,1.220429,,,,,,,,,,,,,,,20481f2b-a006-443f-aed9-3e6d0adade40,1168,,"[90.6, 23.2]",3900572,29,,,,,1.6789441,,Right Foot,,,"[88.7, 40.7]",,Ground Pass,,17.60284,,,Nabil Dirar,5727.0,,,,,,1,Regular Play,Guido Marcelo Carrillo,3246.0,Center Forward,63,AS Monaco,129,"['b54145d8-92f6-4c6d-b72c-291e05e3c093', 'fbd958d4-f359-46f9-a2cf-8cece8a97d6e']",10,,,,,,,,,,,,,,,,,,AS Monaco,129,00:29:10.918,Pass,True
,,,,,,,,,,,,,,,,,,0.35589,,,,,,,,,,,,,,,be8c9c34-b945-485e-b1fb-5785a5a253a4,1173,,"[85.6, 27.8]",3900572,29,,,,,-0.3045109,,Right Foot,,,"[96.1, 24.5]",,High Pass,,11.006362,Incomplete,,Hélder Wander Sousa Azevedo Costa,9931.0,,,,,,1,Regular Play,Nabil Dirar,5727.0,Right Wing,63,AS Monaco,129,"['774d5632-505c-46a9-b2cc-0974ceefc673', 'bf80023d-bb0c-4234-808b-56561033079f']",17,,,,,,,,,,,,,,,,,,AS Monaco,129,00:29:17.090,Pass,
,,,,,,,,,,,,,,,,,,1.879639,,,,,,,,,,,,,,,daabe7f5-efc2-4240-96ba-ddb68c114ea7,1177,,"[55.0, 38.0]",3900572,29,,,,,-1.6515452,,Head,,,"[53.6, 20.7]",,Low Pass,,17.356554,,,Ricardo Alberto Silveira de Carvalho,10805.0,,,,,Recovery,1,Regular Play,Wallace Fortuna dos Santos,8277.0,Right Center Back,63,AS Monaco,129,['09d520d6-b5a6-4d2b-86aa-b0e8ef431722'],21,,,,,,,,,,,,,,,,,,AS Monaco,129,00:29:21.572,Pass,
,,,,,,,,,,,,,,,,,,1.99708,,,,,,,,,,,,,,,58350f60-a0f5-4798-b1a2-432d8f8861c9,1180,,"[55.8, 20.3]",3900572,29,,,,,1.6180983,,Left Foot,,,"[55.0, 37.2]",,Ground Pass,,16.918924,,,Wallace Fortuna dos Santos,8277.0,,,,,,1,Regular Play,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,63,AS Monaco,129,['d1c844c3-c56d-4009-9c6e-95e792f8aea6'],24,,,,,,,,,,,,,,,,,,AS Monaco,129,00:29:24.958,Pass,
,,,,,,,,,,,,,,,,,,2.830274,,,,,,,,,,,,,,,e373890c-c5a7-4937-a98c-9715591630db,1183,,"[60.1, 47.8]",3900572,29,,,,,-0.43674827,,Right Foot,,,"[105.3, 26.7]",,High Pass,,49.882362,Incomplete,,Guido Marcelo Carrillo,3246.0,,,,,,1,Regular Play,Wallace Fortuna dos Santos,8277.0,Right Center Back,63,AS Monaco,129,"['09874c4c-6d7f-4026-83f4-9ce96b07233d', 'ccb2c729-1721-4af7-9065-ba936ced8f46']",29,,,,,,,,,,,,,,,,,,AS Monaco,129,00:29:29.355,Pass,
,,,,,,,,,,,,,,,,,,0.21564,,,,,,,,,,,,,,,770c133a-8c9a-435a-9454-40edf29f6cba,1188,,"[29.9, 77.1]",3900572,29,,,,,0.02438541,,Right Foot,,,"[34.0, 77.2]",,Low Pass,,4.101219,Incomplete,,,,,,,,,1,Regular Play,David Ducourtioux,401509.0,Right Center Midfield,64,Gazélec Ajaccio,160,['1099f873-f3b7-4c5c-99eb-deeabbe792c9'],37,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:29:37.745,Pass,
,,,,,,,,,,,,,,,,,,1.357461,,,,,,,,,,,,,,,00e13dff-91e3-490e-a4dd-52191c42f0c9,1190,,"[34.0, 80.0]",3900572,29,,,,,-0.23770984,,,,,"[56.7, 74.5]",,High Pass,,23.356798,,,Khalid Boutaïb,5726.0,,,,,Throw-in,1,From Throw In,Alexandre Coeff,7428.0,Right Back,65,Gazélec Ajaccio,160,['88ac0ba9-f9fc-4b0c-8707-050ef2fcc02d'],50,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:29:50.168,Pass,
,,,,,,,,,,,,,,,,,,0.83504,,,,,,,,,,,,,,,05ca02a8-8836-4360-b5cc-e591b5533ab1,1196,,"[68.7, 4.8]",3900572,29,,,,,1.9260272,,Left Foot,,,"[64.1, 17.2]",,Ground Pass,,13.225733,,,Jérémy Toulalan,3406.0,,,,,Recovery,1,Regular Play,Hélder Wander Sousa Azevedo Costa,9931.0,Left Wing,66,AS Monaco,129,['997f759c-a65c-4ae5-88c5-aa9cc5127815'],53,,,,,,,,,,,,,,,,,,AS Monaco,129,00:29:53.503,Pass,
,,,,,,,,,,,,,,,,,,0.950524,,,,,,,,,,,,,,,b4f20bab-b082-442d-8606-f3744f0a5aec,1199,,"[64.5, 22.3]",3900572,29,,,,,1.297441,,Right Foot,,,"[67.5, 33.0]",,Ground Pass,,11.112605,,,Nabil Dirar,5727.0,,,,,,1,Regular Play,Jérémy Toulalan,3406.0,Right Defensive Midfield,66,AS Monaco,129,['2badebf6-af29-4090-b602-5cd5b44c5675'],56,,,,,,,,,,,,,,,,,,AS Monaco,129,00:29:56.228,Pass,
,,,,,,,,,,,,,,,,,,1.7504,,,,,,,,,,,,,,,88654b81-38f6-4b3e-84d1-86fcf18682fb,1202,,"[61.5, 39.1]",3900572,29,,,,,1.0971633,,Right Foot,,,"[75.8, 67.0]",,Ground Pass,,31.351236,,,Thomas Lemar,3245.0,,,,,,1,Regular Play,Nabil Dirar,5727.0,Right Wing,66,AS Monaco,129,['273136d2-7583-4900-86a2-4d7ba0bcd258'],59,,,,,,,,,,,,,,,,,,AS Monaco,129,00:29:59.591,Pass,
,,,,,,,,,,,,,,,,,,1.499419,,,,,,,,,,,,,,,72fc3b68-c57c-4594-a394-c34dc6492700,1206,,"[74.4, 68.4]",3900572,30,,,,,2.6471329,,Left Foot,,,"[62.9, 74.6]",,Ground Pass,,13.064838,,,Fábio Henrique Tavares,3247.0,,,,,,1,Regular Play,Thomas Lemar,3245.0,Center Attacking Midfield,66,AS Monaco,129,['102a2a05-bb27-40b4-b9fc-9fd9a29e7165'],1,,,,,,,,,,,,,,,,,,AS Monaco,129,00:30:01.926,Pass,
,,,,,,,,,,,,,,,,,,1.456518,,,,,,,,,,,,,,,546e5756-2d7f-42e3-a4fa-6f7359c1a1b7,1209,,"[62.9, 74.6]",3900572,30,,,,,-0.4851786,,Right Foot,,,"[92.3, 59.1]",,Low Pass,,33.235672,,,Guido Marcelo Carrillo,3246.0,,,,,,1,Regular Play,Fábio Henrique Tavares,3247.0,Right Back,66,AS Monaco,129,['4284348f-281d-4b20-894b-bc354d2d6c43'],4,,,,,,,,,,,,,,,,,,AS Monaco,129,00:30:04.900,Pass,
,,,,,,,,,,,,,,,,,,0.476316,,,,,,,,,,,,,,,04ad0b50-e88e-4749-acf6-7bc396005a66,1214,,"[29.9, 19.4]",3900572,30,,,,,-0.7853982,,Left Foot,,,"[37.8, 11.5]",,Ground Pass,,11.172287,,,Issiaga Sylla,4352.0,,,,,Recovery,1,Regular Play,Damjan Đoković,31911.0,Left Center Midfield,67,Gazélec Ajaccio,160,"['16f00c9a-39b4-4fe1-9ec2-430f2fc7d1d3', 'd2bed2fa-a193-4145-ba81-ff1970a30bd5']",7,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:30:07.447,Pass,True
,,,,,,,,,,,,,,,,,,0.892415,,,,,,,,,,,,,,,e35d997d-3128-4f5f-90d5-1e19e5de8118,1218,,"[37.8, 11.5]",3900572,30,,,,,1.5561988,,Left Foot,,,"[38.0, 25.2]",,Ground Pass,,13.70146,,,Jérôme Le Moigne,401507.0,,,,,,1,Regular Play,Issiaga Sylla,4352.0,Left Back,67,Gazélec Ajaccio,160,"['01707a66-7961-4554-9622-45f204a5af82', 'cfe4040b-029b-4ce5-a7b3-755207634e97']",8,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:30:08.373,Pass,True
,,,,,,,,,,,,,,,,,,1.201589,,,,,,,,,,,,,,,32dc8488-12a9-46b5-9dd2-d9d0bdf87314,1221,,"[38.0, 25.2]",3900572,30,,,,,0.14850488,,Right Foot,,,"[50.7, 27.1]",,Ground Pass,,12.841339,,,Mohamed Larbi,10616.0,,,,,,1,Regular Play,Jérôme Le Moigne,401507.0,Center Defensive Midfield,67,Gazélec Ajaccio,160,['a7f320fa-911a-4208-aca8-fc81af4e44d5'],9,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:30:09.386,Pass,
,,,,,,,,,,,,,,,,,,2.141366,,,,,,,,,,,,,,,5bffbbb8-2798-48fd-b7fa-51c1a384c554,1225,,"[55.9, 24.8]",3900572,30,,,,,-0.5480474,,Right Foot,,,"[96.2, 0.2]",,Ground Pass,,47.214935,Out,,John Tshibumbu,7721.0,,,,,,1,Regular Play,Mohamed Larbi,10616.0,Center Attacking Midfield,67,Gazélec Ajaccio,160,['af2f2993-65c2-46e7-b30b-041beb5ebe30'],12,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:30:12.157,Pass,
,,,,,,,,,,,,,,,,,,0.93167,,,,,,,,,,,,,,,572cb1e6-e07d-4f2a-add9-a3f634e5f372,1227,,"[29.1, 80.0]",3900572,30,,,,,-2.10157,,,,,"[23.7, 70.8]",,Low Pass,,10.667708,,,Wallace Fortuna dos Santos,8277.0,,,,,Throw-in,1,From Throw In,Fábio Henrique Tavares,3247.0,Right Back,68,AS Monaco,129,['a9748f5e-3a61-4ed6-a69e-730bde78294b'],22,,,,,,,,,,,,,,,,,,AS Monaco,129,00:30:22.097,Pass,
,,,,,,,,,,,,,,,,,,2.013163,,,,,,,,,,,,,,,1bf737bf-be1a-405c-bd6c-076d07ee0372,1230,,"[22.8, 66.7]",3900572,30,,,,,-1.474647,,Right Foot,,,"[24.7, 47.0]",,Ground Pass,,19.791412,,,Ricardo Alberto Silveira de Carvalho,10805.0,,,,,,1,From Throw In,Wallace Fortuna dos Santos,8277.0,Right Center Back,68,AS Monaco,129,['caf49860-e010-44ff-9a53-1167f749a003'],25,,,,,,,,,,,,,,,,,,AS Monaco,129,00:30:25.672,Pass,
,,,,,,,,,,,,,,,,,,2.157192,,,,,,,,,,,,,,,7d65de38-3a72-4cdd-893c-25ca2e39b59d,1233,,"[29.1, 36.4]",3900572,30,,,,,-1.0949966,,Right Foot,,,"[40.9, 13.5]",,Ground Pass,,25.761406,,,Fábio Alexandre da Silva Coentrão,19047.0,,,,,,1,From Throw In,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,68,AS Monaco,129,['d522e2f7-9421-4fcc-81bc-51d5a2c4a615'],29,,,,,,,,,,,,,,,,,,AS Monaco,129,00:30:29.185,Pass,
,,,,,,,,,,,,,,,,,,1.43626,,,,,,,,,,,,,,,79f264e8-a64f-4e73-98b6-eb3d30c1966e,1236,,"[54.1, 8.3]",3900572,30,,,,,0.12806243,,Left Foot,,,"[90.6, 13.0]",,High Pass,,36.801357,Incomplete,,Hélder Wander Sousa Azevedo Costa,9931.0,,,,,,1,From Throw In,Fábio Alexandre da Silva Coentrão,19047.0,Left Back,68,AS Monaco,129,"['2c77cef4-da5a-41bb-aec1-b6fad5f3f7a5', 'f95c76e9-216b-44d9-8b0b-b98c75991fcb']",34,,,,,,,,,,,,,,,,,,AS Monaco,129,00:30:34.201,Pass,
,,,,,,,,,,,True,,,,,,,1.274954,,,,,,,,,,,,,,,2c77cef4-da5a-41bb-aec1-b6fad5f3f7a5,1238,,"[29.5, 67.1]",3900572,30,,,,,0.293589,,Head,,,"[42.4, 71.0]",,Low Pass,,13.476646,,,David Ducourtioux,401509.0,,,,,Interception,1,Regular Play,Alexandre Coeff,7428.0,Right Back,69,Gazélec Ajaccio,160,"['79cbe8b5-b0fd-4fb9-baca-89638ca661dd', '79f264e8-a64f-4e73-98b6-eb3d30c1966e']",35,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:30:35.637,Pass,
,,,,,,,,,,,,,,,,,,2.262434,,,,,,,,,,,,,,,5b5856fe-d3d0-433c-bcf6-6b47fb51b3c1,1241,,"[31.4, 72.9]",3900572,30,,,,,0.059121054,,Right Foot,,,"[63.5, 74.8]",,High Pass,,32.15618,,,Khalid Boutaïb,5726.0,,,,,,1,Regular Play,David Ducourtioux,401509.0,Right Center Midfield,69,Gazélec Ajaccio,160,['4701c2d4-63f8-4ebb-a94b-c245180f1cda'],41,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:30:41.093,Pass,
,,,,,,,,,,,,,,,,,,2.522929,,,,,,,,,,,,,,,c401975a-c565-4a60-b610-4f6a069e0844,1244,,"[68.4, 74.2]",3900572,30,,,,,-0.39707944,,Right Foot,,,"[105.6, 58.6]",,High Pass,,40.338566,,,Mohamed Larbi,10616.0,,,,,,1,Regular Play,Khalid Boutaïb,5726.0,Right Center Forward,69,Gazélec Ajaccio,160,['eed0d511-94d7-4116-b185-f8ca77da0ad7'],44,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:30:44.441,Pass,
,,,,,,,,,,,,,,,,,,0.363264,,,,,,,,,,,,,,,bdb38862-63e6-40df-a6d6-94c086a78d6f,1248,,"[109.4, 58.0]",3900572,30,,,,,-1.6401294,9e36e0d9-04b0-4d90-87f9-d1a7f0f383b9,Right Foot,True,,"[108.4, 43.6]",True,Ground Pass,,14.43468,,,John Tshibumbu,7721.0,,,,,,1,Regular Play,Mohamed Larbi,10616.0,Center Attacking Midfield,69,Gazélec Ajaccio,160,['5e3e2f34-2315-42b8-a39f-d6511b8ece8d'],48,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:30:48.850,Pass,
,,,,,,,,,,,,,,,,,,1.464031,,,,,,,,,,,,,,,000d7b82-c7d2-4cd8-bf3d-64b9a016418c,1252,,"[60.0, 40.0]",3900572,31,,True,,,2.8387077,,Right Foot,,,"[55.2, 41.5]",,Ground Pass,,5.0289164,,,João Filipe Iria Santos Moutinho,3168.0,,,,,Kick Off,1,From Kick Off,Thomas Lemar,3245.0,Center Attacking Midfield,70,AS Monaco,129,['dccbd086-3481-443d-bf85-7528f0da9e26'],49,,,,,,,,,,,,,,,,,,AS Monaco,129,00:31:49.236,Pass,
,,,,,,,,,,,,,,,,,,1.510535,,,,,,,,,,,,,,,aad764ac-335a-4974-8324-caea7c1c383a,1255,,"[56.6, 39.4]",3900572,31,,,,,1.7090833,,Right Foot,,,"[53.9, 58.8]",,Ground Pass,,19.586985,,,Fábio Henrique Tavares,3247.0,,,,,,1,From Kick Off,João Filipe Iria Santos Moutinho,3168.0,Left Defensive Midfield,70,AS Monaco,129,['24e3bbdc-35f9-48cf-b05b-dc508840e418'],52,,,,,,,,,,,,,,,,,,AS Monaco,129,00:31:52.265,Pass,
,,,,,,,,,,,,,,,,,,2.081365,,,,,,,,,,,,,,,2d8ce533-06db-4efa-8fec-243226f0ee7e,1258,,"[53.9, 69.2]",3900572,31,,,,,0.14382756,,Right Foot,,,"[82.9, 73.4]",,Ground Pass,,29.302559,,,Nabil Dirar,5727.0,,,,,,1,From Kick Off,Fábio Henrique Tavares,3247.0,Right Back,70,AS Monaco,129,['b7d5c21c-eb1e-48cd-8a45-b5c033540802'],56,,,,,,,,,,,,,,,,,,AS Monaco,129,00:31:56.102,Pass,
,,,,,,,,,,,,,,,,,,2.052543,,,,,,,,,,,,,,,b8183a00-c1c8-4ed4-bb78-829a07e28f68,1264,,"[76.1, 80.0]",3900572,32,,True,,,-2.428358,,,,,"[49.4, 56.9]",,Low Pass,,35.305805,,,Wallace Fortuna dos Santos,8277.0,,,,,Throw-in,1,From Throw In,Fábio Henrique Tavares,3247.0,Right Back,71,AS Monaco,129,['28e71d01-4f10-47e8-a857-95614630c696'],8,,,,,,,,,,,,,,,,,,AS Monaco,129,00:32:08.180,Pass,
,,,,,,,,,,,,,,,,,,2.586663,,,,,,,,,,,,,,,982242c1-f6ca-4e1c-8148-261fec55002e,1266,,"[49.4, 56.9]",3900572,32,,,,,-1.3487145,,Right Foot,,,"[53.6, 38.3]",,Ground Pass,,19.068298,,,Ricardo Alberto Silveira de Carvalho,10805.0,,,,,,1,From Throw In,Wallace Fortuna dos Santos,8277.0,Right Center Back,71,AS Monaco,129,['653c6a27-d067-40c5-9b58-c7e32d630f42'],10,,,,,,,,,,,,,,,,,,AS Monaco,129,00:32:10.353,Pass,
,,,,,,,,,,,,,,,,,,1.154143,,,,,,,,,,,,,,,ce8fc28e-1338-461d-985f-cc8c8be7c379,1269,,"[53.6, 38.3]",3900572,32,,,,,-0.5931133,,Right Foot,,,"[67.1, 29.2]",,Ground Pass,,16.280663,,,João Filipe Iria Santos Moutinho,3168.0,,,,,,1,From Throw In,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,71,AS Monaco,129,['9a2a6532-457e-4855-afa0-6336e6a65308'],13,,,,,,,,,,,,,,,,,,AS Monaco,129,00:32:13.252,Pass,
,,,,,,,,,,,,,,,,,,1.228639,,,,,,,,,,,,,,,60d8aa87-49ec-4160-84bb-c30b4a6915f8,1273,,"[68.7, 24.5]",3900572,32,,,,,-2.8879185,,Right Foot,,,"[52.5, 20.3]",,Ground Pass,,16.73559,,,Ricardo Alberto Silveira de Carvalho,10805.0,,,,,,1,From Throw In,João Filipe Iria Santos Moutinho,3168.0,Left Defensive Midfield,71,AS Monaco,129,"['82755cc1-bffe-4504-a74c-05bc3905dd02', 'fd9de10a-7abc-4ff5-90b9-ac0251ef4562']",14,,,,,,,,,,,,,,,,,,AS Monaco,129,00:32:14.486,Pass,True
,,,,,,,,,,,,,,,,,,0.934146,,,,,,,,,,,,,,,dc78632a-d5d1-42c7-89b6-fc6cede75acf,1276,,"[59.9, 12.7]",3900572,32,,,,,-0.07271923,,Right Foot,,,"[75.0, 11.6]",,Ground Pass,,15.140013,,,Hélder Wander Sousa Azevedo Costa,9931.0,,,,,,1,From Throw In,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,71,AS Monaco,129,['686e68d0-78c8-4224-bd7e-3031306521b9'],18,,,,,,,,,,,,,,,,,,AS Monaco,129,00:32:18.008,Pass,
,,,,,,,,,,,,,,,,,,2.055982,,,,,,,,,,,,,,,4dc6ef1d-7962-4816-824b-2bd775ca9e3c,1289,,"[74.7, 5.1]",3900572,32,,,,,0.73235065,,Right Foot,,,"[110.4, 37.2]",,High Pass,,48.009373,Incomplete,,Guido Marcelo Carrillo,3246.0,,,,,Free Kick,1,From Free Kick,João Filipe Iria Santos Moutinho,3168.0,Left Defensive Midfield,72,AS Monaco,129,"['87257700-1c70-4fb3-9dcc-aac2a566f2cb', 'dc6c51ae-a54b-48fb-b7c8-8d3a79f1d693']",47,,,,,,,,,,,,,,,,,,AS Monaco,129,00:32:47.585,Pass,
,,,,,,,,,,,,,,,,,,0.708914,,,,,,,,,,,,,,,e568d987-682f-4780-a872-6b8a9de03635,1299,,"[24.3, 56.4]",3900572,32,,,,,2.1429899,,Right Foot,,,"[16.7, 68.2]",,Ground Pass,,14.035668,,,Alexandre Coeff,7428.0,,,,,,1,From Free Kick,Mohamed Larbi,10616.0,Center Attacking Midfield,72,AS Monaco,129,['d200a240-79d6-48fb-adaa-444d125608b6'],54,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:32:54.202,Pass,
,,,,,,,,,,,,,,,,,,0.917271,,,,,,,,,,,,,,,0db0c73c-8851-48a3-ac42-f9697eba1e0d,1303,,"[18.8, 67.8]",3900572,32,,,,,-0.26719722,,Right Foot,,,"[36.7, 62.9]",,Low Pass,,18.558556,Incomplete,,Mohamed Larbi,10616.0,,,,,,1,From Free Kick,Alexandre Coeff,7428.0,Right Back,72,AS Monaco,129,"['0cb8df92-252f-438c-86b0-beb353ee0373', '69955247-dc3d-42f7-9887-265f3313f26f', 'ba014484-2943-4b0a-a7ba-4408403d8022']",55,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:32:55.760,Pass,True
