50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.827304,,,,,,,,,,,5c991796-c0bf-43fd-83f1-caf19e5951aa,2481,,,"[33.9, 26.1]",3900615,69,,,,,0.9815705,,Right Foot,,,"[59.1, 63.8]",,High Pass,,45.346775,Incomplete,,Kévin Mayi,7430.0,,,,,,2,Regular Play,Jérôme Le Moigne,401507.0,Left Defensive Midfield,158,Nantes,144,"['46efebf6-cc86-47e1-8413-322aaf884ff1', '591dbd6d-1724-4f59-a950-3e43662df998']",35,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:24:35.418,Pass,
,,,,,,,,,,,,,,,,,,1.406065,,,,,,,,,,,d61a3b04-4a88-4d2e-aae0-29fee93a19b2,2490,,,"[92.6, 40.1]",3900615,69,,,,,1.0683333,,Right Foot,,,"[103.7, 60.3]",,Ground Pass,,23.04886,,,Alejandro Bedoya,12351.0,,,,,,2,Regular Play,Adrien Thomasson,3375.0,Right Wing,158,Nantes,144,['cd6b6e4d-43b0-497c-a24f-5ea3813cc628'],46,,,,,,,,,,,,,,,,,Nantes,144,00:24:46.384,Pass,
,,,,,,,,,,,,,,,,,,1.512985,,,,,,,,,,,ac2db75f-b8cf-4071-954e-6cd609393838,2493,,,"[111.6, 62.1]",3900615,69,,,,,-1.3903005,,Right Foot,True,,"[116.6, 34.7]",,High Pass,,27.852468,Unknown,,Emiliano Sala,3114.0,,,,,,2,Regular Play,Alejandro Bedoya,12351.0,Center Attacking Midfield,158,Nantes,144,['c2b5e45e-2e3f-4bf2-99f5-ef0e6b717be0'],49,,,,,,,,,,,,,,,,,Nantes,144,00:24:49.690,Pass,
,,,,,,,,,,,,,,,,,,3.555814,,,,,,,,,,,b0a368c4-ef07-4fb2-aab9-a814c19c8ad6,2499,,,"[5.6, 44.8]",3900615,71,,,,,0.40968442,,Left Foot,,,"[63.4, 69.9]",,High Pass,,63.01468,,,Kévin Mayi,7430.0,,,,,Free Kick,2,From Free Kick,Clément Maury,401508.0,Goalkeeper,159,Gazélec Ajaccio,160,['691d0fd1-bc62-4c0f-b0da-c6efe76d2323'],34,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:26:34.652,Pass,
,,,,,,,,,,,,,,,,,,2.095881,,,,,,,,,,,f9f98df8-ed97-43dd-b179-4c45a83cf061,2503,,,"[63.2, 69.8]",3900615,71,,,,True,-1.1715755,,,,,"[68.6, 57.0]",,High Pass,,13.892444,Incomplete,,John Tshibumbu,7721.0,,,,,,2,From Free Kick,Kévin Mayi,7430.0,Right Midfield,159,Gazélec Ajaccio,160,"['2053695c-d946-4c19-8873-697cefbd113a', '6f34cc04-cd97-4b35-9f90-31b2e9a31d67', 'c0ab585b-6a0c-44a0-b7b2-fd97860bd868']",38,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:26:38.208,Pass,True
,,,,,,,,,,,,,,,,,,0.912054,,,,,,,,,,,abfa0bef-1627-45d0-949d-2d518082a5f7,2508,,,"[50.9, 17.7]",3900615,71,,,,,-1.8377714,,Right Foot,,,"[47.7, 6.0]",,Ground Pass,,12.129716,,,Ermir Lenjani,10746.0,,,,,,2,Regular Play,Birama Touré,7350.0,Left Defensive Midfield,160,Nantes,144,['9e98258c-b150-40da-b58b-15b1a179b653'],40,,,,,,,,,,,,,,,,,Nantes,144,00:26:40.663,Pass,
,,,,,,,,,,,,,,,,,,1.391935,,,,,,,,,,,74abbb8e-0bc0-4694-bf58-78c59973273b,2511,,,"[48.5, 6.4]",3900615,71,,,,,2.6851563,,Left Foot,,,"[31.8, 14.6]",,Ground Pass,,18.604568,,,Oswaldo Augusto Vizcarrondo Araújo,3004.0,,,,,,2,Regular Play,Ermir Lenjani,10746.0,Left Back,160,Nantes,144,['cf309927-41b9-4df6-9875-47c1783ca5cf'],42,,,,,,,,,,,,,,,,,Nantes,144,00:26:42.108,Pass,
,,,,,,,,,,,,,,,,,,2.033359,,,,,,,,,,,ccadeec1-f91d-44f8-bf88-419987ce8c55,2514,,,"[27.9, 14.0]",3900615,71,,,,,2.1431904,,Right Foot,,,"[12.5, 37.9]",,Ground Pass,,28.431849,,,Rémy Riou,25377.0,,,,,,2,Regular Play,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Left Center Back,160,Nantes,144,['9ad03f40-65b3-45e8-8d2d-0c7c245d2bd6'],44,,,,,,,,,,,,,,,,,Nantes,144,00:26:44.647,Pass,
,,,,,,,,,,,,,,,,,,1.700443,,,,,,,,,,,3dec89fa-62da-4b4d-954e-e13a0e109993,2517,,,"[16.2, 43.6]",3900615,71,,,,,1.1737169,,Right Foot,,,"[22.7, 59.1]",,Ground Pass,,16.807735,,,Rémi Gomis,401478.0,,,,,,2,Regular Play,Rémy Riou,25377.0,Goalkeeper,160,Nantes,144,['907de15c-e19d-492b-bd6d-fa7644e39d87'],48,,,,,,,,,,,,,,,,,Nantes,144,00:26:48.635,Pass,
,,,,,,,,,,,,,,,,,,1.158112,,,,,,,,,,,3d999376-41b1-4c03-b388-f8fd526a39d9,2520,,,"[31.2, 70.7]",3900615,71,,,,,0.52762705,,Right Foot,,,"[45.1, 78.8]",,Ground Pass,,16.087883,,,Léo Dubois,3144.0,,,,,,2,Regular Play,Rémi Gomis,401478.0,Right Center Back,160,Nantes,144,['ba6aff93-d4b8-4598-bf18-95c522a76eec'],52,,,,,,,,,,,,,,,,,Nantes,144,00:26:52.592,Pass,
,,,,,,,,,,,,,,,,,,0.659379,,,,,,,,,,,f1aa0cbe-8235-41df-afd9-38841c608460,2528,,,"[67.7, 1.7]",3900615,71,,,,,0.778099,,Left Foot,,,"[74.6, 8.5]",,Ground Pass,,9.687621,,,Jérôme Le Moigne,401507.0,,,,,,2,Regular Play,Pablo Jean Antoine Martínez,3207.0,Left Back,161,Gazélec Ajaccio,160,['c9f30921-691c-4dea-887f-47a8e0662ba8'],59,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:26:59.222,Pass,
,,,,,,,,,,,,,,,,,,1.195505,,,,,,,,,,,3bc32549-d501-4f08-b7eb-b429f1455a89,2530,,,"[74.4, 8.5]",3900615,71,,,,,3.02069,,Right Foot,,,"[63.7, 9.8]",,Ground Pass,,10.778683,,,David Ducourtioux,401509.0,,,,,,2,Regular Play,Jérôme Le Moigne,401507.0,Left Defensive Midfield,161,Gazélec Ajaccio,160,['40b6e051-a185-4a71-9914-a71f982813f9'],59,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:26:59.882,Pass,
,,,,,,,,,,,,,,,,,,1.72069,,,,,,,,,,,5787086b-fb9b-493d-a036-182ce2ccad4e,2533,,,"[61.6, 19.4]",3900615,72,,,,,1.9066305,,Right Foot,,,"[54.2, 40.6]",,Ground Pass,,22.4544,,,Abdou Kader Mangane,2953.0,,,,,,2,Regular Play,David Ducourtioux,401509.0,Right Defensive Midfield,161,Gazélec Ajaccio,160,['2174a8b1-631b-4465-accc-8166d8a8ba1c'],2,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:27:02.389,Pass,
,,,,,,,,,,,,,,,,,,1.336327,,,,,,,,,,,2c6d0668-ca08-4385-bb8f-5f1342067c30,2536,,,"[52.1, 41.3]",3900615,72,,,,,-1.4576453,,Right Foot,,,"[55.1, 14.9]",,Ground Pass,,26.569908,,,Jérémie Bréchet,7603.0,,,,,,2,Regular Play,Abdou Kader Mangane,2953.0,Right Center Back,161,Gazélec Ajaccio,160,['dc0e624e-7196-4e79-ad6a-28d9e05f6fbd'],5,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:27:05.200,Pass,
,,,,,,,,,,,,,,,,,,1.200129,,,,,,,,,,,9a454cda-8d59-4140-9f51-35c5e6973863,2539,,,"[63.2, 12.8]",3900615,72,,,,,-0.57105505,,Left Foot,,,"[81.1, 1.3]",,Low Pass,,21.275808,,,Pablo Jean Antoine Martínez,3207.0,,,,,,2,Regular Play,Jérémie Bréchet,7603.0,Left Center Back,161,Gazélec Ajaccio,160,['b9144316-7524-4ccf-b75a-8dbab28a975e'],8,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:27:08.528,Pass,
,,,,,,,,,,,,,,,,,,1.572562,,,,,,,,,,,22b090cd-1803-4f6b-9ca5-80989c5d04ab,2543,,,"[80.4, 5.0]",3900615,72,,,,,2.8552403,,Left Foot,,,"[62.4, 10.3]",,Ground Pass,,18.764061,,,Jérémie Bréchet,7603.0,,,,,,2,Regular Play,Pablo Jean Antoine Martínez,3207.0,Left Back,161,Gazélec Ajaccio,160,['6f395d0c-c139-46bc-a02e-5960a5ecf89d'],12,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:27:12.210,Pass,
,,,,,,,,,,,,,,,,,,1.061245,,,,,,,,,,,cbca0ce4-a6b5-4e42-b662-bcc95d5e53bb,2545,,,"[62.4, 10.2]",3900615,72,,,,,1.8568478,,Left Foot,,,"[57.4, 27.2]",,Ground Pass,,17.720045,,,David Ducourtioux,401509.0,,,,,,2,Regular Play,Jérémie Bréchet,7603.0,Left Center Back,161,Gazélec Ajaccio,160,['18381aa9-3dc8-443f-91f5-98c47650d57a'],13,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:27:13.782,Pass,
,,,,,,,,,,,,,,,,,,2.790701,,,,,,,,,,,7452d069-12c8-465e-9a12-22c372171913,2548,,,"[55.5, 34.6]",3900615,72,,,,,0.9345553,,Right Foot,,,"[86.6, 76.7]",,High Pass,,52.34138,,,Alexandre Coeff,7428.0,,True,,,,2,Regular Play,David Ducourtioux,401509.0,Right Defensive Midfield,161,Gazélec Ajaccio,160,['571284c2-5225-46e6-8be6-51b6c1c61742'],17,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:27:17.132,Pass,
,,,,,,,,,,,,,,,,,,1.70481,,,,,,,,,,,f5713b0b-9eef-4f45-9fa2-8247292d4aaf,2551,,,"[50.2, 0.1]",3900615,72,,,,,0.42509922,,,,,"[65.0, 6.8]",,High Pass,,16.245922,Unknown,,Emiliano Sala,3114.0,,,,,Throw-in,2,From Throw In,Ermir Lenjani,10746.0,Left Back,162,Nantes,144,['78d5cb17-acbb-4428-9313-97026212da54'],34,,,,,,,,,,,,,,,,,Nantes,144,00:27:34.710,Pass,
,,,,,,,,,,,,,,,,,,1.733951,,,,,,,,,,,d88b5131-8e4d-4503-81a4-5adf4b16c142,2555,,,"[66.8, 6.5]",3900615,72,,True,,,2.8917327,,Right Foot,,,"[33.1, 15.1]",,Ground Pass,,34.78002,,,Oswaldo Augusto Vizcarrondo Araújo,3004.0,,,,,Free Kick,2,From Free Kick,Ermir Lenjani,10746.0,Left Back,163,Nantes,144,['56fb740f-b24f-4209-9dd0-e45233ad9fd3'],52,,,,,,,,,,,,,,,,,Nantes,144,00:27:52.854,Pass,
,,,,,,,,,,,,,,,,,,2.142299,,,,,,,,,,,e29c31a8-8f1c-4f8c-b7f6-4f925855d509,2557,,,"[32.3, 15.7]",3900615,72,,,,,1.3233161,,Right Foot,,,"[41.8, 53.3]",,Ground Pass,,38.781567,,,Guillaume Gillet,4380.0,,,,,,2,From Free Kick,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Left Center Back,163,Nantes,144,['09eb24d8-6e99-4cfa-b6de-e5f03036a062'],55,,,,,,,,,,,,,,,,,Nantes,144,00:27:55.842,Pass,
,,,,,,,,,,,,,,,,,,1.453782,,,,,,,,,,,7faf3a56-d5a9-4fb7-9222-f22a7606cd91,2560,,,"[49.5, 65.6]",3900615,73,,,,,0.5984189,,Right Foot,,,"[67.1, 77.6]",,Ground Pass,,21.301643,,,Adrien Thomasson,3375.0,,,,,,2,From Free Kick,Guillaume Gillet,4380.0,Right Defensive Midfield,163,Nantes,144,['45422a3d-1f4e-40ae-84a2-72516d5f31f0'],0,,,,,,,,,,,,,,,,,Nantes,144,00:28:00.294,Pass,
,,,,,,,,,,,,,,,,,,0.915364,,,,,,,,,,,4512bf6b-1358-4246-ad62-a213a937b312,2564,,,"[66.4, 77.4]",3900615,73,,,,,-2.8487873,,Right Foot,,,"[52.8, 73.3]",,Ground Pass,,14.2045765,,,Guillaume Gillet,4380.0,,,,,,2,From Free Kick,Adrien Thomasson,3375.0,Right Wing,163,Nantes,144,['770c3ec3-5bd1-4028-8392-37f487cdeb2b'],2,,,,,,,,,,,,,,,,,Nantes,144,00:28:02.487,Pass,
,,,,,,,,,,,,,,,,,,1.094964,,,,,,,,,,,f7c3952e-2d1e-4ecd-abed-1a0572e5bdbf,2566,,,"[53.0, 73.2]",3900615,73,,,,,-0.6913369,,Right Foot,,,"[61.7, 66.0]",,Ground Pass,,11.292918,,,Adrien Thomasson,3375.0,,,,,,2,From Free Kick,Guillaume Gillet,4380.0,Right Defensive Midfield,163,Nantes,144,['b9e1e9f3-02df-4faa-a502-3a21f9bdaec5'],3,,,,,,,,,,,,,,,,,Nantes,144,00:28:03.402,Pass,
,,,,,,,,,,,,,,,,,,2.024326,,,,,,,,,,,005a452a-62e5-47bc-82e0-e06262711e77,2569,,,"[57.2, 64.3]",3900615,73,,,,,-1.7645608,,Right Foot,,,"[52.0, 37.8]",,Ground Pass,,27.00537,,,Birama Touré,7350.0,,,,,,2,From Free Kick,Adrien Thomasson,3375.0,Right Wing,163,Nantes,144,['aafb45a7-a3a3-4c70-ab87-7dd629b977a9'],5,,,,,,,,,,,,,,,,,Nantes,144,00:28:05.613,Pass,
,,,,,,,,,,,,,,,,,,1.546277,,,,,,,,,,,dccab3af-8f76-4613-b7ad-1de0c5474bbf,2572,,,"[58.5, 25.8]",3900615,73,,,,,-0.9725166,,Right Foot,,,"[73.7, 3.5]",,Ground Pass,,26.987589,,,Ermir Lenjani,10746.0,,,,,,2,From Free Kick,Birama Touré,7350.0,Left Defensive Midfield,163,Nantes,144,['97eb6317-b9c3-4ea9-ad6f-01b8328f0a0f'],9,,,,,,,,,,,,,,,,,Nantes,144,00:28:09.356,Pass,
,,,,,,,,,,,,,,,,,,2.511367,,,,,,,,,,,633f966f-8a8e-4d05-80dc-a366c8258d08,2575,,,"[93.4, 4.1]",3900615,73,,,,,1.2243676,,Left Foot,True,,"[109.5, 48.7]",,High Pass,,47.41698,Incomplete,,Emiliano Sala,3114.0,,True,,,,2,From Free Kick,Ermir Lenjani,10746.0,Left Back,163,Nantes,144,"['03306ee6-bd78-4437-ab4b-8c129d1ed2db', 'f79b5ca5-2324-494c-b485-022cc43938fd']",14,,,,,,,,,,,,,,,,,Nantes,144,00:28:14.168,Pass,
,,,,,,,,,,,,,,,,,,0.784319,,,,,,,,,,,f79b5ca5-2324-494c-b485-022cc43938fd,2577,,,"[10.6, 31.4]",3900615,73,,,,,2.6971734,,Head,,,"[4.3, 34.4]",,Low Pass,,6.977822,,,Clément Maury,401508.0,,,,,Recovery,2,Regular Play,Pablo Jean Antoine Martínez,3207.0,Left Back,164,Gazélec Ajaccio,160,"['633f966f-8a8e-4d05-80dc-a366c8258d08', '683893c4-53c0-4a3c-b142-4b758ba4d2cf']",16,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:28:16.679,Pass,
,,,,,,,,,,,,,,,,,,1.459399,,,,,,,,,,,dbdcdd7b-1c6f-4196-8d9d-2596f6042f0a,2580,,,"[13.6, 31.1]",3900615,73,,,,,-0.9347208,,Keeper Arm,,,"[23.2, 18.1]",,Ground Pass,,16.160446,,,Jérémie Bréchet,7603.0,,,,,,2,Regular Play,Clément Maury,401508.0,Goalkeeper,164,Gazélec Ajaccio,160,['dc50b5b5-7c04-4665-ae16-4c1620b3bf02'],20,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:28:20.419,Pass,
,,,,,,,,,,,,,,,,,,0.930992,,,,,,,,,,,b43e7caf-1d86-4423-b1d5-e7933993ba4b,2583,,,"[26.1, 18.0]",3900615,73,,,,,0.68662155,,Left Foot,,,"[38.3, 28.0]",,Ground Pass,,15.774663,,,David Ducourtioux,401509.0,,,,,,2,Regular Play,Jérémie Bréchet,7603.0,Left Center Back,164,Gazélec Ajaccio,160,['0910219b-a726-495e-9154-01e2fe9dea3f'],22,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:28:22.405,Pass,
,,,,,,,,,,,,,,,,,,2.167096,,,,,,,,,,,560157f0-c427-417d-9e32-e205a245937e,2586,,,"[50.4, 24.9]",3900615,73,,,,,-0.27360687,,Right Foot,,,"[81.4, 16.2]",,High Pass,,32.19767,Incomplete,,John Tshibumbu,7721.0,,,,,,2,Regular Play,David Ducourtioux,401509.0,Right Defensive Midfield,164,Gazélec Ajaccio,160,"['35af0306-9dc3-4026-b244-3c685279c171', '4caab74a-03e5-4a31-8919-42c20b18ac38']",25,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:28:25.922,Pass,
,,,,,,,,,,,,,,,,,,1.185527,,,,,,,,,,,4caab74a-03e5-4a31-8919-42c20b18ac38,2588,,,"[38.7, 63.9]",3900615,73,,,,,-1.5707964,,Right Foot,,,"[38.7, 44.9]",,Ground Pass,,19.0,,,Oswaldo Augusto Vizcarrondo Araújo,3004.0,,,,,Recovery,2,Regular Play,Rémi Gomis,401478.0,Right Center Back,165,Nantes,144,"['560157f0-c427-417d-9e32-e205a245937e', 'c18d2995-8012-4486-8976-ccf7e1de9958']",28,,,,,,,,,,,,,,,,,Nantes,144,00:28:28.089,Pass,
,,,,,,,,,,,,,,,,,,0.622562,,,,,,,,,,,648e96e6-72dd-44e6-93d8-5babbf5a6e0b,2591,,,"[39.1, 44.0]",3900615,73,,,,,-0.33982086,,Right Foot,,,"[49.0, 40.5]",,Ground Pass,,10.500476,,,Birama Touré,7350.0,,,,,,2,Regular Play,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Left Center Back,165,Nantes,144,['02eb7ee3-d3e9-4bef-89db-3ff19291b362'],31,,,,,,,,,,,,,,,,,Nantes,144,00:28:31.009,Pass,
,,,,,,,,,,,,,,,,,,1.599854,,,,,,,,,,,dd966272-327c-47d2-ac0f-66e9f8e0d783,2594,,,"[46.8, 37.5]",3900615,73,,,,,-1.6493744,,Right Foot,,,"[44.8, 12.1]",,Ground Pass,,25.478619,,,Ermir Lenjani,10746.0,,,,,,2,Regular Play,Birama Touré,7350.0,Left Defensive Midfield,165,Nantes,144,['ddcc6f20-54f2-4576-9930-5b1c6f32d677'],33,,,,,,,,,,,,,,,,,Nantes,144,00:28:33.654,Pass,
,,,,,,,,,,,,,,,,,,1.440953,,,,,,,,,,,228d09d5-8a86-4caa-bfc5-7e5e844e66ee,2597,,,"[45.7, 10.7]",3900615,73,,,,,1.4631065,,Left Foot,,,"[46.9, 21.8]",,Ground Pass,,11.164677,,,Birama Touré,7350.0,,,,,,2,Regular Play,Ermir Lenjani,10746.0,Left Back,165,Nantes,144,['c20e37eb-8542-40c9-a916-e2db3d52d603'],36,,,,,,,,,,,,,,,,,Nantes,144,00:28:36.686,Pass,
,,,,,,,,,,,,,,,,,,1.058948,,,,,,,,,,,665aa15f-e0e6-49d3-a586-ecd761986aa6,2600,,,"[49.4, 23.7]",3900615,73,,,,,1.8289495,,Right Foot,,,"[44.7, 41.5]",,Ground Pass,,18.410051,,,Guillaume Gillet,4380.0,,,,,,2,Regular Play,Birama Touré,7350.0,Left Defensive Midfield,165,Nantes,144,['0bf7d7c6-1b91-49a8-b805-fdd46a2e107d'],39,,,,,,,,,,,,,,,,,Nantes,144,00:28:39.190,Pass,
,,,,,,,,,,,,,,,,,,2.803389,,,,,,,,,,,6145b242-31cb-4817-bcd7-f45dd6668d8c,2603,,,"[45.1, 47.0]",3900615,73,,,,,1.0257213,,Right Foot,,,"[64.2, 78.5]",,Ground Pass,,36.838295,,,Léo Dubois,3144.0,,,,,,2,Regular Play,Guillaume Gillet,4380.0,Right Defensive Midfield,165,Nantes,144,['c5d24e56-d6e5-44d4-aea1-179a3d5e24a8'],41,,,,,,,,,,,,,,,,,Nantes,144,00:28:41.548,Pass,
,,,,,,,,,,,,,,,,,,0.891151,,,,,,,,,,,f8741a36-7fab-4e80-8f8b-3757dae7981f,2607,,,"[68.0, 78.0]",3900615,73,,,,,-2.8387077,,Right Foot,,,"[55.2, 74.0]",,Ground Pass,,13.410443,,,Rémi Gomis,401478.0,,,,,,2,Regular Play,Léo Dubois,3144.0,Right Back,165,Nantes,144,"['6854835f-b808-44e6-86fe-5ec216784553', '94b29616-426b-40a2-a6a7-cbe408fb53b5']",46,,,,,,,,,,,,,,,,,Nantes,144,00:28:46.644,Pass,True
,,,,,,,,,,,,,,,,,,1.22575,,,,,,,,,,,dab2a727-d344-4f8a-b5dd-b1af56f6ee60,2609,,,"[55.6, 73.2]",3900615,73,,,,,-0.74098295,,Right Foot,,,"[69.7, 60.3]",,Ground Pass,,19.11073,Incomplete,,Yacine Bammou,3319.0,,,,,,2,Regular Play,Rémi Gomis,401478.0,Right Center Back,165,Nantes,144,"['e60c43ac-1dc6-4518-a6c9-58e84b20c7d3', 'f4c4af6e-0b2d-4a0e-a210-6898b37dacfe']",47,,,,,,,,,,,,,,,,,Nantes,144,00:28:47.535,Pass,
,,,,,,,,,,,,,,,,,,0.527779,,,,,,,,,,,e60c43ac-1dc6-4518-a6c9-58e84b20c7d3,2612,,,"[50.4, 19.8]",3900615,73,,,,,-0.65217143,,Left Foot,,,"[55.9, 15.6]",,Ground Pass,,6.92026,,,David Ducourtioux,401509.0,,,,,Recovery,2,Regular Play,Jérémie Bréchet,7603.0,Left Center Back,166,Gazélec Ajaccio,160,"['10847996-ffc6-4cc8-9f99-c7a764b50a5f', 'b510861e-c83e-4c56-b4ad-72d04f114070', 'dab2a727-d344-4f8a-b5dd-b1af56f6ee60']",48,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:28:48.761,Pass,True
,,,,,,,,,,,,,,,,,,0.927558,,,,,,,,,,,9d016f11-7257-4460-89da-e07fb4982768,2615,,,"[53.3, 15.8]",3900615,73,,,,,1.5647358,,Right Foot,,,"[53.4, 32.3]",,Ground Pass,,16.500303,,,Jérôme Le Moigne,401507.0,,,,,,2,Regular Play,David Ducourtioux,401509.0,Right Defensive Midfield,166,Gazélec Ajaccio,160,['635f626e-419f-436c-a167-46658988433d'],51,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:28:51.224,Pass,
,,,,,,,,,,,,,,,,,,1.313643,,,,,,,,,,,aac094f9-cb21-4789-bc18-8e335d541e89,2619,,,"[52.9, 32.8]",3900615,73,,,,,-2.2904997,,Right Foot,,,"[38.7, 16.6]",,Ground Pass,,21.542517,,,Pablo Jean Antoine Martínez,3207.0,,,,,,2,Regular Play,Jérôme Le Moigne,401507.0,Left Defensive Midfield,166,Gazélec Ajaccio,160,"['564d8a4c-ee57-4d8d-bc36-83d72a1faae0', '62ff3cee-f36c-46a5-93ca-e2e8ffb42b14']",52,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:28:52.353,Pass,True
,,,,,,,,,,,,,,,,,,2.13199,,,,,,,,,,,d3257732-71ab-48c8-bc16-2eaa6a3bd41c,2622,,,"[38.4, 16.4]",3900615,73,,,,,2.3388553,,Left Foot,,,"[21.4, 34.0]",,Ground Pass,,24.469572,,,Clément Maury,401508.0,,,,,,2,Regular Play,Pablo Jean Antoine Martínez,3207.0,Left Back,166,Gazélec Ajaccio,160,['9c447bc7-f943-4e2d-818d-19c0e59efe61'],56,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:28:56.728,Pass,
,,,,,,,,,,,,,,,,,,3.527949,,,,,,,,,,,ba93f671-bb0a-457e-97f7-f09322881307,2626,,,"[25.5, 32.7]",3900615,74,,,,,0.4278323,,Left Foot,,,"[88.0, 61.2]",,High Pass,,68.69134,Incomplete,,Kévin Mayi,7430.0,,,,,,2,Regular Play,Clément Maury,401508.0,Goalkeeper,166,Gazélec Ajaccio,160,"['134fed24-41d1-45a2-bff0-a13ee593714c', '944617df-da29-41e2-8740-0d28d76588c8', 'a0091f10-ab67-420a-9666-03c485d37d6d']",2,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:29:02.695,Pass,True
,,,,,,,,,,,,,,,,,,1.573556,,,,,,,,,,,134fed24-41d1-45a2-bff0-a13ee593714c,2629,,,"[32.1, 18.9]",3900615,74,,,,True,0.0329551,,,,,"[41.2, 19.2]",,High Pass,,9.104943,,,Birama Touré,7350.0,,,,,Recovery,2,Regular Play,Ermir Lenjani,10746.0,Left Back,166,Gazélec Ajaccio,160,"['3878e805-96aa-4944-a125-a9c5d8145b2e', 'ba93f671-bb0a-457e-97f7-f09322881307', 'c8484a7f-ba35-42e3-8a1c-7c339a626354']",6,,,,,,,,,,,,,,,,,Nantes,144,00:29:06.223,Pass,True
,,,,,,,,,,,,,,,,,,2.687541,,,,,,,,,,,84c2bfb7-1cc4-4437-9458-643df7f6c008,2635,,,"[40.7, 19.2]",3900615,74,,True,,,-0.51979464,,Right Foot,,,"[73.9, 0.2]",,High Pass,,38.25232,Out,,,,,,,,Free Kick,2,From Free Kick,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Left Center Back,167,Nantes,144,,29,,,,,,,,,,,,,,,,,Nantes,144,00:29:29.474,Pass,
,,,,,,,,,,,,,,,,,,1.167754,,,,,,,,,,,97072175-3837-49f3-b6e5-307d483f1560,2636,,,"[55.1, 80.0]",3900615,74,,,,,-2.3086114,,,,,"[39.1, 62.4]",,Low Pass,,23.78571,,,Jérémie Bréchet,7603.0,,,,,Throw-in,2,From Throw In,Alexandre Coeff,7428.0,Right Back,168,Gazélec Ajaccio,160,['0f7e6ea6-c973-4de5-9013-da42b9cd0125'],39,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:29:39.858,Pass,
,,,,,,,,,,,,,,,,,,2.848325,,,,,,,,,,,a61c27f0-4e45-41ba-bb03-25ea683821b8,2639,,,"[39.2, 57.0]",3900615,74,,,,,-1.4565771,,Right Foot,,,"[44.5, 10.8]",,Ground Pass,,46.50301,,,Pablo Jean Antoine Martínez,3207.0,,True,,,,2,From Throw In,Jérémie Bréchet,7603.0,Left Center Back,168,Gazélec Ajaccio,160,['fcb2eefa-1954-4e74-ba5e-6e63be2b6abf'],43,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:29:43.551,Pass,
