50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.834384,,,,,,,,,,f4f36fef-1d98-4223-9970-f025d9d9871d,14,,"[76.1, 59.8]",3900495,0,,,,,2.815234,,Head,,,"[56.6, 66.4]",Low Pass,,20.586647,,Alaeddine Yahia,7444.0,,,,,,Recovery,1,From Kick Off,Michaël Jordan Nkololo,4539.0,Right Center Midfield,2,Caen,140,"['632a87ac-67c5-4e87-b9bf-b3090287f8ae', '9b8e42e8-887b-4427-bdd8-21968772e968']",9,,,,,,,,,,,,,,,,Caen,140,00:00:09.618,Pass,
,,,,,,,,,,,,,,,,2.665214,,,,,,,,,,ccc72c8c-ef51-4320-b7dc-095ed5a08dc0,17,,"[54.0, 68.4]",3900495,0,,,,,0.22196247,,Right Foot,,,"[105.4, 80.0]",High Pass,,52.692696,Out,,,,,,,,,1,From Kick Off,Alaeddine Yahia,7444.0,Right Center Back,2,Caen,140,,13,,,,,,,,,,,,,,,,Caen,140,00:00:13.012,Pass,
,,,,,,,,,,,,,,,,1.590529,,,,,,,,,,a4ff6624-aa29-4d91-bdb7-b29ae6e866b7,18,,"[28.7, 0.1]",3900495,0,,,,,0.25886667,,,,,"[57.4, 7.7]",High Pass,,29.689224,Unknown,Floyd Ayité,15689.0,,,,,,Throw-in,1,From Throw In,Florian Marange,40528.0,Left Back,3,Bastia,2736,['ac165b72-6091-4a83-b3f2-3e257b27b86f'],24,,,,,,,,,,,,,,,,Bastia,2736,00:00:24.253,Pass,
,,,,,,,,,,,,,,,,0.843093,,,,,,,,,,dd2b7a9f-150f-4379-abbb-c728f6b38952,22,,"[57.4, 7.9]",3900495,0,,,,,1.6295521,,Left Foot,,,"[56.8, 18.1]",Ground Pass,,10.217632,,Seko Fofana,7791.0,,,,,,Free Kick,1,From Free Kick,Florian Marange,40528.0,Left Back,4,Bastia,2736,['b49eac29-d9e2-49e8-b999-28e8fbfa05aa'],35,,,,,,,,,,,,,,,,Bastia,2736,00:00:35.983,Pass,
,,,,,,,,,,,,,,,,2.555633,,,,,,,,,,91a55bff-c9d3-4e19-9f26-4dc953901a3b,26,,"[56.4, 18.1]",3900495,0,,,,,2.1806881,,Right Foot,,,"[33.9, 50.3]",Ground Pass,,39.282185,,Sébastien Squillaci,26481.0,,,,,,,1,From Free Kick,Seko Fofana,7791.0,Left Defensive Midfield,4,Bastia,2736,"['189ab4cb-11a2-4b03-8b92-8f39b6be2763', '87286280-1c54-473e-90fd-2f947c9e3c97']",38,,,,,,,,,,,,,,,,Bastia,2736,00:00:38.193,Pass,True
,,,,,,,,,,,,,,,,1.738719,,,,,,,,,,63e42734-9bb9-4a4d-aa40-43765ada6a3b,29,,"[34.7, 49.9]",3900495,0,,,,,-1.4860938,,Right Foot,,,"[37.4, 18.1]",Ground Pass,,31.914417,,François Modesto,401194.0,,,,,,,1,From Free Kick,Sébastien Squillaci,26481.0,Right Center Back,4,Bastia,2736,['6169d26e-6cd0-4ec7-ab77-36ce6f7b079f'],43,,,,,,,,,,,,,,,,Bastia,2736,00:00:43.877,Pass,
,,,,,,,,,,,,,,,,2.46282,,,,,,,,,,30be202c-ebc1-406d-a3f6-a71c52840d93,32,,"[45.0, 16.7]",3900495,0,,,,,-0.14589475,,Right Foot,,,"[94.0, 9.5]",High Pass,,49.526154,Incomplete,Julian Palmieri,4508.0,,,,,,,1,From Free Kick,François Modesto,401194.0,Left Center Back,4,Bastia,2736,"['5ccc5c9f-4b3f-48eb-be93-4c97b5d4f174', '958ff610-55cf-4493-847a-b82a35972bb3']",48,,,,,,,,,,,,,,,,Bastia,2736,00:00:48.123,Pass,
,,,,,,,,,,,,,,,,0.973089,,,,,,,,,,2753a21b-6ec3-4017-b57e-2c88e0088534,36,,"[91.8, 0.1]",3900495,0,,,,,1.5565116,,,,,"[92.0, 14.1]",Low Pass,,14.001429,,Julian Palmieri,4508.0,,,,,,Throw-in,1,From Throw In,Florian Marange,40528.0,Left Back,5,Bastia,2736,['7aea1445-5f73-4e9a-a07e-97869d60f3be'],55,,,,,,,,,,,,,,,,Bastia,2736,00:00:55.834,Pass,
,,,,,,,,,,,,,,,,1.441412,,,,,,,,,,c6bb8457-43c0-46bb-b680-b2e550978c0e,43,,"[91.8, 9.7]",3900495,0,,,,,-2.9664156,,Right Foot,,,"[80.5, 7.7]",Ground Pass,,11.475626,,Seko Fofana,7791.0,,,,,,,1,From Throw In,Julian Palmieri,4508.0,Left Wing,5,Bastia,2736,['69677680-14c2-4716-a5a6-18976a10d324'],58,,,,,,,,,,,,,,,,Bastia,2736,00:00:58.531,Pass,
,,,,,,,,,,,,,,,,1.648368,,,,,,,,,,7996a957-3324-44b1-b248-f07b8f2d7065,51,,"[71.5, 16.1]",3900495,1,,,,,1.9322903,,Right Foot,,,"[63.9, 36.2]",Ground Pass,,21.488834,,Sébastien Squillaci,26481.0,,,,,,,1,From Throw In,Seko Fofana,7791.0,Left Defensive Midfield,5,Bastia,2736,['b4862a52-2789-480b-a7b6-980a2f3344f6'],3,,,,,,,,,,,,,,,,Bastia,2736,00:01:03.068,Pass,
,,,,,,,,,,,,,,,,1.668348,,,,,,,,,,02e4137c-8750-4de8-aee3-d44c3fe9672f,54,,"[58.9, 39.8]",3900495,1,,,,,1.6701248,,Right Foot,,,"[56.0, 68.9]",Ground Pass,,29.244144,,Gilles Cioni,40517.0,,,,,,,1,From Throw In,Sébastien Squillaci,26481.0,Right Center Back,5,Bastia,2736,['11d50dc3-b118-404c-a4f3-03d5ba9f362c'],6,,,,,,,,,,,,,,,,Bastia,2736,00:01:06.208,Pass,
,,,,,,,,,,,,,,,,2.275111,,,,,,,,,,8db00bca-9230-4514-ac6d-c52312f20a9c,58,,"[52.4, 66.9]",3900495,1,,,,,-2.711266,,Right Foot,,,"[34.1, 58.5]",Ground Pass,,20.13579,,Sébastien Squillaci,26481.0,,,,,,,1,From Throw In,Gilles Cioni,40517.0,Right Back,5,Bastia,2736,"['7d5c8aae-93dc-4557-a7b8-0ff0ca863282', '9811318f-581b-4c08-bfd1-a7e343b28f88']",8,,,,,,,,,,,,,,,,Bastia,2736,00:01:08.790,Pass,True
,,,,,,,,,,,,,,,,1.630454,,,,,,,,,,145aff96-c8e3-42d2-954a-5040ce126e89,61,,"[33.1, 56.5]",3900495,1,,,,,-1.3316214,,Right Foot,,,"[43.0, 15.9]",Ground Pass,,41.789593,,François Modesto,401194.0,,,True,,,,1,From Throw In,Sébastien Squillaci,26481.0,Right Center Back,5,Bastia,2736,['51fc0cc4-071b-42b8-b9c5-8a2d008fad4b'],12,,,,,,,,,,,,,,,,Bastia,2736,00:01:12.601,Pass,
,,,,,,,,,,,,,,,,2.877199,,,,,,,,,,13e77d58-baae-4ff7-837c-e00912918156,64,,"[46.8, 13.9]",3900495,1,,,,,0.22311336,,Right Foot,,,"[94.4, 24.7]",High Pass,,48.809834,Incomplete,Floyd Ayité,15689.0,,,,,,,1,From Throw In,François Modesto,401194.0,Left Center Back,5,Bastia,2736,"['1e8a1064-0a87-40d1-b85b-367533db7876', 'c378b3ec-6927-4e67-bef4-2bd363d8df9a']",15,,,,,,,,,,,,,,,,Bastia,2736,00:01:15.898,Pass,
,,,,,,,,,,,,,,,,1.44421,,,,,,,,,,1e8a1064-0a87-40d1-b85b-367533db7876,67,,"[25.7, 55.4]",3900495,1,,,,True,0.57852423,,,,,"[40.4, 65.0]",High Pass,,17.55705,,Hervé Bazile,2991.0,,,,,,Recovery,1,Regular Play,Alaeddine Yahia,7444.0,Right Center Back,6,Caen,140,"['13e77d58-baae-4ff7-837c-e00912918156', '481dc270-3388-4e9b-84c6-e327603ebff3', 'ee6b76c8-88e4-4802-b4c2-80f9e3a6a36d']",18,,,,,,,,,,,,,,,,Caen,140,00:01:18.776,Pass,True
,,,,,,,,,,,,,,,,1.203739,,,,,,,,,,ba7154bf-83db-4917-a0b4-532446866539,70,,"[40.6, 65.0]",3900495,1,,,,True,-0.13552772,,,,,"[49.4, 63.8]",Low Pass,,8.881441,,Michaël Jordan Nkololo,4539.0,,,,,,,1,Regular Play,Hervé Bazile,2991.0,Right Wing,6,Caen,140,"['0a89f34d-bfcd-4d28-875c-f347610eb521', 'c515150c-6f5e-48a1-9462-b6c84c256247']",20,,,,,,,,,,,,,,,,Caen,140,00:01:20.250,Pass,True
,,,,,,,,,,,,,,,,1.768738,,,,,,,,,,210bce7e-0d4b-4d43-99d9-810383ef1255,78,,"[64.5, 31.4]",3900495,1,,,,,2.145101,,Right Foot,,,"[48.0, 56.9]",Ground Pass,,30.372684,,Gilles Cioni,40517.0,,,,,,,1,Regular Play,Abdoulaye Sadio Diallo,31711.0,Center Attacking Midfield,7,Bastia,2736,['1757dbe0-91bb-4f97-998c-ac70a10b5a48'],25,,,,,,,,,,,,,,,,Bastia,2736,00:01:25.229,Pass,
,,,,,,,,,,,,,,,,1.492887,,,,,,,,,,44377c28-4f11-4590-9e5e-193d6120b5a1,81,,"[49.0, 63.9]",3900495,1,,,,,0.36933365,,Right Foot,,,"[70.7, 72.3]",Ground Pass,,23.269077,,Gaël Danic,7349.0,,,,,,,1,Regular Play,Gilles Cioni,40517.0,Right Back,7,Bastia,2736,['3419e49b-a443-4d04-9b13-4cfc7db8f2c6'],28,,,,,,,,,,,,,,,,Bastia,2736,00:01:28.088,Pass,
,,,,,,,,,,,,,,,,1.149827,,,,,,,,,,758ee196-99c6-47d9-8e54-1371ac1618e9,85,,"[63.1, 70.9]",3900495,1,,,,,-0.22423474,,Left Foot,,,"[74.5, 68.3]",Ground Pass,,11.692733,,Abdoulaye Sadio Diallo,31711.0,,,,,,,1,Regular Play,Gaël Danic,7349.0,Right Wing,7,Bastia,2736,"['37d84e4c-88c5-428e-89e8-09151509640e', '78cb23eb-d2d0-4997-894d-189daadfcc5b']",30,,,,,,,,,,,,,,,,Bastia,2736,00:01:30.972,Pass,True
,,,,,,,,,,,,,,,,1.103038,,,,,,,,,,2aee7529-6d84-4e04-868b-7a014e23b021,87,,"[73.5, 67.1]",3900495,1,,,,,-2.17187,,Right Foot,,,"[68.7, 60.1]",Ground Pass,,8.487638,,Gaël Danic,7349.0,,,,,,,1,Regular Play,Abdoulaye Sadio Diallo,31711.0,Center Attacking Midfield,7,Bastia,2736,['6cc0a770-f0f1-4e10-8f90-1e94eb009a2c'],32,,,,,,,,,,,,,,,,Bastia,2736,00:01:32.122,Pass,
,,,,,,,,,,,,,,,,4.241409,,,,,,,,,,b14008ed-d04c-41ba-a735-de0c2ad1ea35,91,,"[68.7, 59.9]",3900495,1,,,,,0.2532174,,Left Foot,,,"[114.3, 71.7]",High Pass,,47.102016,,Abdoulaye Sadio Diallo,31711.0,,,,,,,1,Regular Play,Gaël Danic,7349.0,Right Wing,7,Bastia,2736,"['10d19f24-81b0-47e3-90c8-e550b24a000f', '5db97376-16cb-4a8a-8c66-151f85c13fbf']",33,,,,,,,,,,,,,,,,Bastia,2736,00:01:33.409,Pass,True
,,,,,,,,,,,,,,,,3.663818,,,,,,,,,,a04283a5-7708-485a-8168-cb6eec6870a6,98,,"[6.0, 36.0]",3900495,2,,,,,-0.050859224,,Right Foot,,,"[66.9, 32.9]",High Pass,,60.978848,,Julien Féret,2959.0,,,,,,Goal Kick,1,From Goal Kick,Rémy Vercoutre,2963.0,Goalkeeper,8,Caen,140,['043d2012-9274-4c95-8592-02e6add7b841'],11,,,,,,,,,,,,,,,,Caen,140,00:02:11.226,Pass,
,,,,,,,,,,,,,,,,1.067555,,,,,,,,,,09f3f17a-f7f7-4b3d-83ef-2b6267a53aab,100,,"[66.9, 32.9]",3900495,2,,,,True,-1.1250039,,,,,"[72.3, 21.6]",Low Pass,,12.523977,Incomplete,Damien Da Silva,4386.0,,,,,,,1,From Goal Kick,Julien Féret,2959.0,Left Center Midfield,8,Caen,140,"['6eeb58b1-62cd-4fce-aa00-9cfe60833561', '87a094c0-c641-48c4-b316-379735d0a4dc', 'fb79ba9c-0736-4c9f-a80f-5a2a6bcf930c']",14,,,,,,,,,,,,,,,,Caen,140,00:02:14.944,Pass,True
,,,,,,,,,,,,,,,,1.43092,,,,,,,,,,fb79ba9c-0736-4c9f-a80f-5a2a6bcf930c,103,,"[47.8, 58.5]",3900495,2,,,,,0.21243203,,Head,,,"[58.0, 60.7]",Low Pass,,10.434558,,Gaël Danic,7349.0,,,,,,Recovery,1,Regular Play,Yannick Cahuzac,4350.0,Right Defensive Midfield,9,Bastia,2736,"['09f3f17a-f7f7-4b3d-83ef-2b6267a53aab', '5e6ddc74-d956-45cc-95ec-a8b85f0d0c0e']",16,,,,,,,,,,,,,,,,Bastia,2736,00:02:16.012,Pass,
,,,,,,,,,,,,,,,,1.295663,,,,,,,,,,2ac23e2f-4a1c-48cb-9898-84c83a1bb3ba,106,,"[57.8, 59.7]",3900495,2,,,,,-1.5308176,,Left Foot,,,"[58.5, 42.2]",Ground Pass,,17.513994,,Seko Fofana,7791.0,,,,,,,1,Regular Play,Gaël Danic,7349.0,Right Wing,9,Bastia,2736,['1cee1b69-deea-40d5-ba6e-038d3a888932'],18,,,,,,,,,,,,,,,,Bastia,2736,00:02:18.048,Pass,
,,,,,,,,,,,,,,,,0.565096,,,,,,,,,,8e29e6cc-6342-409a-a84e-58f8f151f56e,111,,"[91.8, 26.6]",3900495,2,,,,,1.0201207,,Left Foot,,,"[98.8, 38.0]",Ground Pass,,13.377593,,Floyd Ayité,15689.0,,,,,,,1,Regular Play,Seko Fofana,7791.0,Left Defensive Midfield,9,Bastia,2736,['ca09ed4f-63a9-4b1e-8359-e6cde8c8bd5e'],23,,,,,,,,,,,,,,,,Bastia,2736,00:02:23.431,Pass,
,,,,,,,,,,,,,,,,0.620991,,,,,,,,,,899cc200-0bc7-4d44-950e-5058f4504744,136,,"[21.3, 53.8]",3900495,2,,,,,0.0,,Right Foot,,,"[34.9, 53.8]",Low Pass,,13.6,,Julien Féret,2959.0,,,,,,,1,Regular Play,Michaël Jordan Nkololo,4539.0,Right Center Midfield,10,Caen,140,['82137217-b20a-4280-bdf8-6c4941b4de68'],35,,,,,,,,,,,,,,,,Caen,140,00:02:35.092,Pass,
,,,,,,,,,,,,,,,,3.39596,,,,,,,,,,a97186c9-6571-4b58-b0a0-60a5c0e1ae61,144,,"[48.4, 69.6]",3900495,2,,,,,-0.03091798,,Right Foot,,,"[87.2, 68.4]",Low Pass,,38.818554,Incomplete,Hervé Bazile,2991.0,,,,,,,1,Regular Play,Julien Féret,2959.0,Left Center Midfield,10,Caen,140,"['ebe0abc7-87b8-4502-a5a8-52c409918155', 'fbc36f46-9320-4d6a-ac43-39332da18071']",40,,,,,,,,,,,,,,,,Caen,140,00:02:40.197,Pass,
,,,,,,,,,,,,,,,,2.762451,,,,,,,,,,fbc36f46-9320-4d6a-ac43-39332da18071,146,,"[32.9, 11.7]",3900495,2,,,,,2.4480407,,Right Foot,,,"[8.0, 32.4]",Ground Pass,,32.38055,,Jean-Louis Leca,7282.0,,,,,,Recovery,1,Regular Play,François Modesto,401194.0,Left Center Back,11,Bastia,2736,"['34c130d2-08f2-4494-82a9-cb9df37308a9', 'a97186c9-6571-4b58-b0a0-60a5c0e1ae61']",43,,,,,,,,,,,,,,,,Bastia,2736,00:02:43.593,Pass,
,,,,,,,,,,,,,,,,1.379179,,,,,,,,,,700690e0-f34b-4941-89bf-2c36c5397a0e,149,,"[9.0, 34.8]",3900495,2,,,,,0.51419973,,Right Foot,,,"[22.1, 42.2]",Ground Pass,,15.045597,,Yannick Cahuzac,4350.0,,,,,,,1,Regular Play,Jean-Louis Leca,7282.0,Goalkeeper,11,Bastia,2736,['cc2bf422-4ce5-452f-81f2-c5476d3b5911'],48,,,,,,,,,,,,,,,,Bastia,2736,00:02:48.312,Pass,
,,,,,,,,,,,,,,,,2.110847,,,,,,,,,,c8c73ea3-5747-4bc1-99b5-ccfab5520bc0,152,,"[39.0, 57.9]",3900495,2,,,,,-2.119577,,Right Foot,,,"[28.3, 40.4]",Ground Pass,,20.511948,,François Modesto,401194.0,,,,,,,1,Regular Play,Yannick Cahuzac,4350.0,Right Defensive Midfield,11,Bastia,2736,['810b6e95-5136-4314-af07-1e61d2c56b1f'],54,,,,,,,,,,,,,,,,Bastia,2736,00:02:54.051,Pass,
,,,,,,,,,,,,,,,,1.0015,,,,,,,,,,d9c00b78-6201-4834-80ae-948a3e7ae148,155,,"[27.9, 40.0]",3900495,2,,,,,-0.45522085,,Right Foot,,,"[42.2, 33.0]",Ground Pass,,15.92137,,Seko Fofana,7791.0,,,,,,,1,Regular Play,François Modesto,401194.0,Left Center Back,11,Bastia,2736,['c30019b8-df0d-460f-8a81-3f8b9610370e'],56,,,,,,,,,,,,,,,,Bastia,2736,00:02:56.833,Pass,
,,,,,,,,,,,,,,,,1.717412,,,,,,,,,,e10df56c-28b7-4c26-bd9d-aaed59333830,158,,"[44.2, 29.4]",3900495,3,,,,,-1.5468488,,Right Foot,,,"[44.6, 12.7]",Ground Pass,,16.70479,,Florian Marange,40528.0,,,,,,,1,Regular Play,Seko Fofana,7791.0,Left Defensive Midfield,11,Bastia,2736,['34245a1c-4141-4ef9-be45-c650ac7d9d6c'],0,,,,,,,,,,,,,,,,Bastia,2736,00:03:00.635,Pass,
,,,,,,,,,,,,,,,,1.96311,,,,,,,,,,8b9b4c40-b075-4dc6-b37a-fc4725bea05d,161,,"[42.0, 12.9]",3900495,3,,,,,1.8350846,,Right Foot,,,"[31.5, 51.7]",Ground Pass,,40.19565,,Sébastien Squillaci,26481.0,,,,,,,1,Regular Play,Florian Marange,40528.0,Left Back,11,Bastia,2736,['9b26bb66-87cb-4e12-9fbc-f9fd59bb257b'],3,,,,,,,,,,,,,,,,Bastia,2736,00:03:03.651,Pass,
,,,,,,,,,,,,,,,,1.678737,,,,,,,,,,25962915-436d-4eb2-b0bb-4654c6022057,164,,"[34.1, 53.3]",3900495,3,,,,,1.1810877,,Right Foot,,,"[41.0, 70.1]",Ground Pass,,18.161774,,Yannick Cahuzac,4350.0,,,,,,,1,Regular Play,Sébastien Squillaci,26481.0,Right Center Back,11,Bastia,2736,['4f95fb6c-22b4-40eb-b47d-88dc5e9f55c8'],6,,,,,,,,,,,,,,,,Bastia,2736,00:03:06.590,Pass,
