50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,3.332184,,,,,,,,,,,,,,09697c72-d01c-4014-bc65-5ccc4e9b7924,19,,"[55.9, 80.0]",3829502,0,,,,-0.3024293,,,,,,"[93.4, 68.3]",,High Pass,,39.28282,Incomplete,,Lacina Traoré,3553.0,,,,,Throw-in,1,From Throw In,Fábio Henrique Tavares,3247.0,Right Back,3,AS Monaco,129,"['b46a591d-e3f8-426c-ab85-0ae6bb548de1', 'ca79b70e-4be7-4693-ba73-3bb1b525d8c0']",15,,,,,,,,,,,,,,,,AS Monaco,129,00:00:15.362,Pass,
,,,,,,,,,,,,,,,,,2.450712,,,,,,,,,,,,,,b46a591d-e3f8-426c-ab85-0ae6bb548de1,21,,"[26.7, 11.8]",3829502,0,,,,-0.20202516,,Left Foot,,,,"[68.2, 3.3]",,High Pass,,42.361538,,,Alexandre Lacazette,3451.0,,,,,Recovery,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,3,AS Monaco,129,"['09697c72-d01c-4014-bc65-5ccc4e9b7924', '5d49e49c-49ec-4338-9b3e-630b514b03f3']",18,,,,,,,,,,,,,,,,Lyon,137,00:00:18.694,Pass,
,,,,,,,,,,,,,,,,,1.0102,,,,,,,,,,,,,,5d5973bc-da23-47c1-93e5-40b2daff7e56,25,,"[54.8, 80.0]",3829502,0,,,,-0.7853982,,,,,,"[63.4, 71.4]",,Low Pass,,12.162236,,,Thomas Lemar,3245.0,,,,,Throw-in,1,From Throw In,Fábio Henrique Tavares,3247.0,Right Back,4,AS Monaco,129,['3eb80651-152b-4388-9f23-2aa63713757c'],25,,,,,,,,,,,,,,,,AS Monaco,129,00:00:25.840,Pass,
,,,,,,,,,,,,,,,,,2.226346,,,,,,,,,,,,,,b98c082e-c316-4032-afe0-6a3d542bd12e,29,,"[62.8, 71.9]",3829502,0,,,,3.087494,,Left Foot,,,,"[35.1, 73.4]",,High Pass,,27.740583,,,Wallace Fortuna dos Santos,8277.0,,,,,,1,From Throw In,Thomas Lemar,3245.0,Left Center Midfield,4,AS Monaco,129,"['a64b3439-8b9c-4281-83c6-e8d02a27a82b', 'fdbe4a9c-ee68-4471-af1d-a10bd450ec8e']",27,,,,,,,,,,,,,,,,AS Monaco,129,00:00:27.548,Pass,True
,,,,,,,,,,,,,,,,,3.562809,,,,,,,,,,,,,,a0be943c-4609-4480-a6de-1a0945a990df,32,,"[35.1, 73.4]",3829502,0,,,,-0.34859413,,Right Foot,,,,"[80.5, 56.9]",,High Pass,,48.30538,Incomplete,,Lacina Traoré,3553.0,,,,,,1,From Throw In,Wallace Fortuna dos Santos,8277.0,Right Center Back,4,AS Monaco,129,"['885bd8f9-7aae-4574-8b86-e2cbd8a4ba2a', 'de18aef2-5ef3-44f5-9b1a-5c309410fa66']",30,,,,,,,,,,,,,,,,AS Monaco,129,00:00:30.014,Pass,
,,,,,,,,,,,,,,,,,0.930927,,,,,,,,,,,,,,b7180340-99d0-40d9-b403-e5d5090b8348,40,,"[62.8, 80.0]",3829502,0,,,,-1.0487047,,,,,,"[71.2, 65.4]",,Low Pass,,16.84399,,,Mario Pašalić,11603.0,,,,,Throw-in,1,From Throw In,Fábio Henrique Tavares,3247.0,Right Back,5,AS Monaco,129,['9e8607a1-6151-4c97-a49d-649067289be8'],45,,,,,,,,,,,,,,,,AS Monaco,129,00:00:45.799,Pass,
,,,,,,,,,,,,,,,,,1.091208,,,,,,,,,,,,,,da7e34b6-a5ed-43aa-bd3c-f6399ea4aff2,48,,"[63.3, 18.6]",3829502,0,,,,-0.6907101,,Right Foot,,,,"[73.1, 10.5]",,Ground Pass,,12.714166,,,Alexandre Lacazette,3451.0,,,,,,1,Regular Play,Mathieu Valbuena,18868.0,Center Attacking Midfield,6,Lyon,137,['35845c89-06e6-419c-a0b5-cd65cb35aabd'],51,,,,,,,,,,,,,,,,Lyon,137,00:00:51.215,Pass,
,,,,,,,,,,,,,,,,,0.909399,,,,,,,,,,,,,,dbb52a6d-0265-4152-960d-7e96e4381960,60,,"[21.8, 48.7]",3829502,1,,,,2.4494483,,Left Foot,,,,"[14.2, 55.0]",,Ground Pass,,9.871676,,,Wallace Fortuna dos Santos,8277.0,,,,,,1,Regular Play,Thomas Lemar,3245.0,Left Center Midfield,7,AS Monaco,129,['da8db225-31ce-48a2-b0d1-0ac4f7055166'],1,,,,,,,,,,,,,,,,AS Monaco,129,00:01:01.059,Pass,
,,,,,,,,,,,,,,,,,2.968547,,,,,,,,,,,,,,beb026c4-65f6-46a6-81b7-866aa023186e,63,,"[13.2, 57.0]",3829502,1,,,,0.17305467,,Right Foot,,,,"[76.7, 68.1]",,High Pass,,64.46286,Incomplete,,Lacina Traoré,3553.0,,,,,,1,Regular Play,Wallace Fortuna dos Santos,8277.0,Right Center Back,7,AS Monaco,129,"['60cf44e9-eb17-41a0-b37d-cbc64c0bdb40', 'a17c6ba4-de73-47fd-acf6-86caa9fd6097']",3,,,,,,,,,,,,,,,,AS Monaco,129,00:01:03.376,Pass,
,,,,,,,,,,,,,,,,,0.836875,,,,,,,,,,,,,,60cf44e9-eb17-41a0-b37d-cbc64c0bdb40,65,,"[43.4, 12.0]",3829502,1,,,,0.087027945,,Head,,,,"[58.3, 13.3]",,Low Pass,,14.956604,Incomplete,,Maxime Gonalons,6982.0,,,,,Recovery,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,7,AS Monaco,129,"['07b16e9d-1645-4be8-9ebc-ac30db8dd6f6', 'beb026c4-65f6-46a6-81b7-866aa023186e', 'cb3ac903-e488-4391-bd6c-ba06d8231a8d']",6,,,,,,,,,,,,,,,,Lyon,137,00:01:06.344,Pass,
,,,,,,,,,,,,,,,,,2.847673,,,,,,,,,,,,,,07b16e9d-1645-4be8-9ebc-ac30db8dd6f6,67,,"[61.8, 66.8]",3829502,1,,,,-0.31159392,,Right Foot,,,,"[94.4, 56.3]",,Low Pass,,34.249233,Incomplete,,,,,,,,Recovery,1,Regular Play,Mario Pašalić,11603.0,Right Center Midfield,7,AS Monaco,129,"['60cf44e9-eb17-41a0-b37d-cbc64c0bdb40', 'e87f66d9-c373-4904-beac-0791caae522a']",7,,,,,,,,,,,,,,,,AS Monaco,129,00:01:07.181,Pass,
,,,,,,,,,,,,,,,,,1.945506,,,,,,,,,,,,,,3d9da27c-2a74-409a-9b26-40dffaedeb78,70,,"[98.4, 80.0]",3829502,1,True,,,-1.1366605,,,,,,"[103.5, 69.0]",,Low Pass,,12.124768,,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,Throw-in,1,From Throw In,Fábio Henrique Tavares,3247.0,Right Back,8,AS Monaco,129,['c60dc048-7e1e-4e0d-942b-009e5a380ad6'],16,,,,,,,,,,,,,,,,AS Monaco,129,00:01:16.341,Pass,
,,,,,,,,,,,,,,,,,0.922014,,,,,,,,,,,,,,21eb12fc-9450-4171-8e14-ac3a2ee1fc92,73,,"[15.8, 23.5]",3829502,1,True,,,-0.25825223,,Right Foot,,,,"[21.1, 22.1]",,Ground Pass,,5.481788,,,Maxime Gonalons,6982.0,,,,,Recovery,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,9,Lyon,137,['c5982030-c61d-49a1-9cbd-fafa04a9fc87'],19,,,,,,,,,,,,,,,,Lyon,137,00:01:19.834,Pass,
,,,,,,,,,,,,,,,,,1.975986,,,,,,,,,,,,,,33adc53c-37c9-434f-add9-79cb43b810ea,75,,"[34.4, 32.5]",3829502,1,,,,1.868358,,Left Foot,,,,"[22.9, 70.0]",,Ground Pass,,39.223717,,,Christophe Jallet,4410.0,,,,,,1,Regular Play,Maxime Gonalons,6982.0,Center Defensive Midfield,9,Lyon,137,['043fc807-05f9-4908-8034-5e8e5d7d50b2'],23,,,,,,,,,,,,,,,,Lyon,137,00:01:23.323,Pass,
,,,,,,,,,,,,,,,,,1.817627,,,,,,,,,,,,,,ed46ec8b-3209-459c-ba7b-1aef6e89cc64,78,,"[22.9, 70.0]",3829502,1,,,,0.3266405,,Right Foot,,,,"[47.4, 78.3]",,Ground Pass,,25.86774,,,Sergi Darder Moll,3236.0,,,,,,1,Regular Play,Christophe Jallet,4410.0,Right Back,9,Lyon,137,['d9b04d38-0a4c-410a-8db9-90dd75708023'],25,,,,,,,,,,,,,,,,Lyon,137,00:01:25.576,Pass,
,,,,,,,,,,,,,,,,,0.536926,,,,,,,,,,,,,,18507152-7c7b-4495-a5eb-cb73f7b36ced,81,,"[47.4, 77.4]",3829502,1,,,,-2.7427008,,Right Foot,,,,"[35.3, 72.3]",,Ground Pass,,13.130879,,,Christophe Jallet,4410.0,,,,,,1,Regular Play,Sergi Darder Moll,3236.0,Right Center Midfield,9,Lyon,137,['b8318c12-12c0-4145-8ea6-948044a77fc3'],28,,,,,,,,,,,,,,,,Lyon,137,00:01:28.430,Pass,
,,,,,,,,,,,,,,,,,1.33067,,,,,,,,,,,,,,c38f86ed-f4fc-4052-846d-e042e39114c0,84,,"[35.3, 72.3]",3829502,1,,,,-0.08130187,,Right Foot,,,,"[62.3, 70.1]",,Low Pass,,27.089481,,,Mathieu Valbuena,18868.0,,,,,,1,Regular Play,Christophe Jallet,4410.0,Right Back,9,Lyon,137,['36d8f4a7-aca7-4f73-97ad-764a27d36f5b'],29,,,,,,,,,,,,,,,,Lyon,137,00:01:29.161,Pass,
,,,,,,,,,,,,,,,,,1.407926,,,,,,,,,,,,,,538d6e8a-0712-462d-8bfd-7de207fa2c61,88,,"[63.1, 70.8]",3829502,1,,,,1.2036225,,Right Foot,,,,"[66.1, 78.6]",,High Pass,,8.357033,,,Sergi Darder Moll,3236.0,,,,,,1,Regular Play,Mathieu Valbuena,18868.0,Center Attacking Midfield,9,Lyon,137,"['0cafa012-58d2-4be7-81b2-e88ab23d3002', '6101c4a6-2acd-49d7-9b5c-5981328be306']",31,,,,,,,,,,,,,,,,Lyon,137,00:01:31.427,Pass,True
,,,,,,,,,,,,,,,,,1.111689,,,,,,,,,,,,,,b006bc3f-af44-4400-9464-f2fb6c41b508,91,,"[66.1, 78.6]",3829502,1,,,,-0.70955604,,Right Foot,,,,"[83.8, 63.4]",,High Pass,,23.330881,Incomplete,,Claudio Beauvue,6600.0,,,,,,1,Regular Play,Sergi Darder Moll,3236.0,Right Center Midfield,9,Lyon,137,"['5d63f6a2-f0d9-4d2f-a77e-186bf92cc3a9', 'd8e4663c-9408-495a-ac97-38f5bc7a4b51']",32,,,,,,,,,,,,,,,,Lyon,137,00:01:32.836,Pass,
,,,,,,,,,,,,,,,,,1.402118,,,,,,,,,,,,,,5d63f6a2-f0d9-4d2f-a77e-186bf92cc3a9,93,,"[36.3, 16.7]",3829502,1,,,,0.33233216,,Right Foot,,,,"[58.9, 24.5]",,Low Pass,,23.908157,Incomplete,,Mario Pašalić,11603.0,,,,,Recovery,1,Regular Play,Jérémy Toulalan,3406.0,Left Center Back,9,Lyon,137,"['32032f7f-c19c-44c5-abbd-c3a72fdb14d0', 'b006bc3f-af44-4400-9464-f2fb6c41b508', 'c31f4e2e-6a56-4aba-b536-9d724141208a']",33,,,,,,,,,,,,,,,,AS Monaco,129,00:01:33.948,Pass,
,,,,,,,,,,,,,,,,,1.291175,,,,,,,,,,,,,,87011f90-69da-45e6-8a15-00eb9ef0348c,104,,"[42.9, 32.5]",3829502,2,,,,-0.7775243,,Right Foot,,,,"[49.3, 26.2]",,Ground Pass,,8.980535,,,Maxime Gonalons,6982.0,,,,,Free Kick,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,10,Lyon,137,['56b18880-71f3-49cc-a7f1-66e97217ed0f'],5,,,,,,,,,,,,,,,,Lyon,137,00:02:05.531,Pass,
,,,,,,,,,,,,,,,,,1.518192,,,,,,,,,,,,,,5859be4d-05fa-4366-9541-7358e3e1f2b1,107,,"[56.7, 28.3]",3829502,2,,,,1.9285793,,Right Foot,,,,"[48.4, 50.5]",,Ground Pass,,23.700844,,,Mapou Yanga-Mbiwa,4463.0,,,,,,1,From Free Kick,Maxime Gonalons,6982.0,Center Defensive Midfield,10,Lyon,137,['516607cb-696f-46f7-9589-b02f862ba77d'],10,,,,,,,,,,,,,,,,Lyon,137,00:02:10.059,Pass,
,,,,,,,,,,,,,,,,,1.798944,,,,,,,,,,,,,,54de7a2b-74a4-48c9-8134-056d377fdce1,110,,"[48.9, 54.1]",3829502,2,,,,0.8140788,,Right Foot,,,,"[72.6, 79.2]",,High Pass,,34.521008,,,Christophe Jallet,4410.0,,,,,,1,From Free Kick,Mapou Yanga-Mbiwa,4463.0,Right Center Back,10,Lyon,137,['0588553a-1a0c-4431-bde0-418aa2e8b8a2'],12,,,,,,,,,,,,,,,,Lyon,137,00:02:12.588,Pass,
,,,,,,,,,,,,,,,,,1.895403,,,,,,,,,,,,,,a07a6951-62ef-44b8-b1c0-9d98893a910b,112,,"[72.6, 79.2]",3829502,2,,,,-0.19652523,,Head,,,,"[94.7, 74.8]",,Low Pass,,22.533752,Incomplete,,Claudio Beauvue,6600.0,,,,,,1,From Free Kick,Christophe Jallet,4410.0,Right Back,10,Lyon,137,"['8b13892d-5f05-4c6d-8338-e299b9924f7a', '933c9760-19e8-4a83-9702-c76f3e642d87']",14,,,,,,,,,,,,,,,,Lyon,137,00:02:14.663,Pass,
,,,,,,,,,,,,,,,,,1.113317,,,,,,,,,,,,,,ad0cd6b9-1c88-4234-afdc-41549f0fb516,116,,"[21.8, 2.7]",3829502,2,,,,0.37433362,,Left Foot,,,,"[35.8, 8.2]",,Ground Pass,,15.041609,,,João Filipe Iria Santos Moutinho,3168.0,,,,,,1,Regular Play,Elderson Uwa Echiejile,27558.0,Left Back,11,AS Monaco,129,['abd42231-ddad-4a39-92aa-5df64809eba5'],19,,,,,,,,,,,,,,,,AS Monaco,129,00:02:19.077,Pass,
,,,,,,,,,,,,,,,,,1.369839,,,,,,,,,,,,,,b075974a-169f-4a08-8e12-4c6541d439e7,120,,"[55.7, 22.5]",3829502,2,,,,-0.65800196,,Right Foot,,,,"[80.8, 3.1]",,Ground Pass,,31.723335,,,Ivan Ricardo Neves Abreu Cavaleiro,18243.0,,,,,,1,Regular Play,João Filipe Iria Santos Moutinho,3168.0,Center Defensive Midfield,11,AS Monaco,129,['565ea862-5974-4111-a314-7cc1733e1e83'],24,,,,,,,,,,,,,,,,AS Monaco,129,00:02:24.568,Pass,
,,,,,,,,,,,,,,,,,1.021518,,,,,,,,,,,,,,36c75d80-0570-432c-8e95-67dc5f3bee31,124,,"[99.5, 14.2]",3829502,2,,,,-0.731558,,Right Foot,,,,"[108.3, 6.3]",,Ground Pass,,11.825819,,,Thomas Lemar,3245.0,,,,,,1,Regular Play,Ivan Ricardo Neves Abreu Cavaleiro,18243.0,Left Midfield,11,AS Monaco,129,"['7b02f65c-0104-4df9-8890-9d2dda4ba944', 'c6236075-0400-4838-99c9-618161eb3083']",29,,,,,,,,,,,,,,,,AS Monaco,129,00:02:29.797,Pass,True
,,,,,,,,,,,,,,,,,0.878879,,,,,,,,,,,,,,3951c081-7ddc-4cfa-8e02-d90744e40a24,127,,"[112.1, 7.2]",3829502,2,,,,1.2624108,,Left Foot,True,,,"[120.0, 32.0]",,High Pass,,26.02787,Out,,,,,,,,,1,Regular Play,Thomas Lemar,3245.0,Left Center Midfield,11,AS Monaco,129,,32,,,,,,,,,,,,,,,,AS Monaco,129,00:02:32.091,Pass,
,,,,,,,,,,,,,,,,,1.058376,,,,,,,,,,,,,,4b4dd0ba-90aa-47d2-ad55-db4ef8678702,128,,"[7.0, 36.1]",3829502,2,True,,,1.3810343,,Right Foot,,,,"[13.3, 68.9]",,Ground Pass,,33.39955,,,Mapou Yanga-Mbiwa,4463.0,,,,,Goal Kick,1,From Goal Kick,Anthony Lopes,2947.0,Goalkeeper,12,Lyon,137,['833942c0-35ee-4414-8436-1aaa44c40ff6'],48,,,,,,,,,,,,,,,,Lyon,137,00:02:48.061,Pass,
,,,,,,,,,,,,,,,,,2.155112,,,,,,,,,,,,,,2b66a189-8c49-4714-9bea-e467b1e87e3e,130,,"[18.4, 76.1]",3829502,2,,,,-1.9148176,,Right Foot,,,,"[9.3, 50.7]",,Ground Pass,,26.980919,,,Anthony Lopes,2947.0,,,,,,1,From Goal Kick,Mapou Yanga-Mbiwa,4463.0,Right Center Back,12,Lyon,137,['a70e5b44-4f5f-4d38-ad17-73e333629b8e'],52,,,,,,,,,,,,,,,,Lyon,137,00:02:52.648,Pass,
,,,,,,,,,,,,,,,,,1.763949,,,,,,,,,,,,,,1e15e329-d905-4504-8e28-10ccb268c6a6,133,,"[11.5, 44.8]",3829502,2,,,,-1.1321957,,Left Foot,,,,"[20.6, 25.4]",,Ground Pass,,21.428253,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Goal Kick,Anthony Lopes,2947.0,Goalkeeper,12,Lyon,137,['2afa0250-a438-47dc-b1a8-6cf7384d2659'],56,,,,,,,,,,,,,,,,Lyon,137,00:02:56.146,Pass,
,,,,,,,,,,,,,,,,,1.059765,,,,,,,,,,,,,,ae1037b5-f1f7-477b-8188-79038781dacc,136,,"[45.8, 14.0]",3829502,3,,,,0.33062232,,Left Foot,,,,"[69.4, 22.1]",,Ground Pass,,24.951353,,,Alexandre Lacazette,3451.0,,,,,,1,From Goal Kick,Samuel Yves Umtiti,5492.0,Left Center Back,12,Lyon,137,['68937580-f9f5-49ea-a75f-6b95e067918a'],3,,,,,,,,,,,,,,,,Lyon,137,00:03:03.739,Pass,
