50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.651639,,,,,,,,,,,,,,9f5dea1e-0d8a-4ab5-b686-f8caf32bbce4,17,,"[49.5, 38.7]",3900516,0,,,,,2.0899425,,Right Foot,,"[43.9, 48.5]",,Ground Pass,,11.287161,,,,,Mauricio Aníbal Isla Isla,18874.0,,,,,,1,From Kick Off,Lassana Diarra,3181.0,Left Defensive Midfield,2,Marseille,147,"['92062190-a80b-4002-862c-3931f1514b36', 'f3d1900c-1105-4270-ba1f-02f25523e8af']",3,,,,,,,,,,,,,,,,,,,,Marseille,147,00:00:03.750,Pass,True
,,,,,,,,,,,,,,,,,,1.677675,,,,,,,,,,,,,,7fb9f5a8-754a-4a22-9c29-bf9f82669635,20,,"[43.9, 48.5]",3900516,0,,,,,-2.241318,,Right Foot,,"[30.1, 31.1]",,Ground Pass,,22.208107,,,,,Karim Rekik,8572.0,,,,,,1,From Kick Off,Mauricio Aníbal Isla Isla,18874.0,Right Defensive Midfield,2,Marseille,147,['efd21925-00e0-4b4b-b602-fc9f0385d123'],5,,,,,,,,,,,,,,,,,,,,Marseille,147,00:00:05.036,Pass,
,,,,,,,,,,,,,,,,,,1.279628,,,,,,,,,,,,,,74378f8a-9b09-42df-9009-de87ada47bee,23,,"[28.6, 33.6]",3900516,0,,,,,1.5837826,,Left Foot,,"[28.3, 56.7]",,Ground Pass,,23.101948,,,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,,,,1,From Kick Off,Karim Rekik,8572.0,Left Center Back,2,Marseille,147,['2d202981-6160-462d-b0a0-96cb2fdab087'],8,,,,,,,,,,,,,,,,,,,,Marseille,147,00:00:08.561,Pass,
,,,,,,,,,,,,,,,,,,1.292847,,,,,,,,,,,,,,93e26191-1bf1-4c77-8086-e2040b8862d4,26,,"[27.5, 60.3]",3900516,0,,,,,1.5350972,,Right Foot,,"[28.0, 74.3]",,Ground Pass,,14.008925,,,,,Brice Dja Djédjé,7857.0,,,,,,1,From Kick Off,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,2,Marseille,147,['f71cd425-e051-4dd3-a36b-fc44af73f20f'],10,,,,,,,,,,,,,,,,,,,,Marseille,147,00:00:10.910,Pass,
,,,,,,,,,,,,,,,,,,2.359155,,,,,,,,,,,,,,0c44360f-c402-4b12-83c7-43cdae1cc8c9,29,,"[34.3, 74.2]",3900516,0,,,,,-0.48013496,,Right Foot,,"[75.2, 52.9]",,High Pass,,46.11399,,,Incomplete,,Michy Batshuayi Tunga,3457.0,,,,,,1,From Kick Off,Brice Dja Djédjé,7857.0,Right Back,2,Marseille,147,"['340cf494-c78b-457d-956a-3b1026520932', '542a1cfe-cb12-404d-820c-e1bcaa223929']",13,,,,,,,,,,,,,,,,,,,,Marseille,147,00:00:13.827,Pass,
,,,,,,,,,,,,,,,,,,1.328614,,,,,,,,,,,,,,542a1cfe-cb12-404d-820c-e1bcaa223929,31,,"[44.9, 27.2]",3900516,0,,,,,0.23590861,,Head,,"[55.3, 29.7]",,Low Pass,,10.696261,,,,,Renaud Cohade,3200.0,,,,,Recovery,1,From Counter,Loïc Perrin,4263.0,Right Center Back,3,Saint-Étienne,135,"['0c44360f-c402-4b12-83c7-43cdae1cc8c9', 'f16a355a-2945-472a-8dfa-47a6de197816']",16,,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:16.186,Pass,
,,,,,,,,,,,,,,,,,,1.712583,,,,,,,,,,,,,,f5107bb4-97e1-4a82-887d-68067181170c,35,,"[56.2, 29.7]",3900516,0,,,,,0.16514868,,Right Foot,,"[65.8, 31.3]",,High Pass,,9.73242,,,,,Valentin Eysseric,4254.0,,,,,,1,From Counter,Renaud Cohade,3200.0,Right Defensive Midfield,3,Saint-Étienne,135,['1274b248-004e-48f2-9179-ecc6afa015e8'],17,,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:17.804,Pass,
,,,,,,,,,,,,,,,,,,1.211651,,,,,,,,,,,,,,87bdd7c2-86d0-4597-9e2c-eb74fe63fbce,38,,"[66.5, 31.9]",3900516,0,,,,True,0.8716037,,,,"[70.2, 36.3]",,Low Pass,,5.748913,,,Incomplete,,Romain Hamouma,4260.0,,,,,,1,From Counter,Valentin Eysseric,4254.0,Center Attacking Midfield,3,Saint-Étienne,135,"['441d044f-6aab-4d73-8611-682c76b1b087', 'e7be8c3f-9bae-4a9b-965c-d4d7053e0d13', 'f7a8c56e-722c-4557-9631-4abd2fade44f']",19,,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:19.516,Pass,True
,,,,,,,,,,,,,,,,,,1.76711,,,,,,,,,,,,,,da0134a0-3fd6-40ab-9dbd-cb65fc516f4c,41,,"[41.2, 0.1]",3900516,0,,,,,0.16910122,,,,"[57.6, 2.9]",,Low Pass,,16.637308,,,,,Kévin Monnet-Paquet,4431.0,,,,,Throw-in,1,From Throw In,Benoît Assou-Ekotto,3047.0,Left Back,4,Saint-Étienne,135,['6f30663a-46fd-4eea-b1cf-27b843fed0e7'],35,,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:35.334,Pass,
,,,,,,,,,,,,,,,,,,1.234801,,,,,,,,,,,,,,57442dae-61ea-4d06-a54f-2321d9be1124,46,,"[49.3, 80.0]",3900516,0,,,,,-2.9086134,,,,"[37.5, 77.2]",,Low Pass,,12.127654,,,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,,,Throw-in,1,From Throw In,Brice Dja Djédjé,7857.0,Right Back,5,Marseille,147,['b7ae8535-2507-4543-b2c6-fb3b4f138a54'],41,,,,,,,,,,,,,,,,,,,,Marseille,147,00:00:41.647,Pass,
,,,,,,,,,,,,,,,,,,2.118299,,,,,,,,,,,,,,a3e3aa07-aaff-4321-b7ef-c8aee52b8f05,49,,"[29.8, 66.7]",3900516,0,,,,,-2.4037776,,Right Foot,,"[11.1, 49.7]",,Ground Pass,,25.272316,,,,,Steve Mandanda,3543.0,,,,,,1,From Throw In,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,5,Marseille,147,['1861bcd6-6604-4e5c-ba8d-c122dd0e87f4'],44,,,,,,,,,,,,,,,,,,,,Marseille,147,00:00:44.553,Pass,
,,,,,,,,,,,,,,,,,,1.67778,,,,,,,,,,,,,,8b2ed5a4-d4ae-4004-ba84-5724341bbd0e,52,,"[12.4, 44.0]",3900516,0,,,,,1.2135416,,Right Foot,,"[20.5, 65.7]",,Ground Pass,,23.16247,,,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,,,,1,From Throw In,Steve Mandanda,3543.0,Goalkeeper,5,Marseille,147,['c184eeb1-485a-4f2d-bd3b-9ea45fa96f13'],49,,,,,,,,,,,,,,,,,,,,Marseille,147,00:00:49.554,Pass,
,,,,,,,,,,,,,,,,,,1.179286,,,,,,,,,,,,,,1370a6e6-3915-4040-9c31-3650ab8d8d9c,55,,"[28.3, 72.8]",3900516,0,,,,,0.35756585,,Right Foot,,"[37.4, 76.2]",,Ground Pass,,9.714422,,,,,Brice Dja Djédjé,7857.0,,,,,,1,From Throw In,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,5,Marseille,147,['bfc1f28a-8922-4b26-b27c-8fa951300a7b'],52,,,,,,,,,,,,,,,,,,,,Marseille,147,00:00:52.463,Pass,
,,,,,,,,,,,,,,,,,,1.323664,,,,,,,,,,,,,,87d88db2-2c4a-4511-8763-d4c89aa52018,58,,"[37.4, 76.2]",3900516,0,,,,,-2.7128146,,Right Foot,,"[30.4, 73.0]",,Ground Pass,,7.6967525,,,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,,,,1,From Throw In,Brice Dja Djédjé,7857.0,Right Back,5,Marseille,147,['47d79058-2e9d-4929-954f-098fcd3acf05'],53,,,,,,,,,,,,,,,,,,,,Marseille,147,00:00:53.805,Pass,
,,,,,,,,,,,,,,,,,,1.410514,,,,,,,,,,,,,,69763e2c-b4c4-43a5-9970-26af99645d24,61,,"[30.4, 73.0]",3900516,0,,,,,-1.6207547,,Right Foot,,"[29.8, 61.0]",,Ground Pass,,12.014991,,,,,Lassana Diarra,3181.0,,,,,,1,From Throw In,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,5,Marseille,147,['a159e0ff-7b0d-4dd8-a0b3-47b0b85912a5'],55,,,,,,,,,,,,,,,,,,,,Marseille,147,00:00:55.694,Pass,
,,,,,,,,,,,,,,,,,,1.589284,,,,,,,,,,,,,,de9a0bc9-6704-40e7-8310-672367defe3f,64,,"[34.3, 56.9]",3900516,1,,,,,1.4025896,,Right Foot,,"[36.1, 67.5]",,Ground Pass,,10.751744,,,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,,,,1,From Throw In,Lassana Diarra,3181.0,Left Defensive Midfield,5,Marseille,147,['39859d5f-76d4-4092-84e3-2ca754f1ee7f'],1,,,,,,,,,,,,,,,,,,,,Marseille,147,00:01:01.087,Pass,
,,,,,,,,,,,,,,,,,,1.71204,,,,,,,,,,,,,,163ccd86-30f7-4ae5-bf7a-bbaa02f8a347,67,,"[42.9, 64.0]",3900516,1,,,,,-0.99628264,,Right Foot,,"[68.6, 24.3]",,High Pass,,47.292496,,,Incomplete,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,,1,From Throw In,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,5,Marseille,147,"['17cd2f0a-95cc-4c9a-b272-57fac1e50810', '201f377d-af08-46cb-8a7d-321c177f4016']",4,,,,,,,,,,,,,,,,,,,,Marseille,147,00:01:04.560,Pass,
,,,,,,,,,,,,,,,,,,1.480843,,,,,,,,,,,,,,883c6de4-6a51-4ac1-808a-26ed5bd699ef,72,,"[46.3, 50.4]",3900516,1,,,,,0.6570749,,Right Foot,,"[56.8, 58.5]",,Ground Pass,,13.261222,,,,,Renaud Cohade,3200.0,,,,,,1,Regular Play,Nolan Roux,3179.0,Right Wing,6,Saint-Étienne,135,"['40d9fc28-bdc6-40b6-a728-f11cd35e196a', 'cb5d07e5-779c-49f9-aeba-32960217e404']",8,,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:08.934,Pass,True
,,,,,,,,,,,,,,,,,,0.951429,,,,,,,,,,,,,,344ca41f-3697-4691-bb69-1befb70c43d6,76,,"[59.1, 60.8]",3900516,1,,,,,2.262301,,Right Foot,,"[49.0, 73.0]",,Low Pass,,15.838244,,,,,François Clerc,7707.0,,,,,,1,Regular Play,Renaud Cohade,3200.0,Right Defensive Midfield,6,Saint-Étienne,135,['821496b9-3363-44b7-a365-57bb9580442f'],10,,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:10.731,Pass,
,,,,,,,,,,,,,,,,,,0.972274,,,,,,,,,,,,,,4dc847ba-8edb-445d-ac22-9c67415414a8,80,,"[47.3, 74.2]",3900516,1,,,,,-0.12554973,,Right Foot,,"[57.6, 72.9]",,Ground Pass,,10.381715,,,,,Renaud Cohade,3200.0,,,,,,1,Regular Play,François Clerc,7707.0,Right Back,6,Saint-Étienne,135,"['b84ea94d-820c-4181-8ca4-d430f80b5400', 'e808fac2-4b65-4b1b-bcb6-e9ad7fa12265']",12,,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:12.342,Pass,True
,,,,,,,,,,,,,,,,,,1.665141,,,,,,,,,,,,,,1726881d-c3c3-4526-9f59-7ce821bce44a,84,,"[65.5, 74.4]",3900516,1,,,,,-0.07252216,,Right Foot,,"[88.9, 72.7]",,Ground Pass,,23.46167,,,,,Nolan Roux,3179.0,,,,,,1,Regular Play,Renaud Cohade,3200.0,Right Defensive Midfield,6,Saint-Étienne,135,"['26254703-fcc1-4a18-bf52-eb87ba5a9b4f', 'd9eedea2-c051-451c-99c2-570be76ed194']",15,,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:15.149,Pass,True
,,,,,,,,,,,,,,,,,,2.11588,,,,,,,,,,,,,,cb21ea70-4250-4e86-beb9-dc0eac8c4f43,89,,"[116.7, 73.3]",3900516,1,,,,,-1.8049529,,Right Foot,,"[114.1, 62.4]",,Ground Pass,,11.205802,,,Incomplete,,Romain Hamouma,4260.0,,,,,,1,Regular Play,Nolan Roux,3179.0,Right Wing,6,Saint-Étienne,135,"['064d0535-1739-465a-9d02-acc5276a810c', '582f1105-17ef-4aab-949a-ca8ecf509310']",21,,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:21.505,Pass,
,,,,,,,,,,,,,,,,,,0.868298,,,,,,,,,,,,,,064d0535-1739-465a-9d02-acc5276a810c,91,,"[6.0, 17.7]",3900516,1,,,,,1.19029,,Right Foot,,"[9.4, 26.2]",,Ground Pass,,9.15478,,,,,Lassana Diarra,3181.0,,,,,Recovery,1,Regular Play,Karim Rekik,8572.0,Left Center Back,7,Marseille,147,"['2d5a24c2-640c-444c-aed9-0d8a55c65942', 'cb21ea70-4250-4e86-beb9-dc0eac8c4f43']",23,,,,,,,,,,,,,,,,,,,,Marseille,147,00:01:23.621,Pass,
,,,,,,,,,,,,,,,,,,0.537252,,,,,,,,,,,,,,054b31d4-ce05-4902-aa1a-c70c686496a7,94,,"[9.2, 26.2]",3900516,1,,,,,-1.6626425,,Right Foot,,"[8.5, 18.6]",,Ground Pass,,7.632169,,,,,Karim Rekik,8572.0,,,,,,1,Regular Play,Lassana Diarra,3181.0,Left Defensive Midfield,7,Marseille,147,['87b49067-9bbc-4f11-aa37-18df6ee1462e'],24,,,,,,,,,,,,,,,,,,,,Marseille,147,00:01:24.633,Pass,
,,,,,,,,,,,,,,,,,,0.366929,,,,,,,,,,,,,,5d6da378-fe87-4e1b-a33b-49546c91a540,97,,"[8.8, 20.8]",3900516,1,,,,,-1.1717354,,Left Foot,,"[12.3, 12.5]",,Ground Pass,,9.007774,,,Incomplete,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,,1,Regular Play,Karim Rekik,8572.0,Left Center Back,7,Marseille,147,"['e2c98916-5294-4ae6-999a-bf5de335292e', 'f6232d68-5365-46e1-9978-0b79abdb585e']",26,,,,,,,,,,,,,,,,,,,,Marseille,147,00:01:26.000,Pass,
,,,,,,,,,,,,,,,,,,0.743081,,,,,,,,,,,,,,18a279db-eec1-4728-89d1-7a50d5ae07e7,100,,"[94.8, 73.6]",3900516,1,,,,,-1.1589891,,Right Foot,,"[98.6, 64.9]",,Ground Pass,,9.493682,,,,,Valentin Eysseric,4254.0,,,,,Recovery,1,Regular Play,François Clerc,7707.0,Right Back,7,Marseille,147,['4b32e034-85a4-4c01-978e-21ba7ed869ba'],28,,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:28.197,Pass,
,,,,,,,,,,,,,,,,,,0.935837,,,,,,,,,,,,,,18ff7f06-c6e3-43af-950d-997c4eaf9fa9,107,,"[24.7, 11.6]",3900516,1,,,,,-0.3888594,,Right Foot,,"[39.1, 5.7]",,Ground Pass,,15.561812,,,,,Rémy Cabella,3420.0,,,,,,1,Regular Play,Mauricio Aníbal Isla Isla,18874.0,Right Defensive Midfield,7,Marseille,147,['5cd4660e-1ffb-49a2-97d5-f0eb02dd4dcb'],33,,,,,,,,,,,,,,,,,,,,Marseille,147,00:01:33.351,Pass,
,,,,,,,,,,,,,,,,,,0.638033,,,,,,,,,,,,,,9fbb3a3b-7b60-4a28-99d1-1bb27952c321,111,,"[39.3, 6.0]",3900516,1,,,,,-3.0024967,,Right Foot,,"[34.3, 5.3]",,Ground Pass,,5.0487623,,,,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,,1,Regular Play,Rémy Cabella,3420.0,Center Attacking Midfield,7,Marseille,147,"['0be92bc8-b90e-4c04-b7c7-55b090d73323', '8e7294dc-82d1-42df-939c-eaae7c0039df']",34,,,,,,,,,,,,,,,,,,,,Marseille,147,00:01:34.414,Pass,True
,,,,,,,,,,,,,,,,,,0.827676,,,,,,,,,,,,,,bfb9b1cd-1119-45b1-930c-db3a59566f39,113,,"[34.3, 5.7]",3900516,1,,,,,0.4092459,,Right Foot,,"[50.9, 12.9]",,High Pass,,18.094198,,,,,Michy Batshuayi Tunga,3457.0,,,,,,1,Regular Play,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,7,Marseille,147,['a5a81d13-fe4b-4618-b785-1241998c57f5'],35,,,,,,,,,,,,,,,,,,,,Marseille,147,00:01:35.052,Pass,
,,,,,,,,,,,,,,,,,,0.72257,,,,,,,,,,,,,,4f9cbcf4-b317-466e-8402-8e7b528a289c,119,,"[79.8, 61.5]",3900516,1,,,,,0.04107278,,Right Foot,,"[87.1, 61.8]",,Low Pass,,7.306162,,,,,Valentin Eysseric,4254.0,,,,,Recovery,1,Regular Play,Nolan Roux,3179.0,Right Wing,8,Saint-Étienne,135,['7f9bdf65-bbf4-4d8e-9ff5-052e7df7f569'],38,,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:38.073,Pass,
,,,,,,,,,,,,,,,,,,1.272722,,,,,,,,,,,,,,de893e97-4910-41e5-adb7-98be87273b88,122,,"[87.1, 61.8]",3900516,1,,,,,2.0102794,,Right Foot,,"[80.8, 75.2]",,Ground Pass,,14.807093,,,,,François Clerc,7707.0,,,,,,1,Regular Play,Valentin Eysseric,4254.0,Center Attacking Midfield,8,Saint-Étienne,135,['1fd7152b-7877-43be-82d4-4fb175a4e443'],39,,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:39.206,Pass,
